COGID	1	10	2	3	4	5	6	7	8	9
2750-2		p i b i								
3441-2		s e o n k a								
3464-2		v o n a								
3639-2		t e t e m b a								
3981-2		p a a d a								
4192-2		v i o m b a								
4350-2		l e e l b o								
278-2		p o								
3971-2		k i m a								
55-2		p i m a								
43-2		p a a b a								
93-2		k o n o								
459-2		l u m a								
1137-2		p i g u								
1585-2		p d l a								
1872-2		p i a								
2166-2		p u u m b a								
2872-2		g i b i								
2997-2		g a o n s a								
3075-2		g u l u b a								
3675-2		l d e i l e								
4137-2		p d l a								
4238-2		p a a i b i								
4316-2		t a t u								
4574-2		p d a d l o								
3067-2		n t u								
3531-2		p d a i b a								
1033-2		p a a a a b b o								
3185-2		v i i k a								
794-2		v e e a k a								
143-2		v u a								
240-2		p a g a								
388-2		p a a u m a								
599-2		t a o m b i								
969-2		p s a								
994-2		p a a a g a								
1606-2		o o t o								
1629-2		k a i a								
1895-2		p o								
2592-2		l o l o								
2884-2		p a i b a								
3148-2		i t a								
3261-2		p e b e								
2689-3			n k i							
893-3			a n n d u							
1285-3			tʰ a k i							
1303-3			tʰ a o k i							
2197-3			a n l							
2828-3			l n n i							
3572-3			o n i							
1095-3			l n k							
1755-3			a n e							
1789-3			x l a n d i							
3207-3			f u l i							
3519-3			tʰ u k i							
3686-3			tʰ a m k i							
4249-3			x u k i							
4451-3			n k i							
448-3			u a n d a							
630-3			β e e l a							
1216-3			p a n d u							
1228-3			tʰ n k i							
1418-3			m a n d a							
1475-3			n k a							
3397-3			β o l a							
4003-3			tʰ a n k u							
4040-3			tʰ e n i							
4373-3			l n k							
4384-3			n k o							
181-3			p o o a d o							
419-3			l o k u							
587-3			o a n x o							
660-3			l n l i							
1083-3			l a l							
1350-3			l n k i							
1374-3			a n n e							
1396-3			s o f u							
1666-3			tʰ a a k o							
1767-3			tʰ o x o							
1906-3			a n l a							
2177-3			tʰ a a k i							
2286-3			l i							
2317-3			f u β i							
2750-3			n k i							
3275-3			tʰ a a n a							
3464-3			o n a							
3639-3			p a a m n d a							
3981-3			a m n d a							
4192-3			f a m d i							
4260-3			s a k i							
4350-3			l e e l o o							
278-3			β i							
745-3			tʰ a x o							
3971-3			x n k i							
93-3			tʰ o n o							
200-3			β k a							
374-3			p tʰ a l a d							
508-3			tʰ o f u							
528-3			β a l a							
1137-3			n x u							
1585-3			n l i							
1712-3			f u l o							
2088-3			f a k a							
2334-3			f a k o							
2393-3			tʰ a n a							
2665-3			tʰ a a k a							
2738-3			β e e l a							
3675-3			l a e n l a							
4137-3			n l a							
4440-3			tʰ a l i							
4574-3			p a a n l a							
4688-3			tʰ a a k e							
2798-3			a k i							
3067-3			n k u							
3531-3			a a n x a							
3767-3			l o							
4632-3			tʰ a k u							
401-3			s i							
649-3			l e e k a							
755-3			tʰ u l a							
1032-3			p o l o l a							
1043-3			tʰ a l i							
1273-3			l o o k a							
1362-3			a k a							
1895-3			s i							
2615-3			a k a							
2784-3			tʰ u l u							
2904-3			p tʰ a n a d a							
2689-4				b a i a						
893-4				b e ɔ ɔ i a						
1285-4				b ɔ a a						
3572-4				b e ɲ a						
1755-4				b ɲ i						
1789-4				b a ɔ ɔ ɔ ŋ g a						
3686-4				b e ɔ i a						
4451-4				b e i u						
1216-4				b e ɔ ɔ i i						
4003-4				b e ɔ i a						
419-4				b e i i						
1122-4				b e i i						
1430-4				b ɔ i a						
1666-4				b ɔ ɔ ɲ a						
1767-4				b ɔ i a						
55-4				b e ɔ a						
94-4				b ŋ g a						
2717-4				b g a ŋ g a						
1339-4				b ɔ i i						
4632-4				b ɔ ɔ a						
2784-4				b ɔ i i						
3160-4				b ɔ r a						
2689-5					t i m a					
893-5					o n n o e					
1285-5					w p					
1303-5					p a o m a					
2197-5					s l a					
2828-5					t i n a					
3572-5					s o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m a					
3686-5					s m n a					
4249-5					k u m i					
448-5					t u n u i					
630-5					β e l e					
814-5					p o m n a					
1228-5					p tʃ i					
1418-5					ʃ i m a u a					
2026-5					t w i					
2775-5					f u ŋ n a					
3397-5					β o l e					
3826-5					s o k a					
4040-5					i e n i					
4373-5					l á m i					
4384-5					i tʃ o					
84-5					l u u u					
116-5					f i a					
587-5					o n g o					
848-5					k á l a					
1159-5					ʃ					
1350-5					l j					
1396-5					k u β u					
1430-5					i s a					
1767-5					k o k					
2286-5					l e					
2317-5					β u β a					
2419-5					s e a					
2750-5					β ʃ i					
3018-5					ʃ i l e					
3275-5					t a l u a					
3441-5					s á n g a					
3885-5					s i a					
4192-5					β i m d a					
4260-5					s ìì e					
4350-5					l e l d o					
278-5					β e					
745-5					t á k i					
3971-5					k a m a					
55-5					ʃ tʃ m a					
94-5					t o k					
2717-5					k o n ŋ n					
4139-5					t i n a					
200-5					β i p					
374-5					t o l d u k					
508-5					β i u					
528-5					β i l i					
575-5					t u					
1137-5					β u u					
1339-5					s i i					
1872-5					p j					
2537-5					k o					
2738-5					β ìì l a					
2872-5					k o ʃ i					
2893-5					t i k u a					
3675-5					l i ŋ l e					
4028-5					u w oː					
4238-5					i s o ʃ i					
4429-5					k u s e					
4485-5					s u					
2798-5					s u					
3531-5					o i á n k					
3767-5					l e					
4632-5					k á ʃ i					
1033-5					k o s n m o l					
3185-5					f i n k a					
649-5					l u d a					
1110-5					t e					
1263-5					t u					
1273-5					l u d a					
1329-5					t o p n d a					
1617-5					k u k i					
1917-5					f u a					
1969-5					t a n a					
2483-5					k u l a					
2615-5					k a					
2700-5					t a n d a					
2884-5					o d					
2972-5					k e					
3030-5					a i					
3261-5					t e e					
1303-6						k ɔ n d ɔ				
1755-6						l g a				
448-6						t u n d ɔ				
1475-6						s u b				
3397-6						k u l ɔ				
2286-6						l i				
278-6						s i				
2717-6						t ɔ n d ɔ				
4137-6						k ɔ b				
3767-6						l i				
1033-6						t k n l ɔ				
2689-7							o m o			
893-7							e u ɣ d d a			
1285-7							u k a			
1303-7							f a o m u			
2197-7							s a ŋ r a			
2828-7							i ɲ a			
3572-7							s o ɲ i			
1095-7							t i m e			
1755-7							i ɲ e			
1789-7							k e r a ŋ g a			
3519-7							t o m e			
3686-7							b i m n i			
4249-7							k á m i			
4451-7							v i s i			
814-7							h o m b e			
1216-7							ɣ á á b a			
1475-7							ɣ r e			
2026-7							t u l e			
2775-7							r u m dʒ a			
3826-7							t o k a			
4003-7							f i n a			
4040-7							ɣ e ɲ i			
84-7							s e ɣ u r u			
116-7							s i k a			
181-7							ɣ o ŋ g o			
419-7							v o ɣ o			
587-7							o ŋ g o			
660-7							v e l a			
848-7							k u l u			
1122-7							v i k o			
1159-7							l			
1374-7							f s r a n e			
1396-7							s o v u			
1430-7							i u s o			
1906-7							i á t i r a			
2177-7							f g dʒ u			
2419-7							s e k a			
3018-7							s i r a			
3275-7							f a a n a			
3441-7							s u n g a			
3464-7							v o ɲ a			
3639-7							t i t m n b a			
3885-7							z i m e			
4192-7							r i i m b i			
745-7							z u k a			
3971-7							k u m u			
55-7							u m o			
2717-7							b e ŋ g a			
4139-7							i l a			
93-7							z o ɲ o			
459-7							v o m a			
575-7							t l			
1712-7							z u o			
2088-7							z i s a			
2166-7							u m b a			
2334-7							z i ɣ o			
2393-7							m u ɲ a			
2537-7							o m o			
2665-7							i a m g i			
2997-7							ɣ u n s a			
4028-7							v w e			
4316-7							t u t u			
4429-7							p u s a			
4688-7							i i n w e			
3067-7							f t u			
3185-7							r i i k a			
794-7							i ŋ k a			
143-7							m ʃ e			
388-7							u r m a			
599-7							t u m b i			
836-7							tʃ u m k i			
969-7							i s e			
1110-7							t u m e			
1263-7							d u e a			
1329-7							i u d r a			
1362-7							ɣ i e			
1606-7							o t o			
1629-7							d u i i			
1744-7							i u v a			
1917-7							d u m e			
1989-7							s u ɣ a			
2037-7							ɣ n t a			
2128-7							ɣ u m k e			
2186-7							ɣ u ɣ a			
2700-7							ɣ e n g a			
2797-7							d o m o			
2904-7							f m n d k a			
2972-7							s e			
3148-7							i t e			
3364-7							d o t a			
2689-8								t ô d a		
1285-8								n w d a		
1303-8								t ô d u		
2197-8								t ô d a		
2828-8								t ô n a		
3572-8								t ô n a		
1755-8								t d a		
1789-8								g ô ô ŋ g a		
3207-8								t u d a		
3519-8								t u d a		
3686-8								t ô d a		
4249-8								k u d u		
4451-8								t ô d a		
814-8								t ô d a		
1228-8								t ô d a		
2026-8								t ô d a		
2775-8								t u d i		
3826-8								t ô k a		
4040-8								t ô n a		
181-8								t ô d o		
660-8								t ô d a		
848-8								k ô d u		
1083-8								t ô d a		
1159-8								t a		
1350-8								t ô d a		
1396-8								t ô d a		
1666-8								t ô n a		
2177-8								t ô d u		
2317-8								t u d a		
4260-8								t ô d a		
745-8								t ô k o		
3971-8								k ô d u		
94-8								t ŋ k a		
2717-8								ŋ g ŋ g a		
4139-8								t ô n a		
43-8								t ô d a		
575-8								t d a		
871-8								t ô d a		
1339-8								t ô d a		
1585-8								t ô d a		
1872-8								p d a		
2893-8								t ô k u a		
4028-8								t d a		
4316-8								t ô d a		
4440-8								t ô d a		
4485-8								t a		
4688-8								t ô d a		
2798-8								n d a		
794-8								t ô k a		
994-8								t ô d a		
1006-8								t ô d a		
1043-8								t ô d a		
1617-8								t ô k a		
1969-8								t ô d a		
3364-8								t ô d a		
2689-9									n ʊ	
893-9									s s	
1285-9									ʊ ʊ n e	
1303-9									k ŋ o n ʊ	
2197-9									s a a n a	
2828-9									s n ʊ	
3572-9									s o n i	
1095-9									ɲ ʊ	
1789-9									k ʊ p ŋ g a	
3207-9									ŋ u n a	
4249-9									k n i	
4451-9									a i	
630-9									s a a l a	
814-9									s o a b	
1228-9									ʊ ʊ n a	
1418-9									s a m ŋ a k a	
1475-9									g ɲ a	
2026-9									ʊ ʊ n a	
2775-9									l u a b a	
3397-9									o l o	
3826-9									s o k i	
4003-9									w a	
4040-9									ŋ e n i	
4373-9									ŋ nː i	
4384-9									n o	
116-9									i k a	
181-9									g ŋ g o	
1083-9									i n a	
1374-9									ʊ d a n ʊ	
1430-9									ʊ z i	
1666-9									r p n o	
1767-9									k o k o	
1906-9									d ŋ i l a	
2177-9									r m g i	
2419-9									s a k a	
2750-9									e s i	
3018-9									s i l a	
3441-9									s a ŋ g	
3885-9									ŋ i r e	
3981-9									l m b a	
4260-9									s ʊ n a	
4350-9									s ʊ a w o	
278-9									w a	
745-9									b ʊ g o	
55-9									s ɲ ʊ	
94-9									g o s i	
4139-9									g i n a	
200-9									i i	
528-9									i l i	
871-9									r á n a	
2088-9									i g a	
2166-9									s u m b a	
2334-9									i g o	
2393-9									á m e	
2537-9									o m e	
2665-9									ŋ ŋ g i	
2738-9									u a l a	
2872-9									k o s i	
2997-9									s á m w a	
3075-9									ŋ u m w a	
4238-9									i s o s e	
4429-9									á s i	
4440-9									i n i	
4485-9									s i	
4574-9									ʊ d l l a	
2798-9									e n i	
3067-9									e b a	
3767-9									l o	
4632-9									k ʊ s i	
1033-9									k o g a m o l u	
3185-9									s a i g a	
240-9									d g o	
401-9									z a	
755-9									ŋ i l a	
836-9									s o m b i	
1006-9									l u ŋ g a	
1744-9									á m a	
1989-9									k á g a	
2037-9									ŋ g g a	
2128-9									l á m b a	
2186-9									ŋ á m e	
2483-9									ŋ ʊ l a	
2592-9									d l a	
3030-9									i b a	
3160-9									u r a	
2689-10										pʰ ɔ m a
893-10										á a d a
1285-10										n w á ɔ
2197-10										t a i a
2828-10										l á n a
1095-10										i m a
1755-10										n̩ n
3207-10										f i l a
3519-10										f ɔ m a
448-10										t u a n i
630-10										b a i l i
1216-10										t á b a d a
1418-10										s i e s n a
2775-10										b ʊ ɔ m d a
3397-10										b i l ɔ
4373-10										l i n a
4384-10										i ʊ̀
84-10										t á e i l i
1083-10										l i l a
1122-10										b á d a
2286-10										l a
2317-10										b u f a
3018-10										pʰ i l a
3275-10										t á n a
3464-10										b á n a
3639-10										t i i m d d a
3885-10										pʰ i m a
3981-10										i a d a
94-10										e χ ɔ
4139-10										m á n a
43-10										t i e d i
374-10										t a i l n d a
459-10										l ɔ m a
508-10										b á n ɔ
871-10										pʰ ɔ d a
1712-10										f u u
2893-10										t i χ ʊ i
3075-10										t a l a d i
3531-10										t a n a
794-10										b á e ɔ χ a
1032-10										t a l a l a
2797-10										l ɔ m u
