COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
241-2		ʔ o ʔ														
2163-2		o n														
2181-2		n a m														
2060-2		ʔ au̯ m														
410-2		d eː														
1841-2		m m														
2017-2		h ɔːi̯														
1004-2		a a														
614-2		b o h														
686-2		b l ɔːi̯														
88-2		g ɔ ʔ														
872-2		n tɕ k														
1891-2		d a														
68-2		au̯ ə m														
631-2		b ə n														
594-2		g a														
1759-2		h a n														
805-2		g ə n														
756-2		h dʑ k														
1201-2		m o ɨ														
2042-2		ʔ a														
1968-2		d a ʔ														
2000-2		a k														
17-2		dʑ a dʑ														
4-2		a au̯ m														
788-2		d l														
1219-2		h ə m														
141-2		ʔ a k														
541-2		b n o a n														
1687-2		h o n														
123-2		a a m														
1652-2		dʑ ə n														
576-2		n a														
1738-2		d a g														
442-2		h au̯ m														
368-2		dʑ o a n														
1778-2		b a dʑ														
957-2		n a p														
1704-2		ʔ ə ʔ														
304-2		o a m														
1796-2		dʑ a k														
720-2		d ə h														
287-2		k ə p														
321-2		g ə h														
206-2		d o ʔ														
1950-2		ʔ ɨ														
665-2		a o n														
703-2		n o ʔ														
1290-2		m ɔːi̯														
1391-2		g a ʔ														
269-2		g a ʔ														
855-2		dʑ a n														
2078-2		au̯ ə														
2213-2		m l														
1111-2		au̯ l														
485-2		n eː														
1356-2		m tɕ h														
1093-2		d o k														
1063-2		d au̯ m														
648-2		dʑ ə n														
223-2		g ɔ n														
1248-2		dʑ au̯														
1509-2		d eː n														
504-2		dʑ o h														
2130-2		au̯ a														
1-2		ʔ eː														
386-2		o ʔ														
1411-2		ʔ o														
1027-2		g a ʔ														
2077-2		m ə h														
1459-2		g l eː														
1323-2		a ə														
975-2		ɣ a h														
940-2		n tɕ h														
1476-2		ʔ a h														
1923-2		n tɕ														
105-2		dʑ a k														
1431-2		ʔ tɕ														
37-2		a tɕ ʔ														
1152-2		b l														
1814-2		m a ɣ														
1183-2		n a n														
1430-2		d tɕ														
1721-2		ɨ eː ʔ														
1617-2		b o ʔ														
1564-2		b a ʔ														
2111-2		l tɕ														
1563-2		au̯ a														
1859-3			ŋ l													
175-3			h a													
241-3			ʔ o ʔ													
2163-3			r o r													
2181-3			n a m													
2060-3			ʔ s m													
410-3			d ɔː													
1841-3			m eː													
2017-3			h ai̯													
1004-3			ə													
614-3			b o h													
686-3			b k ai̯													
88-3			h ɔː a													
872-3			n tɕ ŋ													
1891-3			d ə													
68-3			s l m													
631-3			b ə r													
594-3			h ə													
1759-3			h a r													
805-3			h a n													
756-3			h s h													
1201-3			m o d													
2042-3			ʔ l													
1968-3			d a ʔ													
2000-3			ə ŋ													
17-3			ɨː a oː													
4-3			ɨː m													
788-3			d l													
1219-3			l m													
141-3			ʔ ə ŋ													
541-3			b r j a ŋ													
1687-3			h o r													
123-3			ə m													
1652-3			ɨː a n													
576-3			ŋ ɔː													
1738-3			d a h													
442-3			h ɔ m													
368-3			ɨː j a ŋ													
1778-3			b a oː													
957-3			n a b													
1704-3			ʔ a ʔ													
304-3			j a m													
1796-3			ɨː ɔː ŋ													
720-3			d ɔː h													
287-3			h ɨː b													
321-3			g ɨː h													
206-3			d o ʔ													
1950-3			ʔ oːi̯													
665-3			o n													
703-3			n o ʔ													
1290-3			m ɔː													
1391-3			h ə t													
269-3			h a t													
855-3			ɨː a n													
2078-3			s l													
2213-3			m ai̯													
1858-3			s a													
1151-3			h j ə r													
737-3			b r d													
340-3			s oː													
1111-3			s l													
485-3			ŋ ɔː													
1356-3			m tɕ h													
1093-3			d o ŋ													
1063-3			d tɕ m													
648-3			ɨː iː n													
223-3			h ɔː n													
1248-3			tɕ ɨː													
1509-3			d eː n													
504-3			ɨː o h													
1-3			ʔ oː													
386-3			o a													
1411-3			ʔ o													
1027-3			h a ʔ													
2077-3			m l													
1459-3			h k iː													
1323-3			ɨː													
1538-3			r j a h													
975-3			tɕ a h													
940-3			ŋ tɕ h													
1476-3			ʔ ə h													
105-3			tɕ ɔː ŋ													
1431-3			ʔ tɕ													
37-3			ɔːi̯ ŋ													
1152-3			b r													
1814-3			m ɔː r													
1890-3			s a													
1430-3			d tɕ													
1721-3			ɨː ɔː h													
1617-3			b oː ʔ													
1564-3			b ɔ ʔ													
1028-3			ʔ a													
1563-3			s a													
1859-4				ŋ												
175-4				g a												
241-4				ʔ u ʔ												
2163-4				au̯ n												
2181-4				n a m												
2060-4				ʔ oː m												
410-4				t												
1841-4				m ɛː												
2017-4				h												
1004-4				ɔ												
614-4				p o h												
686-4				p a												
88-4				g ɔ ʔ												
872-4				n oː ŋ												
1891-4				t ɔ												
68-4				s i m												
631-4				p ə n												
594-4				g ɔ												
1759-4				h ɔ n												
805-4				g ə n												
756-4				h oː a												
1201-4				m oː ɨ												
2042-4				ʔ ɔ												
1968-4				t a ʔ												
2000-4				ɔ ŋ												
17-4				tʰ ɔ t												
4-4				eu̯ m												
788-4				t												
1219-4				h i m												
141-4				ʔ ɔ ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h u n												
123-4				ɔ m												
1652-4				tɕ ə n												
576-4				ŋ ɔ												
1738-4				t a g												
442-4				h oː m												
368-4				tʰ j a ŋ												
1778-4				p t												
957-4				n ə												
1704-4				ʔ i ʔ												
304-4				j ɔ m												
1796-4				tɕ ɔ ŋ												
720-4				t h												
287-4				g ə p												
321-4				g eu̯ h												
206-4				t o ʔ												
1950-4				ʔ i												
665-4				o ŋ												
703-4				n o ʔ												
1290-4				m												
1391-4				g ɔ t												
269-4				g ə t												
855-4				tɕ a n												
2078-4				s ə												
2213-4				m												
1858-4				s a												
1151-4				g j ə n												
737-4				p a t												
340-4				s au̯												
1111-4				s												
485-4				ŋ ɛː												
1356-4				m u h												
1093-4				t o ŋ												
1063-4				t oː m												
648-4				tɕ ɛː ŋ												
223-4				g ɔ n												
1509-4				t ɛː ŋ												
504-4				tɕ o h												
2130-4				s i												
1-4				ʔ au̯												
386-4				o ʔ												
1411-4				ʔ au̯												
1027-4				g ɔ ʔ												
2077-4				m u												
1459-4				g l												
975-4				tɕ a h												
940-4				ŋ tɕ h												
1476-4				ʔ a h												
1923-4				n i												
105-4				tʰ ɔ ŋ												
1431-4				ʔ i												
37-4				tɕ ŋ												
1152-4				p a												
1183-4				n ɔ ŋ												
1430-4				t u												
1721-4				ʔ u ʔ												
1617-4				p au̯ ʔ												
1028-4				ʔ a												
2111-4				l tɕ												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ u ʔ											
2163-5					kʰ uː n											
2181-5					nˀ a h											
2060-5					ʔ oː h											
410-5					ɗ ei̯											
1841-5					h ei̯											
2017-5					h ei̯											
1004-5					a a											
614-5					b o h											
686-5					b l ei̯											
88-5					k aːi̯ ʔ											
872-5					nˀ dʑ ŋ											
1891-5					ɗ a											
68-5					s ɨ h											
631-5					b ə n											
594-5					k a											
1759-5					h a nˀ											
805-5					k ɨ nˀ											
756-5					h dʑ h											
1201-5					h ɔ ʔ											
2042-5					ʔ ei̯											
1968-5					ɗ a ʔ											
2000-5					a ŋ											
17-5					dʑ a ɗ											
4-5					a əː h											
788-5					ɗ ei̯											
1219-5					h ɨ h											
141-5					ʔ a ŋ											
541-5					b r j a ŋ											
1687-5					h u n											
123-5					a a h											
1652-5					dʑ ɨ nˀ											
576-5					ŋ a											
1738-5					ɗ a k											
442-5					h oː h											
368-5					dʑ j a ŋ											
1778-5					b a ɗ											
957-5					nˀ a p											
1704-5					ʔ ɨ ʔ											
304-5					j a h											
1796-5					dʑ a ŋ											
720-5					d ei̯ h											
287-5					k əː p											
321-5					k dʑ h											
206-5					ɗ o ʔ											
1950-5					ʔ i											
665-5					a o n											
703-5					nˀ o ʔ											
1290-5					h ei̯											
1391-5					k a t											
269-5					k a ʔ											
855-5					dʑ a nˀ											
2078-5					s ɨ											
2213-5					h ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b r ɗ											
340-5					s oː											
1111-5					s ei̯											
485-5					ŋ ei̯											
1356-5					h ɔ h											
1093-5					d o ŋ											
1063-5					ɗ oː h											
648-5					dʑ ei̯ nˀ											
223-5					k oː nˀ											
1248-5					dʑ oː											
1509-5					d ei̯ nˀ											
504-5					dʑ o h											
2130-5					s ei̯											
1-5					ʔ uː											
1411-5					ʔ uː											
2077-5					t ɔ											
1323-5					əː											
1538-5					r j a h											
1923-5					nˀ ɨ											
37-5					a əː ŋ											
1152-5					b l											
1814-5					h a nˀ											
1890-5					s a											
1564-5					b ɔ ʔ											
1597-5					s a ŋ											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ o ʔ										
2163-6						k o r										
2181-6						nʰ ə m										
2060-6						ʔ s m										
410-6						ɗ eːi̯										
1841-6						m o										
2017-6						h ei̯										
1004-6						ɔ										
614-6						b o h										
686-6						b l ei̯										
88-6						k ɔ ʔ										
872-6						nʰ o ŋ										
1891-6						ɗ ɔ										
68-6						s i m										
631-6						b ə r										
594-6						k ɔ										
1759-6						h a nʰ										
805-6						k w nʰ										
756-6						h dʑ h										
1201-6						m ɔ										
2042-6						ʔ iː										
1968-6						ɗ a ʔ										
2000-6						ɔ ŋ										
17-6						dʑ a ɗ										
4-6						a əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ ɔ ŋ										
541-6						b r j ə ŋ										
1687-6						h o r										
123-6						a ɔ m										
1652-6						dʑ ə nʰ										
576-6						ŋ a										
1738-6						ɗ a k										
442-6						h o m										
368-6						dʑ j ə ŋ										
1778-6						p a ɗ										
957-6						nʰ a p										
1704-6						ʔ w ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						d iː h										
287-6						k p p										
321-6						k dʑ h										
206-6						ɗ o ʔ										
1950-6						ʔ w										
665-6						a o n										
703-6						nʰ o ʔ										
1290-6						m ei̯										
1391-6						k iː ʔ										
269-6						k a ʔ										
855-6						dʑ a nʰ										
2078-6						s iː										
2213-6						m iː										
1858-6						s a										
1151-6						k j ə n										
737-6						p r ɗ										
340-6						s ou̯										
1111-6						s iː										
1093-6						d o ŋ										
1063-6						ɗ o m										
648-6						dʑ eːi̯ nʰ										
1248-6						dʑ s										
1509-6						d ei̯ nʰ										
504-6						dʑ o h										
2130-6						s ɔ										
1-6						ʔ ou̯										
1411-6						ʔ o										
2077-6						m ɔ										
1323-6						a ə										
1538-6						r j a h										
1923-6						nʰ i										
37-6						a ɔ ŋ										
1152-6						b l										
1814-6						h a nʰ										
1597-6						s a ŋ										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ eː ʔ									
2163-7							au̯ n									
2181-7							n a m									
2060-7							ʔ s m									
410-7							t ɔ									
1841-7							m eː									
2017-7							h ɔːi̯									
1004-7							a ɔ									
614-7							ə o h									
686-7							ə l eː									
88-7							g ɔ ʔ									
872-7							n tɕ ŋ									
1891-7							t ɔ									
68-7							s iː m									
631-7							ə ə									
594-7							g ɔ									
1759-7							h a n									
805-7							g ɛː n									
756-7							h tɕ ŋ									
1201-7							m o ɨ									
2042-7							ʔ ɛː									
1968-7							t a ʔ									
2000-7							ɔ ŋ									
17-7							tʰ a au̯									
4-7							a eu̯ m									
788-7							t ɛː									
1219-7							h iː m									
141-7							ʔ ɔ ŋ									
541-7							ə ə j a ŋ									
1687-7							h eː n									
123-7							a ɔ m									
1652-7							tɕ ɛː n									
576-7							ŋ a									
1738-7							t a g									
442-7							h tɕ m									
368-7							tʰ j a ŋ									
1778-7							tɕ a au̯									
957-7							n a									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							tɕ a ŋ									
720-7							d ɛː h									
287-7							g ə									
321-7							g eu̯ h									
206-7							t o ʔ									
1950-7							ʔ iː									
665-7							a o n									
703-7							n o ʔ									
1290-7							m ɔ									
1391-7							g ɔ ʔ									
269-7							g a ʔ									
855-7							tɕ a n									
2078-7							s ɛː									
2213-7							m ɛː									
1858-7							s a									
1151-7							g j a									
737-7							ə ə t									
340-7							s au̯									
1111-7							s ɛː									
485-7							ŋ ɔ									
1356-7							m ɔ h									
1093-7							d o ŋ									
1063-7							t ɔːi̯ m									
648-7							tɕ ɔːi̯ ŋ									
223-7							g ɔ n									
1248-7							tɕ eu̯									
1509-7							d eː n									
504-7							tɕ o h									
2130-7							s ɛː									
1-7							ʔ au̯									
386-7							o ʔ									
1411-7							ʔ eː									
1027-7							g a ʔ									
1459-7							g l ɔ									
975-7							tɕ a h									
940-7							ŋ tɕ h									
1476-7							ʔ a h									
1923-7							n iː									
105-7							tʰ a ŋ									
1431-7							ʔ iː									
37-7							a ɔ ŋ									
1152-7							tɕ l a									
1183-7							n ɔ n									
1890-7							s a									
1430-7							d ɔ									
1721-7							ʔ ɔ ʔ									
1617-7							tɕ o ʔ									
1028-7							ʔ a									
2111-7							l tɕ									
1859-8								ŋ ai̯								
175-8								g a								
241-8								ʔ ɔ ʔ								
2163-8								kʰ o ai̯								
2181-8								n a ʔ								
2060-8								ʔ ɔː ʔ								
410-8								d eː								
1841-8								ʔ ɔ								
2017-8								eː								
1004-8								l a								
614-8								b o								
686-8								b l eː								
88-8								g ai̯ ŋ								
872-8								n ɔː ŋ								
1891-8								d a								
68-8								ɔː i ʔ								
631-8								b a n								
594-8								g a								
1759-8								a a								
805-8								g i a								
756-8								dʑ ŋ								
1201-8								ʔ ɔ d								
2042-8								ʔ ai̯								
1968-8								d a ʔ								
2000-8								a ŋ								
17-8								dʑ a d								
4-8								əː ʔ								
788-8								d ai̯								
1219-8								h i ʔ								
141-8								ʔ a ŋ								
541-8								p r o a ŋ								
1687-8								ɔ ai̯								
123-8								a ʔ								
1652-8								dʑ a a								
576-8								ŋ ɛː								
1738-8								d a g								
442-8								ɔː ʔ								
368-8								dʑ o a ŋ								
1778-8								p a d								
957-8								n a p								
1704-8								ʔ i ʔ								
304-8								dʑ a ʔ								
1796-8								dʑ a ŋ								
720-8								t ai̯								
287-8								g e p								
321-8								g o ʔ								
206-8								d o ʔ								
1950-8								ʔ i								
665-8								o n								
703-8								n o ʔ								
1290-8								ʔ ai̯								
1391-8								g a ʔ								
269-8								g a t								
855-8								dʑ a n								
2078-8								ɔː a								
2213-8								ʔ ai̯								
1858-8								ɔː a								
1151-8								g j a								
737-8								p a t								
340-8								ɔː								
1111-8								ɔː ai̯								
485-8								ŋ eː								
1356-8								ʔ ɔ								
1093-8								t o ŋ								
1063-8								d ɔː ʔ								
648-8								dʑ a ŋ								
223-8								g i n								
1248-8								dʑ ɔː								
1509-8								t eː ŋ								
504-8								dʑ o								
2130-8								ɔː i								
1-8								ʔ o								
386-8								o ŋ								
1411-8								ʔ o								
1027-8								g a ʔ								
2077-8								ʔ ai̯								
1459-8								g l ai̯								
1323-8								e								
1538-8								r j a								
975-8								dʑ a								
940-8								ŋ ɔ								
1476-8								ʔ a								
1923-8								n i								
105-8								dʑ a ŋ								
1431-8								ʔ i								
37-8								ɔː ŋ								
1152-8								p ai̯								
1183-8								ŋ aː ŋ								
1890-8								ɔː a								
1430-8								t ɔ								
1564-8								b ɔ ʔ								
1028-8								ʔ a								
2111-8								l dʑ								
1563-8								ɔː a								
1597-8								ɔː ɛː ŋ								
1859-9									ŋ i							
175-9									h a							
241-9									ʔ u ʔ							
2163-9									g u							
2181-9									n a m							
2060-9									ʔ oː m							
410-9									d i							
1841-9									m i							
2017-9									h i							
1004-9									a ɔi̯							
614-9									b u h							
686-9									b l i							
88-9									ai̯ i ʔ							
872-9									n oː ŋ							
1891-9									d ɔi̯							
68-9									s ai̯ m							
631-9									b ə n							
594-9									ai̯ ɔi̯							
1759-9									h a n							
805-9									g oː n							
756-9									h dʑ ŋ							
1201-9									m u d							
2042-9									ʔ i							
1968-9									d a ʔ							
2000-9									ɔi̯ ŋ							
17-9									dʑ a dʑ							
4-9									a ɨː m							
788-9									d i							
1219-9									h ai̯ m							
141-9									ʔ ɔi̯ ŋ							
541-9									b r u a ŋ							
1687-9									h u n							
123-9									a ɔi̯ m							
1652-9									dʑ a n							
576-9									ŋ ɔː							
1738-9									d a h							
442-9									h oː m							
368-9									dʑ u a ŋ							
1778-9									p a dʑ							
957-9									n a p							
1704-9									ʔ ai̯ ʔ							
304-9									u a m							
1796-9									dʑ ɔː ŋ							
720-9									d i h							
287-9									ai̯ ə p							
321-9									ai̯ i h							
206-9									d u ʔ							
1950-9									ʔ ai̯							
665-9									a oː n							
703-9									n u ʔ							
1290-9									m i							
1391-9									ai̯ ɔi̯ t							
269-9									ai̯ a d							
855-9									dʑ ɯː n							
2078-9									s i							
2213-9									m i							
1858-9									s a							
1151-9									g u a							
737-9									p a d							
340-9									s i							
485-9									ŋ i							
1356-9									m u h							
1093-9									d o ŋ							
1063-9									d oː m							
648-9									dʑ i n							
223-9									ai̯ ɔː n							
1248-9									dʑ oː							
504-9									dʑ u h							
2130-9									s i							
1-9									ʔ u							
386-9									u ŋ							
1027-9									ai̯ a ʔ							
2077-9									m u							
1459-9									ai̯ l i							
1323-9									ə							
1538-9									r p a h							
975-9									r a h							
940-9									ŋ ɔ h							
1476-9									ʔ a h							
105-9									dʑ ɔː ŋ							
1431-9									ʔ ai̯							
37-9									ɔi̯ ŋ							
1152-9									p l							
1814-9									m p r							
1430-9									d u							
1721-9									s i ʔ							
1617-9									b u ʔ							
1564-9									b ɔː ʔ							
1028-9									ʔ a							
1597-9									s ɔː ŋ							
1859-10										ŋ l						
175-10										k a						
241-10										ʔ u ʔ						
2163-10										kʰ u r						
2181-10										n a m						
2060-10										ʔ ɔː m						
410-10										d ɛː						
1841-10										m ɛː						
2017-10										e						
1004-10										a						
614-10										b o						
686-10										b l e						
88-10										k a ʔ						
872-10										n ɔː ŋ						
1891-10										d a						
68-10										s i m						
631-10										b ə n						
594-10										k a						
1759-10										a tɕ						
805-10										k i tɕ						
756-10										dʑ k						
1201-10										m ɔ d						
2042-10										ʔ a						
1968-10										d a ʔ						
2000-10										a ŋ						
17-10										tɕ a d						
4-10										a ɔː m						
788-10										d l						
1219-10										k i m						
141-10										ʔ a ŋ						
541-10										b b j a ŋ						
1687-10										u r						
123-10										a a m						
1652-10										dʑ i ŋ						
576-10										ŋ a						
1738-10										d a k						
442-10										ɔː m						
368-10										dʑ j a ŋ						
1778-10										b a d						
957-10										n a b						
1704-10										ʔ i ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										d e						
287-10										k j b						
321-10										k j						
206-10										d o ʔ						
1950-10										ʔ i						
665-10										a ɔː						
703-10										n o ʔ						
1290-10										m e						
1391-10										k a ʔ						
269-10										k a ʔ						
855-10										dʑ a n						
2078-10										s i						
2213-10										m l						
1858-10										s a						
1151-10										k j a						
737-10										b r ɗ						
340-10										s ɔː						
1111-10										s l						
485-10										ŋ ɛː						
1356-10										m u						
1093-10										t o ŋ						
1063-10										d ɔː m						
648-10										dʑ j ŋ						
223-10										k ɔː ŋ						
1248-10										dʑ ɔː						
1509-10										t ɛː ŋ						
504-10										dʑ o						
2130-10										s ɔ						
1-10										ʔ ɛː						
386-10										o h						
1411-10										ʔ u						
1027-10										k a ʔ						
2077-10										m ɔ						
1323-10										a j						
1538-10										r j a						
37-10										a ɔː ŋ						
1152-10										b l						
1814-10										m a tɕ						
1890-10										s a						
1028-10										ʔ a						
1563-10										s a						
1859-11											ŋ u					
175-11											k a					
241-11											ʔ u ʔ					
2163-11											ŋ au̯ n					
2181-11											n a m					
2060-11											ʔ oː m					
410-11											t u					
1841-11											m oː					
2017-11											h					
1004-11											a a					
614-11											p o h					
686-11											p a u					
88-11											k a ʔ					
872-11											n oː ŋ					
1891-11											t a					
68-11											s iː m					
631-11											p ə n					
594-11											k a					
1759-11											h a n					
805-11											k a n					
756-11											h oː ŋ					
1201-11											m o ɨ					
2042-11											ʔ a					
1968-11											t a ʔ					
2000-11											a ŋ					
17-11											tʰ a au̯					
4-11											a eu̯ m					
788-11											t a					
1219-11											k iː m					
141-11											ʔ a ŋ					
541-11											p p j a ŋ					
1687-11											h u n					
123-11											a a m					
1652-11											tɕ a n					
576-11											ŋ a					
1738-11											t a k					
442-11											h oː m					
368-11											tʰ j a ŋ					
1778-11											p a au̯					
957-11											n a p					
1704-11											ʔ iː ʔ					
304-11											j a m					
1796-11											tɕ a ŋ					
720-11											d a h					
287-11											k ə p					
321-11											k eu̯ h					
206-11											d o ʔ					
1950-11											ʔ iː					
665-11											a o n					
703-11											n o ʔ					
1290-11											m u					
1391-11											k a ʔ					
269-11											k a ʔ					
855-11											tɕ a n					
2078-11											s a					
2213-11											m u					
1858-11											s a					
1151-11											k j a n					
737-11											p a t					
340-11											s au̯					
1111-11											s u					
485-11											ŋ u					
1356-11											m u h					
1093-11											d o ŋ					
648-11											tɕ eu̯ n					
223-11											k a n					
1248-11											tɕ oː					
1509-11											d oː n					
504-11											tɕ o h					
2130-11											s iː					
1-11											ʔ au̯					
386-11											o ʔ					
1411-11											ʔ au̯					
1027-11											k a ʔ					
2077-11											m u h					
1459-11											k a u					
1538-11											n j a h					
975-11											tɕ a h					
940-11											ŋ tɕ h					
1476-11											ʔ a h					
1923-11											n iː					
105-11											tʰ a ŋ					
1431-11											ʔ iː					
37-11											a tɕ ŋ					
1152-11											p a a					
1183-11											n ɔ n					
1890-11											s a					
1430-11											d u					
1721-11											ʔ u ʔ					
1617-11											p o ʔ					
1028-11											ʔ a					
2111-11											l tɕ					
1597-11											s a ŋ					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ o ʔ				
2163-12												kʰ o n				
2181-12												n a m				
2060-12												ʔ w m				
410-12												t ɛ				
1841-12												m ɛ				
2017-12												h ɛ				
1004-12												a a				
614-12												b o h				
686-12												b a ɛ				
88-12												g a ʔ				
872-12												n o ŋ				
1891-12												t a				
68-12												s w m				
631-12												p ə̆ r				
594-12												g a				
1759-12												h a n				
805-12												g ɨ n				
756-12												h o k				
1201-12												m o ʔ				
2042-12												ʔ ɛ				
1968-12												t a ʔ				
2000-12												a ŋ				
17-12												ə a t				
4-12												ə m				
788-12												t ɛ				
1219-12												k w m				
141-12												ʔ a ŋ				
541-12												p r j a ŋ				
1687-12												h o n				
123-12												a m				
1652-12												c ɛ n				
576-12												ŋ a				
1738-12												t a k				
442-12												h w m				
368-12												c j a ŋ				
1778-12												p a t				
957-12												n a				
1704-12												ʔ w ʔ				
304-12												j a m				
1796-12												c a ŋ				
720-12												t ɛ h				
287-12												k ə				
321-12												g ə h				
206-12												t o ʔ				
1950-12												ʔ ɨ				
665-12												o n				
703-12												n o ʔ				
1290-12												m ɛ				
1391-12												k a ʔ				
269-12												g a ʔ				
855-12												c a n				
2078-12												s ɛ				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a				
737-12												p a t				
340-12												s w				
1111-12												s ɛ				
485-12												ŋ ɛ				
1356-12												m o h				
1093-12												t o ŋ				
1063-12												t w m				
648-12												c ɔ ŋ				
223-12												g ɔ n				
1248-12												c w				
1509-12												t w n				
504-12												c o h				
2130-12												s ɛ				
1-12												ʔ w				
386-12												o ʔ				
1411-12												ʔ o				
1027-12												g a ʔ				
2077-12												m ɛ				
1459-12												g l ɛ				
1323-12												ə				
1538-12												r j a h				
975-12												ɲ a h				
940-12												ŋ a h				
1476-12												ʔ a h				
1923-12												n w				
105-12												c ɔ ŋ				
1431-12												ʔ o				
1814-12												m a n				
1183-12												ŋ ɔ n				
1890-12												s a				
1430-12												t o				
1721-12												ʔ o ʔ				
1617-12												b o ʔ				
1564-12												b o ʔ				
1028-12												ʔ a				
2111-12												l o				
1563-12												s a				
1597-12												s ɔ ŋ				
1859-13													k ɛ			
175-13													k a			
241-13													ʔ u ʔ			
2163-13													kʰ o n			
2181-13													n a m			
2060-13													ʔ w m			
410-13													t ɛ			
1841-13													m ɛ			
2017-13													a ɛ			
1004-13													a ə			
614-13													p o a			
686-13													p l ɛ			
88-13													k a ʔ			
872-13													n w k			
1891-13													t ə			
68-13													s w m			
631-13													p ə r			
594-13													g ə			
1759-13													a a ɲ			
805-13													g ɨ n			
756-13													a c k			
1201-13													m u ʔ			
2042-13													ʔ ɛ			
1968-13													t a ʔ			
2000-13													ə k			
17-13													ə a c			
4-13													h ə m			
788-13													t ɛ			
1219-13													k w m			
141-13													ʔ ə k			
541-13													p r o a			
1687-13													a o n			
123-13													h ə m			
1652-13													c ɛ n			
576-13													k a			
1738-13													t a k			
442-13													a w m			
368-13													c o a			
1778-13													p a c			
957-13													n a			
1704-13													ʔ w ʔ			
304-13													j a m			
1796-13													c ɔ k			
720-13													t ɛ a			
287-13													k ə p			
321-13													g ə			
206-13													t o ʔ			
1950-13													ʔ ɨ			
665-13													h o n			
703-13													n o ʔ			
1290-13													m ɛ			
1391-13													k a ʔ			
269-13													g a ʔ			
855-13													c a n			
2078-13													s ɛ			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p a t			
340-13													s ɛ			
1111-13													s ɛ			
485-13													k ɛ			
1356-13													m u a			
1093-13													t o k			
1063-13													t w m			
223-13													g ɔ n			
1248-13													c w			
1509-13													t w n			
504-13													c o a			
2130-13													s ɛ			
1-13													ʔ w			
386-13													ɛ o k			
1411-13													ʔ o			
1027-13													k a ʔ			
2077-13													m ɛ			
1459-13													g l ɛ			
1323-13													h ə			
1538-13													r j a			
