COGID	dutch	english	french	german
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
-1785	x r aː n	ɡ r eɪ n		
1885	x r ɑ f	ɡ r ɑː v		ɡ r aː p
566	k l ɪ m ə	k l aɪ m		
-350	p aː r	p ɛ ə r		p aː r
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
2055	b l ɪ k s ə m			b l ɪ ts
931	k aː r s			k eː r ts ə
-346		r iː f		r ɪ f
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1548	aː d ə m ə			aː t m ə n
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
271		l eɪ z ɪ		l ɛ s ɪ x
303	w ɛ r k	w ɜː k		
1408	n eː m ə			n eː m ə n
700	t w aː l f	t w ɛ l v		ts v œ l f
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
256	n aː k t	n eɪ k ɪ d		n a k t
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1397	h ɑu d ə			b ə + h a l t ə n
1295	h aː v ə r			h aː f ə r
1556	x eː w ə			ɡ a f ə n
783		r əʊ d	ʀ u t	
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
1681	d ɑ l			t aː l
940	m aː x			m aː ɡ ə n
713	s ɑ p	s æ p		z a f t
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
1264	s x ɪ l ə			ʃ ɛː l ə n
1666	v l ɑ k t ə			f l ɛ x ə
213	r ɛ x ts	r aɪ t		r ɛ x t
648	b oː r ə	b ɔː r		b oː r ə n
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
1509	s n ɔ t	s n ɔ t		
347	t w eː d ə			ts v ai t ə
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
274	d oː f	d ɛ f		t au p
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
601	h ɑ n t	h æ n d		h a n t
1952	d øː r	d ɔː r		t oː r
1651	z ɑ l f			z a l b ə
838		s t eɪ	ʀ ɛ s t e	
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
-1158	b ɑ l	b ɔː l		
3	h ɔ f			h oː f
584	h aː k	h ʊ k		h aː k ə n
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
-1161	l ɛɪ n	l aɪ n		
-1615	oː l iː	ɔ ɪ l		ɶː l
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
2192	k uː	k aʊ		
1343	k ɪ n t			k ɪ n t
207	r ɛɪ p	r aɪ p		r ai f
2166	b ɔ r s t ə l			b ʏ r s t ə
1606	h øː p	h ɪ p		h ʏ f t ə
2228	h ɑ l s			h a l s
1669	b ɛ r x			b ɛ r k
1286	v ɛ r	f ɑː r		f ɛ r n
268	d ɛɪ	θ aɪ		
2125	w ɪ k ə l ə			v ɪ k ə l n
300		f əʊ l d		f a l t ə n
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
-1021	m uː r ɑ s			m oː r a s t
2051	h eː m ə l			h ɪ m ə l
125	v ɛ t	f æ t		f ɛ t
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
1696	w ɛ r p ə			v ɛ r f ə n
122	d iː r			t iː r
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
287	t ɑu w			t au
1559	ɑ l ə	ɔː l		a l ə
785	w iː l	w iː l		
159	h aː v ɪ k			h aː b ɪ x t
-225	p r ɛɪ s	p r aɪ s		p r ai s
721			p ɛ ʀ	eː ə
-2035		k ʌ z n̩		k uː z iː n ə
2107	h ɑ r k			h a r k ə
6011	j ʉ l iː		e t a b l	
586	k r aː x			k r aː ɡ ə n
1872	w ɑ ŋ			v a ŋ ə
1644	x iː t ə			ɡ iː s ə n
899	l ɑ d ə r	l æ d ə r		l ai t ə r
2144	k œy k ə	tʃ ɪ k ɪ n		
916	t r ɔ x	t r ɔ f		t r oː k
-1153	r ɔ n t	r aʊ n d		r ʊ n t
1961	d r oː m ə	d r iː m		t r ɔy m ə n
596	t eː n	t əʊ		ts eː ə
736	v r ɑu w			f r au
427	w ɑu t			v a l t
650	d eː x	d əʊ		t ai k
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1821	r ʉ x			r ʏ k ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
901	k l ɑu w	k l ɔː		k l au ə
612	b eː n			b ai n
2293	l eː r	l ɛ ð ə r		l eː d ə r
1194	w ɛɪ t	w aɪ d		
2242	m ɔ n t	m aʊ ð		m ʊ n t
-2	t ɛ n t	t ɛ n t		
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
108	m ɛɪ s j ə			m ɛː t x ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
782	w ɛ x			v ɛ k
2038	n ɪ x t			n ɪ x t ə
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
1848	r ʉ n t			r ɪ n t + f iː
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
-588	p l ɑ t			p l a t
27	v l eː s			f l ai ʃ
947	l eː v ə r	l ɪ v ə r		l eː b ə r
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
1091	uː v ə r			uː f ə r
1411	h ɛ b ə	h æ v		h aː b ə n
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
2105		r eɪ k		r ɛ x ə n
1389			ʃ o z	z a x ə
1892	x ɪ f			ɡ ɪ f t
162	aː d ə l aː r			aː d l ə r
240	v ə r + k oː p ə			f ɛ r + k au f ə n
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
1052	z ɛɪ			z iː
776	v ə r + d eː l ə			t ai l ə n
590	s ɔ k	s ɔ k		
801		f r ɔ ɡ		f r ɔ ʃ
2000	b l ɑ t			b l a t
1906	z w ɑ k			ʃ v a x
383	eː t ə	iː t		ɛ s ə n
293	d ɑ k			d a x
642	b ɑu w ə			b au ə n
1828	s x œy m			ʃ au m
308	d uː n	d uː		t uː n
2097		h əʊ		h a k ə
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
232	k oː p ə			k au f ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
677	t ɛ l ə			ts ɛː l ə n
1648	s m eː d ə			ʃ m iː d ə n
919	s t uː l			ʃ t uː l
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
2001		l iː f		l au p
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
7	w oː n ə			v oː n ə n
1478	b oː d ə m			b oː d ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
588	v l ɑ k		p l a	f l a x
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
2168	k ɑ m	k əʊ m		k a m
-1033	b aː j	b eɪ		
1265	p ɛ l ə	p iː l	p ə l e	
1900	z iː k	s ɪ k		
1020		s w ɔ m p		z ʊ m pf
1630	t ɪ n	t ɪ n		ts ɪ n
2202	r ɑ m	r æ m		
1447	b oː m			b au m
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
-36	s uː p	s uː p		z ʊ p ə
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
1274	h aː j			h ai
727	m ɑ n			m a n
-306	p ɔ s t	p əʊ s t		
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
111	k ɪ n t			k ɪ n t
2208	h ɑ k ə			ts ɛ r + h a k ə n
34	b oː n	b iː n		b oː n ə
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
472	n iː z ə	s n iː z		n iː z ə n
816	l oː n			l oː n
1530	k oː n ɛɪ n			k a n iː n + x ə n
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
638	m aː l ə			m aː l ə n
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
1179	h uː t	h æ t		h uː t
1196	n ɛ k		n y k	n a k ə n
657	h aː m ə r	h æ m ə r		h a m ə r
1553	h uː s t ə			h ʊ s t ə n
762	w ɔ l k			v ɔ l k ə
1789	b eː d ə l aː r			b ɛ t l ə r
995	v l ɛ x t ə			f l ɛ x t ə n
166	v oː ɣ ə l			f oː ɡ ə l
169	r ɛɪ ɣ ə r			r ai ə r
1689		l ɪ f t	l ə v e	
1939	v l uː r	f l ɔː r		
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
877	w eː ɣ ə			v iː ɡ ə n
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
1254	h aː r t			h eː r t
243	d yː r			t ɔy ə r
1851		f l əʊ		f l iː s ə n
1912	s t ɛ r k			ʃ t a r k
1321	k ɔ p	k ʌ p	k u p	
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
436	h ɑu t			h ɔ l ts
352	eː r s t ə			eː r s t ə
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
1948	s l ɔ t			ʃ l ɔ s
-1259	d iː n eː	d ɪ n ə r		
337	k aː p	k eɪ p		
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
1836	k ɑ l m	k ɑː m		
1719	h ɛ k			ɡ ə + h eː ɡ ə
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
1188	n ɑu w	n æ r əʊ		
1439	z ɛ n d ə	s ɛ n d		
1204	v iː r + k ɑ n t			f iː r + ɛ k
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
1799	k n oː p			k n ɔ pf
1317	r ɔ t	r ɔ t n̩		
2271	v ɪ l t	f ɛ l t		f ɪ l ts
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
936	n aː v ə l	n eɪ v l̩		n aː b ə l
716		b ɑː k		b ɔ r k ə
393	k ɑu w ə			k au ə n
