COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
310	a l e j a k			a l a k				a l j a k
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
2110	a l o				a l o	ʔ a l o		
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
1987	ts a m	s a m	s u m	s a n	s a m	s a m	s a m	ts a m
1370	n a kʰ u ŋ	n a w u ŋ	n a k	n a h u m	n a g u ŋ	n a w u	n a g u ŋ	n a k u
2422	j a k p o		j a k p o					
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
908	l j a k p u			l e k p u				j a k p u
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
856			k j a k p a				k j a k p a	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
998	pʰ a i	pʰ e i	pʰ e	pʰ a j i	pʰ e i	pʰ a i	pʰ e i	pʰ e i
2554		d̪ u ɾ i				d̪ u ɾ i		
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2638		p e t̪ a r				b e t̪ a r		
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
1761					s a ʔ	s a h̥		
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
1406	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
1031	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u k a	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u kʰ e n	b i n a ŋ kʰ u lː a
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
1468	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
1271	n o w a ŋ	n o w a ŋ	n o a ŋ	n o a ŋ	n o w a ŋ	n o w a ŋ	n o w a ŋ	n o a ŋ
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
517	t i ŋ p u			t i ŋ p u				
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
66			z a m i ŋ			z a m i n		z a m i n z i m b u
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2608					j a m l o k		j a m l o k	
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
1807			tʃʰ i n l a			tʃʰ i n l a		
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
2034						g o k u	g o kʰ e n	
1352	g u	g u	g u	g u	g u	g u	g u	
2404	pʰ a l o		pʰ a w o					pʰ a l o
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
1809					tʃ i kʰ e n		tʃ i kʰ e n	
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1529	tʃ a l u	tʃʰ a l u	tʃʰ a l u	tʃʰ a l o	tʃ a l u	tʃʰ a l u	tʃ a l u	tʃʰ a l u
1040	pʰ u i b u			pʰ o i b u				
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1805	h a s o k l a							kʰ a s o
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
1773						h a ŋ a n u		h a ŋ g i n u
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
1511	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a	m ŭ dʒ a m b a	m u d i ɾ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
1629					ŋ o n b u		ŋ o n b u	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
1169	o t p a			o t p a				
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1557	tʃ o i d u ŋ	tʃ o i d u ŋ	tʃ o d u m	tʃʰ a i d̪ u m	tʃ o i d u ŋ	tʃ o i d u ŋ	tʃ o i d u ŋ	tʃ o d u m
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
266	j i			j i				
1823	l e m	l e m	l e m	l e m	l e m	l e m	l e m	l e m
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2407					pʰ a kʰ e n		pʰ a kʰ e n	
2063		tʰ a kʰ u				tʰ a kʰ u		
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
210	g o i	g o i	g o i	g o i	g o i			g o i
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
1778	z a	z a	z a	z a	z a	z a	z a	s a
1433	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u
1117	tʃʰ u n	tʃ u n	tʃʰ u n	tʃʰ u n	tʃ u n	tʃ u n	tʃʰ u n	tʃ u n
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
1442	l a m	l a m	l a m	l a m	l a m	l a m	l a m	l a m
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1361	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ	j e n a ŋ
2201		n a ʃ u				n a ʃ u		
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
1217	l a ɲ i	l a j i	l a n i tʰ u r	l a n i tʰ u r	l a ɲ i	l a ŋ i	l a ɲ i	l a n i
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
74				n a n	n a n			
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1672	l e m a			l e m a				
2173		b i n tʃ u		b i n tʃʰ a m				
134	dʒ a p							dʒ a p
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
1950	z u	z u	z u	z u	z u	z u	z u	z u
1798					dʒ o ŋ		dʒ o ŋ	
562	s a ŋ k a			s a ŋ k a				
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
463	t o			t o				
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1477	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s
1049	b u		b u	b u	b u	b u	b u	b u
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
1585			l a m	l a m			l a m	
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
2492		ʃ e ʃ u				ʃ e ʃ u		
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
1198	n u m a	n u	n u	n u	n u	n u	n u	n u m a
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
590	n a			n a				n a
445	n a ɾ i k o l							n a ɾ i k o l
117					kʰ a r i		kʰ a r i	
899	s e r	s e r	s e r	s e r	s e r	s e r	s e r	s e r
2555				g a tʃ a	k a tʃ u		k a tʃ u	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
1760	s a h̥	s a h̥	s a	s a				
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
854	p a i pʰ u			p a i p u				p e p u
1538	s u l u	s o l u	s u l u	s o l u	s o l u	s u l u	s u l u	s u l u
1316	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a m	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ
1098	j a ŋ pʰ u	j a ŋ b u	j a ŋ p u z a	j a ŋ pʰ u	j a ŋ b u	j a ŋ b u	j a ŋ b u	j a ŋ b u
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
2784			z i	z i		z i		z i
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
580	b l a s a							b l a s a
1079	ʃ a w a	ʃ a w a	ʃ i ŋ ʃ a ʋ a	ʃ i ŋ ʃ a ʋ a	ʃ a w a	ʃ a w a	ʃ a w a	ʃ a w a
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1547	j a s			j a s				j a s
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1343	b i n a ŋ	b u i n a ŋ	b u i n a ŋ	b i n a ŋ	b u i n a ŋ	b u i n a ŋ	b i n a ŋ	p i n a ŋ
1577			ɾ i				ɾ i	
2646		h a ŋ j a				h a ŋ j a		
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
865						z a s	z a s	
1451	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m
67				n a n	n a n			
1208	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a m u
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
1575	ɾ i j a m a			ɾ i j a m a				
2416						z i k a n		z i g p a n
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
1602	tʃ a			tʃ a				tʃ a
1189	m a n	m a n	m a n	m a n	m a n	m a n	m a n	m a n
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
728	tʰ a ŋ p u							tʰ a ŋ p u
2312		g o tʃ u				g o tʃ u		
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
1325	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m
1014			g e s t̪ u j a			g e s t̪ u r		
1133		j u		j u	j u	j u	j u	
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
989	tʃʰ a b u l a			tʃʰ a b u				
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
72	d̪ a n		d̪ a n			d̪ a n		
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
582	p u r tʃ i			p u r tʃ i				
864		g o ŋ			g o ŋ			
388	g u w a			g o w a				
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
483	w a	w a	w a		w a	w a	w a	w a
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
1397	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r
2268				s e m pʰ e k a				s e m pʰ e l a n
962	s e m				s e m			s e m
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
1424	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g ă z a ŋ p a tʃ a r m a	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2		a ʃ i			a ʃ i		a ʃ i	
