COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
241-2		ʔ o ʔ														
2163-2		kʰ o n														
2181-2		n a m														
2060-2		ʔ ɨ m														
410-2		d ɔːi̯														
1841-2		m n														
2017-2		h ɔi̯														
1004-2		l a														
614-2		b o h														
686-2		b l ɔi̯														
88-2		g ɔ ʔ														
872-2		n ɨ ŋ														
1891-2		d a														
68-2		dʑ ɨ m														
631-2		b ə n														
594-2		k a														
1759-2		h a n														
805-2		k ɨ n														
756-2		h ɨ ʔ														
1201-2		m o ʔ														
2042-2		ʔ a														
1968-2		d ɔ ʔ														
2000-2		a j ŋ														
17-2		a a ʔ														
4-2		a əː m														
788-2		d a														
1219-2		h ɨ m														
141-2		ʔ j ŋ														
541-2		b ɣ j a ŋ														
1687-2		h o n														
123-2		a j m														
1652-2		dʑ ə n														
576-2		ŋ a														
1738-2		d a k														
442-2		h au̯ m														
368-2		d j a ŋ														
1778-2		b a ʔ														
957-2		n ɔ b														
1704-2		ʔ ɨ ʔ														
304-2		j ɔ m														
1796-2		dʑ ɔ ŋ														
720-2		d ai̯ h														
287-2		k ə b														
321-2		dʑ ə ʔ														
206-2		d o ʔ														
1950-2		ʔ ɔːi̯														
665-2		a au̯ n														
703-2		n o ʔ														
1290-2		m ɔːi̯														
1391-2		g ɔ ʔ														
269-2		k ɔ ʔ														
855-2		dʑ a n														
2078-2		dʑ ə														
2213-2		m a														
1111-2		dʑ ə														
485-2		ŋ														
1356-2		m o h														
1093-2		d o ŋ														
1063-2		d au̯ m														
648-2		dʑ ɔːi̯ n														
223-2		k a n														
1248-2		dʑ														
1509-2		d ɔːi̯ n														
504-2		dʑ o h														
2130-2		dʑ ɔi̯														
1-2		ʔ au̯														
386-2		o ʔ														
1411-2		ʔ o														
1027-2		k a ʔ														
2077-2		m a h														
1459-2		k l														
1323-2		a əː														
975-2		ɣ a h														
940-2		ŋ ɔ h														
1476-2		ʔ a h														
1923-2		n ɨ														
105-2		b ɔ ŋ														
1431-2		ʔ ɔi̯														
37-2		ɔ ŋ														
1152-2		b l ɔ														
1814-2		m ɔ n														
1183-2		n a n														
1430-2		d a														
1721-2		ʔ a ʔ														
1617-2		b o ʔ														
1564-2		b a ʔ														
2111-2		l														
1563-2		a														
1859-3			n ai̯													
175-3			h a													
241-3			ʔ o ʔ													
2163-3			kʰ o r													
2181-3			n a m													
2060-3			ʔ l m													
410-3			d													
1841-3			m aːu̯													
2017-3			h i													
1004-3			k a													
614-3			b o h													
686-3			b k i													
88-3			h a ʔ													
872-3			n l n													
1891-3			d a													
68-3			tɕ iː m													
631-3			b ə r													
594-3			g a													
1759-3			h a n													
805-3			g a r													
756-3			h eː ʔ													
1201-3			m o ʔ													
2042-3			ʔ a													
1968-3			d a ʔ													
2000-3			ɔː n													
17-3			a a ʔ													
4-3			a ɨː m													
788-3			d ai̯													
1219-3			h iː m													
141-3			ʔ n													
541-3			b r j a n													
1687-3			h o r													
123-3			a m													
1652-3			tɕ a n													
576-3			n a													
1738-3			d a h													
442-3			h ɔ m													
368-3			tɕ j a n													
1778-3			b a ʔ													
957-3			n a b													
1704-3			ʔ iː ʔ													
304-3			j a m													
1796-3			tɕ a n													
720-3			d n h													
287-3			h ə b													
321-3			g ə h													
206-3			d o ʔ													
1950-3			ʔ eː													
665-3			a o a													
703-3			n o ʔ													
1290-3			m i													
1391-3			h a t													
269-3			g a t													
855-3			tɕ a n													
2078-3			tɕ a													
2213-3			m ai̯													
1858-3			tɕ a													
1151-3			g j a r													
737-3			b ə d													
340-3			ʔ a													
1111-3			tɕ ai̯													
485-3			n													
1356-3			m o h													
1093-3			d o n													
1063-3			d oː m													
648-3			tɕ kʰ n													
223-3			g ɔː n													
1248-3			tɕ													
1509-3			d i n													
504-3			tɕ ɔ h													
1-3			ʔ oː													
386-3			j o ʔ													
1411-3			ʔ o													
1027-3			g a ʔ													
2077-3			m a													
1459-3			g k													
1323-3			a ɨː													
1538-3			r j a h													
975-3			r a h													
940-3			n ɔːi̯ h													
1476-3			ʔ a h													
105-3			a a n													
1431-3			ʔ ɨː													
37-3			a n													
1152-3			b a a													
1814-3			m a r													
1890-3			j a													
1430-3			d o													
1721-3			h ɔː h													
1617-3			b o ʔ													
1564-3			b ɔː ʔ													
1028-3			ʔ a													
1563-3			tɕ a													
1859-4				ŋ												
175-4				g a												
241-4				ʔ o ʔ												
2163-4				g o n												
2181-4				n a m												
2060-4				ʔ ɨ m												
410-4				t												
1841-4				m ɨ												
2017-4				h t												
1004-4				ai̯ t												
614-4				b o h												
686-4				p ai̯ əː												
88-4				g ə ʔ												
872-4				n ɨ ŋ												
1891-4				t t												
68-4				tɕ ɨ m												
631-4				p n n												
594-4				ɨ t												
1759-4				h a n												
805-4				ɨ ɨ n												
756-4				h ɨ g												
1201-4				m au̯ ʔ												
2042-4				ʔ ə												
1968-4				t ə ʔ												
2000-4				ɔ ŋ												
17-4				a ɔ ʔ												
4-4				ɔ əː m												
788-4				t												
1219-4				h ɨ m												
141-4				ʔ ŋ												
541-4				p ai̯ j ə ŋ												
1687-4				h o n												
123-4				ɔ m												
1652-4				tɕ ɨ n												
576-4				ŋ ə												
1738-4				t a g												
442-4				h o m												
368-4				tɕ j ə ŋ												
1778-4				p a ʔ												
957-4				n ə p												
1704-4				ʔ ɨ ʔ												
304-4				j ə m												
1796-4				tɕ ə ŋ												
720-4				t h												
287-4				g ə p												
321-4				ɨ o ʔ												
206-4				t o ʔ												
1950-4				ʔ ɛː												
665-4				ɔ o a												
703-4				n o ʔ												
1290-4				m												
1391-4				g ə ʔ												
269-4				ɨ ə t												
855-4				tɕ ə n												
2078-4				tɕ ə												
2213-4				m												
1858-4				tɕ ə												
1151-4				ɨ j ə n												
737-4				p ai̯ t												
340-4				ʔ ə												
1111-4				tɕ												
485-4				ŋ												
1356-4				m o h												
1093-4				t o ŋ												
1063-4				t au̯ m												
648-4				tɕ au̯ ŋ												
223-4				ɨ ɔ n												
1509-4				t t ŋ												
504-4				tɕ o h												
2130-4				tɕ əː												
1-4				ʔ au̯												
386-4				j o ʔ												
1411-4				ʔ o												
1027-4				k a ʔ												
2077-4				m a												
1459-4				ɨ ai̯												
975-4				ʐ a h												
940-4				ŋ ə h												
1476-4				ʔ a h												
1923-4				n ɨ												
105-4				a ɔ ŋ												
1431-4				ʔ eu̯												
37-4				ɔ ŋ												
1152-4				p ə ə												
1183-4				n ɔ n												
1430-4				t ɔ												
1721-4				ʔ ɔ ʔ												
1617-4				b o ʔ												
1028-4				ʔ a												
2111-4				ai̯ ai̯												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ ɔ ʔ											
2163-5					kʰ o nˀ											
2181-5					nˀ ɨ m											
2060-5					ʔ ei̯ m											
410-5					ɗ											
1841-5					m oː											
2017-5					h ei̯											
1004-5					l dʑ											
614-5					b o h											
686-5					b l ei̯											
88-5					dʑ a ʔ											
872-5					nˀ ei̯ ŋ											
1891-5					ɗ dʑ											
68-5					dʑ i m											
631-5					b ə nˀ											
594-5					k dʑ											
1759-5					h ɨ nˀ											
805-5					k ɨ nˀ											
756-5					h ei̯ ʔ											
1201-5					m ɔ ʔ											
2042-5					ʔ a											
1968-5					ɗ a ʔ											
2000-5					ɨ dʑ ŋ											
17-5					l a ʔ											
4-5					a əː m											
788-5					ɗ ei̯											
1219-5					h i m											
141-5					ʔ dʑ ŋ											
541-5					b r j a ŋ											
1687-5					h o nˀ											
123-5					a dʑ m											
1652-5					dʑ ɨ nˀ											
576-5					ŋ a											
1738-5					ɗ ɨ k											
442-5					h oː m											
368-5					dʑ j a ŋ											
1778-5					b ɨ ʔ											
957-5					nˀ a b											
1704-5					ʔ i ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					d ei̯ h											
287-5					k ʔ b											
321-5					k o h											
206-5					ɗ o ʔ											
1950-5					ʔ ɨ											
665-5					a oː nˀ											
703-5					nˀ o ʔ											
1290-5					m ei̯											
1391-5					dʑ a t											
269-5					k a t											
855-5					dʑ a nˀ											
2078-5					dʑ ɨ											
2213-5					m ei̯											
1858-5					dʑ a											
1151-5					k j a nˀ											
737-5					b ɨ d											
340-5					ʔ a											
1111-5					dʑ ei̯											
485-5					ŋ											
1356-5					m ɔ h											
1093-5					d o ŋ											
1063-5					ɗ oː m											
648-5					dʑ ei̯ nˀ											
223-5					k ɔ nˀ											
1248-5					dʑ											
1509-5					d ei̯ nˀ											
504-5					dʑ ɔ h											
2130-5					dʑ ei̯											
1-5					ʔ oː											
1411-5					ʔ ɔ											
2077-5					m ɨ h											
1323-5					a əː											
1538-5					r j a h											
1923-5					nˀ i											
37-5					a aːi̯ ŋ											
1152-5					b l r											
1814-5					m a nˀ											
1890-5					dʑ a											
1564-5					b ɔ ʔ											
1597-5					dʑ a ŋ											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ ɔ ʔ										
2163-6						k o nʰ										
2181-6						nʰ ə m										
2060-6						ʔ k m										
410-6						ɗ ei̯										
1841-6						m ou̯										
2017-6						h ei̯										
1004-6						r a										
614-6						b o h										
686-6						b l ei̯										
88-6						k a ʔ										
872-6						nʰ iː ŋ										
1891-6						ɗ a										
68-6						dʑ w m										
631-6						b ə nʰ										
594-6						k a										
1759-6						h a nʰ										
805-6						k w nʰ										
756-6						h k ʔ										
1201-6						m ɔ ʔ										
2042-6						ʔ a										
1968-6						ɗ a ʔ										
2000-6						ə ŋ										
17-6						a a ʔ										
4-6						a ɔ m										
788-6						ɗ iː										
1219-6						h w m										
141-6						ʔ ŋ										
541-6						b r j a ŋ										
1687-6						h o nʰ										
123-6						a m										
1652-6						dʑ w nʰ										
576-6						ŋ a										
1738-6						ɗ ə k										
442-6						h ɔ m										
368-6						dʑ j a ŋ										
1778-6						p a ʔ										
957-6						nʰ a p										
1704-6						ʔ w ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						d ŋ h										
287-6						k a p										
321-6						k ə h										
206-6						ɗ o ʔ										
1950-6						ʔ k										
665-6						a ɔː nʰ										
703-6						nʰ o ʔ										
1290-6						m iː										
1391-6						k a t										
269-6						k a t										
855-6						dʑ a nʰ										
2078-6						dʑ eːi̯ n										
2213-6						m iː										
1858-6						dʑ a										
1151-6						k j a nʰ n										
737-6						p r d										
340-6						ʔ a										
1111-6						dʑ iː										
1093-6						d o ŋ										
1063-6						ɗ ɔ m										
648-6						dʑ ei̯ nʰ										
1248-6						dʑ										
1509-6						d ei̯ nʰ										
504-6						dʑ ɔ h										
2130-6						dʑ ei̯										
1-6						ʔ ou̯										
1411-6						ʔ o										
2077-6						m a h										
1323-6						a ɔː										
1538-6						r j a h n										
1923-6						nʰ iː n										
37-6						a aːi̯ ŋ										
1152-6						b l a										
1814-6						m a nʰ										
1597-6						a ŋ n										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ o ʔ									
2163-7							ɣ o n									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t									
1841-7							m ɨ									
2017-7							h ɔːi̯									
1004-7							l ə									
614-7							b o h									
686-7							b l ɔːi̯									
88-7							g a ʔ									
872-7							n ɨ ŋ									
1891-7							t ə									
68-7							s ɔːi̯ m									
631-7							b a n									
594-7							ɨ ə									
1759-7							h a n									
805-7							ɨ ɨ n									
756-7							h ɨ ʔ									
1201-7							m o ʔ									
2042-7							ʔ a									
1968-7							t a ʔ									
2000-7							ŋ									
17-7							a a ʔ									
4-7							a əː m									
788-7							t ɛː									
1219-7							h ɔːi̯ m									
141-7							ʔ ŋ									
541-7							b l j a ŋ									
1687-7							h o n									
123-7							a m									
1652-7							tɕ ə n									
576-7							ŋ a									
1738-7							t a g									
442-7							h o m									
368-7							tɕ j a ŋ									
1778-7							b a ʔ									
957-7							n a b									
1704-7							ʔ ɨ ʔ									
304-7							j a m									
1796-7							tɕ a ŋ									
720-7							d h									
287-7							g a b									
321-7							ɛː ə ʔ									
206-7							t o ʔ									
1950-7							ʔ ɔːi̯									
665-7							a o a									
703-7							n o ʔ									
1290-7							m									
1391-7							g a ʔ									
269-7							ɨ a d									
855-7							tɕ a n									
2078-7							s ə									
2213-7							m ɛː									
1858-7							s a									
1151-7							ɨ j a n									
737-7							b ə d									
340-7							ʔ a									
1111-7							s ɛː									
485-7							ŋ									
1356-7							m o h									
1093-7							d o ŋ									
1063-7							t au̯ m									
648-7							tɕ s ŋ									
223-7							tɕ ɔ n									
1248-7							tɕ									
1509-7							d ɔːi̯ n									
504-7							tɕ o h									
2130-7							s d									
1-7							ʔ au̯									
386-7							j o ʔ									
1411-7							ʔ o									
1027-7							k a ʔ									
1459-7							g l									
975-7							ɣ a h									
940-7							ŋ a h									
1476-7							ʔ a h									
1923-7							n ɨ									
105-7							a a ŋ									
1431-7							ʔ ɔːi̯									
37-7							a ŋ									
1152-7							b l a									
1183-7							n ɔ n									
1890-7							s a									
1430-7							t o									
1721-7							ʔ ɔ ʔ									
1617-7							b o ʔ									
1028-7							ʔ a									
2111-7							l o									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ o ʔ								
2163-8								kʰ o r								
2181-8								ŋ a m								
2060-8								ʔ i m								
410-8								d eː								
1841-8								m i								
2017-8								h ei̯								
1004-8								l j								
614-8								b o h								
686-8								b l eː								
88-8								h ɨː ʔ								
872-8								ŋ i ŋ								
1891-8								d j								
68-8								dʑ i m								
631-8								b e r								
594-8								g j								
1759-8								h a ŋ								
805-8								g i ŋ								
756-8								h i ʔ								
1201-8								m o ʔ								
2042-8								ʔ a								
1968-8								d a ʔ								
2000-8								ɨː j ŋ								
17-8								a a d								
4-8								a e m								
788-8								d ai̯								
1219-8								l i m								
141-8								ʔ j ŋ								
541-8								b r o a ŋ								
1687-8								h o r								
123-8								a j m								
1652-8								dʑ i ŋ								
576-8								ŋ ɛː								
1738-8								d a k								
442-8								h ɔ m								
368-8								t o a ŋ								
1778-8								p a d								
957-8								ŋ a p								
1704-8								ʔ i ʔ								
304-8								dʑ a m								
1796-8								dʑ a ŋ								
720-8								t h								
287-8								h e p								
321-8								g e ʔ								
206-8								d o ʔ								
1950-8								ʔ i								
665-8								a o a								
703-8								ŋ o ʔ								
1290-8								m ai̯								
1391-8								h a ʔ								
269-8								g a ʔ								
855-8								dʑ a ŋ								
2078-8								dʑ a								
2213-8								m ai̯								
1858-8								dʑ a								
1151-8								g a ʔ								
737-8								p e t								
340-8								ʔ a								
1111-8								dʑ ai̯								
485-8								ŋ								
1356-8								m ɔ h								
1093-8								t o ŋ								
1063-8								d ɔː m								
648-8								dʑ e ŋ								
223-8								g iː ŋ								
1248-8								dʑ								
1509-8								t eː ŋ								
504-8								dʑ ɔ h								
2130-8								dʑ eː								
1-8								ʔ ɔː								
386-8								o ʔ								
1411-8								ʔ o								
1027-8								g a ʔ								
2077-8								m a h								
1459-8								g l								
1323-8								a e								
1538-8								r dʑ a l								
975-8								ŋ a h								
940-8								ŋ a l								
1476-8								ʔ a h								
1923-8								ŋ i								
105-8								a a ŋ								
1431-8								ʔ i								
37-8								a j ŋ								
1152-8								p l a								
1183-8								ŋ ɔ ŋ								
1890-8								dʑ a								
1430-8								t a								
1564-8								b o ʔ								
1028-8								ʔ a								
2111-8								l e								
1563-8								e a								
1597-8								dʑ a ŋ								
1859-9									ŋ iːu̯							
175-9									dʑ a							
241-9									ʔ o ʔ							
2163-9									kʰ o r							
2181-9									n a m							
2060-9									ʔ i m							
410-9									d							
1841-9									m oː							
2017-9									h iː							
1004-9									l i							
614-9									b u h							
686-9									b l i							
88-9									dʑ a ʔ							
872-9									n i ŋ							
1891-9									d i							
68-9									dʑ iːu̯ m							
631-9									b r r							
594-9									g i							
1759-9									h a n							
805-9									g iːu̯ n							
756-9									h iːu̯ ʔ							
1201-9									m o ʔ							
2042-9									ʔ i							
1968-9									d a ʔ							
2000-9									ɯː ŋ							
17-9									l ɯː ʔ							
4-9									a ɔi̯ m							
788-9									d iːu̯							
1219-9									h iːu̯ m							
141-9									ʔ ŋ							
541-9									b r dʑ a ŋ							
1687-9									h o r							
123-9									a m							
1652-9									dʑ iːu̯ n							
576-9									ŋ ɯː							
1738-9									d a dʑ							
442-9									h o m							
368-9									d dʑ a ŋ							
1778-9									p a ʔ							
957-9									n a p							
1704-9									ʔ iːu̯ ʔ							
304-9									dʑ ɯː m							
1796-9									dʑ ɯː ŋ							
720-9									d h							
287-9									dʑ a p							
321-9									g u ʔ							
206-9									d u ʔ							
1950-9									ʔ i							
665-9									a oː a							
703-9									n u ʔ							
1290-9									m i							
1391-9									dʑ a ʔ							
269-9									g a d							
855-9									dʑ ɯː n							
2078-9									dʑ i							
2213-9									m iːu̯							
1858-9									dʑ a							
1151-9									g dʑ i							
737-9									p a d							
340-9									ʔ a							
485-9									ŋ							
1356-9									m o h							
1093-9									d o ŋ							
1063-9									d oː m							
648-9									dʑ i n							
223-9									g ɔː n							
1248-9									dʑ							
504-9									dʑ o h							
2130-9									dʑ iː							
1-9									ʔ oː							
386-9									o ʔ							
1027-9									g a ʔ							
2077-9									m i h							
1459-9									g l							
1323-9									a ə							
1538-9									r dʑ a h							
975-9									r a h							
940-9									ŋ a h							
1476-9									ʔ i h							
105-9									l ɔː ŋ							
1431-9									ʔ iːu̯							
37-9									a ŋ							
1152-9									b l a							
1814-9									m ɯː n							
1430-9									d ɯː							
1721-9									ʔ ɔː ʔ							
1617-9									b u ʔ							
1564-9									b ɔː ʔ							
1028-9									ʔ a							
1597-9									dʑ ɔː ŋ							
1859-10										ŋ iː						
175-10										g a						
241-10										ʔ ɔ ʔ						
2163-10										kʰ ɔ r						
2181-10										ʔ ɨ m						
2060-10										ʔ i m						
410-10										ɗ e						
1841-10										m ɔː						
2017-10										h e						
1004-10										l a						
614-10										b o h						
686-10										b l e						
88-10										dʑ a ʔ						
872-10										ʔ ɛː ŋ						
1891-10										ɗ a						
68-10										i m						
631-10										b ə r						
594-10										k a						
1759-10										h i ʔ						
805-10										k i ʔ						
756-10										h ɔː ʔ						
1201-10										m u ʔ						
2042-10										ʔ a						
1968-10										ɗ a ʔ						
2000-10										ɨ ŋ						
17-10										b a ɗ						
4-10										a e m						
788-10										ɗ iː						
1219-10										h i m						
141-10										ʔ ŋ						
541-10										b r tɕ a ŋ						
1687-10										h o r						
123-10										a m						
1652-10										dʑ i ʔ						
576-10										ŋ a						
1738-10										ɗ ɨ g						
442-10										h ɔ m						
368-10										tɕ tɕ a ŋ						
1778-10										ɓ i ɗ						
957-10										ʔ a ɓ						
1704-10										ʔ i ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										t ŋ h						
287-10										g ʔ ɓ						
321-10										k o ʔ						
206-10										ɗ o ʔ						
1950-10										ʔ i						
665-10										a ɔː ʔ						
703-10										ʔ o ʔ						
1290-10										m e						
1391-10										dʑ a ʔ						
269-10										k a ʔ						
855-10										dʑ a ʔ						
2078-10										i						
2213-10										m iː						
1858-10										a						
1151-10										k j a j						
737-10										ɓ r t						
340-10										ʔ a						
1111-10										iː						
485-10										ŋ						
1356-10										m ɔ h						
1093-10										t o ŋ						
1063-10										ɗ ɔː m						
648-10										dʑ e ʔ						
223-10										k ɔ ʔ						
1248-10										dʑ						
1509-10										t e ʔ						
504-10										dʑ ɔ h						
2130-10										e						
1-10										ʔ ɔː						
386-10										j o ʔ						
1411-10										ʔ ɔ						
1027-10										k i ʔ						
2077-10										m a						
1323-10										a e						
1538-10										r j a h						
37-10										a ŋ						
1152-10										b l						
1814-10										m a ʔ						
1890-10										i						
1028-10										ʔ i						
1563-10										a						
1859-11											ŋ					
175-11											k a					
241-11											ʔ o ʔ					
2163-11											k o n					
2181-11											n a m					
2060-11											ʔ ɨ m					
410-11											t					
1841-11											m ɨ					
2017-11											h ɔi̯					
1004-11											h a					
614-11											b o h					
686-11											b s ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t a					
68-11											s ɨ m					
631-11											b ə n					
594-11											k a					
1759-11											h a n					
805-11											k a n					
756-11											h ɨ k					
1201-11											m o ʔ					
2042-11											ʔ a					
1968-11											t a ʔ					
2000-11											a ŋ					
17-11											a a ʔ					
4-11											a əː m					
788-11											t					
1219-11											h ɨ m					
141-11											ʔ ŋ					
541-11											b b j a ŋ					
1687-11											h o n					
123-11											a m					
1652-11											s a n					
576-11											ŋ a					
1738-11											t a k					
442-11											h o m					
368-11											tɕ j a ŋ					
1778-11											b a ʔ					
957-11											n a b					
1704-11											ʔ ɨ ʔ					
304-11											j a m					
1796-11											s a ŋ					
720-11											d h					
287-11											k a b					
321-11											ɨ ə ʔ					
206-11											t o ʔ					
1950-11											ʔ a					
665-11											a ɨ a					
703-11											n o ʔ					
1290-11											m ɔi̯					
1391-11											k a ʔ					
269-11											k a d					
855-11											s a n					
2078-11											s a					
2213-11											m					
1858-11											s a					
1151-11											k j a n					
737-11											b ə d					
340-11											ʔ a					
1111-11											s ɔi̯					
485-11											ŋ					
1356-11											m o h					
1093-11											d o ŋ					
648-11											s k ŋ					
223-11											k a n					
1248-11											tɕ					
1509-11											d ɔi̯ n					
504-11											s o h					
2130-11											s ɔi̯					
1-11											ʔ au̯					
386-11											j o ʔ					
1411-11											ʔ o					
1027-11											k a ʔ					
2077-11											m a h					
1459-11											k s					
1538-11											b j a h					
975-11											ŋ a h					
940-11											ŋ ɔ h					
1476-11											ʔ a h					
1923-11											n ɨ					
105-11											a a ŋ					
1431-11											ʔ ɔi̯					
37-11											a ŋ					
1152-11											p a a					
1183-11											n a n					
1890-11											s a					
1430-11											t o					
1721-11											ʔ a ʔ					
1617-11											b o ʔ					
1028-11											ʔ a					
2111-11											s					
1597-11											s a ŋ					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ o ʔ				
2163-12												kʰ o n				
2181-12												n a m				
2060-12												ʔ ɨ m				
410-12												t				
1841-12												m ɔ				
2017-12												h ɛ				
1004-12												r				
614-12												b o h				
686-12												b a				
88-12												k a ʔ				
872-12												n ɨ ŋ				
1891-12												t				
68-12												s i m				
631-12												b ə̆ n				
594-12												g				
1759-12												h a n				
805-12												g i n				
756-12												h ɨ ʔ				
1201-12												m o ʔ				
2042-12												ʔ a				
1968-12												t a ʔ				
2000-12												a ŋ				
17-12												a a ʔ				
4-12												a ə m				
788-12												g ɛ				
1219-12												h i m				
141-12												ʔ ŋ				
541-12												b r j a ŋ				
1687-12												h o n				
123-12												a m				
1652-12												c i n				
576-12												ŋ a				
1738-12												g a k				
442-12												h o m				
368-12												c j a ŋ				
1778-12												p a ʔ				
957-12												n a p				
1704-12												ʔ i ʔ				
304-12												j a m				
1796-12												c a ŋ				
720-12												t ŋ h				
287-12												k ə̆ p				
321-12												g ə̆ h				
206-12												g o ʔ				
1950-12												ʔ a				
665-12												a o n				
703-12												n o ʔ				
1290-12												m				
1391-12												k a ʔ				
269-12												g a t				
855-12												c a n				
2078-12												s ɛ				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p ə̆ t				
340-12												ʔ a				
1111-12												s ɛ				
485-12												ŋ ə				
1356-12												m o h				
1093-12												t o ŋ				
1063-12												c w m				
648-12												c ə̆ ŋ				
223-12												g ɔ n				
1248-12												c				
1509-12												t w n				
504-12												c o h				
2130-12												s ɨ				
1-12												ʔ w				
386-12												j o ʔ				
1411-12												ʔ o				
1027-12												g a ʔ				
2077-12												m a				
1459-12												g l				
1323-12												a ə				
1538-12												r j a h				
975-12												ɲ a h				
940-12												ŋ o h				
1476-12												ʔ a h				
1923-12												n i				
105-12												a a ŋ				
1431-12												ʔ ɛ				
1814-12												m a n				
1183-12												n ɔ n				
1890-12												s a				
1430-12												t o				
1721-12												ʔ ɔ ʔ				
1617-12												b o ʔ				
1564-12												b o ʔ				
1028-12												ʔ a				
2111-12												l u				
1563-12												s a				
1597-12												s ɔ ŋ				
1859-13													k ɛ			
175-13													k a			
241-13													ʔ u ʔ			
2163-13													kʰ o n			
2181-13													n a m			
2060-13													ʔ ɨ m			
410-13													t			
1841-13													m ɔ			
2017-13													ɛ			
1004-13													l			
614-13													b o			
686-13													p l ɛ			
88-13													k a ʔ			
872-13													n ɨ k			
1891-13													t			
68-13													s ɨ m			
631-13													b ə n			
594-13													g			
1759-13													a n			
805-13													g ɨ n			
756-13													ɨ ʔ			
1201-13													m o ʔ			
2042-13													ʔ a			
1968-13													t a ʔ			
2000-13													a k			
17-13													a a ʔ			
4-13													a ə m			
788-13													g ɛ			
1219-13													l ɨ m			
141-13													ʔ k			
541-13													p r j a			
1687-13													o n			
123-13													a m			
1652-13													c ɨ n			
576-13													k ɔ			
1738-13													g a k			
442-13													u m			
368-13													c j a			
1778-13													p a ʔ			
957-13													n a p			
1704-13													ʔ ɨ ʔ			
304-13													j a m			
1796-13													c a k			
720-13													t			
287-13													k ə p			
321-13													g ə ʔ			
206-13													g o ʔ			
1950-13													ʔ a			
665-13													a w a			
703-13													n o ʔ			
1290-13													m			
1391-13													k a ʔ			
269-13													g a t			
855-13													c a n			
2078-13													s ɨ			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p ə t			
340-13													ʔ a			
1111-13													s ɛ			
485-13													k			
1356-13													m u			
1093-13													t o k			
1063-13													c w m			
223-13													g ɔ n			
