COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
40-1	b r i ŋ ³								
393-1	m a ŋ ³								
272-1	k r a ŋ ³								
463-1	m u ¹								
1-1	b a ¹								
214-1	j a m ²								
123-1	t u ¹								
512-1	p j i k ⁴								
518-1	p r u ¹								
878-1	t a ²								
849-1	p a t ⁴								
524-1	p u k ⁴								
90-1	t a ³								
541-1	r a n ²								
933-1	ˀtʃ u ²								
467-1	n a ²								
49-1	b u ²								
822-1	l a k ⁴								
52-1	p a ʔ ⁴								
377-1	l i k ⁴								
127-1	dʒ a p ⁴								
67-1	t a t ⁴								
864-1	p r a ²								
126-1	dʒ a k ⁴								
656-1	w a m ³								
635-1	dʒ u t ⁴								
473-1	ˀn a m ¹								
98-1	s a ²								
445-1	m j u ¹								
379-1	l a ³								
665-2		ŋ a ¹							
495-2		ŋ u ³							
838-2		n i k ⁴							
438-2		m a k ⁴							
334-2		l a k ⁴							
360-2		l ai ²							
394-2		m j e ²							
221-2		j a p ⁴							
202-2		g u ²							
935-2		u ²							
93-2		dz a ²							
7-2		b i n ²							
664-2		w a ŋ ¹							
246-2		k a k ⁴							
547-2		s i k ⁴							
555-2		j a m ¹							
464-2		m u ²							
119-2		dz a ŋ ¹							
835-2		n a t ⁴							
79-2		t a ²							
693-2		ŋ u ¹							
477-2		n a t ⁴							
891-2		ˀt i ŋ ³							
528-2		r a ¹							
797-2		k r a k ⁴							
493-2		n i k ⁴							
217-2		j a t ⁴							
896-2		ˀts a t ⁴							
452-2		ŋ j u k ⁴							
580-2		ˀk a t ⁴							
833-2		n a ¹							
390-2		m a ŋ ²							
696-2		ŋ i ¹							
86-2		t u ŋ ¹							
384-2		m a n ³							
61-2		d a ŋ ¹							
536-2		s a k ⁴							
731-2		ʃ e ²							
779-2		t a ¹							
589-2		t a ŋ ¹							
680-2		ŋ a t ⁴							
658-2		w a m ¹							
456-2		ˀm j a ŋ ²							
183-2		g j i ²							
785-2		k a ²							
714-2		u n ¹							
331-2		l a ²							
206-2		j a ³							
930-2		ŋ a t ⁴							
353-2		l ai ¹							
161-2		g a ŋ ¹							
814-2		k ui ²							
179-2		g r a k ⁴							
194-2		r a k ⁴							
727-2		ʃ a ŋ ¹							
260-2		k j a t ⁴							
144-2		k i ŋ ¹							
53-2		b a m ¹							
59-2		t a k ⁴							
506-2		p i k ⁴							
29-2		b i k ⁴							
316-2		t a k ⁴							
389-2		m r a ŋ ¹							
118-2		m a ³							
312-2		k a ²							
490-2		n ai ³							
436-2		m j a ²							
927-2		ŋ a n ¹							
383-2		m a k ⁴							
211-2		j a m ¹							
873-2		s i ŋ ¹							
371-2		l i ŋ ²							
877-2		s a ³							
344-2		l a m ¹							
666-2		ŋ a ²							
595-2		t a ŋ ³							
660-2		w u t ⁴							
642-2		tʃ a ŋ ³							
257-2		k j a m ¹							
167-2		g j a ²							
880-2		t a t ⁴							
337-2		w a ¹							
484-2		n a ŋ ¹							
574-2		ˀs a m ²							
718-2		ʃ a n ²							
811-2		k u ²							
458-2		t u ŋ ²							
884-2		t e ³							
205-2		g u k ⁴							
499-2		n ai ¹							
706-2		ʃ a ¹							
920-2		u ŋ ²							
36-2		b j a ŋ ¹							
12-2		b e ¹							
350-2		l a ŋ ³							
4-2		b a n ¹							
342-2		r u k ⁴							
280-2		k j ai ³							
638-2		tʃ a t ⁴							
729-2		ʃ e ³							
72-2		d a ŋ ²							
612-2		t a ŋ ²							
459-2		m j i ŋ ¹							
569-2		s ui ²							
283-2		k r u ³							
501-2		p a ³							
652-2		w ai ¹							
220-2		ˀtʃ a ŋ ²							
233-2		j u t ⁴							
562-2		p i ŋ ²							
31-2		p j a k ⁴							
386-2		m i t ⁴							
684-2		dʒ j a t ⁴							
804-2		k r u ŋ ²							
618-2		tʃ u ²							
565-2		s a ²							
468-2		n i k ⁴							
369-2		l i k ⁴							
314-2		ˀk j a ŋ ¹							
776-2		s u t ⁴							
170-2		g j a ³							
823-2		ˀl a p ⁴							
471-2		ˀtʃ a m ²							
249-2		k a m ¹							
367-2		l ai ²							
414-2		m e ³							
503-2		p a ²							
40-2		b j i ŋ ³							
647-2		ts e ¹							
105-2		dz e ²							
141-2		g ai ¹							
272-2		k r a ŋ ³							
463-2		m u ¹							
1-2		b a ¹							
349-2		ˀl a ŋ ²							
214-2		ˀj a m ²							
841-2		n a t ⁴							
123-2		t u ¹							
646-2		ts e ²							
433-2		m a ŋ ¹							
512-2		p j i k ⁴							
518-2		p r u ¹							
878-2		t a ²							
849-2		p a t ⁴							
524-2		p u k ⁴							
90-2		t a ³							
541-2		r a n ²							
933-2		ˀtʃ u ²							
164-2		g a ŋ ²							
686-2		ŋ j a t ⁴							
467-2		n a ²							
201-2		g j u t ⁴							
784-2		j a k ⁴							
487-2		n ai ¹							
504-2		p ai t ⁴							
49-2		b u ²							
822-2		k a k ⁴							
52-2		b ui ¹							
281-2		k j u ¹							
46-2		b j a ¹							
377-2		l i m ²							
127-2		dʒ a p ⁴							
67-2		t a t ⁴							
192-2		k j a k ⁴							
864-2		p j a ²							
126-2		dʒ a k ⁴							
546-2		tʃ a ŋ ¹							
635-2		dʒ u k ⁴							
473-2		ˀn a m ¹							
3-2		b a ³							
98-2		s a ²							
445-2		m u ¹							
608-2		ts a m ¹							
210-2		j a t ⁴							
140-2		g j e ¹							
868-2		s a ²							
520-2		ˀp j u ¹							
166-2		g r i k ⁴							
48-2		b j i ŋ ¹							
270-2		k j a ŋ ¹							
379-2		l a ³							
55-2		b o t ⁴							
665-3			ŋ a ⁵⁵						
495-3			ŋ u ³⁵						
838-3			n a k ⁴						
438-3			m a ³¹						
334-3			l a k ⁴						
360-3			l ai ²						
394-3			m j i ²						
221-3			j u p ⁴						
202-3			k u ²						
935-3			u ²						
93-3			t ɔ̱̃ ²						
7-3			p a n ²						
664-3			w a ŋ ⁵⁵						
246-3			k a̱ k ⁴						
547-3			s a̱ k ⁴						
555-3			i a̱ m ⁵⁵						
464-3			m u ²						
119-3			t a ŋ ¹						
835-3			n a t ⁴						
79-3			t a ²						
693-3			ŋ u ⁵⁵						
477-3			n a t ⁴						
891-3			t a ŋ ³						
528-3			j a ⁵⁵						
797-3			k j u k ⁴						
493-3			n a k ⁴						
217-3			j a t ⁴						
896-3			n u t ⁴						
452-3			ŋ j u k ⁴						
580-3			ˀk a̱ k ⁴						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ²						
696-3			ŋ a ⁵⁵						
86-3			t u ŋ ²						
384-3			m a n ³						
61-3			t a ŋ ²						
536-3			t a̱ k ⁴						
779-3			t a̱ ⁵⁵						
589-3			t a ŋ ¹						
680-3			ŋ a̱ k ⁴						
456-3			ˀm j a ŋ ²						
183-3			k j i ²						
785-3			kʰ a ²						
331-3			l a ²						
206-3			j a ⁵⁵						
930-3			ŋ a̱ ʔ ⁴						
353-3			l ai ⁵⁵						
161-3			p ɔ̃ ⁵⁵						
179-3			k j a k ⁴						
194-3			j a k ⁴						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			k j a t ⁴						
144-3			k a m ⁵⁵						
53-3			p a m ⁵⁵						
59-3			t a k ⁴						
506-3			p i k ⁴						
29-3			b a k ⁴						
316-3			t a k ⁴						
312-3			k a ²						
436-3			m j a ²						
927-3			ŋ a̱ n ⁵⁵						
383-3			m a k ⁴						
211-3			j a m ⁵⁵						
873-3			s a̱ ŋ ⁵⁵						
371-3			l i ŋ ²						
877-3			s a ³⁵						
344-3			l a m ¹						
666-3			ŋ a ²						
595-3			t ɔ̃ ³⁵						
660-3			v a t ⁴						
642-3			kʰ ɔ̃ ³⁵						
257-3			k j a m ¹						
167-3			k j a ²						
880-3			t a̱ ʔ ⁴						
337-3			v a ⁵⁵						
484-3			n a ŋ ¹						
574-3			dʒ a m ²						
718-3			ʃ a n ²						
811-3			k u ²						
458-3			t u ŋ ²						
884-3			t a̱ ʔ ⁴						
205-3			k u k ⁴						
499-3			n ai ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			u ŋ ²						
36-3			p j a ŋ ¹						
12-3			b j e ¹						
350-3			l a ŋ ³						
4-3			p a n ¹						
342-3			j u k ⁴						
638-3			tʃ j a t ⁴						
729-3			ʃ e ³⁵						
72-3			t a m ²						
283-3			k j u ²						
501-3			p a ³⁵						
148-3			k a n ²						
220-3			ˀtʃ ɔ̃ ²						
233-3			j t ³¹						
31-3			p j a̱ k ⁴						
386-3			m a k ⁴						
684-3			tʃ j a k ⁴						
804-3			k j u ŋ ²						
618-3			tʃ u ²						
565-3			ˀk o ²						
468-3			n a k ⁴						
369-3			l a k ⁴						
776-3			ʃ u k ⁴						
170-3			k j a ³						
823-3			l a p ⁴						
249-3			k j a k ⁴						
414-3			m j l						
647-3			ts e ⁵⁵						
105-3			t a ²						
393-3			m a ŋ ³						
141-3			k ai ⁵⁵						
272-3			k j a ŋ ³						
463-3			m u ⁵⁵						
1-3			p a ⁵⁵						
349-3			a j ŋ ²						
214-3			ˀj a m ²						
841-3			n u t ⁴						
646-3			ts e ²						
433-3			m j i ŋ ¹						
512-3			p j a k ⁴						
878-3			t a̱ ²						
524-3			p u k ⁴						
668-3			ŋ ai ⁵⁵						
164-3			k ɔ̃ ²						
686-3			ŋ j a t ⁴						
201-3			k j a k ⁴						
784-3			j a̱ k ⁴						
487-3			a ai ⁵⁵						
504-3			p u t ⁴						
49-3			b u ²						
822-3			l a̱ k ⁴						
52-3			p u ⁵⁵						
281-3			kʰ j u ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ a p ⁴						
192-3			k j a̱ k ⁴						
126-3			tʃ a k ⁴						
656-3			v a m ³						
546-3			n ɔ̃ ⁵⁵						
473-3			n ɛ̃ ⁵⁵						
3-3			b a ³⁵						
608-3			ts a m ¹						
210-3			j a ³¹						
868-3			s a ²						
166-3			k j a k ⁴						
48-3			p j a ŋ ¹						
270-3			k j a ŋ ⁵⁵						
379-3			l a ³						
55-3			b u t ⁴						
665-4				ŋ a ¹					
495-4				ŋ u ³					
838-4				ˀn i k ⁴					
438-4				m a k ⁴					
334-4				l a k ⁴					
360-4				l ai ²					
394-4				m j e ²					
221-4				j u t ⁴					
202-4				g u ²					
935-4				u ²					
93-4				dz a ²					
7-4				b i n ²					
664-4				w a ŋ ¹					
246-4				k a k ⁴					
547-4				ˀs i k ⁴					
555-4				j u m ¹					
464-4				m u ²					
119-4				dz a ŋ ¹					
835-4				n a t ⁴					
79-4				t o ²					
693-4				ŋ u ¹					
477-4				n a t ⁴					
891-4				ˀt i ŋ ³					
528-4				r o ¹					
797-4				k r u k ⁴					
493-4				n i k ⁴					
217-4				j a t ⁴					
896-4				ˀts u t ⁴					
452-4				m j u k ⁴					
580-4				ˀk a k ⁴					
833-4				ˀn a ¹					
390-4				m a ŋ ²					
696-4				ŋ u ¹					
86-4				t u ŋ ¹					
384-4				m i ŋ ³					
61-4				dz a ŋ ²					
536-4				s a k ⁴					
731-4				ʃ e ²					
779-4				t ai ¹					
589-4				t a ŋ ¹					
680-4				ŋ a t ⁴					
658-4				w a m ¹					
456-4				ˀk j a ŋ ²					
183-4				g a ²					
785-4				k a ²					
714-4				r ¹ t					
331-4				l a ²					
206-4				j a ¹					
930-4				ŋ a t ⁴					
353-4				l ai ¹					
161-4				b a ŋ ¹					
814-4				k ui ²					
179-4				g r a k ⁴					
194-4				r a k ⁴					
727-4				ʃ a ŋ ¹					
260-4				k j a t ⁴					
144-4				k i ŋ ¹					
53-4				b u m ¹					
59-4				t a k ⁴					
506-4				p i k ⁴					
29-4				b i k ⁴					
316-4				t a k ⁴					
389-4				m r a ŋ ¹					
118-4				m a ³					
312-4				k o ²					
490-4				n ai ³					
436-4				m j a ²					
927-4				ŋ a n ¹					
383-4				m a k ⁴					
211-4				ˀj a m ¹					
873-4				s i ŋ ¹					
371-4				l i ŋ ²					
877-4				ˀs a ³					
344-4				l a m ¹					
666-4				ŋ a ²					
595-4				t a ŋ ³					
660-4				w a t ⁴					
642-4				k a ŋ ³					
257-4				k r a m ¹					
167-4				g j a ²					
880-4				t a t ⁴					
337-4				o ¹					
484-4				n a ŋ ¹					
574-4				ˀs u m ²					
718-4				ʃ a n ²					
811-4				k u ²					
458-4				t u ŋ ²					
884-4				t i k ⁴					
499-4				n i ¹					
706-4				ʃ a ¹					
920-4				u ŋ ²					
36-4				b j a ŋ ¹					
12-4				b j e ¹					
350-4				l a ŋ ³					
4-4				b i n ¹					
342-4				r u k ⁴					
280-4				k u ²					
638-4				tʃ a t ⁴					
729-4				ʃ e ³					
72-4				d a ŋ ²					
612-4				t a ŋ ²					
459-4				m r i ŋ ¹					
569-4				ˀs ui ²					
283-4				k r u ³					
501-4				p a ³					
148-4				k a n ²					
220-4				ˀtʃ a ŋ ²					
233-4				j u t ⁴					
562-4				ˀp i ŋ ²					
386-4				m i t ⁴					
684-4				dʒ j a t ⁴					
804-4				k r u ŋ ²					
618-4				k u ²					
565-4				ˀs o ²					
468-4				n a k ⁴					
369-4				l i k ⁴					
125-4				d u ²					
314-4				ˀk j a ¹					
776-4				ʃ u t ⁴					
170-4				g j a ³					
823-4				ˀl a p ⁴					
471-4				ˀtʃ a m ²					
249-4				k a m ¹					
367-4				l ai ²					
414-4				m j i ³					
503-4				ˀp a ²					
40-4				b r i ŋ ³					
647-4				ts e ¹					
105-4				dz e ²					
393-4				m a ŋ ³					
141-4				g ai ¹					
272-4				k r a ŋ ³					
463-4				m u ¹					
1-4				b a ¹					
349-4				l a ŋ ²					
214-4				ˀj a m ²					
841-4				ˀn u t ⁴					
123-4				t u k ⁴					
646-4				ts e ²					
433-4				ˀk i ŋ ¹					
512-4				p j i k ⁴					
518-4				p r u ¹					
878-4				t a ²					
849-4				ˀp a t ⁴					
524-4				p u k ⁴					
90-4				t a t ⁴					
541-4				r i n ²					
933-4				ˀtʃ u ²					
668-4				ŋ ai ¹					
164-4				g a ŋ ²					
686-4				ŋ j a t ⁴					
467-4				ˀn a ²					
201-4				g j u t ⁴					
784-4				j a k ⁴					
487-4				a ai ¹					
504-4				p u t ⁴					
49-4				b u ²					
822-4				k a k ⁴					
52-4				p a k ⁴					
281-4				k j u ¹					
46-4				b r a ¹					
377-4				l a m ²					
127-4				dʒ a p ⁴					
67-4				dz a t ⁴					
192-4				k j a k ⁴					
126-4				dʒ a k ⁴					
656-4				w a m ³					
546-4				s a ŋ ¹					
635-4				tʃ u k ⁴					
473-4				ˀn a m ¹					
3-4				b a ³					
98-4				ʃ a ²					
608-4				ts a m ¹					
210-4				j a t ⁴					
140-4				g j e ¹					
868-4				s a ²					
520-4				ˀp r u ¹					
48-4				b j i ŋ ¹					
270-4				k j a ŋ ¹					
379-4				l a ³					
665-5					ŋ a ¹				
495-5					ŋ u ³				
838-5					n a k ⁴				
438-5					m a k ⁴				
334-5					l a k ⁴				
360-5					l ai ²				
394-5					m j i ²				
221-5					j u t ⁴				
202-5					k u ²				
935-5					u ²				
93-5					dz a ²				
7-5					b a n ²				
664-5					w a ŋ ¹				
246-5					k a k ⁴				
547-5					s i k ⁴				
555-5					j a m ¹				
464-5					m u ²				
119-5					dz a ŋ ¹				
835-5					n a t ⁴				
79-5					t a ²				
693-5					ŋ u ¹				
477-5					n a t ⁴				
891-5					t i ŋ ³				
528-5					j a ³¹				
797-5					k j u k ⁴				
493-5					n i k ⁴				
217-5					j a t ⁴				
896-5					ts u t ⁴				
452-5					ŋ j u k ⁴				
580-5					ˀm a k ⁴				
833-5					n ¹				
390-5					m a ŋ ²				
696-5					ŋ a ³¹				
86-5					t u ŋ ¹				
384-5					ˀm a m ³				
61-5					dz a ŋ ²				
536-5					s a k ⁴				
731-5					s e ²				
779-5					t ¹				
589-5					t a k ⁴				
680-5					ŋ a̱ k ⁴				
658-5					w a m ¹				
456-5					ˀm j a ŋ ²				
785-5					k a ²				
714-5					u ³¹				
331-5					l a ²				
206-5					j a ¹				
930-5					ŋ ɔ̱̃ ʔ ⁴				
353-5					l ai ¹				
161-5					p a ŋ ¹				
814-5					k ui ²				
194-5					j a k ⁴				
727-5					ʃ ɔ̃ ¹				
260-5					k j a t ⁴				
144-5					k a ŋ ¹				
53-5					p a m ¹				
59-5					t a k ⁴				
506-5					p i k ⁴				
29-5					b i k ⁴				
316-5					t a k ⁴				
389-5					m j a ŋ ¹				
118-5					m a ʔ ⁴				
312-5					k a ²				
490-5					ŋ ai ³				
436-5					m j a ²				
927-5					ŋ a n ¹				
383-5					m a k ⁴				
211-5					j a m ¹				
873-5					s i ŋ ¹				
371-5					l i ŋ ²				
877-5					s a ³				
344-5					l a m ¹				
595-5					t ɔ̃ ¹				
660-5					w u t ⁴				
642-5					tʃ a ŋ ³				
257-5					k j a m ¹				
167-5					g j a ²				
880-5					t a t ⁴				
337-5					w a ³¹				
484-5					n a ŋ ¹				
718-5					ʃ a n ²				
458-5					t u ŋ ²				
884-5					t i ʔ ⁴				
205-5					g u k ⁴				
499-5					n ai ³¹				
706-5					ʃ a ¹				
920-5					u ŋ ²				
36-5					p j a ŋ ¹				
12-5					b j e ¹				
350-5					l a ŋ ³				
4-5					p a n ¹				
342-5					r u k ⁴				
280-5					k u ²				
638-5					tʃ ɛ t ⁴				
729-5					ʃ e ³				
72-5					dʒ a ŋ ²				
612-5					t a ŋ ²				
459-5					m j i ŋ ¹				
569-5					s u ²				
148-5					k a n ²				
652-5					w ai ³¹				
220-5					ˀtʃ a ŋ ²				
233-5					j u t ⁴				
562-5					p a̱ ŋ ²				
31-5					p j a k ⁴				
386-5					m a k ⁴				
684-5					dʒ j a k ⁴				
618-5					tʃ u ²				
468-5					n a k ⁴				
369-5					l a k ⁴				
125-5					t u ²				
314-5					p j a ŋ ¹				
776-5					ʃ u k ⁴				
823-5					l a p ⁴				
249-5					k u ʔ ⁴				
367-5					l ai ²				
503-5					p ɔ̱ ²				
40-5					p j i ŋ ³				
393-5					m a ŋ ³				
141-5					k ai ¹				
272-5					k j a ŋ ³				
1-5					p a ¹				
349-5					l a ŋ ²				
214-5					j a m ²				
841-5					n u t ⁴				
123-5					t u t ⁴				
646-5					ts e ²				
433-5					m j i ŋ ¹				
512-5					p j i k ⁴				
518-5					p j u ¹				
878-5					t a ²				
524-5					p u k ⁴				
90-5					t ɔ̱ ³				
541-5					j a n ²				
668-5					ŋ ai ¹				
164-5					k u ŋ ²				
686-5					ŋ j a t ⁴				
784-5					j a̱ k ⁴				
504-5					p u k ⁴				
49-5					b u ²				
822-5					k a k ⁴				
52-5					p u k ⁴				
281-5					k j u ¹				
127-5					tʃ a p ⁴				
192-5					k j a k ⁴				
864-5					p j ai ²				
126-5					tʃ a k ⁴				
656-5					w a m ³				
546-5					s a ŋ ¹				
3-5					p a ³				
98-5					ʃ a ²				
445-5					m u ¹				
608-5					ts a m ¹				
210-5					j a t ⁴				
140-5					g j e ¹				
868-5					s a ²				
520-5					p j u ¹				
166-5					g j a k ⁴				
270-5					k j a ŋ ¹				
55-5					b u t ⁴				
665-6						ŋ a ¹			
495-6						ˀŋ u ³			
838-6						ˀn i k ⁴			
438-6						l a k ⁴			
334-6						l a k ⁴			
360-6						l ai ²			
394-6						m j i ²			
221-6						j u t ⁴			
202-6						k u ²			
935-6						u ²			
93-6						dʒ a ŋ ²			
7-6						b a n ²			
664-6						w a ŋ ¹			
246-6						k r a k ⁴			
547-6						s i k ⁴			
555-6						j a m ¹			
464-6						m u ²			
119-6						dz a ŋ ¹			
835-6						ˀn a t ⁴			
79-6						d a ²			
693-6						ŋ u ¹			
477-6						n i t ⁴			
891-6						t i ŋ ³			
528-6						r a ³			
797-6						k r u k ⁴			
493-6						n i k ⁴			
217-6						j a t ⁴			
896-6						ˀts u t ⁴			
452-6						m j u k ⁴			
580-6						ˀk a t ⁴			
833-6						ˀn a ŋ ²			
390-6						m a ŋ ²			
696-6						ŋ i ¹			
86-6						t u ŋ ²			
731-6						ʃ e ²			
680-6						ŋ a k ⁴			
658-6						w a m ¹			
183-6						g r a ²			
714-6						r a m ¹			
206-6						j a ŋ ¹			
353-6						l ai ¹			
814-6						k ui ²			
179-6						g r a k ⁴			
29-6						b i k ⁴			
389-6						m r a ŋ ¹			
118-6						m a ³			
490-6						n ai ³			
436-6						m j a ²			
383-6						m a k ⁴			
873-6						s i ŋ ¹			
371-6						l i ŋ ²			
666-6						ŋ a ²			
337-6						w a ¹			
484-6						n a ŋ ¹			
574-6						d a m ²			
811-6						k u ²			
205-6						g u k ⁴			
350-6						l a ŋ ³			
569-6						s ui ²			
501-6						p a ³			
652-6						w ai ¹			
565-6						ˀk a ²			
468-6						n a k ⁴			
125-6						t u ²			
170-6						g r a ³			
471-6						ˀtʃ a m ²			
367-6						l ai ²			
414-6						m j i ³			
503-6						p a ²			
647-6						ts e ¹			
105-6						dz i ²			
463-6						m u ²			
841-6						ˀn u t ⁴			
123-6						t u k ⁴			
433-6						ˀk j i ŋ ¹			
849-6						p a t ⁴			
541-6						s a ŋ ²			
933-6						ˀtʃ u ²			
668-6						ŋ ai ¹			
467-6						ˀn a ²			
201-6						g j u t ⁴			
377-6						l i k ⁴			
192-6						k j a k ⁴			
445-6						m u ¹			
608-6						ts a m ¹			
55-6						b u t ⁴			
665-7							ŋ a ¹		
495-7							ˀŋ u ³		
838-7							ˀn i ²		
438-7							ˀl a k ⁴		
334-7							l a k ⁴		
360-7							ˀl ai ²		
394-7							m j e ²		
221-7							j u t ⁴		
202-7							g u ²		
935-7							ʔ u ²		
93-7							dʒ a ŋ ²		
7-7							b i n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							ˀs i k ⁴		
555-7							j u m ¹		
464-7							m u ²		
119-7							dʒ a ŋ ¹		
835-7							ˀn a t ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							ˀn i t ⁴		
891-7							ˀt i ŋ ³		
528-7							r a ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							r a t ⁴		
896-7							ts u t ⁴		
452-7							m j u k ⁴		
580-7							ˀk a t ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ i ²		
86-7							d u ŋ ²		
384-7							m a n ³		
61-7							dʒ a ŋ ²		
536-7							ʃ a k ⁴		
731-7							ʃ e ²		
779-7							ˀt a ¹		
589-7							t i ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							ˀm r a ŋ ²		
183-7							g r i ²		
785-7							k a ²		
714-7							r ¹ t ⁴		
331-7							ˀl a ²		
206-7							j a ¹		
930-7							ŋ a t ⁴		
353-7							l ai ¹		
161-7							b a ŋ ¹		
814-7							ˀk ui ²		
179-7							g r a k ⁴		
194-7							r a k ⁴		
727-7							ʃ a ŋ ²		
260-7							k j a t ⁴		
144-7							g i ŋ ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							t a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a k ⁴		
312-7							k a ²		
490-7							n ai ³		
436-7							m j a ²		
927-7							ŋ a n ¹		
383-7							m a k ⁴		
211-7							ˀj a m ¹		
873-7							s i ŋ ¹		
371-7							l i ŋ ²		
877-7							ˀs a ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							t a ŋ ¹		
660-7							w u t ⁴		
642-7							k a ŋ ³		
257-7							k r a m ¹		
167-7							g r a ²		
880-7							ˀtʃ a t ⁴		
337-7							w a ¹		
484-7							n a ŋ ¹		
574-7							dʒ u m ²		
718-7							ʃ a n ²		
811-7							k u ²		
458-7							ˀt u ŋ ²		
884-7							ˀt o t ⁴		
205-7							g u k ⁴		
499-7							ˀn ai ¹		
706-7							ʃ a ²		
920-7							u ŋ ²		
36-7							b j a ŋ ¹		
12-7							b j e ²		
350-7							l a ŋ ³		
4-7							b i ŋ ¹		
342-7							r u k ⁴		
280-7							ˀk j u ²		
638-7							tʃ j a t ⁴		
729-7							ʃ e ¹		
72-7							dʒ u ŋ ²		
612-7							t a ŋ ²		
459-7							m r i ŋ ¹		
569-7							ˀs ¹ ²		
283-7							k r u ³		
501-7							ˀp a ³		
148-7							k a ŋ t ⁴		
652-7							w ai ¹		
220-7							ˀtʃ a ŋ ²		
233-7							j u k ⁴		
562-7							p i ŋ ²		
31-7							b r a t ⁴		
386-7							m i k ⁴		
684-7							dʒ j a t ⁴		
804-7							k r u ŋ ²		
618-7							k u ²		
565-7							ˀk a ²		
369-7							l i k ⁴		
125-7							ˀt u ²		
314-7							p r a ŋ ¹		
776-7							ʃ u k ⁴		
170-7							g r a k ⁴		
823-7							ˀl a p ⁴		
471-7							ˀtʃ a m ²		
249-7							k a t ⁴		
367-7							ˀl ai ²		
414-7							m j e ³		
503-7							ˀp a ²		
