COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
528-3			ɣ a ⁵⁵						
797-3			kʰ j a̱u ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			n a̱ t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			s a ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ a ⁵⁵						
86-3			t ɔ̱ ŋ ⁵⁵						
384-3			m ɛ̃ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			s a̱ ʔ ⁵⁵						
779-3			ʃ a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
665-4				ŋ ³³					
495-4				ŋ aːu ⁵⁵					
838-4				n əː k ³¹					
438-4				l ə̆ ⁵⁵					
334-4				l ɔː ʔ ³¹					
360-4				l ei ³¹					
394-4				m j ei ³³					
221-4				j o̱u ³¹					
202-4				k ou ³³					
935-4				ɔː ⁵⁵					
93-4				k a̱ː ³³					
7-4				p a n ³³					
664-4				w a ŋ ³¹					
246-4				kʰ j a k ⁵⁵					
547-4				s əː k ⁵⁵					
555-4				j u̱ː m ³³					
464-4				m ou ³³					
119-4				pʰ a ŋ ³³					
835-4				n a̱ː p ⁵⁵					
79-4				t u ³³					
693-4				ŋ aːu ³¹					
477-4				n ɛː ʔ ³¹					
891-4				t ə̱ː ŋ ⁵³					
528-4				j uː ³¹					
797-4				kʰ j a̱ːu ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				t w a̱ t ⁵⁵					
452-4				m j uː k ³¹					
580-4				ŋ ɔ ʔ ⁵⁵					
833-4				n ɔ̱ː ³³					
390-4				m a ŋ ³³					
696-4				ŋ uː ³³					
86-4				t o̱u ³¹					
384-4				m a n ⁵⁵					
61-4				t a m ³¹					
536-4				s uː k ⁵⁵					
731-4				ʃ ə̱i ³³					
779-4				ŋ ɛ̱ ³³					
589-4				tʰ a ŋ ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w a m ³¹					
456-4				m j a ŋ ³³					
183-4				k j ə̱ː ³³					
785-4				kʰ o ⁵⁵					
714-4				ɔː ³¹					
331-4				l ɔː ³¹					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					n ɔ ʔ ³¹				
438-5					m ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a k ³¹				
394-5					m i ³⁵				
221-5					j a̱ p ⁵⁵				
202-5					k u k ³¹				
935-5					au ³⁵				
93-5					ts ɔ ³⁵				
7-5					p ɛ̃ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a̱ m ³¹				
464-5					m u k ⁵⁵				
119-5					ts ɔ̃ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t u k ³¹				
693-5					ŋ u k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					ɣ ɔ ³¹				
797-5					kʰ j u k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					ŋ ɔ̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ au ³¹				
86-5					t u̱ ŋ ³¹				
384-5					m ɛ̃ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					s ɔ̱ ʔ ⁵⁵				
731-5					ʃ i̱ k ⁵⁵				
779-5					ʃ ɔ ³¹				
589-5					tʰ ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v a m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					p au ³¹				
331-5					l ɔ ³⁵				
665-6						ŋ a			
495-6						n ui̯ ʔ			
838-6						nʰ a c			
438-6						m a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						m i ⁵			
221-6						j u p			
202-6						k ui̯ ⁵			
935-6						ui̯ ⁵			
93-6						c a ⁵			
7-6						p a n ⁵			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s a c			
555-6						i m			
464-6						m ui̯ ⁵			
119-6						c i j ʔ			
835-6						nʰ a p			
79-6						t ʊ ⁵			
693-6						ŋ ui̯			
477-6						m a p			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						kʰ j ui̯ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						nʰ a t			
833-6						nʰ a p			
390-6						m a ŋ ⁵			
696-6						ŋ u			
86-6						t u ŋ			
731-6						s i j ⁵			
680-6						ɲ a k			
658-6						w a m			
183-6						k a i ⁵			
714-6						u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							ˀn a k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							ˀl i ²		
394-7							m j e ²		
221-7							j i p ⁴		
202-7							g u ²		
935-7							u ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							s i k ⁴		
555-7							ˀj a m ¹		
464-7							m u ²		
119-7							dz a ŋ ³		
835-7							ˀn a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							ˀn ɛ k ⁴		
891-7							ˀt i ŋ ³		
528-7							r a ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ˀts a t ⁴		
452-7							m j u k ⁴		
580-7							ˀŋ a k ⁴		
833-7							ˀn a ŋ ¹		
390-7							m a ŋ ²		
696-7							ŋ ʊ ¹		
86-7							d u ŋ ¹		
384-7							ˀm a n ³		
61-7							dz a n ¹		
536-7							s a k ⁴		
731-7							ʃ i ²		
779-7							ʃ a ¹		
589-7							t a ŋ ¹		
680-7							ˀŋ a k ⁴		
658-7							w a m ¹		
456-7							ˀm j a ŋ ²		
183-7							g r i ²		
785-7							k a ²		
714-7							s ¹		
331-7							l a ²		
665-8								ŋ ɑ ⁵³	
495-8								n o ⁵³	
838-8								n̥ ɑ ʔ ⁴	
438-8								m ɑ ʔ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								ɬ ɛ ⁵⁵	
394-8								m j e ⁵⁵	
221-8								j e ʔ ⁴	
202-8								k o ⁵⁵	
935-8								j o ⁵⁵	
93-8								t ɑ ⁵⁵	
7-8								p ɑ̃ ⁵⁵	
664-8								w ĩ ²²	
246-8								kʰ ɑ ʔ ⁴	
547-8								t θ e ʔ ⁴	
555-8								p e ²²	
464-8								h m o ⁵⁵	
119-8								kʰ i ²²	
835-8								n̥ ɑ ʔ ⁴	
79-8								t w ɑ ⁵⁵	
693-8								ŋ o ²²	
477-8								m i ⁵⁵	
891-8								tʰ e ⁵³	
528-8								j w ɑ ²²	
797-8								kʰ j o ʔ ⁴	
493-8								n e ʔ ⁴	
217-8								n ɑ ʔ ⁴	
896-8								sʰ u ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								n̥ ɑ ʔ ⁴	
833-8								n̥ ɑ ʔ ⁴	
390-8								m ɑ̃u ⁵⁵	
696-8								ŋ w e ²²	
86-8								t u ŋ ²²	
384-8								kʰ ɑ ⁵³	
61-8								t ɑ̃ ²²	
536-8								s ɛ ʔ ⁴	
731-8								t θ e ⁵⁵	
779-8								ɕ ɑ ²²	
589-8								tʰ ĩ ²²	
680-8								n̥ ɑ ʔ ⁴	
658-8								w ĩ ²²	
456-8								kʰ j ĩ ²²	
183-8								tɕ ɑ i ⁵⁵	
785-8								kʰ w ɑ ⁵⁵	
714-8								t u ²²	
331-8								l ɑ ⁵⁵	
665-9									ŋ ɔ ³¹
495-9									n au ³¹
838-9									n̥ ɔ ³¹
438-9									m ɔ ʔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l ai ³¹
394-9									m i ³¹
221-9									j u p ⁵⁵
202-9									k au ³¹
935-9									u ³¹
93-9									s a ³¹
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									f o ʔ ⁵⁵
547-9									s ɯ k ⁵⁵
555-9									j u m ⁵⁵
464-9									m au ³¹
119-9									t ɯ ŋ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									tʰ o ³¹
693-9									ŋ au ⁵⁵
477-9									n a p ⁵⁵
891-9									tʰ ɯ ŋ ³⁵
528-9									ʐ o ⁵⁵
797-9									tʃʰ u ʔ ⁵⁵
493-9									n ɯ k ⁵⁵
217-9									j a p ⁵⁵
896-9									s u t ⁵⁵
452-9									m ʐ u ʔ ⁵⁵
580-9									s u ʔ ⁵⁵
833-9									n̥ ɔ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									ŋ u ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ³⁵
61-9									ʈʂ a n ⁵⁵
536-9									s u ʔ ⁵⁵
731-9									s i ³¹
779-9									ç ⁵⁵
589-9									tʰ ɔ ŋ ⁵⁵
680-9									ŋ̊ ɔ ʔ ⁵⁵
658-9									o m ⁵⁵
456-9									m ʐ a ŋ ³¹
183-9									k ʐ i ³¹
785-9									x ɔ ³¹
714-9									u ⁵⁵
331-9									t ɔ ³¹
