COGID	1	10	2	3	4	5	6	7	8	9
649-1	l ɛ ɛ t a									
755-1	g ʊ l a									
836-1	s u m m i									
969-1	s s a									
994-1	z ɛ l ɛ g a a									
1006-1	u ʊ ŋ k ʊ									
1032-1	p ɔ l ɔ l a									
1043-1	a l a a									
1110-1	t ɛ m a									
1263-1	t á p a									
1273-1	l ɔ ɔ t a									
1329-1	i k a l a									
1362-1	g i									
1606-1	ɔ ɔ ɔ									
1617-1	s i k ɔ a									
1629-1	g dʒ i									
1744-1	i β a a									
1895-1	dʒ a									
1917-1	n ʊ m a									
1969-1	ʊ ʊ ʊ a									
1989-1	s a g a									
2037-1	ŋ g á t a									
2128-1	g ɛ m ɔ									
2186-1	g a á a									
2483-1	ʊ l l ʊ									
2592-1	l ɔ l a									
2615-1	n a									
2700-1	a dʒ ŋ g a									
2784-1	k ʊ l i									
2797-1	l m ɔ ʊ									
2884-1	p j j a									
2904-1	g ɛ ɛ z a a									
2972-1	s ɛ a									
3030-1	l i p a									
3148-1	i t a									
3160-1	l ʊ i a a									
3261-1	t n t n									
3364-1	ɲ ɔ t a a									
3385-1	s i									
3419-1	t ɛ a									
3430-1	ʊ n ʊ									
3583-1	á ɔ l a									
3664-1	m ɛ g a									
3706-1	t a á n a t a									
3756-1	s i á s a									
3837-1	h ɔ l ɔ m a									
3865-1	s a s ɔ a									
4406-1	t i a									
4530-1	l ʊ k a									
4552-1	i á n i									
4621-1	a á i									
2689-2		ɲ a m a								
893-2		a a a a								
1303-2		k g m a								
2197-2		s a l a								
2828-2		t i a a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		a a l a ŋ k a								
3207-2		m u l a								
3519-2		t u m a								
3686-2		i m m a								
4249-2		a u m i								
4451-2		m i s i								
448-2		n t n a								
630-2		m e e n e								
814-2		k o m m e n								
1216-2		k a v a								
1228-2		m tʃ a								
1418-2		s i m a								
1475-2		k tʃ a								
2026-2		t w e n								
3826-2		s g a a								
4003-2		i v a								
4373-2		l i m i								
4384-2		i n o								
84-2		u t g u								
116-2		e i a a								
419-2		l g a								
587-2		o j k o o								
660-2		l e l a								
848-2		a a l a								
1122-2		v n n a								
1159-2		e a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i ŋ g i l								
2419-2		s e a a								
2750-2		e e t i								
3441-2		s e e k a								
3464-2		v o n a								
3639-2		t e t e m a								
3981-2		i m a								
4192-2		v i m m a								
4350-2		l e e l o								
278-2		m a								
3971-2		a a m a								
55-2		a a m a								
43-2		t i m u								
93-2		a o n o								
459-2		l u a a								
1137-2		s i a u								
1585-2		a a l a								
1872-2		p a								
2166-2		t m m a a								
2872-2		a g s i								
2997-2		a a a t a								
3075-2		k u l u v e								
3675-2		l tʃ e l l e								
4137-2		m i l a								
4238-2		i g s oː a								
4316-2		t a t u								
4574-2		v tʃ a a l a								
3067-2		n t t								
3531-2		a a g a								
1033-2		a g s t l								
3185-2		v i g a								
794-2		v e k a								
143-2		v u u								
240-2		o k a								
388-2		n u l a								
599-2		t a a m i								
969-2		t a a								
994-2		t e e v a								
1606-2		o d t o								
1629-2		k tʃ i								
1895-2		tʃ a								
2592-2		l o l a								
2884-2		p j a								
3148-2		i t a								
3261-2		t e t e								
3583-2		e o g l								
3837-2		p o l o m a								
4621-2		a a i n								
1929-2		m u s i								
3940-2		e a l a								
860-2		m n ŋ k a								
2057-2		t i m a								
552-2		v u p a a								
959-2		p e p o								
1495-2		v u e a								
2689-3			s a m a							
893-3			a a a							
1285-3			s w a							
1303-3			ŋ o m a							
2197-3			s a l a							
2828-3			a i a							
3572-3			s o a i							
1095-3			l i m a							
1755-3			a e							
1789-3			k a l a ŋ k a							
3207-3			l u l a							
3519-3			r u m a							
3686-3			i m m l							
4249-3			k u m i							
4451-3			l i s i							
448-3			s ɲ d i							
630-3			i e tʰ l tʰ							
1216-3			k a l a							
1228-3			b w a							
1418-3			s i m a							
1475-3			k w a							
3397-3			i o l a							
4003-3			i l a							
4040-3			k e a i							
4373-3			a i m i							
4384-3			i tʰ o							
181-3			k o j k o							
419-3			a o k							
587-3			o j k o							
660-3			a e a a							
1083-3			l i l a							
1350-3			a j a							
1374-3			a a a f tʰ							
1396-3			s o f u							
1666-3			tʰ a l f							
1767-3			k o a o							
1906-3			i j k i l a							
2177-3			ŋ k a							
2286-3			a a							
2317-3			f u β a							
2750-3			e s i							
3275-3			k a a a							
3464-3			o o a a							
3639-3			tʰ e r e m a a							
3981-3			i m a							
4192-3			f i b m a							
4260-3			s w a							
4350-3			l e e l o							
278-3			i a							
745-3			i a k o							
3971-3			k a m a							
93-3			k o a o							
200-3			β i							
374-3			a a l a a							
508-3			ŋ o f u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a a a							
1712-3			f u a o							
2088-3			l i s a							
2334-3			e i k o							
2393-3			m l s a							
2665-3			i j k i							
2738-3			β e e l tʰ							
3675-3			l o i b l e							
4137-3			m i a a							
4440-3			l i l i							
4574-3			s a a l a							
4688-3			a i ŋ i							
2798-3			tʰ w a							
3067-3			l r u							
3531-3			a a i f a							
3767-3			l o							
4632-3			a a s i							
401-3			tʰ a							
649-3			l e e r a							
755-3			k u l a							
1032-3			k o l o a a							
1043-3			l a l a							
1273-3			l o o r a							
1362-3			k i							
1895-3			dʒ a							
2615-3			tʰ a a							
2784-3			k u l i							
2904-3			a e e tʰ a							
3385-3			s i							
3430-3			u u							
3664-3			β e g a							
3756-3			s i a s a							
24-3			r u f a							
542-3			o i a a a							
564-3			a g a							
928-3			a a a							
1181-3			f w a							
1241-3			p u a tʰ a							
1607-3			a i a o							
1929-3			a u s i							
2852-3			u f u							
3198-3			a u a a a							
3502-3			e i e i							
3598-3			β i a							
3698-3			i x a l a							
3735-3			k u l a							
3940-3			i a l a							
2689-4				e a m a						
893-4				a n a						
1285-4				n a a						
3572-4				s ɔ n i						
1755-4				n t						
1789-4				k a s a a ŋ a						
3686-4				i b b a						
4451-4				b i s i						
1216-4				ŋ a b a						
4003-4				i b a						
419-4				l ɔ ŋ a						
1122-4				i i n a						
1430-4				i s s i						
1666-4				dʒ a á t i						
1767-4				k ɔ k ɔ						
55-4				n a m a						
94-4				b ɔ k ɔ						
2717-4				ŋ a ŋ g a						
1339-4				t a i						
4632-4				k a s i						
2784-4				ŋ o l o						
3160-4				l r a						
675-4				dʒ u ŋ w a						
860-4				b i g g a						
1151-4				s i						
1631-4				k u n i						
2057-4				t i m a						
2689-5					n a m a					
893-5					a n l					
1285-5					n tʃ a					
1303-5					g o m					
2197-5					s a l					
2828-5					l n n					
3572-5					ʃ o n i					
1095-5					l i m					
3207-5					m u l a					
3519-5					t u m a					
3686-5					i β m l					
4249-5					k u m i					
448-5					n u n i					
630-5					β e d l e					
814-5					g o m m d i					
1228-5					l tʃ a					
1418-5					ʃ i m a					
2026-5					t tʃ e					
2775-5					β u m l					
3397-5					β o l					
3826-5					s o k					
4040-5					g f n i					
4373-5					l i m i					
4384-5					i n o					
84-5					s u l u					
116-5					ʃ i a a					
587-5					oː ŋ g o					
848-5					k a l					
1159-5					j a					
1350-5					l j a					
1396-5					s oː u u					
1430-5					i ʃ o					
1767-5					g o k o					
2286-5					l a					
2317-5					β u β a					
2419-5					ʃ f k a					
2750-5					f ʃ i					
3018-5					ʃ i l					
3275-5					k a n l					
3441-5					ʃ n ŋ g a					
3885-5					s u m o					
4192-5					o i m l					
4260-5					ʃ tʃ					
4350-5					l e d l oː					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					n a m					
94-5					m o k o					
2717-5					g a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					a a l a					
508-5					n oː f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i g u					
1339-5					t tʃ i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β f d l					
2872-5					k o ʃ i					
2893-5					ʃ i k u					
3675-5					l tʃ e i l e					
4028-5					tʃ d					
4238-5					i ʃ ʃ ʃ i					
4429-5					a ʃ a					
4485-5					ʃ u					
2798-5					n ìì a					
3531-5					a a n i g					
3767-5					l o					
4632-5					k a ʃ i					
1033-5					k o s o l					
3185-5					β i a					
649-5					l f f t a					
1110-5					t f l a					
1263-5					t a tʃ a					
1273-5					l oː oː t a					
1329-5					i k a l					
1617-5					i β o					
1917-5					f u l a					
1969-5					l m n l					
2483-5					g u l u					
2615-5					e a					
2700-5					a a k g l					
2884-5					m j tʃ a					
2972-5					ʃ f e					
3030-5					l i p					
3261-5					t e t e					
3419-5					t f e					
3664-5					β f g a					
3706-5					t a a e a a t					
3865-5					ʃ á ʃ i					
4406-5					t i					
4530-5					l u k					
4552-5					n i d n					
24-5					e u k l					
542-5					β i l					
1181-5					f tʃ a					
1241-5					p u l n l					
1607-5					i o					
1929-5					l u ʃ i					
3598-5					β β g a					
3698-5					i β k l					
3735-5					g u l u					
3940-5					f á l a					
1631-5					k u n i					
2057-5					t i m a					
552-5					o u p a					
959-5					i f p oː					
1318-5					k u ŋ g u					
1411-5					u i					
1495-5					ʃ u t a					
1578-5					l tʃ					
1303-6						k o m				
1755-6						n d				
448-6						s o d				
1475-6						a s				
3397-6						p o l				
2286-6										
278-6						p				
2717-6						ɲ a k g a				
4137-6						p o				
3767-6						l ɔ				
1033-6						k ɔ t o l				
2689-7							s a b a			
893-7							a n a			
1285-7							d w a			
1303-7							ŋ o b a			
2197-7							z a a a			
2828-7							a m a			
3572-7							z o n i			
1095-7							a i b a			
1755-7							n d			
1789-7							k a a a a ŋ a			
3519-7							t u b a			
3686-7							i b b a			
4249-7							k u b i			
4451-7							v i z i			
814-7							ŋ o b b ɲ			
1216-7							g a v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u b m			
3826-7							z o k a			
4003-7							i v a			
4040-7							g e a i			
84-7							u u u			
116-7							z i k			
181-7							g o o ŋ o			
419-7							a o g a			
587-7							o k ɣ o			
660-7							a e a a			
848-7							k a a a			
1122-7							v i n a			
1159-7							z			
1374-7							a a a a e			
1396-7							dʒ o v u			
1430-7							i s o			
1906-7							i ŋ ɣ i a			
2177-7							ŋ g a			
2419-7							z e k			
3018-7							z i a a			
3275-7							k a a a			
3441-7							z d ŋ ŋ a			
3464-7							v o m a			
3639-7							t e t e b f			
3885-7							z u b u			
4192-7							e i i b o			
745-7							t a k o			
3971-7							k a b a			
55-7							ɲ a b a			
2717-7							ŋ a ŋ g a			
4139-7							b d a			
93-7							ŋ o a o			
459-7							a u b a			
575-7							t a			
1712-7							f u a o			
2088-7							v i z a			
2166-7							ɲ u u m i			
2334-7							e i g o			
2393-7							b a ɲ a			
2537-7							a o b o			
2665-7							i ŋ ɣ i			
2997-7							g a a z a			
4028-7							k e			
4316-7							t á t u			
4429-7							i a s a			
4688-7							i d k			
3067-7							a t m			
3185-7							v i i k			
794-7							v e a d k			
143-7							v u			
388-7							h a m b			
599-7							t a á b i i			
836-7							s u b m i			
969-7							i s a			
1110-7							t e b			
1263-7							t h			
1329-7							i ŋ a a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							g w i			
1744-7							i v a			
1917-7							v u b			
1989-7							s a k			
2037-7							g a i a			
2128-7							ɣ e e m			
2186-7							ɣ a ɲ a			
2700-7							ɣ k a ŋ u			
2797-7							a o m m			
2904-7							g e e a t a			
2972-7							z e			
3148-7							i t a			
3364-7							o o a			
3419-7							t e			
3430-7							u u			
3583-7							ɲ o o a			
3706-7							t a a e a i			
3756-7							s i a z n			
3837-7							g o a o b a			
4406-7							t i			
4621-7							á i			
564-7							a ɣ á			
928-7							ŋ t o o			
1181-7							f w			
1241-7							u m a			
2852-7							ŋ t v u			
3198-7							a v b a a			
3502-7							ŋ e a e			
675-7							d u ŋ g a			
1151-7							z i			
959-7							i d h o			
1411-7							v i			
1495-7							v m t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʝ a a a		
2828-8								t i a a		
3572-8								t o n i		
1755-8								n ɛ		
1789-8								k a r a ŋ ŋ a		
3207-8								β u r a		
3519-8								ô u m a		
3686-8								d m m a a		
4249-8								k u m i		
4451-8								β i t i		
814-8								ŋ o m m d i		
1228-8								i w a		
2026-8								ô w d		
2775-8								β u m m a		
3826-8								ʝ o k a		
4040-8								k ɛ n		
181-8								g o o ŋ o o		
660-8								a ɛ a a		
848-8								k o a		
1083-8								r i r a		
1159-8								ʝ		
1350-8								r ɲ a		
1396-8								ʝ o v u		
1666-8								d a a t o		
2177-8								ŋ g a		
2317-8								β u β a		
4260-8								t w a		
745-8								ô a k o		
3971-8								k a m a		
94-8								β ô k ô		
2717-8								ŋ g k g g a		
4139-8								m i n a		
43-8								t i i u		
575-8								ô a		
871-8								ô o m a		
1339-8								d g		
1585-8								a a a a		
1872-8								k		
2893-8								t i k u a		
4028-8								m ʝ i		
4316-8								d o ô u		
4440-8								β r		
4485-8								t u		
4688-8								g d		
2798-8								n w a		
794-8								v d a d k a		
994-8								d d t a a a		
1006-8								i k ɣ ŋ u		
1043-8								β a r a		
1617-8								d i o i		
1969-8								m a m b		
3364-8								ʝ o o a		
4530-8								r u o		
928-8								k o a o		
2852-8								k ô v u		
675-8								t v ŋ g a		
860-8								v î p ŋ a		
1631-8								k u n i		
552-8								ô u k a		
1318-8								k u k ɣ u		
1578-8								a w a		
2689-9									n a b a	
893-9									a n a	
1285-9									n a a	
1303-9									g o b a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a k g g	
3207-9									o ʊ l a	
4249-9									k ʊ b i	
4451-9									b i s i	
630-9									b ɲ l ɲ	
814-9									g o m b i e	
1228-9									a a a	
1418-9									s i b a	
1475-9									g o a	
2026-9									i a	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i i b a	
4040-9									g n i	
4373-9									l i b i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
1374-9									n a a m	
1430-9									i s s	
1666-9									i a n o o	
1767-9									g o k o	
1906-9									i g g i a	
2177-9									g g a	
2419-9									s k a	
2750-9									s i	
3018-9									s i l a	
3441-9									s s ŋ g g	
3885-9									s ʊ b o	
3981-9									e b a a	
4260-9									s o a	
4350-9									l l o	
278-9									b a	
745-9									i a k o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									i a m a	
2088-9									b s a	
2166-9									ʊ ʊ ʊ b a	
2334-9									b i g o	
2393-9									b a ɲ a	
2537-9									l o b o	
2665-9									i ŋ g i	
2738-9									b l	
2872-9									k o s i	
2997-9									g a a s s	
3075-9									g u a u o ɲ	
4238-9									i s s s i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									o w a a l a	
2798-9									n ŋ a	
3067-9									n o ʊ	
3767-9									l o	
4632-9									k a s i	
1033-9									k o s o l	
3185-9									b i i k	
240-9									o o o	
401-9									s a	
755-9									g ʊ l a	
836-9									s u ʊ b i	
1006-9									s u g g d	
1744-9									i b	
1989-9									s	
2037-9									g g i s	
2128-9									g b i	
2186-9									g n	
2483-9									d d ʊ	
2592-9									l o l	
3030-9									l i n	
3160-9									l u r a	
3385-9									s i	
3865-9									s a s	
4552-9									i s i	
564-9									a a m a	
3502-9									m ɲ m e	
3598-9									b a	
3698-9									i e m a l a	
3735-9									u l l ʊ	
1151-9									s a	
1318-9									k u ŋ g u	
1411-9									m i	
2689-10										á b
893-10										a a
1285-10										n o a
2197-10										tɬ l
2828-10										s i a
1095-10										l i b
1755-10										n̩ d
3207-10										ɔ ʊ̀ l
3519-10										tʰ ʊ̀ b
448-10										ŋ̍ l u
630-10										n e e a e
1216-10										ŋ b
1418-10										s i b
2775-10										b ʊ̀ b b a
3397-10										b l
4373-10										l i b i
4384-10										i n̩ b
84-10										t ʊ ʊ̀ ʊ
1083-10										l i l
1122-10										b i n̩
2286-10										l
2317-10										ʊ̀ n
3018-10										s i l
3275-10										k ɬʰ a
3464-10										b b n̩
3639-10										d e r e n
3885-10										tɬ ʊ b b
3981-10										i b
94-10										n k n
4139-10										b i a
43-10										t b ʊ
374-10										l
459-10										l ʊ̀ n
508-10										χ b n ʊ̀
871-10										d b
1712-10										d u l b
2893-10										s i χ ʊ
3075-10										ŋ u l u i e
3531-10										u kʰ
794-10										b b k a
1032-10										kʰ o a o a
2797-10										l b b b
24-10										d ʊ̀ kʰ
542-10										ʊ i a a ʊ̀
1607-10										a i a b
3198-10										b p ɬʰ a
1578-10										l w
