COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
354	ʔ a tɕ i ɕ a r i	a ts u kʲ a	a i tɕ i	a t ui			a tɕ iː	a ts ui	ʔ a ɕ i s a ɴ	a ts ui
109	ts ɨ b u s i					ts ɨ g u s ɨ			tɕ i ɴ s i	
251	b i tɕ i n a								b i ɕ i n u	
359		m i dʑ i k a kʲ a	m i ɕ k e	m i z o i	m i dʑ i k a i		m e tɕ i k eː	m i dʑ i k a i		m i dʑ i k a i
383	n a b i r o s a r i					n a b ɭ ɨː				
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
450			u r e i t a	u r e t a			o r e t a			
175	s ɨ n a		z ui n a	s u n a	s u n a		s u n a	s u n a	ʃ i n a	s u n a
199	ʔ a ts ɨ s a r i		a tɕ i	a t ui	a ts ui	a ts ɨ		a ts ui	ʔ a ɕ i s a ɴ	a ts ui
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
290			t e		t eː				t iː	
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
206						m t i			m iː	
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
84		o b a		o	oː		o	o		
45							k o m eː		g u m a s a ɴ	
210	m iː s a r i		n i k e			m ɨː			m iː s a ɴ	
159				j a r u			j a r u	j a r u		
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
343		k oː r u	k oː	k oː r u	k oː r u		k oː r u	k oː r u		k oː r u
245		k o k o	k o k o	k o k o	k o k o		k o k o	k o k o		k o k o
-260	θ ɨ ɴ		t e i ɴ		t e ɴ	t i n	t e ɴ	t e ɴ dʑ i k u	t i ɴ	
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
23	ʔ a r a ɴ					a r a ŋ				
12				a s i r aː	w a t e r a					w a t a s i t a tɕ i
