COGID	1	10	2	3	4	5	6	7	8	9
2197-10										t ɬʰ á l a
2828-10										l i n a
1095-10										l i d u
1755-10										n n
3207-10										tsʰ ʊ l a
3519-10										pʰ ʊ f a
448-10										o u b a d ʊ̀
630-10										t ɬʰ b l ʊ̀
1216-10										o a b m ɛ
1418-10										s i b e s d ʊ̀
2775-10										b ʊ ʊ f a
3397-10										tsʰ e l ʊ̀
4373-10										l i d ʊ̀
4384-10										i ʊ̀
84-10										p a e m l ʊ̀
1083-10										l i l a
1122-10										b á ɛ
2286-10										l ʊ̀
2317-10										pʰ ʊ f a
3018-10										tsʰ i l ʊ̀
3275-10										t ɬʰ b d ʊ̀
3464-10										b á d a
3639-10										o i b i b d d a
3885-10										pʰ i d ʊ̀
3981-10										i b a d a
94-10										a e qʰ ɛ
4139-10										ɔ n a
43-10										t i e d ʊ
374-10										o tsʰ e l d d u
459-10										l e d u
508-10										pʰ e d ʊ̀
871-10										pʰ ɔ f a
1712-10										tsʰ u l a
2893-10										t i qʰ d ʊ̀
3075-10										p a l a d u
3531-10										o b a d ʊ̀
794-10										b a e k a
1032-10										o a l a l u
2797-10										l e d u
24-10										f u d ʊ̀
542-10										o a l a d ʊ̀
1607-10										l e l ʊ̀
3198-10										l ɔ b m d a
1578-10										ɔ w a
