COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
666-1	n a ³¹								
595-1	t w a m ⁵⁵								
660-1	a ʔ ⁵⁵								
642-1	t e m ⁵⁵								
257-1	x tɕ a m ⁵⁵								
167-1	tɕ a ³¹								
880-1	t a ʔ ⁵⁵								
484-1	m w a m ⁵⁵								
574-1	w ʐ a m ³¹								
718-1	w ʐ a ŋ ³¹								
811-1	x o ³¹								
458-1	t a ŋ ³¹								
884-1	t a ⁵⁵								
205-1	k ə ʔ ⁵⁵								
499-1	n e ⁵⁵								
706-1	w ʐ a ⁵⁵								
920-1	t a ŋ ³¹								
36-1	p tɕ a m ⁵⁵								
12-1	p w a ⁵⁵								
350-1	l w ʐ m ⁵⁵								
4-1	p a m ⁵⁵								
342-1	l̥ au ʔ ⁵⁵								
280-1	x ɕ a ⁵⁵								
612-1	t w a ŋ ³¹								
459-1	n ʐ a ŋ ⁵⁵								
569-1	s a ³¹								
283-1	x tɕ ui ⁵⁵								
148-1	t a n ³¹								
652-1	ə ⁵⁵								
220-1	w tɕ a m ³¹								
562-1	w ʐ a ŋ ³¹								
31-1	k tɕ a ʔ ⁵⁵								
386-1	n e t ⁵⁵								
804-1	x ʐ a ŋ ³¹								
369-1	l a ʔ ⁵⁵								
125-1	tsʰ w a ³¹								
314-1	x ʐ w a ⁵⁵								
823-1	l a ʔ ⁵⁵								
471-1	n e m ³¹								
40-1	p ʐ a ŋ ⁵⁵								
393-1	n a m ³⁵								
272-1	x tɕ a m ⁵⁵								
463-1	w m a ⁵⁵								
1-1	pʰ o ⁵⁵								
214-1	l a m ³¹								
123-1	tsʰ a ⁵⁵								
512-1	ɔ a ʔ ⁵⁵								
518-1	p ʐ a ⁵⁵								
878-1	pʰ o ³¹								
849-1	x a ʔ ⁵⁵								
524-1	p au ʔ ⁵⁵								
90-1	k a ⁵⁵								
541-1	ʂ a ŋ ³¹								
933-1	n w a ³¹								
467-1	pʰ ɔ ⁵⁵								
49-1	k w ɔ ⁵⁵								
822-1	l ɔ ʔ ⁵⁵								
52-1	p a ⁵⁵								
377-1	j a ŋ ³¹								
127-1	ʈʂ a p ⁵⁵								
67-1	x a t ⁵⁵								
864-1	k ʐ a ⁵⁵								
126-1	ʈʂ w a ʔ ⁵⁵								
656-1	o m ³⁵								
635-1	x a ʔ ⁵⁵								
473-1	m a m ⁵⁵								
98-1	ʂ w a ³¹								
445-1	n ʐ a ⁵⁵								
379-1	l a m ⁵⁵								
665-2		n o ⁵⁵							
495-2		m a̱ ⁵⁵							
838-2		j a ⁵¹							
438-2		ŋ j o ʔ ⁵⁵							
334-2		l a̱ ʔ ⁵¹							
360-2		l a̱ ŋ ⁵¹							
394-2		m j a ⁵¹							
221-2		j a̱ p ⁵⁵							
202-2		tʰ a̱ ⁵¹							
935-2		j ui ⁵⁵							
93-2		tsʰ a̱ ŋ ⁵¹							
7-2		tʰ a ŋ ⁵¹							
664-2		ts a̱ ŋ ⁵¹							
246-2		k j a ʔ ⁵⁵							
547-2		x a k ²¹							
555-2		j a̱ ŋ ⁵¹							
464-2		m a̱ ⁵¹							
119-2		j a n ⁵¹							
835-2		m a p ⁵⁵							
79-2		tʰ j a ⁵¹ ⁵¹							
693-2		ŋ a ⁵¹							
477-2		ŋ j a ʔ ⁵⁵							
891-2		tʰ a̱ ŋ ⁵⁵							
528-2		j ui ⁵¹							
797-2		k j a ʔ ⁵⁵							
493-2		m a̱ k ⁵¹							
217-2		j a p ⁵⁵							
896-2		tsʰ a̱ ʔ ⁵¹							
452-2		n j a ʔ ⁵⁵							
580-2		x a ʔ ⁵⁵							
833-2		n a̱ ŋ ⁵¹							
390-2		n j a ŋ ²¹							
696-2		ŋ j a ⁵¹							
86-2		tʰ a̱ ŋ ⁵¹							
384-2		m a n ⁵⁵							
61-2		tʰ a m ⁵¹							
536-2		x a ⁵⁵							
731-2		tsʰ a ²¹							
779-2		j o ⁵⁵							
589-2		tʰ a̱ ŋ ⁵¹							
680-2		ŋ a̱ ʔ ⁵⁵							
658-2		j a̱ ŋ ²¹							
456-2		n j a ŋ ²¹							
183-2		k j ui ⁵¹							
785-2		kʰ o ⁵⁵							
714-2		kʰ a̱ ²¹							
331-2		l o ⁵⁵							
206-2		j o ⁵⁵							
930-2		ŋ a p ⁵⁵							
353-2		l a̱ ŋ ⁵¹							
161-2		k j a ŋ ⁵¹							
814-2		kʰ j a ²¹							
179-2		j u p ⁵¹							
194-2		j o ʔ ²¹							
727-2		x a̱ ŋ ⁵¹							
260-2		k j a p ⁵⁵							
144-2		k j a m ⁵¹							
53-2		tʰ a̱ n ⁵¹							
59-2		tʰ a̱ ʔ ²¹							
506-2		tʰ a̱ k ⁵⁵							
29-2		p i̱ k ⁵¹							
316-2		p j a ʔ ⁵⁵							
389-2		n j j a ŋ ²¹							
118-2		ŋ a̱ ⁵⁵							
312-2		kʰ j o̱ ²¹							
490-2		ŋ j a̱ ⁵⁵							
436-2		n j e ŋ ⁵¹							
927-2		ŋ a n ⁵¹							
383-2		m i̱ ʔ ⁵¹							
211-2		j a̱ m ²¹							
873-2		n i̱ ŋ ⁵¹							
371-2		l a̱ ŋ ⁵¹							
877-2		tsʰ o ⁵⁵							
344-2		l a̱ m ⁵¹							
666-2		ŋ ui ⁵¹							
595-2		tʰ j a m ⁵⁵							
660-2		j a̱ p ²¹							
642-2		tʰ a ŋ ²¹							
257-2		k j a m ⁵¹							
167-2		k j o ²¹							
880-2		tʰ a p ²¹							
337-2		tʃ j ui ⁵¹							
484-2		n j a ŋ ⁵¹							
574-2		x u m ⁵¹							
718-2		x a n ²¹							
811-2		kʰ u ⁵⁵							
458-2		tʰ a̱ ŋ ²¹							
884-2		tʰ a̱ ²¹							
205-2		k a̱ p ⁵¹							
499-2		n o ⁵⁵							
706-2		tsʰ o ⁵¹							
920-2		tʰ a̱ ŋ ²¹							
36-2		p j a p ⁵¹							
12-2		p j a ⁵¹							
350-2		l j a ŋ ²¹ ⁵⁵							
4-2		p a n ⁵¹							
342-2		j a̱ k ⁵⁵							
280-2		kʰ j a ⁵⁵							
638-2		tʃ a m ⁵⁵							
729-2		x a ⁵⁵							
72-2		tʰ a̱ ŋ ²¹							
612-2		k j a ŋ ²¹							
459-2		n j a ŋ ²¹							
569-2		s a ŋ ⁵¹							
283-2		k j u̱i ⁵⁵							
501-2		tʰ a̱ ⁵¹							
652-2		n o ⁵⁵							
220-2		j a ŋ ²¹							
233-2		j a̱ k ⁵⁵							
562-2		tsʰ a ŋ ²¹							
31-2		p j a m ⁵⁵							
386-2		m a k ²¹							
684-2		ŋ j o ʔ ⁵⁵							
804-2		k j u ŋ ²¹							
618-2		tʰ a̱ ²¹							
565-2		x u ⁵⁵							
468-2		ŋ o ʔ ⁵¹							
369-2		l a̱ k ⁵⁵							
314-2		kʰ j a o ŋ ²¹							
776-2		x i ʔ ⁵⁵							
170-2		k j u ⁵⁵							
823-2		l a̱ p ⁵⁵							
471-2		ŋ a̱ ŋ ⁵¹							
249-2		tʰ a̱ ŋ ⁵¹							
367-2		l a̱ ŋ ⁵¹							
414-2		ts j a̱ ŋ ⁵¹							
503-2		p ui ⁵⁵							
40-2		p j a ŋ ⁵⁵							
647-2		ts a̱ ŋ ⁵¹							
105-2		tʰ i̱ ⁵¹							
141-2		k e̱ ⁵⁵							
272-2		k j a ŋ ⁵⁵							
463-2		tʃ m e ⁵¹							
1-2		p o ⁵¹							
349-2		l j a ŋ ²¹							
214-2		j a̱ m ²¹							
841-2		ŋ j a ʔ ⁵¹							
123-2		tʃ a ⁵¹ ⁵¹							
646-2		tʰ a̱ ²¹							
433-2		n j e ŋ ⁵¹							
512-2		j a ʔ ²¹							
518-2		pʰ j o ²¹							
878-2		kʰ o ⁵⁵							
849-2		k a̱ t ⁵⁵							
524-2		pʰ a̱ k ⁵⁵							
90-2		kʰ a̱ ²¹ ⁵⁵							
541-2		s i̱ n ⁵¹							
933-2		ŋ j ui ⁵¹							
164-2		tʰ a̱ ŋ ²¹							
686-2		ŋ j a p ⁵⁵							
467-2		ŋ ui ²¹							
201-2		k j e p ⁵¹							
784-2		j e m ⁵⁵							
487-2		ŋ j u̱i ⁵¹							
504-2		p j e ʔ ⁵⁵							
49-2		p j a ²¹							
822-2		l a ʔ ²¹							
52-2		p a ²¹ ⁵¹							
281-2		k j e ²¹							
46-2		p j u ⁵¹							
377-2		l a t ²¹							
127-2		kʰ a p ²¹							
67-2		kʰ a̱ p ⁵⁵							
192-2		k j e ʔ ⁵⁵							
864-2		k o ²¹							
126-2		kʰ j a ʔ ²¹							
546-2		x a̱ ŋ ⁵¹							
635-2		tʃ a̱ k ⁵⁵							
473-2		m a m ⁵¹							
3-2		p j o ⁵⁵							
98-2		x a o ²¹							
445-2		p j e ²¹ ²¹							
608-2		s i ŋ ⁵¹							
210-2		j o ʔ ⁵⁵							
140-2		k j e ²¹							
868-2		n o ⁵⁵							
520-2		p j e ²¹							
166-2		p a m ⁵⁵							
48-2		p j u ŋ ⁵¹							
270-2		k j a ŋ ⁵¹							
379-2		l a ²¹							
55-2		tʰ au p ⁵¹							
665-3			n a ⁵⁵						
495-3			ŋ ɔ̆ ³⁵						
838-3			j ɔ̆ ³¹						
438-3			m j a p ³¹						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			ŋ j ɔ̆ ³¹						
221-3			j a ʔ ³¹						
202-3			k ɔ̆ ³¹						
935-3			a̱i ³¹						
93-3			x ɔ̆ ³¹						
7-3			p ɔ̆ ŋ ³¹						
664-3			v ɔ̆ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			x a k ³¹						
555-3			j ɔ̆ m ⁵⁵						
464-3			m ɔ̆ ³¹						
119-3			ʃ a ŋ ⁵⁵						
835-3			ŋ ɔ̆ p ⁵⁵						
79-3			t ɔ̆ ³¹						
693-3			ŋ ɔ̆ ⁵⁵						
477-3			ŋ ɛ ʔ ³¹						
891-3			t ɔ̆ ŋ ³⁵						
528-3			x i̱ ⁵⁵						
797-3			k j ɔ̆ k ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ p ³¹						
896-3			n ɔ̆ ʔ ⁵⁵						
452-3			n j ɔ̆ k ³¹						
580-3			ʃ a p ³¹						
833-3			ŋ ɔ̆ ⁵⁵						
390-3			n ɔ̃ ³¹						
696-3			ŋ ɔ̆ ⁵⁵						
86-3			t ɔ̆ ŋ ⁵⁵						
384-3			m ɔ̆ ŋ ³⁵						
61-3			tʃ ɔ̆ ⁵⁵						
536-3			x ɔ̆ p ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ ɔ̆ ⁵⁵						
680-3			ŋ ɔ̆ ʔ ⁵⁵						
456-3			n j ɔ̃ ³¹						
183-3			k j i̱ ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɔ̆ ʔ ⁵⁵						
353-3			l ɔ̆ ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ³¹						
194-3			x a ʔ ³¹						
727-3			x ɔ̆ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a ŋ ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			kʰ a ʔ ³¹						
312-3			kʰ a̱ ³¹						
436-3			n j a ³¹						
927-3			ŋ ɔ̆ ŋ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɔ̆ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l ɔ̆ ŋ ³¹						
877-3			x a̱i ³⁵						
344-3			l ɔ̆ ⁵⁵						
666-3			n a ³¹						
595-3			tʃ ɔ̃ ³⁵						
660-3			v ɔ̆ ʔ ³¹						
642-3			tʃ ɔ̆ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɔ̆ ʔ ⁵⁵						
337-3			x a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			x a m ³¹						
718-3			x ɔ̆ ŋ ³¹						
811-3			k i̱ ³¹						
458-3			tʰ ɔ̆ ŋ ³¹						
884-3			t ɔ̆ ³⁵						
205-3			k ɔ̆ k ³¹						
499-3			n ɛ ⁵⁵						
706-3			x a ⁵⁵						
920-3			ɔ̆ ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p ɔ̆ ⁵⁵						
350-3			l ɔ̃ ³⁵						
4-3			p a ŋ ⁵⁵						
342-3			x a̱ k ³¹						
638-3			j ɛ ʔ ⁵⁵						
729-3			x ɔ̆ ³⁵						
72-3			t ɔ̆ ³¹						
283-3			kʰ j u̱ ³⁵						
501-3			p ɔ̆ ³⁵						
148-3			k a ŋ ³¹						
220-3			j ɔ̃ ³¹						
233-3			j ɔ̆ k ³¹						
31-3			p j a ʔ ³¹						
386-3			m au ʔ ³¹						
684-3			n j a ʔ ³¹						
804-3			kʰ j a ŋ ³¹						
618-3			tʰ ɔ̆ ³¹						
565-3			x i̱ ³¹						
468-3			m ɔ̆ ʔ ³¹						
369-3			l a k ³¹						
776-3			x ɔ̆ k ⁵⁵						
170-3			k j a ³⁵						
823-3			l a̱ ʔ ⁵⁵						
249-3			kʰ ɔ̆ ⁵⁵						
414-3			m a ³⁵						
647-3			tʃ ɔ̆ ⁵⁵						
105-3			t i̱ ³¹						
393-3			m au ³⁵						
141-3			k a̱i ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			m i̱ ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³¹						
214-3			j ɛ̃ ³¹						
841-3			n ɔ̆ ⁵⁵						
646-3			tʃ ɔ̆ ³¹						
433-3			n a ŋ ⁵⁵						
512-3			v j a p ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ a̱ k ⁵⁵						
668-3			ŋ a̱i ⁵⁵						
164-3			k ɔ̆ ³¹						
686-3			n j ɛ ʔ ³¹						
201-3			k j a k ³¹						
784-3			j a k ⁵⁵						
487-3			x ɛ ⁵⁵						
504-3			pʰ a ʔ ⁵⁵						
49-3			pʰ a ⁵⁵						
822-3			l a̱ ʔ ⁵⁵						
52-3			p a ⁵⁵						
281-3			kʰ j u ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ ɛ ʔ ³¹						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ a ʔ ³¹						
656-3			v au ³⁵						
546-3			x ɔ̃ ⁵⁵						
473-3			m a ⁵⁵						
3-3			p a ³⁵						
608-3			x ɛ̃ ⁵⁵						
210-3			j a ʔ ³¹						
868-3			l a ³¹						
166-3			k a k ³¹						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l ɔ̆ ³¹						
55-3			p a ʔ ³¹						
665-4				n ɔ̱ː ³³					
495-4				n a ⁵⁵					
838-4				j uː k ⁵⁵					
438-4				ts j uː k ⁵⁵					
334-4				l ə̱ k ⁵⁵					
360-4				l ɔ ³¹					
394-4				n j a ³¹					
221-4				j ə̱ p ⁵⁵					
202-4				k a ⁵⁵					
935-4				kʰ ɔ̱ː ⁵⁵					
93-4				pʰ ɔ ⁵⁵					
7-4				p ɔ n ⁵⁵					
664-4				m ə̱ ŋ ³¹					
246-4				k j i̱ː ŋ ³¹					
547-4				ʃ uː k ⁵⁵					
555-4				j ə̱ n ³¹					
464-4				n ɔ ³¹					
119-4				j a n ⁵⁵					
835-4				n uː p ⁵⁵					
79-4				t i̱ː ³¹					
693-4				ŋ ə̱ ³¹					
477-4				n j a k ⁵⁵					
891-4				kʰ a n ⁵⁵					
528-4				n ɔ̱ː ⁵⁵					
797-4				k j uː k ⁵⁵					
493-4				n ə̱ k ⁵⁵					
217-4				j uː p ⁵⁵					
896-4				pʰ ə̱ t ⁵⁵					
452-4				n j uː k ⁵⁵					
580-4				ŋ uː k ⁵⁵					
833-4				n a ³¹					
390-4				n a ŋ ³¹					
696-4				n ə̱ ŋ ³¹					
86-4				t ə̱ ŋ ³³					
384-4				n a n ³¹					
61-4				t ɔ n ³³					
536-4				ts uː k ⁵⁵					
731-4				pʰ ə t ⁵⁵					
779-4				tsʰ ɔ̱ː ³³					
589-4				t a ŋ ³³					
680-4				ŋ ə̱ k ⁵⁵					
658-4				pʰ a n ³¹					
456-4				n j a ŋ ³¹					
183-4				k o̱u ⁵⁵					
785-4				kʰ ɔ̱ː ⁵⁵					
714-4				kʰ a t ⁵⁵					
331-4				l ɔ̱ː ⁵⁵					
206-4				j o ³³					
930-4				ŋ ə̱ p ⁵⁵					
353-4				l ə̱ ³¹					
161-4				k ə̱ ŋ ³¹					
814-4				kʰ pʰ i̱ː ⁵⁵ ⁵⁵					
179-4				kʰ n ɛ̱ k ⁵⁵					
194-4				ʃ ə̱ k ⁵⁵					
727-4				ʃ ɔ ŋ ³¹					
260-4				kʰ j ə̱ p ⁵⁵					
144-4				k ə̱ m ³¹					
53-4				p ə̱ n ³¹					
59-4				t ə̱ k ⁵⁵					
506-4				pʰ ə̱ k ⁵⁵					
29-4				p ə̱ k ⁵⁵					
316-4				t ts ə̱ p ³¹					
389-4				n j t a ŋ ³¹					
118-4				n ɔ t ⁵⁵					
312-4				tʃ ɔ̱ː ⁵⁵					
490-4				ŋ j ɔ ⁵⁵ t ⁵⁵					
436-4				m j a ³¹					
927-4				ŋ ə̱ n ³¹					
383-4				m ə̱ ʔ ³¹					
211-4				j ə̱ m ³¹					
873-4				m ə̱ ŋ ³¹					
371-4				l ə ŋ ⁵⁵					
877-4				n ɔ̱ː ⁵⁵					
344-4				l ə̱ m ³¹					
666-4				n o ⁵⁵					
595-4				tʃ a ŋ ³¹					
660-4				ʃ ə̱ k ⁵⁵					
642-4				tʃ a ŋ ⁵⁵					
257-4				t j ə̱ m ³¹					
167-4				k j i ⁵⁵					
880-4				tʃ a k ⁵⁵					
337-4				j i ³³					
484-4				n ə̱ ŋ ³¹					
574-4				ʃ a n ⁵⁵					
718-4				pʰ a n ⁵⁵					
811-4				kʰ o ⁵⁵					
458-4				kʰ a ŋ ⁵⁵					
884-4				pʰ ə̱ ⁵⁵					
499-4				n ɔ̱ː ³³					
706-4				n ɔ̱ː ⁵⁵					
920-4				pʰ a ŋ ⁵⁵					
36-4				p j a ŋ ³¹					
12-4				p ə̱ ³¹					
350-4				l a ŋ ⁵⁵					
4-4				p ə̱ n ³³					
342-4				m ə̱ ʔ ⁵⁵					
280-4				pʰ t a ⁵⁵ ⁵⁵					
638-4				pʰ ə̱ p ⁵⁵					
729-4				ʃ ə̱ ³¹					
72-4				pʰ ə̱ ⁵⁵					
612-4				t ŋ a ŋ ⁵⁵					
459-4				n pʰ a ŋ ³¹					
569-4				pʰ a t ⁵⁵					
283-4				t j o̱u ⁵⁵					
501-4				p ə ⁵⁵					
148-4				t ɔ n ⁵⁵					
220-4				j a ŋ ³¹					
233-4				j ə̱ k ⁵⁵					
562-4				kʰ pʰ a ŋ ⁵⁵					
386-4				m a k ⁵⁵					
684-4				ŋ j ə̱ k ⁵⁵					
804-4				kʰ j a ŋ ⁵⁵					
618-4				tʃ ɔ ⁵⁵					
565-4				ʃ o ⁵⁵					
468-4				m ə̱ k ³³					
369-4				l ə̱ k ⁵⁵					
125-4				t t aː n ⁵⁵					
314-4				kʰ t uː uː t ⁵⁵					
776-4				ʃ ə̱ k ⁵⁵					
170-4				k j iː ⁵⁵					
823-4				l ə̱ ʔ ⁵⁵					
471-4				n ɔ n ³¹					
249-4				pʰ ə̱ m ³³					
367-4				l ə ⁵⁵ ⁵⁵					
414-4				ʃ j a̱ ⁵⁵					
503-4				p o ⁵⁵					
40-4				p pʰ a ŋ ⁵⁵					
647-4				tʃ a̱ː ³³					
105-4				k o ⁵⁵					
393-4				n aː n ³¹					
141-4				k o ³³					
272-4				t j ə̱ ŋ ³¹					
463-4				n o̱u ³³					
1-4				p ɔ̱ː ³³					
349-4				l ə̱ ŋ ³¹					
214-4				j a m ³¹					
841-4				n ə̱ k ³³					
123-4				t a t ⁵⁵					
646-4				tʃ ɔ ⁵⁵					
433-4				n j ə̱ ŋ ⁵⁵					
512-4				t j ə̱ k ³¹					
518-4				t ɛ̱ ɔ̱ː ⁵⁵					
878-4				tsʰ ɔ̱ː ³³					
849-4				t ɛ̱ t ⁵⁵					
524-4				pʰ ə̱ ʔ ³¹					
90-4				kʰ a t ⁵⁵					
541-4				pʰ a n ⁵⁵					
933-4				ŋ j o ⁵⁵					
668-4				n ɔː ³³					
164-4				k ə̱ ŋ ⁵⁵					
686-4				ŋ j ə̱ p ⁵⁵					
467-4				n o ³³					
201-4				k j iː k ⁵⁵					
784-4				j ə̱ k ⁵⁵					
487-4				ts o̱u ⁵⁵					
504-4				p ə̱ k ⁵⁵					
49-4				p ə̱ ³¹					
822-4				l a t ³¹					
52-4				t a t ⁵⁵					
281-4				k j ə̱ ³¹					
46-4				p j a̱ː ³³					
377-4				tʃ ə t ³¹					
127-4				kʰ a ʔ ⁵⁵					
67-4				tʃ a t ⁵⁵					
192-4				k j ə̱ k ⁵⁵					
126-4				kʰ a k ⁵⁵					
656-4				ŋ ə̱ː p ³¹					
546-4				ʃ ɔ ŋ ³¹					
635-4				kʰ ɔ t ⁵⁵					
473-4				ŋ a̱ m ³³					
3-4				p i ³³					
98-4				pʰ ⁵⁵ ɔ̱ː ⁵⁵					
608-4				pʰ ə ³¹					
210-4				j ɔ k ⁵⁵					
140-4				pʰ j ɔː ⁵⁵					
868-4				n ɔː ⁵⁵					
520-4				p j ɔː ⁵⁵					
48-4				p j a̱ː ŋ ³³					
270-4				k j ə̱ ŋ ³¹					
379-4				n u ³³					
665-5					n ɔ ³¹				
495-5					m a̱ k ⁵⁵				
838-5					k m a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a̱ k ³⁵				
394-5					m i k ³⁵				
221-5					j a k ⁵⁵				
202-5					k a̱ k ³⁵				
935-5					a̱i ³⁵				
93-5					tsʰ a̱ ³⁵				
7-5					p a̱ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ⁵⁵				
547-5					k ʃ a k ⁵⁵				
555-5					j a̱ ŋ ³¹				
464-5					m a̱ k ³⁵				
119-5					tsʰ a ŋ ³¹				
835-5					k ŋ a̱ ʔ ⁵⁵				
79-5					kʰ a̱ k ³⁵				
693-5					ŋ a̱ k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					kʰ ɔ̱̃ ŋ k ⁵⁵				
528-5					j ui ³¹				
797-5					k j a̱ k ⁵⁵				
493-5					m a k ³¹				
217-5					k j ɛ ʔ ⁵⁵				
896-5					tʰ a k ⁵⁵				
452-5					m j a̱ k ³¹				
580-5					k m a̱ k ⁵⁵				
833-5					m a̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ a̱ k ³¹				
86-5					tʰ ɔ̱̃ ŋ ³¹				
384-5					m a̱ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					k ʃ ɔ ʔ ⁵⁵				
731-5					s u̱ k ⁵⁵				
779-5					ɔ ³¹				
589-5					tʰ ɔ̃ ³¹				
680-5					ŋ a̱ ʔ ⁵⁵				
658-5					v ɔ̱ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					k ɔ̱ k ³¹				
331-5					l ɔ ³⁵				
206-5					v ɔ ³¹				
930-5					m ɛ̱ ʔ ⁵⁵				
353-5					l a̱ k ³¹				
161-5					k ɔ̃ ³¹				
814-5					k k u̱ k ³⁵				
194-5					ʃ ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k a̱ ³¹				
53-5					p a ŋ ³¹				
59-5					tʰ ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					kʰ j ɔ k ⁵⁵				
389-5					n j ɔ ³¹				
118-5					m ɔ̱ k ⁵⁵				
312-5					kʰ k ui ³⁵				
490-5					m k u̱ k k ⁵⁵				
436-5					m j ɔ k ³⁵				
927-5					m a̱ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					l ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a̱ ŋ ³⁵				
877-5					ʃ ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					kʰ ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					tʰ ɔ̃ ⁵⁵				
257-5					kʰ j a̱ ³¹				
167-5					k j ɔ ³⁵				
880-5					tʰ ɛ̱ ʔ ⁵⁵				
337-5					k a̱ ɔ ³¹				
484-5					n a̱ ³¹				
718-5					k ʃ a̱ ŋ ³⁵				
458-5					tʰ a ŋ ³⁵				
884-5					tʰ a̱ k ⁵⁵				
205-5					k a k ³¹				
499-5					n ɛ ³¹				
706-5					k ʃ ɔ ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
12-5					p a̱ k ³¹				
350-5					l ɔ̃ k ⁵⁵				
4-5					p a̱ ³¹				
