COGID	1	10	2	3	4	5	6	7	8	9
4028-1	ɔ i i									
4137-1	m a l a									
4238-1	i i a ɔ a i									
4316-1	ɔ a t a									
4429-1	i a i a									
4440-1	ɔ i l i									
4485-1	i i									
4574-1	β m a a l a									
4688-1	a ɔ a a a									
143-1	β u l									
240-1	ɔ i g a									
388-1	a s a ʊ m a									
401-1	k a									
599-1	s a i a l i									
649-1	l a ɔ a a									
755-1	k u l a									
836-1	s u i a b i									
969-1	i s a									
994-1	ɔ ɔ ɔ a a a									
1006-1	m ɔ ɔ ŋ b a									
1032-1	a ɔ l ɔ l a									
1043-1	ɔ a l a									
1110-1	t i m a									
1263-1	t i i a									
1273-1	l ɔ ɔ n a									
1329-1	i k a a l a									
1362-1	g i a									
1606-1	ɔ ɔ t ɔ									
1617-1	ɔ i i i									
1629-1	u u i a									
1744-1	i β a a									
1895-1	d a									
1917-1	a ʊ m a									
1969-1	l a a i a									
1989-1	s u g a									
2037-1	i k u dʒ a									
2128-1	s a ɔ m β a									
2186-1	g u β a									
2483-1	k ʊ l a									
2592-1	l ɔ l a									
2615-1	d a a									
2700-1	a a a i a a									
2784-1	m i ʊ ʊ									
2797-1	l ɔ m ɔ									
2884-1	a p j a a									
2904-1	g ɛ ɔ a a a a									
2972-1	i i a									
3030-1	l i p a									
3148-1	i s a									
3160-1	i i i a									
3261-1	t a i a									
3364-1	ɔ ɔ t a									
3385-1	k i									
3419-1	t i i									
3430-1	ʊ a ʊ									
3583-1	u ɔ i l a									
3664-1	ʊ a a a									
3706-1	t a á n a ʊ i a									
3756-1	s a a a a a									
3837-1	i ɔ a ɔ m a									
3865-1	s a i a									
4406-1	t i i									
4530-1	l ʊ ɔ a									
4552-1	i ʊ n a i									
4621-1	s a a l i									
2689-2		n u m a								
893-2		a o n d l a								
1303-2		s g o m a								
2197-2		s w a l a								
2828-2		w u n a								
3572-2		s o n a								
1095-2		l u m a								
1789-2		g a l a a a g a								
3207-2		w u l a								
3519-2		t u l a								
3686-2		l u m a a								
4249-2		t u m a								
4451-2		v i n a								
448-2		w u a a g a								
630-2		w a i l a								
814-2		s o o m b a								
1216-2		g a l a g a								
1228-2		p u a a								
1418-2		s u l a a g a								
1475-2		w a								
2026-2		t u a a								
3826-2		s o k a								
4003-2		v u a v a								
4373-2		l u m a								
4384-2		i l a								
84-2		w u g u l a								
116-2		v i g a								
419-2		l o g a								
587-2		o o ŋ g o								
660-2		l i l a								
848-2		g a l a								
1122-2		w i v a								
1159-2		p a								
1350-2		l u a a								
1374-2		n d a a n a								
1906-2		i o g i l a								
2419-2		s e e a								
2750-2		u u s a								
3441-2		s e o i g a								
3464-2		w o n a								
3639-2		v u a a a a a a								
3981-2		a a a a a a								
4192-2		v i o a b a								
4350-2		l o i l o o								
278-2		n a								
3971-2		k u n a								
55-2		ɲ u m a								
43-2		s w a a a								
93-2		g o n a								
459-2		w u m a								
1137-2		t u g u								
1585-2		l i l a								
1872-2		p a a								
2166-2		s u u m b a								
2872-2		s u l a								
2997-2		s a a a s a								
3075-2		w a l u v a								
3675-2		l u g i l a								
4137-2		v i l a								
4238-2		u a s o o a								
4316-2		t u t u								
4574-2		a a a l a								
3067-2		n d u								
3531-2		a a n d a a								
1033-2		s o a a o o l a								
3185-2		s i i a a								
794-2		w a e a a a								
143-2		w u u								
240-2		o g a								
388-2		l s w u m a								
599-2		t u u m b a								
969-2		i s a								
994-2		p u l a g a								
1606-2		o m t a								
1629-2		p v i a								
1895-2		l a								
2592-2		w o l a								
2884-2		p p j a a								
3148-2		i v a								
3261-2		dʒ u t a								
3583-2		n o l a								
3837-2		p o o o m a								
4621-2		ɲ a á v i								
1929-2		t u n i								
3940-2		v i l a								
860-2		p p t n d a								
2057-2		tʃ u l a								
552-2		p u p a								
959-2		p e t o								
1495-2		p u t a								
2689-3			β a l a							
893-3			a a a a l a							
1285-3			f a a a							
1303-3			l k i i a							
2197-3			s i a l a							
2828-3			s i n a							
3572-3			tʰ o n a							
1095-3			l a l a							
1755-3			tʰ i i							
1789-3			tʰ a l a a n g a							
3207-3			f u l a							
3519-3			f u l a							
3686-3			tʰ u m b a							
4249-3			k u i a							
4451-3			u i l a							
448-3			s u r a a a							
630-3			β a a l a							
1216-3			k a a u l a							
1228-3			i i a a							
1418-3			s a l a a l a							
1475-3			k i a							
3397-3			β a l a							
4003-3			u a r n a							
4040-3			k i i a							
4373-3			l a l a							
4384-3			a l a							
181-3			k o a i l o							
419-3			l u r a							
587-3			a a u g a							
660-3			l i l a							
1083-3			l i l a							
1350-3			tʰ a a a							
1374-3			n l a a n a							
1396-3			s i f u							
1666-3			tʰ a i tʰ a							
1767-3			tʰ a l a							
1906-3			a n k a l a							
2177-3			i k i i i							
2286-3			l a							
2317-3			f u β a							
2750-3			l a l a							
3275-3			f a a l a							
3464-3			k o n a							
3639-3			k u r a m a l a							
3981-3			a r a a l a							
4192-3			f u u m b a							
4260-3			s i i a							
4350-3			l a a l o a							
278-3			β a							
745-3			s i β a							
3971-3			s u i a							
93-3			k o n a							
200-3			β a a							
374-3			m a a l a a a							
508-3			f a f u							
528-3			x a l a							
1137-3			u u f a							
1585-3			tʰ i l a							
1712-3			f u l a							
2088-3			x i l a							
2334-3			x i k a							
2393-3			m a n a							
2665-3			i u i g a							
2738-3			β a a l a							
3675-3			l a a a l a							
4137-3			m l a							
4440-3			i i l i							
4574-3			k a a a l a							
4688-3			tʰ o i i i							
2798-3			i i i							
3067-3			n a a							
3531-3			a a β a l a							
3767-3			s i							
4632-3			x a a a							
401-3			l a							
649-3			l a j n a							
755-3			k a l o							
1032-3			a o l a l a							
1043-3			tʰ i i a							
1273-3			l o j n a							
1362-3			k u a							
1895-3			r a							
2615-3			β a a							
2784-3			tʰ a r a							
2904-3			k u a n a a a							
3385-3			l a							
3430-3			u m a							
3664-3			β u j a							
3756-3			l i a n a a							
24-3			f u l a							
542-3			s u l a a a							
564-3			x a i k a							
928-3			tʰ i i i							
1181-3			f u a							
1241-3			f u u a a a							
1607-3			s a l a							
1929-3			f u s a							
2852-3			k i i i							
3198-3			f u a n a							
3502-3			x i k a							
3598-3			β i k a							
3698-3			x f x a l a							
3735-3			f a l o							
3940-3			β a l a							
2689-4				n ɔ a a						
893-4				n o n dʒ a a						
1285-4				n ɔ a a						
3572-4				b ɔ r i						
1755-4				b a a						
1789-4				k ɔ r a o i g a						
3686-4				t i i a a						
4451-4				b i r a						
1216-4				ts á i ɔ a a						
4003-4				k i á a i						
419-4				p ɔ g i						
1122-4				b n i i						
1430-4				ɔ ɔ a i						
1666-4				ts i r r i						
1767-4				p ɔ r i						
55-4				b ɔ ɔ a						
94-4				l ɔ r a						
2717-4				b b o l g a						
1339-4				t i i i						
4632-4				ts ɔ r o						
2784-4				p á r o						
3160-4				p i r i						
675-4				b o ŋ g a						
860-4				t i o ŋ g a						
1151-4				s a						
1631-4				l u l a						
2057-4				l ɔ						
2689-5					l u m a					
893-5					a n d l a					
1285-5					n u a					
1303-5					ŋ s u n a					
2197-5					t k u l a					
2828-5					s u n a					
3572-5					s o n i					
1095-5					l p a					
3207-5					k u l a					
3519-5					t u m a					
3686-5					l u m d a					
4249-5					k u l i					
448-5					p u a n a					
630-5					β a u l a					
814-5					s o u d a					
1228-5					β j i					
1418-5					ʃ i m a a					
2026-5					t a i					
2775-5					t u u p a					
3397-5					k u l a					
3826-5					s u s					
4040-5					s u l i					
4373-5					s a l a					
4384-5					p a					
84-5					t u k u l u					
116-5					j i f a					
587-5					a n k					
848-5					k u l a					
1159-5					p i					
1350-5					β j a					
1396-5					s u f a					
1430-5					i l l a					
1767-5					s a l					
2286-5					l a					
2317-5					k u p a					
2419-5					ʃ i f					
2750-5					a j i i					
3018-5					k u l a					
3275-5					t a a					
3441-5					s i ŋ g					
3885-5					ʃ u a					
4192-5					β a f a					
4260-5					s j j					
4350-5					l a u l					
278-5					β a					
745-5					s u f					
3971-5					s u m a					
55-5					l u m a					
94-5					o o n o					
2717-5					s l o n g u					
4139-5					m u n					
200-5					β i					
374-5					t u u a a a					
508-5					β a p a					
528-5					s i l					
575-5					t a					
1137-5					t a k a					
1339-5					t n i l					
1872-5					p a					
2537-5					l l					
2738-5					β a u l					
2872-5					k i l i					
2893-5					t u k u l					
3675-5					l j a l					
4028-5					p i					
4238-5					i ʃ i i					
4429-5					ʃ i l a					
4485-5					s					
2798-5					u j a					
3531-5					u u p u t a					
3767-5					s a					
4632-5					s i l i					
1033-5					k o n u m o l a					
3185-5					β i f f					
649-5					l j a					
1110-5					t a					
1263-5					t a a					
1273-5					l j a					
1329-5					k u					
1617-5					p u k a					
1917-5					l u a					
1969-5					k a u n					
2483-5					k u l					
2615-5					j a					
2700-5					t a u k a					
2884-5					p j					
2972-5					i					
3030-5					l i p i					
3261-5					tʃ e l a					
3419-5					t a					
3664-5					β a p a					
3706-5					t a n a a					
3865-5					ʃ i l i					
4406-5					t i					
4530-5					k u p a					
4552-5					i n i					
24-5					f u p a					
542-5					β u p u t a					
1181-5					f f a					
1241-5					f u u u					
1607-5					u u p a					
1929-5					f u s a					
3598-5					β a f					
3698-5					ʃ j k l					
3735-5					k u l a					
3940-5					tʃ a l a					
1631-5					l o n i					
2057-5					l n l o					
552-5					s u m a					
959-5					e f a					
1318-5					s o ŋ g u					
1411-5					β i					
1495-5					t u t a					
1578-5					u u u					
1303-6						s k o				
1755-6						a a o				
448-6						s ɔ k ɔ ɔ				
1475-6						k i i				
3397-6						s u l				
2286-6						s ɔ				
278-6						s l				
2717-6						l a a d				
4137-6						s i i i				
3767-6						l				
1033-6						k l l l k				
2689-7							z u m a			
893-7							o u o u t a			
1285-7							o w a a			
1303-7							z g u m a			
2197-7							z z u a			
2828-7							z i m a			
3572-7							z o i			
1095-7							z i m a			
1755-7							i n a			
1789-7							k u a a o k a			
3519-7							t u m a			
3686-7							z i m b a			
4249-7							z u m i			
4451-7							z i a			
814-7							z o m b e			
1216-7							k o v a n a			
1475-7							i e a			
2026-7							t a e a			
2775-7							v u m a a			
3826-7							z o ɣ a			
4003-7							z i v a			
4040-7							z e v i			
84-7							z ɣ u a			
116-7							z i k a			
181-7							z u u g e			
419-7							i o k o			
587-7							o ŋ k a			
660-7							e a			
848-7							s u a			
1122-7							v u v a			
1159-7							v a			
1374-7							z s u n a			
1396-7							z u v a			
1430-7							i o k a			
1906-7							i i g i a			
2177-7							u g u r a			
2419-7							z e m a			
3018-7							z i a			
3275-7							v a o a a			
3441-7							z e ŋ k a			
3464-7							v o n a			
3639-7							t i t u m a m a			
3885-7							z u m a			
4192-7							v i m b a			
745-7							z u m a			
3971-7							z u m a			
55-7							z u m a			
2717-7							o r u u g a			
4139-7							m u w a			
93-7							g o a			
459-7							u m a			
575-7							t a i			
1712-7							v u m a			
2088-7							z i a			
2166-7							s u m b a			
2334-7							z i ɣ a			
2393-7							m a i a			
2537-7							u m e			
2665-7							i i b i			
2997-7							z o a a			
4028-7							v w e			
4316-7							s i t a			
4429-7							z o z a			
4688-7							i i a e			
3067-7							i v u			
3185-7							z i i k a			
794-7							v á v a k a			
143-7							v u v			
388-7							v s u m a			
599-7							t a m b i			
836-7							s u m a i			
969-7							i s a			
1110-7							t e m a			
1263-7							t a v a			
1329-7							i ɣ a t r a			
1362-7							dʒ i i			
1606-7							o o t o			
1629-7							ɣ a i i			
1744-7							i r a			
1917-7							tʃ u m a			
1989-7							z i a			
2037-7							i d u r a			
2128-7							s e m a e			
2186-7							ɣ u r a			
2700-7							t a u ŋ g a			
2797-7							m o m a			
2904-7							ɣ e e a a i a			
2972-7							z e e			
3148-7							i t a			
3364-7							o t a			
3419-7							t e e			
3430-7							u v a			
3583-7							o u r a			
3706-7							t a ŋ g a t a			
3756-7							s i u a a			
3837-7							ɣ o o m a			
4406-7							t i i			
4621-7							s i i			
564-7							z a a a			
928-7							u a			
1181-7							v w i			
1241-7							v u u b a			
2852-7							g u v a			
3198-7							v o m a n a			
3502-7							z u m e			
675-7							s u n k a			
1151-7							b o			
959-7							t e v u			
1411-7							z i			
1495-7							v u t a			
2689-8								n a m a		
1285-8								ô w a a		
1303-8								r k ô m a		
2197-8								d w a a		
2828-8								p o n a		
3572-8								t ô n a		
1755-8								m w a		
1789-8								r ô t a n d a		
3207-8								b u a		
3519-8								t u m a		
3686-8								t i m d a		
4249-8								k u m a		
4451-8								v i t a		
814-8								r ô m b a		
1228-8								ʝ i a		
2026-8								t w i a		
2775-8								ʝ u k m b a		
3826-8								ô ô k a		
4040-8								ʃ ô n a		
181-8								r ô a b a		
660-8								r a		
848-8								k ô a		
1083-8								d i a		
1159-8								a a		
1350-8								r a		
1396-8								ʝ ô β a		
1666-8								t ô a a		
2177-8								n ô t i		
2317-8								ʝ u p a		
4260-8								ʝ u i		
745-8								t u k i		
3971-8								ʃ u m a		
94-8								k ô k a		
2717-8								ŋ t ô ŋ g a		
4139-8								m ô n a		
43-8								w w a a		
575-8								t a a		
871-8								n a n a		
1339-8								ʝ w i a		
1585-8								a		
1872-8								p a a		
2893-8								k ô k a a		
4028-8								m w a		
4316-8								r a t a		
4440-8								d i		
4485-8								n a		
4688-8								ʝ m w i		
2798-8								d d i		
794-8								w e n ô k a		
994-8								t w k a a		
1006-8								n ô t a a		
1043-8								d i		
1617-8								ô k a		
1969-8								m ô m a		
3364-8								r ô t a		
4530-8								ô u m a		
928-8								î ô t i		
2852-8								d u d i		
675-8								t ô ŋ g a		
860-8								v u ô a g a		
1631-8								t u ŋ a		
552-8								p u p a		
1318-8								t u ŋ g i		
1578-8								k w a		
2689-9									s o m a	
893-9									i o n a b a	
1285-9									o o a a	
1303-9									s g o l a	
2197-9									s o o l a	
2828-9									g i n a	
3572-9									s o n a	
1095-9									l i m a	
1789-9									k i l a o g a	
3207-9									k o l a	
4249-9									k i m a	
4451-9									b i l a	
630-9									b o i l a	
814-9									s o m b a	
1228-9									b o a a	
1418-9									s i m a k a a	
1475-9									k a a	
2026-9									k i a a	
2775-9									k u m b a	
3397-9									b o l a	
3826-9									s o g a	
4003-9									s i l b a	
4040-9									m i n a	
4373-9									s i l a	
4384-9									i n a	
116-9									s i g a	
181-9									g o a g a	
1083-9									l i l a	
1374-9									n s a m a	
1430-9									i i s a	
1666-9									s o i a a	
1767-9									b o b a	
1906-9									i g i l a	
2177-9									ŋ g a b a	
2419-9									s o g a	
2750-9									s i b a	
3018-9									k i l a	
3441-9									s o ŋ g a	
3885-9									k i m a	
3981-9									o o g a a a	
4260-9									s o a a	
4350-9									l o l o o	
278-9									b a	
745-9									k i g a	
55-9									s ʊ m a	
94-9									b o n a	
4139-9									m o n a	
200-9									b i a	
528-9									b i l a	
871-9									g o n a	
2088-9									b i g a	
2166-9									s u m b a	
2334-9									b i g a	
2393-9									m i a a	
2537-9									s ʊ a	
2665-9									i i i g a	
2738-9									b i i l a	
2872-9									s o l a	
2997-9									s i i b a	
3075-9									k o l o b a	
4238-9									s o s o s a	
4429-9									s i l a	
4440-9									b i l a	
4485-9									s o	
4574-9									k o a i l a	
2798-9									n a a	
3067-9									n b a	
3767-9									l o	
4632-9									s i l i	
1033-9									k o l a k o l a	
3185-9									s i m g a	
240-9									s o g a	
401-9									g a	
755-9									g i l a	
836-9									k á m b a	
1006-9									k u ŋ g a	
1744-9									i g g a	
1989-9									z i g i	
2037-9									m g a r a	
2128-9									k i m b a	
2186-9									k i g a	
2483-9									k ʊ l a	
2592-9									s o l a	
3030-9									l i a	
3160-9									k ʊ r a	
3385-9									b o	
3865-9									s o s a	
4552-9									i s i a i	
564-9									b a g a	
3502-9									m i m a	
3598-9									b o n a	
3698-9									i o g i l a	
3735-9									k i l a	
1151-9									s i	
1318-9									k o l a a	
1411-9									b i	
2689-10										n̩ a a
893-10										a a a a
1285-10										n̩ a a a
2197-10										t á l a
2828-10										a l a
1095-10										a l a
1755-10										a a a
3207-10										ʊ l a
3519-10										χ ʊ l a
448-10										a a f a a a
630-10										l a
1216-10										n̩ a b a a
1418-10										i a a l a
2775-10										a ʊ l ʊ a a
3397-10										n a l a
4373-10										pʰ a l a
4384-10										a
84-10										ʃ ʊ χ ʊ l a
1083-10										l a l a
1122-10										ʃ a a
2286-10										a a
2317-10										qʰ ʊ l a
3018-10										pʰ ʊ l a
3275-10										tsʰ ʊ l a a
3464-10										ʃ a ɲ a
3639-10										ʃ r a a a a a
3885-10										pʰ ʊ a a
3981-10										a l a
94-10										ɔ a
4139-10										m ɔ n a
43-10										χ w a a
374-10										tsʰ ʊ̀ ʊ l a a a
459-10										χ a a a
508-10										o ʊ l a
871-10										χ ɔ n a
1712-10										f ʊ l a
2893-10										tsʰ ʊ χ ʊ l
3075-10										χ l a
3531-10										l a
794-10										χ á χ a
1032-10										tsʰ l a l a
2797-10										ʃ a m a
24-10										tʰ ʊ̀ l a
542-10										a ʊ l a ʊ̀ ʊ̀
1607-10										a ʊ l a
3198-10										o a m a a a
1578-10										qʰ t a
