COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
97-3			tʃʰ a ŋ ⁴				
112-3			tsʰ ɔ ⁴				
122-3			m j o k ⁵³				
127-3			kʰ w i ⁴				
132-3			w ɔ ʔ ³				
133-3			n au ³				
135-3			n au ³				
142-3			d z ḛ i ³¹				
143-3			ŋ ɔ ʔ ⁵³				
149-3			ʔ ɔ ⁵				
152-3			ŋ ɔ				
157-3			b ɔ ⁴				
183-3			ʔ u ³				
184-3			n o k ⁵³				
185-3			tsʰ a m				
189-3			m j ɔ ʔ ³				
192-3			n ɔ ³				
195-3			n ɔ ³				
200-3			dʒ e ʔ				
216-3			s ə ŋ ⁴				
218-3			l ɔ ʔ ³				
225-3			s ə ŋ ⁴				
235-3			kʰ j e				
244-3			s ɛ ʔ				
253-3			m e ³¹				
270-3			m j e				
278-3			m j ŋ ŋ				
279-3			j ɔ ³²				
285-3			j ɛ m m				
308-3			d j e ⁴				
322-3			m e ³				
325-3			kʰ au ⁴				
337-3			m j a ŋ ³¹				
341-3			d z ɔ				
347-3			ʃ o ʔ ⁵³				
362-3			j e ³¹				
391-3			j ə p ⁵³				
394-3			m ɔ ʔ ³				
397-3			tʃʰ e ⁵				
443-3			m j w p ⁵³				
460-3			s a ʔ ⁵³				
463-3			w e ³¹				
464-3			w o ŋ ³				
473-3			s ɛ m ³				
476-3			kʰ j o k ⁵³				
481-3			tsʰ e ³¹				
494-3			g j ⁴				
496-3			ʃ j ŋ ŋ				
516-3			w e ³				
522-3			n ɔ ʔ ³				
523-3			pʰ j u ³				
524-3			n e ³¹				
540-3			kʰ ɔ ⁴				
3-3			b w i ³¹				
6-3			g e ³¹				
7-3			dʒ ə m ³¹				
20-3			n a p ³				
39-3			m j e				
51-3			ŋ w e ³				
64-3			g ɔ ŋ				
65-3			g o ʔ ⁵³				
66-3			d z u ³²				
71-3			ʃ e ³				
72-3			ʔ a ³				
76-3			w ɔ ³				
77-3			m j k ʔ				
78-3			m au ³¹				
82-3			pʰ o ŋ ³				
87-3			ŋ ɔ ʔ ³				
93-3			l æ̰ m				
94-3			m j e				
100-3			s ø n ³²				
116-3			l o ³				
119-3			w ai m ³¹				
124-3			b j u ³²				
136-3			l j i ³¹				
137-3			kʰ j au ³¹				
139-3			m j ⁵³				
144-3			s w ʔ ʔ				
145-3			d o ŋ ³¹				
146-3			m au ³¹				
150-3			g j ɔ ʔ				
154-3			m j ḛ ⁵¹				
165-3			g w e ³²				
166-3			pʰ j ɔ ³				
169-3			g j æ̰ ŋ ³				
170-3			b j ɔ ³²				
171-3			j a ŋ ³				
174-3			l æ̰ m				
181-3			m j ɔ ʔ ³²				
193-3			b ə ³				
205-3			n au ʔ ⁵³				
206-3			m j e				
212-3			tʃʰ ɔ ʔ ⁵³				
214-3			l o m ³				
217-3			ʔ u ³¹				
224-3			n j au ³¹ ⁴				
228-3			b au ŋ				
238-3			j au ³				
241-3			ʃ ɔ ³				
246-3			g j e ³				
256-3			ʔ a ³				
257-3			pʰ ɔ ⁵³				
272-3			m ɔ ³				
273-3			ʔ a ³				
274-3			m a ŋ				
1-4				m o k			
4-4				l a ⁵			
18-4				m j a n			
19-4				n ɪ ʔ			
44-4				l au ʔ ³			
50-4				ʃ a ŋ ³¹			
62-4				s a k ⁵			
70-4				b e n			
75-4				m j o ʔ			
97-4				tʃʰ a ŋ			
112-4				tsʰ o ³²			
122-4				m j æu ʔ ³²			
127-4				kʰ w i			
132-4				w o ʔ ³²			
133-4				n o ³			
135-4				n u ³⁴			
142-4				d z i			
143-4				ŋ o ʔ ⁵⁴			
149-4				ʔ au ³			
152-4				ŋ a			
157-4				b o ³			
183-4				ʔ au			
184-4				n au k ⁵⁴			
185-4				tsʰ e m			
189-4				m j ɔ ʔ			
192-4				n o ³			
195-4				n o ³			
200-4				g e ʔ ⁵⁴			
216-4				s a n			
218-4				l o ʔ			
225-4				s a ŋ			
235-4				kʰ j i			
244-4				s a ʔ t			
253-4				m i ³			
270-4				m i ³²			
278-4				m j ŋ ³²			
279-4				a a			
285-4				j a m ²			
308-4				b a t			
322-4				m i			
325-4				kʰ u k			
337-4				m j a ŋ			
341-4				d z o			
347-4				ʃ au ʔ ⁵⁴			
362-4				j i ʔ			
391-4				j a p			
394-4				m o ʔ			
397-4				tʃʰ i t			
443-4				m j o p ⁵⁴			
460-4				s e ʔ ⁵⁴			
463-4				ɣ ai ³¹			
464-4				ʔ au ŋ			
473-4				s a m			
476-4				kʰ j au ʔ ⁵			
481-4				tsʰ ai			
494-4				g ɪ ⁵			
496-4				ʃ j a ŋ			
516-4				w i			
522-4				n o ʔ ³²			
523-4				pʰ j au ³			
524-4				n i			
540-4				kʰ o ⁵			
3-4				b a i ³			
6-4				g ai			
7-4				d a m			
20-4				n e ʔ ³			
39-4				m j t ⁵⁴			
51-4				ŋ a ³¹			
64-4				g o ʔ			
65-4				g au ʔ ⁵			
66-4				d z au			
71-4				ʃ i			
72-4				ʔ a ³²			
76-4				w o ³²			
77-4				m j ʔ k			
78-4				m o ʔ			
82-4				pʰ a ŋ			
87-4				ŋ o ʔ			
93-4				l e m ⁵⁴			
94-4				m j i			
119-4				w o m			
124-4				b j au ³			
136-4				l a i			
137-4				kʰ j u ³¹			
139-4				m i t			
144-4				s a ʔ ⁵⁴			
145-4				d au ŋ ³¹			
146-4				m o ʔ			
150-4				ɣ j ɔ ʔ			
154-4				m j i ³¹			
165-4				kʰ j a			
166-4				pʰ j o			
169-4				g j a̰ ŋ			
170-4				b j o			
174-4				l e m			
181-4				m j ɔ ʔ ³⁵			
193-4				b au ³²			
205-4				n a̰ t ⁵			
206-4				m ø k ⁵⁴			
212-4				tʃʰ o ʔ ⁵⁴			
217-4				ʔ au			
224-4				n j u k ⁵			
228-4				b o ³⁴			
238-4				j o ʔ			
241-4				ʃ o ³²			
246-4				g j a ³			
256-4				ʔ a			
257-4				pʰ a			
272-4				m o ³⁴			
273-4				ʔ a			
274-4				m a ³²			
1-5					m u ³¹		
4-5					l a ³¹		
18-5					m j i ³¹		
19-5					n i ³¹ ³¹		
44-5					l o ʔ ³¹		
50-5					ʃ i ŋ ³¹		
62-5					ʃ i ʔ ³¹		
70-5					p o n ³¹		
75-5					m j ʊ ʔ ³¹		
97-5					ʃ ə ŋ ³¹		
112-5					ʃ a ³¹		
122-5					m j o ʔ ³¹		
127-5					kʰ w i ³¹		
132-5					j o ʔ ³¹		
133-5					n o ³¹		
135-5					n u ³¹		
142-5					sʰ o i ⁵⁵		
143-5					ŋ ʊ ʔ ³¹		
149-5					ʔ ai ³¹		
152-5					ŋ a ³¹		
157-5					p u ³¹		
183-5					ʔ ai ʔ		
184-5					n o ʔ ⁵⁵		
185-5					ʃ e m ⁵⁵		
189-5					m j ʊ ʔ ³¹		
192-5					n a ³¹		
195-5					n a ³¹		
200-5					k i ³¹ ³¹		
216-5					ʃ i ŋ ³¹		
218-5					l ʊ ʔ ³¹		
225-5					s ə ŋ ³¹		
235-5					kʰ j i ³¹		
244-5					ʃ w i ³¹		
253-5					m i ³¹		
270-5					m i ³¹		
278-5					m ɔ ŋ ³¹		
279-5					j ʊ ³¹		
285-5					j i m ³¹		
308-5					p j i ³¹		
322-5					m i ³¹		
325-5					kʰ u ³¹		
337-5					m j i ŋ		
341-5					t o ʔ ³¹		
347-5					ʃ o ʔ ³¹		
362-5					j i ³¹		
391-5					j ʊ ʔ ³¹		
394-5					m o ʔ ³¹		
397-5					ʃ e ³¹		
443-5					n j a ʔ ³¹		
460-5					ʃ e ʔ ³¹		
463-5					j i		
464-5					ʔ o ŋ ³¹		
473-5					ʃ a m ³¹		
476-5					kʰ j o ʔ ³¹		
481-5					ʃ i ³¹		
494-5					k i ³¹		
496-5					h j ŋ ʔ ³¹		
516-5					ʃ i ³¹		
522-5					n ʊ ʔ ³¹		
523-5					pʰ j u ⁵⁵		
524-5					n i		
540-5					kʰ a ³¹		
39-5					m i ʔ ³¹		
64-5					k a ʔ ³¹		
65-5					k o ʔ ³¹		
66-5					t o u		
71-5					ʃ i ³¹		
72-5					ʔ i ³¹		
76-5					j a ³¹		
77-5					m j a ʔ ³¹		
78-5					m ʊ ⁵⁵ ⁵⁵		
82-5					pʰ o ŋ ³¹		
87-5					ŋ ʊ ʔ		
93-5					l ɛ m ³¹		
100-5					ʃ o n ʔ		
116-5					l a ³¹		
119-5					o ʊ m ³¹		
124-5					p j u ³¹		
136-5					l i i ³¹		
139-5					m i ³¹		
144-5					ʃ w ³¹ ³¹		
145-5					t o ŋ		
146-5					m u ³¹		
165-5					k o i ³¹		
171-5					j o ŋ ³¹		
193-5					p a ³¹		
212-5					ʃ ʊ ʔ ⁵⁵		
214-5					l a m ³¹		
238-5					r o ⁵⁵		
241-5					ʃ a ³¹		
246-5					k j i ʔ		
256-5					ʔ i ³¹		
257-5					pʰ a ³¹		
272-5					m a ³¹		
274-5					m ɔ ŋ		
1-6						m w	
4-6						l a	
18-6						m j a n	
19-6						n r	
44-6						l au k	
50-6						s a ŋ	
62-6						s a k	
70-6						p a n	
75-6						m j a k	
97-6						tsʰ a ŋ	
112-6						tsʰ a	
122-6						m j au k	
127-6						kʰ r a	
132-6						r a k	
133-6						n a	
135-6						n w	
142-6						t w a	
143-6						ŋ a k	
149-6						ʔ a	
152-6						ŋ a	
157-6						p a	
183-6						ʔ u	
184-6						n au k	
185-6						tsʰ a m	
189-6						m j aː k	
192-6						n a	
195-6						n a	
200-6						k a m	
216-6						s a ŋ	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ j	
244-6						s w a	
253-6						m a	
270-6						m a	
278-6						m j a	
279-6						r a	
285-6						j a m	
308-6						p r a	
322-6						m a	
325-6						kʰ w iː	
337-6						m j a ŋ	
341-6						tsʰ a aː	
347-6						s au	
362-6						r a	
391-6						r a p	
394-6						m a k	
397-6						tsʰ eː	
443-6						m j a p	
460-6						s a ts	
463-6						r a	
464-6						ʔ au ŋ	
473-6						s a m	
476-6						kʰ j au k	
481-6						tsʰ a	
494-6						k a	
496-6						kʰ j i	
516-6						r a	
522-6						n a k	
523-6						h j u	
524-6						n a	
540-6						kʰ aː	
3-6						p r a	
6-6						k a	
7-6						tsʰ u m	
20-6						n a p	
39-6						m j	
51-6						ŋ w a	
64-6						k a ŋ	
65-6						k a m	
66-6						t w u	
71-6						s a	
72-6						k a	
76-6						r a	
77-6						m r ts	
78-6						m w	
82-6						pʰ au ŋ	
87-6						ŋ a	
93-6						l a m	
94-6						m j	
100-6						s w n	
116-6						l a	
119-6						r a m	
124-6						p j a	
137-6						kʰ j w	
139-6						m a	
144-6						s w	
145-6						t au ŋ	
146-6						m w	
150-6						k r a	
154-6						m r a	
165-6						k u a	
166-6						pʰ j aː	
169-6						k j l ŋ	
170-6						p j aː	
171-6						j a ŋ	
174-6						l a m	
181-6						m j a k	
193-6						p u	
205-6						h n u	
206-6						m w	
212-6						tsʰ a k	
214-6						l a m	
217-6						ʔ u	
224-6						n j w i	
228-6						p w	
238-6						r w	
241-6						s a	
246-6						k j a	
257-6						p a	
272-6						m a	
273-6						ʔ a	
274-6						m a ŋ	
1-7							m au ³²
4-7							l ɔ ⁵³
18-7							m j i ŋ
19-7							n j ⁵³
44-7							l u ʔ ⁵³
50-7							ʃ i ŋ m
62-7							s ɪ k ⁵
70-7							b a n ³²
75-7							m j ɔ ʔ
97-7							tʃʰ a ŋ
112-7							tsʰ ɔ ³
122-7							m j u ʔ ³²
127-7							kʰ w i
132-7							w ɔ ʔ ³²
133-7							n au ³²
135-7							n au ³¹
142-7							d z i i
143-7							ŋ ɔ ʔ ⁵
149-7							ʔ u ³
152-7							ŋ ɔ ³²
157-7							b ɔ ³
183-7							ʔ u ³
184-7							n u ʔ ³¹
185-7							tsʰ a m
189-7							m j ɔ ʔ
192-7							n ɔ ⁵³
195-7							n ɔ ⁵³
200-7							kʰ i t ⁵
216-7							s ɪ ŋ ³¹
218-7							l ɔ ʔ ³²
225-7							s ɪ ŋ ⁵³
235-7							kʰ i i
244-7							s w i
253-7							m ɪ ³²
270-7							m i ³
278-7							m j ŋ ŋ
279-7							w ɔ ³¹
285-7							j i m ⁵³
308-7							b j i
322-7							m i ³²
325-7							kʰ au ⁵²
337-7							m j a ŋ ³²
341-7							d z ⁵³
347-7							ʃ u ʔ
362-7							ʔ i ³¹
391-7							j i p ⁵³
394-7							m ɔ ʔ ³²
397-7							tʃʰ i ³
443-7							n j u p ⁵
460-7							s a ʔ ⁵⁴
463-7							w ə ³¹
464-7							ʔ u ŋ ⁵³
473-7							s u m ⁵³
476-7							kʰ j u ʔ ⁵
481-7							tsʰ ə ⁵³
494-7							g i ³
496-7							ʃ j i ŋ ⁵³
516-7							w i ³²
522-7							n ɔ ʔ ³²
523-7							pʰ j u ⁴³
524-7							n j ³¹
540-7							kʰ ɔ ⁵³
3-7							b a ³¹
6-7							g i t
7-7							dʒ u m
20-7							n a p ³¹
39-7							m i i ³²
51-7							ŋ w i
64-7							g ɔ ŋ
65-7							g u ʔ ⁵⁴
66-7							d z u
71-7							ʃ i ⁵³
76-7							w ɔ ³
77-7							m j i ⁵
78-7							m au ³²
82-7							pʰ u ŋ
87-7							ŋ ɔ ʔ
93-7							l a m
94-7							m j i
100-7							s w n ⁵³
116-7							l u ⁵³
119-7							w a m
124-7							b j u ⁵³
136-7							l i i
137-7							kʰ j au ³²
139-7							m i ³²
144-7							s w ʔ ⁵
145-7							d u ŋ ⁵³
146-7							m au i
150-7							g j ɔ ʔ ⁵³
154-7							m j i
165-7							kʰ j a m
166-7							pʰ j ɔ ⁵¹
169-7							g j a̰ ŋ ⁵³
170-7							b j ɔ ³¹
171-7							j a ŋ
174-7							l a m
181-7							m j ɔ ʔ ³
193-7							b ə ³
205-7							n ɔ t
206-7							m w ³²
212-7							tʃʰ ɔ ʔ ⁵
214-7							l u m ⁵³
217-7							ʔ u ⁵³
224-7							n j w i
228-7							b u ŋ
238-7							j au ⁵³
241-7							ʃ ɔ ³
256-7							ʔ ə ³
272-7							m ɔ ³
273-7							ʔ ə ³¹
274-7							m a ŋ
