COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
295-1	kʰ u k ⁵⁴						
302-1	tsʰ au ³ m						
309-1	l u k ³¹						
312-1	ʔ ɔ ⁵						
313-1	m a ʔ ⁵						
314-1	tsʰ a m ³						
315-1	tʃʰ a ŋ						
330-1	l ə ³						
333-1	ʃ a m ³						
338-1	n j ɔ̰ k ⁴²						
346-1	ʃ i t ³¹						
348-1	j ɛ t ³¹						
353-1	d z au ʔ						
356-1	h a m ³						
357-1	s ɔ ʔ ⁵⁴						
358-1	ʃ i ³¹						
361-1	j j ʔ ³¹						
378-1	m j ⁵						
379-1	kʰ j n ⁵						
388-1	g j ṵ k ³⁵						
390-1	j ɔ ⁵						
398-1	j ɔ ³						
399-1	g j n ŋ						
400-1	n a n						
403-1	b j ɔ ³¹						
405-1	j j p ⁴²						
406-1	tʰ ə ʔ ⁵³						
407-1	s ɔ ⁵						
410-1	w a ŋ ³						
414-1	l a ŋ ³						
418-1	g j ɔ ⁵						
423-1	j j ⁵ ⁵						
431-1	g u ŋ ³¹						
435-1	kʰ ɔ ʔ						
438-1	tʰ au ʔ						
448-1	d z a ³						
449-1	d z ɔ ⁵³						
453-1	m ɔ ⁵						
465-1	tʰ a ʔ						
471-1	j ṵ k ³⁵						
472-1	j a ḭ ⁵⁴						
474-1	m i ³						
482-1	ʃ j ⁵						
502-1	b u ⁵						
503-1	tʃʰ u ³¹						
505-1	l a m ³						
512-1	j a ⁵						
515-1	d a n ³						
529-1	ʔ a ³						
530-1	s a k ⁵⁴						
535-1	b a ³						
536-1	d ṵ ³						
542-1	b ə ʔ p						
561-1	n j n ³						
563-1	dʒ ei t						
569-1	kʰ a ⁵						
5-1	m ɔ ⁵⁴						
16-1	j u p ³						
27-1	d z a n ³¹						
40-1	tʰ a m ⁵						
41-1	b j p						
1-2		m au ²³					
4-2		l a ²³					
18-2		m j i					
19-2		n i ⁵²					
44-2		l a ʔ ²³					
50-2		x a ŋ ³					
62-2		p a ²³					
70-2		p a n ⁵²					
75-2		m w a ʔ ⁵²					
97-2		kʰ a ŋ					
112-2		x a ⁵²					
122-2		m j au ʔ ⁵²					
127-2		k j i					
132-2		a a ʔ ⁵²					
133-2		n a ²³					
135-2		n au ²³					
142-2		t a i ⁵²					
143-2		ŋ a ɛ̰ ʔ					
149-2		k a ²³					
152-2		ŋ a ²³					
157-2		p a ²³					
183-2		ʔ a ⁵²					
184-2		n a ʔ ʔ					
185-2		x a m					
189-2		m ḛ ʔ ²³ ⁵²					
192-2		n a ³					
195-2		n a ²³					
200-2		k i ³					
216-2		m a ŋ ²³					
218-2		l a ʔ ⁵²					
225-2		m a ŋ ²³					
235-2		k j i ³					
244-2		sʰ a i					
253-2		m i ⁵²					
270-2		m i ⁵²					
278-2		m j i ŋ					
279-2		a a ⁵²					
285-2		j i m ³					
308-2		p j i					
322-2		m i ⁵²					
325-2		k j ⁵²					
337-2		m j a ŋ					
341-2		t a ⁵²					
347-2		tʃʰ a ²³ ⁵²					
362-2		ɣ i ⁵²					
391-2		j a ²³ ³					
394-2		m a ʔ ⁵²					
397-2		x i ²³					
443-2		m j ɛ ²³ ³					
460-2		m a ɛ̰ ⁵²					
463-2		ts a ²³					
464-2		ʔ a ŋ ²³					
473-2		l a m ⁵²					
476-2		k j a ʔ					
481-2		x i ³					
494-2		k i ⁵²					
496-2		l a ɛ ²³					
516-2		a i ³					
522-2		n a ʔ ⁵²					
523-2		p j au ²³					
524-2		n i					
540-2		k a ²³					
3-2		p a ⁵²					
6-2		k i ³					
7-2		ts i m					
20-2		n a ²³ ³					
39-2		m w ɛ ⁵²					
51-2		ŋ a					
72-2		ʔ a					
94-2		m j i					
100-2		p a n ³					
116-2		l a ²³					
136-2		l i ⁵² ⁵²					
137-2		k j au ⁵²					
139-2		m i ⁵²					
150-2		k a a ʔ ⁵²					
154-2		m j i					
166-2		p j a ⁵²					
169-2		k j a ŋ					
170-2		p j a ³					
171-2		j o ŋ ³					
174-2		l a m					
181-2		m j a ʔ ⁵²					
205-2		n a ²³					
206-2		m au ²³					
214-2		l a m ⁵²					
217-2		p a ⁵²					
224-2		k a ʔ ²³ ²³					
228-2		p au ²³					
246-2		k j ɛ ³					
256-2		ʔ a					
257-2		p a ²³					
273-2		ʔ a ⁵²					
286-2		k a m ⁵²					
307-2		ŋ a ²³					
335-2		k j a ²³					
342-2		m j au ⁵²					
376-2		p a					
389-2		m a̰ ²³ ³					
404-2		t a au ŋ ⁵²					
408-2		t a ²³					
413-2		t a ŋ ²³					
421-2		m j a ²³					
430-2		ts a					
458-2		tʃʰ a ²³					
470-2		t a ²³					
475-2		ŋ a					
477-2		n j i ʔ					
478-2		sʰ i ʔ					
480-2		k a ²³					
485-2		m j a ²³					
495-2		ŋ i ⁵²					
499-2		m j a ŋ					
500-2		k a ³ ³					
506-2		t a ²³ ²³					
509-2		l a ŋ ²³					
525-2		n j au ⁵²					
22-2		k a ŋ					
28-2		p a ⁵²					
29-2		p a ²³					
30-2		a o ŋ					
35-2		l a ŋ					
38-2		t a ⁵²					
46-2		tʃʰ a					
52-2		t a ʔ					
55-2		p a m ⁵²					
69-2		kʰ a ʔ					
125-2		k w a ²³					
163-2		tʃʰ i n ⁵²					
173-2		p a ³					
179-2		k i ²³					
210-2		a a m ³					
211-2		t a ⁵²					
213-2		n a ²³ ³					
215-2		x a ʔ					
237-2		tʃʰ i ³					
252-2		k i ⁵²					
255-2		p w a					
275-2		n a ŋ					
281-2		k j a ⁵²					
300-2		k a n ⁵²					
333-2		sʰ a m ³					
390-2		j a ⁵²					
400-2		n a ³					
403-2		p j a					
407-2		p a ²³					
414-2		l a ŋ					
418-2		k j a ²³					
448-2		t a ŋ ŋ					
472-2		k i ³					
474-2		m a ⁵²					
505-2		l a m					
517-2		t o ²³ ⁵²					
5-2		m a					
21-2		k j a					
23-2		j ɛ ²³ ³					
24-2		ʔ a ²³					
34-2		k i ⁵²					
1-3			m au ʔ				
4-3			l a ³				
18-3			m j ɛ n				
19-3			n e ⁴				
44-3			l o ʔ ³				
50-3			h a ŋ ³²				
62-3			s ə ʔ ⁵³				
70-3			b ãɪ n				
75-3			m j ɔ ʔ				
97-3			tʃʰ a ŋ				
112-3			tʃʰ ɔ ⁴				
122-3			m j o ʔ ³				
127-3			kʰ o i ³²				
132-3			j o ʔ ³				
133-3			n ə ³				
135-3			n au ³				
142-3			d z ɨ i				
143-3			ŋ ɔ ʔ ⁵³				
149-3			j o ʔ				
152-3			ŋ ɔ				
157-3			b o ⁴				
183-3			ʔ o				
184-3			n o k ³				
185-3			tʃʰ a m				
189-3			m j ɔ ʔ				
192-3			n ɔ ³²				
195-3			n ɔ ³				
200-3			g e ⁵				
216-3			s ə ŋ ⁴				
218-3			l ɔ ʔ ³				
225-3			s ə ŋ ⁴				
235-3			g j e				
244-3			s w i ⁴				
253-3			m j ³				
270-3			m j ³				
278-3			m j ŋ ŋ				
279-3			j ɔ ³				
285-3			j o m m				
308-3			b j ɛ ⁵				
322-3			m j ɛ				
325-3			g au ⁵				
337-3			m j a ŋ				
341-3			d z ɔ				
347-3			ʃ o ʔ				
362-3			j i ³				
391-3			j o p ⁵³				
394-3			m ɔ ʔ				
397-3			tʃʰ e ⁵				
443-3			m j o p ³²				
460-3			s ai ʔ ³²				
463-3			j i ³				
464-3			ʔ o ŋ ⁴				
473-3			s ai m ³				
476-3			kʰ j o ʔ ⁵³				
481-3			tsʰ a ³				
494-3			g o ⁴				
496-3			h j ŋ ŋ				
516-3			d e ³²				
522-3			n ɔ ʔ ³²				
523-3			pʰ j u ³²				
524-3			n ə ³²				
540-3			kʰ ɔ ⁴				
3-3			b w i ³				
6-3			g i ³²				
7-3			d o m ⁵³				
20-3			n æ̰ p ³				
39-3			m j e ⁵¹				
51-3			ŋ oi i ³				
64-3			g o ŋ				
65-3			g o ʔ ⁵³				
66-3			d z o				
71-3			ʃ i ⁵				
72-3			ʔ a ³				
76-3			j a ³				
77-3			m j ʔ ʔ				
78-3			m au ʔ				
82-3			b o ŋ ³				
87-3			ŋ ɔ ʔ ³²				
93-3			l a m				
94-3			m j ʔ				
100-3			s o n ³				
116-3			l o ³				
119-3			d ø m ³				
124-3			p j u k				
136-3			l ɨ i ³				
137-3			kʰ j o ³				
139-3			m j ɛ				
144-3			s oi ʔ ⁵³				
145-3			d o ŋ ³				
146-3			m au ʔ				
150-3			g j ɔ ʔ ³²				
154-3			m j i ³				
165-3			g o ŋ				
166-3			b j ɔ ³				
169-3			g j æ̰ ŋ ³²				
170-3			b j ɔ ³				
171-3			j a ŋ				
174-3			l j m				
181-3			m j ɔ ʔ ³²				
193-3			b ə ³				
205-3			n oi t				
206-3			m j ɛ ⁵³				
212-3			tʃʰ ɔ ʔ ⁵³				
214-3			l ø̃ m ⁵¹				
217-3			j o ³				
224-3			n j o ³ ⁴				
228-3			b o ŋ				
238-3			j o ³				
241-3			ʃ ɔ ³				
246-3			g j e ³²				
256-3			ʔ a				
257-3			b ɔ ³				
272-3			m ɔ ³				
273-3			j a ³				
274-3			m a ŋ				
286-3			kʰ o m m				
289-3			kʰ o ŋ				
294-3			ʔ o ⁴				
301-3			j ɔ ʔ ³				
306-3			kʰ j ɔ ʔ				
307-3			ŋ æ̰ p ⁵³				
321-3			tʰ a ŋ				
331-3			m j ɔ ³				
332-3			l æ̰ m ³				
335-3			g j ɔ				
336-3			n j m				
340-3			g au ³				
342-3			m j o k ³²				
360-3			tʃʰ ɔ ʔ ⁵³				
376-3			s ai ʔ				
389-3			n j ʔ ³				
395-3			n ɔ ³				
401-3			ʃ e ⁵				
404-3			d z o ŋ				
408-3			d o ³				
409-3			l ɔ ʔ				
413-3			d z ³ ⁵¹				
421-3			n j ɛ ʔ ⁵³				
425-3			b j e				
430-3			tʃʰ e ⁵				
442-3			d o ³				
447-3			tʰ o ŋ ⁵				
456-3			g ɔ ⁵				
458-3			s o ³				
469-3			kʰ au ʔ				
470-3			d a ʔ				
475-3			ŋ ɔ̃				
477-3			n j e ʔ ⁵³				
478-3			j e t ⁵³				
480-3			g au ²				
485-3			m j ɔ ³				
495-3			ŋ ḛ ³				
499-3			m j a̰ ŋ				
500-3			n j o k				
501-3			tʰ u ʔ				
506-3			d z ŋ ³²				
507-3			n ɔ ʔ ³²				
509-3			l o ŋ				
510-3			b j a ŋ ⁴				
511-3			l o ʔ ⁴				
521-3			h ḛ ³				
525-3			n j o ³				
538-3			tʃʰ o ³				
539-3			g j n				
544-3			g j o ʔ ⁵³				
550-3			d ɔ ʔ ⁴				
562-3			m j o ŋ				
568-3			g i ŋ				
2-3			kʰ o ŋ ³²				
11-3			s ə ŋ				
12-3			j a ŋ				
22-3			g o ŋ				
28-3			b j e ³				
29-3			tʰ o ʔ ⁵³				
30-3			j a ŋ ³				
35-3			l a ŋ ³²				
38-3			d z ɔ				
42-3			b w e				
46-3			tʃʰ ɔ ⁵³				
52-3			d j ʔ ⁵³				
55-3			b w m m				
69-3			h ɔ ʔ ⁵³				
79-3			g j m m				
83-3			tʃʰ au ⁵⁴				
86-3			j e ³				
89-3			s a ŋ ³				
90-3			pʰ ɔ ⁵³				
92-3			kʰ ə ³				
106-3			g o ʔ ⁵⁴				
120-3			tʃʰ a ʔ				
125-3			g j o ʔ				
148-3			d a ŋ				
163-3			s i n ⁴				
173-3			b ə ³				
179-3			ʔ o ʔ				
186-3			ŋ ai ʔ				
187-3			l a ŋ				
197-3			n o ʔ ʔ				
209-3			kʰ o ŋ				
210-3			j o m m				
211-3			d w ³				
213-3			n o k ⁵³				
215-3			ʃ oi ʔ ⁵³				
220-3			tʰ o ŋ ⁵¹				
237-3			ʃ e ²				
239-3			n a m ⁵¹				
242-3			tsʰ a ³				
248-3			kʰ j e				
252-3			g e ⁴				
255-3			b j o ⁵³				
271-3			tʃʰ ɨ e				
275-3			n o ŋ				
277-3			tʃʰ a ŋ				
281-3			kʰ j ɔ̃				
283-3			l æ̰ ŋ				
295-3			kʰ o ʔ ⁵³				
300-3			g a n				
302-3			tsʰ au ³				
309-3			l ɔ ʔ ³²				
312-3			ʔ o ʔ				
313-3			m oi ʔ ⁵				
314-3			tsʰ w m m				
315-3			tʃʰ a ŋ				
330-3			l e ³²				
333-3			ʃ a m ²				
338-3			m j ɔ ʔ ³				
346-3			ʃ e b ⁵³				
348-3			j ə ʔ ³				
352-3			kʰ j o ŋ				
353-3			d z ɔ ʔ				
356-3			h a m				
357-3			s ɔ ʔ ⁵³				
358-3			ʃ e ʔ				
361-3			j æ̰ p ʔ				
378-3			m j ³¹				
379-3			kʰ j n ³²				
388-3			g j o ʔ ³				
390-3			j ɔ ³				
398-3			j ɔ ³				
399-3			g e n ³				
400-3			n ãɪ n ³				
403-3			b j ɔ ⁵³				
406-3			tʰ o ʔ ⁵³				
407-3			s o ʔ				
410-3			oi a ŋ				
414-3			l a ŋ				
418-3			g j ɔ ³				
423-3			j au ʔ ⁵³				
431-3			g o ŋ ⁴				
435-3			kʰ ɔ ʔ				
438-3			tʰ au ʔ				
448-3			d z ʔ ŋ				
449-3			d o ʔ				
453-3			m o ⁵				
465-3			tʰ a ʔ				
471-3			j o ʔ ³²				
472-3			j e ⁵				
474-3			m i ⁴				
482-3			j j ɔ				
502-3			b ɔ ³				
503-3			dʒ o ³				
505-3			l a m ³				
512-3			j ɔ ³				
515-3			d ə ŋ ³				
517-3			dʒ a ŋ				
529-3			ʔ a ³				
530-3			s ə ʔ ⁵³				
535-3			b a ŋ				
536-3			d o ³				
542-3			b w ʔ ³				
561-3			n j ʔ				
563-3			dʒ e d				
569-3			kʰ a ³				
5-3			m w ³				
8-3			m æ̰ n ⁴				
16-3			j o b ³				
21-3			g a ŋ ³²				
23-3			j æ̰ p				
24-3			ʔ a ŋ				
27-3			d z a n ³				
34-3			j e ʔ ⁵³				
36-3			b a ŋ ³				
37-3			l a ³				
40-3			tʰ ɔ m ³				
41-3			b ɔ p				
47-3			m oi ³				
1-4				m o̰ ²			
4-4				l a t			
18-4				m a k ŋ ³			
19-4				n i k			
44-4				l au ʔ ³²			
50-4				h au ŋ ²			
62-4				s a ʔ			
70-4				b e n			
75-4				m j o ʔ			
97-4				tʃʰ a ŋ			
112-4				tsʰ au ʔ			
122-4				m j æu ʔ			
127-4				kʰ a i ²			
132-4				w a ʔ			
133-4				m ə ²			
135-4				m o k			
142-4				d z e ²			
143-4				n a ʔ ⁵⁴			
149-4				ʔ au ʔ			
152-4				ŋ a			
157-4				b au ³²			
183-4				ʔ au			
184-4				n au ʔ ³			
185-4				tʃʰ e m			
189-4				m j o ʔ			
192-4				m a̰ ⁵			
195-4				n a ³²			
200-4				g e t			
216-4				s a ŋ t			
218-4				l o ʔ			
225-4				s a ŋ			
235-4				kʰ j i			
244-4				s ø i ⁵			
253-4				m i ³²			
270-4				m i ²			
278-4				m a ŋ ŋ			
279-4				ø a ²			
285-4				j e m ²			
308-4				pʰ a̰ t			
322-4				m i ²			
325-4				kʰ au k			
337-4				m j a ŋ			
341-4				d z o			
347-4				s au ʔ			
362-4				j i t			
391-4				j au ʔ ⁵			
394-4				m o ʔ			
397-4				tʃʰ i t			
443-4				m j u ʔ ⁵⁴			
460-4				s e t			
463-4				ɣ i t			
464-4				ʔ au ŋ			
473-4				s au m			
476-4				kʰ j au ʔ			
481-4				tsʰ au ⁵			
494-4				g i ²			
496-4				h j o ŋ			
516-4				d i ⁵			
522-4				n o ʔ ³²			
523-4				pʰ j u ³			
524-4				n a			
540-4				kʰ o ³²			
3-4				b a i			
6-4				g i ²			
7-4				dʒ a̰ m			
20-4				n e ʔ			
39-4				m i t			
51-4				ŋ au i ⁵			
64-4				g au ʔ ⁵⁴			
65-4				kʰ au ʔ			
66-4				d z au			
71-4				s i			
72-4				ʔ a			
76-4				tʃʰ au ³²			
77-4				m i t ³			
78-4				m o̰ k ²			
82-4				pʰ a ŋ			
87-4				ŋ o ³			
93-4				l e m			
94-4				m i ⁴			
119-4				j o m			
124-4				b j au ⁵⁴			
136-4				l i i ²			
137-4				kʰ j au i			
139-4				m i ²			
144-4				s a t t			
145-4				d au ŋ			
146-4				m o̰ k ⁵⁴			
150-4				g j o ʔ			
154-4				m j i			
165-4				kʰ a e ³²			
166-4				pʰ j o ⁵⁴			
169-4				g j a̰ ŋ ⁵⁴			
170-4				b j o			
174-4				l e m			
181-4				m j a ʔ			
193-4				b au ²			
205-4				n a̰ t			
206-4				m ø i			
212-4				tʃʰ au ʔ ⁵⁴			
217-4				ʔ au ²			
224-4				m j u ŋ ⁵			
228-4				b au ²			
238-4				j au			
241-4				s au ³			
246-4				kʰ a ʔ ²			
256-4				ʔ a			
257-4				b a̰ ʔ			
272-4				m au ³²			
273-4				ʔ e ²			
274-4				m a ŋ			
286-4				kʰ e m			
289-4				kʰ au ŋ			
294-4				ʔ au t			
301-4				j o ʔ ³²			
306-4				kʰ j ʔ ʔ ⁵⁴			
307-4				ŋ ḛ ʔ ⁵⁴			
321-4				tʰ a ŋ			
331-4				m j a ²			
332-4				l ḛ m			
335-4				g j o			
336-4				m a m			
340-4				ŋ o̰			
342-4				m j au i			
360-4				dʒ au ʔ ʔ			
389-4				m ə ³			
395-4				n ɔ ³			
401-4				s i ²			
404-4				d z au ŋ			
408-4				d au ²			
409-4				l o			
413-4				d au ŋ ⁵			
421-4				m j au ʔ			
425-4				b ḭ ⁵¹			
430-4				tʃʰ i ⁵			
442-4				d au			
447-4				tʰ au ŋ			
456-4				g o ³²			
458-4				s au ²			
469-4				kʰ au ŋ ⁵⁴			
470-4				d a ²			
475-4				ŋ o			
477-4				m j æ ʔ			
478-4				s e t			
480-4				kʰ au ²			
485-4				m j o ³²			
495-4				ŋ a t			
499-4				m j a ŋ			
500-4				m j ⁵² e ³²			
501-4				tʰ au ²			
507-4				n o ʔ ³²			
510-4				b j e ŋ			
511-4				l a ʔ ³²			
521-4				h au k ⁵⁴			
525-4				n j au i			
538-4				tʃʰ au ŋ ⁵⁴			
539-4				dʒ e t			
544-4				kʰ j æu ʔ ⁵⁴			
550-4				tʰ o ʔ ⁵⁴			
562-4				m j au ŋ			
568-4				g a ŋ			
2-4				kʰ au ŋ			
11-4				s a ʔ			
12-4				j o ŋ			
22-4				g au ŋ			
28-4				b au i			
29-4				tʰ au ʔ			
30-4				ø a ŋ			
42-4				pʰ a t			
46-4				tʃʰ o			
52-4				d o ʔ			
55-4				b au m ³			
69-4				h au ʔ ⁵			
79-4				g j m m			
83-4				tʃʰ au ʔ			
86-4				j i ŋ			
89-4				s a ŋ			
90-4				pʰ o ʔ			
91-4				ʔ au n			
92-4				kʰ ə t			
106-4				g au ʔ			
125-4				g a ɔ ³			
148-4				d a ³²			
163-4				s ə n ⁵			
173-4				pʰ ə ⁵			
179-4				ʔ au t			
186-4				ŋ a			
187-4				l a ŋ			
197-4				n j ʔ t			
211-4				d au ²			
220-4				tʰ au ŋ			
237-4				s ə t			
239-4				n a m			
242-4				tsʰ i			
248-4				kʰ i t ⁵			
252-4				g i ²			
255-4				b j au			
271-4				tʃʰ au ʔ			
275-4				n au ŋ			
277-4				tʃʰ a ŋ			
281-4				kʰ j o			
283-4				l a̰ ʔ ⁵			
295-4				kʰ au ʔ			
300-4				g a n			
302-4				tsʰ o k ⁵			
309-4				l o ʔ			
312-4				d o ʔ			
314-4				tsʰ au m			
315-4				tʃʰ au ŋ			
330-4				l a t			
333-4				tʃʰ e m			
338-4				m j o ʔ ³²			
346-4				s i t			
348-4				j a t			
352-4				kʰ j au ŋ			
353-4				d z o			
356-4				h e m			
357-4				s o ʔ			
358-4				s ə t			
361-4				j a ʔ ³			
378-4				m j ⁵			
379-4				kʰ i t ⁵			
388-4				g j au ʔ			
390-4				j ɔ			
399-4				g j t m			
400-4				n a n			
403-4				b j o			
405-4				j ḛ ʔ			
406-4				tʰ au ʔ			
407-4				s o ʔ			
410-4				j a ŋ			
418-4				g j ɔ ³⁵			
423-4				j a̰ ʔ ⁵⁴			
431-4				g au ŋ ³			
435-4				kʰ a ʔ ⁵⁴			
438-4				tʰ au k ⁵⁴			
448-4				dʒ a̰ ʔ			
449-4				dʒ au ʔ			
453-4				m au ³			
465-4				tʰ a ⁵			
471-4				j au ʔ ³²			
502-4				b au			
503-4				tʃʰ au ²			
505-4				l e m			
512-4				j o			
515-4				d a̰ n			
517-4				dʒ a ŋ			
529-4				ʔ e ³²			
530-4				s ə k			
535-4				b a ŋ			
536-4				d au			
542-4				b a p ʔ			
561-4				n a k ³²			
563-4				dʒ i t			
569-4				kʰ a t			
8-4				ŋ a ŋ			
21-4				g i æu			
23-4				j ḛ ³²			
24-4				ʔ a ʔ			
27-4				d z a n			
34-4				g a t			
36-4				b a ŋ			
37-4				l a			
40-4				tʰ a m ³			
41-4				b au ʔ			
47-4				m ø i			
1-5					m o ³¹		
4-5					l o ⁵⁵		
18-5					m j i ³¹		
19-5					n j ³¹		
44-5					l o k ³¹		
50-5					j ɔ ŋ ³¹		
62-5					ʃ w ʔ ³¹		
70-5					p u n ³¹		
75-5					m j o ʔ		
97-5					tsʰ ə ŋ ³¹		
112-5					s o ³¹		
122-5					m j o k ⁵⁵		
127-5					k w i		
132-5					w o ʔ ³¹		
133-5					n o ³¹		
135-5					n o ³¹		
142-5					tʰ i w ³¹		
143-5					m ə ʔ ʔ		
149-5					j ə ³¹		
152-5					ŋ o		
157-5					p ə ³¹		
183-5					ʔ ə ³¹		
184-5					n o ʔ ʔ		
185-5					s i m ³¹		
189-5					m j o ʔ ³¹		
