ID	DOCULECT	TOKENS	ALIGNMENT	COGID
55	Miyako	u k u	u k u	38
56	Sado	oː k iː	oː k iː	38
57	Tokyo	oː k iː	oː k iː	38
58	Kagoshima	h u t e	h u t - e	39
59	Kochi	h u t o i	h u t o i	39
60	Oki	ɸ u t eː	ɸ u t - eː	39
61	Kagoshima	tɕ i ɴ k e	tɕ i ɴ k - e	43
62	Kyoto	tɕ iː s a i	tɕ iː - s a i	43
63	Sado	tɕ iː s a i	tɕ iː - s a i	43
64	Tokyo	tɕ i tɕː a i	tɕ i - tɕː a i	43
65	Oki	k o m eː	k o m - - eː -	45
66	Shuri	g u m a s a ɴ	g u m a s a ɴ	45
67	Kagoshima	o t o k o	o t o k o	53
68	Kochi	o t o k o	o t o k o	53
69	Kyoto	o t o k o	o t o k o	53
70	Oki	o t o k o	o t o k o	53
71	Sado	o t o k o	o t o k o	53
72	Tokyo	o t o k o	o t o k o	53
73	Miyako	b ɨ k i d u m	b ɨ k i d u m	54
74	Shuri	w i k i g a	w i k i g a -	54
75	Hachijo	s a k a n a	s a k a n a	58
76	Kyoto	s a k a n a	s a k a n a	58
77	Tokyo	s a k a n a	s a k a n a	58
78	Amami	ʔʲ u	ʔʲ - - u	59
79	Kagoshima	iː o	- iː - o	59
80	Kochi	u o	- u - o	59
81	Miyako	i z o	- i z o	59
82	Oki	e o	- e - o	59
83	Sado	u o	- u - o	59
84	Shuri	ʔ i j u	ʔ i j u	59
85	Hachijo	n i k u	n i k u	72
86	Kagoshima	n i	n i - -	72
87	Kochi	n i k u	n i k u	72
88	Kyoto	n i k u	n i k u	72
89	Oki	n i k u	n i k u	72
90	Sado	n i k u	n i k u	72
91	Tokyo	n i k u	n i k u	72
92	Amami	s i s i	s i s i	73
93	Miyako	s ɨː s ɨ	s ɨː s ɨ	73
94	Shuri	s i s i	s i s i	73
95	Hachijo	t a m a g o	t a m a g o	80
96	Kagoshima	t a m a g o	t a m a g o	80
97	Kochi	t a m a g o	t a m a g o	80
98	Kyoto	t a m a ŋ o	t a m a ŋ o	80
99	Oki	t a m a ŋ o	t a m a ŋ o	80
100	Sado	t a m a g o	t a m a g o	80
101	Tokyo	t a m a ŋ o	t a m a ŋ o	80
102	Amami	x o g a	x o g a	81
103	Shuri	k uː g a	k uː g a	81
104	Hachijo	o b a	o b a	84
105	Kochi	o	o - -	84
106	Kyoto	oː	oː - -	84
107	Oki	o	o - -	84
108	Sado	o	o - -	84
109	Amami	z u b u	z u b u	85
110	Miyako	dz uː	dz uː - -	85
111	Shuri	z uː	z uː - -	85
112	Kagoshima	s iː b o	s iː b o	86
113	Tokyo	s i pː o	s i pː o	86
114	Amami	h i g i	h i g i	88
115	Miyako	pˢ ɨ g i	pˢ ɨ g i	88
116	Hachijo	ts u b u r i	ts u b u r i	90
117	Shuri	ɕ i b u r u	ɕ i b u r u	90
118	Kochi	a t a m a	a t a m a	91
119	Kyoto	a t a m a	a t a m a	91
120	Oki	a t a m a	a t a m a	91
121	Sado	a t a m a	a t a m a	91
122	Tokyo	a t a m a	a t a m a	91
123	Hachijo	a s i	a s i	104
124	Kagoshima	a ɕ	a ɕ -	104
125	Kochi	a s i	a s i	104
126	Kyoto	a s i	a s i	104
127	Oki	a s i	a s i	104
128	Sado	a s i	a s i	104
129	Tokyo	a s i	a s i	104
130	Miyako	p ɨ s a	p - ɨ s a	106
131	Shuri	h w i ɕ a	h w i ɕ a	106
132	Hachijo	h i dʑ a k a b u r a	h i dʑ a k a b u r a	107
133	Kyoto	h i z a	h i z - - - - - - a	107
134	Sado	h i z a	h i z - - - - - - a	107
135	Tokyo	h i z a	h i z - - - - - - a	107
136	Amami	ts ɨ b u s i	ts ɨ b u s i	109
137	Miyako	ts ɨ g u s ɨ	ts ɨ g u s ɨ	109
138	Shuri	tɕ i ɴ s i	tɕ i ɴ - s i	109
139	Hachijo	h a r a	h a r a	111
140	Kagoshima	h a r a	h a r a	111
141	Kochi	h a r a	h a r a	111
142	Kyoto	h a r a	h a r a	111
143	Oki	ɸ a r a	ɸ a r a	111
144	Sado	h a r a	h a r a	111
145	Amami	w a θ a	w a θ a	113
146	Miyako	b a t a	b a t a	113
147	Shuri	w a t a	w a t a	113
148	Kochi	k i m o	k i m o	117
149	Shuri	tɕ i m u	tɕ i m u	117
150	Amami	s i ɴ d o	s i ɴ - d o	118
151	Hachijo	s i ɴ z oː	s i ɴ - z oː	118
152	Kagoshima	s i ɴ i z oː	s i ɴ i z oː	118
153	Kyoto	s i ɴ z oː	s i ɴ - z oː	118
154	Oki	s i ɴ z oː	s i ɴ - z oː	118
155	Sado	s i ɴ z oː	s i ɴ - z oː	118
156	Tokyo	s i ɴ z oː	s i ɴ - z oː	118
157	Kochi	t a b e r u	t a b e r u	122
158	Kyoto	t a b e r u	t a b e r u	122
159	Tokyo	t a b e r u	t a b e r u	122
160	Kagoshima	k uː	k uː	123
161	Oki	k uː	k uː	123
162	Sado	k uː	k uː	123
163	Amami	x a m u r i	x a m u r i	124
164	Shuri	k a n u ɴ	k a n u ɴ -	124
165	Amami	k ui ts ɨ k ɨ r u r i	k ui ts ɨ k ɨ r u r i	126
166	Hachijo	k ui ts u k u	k ui ts u k - - u - -	126
167	Kochi	k ui t u k u	k ui t u k - - u - -	126
168	Shuri	k uː j u ɴ	k uː - - - - j u ɴ -	126
169	Kagoshima	k a ɴ ts u	k a ɴ - ts - - u	128
170	Kyoto	k a m i ts u k u	k a m i ts u k u	128
171	Oki	k a m u	k a m - - - - u	128
172	Sado	k a m i ts u k u	k a m i ts u k u	128
173	Tokyo	k a m i ts u k u	k a m i ts u k u	128
174	Amami	n ɨ b u r u r i	n ɨ - b u r u r i -	136
175	Kagoshima	n e i m u tɕː o i	n e i m u tɕː o - i -	136
176	Miyako	n i v	n i - - - - - - - v	136
177	Shuri	n i ɴ z u ɴ	n i - ɴ - z u - - ɴ	136
178	Tokyo	n e m u r u	n e - m u r u - - -	136
179	Amami	θ u b u r i	θ u b u r i	142
180	Kagoshima	t o i	t o - i - -	142
181	Kochi	t o b u	t o b u - -	142
182	Kyoto	t o b u	t o b u - -	142
183	Oki	t o b u	t o b u - -	142
184	Shuri	t u b u ɴ	t u b u ɴ -	142
185	Tokyo	t o b u	t o b u - -	142
186	Amami	x u r i	x u r i	149
187	Hachijo	k u r u	k u r u	149
188	Kagoshima	k u	k u - -	149
189	Kochi	k u r u	k u r u	149
190	Kyoto	k u r u	k u r u	149
191	Oki	k u r u	k u r u	149
192	Sado	k u r u	k u r u	149
193	Tokyo	k u r u	k u r u	149
194	Hachijo	n e t e	n e - - t e	150
195	Kagoshima	n e i tɕ o	n e - i tɕ o	150
196	Kochi	n e j uː	n e - - j uː	150
197	Kyoto	n e t e r u	n e t e r u	150
198	Oki	n e tɕ oː r u	n e tɕ oː r u	150
199	Sado	n e t o r u	n e t o r u	150
200	Tokyo	n e t e r u	n e t e r u	150
201	Amami	n ɨ h u θ u r i	n ɨ h u θ u r i	151
202	Shuri	n i ɴ t oː ɴ	n i ɴ - t oː ɴ -	151
203	Kagoshima	s u w a iː tɕ o	s u w a - iː tɕ o	153
204	Kochi	s u w a r u	s u w a - - r u	153
205	Kyoto	s u w a tː e r u	s u w a tː e r u	153
206	Oki	s u w a r u	s u w a - - r u	153
207	Sado	s u w a r u	s u w a - - r u	153
208	Tokyo	s u w a tː e r u	s u w a tː e r u	153
209	Amami	i r u r i	i r u r i	155
210	Hachijo	i t e	i t - - e	155
211	Shuri	i ts oː n	i ts oː n -	155
212	Kyoto	a ŋ e r u	a ŋ e r u	158
213	Tokyo	a ŋ e r u	a ŋ e r u	158
214	Kochi	j a r u	j a r u	159
215	Oki	j a r u	j a r u	159
216	Sado	j a r u	j a r u	159
217	Amami	k u r ɨ r u r i	k u r ɨ r u r i	160
218	Kagoshima	k ui r u	k - - ui r u - -	160
219	Miyako	f iː ɭ	- - f iː ɭ - - -	160
220	Shuri	k w iː j u ɴ	k - w iː j u ɴ -	160
221	Kochi	o h i s a m a	o h i s a m a	164
222	Kyoto	o h i s a ɴ	o h i s a ɴ -	164
223	Oki	o ɸ i s a ɴ	o ɸ i s a ɴ -	164
224	Tokyo	o h i s a m a	o h i s a m a	164
225	Amami	θ e d a	θ e d a	167
226	Miyako	t i d a	t i d a	167
227	Shuri	t iː d a	t iː d a	167
228	Amami	s ɨ n a	s ɨ n a	175
229	Kagoshima	z ui n a	z ui n a	175
230	Kochi	s u n a	s u n a	175
231	Kyoto	s u n a	s u n a	175
232	Oki	s u n a	s u n a	175
233	Sado	s u n a	s u n a	175
234	Shuri	ʃ i n a	ʃ i n a	175
235	Tokyo	s u n a	s u n a	175
236	Amami	m i tɕ a	m i tɕ a	178
237	Miyako	m t a	m - t a	178
238	Shuri	ɴ ts a	ɴ - ts a	178
239	Hachijo	tɕ i tɕ i	tɕ i tɕ i	179
240	Kochi	t u t i	t u t i	179
241	Kyoto	ts u tɕ i	ts u tɕ i	179
242	Oki	tɕ i tɕ i	tɕ i tɕ i	179
243	Sado	ts u tɕ i	ts u tɕ i	179
244	Tokyo	ts u tɕ i	ts u tɕ i	179
245	Hachijo	h i	h - i	183
246	Kagoshima	h i	h - i	183
247	Kochi	h i	h - i	183
248	Kyoto	h iː	h - iː	183
249	Oki	ɸ i	ɸ - i	183
250	Sado	h i	h - i	183
251	Shuri	h w iː	h w iː	183
252	Tokyo	h i	h - i	183
253	Amami	u a ts ɨ	u - a ts ɨ	184
254	Miyako	u m a ts ɨ	u m a ts ɨ	184
255	Amami	ʔ oː s a r i	ʔ oː s a r i	191
256	Shuri	ʔ oː s a ɴ	ʔ oː s a ɴ -	191
257	Hachijo	a o kʲ a	a o kʲ a	192
258	Kagoshima	a o	a o - -	192
259	Kochi	a o i	a o - i	192
260	Kyoto	a o i	a o - i	192
261	Miyako	a u	a u - -	192
262	Oki	a w eː	a - w eː	192
263	Sado	a o i	a o - i	192
264	Tokyo	a o i	a o - i	192
265	Amami	ʔ a ts ɨ s a r i	ʔ a ts ɨ s a r i	199
266	Kagoshima	a tɕ i	- a tɕ i - - - -	199
267	Kochi	a t ui	- a t ui - - - -	199
268	Kyoto	a ts ui	- a ts ui - - - -	199
269	Miyako	a ts ɨ	- a ts ɨ - - - -	199
270	Sado	a ts ui	- a ts ui - - - -	199
271	Shuri	ʔ a ɕ i s a ɴ	ʔ a ɕ i s a ɴ -	199
272	Tokyo	a ts ui	- a ts ui - - - -	199
273	Amami	h i g u r u s a r i	h - i g u r u s a r i	201
274	Kochi	h i j a i	h - i - - j - - a - i	201
275	Miyako	p i ʃ i	p - i - - - - ʃ - - i	201
276	Shuri	h w iː s a ɴ	h w iː - - - - s a ɴ -	201
277	Kagoshima	s a m i	s a m i	203
278	Kyoto	s a b ui	s a b ui	203
279	Oki	s a b iː	s a b iː	203
280	Sado	s a m ui	s a m ui	203
281	Tokyo	s a m ui	s a m ui	203
282	Hachijo	i pː i a	i pː i a	204
283	Kagoshima	pː e	- pː - e	204
284	Kochi	i pː a i	i pː a i	204
285	Kyoto	i pː a i	i pː a i	204
286	Oki	e pː eː	e pː - eː	204
287	Sado	i pː a i	i pː a i	204
288	Tokyo	i pː a i	i pː a i	204
289	Miyako	m t i	m t i	206
290	Shuri	m iː	m - iː	206
291	Hachijo	a t a r a s i kʲ a	a t a r a s i kʲ a	207
292	Oki	a t a r a s i	a t a r a s i - -	207
293	Sado	a t a r a s iː	a t a r a s iː - -	207
294	Tokyo	a t a r a s iː	a t a r a s iː - -	207
295	Amami	m iː s a r i	m iː s a r i	210
296	Kagoshima	n i k e	n i k e - -	210
297	Miyako	m ɨː	m ɨː - - - -	210
298	Shuri	m iː s a ɴ	m iː s a ɴ -	210
299	Kochi	eː	eː	211
300	Kyoto	eː	eː	211
301	Oki	eː	eː	211
302	Sado	eː	eː	211
303	Tokyo	iː	iː	211
304	Hachijo	j o kː j a	j o kː j a	215
305	Kagoshima	j o k a	j o k - a	215
306	Amami	x o r a tɕ a ɴ	x o r a tɕ a ɴ -	217
307	Miyako	k aː r a ts ɨ	k aː r a ts - - ɨ	217
308	Shuri	k aː r a ts oː r u	k aː r a ts oː r u	217
309	Hachijo	k u a tː e	k u - - a tː e	218
310	Kagoshima	k a e t a	k a - - e t a	218
311	Kochi	k a w a i t a	k a w a i t a	218
312	Kyoto	k a w a i t a	k a w a i t a	218
313	Tokyo	k a w a i t a	k a w a i t a	218
314	Amami	ʔʲ a x j a	ʔʲ a x j a	222
315	Miyako	vː a d u	vː a d - u	222
316	Shuri	ʔ i tː aː	ʔ i tː - aː	222
317	Kyoto	a ɴ t a r a	a ɴ t a r a - -	224
318	Tokyo	a ɴ t a t a tɕ i	a ɴ t a t a tɕ i	224
319	Amami	ʔ a ɴ tɕ u	ʔ a ɴ - - - tɕ u	230
320	Kagoshima	a iː	- a - - - - - iː	230
321	Kochi	a n o h i t o	- a n o h i t o	230
322	Kyoto	a n o h i t o	- a n o h i t o	230
323	Oki	a r e	- a - - - - r e	230
324	Sado	a n o h i t o	- a n o h i t o	230
325	Shuri	ʔ a n u tsː u	ʔ a n u - - tsː u	230
326	Tokyo	a n o h i t o	- a n o h i t o	230
327	Amami	ʔ a ɴ tɕ u ɴ x j a	ʔ a ɴ - - - tɕ u ɴ - x j a	233
328	Kagoshima	a iː d o ɴ	- a - - - iː d o ɴ - - - -	233
329	Kochi	a n o h i t o t a t i	- a n o h i t o t a t - i	233
330	Kyoto	a n o h i t o j a r a	- a n o h i t o j a r - a	233
331	Oki	a e r a	- a - - - e r a - - - - -	233
332	Sado	a n o h i t o t a tɕ i	- a n o h i t o t a tɕ - i	233
333	Shuri	ʔ a tː aː	ʔ a - - - - tː - - - - - aː	233
334	Tokyo	a n o h i t o t a tɕ i	- a n o h i t o t a tɕ - i	233
335	Amami	x j a s i	x j a s i -	235
336	Kagoshima	i k e ɴ	- - i k e ɴ	235
337	Shuri	ts aː	- - - ts aː -	235
338	Kochi	d oː	d oː - - - - -	238
339	Kyoto	d oː	d oː - - - - -	238
340	Oki	d o ŋ e	d o - - - ŋ e	238
341	Sado	d o g a i n i	d o g a i n i	238
342	Tokyo	d oː	d oː - - - - -	238
343	Hachijo	d o k o	d o k o	240
344	Kagoshima	d o k o	d o k o	240
345	Kochi	d o k o	d o k o	240
346	Kyoto	d o k o	d o k o	240
347	Oki	d o k o	d o k o	240
348	Sado	d o k o	d o k o	240
349	Tokyo	d o k o	d o k o	240
350	Amami	x u m a	x u m a -	244
351	Miyako	k o m a n	k o m a n	244
352	Shuri	k u m a	k u m a -	244
353	Hachijo	k o k o	k o k o	245
354	Kagoshima	k o k o	k o k o	245
355	Kochi	k o k o	k o k o	245
356	Kyoto	k o k o	k o k o	245
357	Oki	k o k o	k o k o	245
358	Sado	k o k o	k o k o	245
359	Tokyo	k o k o	k o k o	245
360	Kagoshima	a s i k o	a s i k o	247
361	Kochi	a k o	a - - k o	247
362	Kyoto	a k o	a - - k o	247
363	Oki	a s u k o	a s u k o	247
364	Sado	a k o	a - - k o	247
365	Tokyo	a s u k o	a s u k o	247
366	Amami	ʔ a m a	ʔ a m a	248
367	Shuri	ʔ a m a	ʔ a m a	248
368	Hachijo	h o k u a	h o k u - a -	250
369	Kagoshima	h o k a ɴ	h o k - - a ɴ	250
370	Kochi	h o k a n o	h o k a n o -	250
371	Kyoto	h o k a n o	h o k a n o -	250
372	Miyako	p u k a n u	p u k a n u -	250
373	Oki	h o k a n o	h o k a n o -	250
374	Sado	h o k a n o ɴ	h o k a n o ɴ	250
375	Tokyo	h o k a n o	h o k a n o -	250
376	Amami	b i tɕ i n a	b i tɕ i n a	251
377	Shuri	b i ɕ i n u	b i ɕ i n u	251
378	Hachijo	tɕ iː t o	tɕ iː t o	255
379	Oki	tɕ iː t o	tɕ iː t o	255
380	Kagoshima	s u nː e	s u - - nː - e	256
381	Kyoto	s u k e n a i	s u k e n a i	256
382	Sado	s u k u n a i	s u k u n a i	256
383	Tokyo	s u k u n a i	s u k u n a i	256
384	Amami	ʔ i k i r a s a r i	ʔ i k i r a s a r i	258
385	Shuri	ʔ i k i r a s a ɴ	ʔ i k i r a s a ɴ -	258
386	Hachijo	s o r a	s o r a	261
387	Kochi	s o r a	s o r a	261
388	Tokyo	s o r a	s o r a	261
389	Amami	k i r i	k i r i	264
390	Hachijo	k i r i	k i r i	264
391	Kagoshima	k i j i	k i j i	264
392	Kochi	k i r i	k i r i	264
393	Kyoto	k i r i	k i r i	264
394	Miyako	ts ɨː	ts ɨː - -	264
395	Shuri	tɕ i r i	tɕ i r i	264
396	Tokyo	k i r i	k i r i	264
397	Oki	m o j a	m o j a	265
398	Sado	m o j a	m o j a	265
399	Amami	ʔ i x i	ʔ i x i	269
400	Hachijo	i k e	- i k e	269
401	Kochi	i k e	- i k e	269
402	Oki	e k e	- e k e	269
403	Sado	i k e	- i k e	269
404	Kagoshima	m i z u i u ɴ	m i z u - i u ɴ	270
405	Kyoto	m i z uː m i	m i z uː m i - -	270
406	Tokyo	m i z uː m i	m i z uː m i - -	270
407	Amami	n eː θ a	n - - - eː θ a - -	274
408	Kagoshima	n u r e i t a	n u r e i t a - -	274
409	Kochi	n u r e t a	n u r - e t a - -	274
410	Kyoto	n u r e t a	n u r - e t a - -	274
411	Oki	n o r e t a	n o r - e t a - -	274
412	Sado	n u r e t a	n u r - e t a - -	274
413	Shuri	ɴ d i t oː r u	ɴ - d - i t oː r u	274
414	Tokyo	n u r e t a	n u r - e t a - -	274
415	Hachijo	h e b u m e	h e b u m e	278
416	Kagoshima	h e	h e - - - -	278
417	Kochi	h e b i	h e b - - i	278
418	Kyoto	h e b i	h e b - - i	278
419	Sado	h e b i	h e b - - i	278
420	Tokyo	h e b i	h e b - - i	278
421	Amami	n a g a m u ɴ	n a g a m u ɴ	280
422	Shuri	n a g a m u ɴ	n a g a m u ɴ	280
423	Kagoshima	s e n a k a	s e n a k a	283
424	Kochi	s e n a k a	s e n a k a	283
425	Kyoto	s e n a k a	s e n a k a	283
426	Oki	s e n a	s e n - - a	283
427	Sado	s e n a k a	s e n a k a	283
428	Tokyo	s e n a k a	s e n a k a	283
429	Sado	m u k oː z u n e	m u k oː z u n e	286
430	Shuri	h w i ɕ a	- - h - w i ɕ a	286
431	Amami	h a g i	h a g - - - - i	287
432	Hachijo	h a g i	h a g - - - - i	287
433	Miyako	k a r a p a dz ɨ	k a r a p a dz ɨ	287
434	Kagoshima	a ɕ	a ɕ -	288
435	Kochi	a s i	a s i	288
436	Kyoto	a s i	a s i	288
437	Oki	a s i	a s i	288
438	Tokyo	a s i	a s i	288
439	Hachijo	u d e	u d e	289
440	Kochi	u d e	u d e	289
441	Miyako	u d i	u d i	289
442	Oki	o d e	o d e	289
443	Sado	u d e	u d e	289
444	Tokyo	u d e	u d e	289
445	Kagoshima	t e	t e	290
446	Kyoto	t eː	t eː	290
447	Shuri	t iː	t iː	290
448	Amami	h a ɴ g e	h a - ɴ g e	294
449	Hachijo	h a n e	h a - n - e	294
450	Kagoshima	h a i n e	h a i n - e	294
451	Kyoto	h a n e	h a - n - e	294
452	Oki	h a n e	h a - n - e	294
453	Shuri	h a n i	h a - n - i	294
454	Tokyo	h a n e	h a - n - e	294
455	Hachijo	k u tɕ i b i r u	k u tɕ i b i r u	296
456	Kochi	k u t i b i r o	k u t i b i r o	296
457	Kyoto	k u tɕ i b i r u	k u tɕ i b i r u	296
458	Oki	k u tɕ i b e r o	k u tɕ i b e r o	296
459	Sado	k u tɕ i b e r a	k u tɕ i b e r a	296
460	Tokyo	k u tɕ i b i r u	k u tɕ i b i r u	296
461	Amami	ʔ w ɨː s ɨ b a	ʔ w ɨː s ɨ b a	297
462	Kagoshima	s u b a	- - - s u b a	297
463	Miyako	s u b a	- - - s u b a	297
464	Shuri	ʃ i b a	- - - ʃ i b a	297
465	Amami	x ɨ ɴ x o	x ɨ ɴ - - x o	298
466	Hachijo	k e g u a	k e g u - - a	298
467	Kagoshima	k e g a i w a	k e g a i w a	298
468	Kochi	k e g a w a	k e g a - w a	298
469	Kyoto	k e ŋ a w a	k e ŋ a - w a	298
470	Oki	k e ŋ a w a	k e ŋ a - w a	298
471	Sado	k e g a w a	k e g a - w a	298
472	Tokyo	k e ŋ a w a	k e ŋ a - w a	298
473	Amami	w a θ a	- - - - w a θ a	303
474	Hachijo	h a r u t a	h a r - - u t a	303
475	Kagoshima	z u z u w a t a	z u z u w a t a	303
476	Kochi	h a r a w a t a	h a r a w a t a	303
477	Kyoto	h a r a w a t a	h a r a w a t a	303
478	Oki	h a r a w a t a	h a r a w a t a	303
479	Sado	h a r a w a t a	h a r a w a t a	303
480	Tokyo	h a r a w a t a	h a r a w a t a	303
481	Amami	n a r i	n a r i	306
482	Miyako	n a ɭ	n a ɭ -	306
483	Shuri	n a i	n a - i	306
484	Hachijo	m i	m i	307
485	Kagoshima	m iː	m iː	307
486	Kochi	m i	m i	307
487	Kyoto	m iː	m iː	307
488	Oki	m i	m i	307
489	Sado	m i	m i	307
490	Tokyo	m i	m i	307
491	Hachijo	m o s i	m o s i - -	314
492	Kagoshima	m o ɕ i k a	m o ɕ i k a	314
493	Kyoto	m o s i	m o s i - -	314
494	Miyako	m u s ɨ	m u s ɨ - -	314
495	Oki	m o s i	m o s i - -	314
496	Sado	m o s i	m o s i - -	314
497	Shuri	m u s i	m u s i - -	314
498	Tokyo	m o s i	m o s i - -	314
499	Hachijo	k a k a	- k a k a -	318
500	Kagoshima	o k aː h a ɴ	o k aː h a ɴ	318
501	Kochi	o k aː s a ɴ	o k aː s a ɴ	318
502	Kyoto	o k aː tɕ a ɴ	o k aː tɕ a ɴ	318
503	Oki	k a k a	- k a k a -	318
504	Tokyo	o k aː s a ɴ	o k aː s a ɴ	318
505	Kagoshima	o t o tsː a ɴ	o t o tsː a ɴ	323
506	Kochi	o t oː s a ɴ	o t oː s a ɴ	323
507	Kyoto	o t o tɕː a ɴ	o t o tɕː a ɴ	323
508	Tokyo	o t oː s a ɴ	o t oː s a ɴ	323
509	Kochi	ɕ u dʑ i ɴ	ɕ u dʑ i ɴ	330
510	Kyoto	ɕ u dʑ i ɴ	ɕ u dʑ i ɴ	330
511	Tokyo	ɕ u dʑ i ɴ	ɕ u dʑ i ɴ	330
512	Amami	u θ u	- u θ u	331
513	Miyako	b u t u	b u t u	331
514	Sado	o tː o	- o tː o	331
515	Shuri	u t u	- u t u	331
516	Amami	θ u dʑ i	θ u dʑ i	336
517	Miyako	t u dz ɨ	t u dz ɨ	336
518	Shuri	t u dʑ i	t u dʑ i	336
519	Kochi	k a n a i	k a n a i -	338
520	Kyoto	k a k a	k a k a - -	338
521	Sado	k aː s a ɴ	k aː s a - ɴ	338
522	Tokyo	k a n a i	k a n a i -	338
523	Hachijo	ɕ o	ɕ - - o	339
524	Kagoshima	s i o	s i - o	339
525	Kochi	s i j o	s i j o	339
526	Kyoto	s i o	s i - o	339
527	Oki	s i o	s i - o	339
528	Sado	s i o	s i - o	339
529	Tokyo	s i o	s i - o	339
530	Amami	m a ɕ u	m a ɕ u	340
531	Miyako	m aː s o	m aː s o	340
532	Shuri	m aː ɕ u	m aː ɕ u	340
533	Hachijo	k oː r i	k oː r i	341
534	Kagoshima	k oː i	k oː - i	341
535	Kochi	k oː r i	k oː r i	341
536	Kyoto	k oː r i	k oː r i	341
537	Oki	k oː r i	k oː r i	341
538	Sado	k oː r i	k oː r i	341
539	Tokyo	k oː r i	k oː r i	341
540	Hachijo	k oː r u	k oː r u	343
541	Kagoshima	k oː	k oː - -	343
542	Kochi	k oː r u	k oː r u	343
543	Kyoto	k oː r u	k oː r u	343
544	Oki	k oː r u	k oː r u	343
545	Sado	k oː r u	k oː r u	343
546	Tokyo	k oː r u	k oː r u	343
547	Hachijo	k o d o m o	k o - d o m o	344
548	Kagoshima	k o i d o ɴ	k o i d o ɴ -	344
549	Kochi	k o d o m o	k o - d o m o	344
550	Kyoto	k o d o m o	k o - d o m o	344
551	Oki	k o d o m o	k o - d o m o	344
552	Sado	k o d o m o	k o - d o m o	344
553	Tokyo	k o d o m o	k o - d o m o	344
554	Amami	w a r a b ɨ	w a r a b ɨ	345
555	Miyako	j a r a b i	j a r a b i	345
556	Shuri	w a r a b i	w a r a b i	345
557	Amami	ʔ a tɕ i ɕ a r i	ʔ a tɕ i ɕ a r i	354
558	Hachijo	a ts u kʲ a	- a ts u kʲ a - -	354
559	Kagoshima	a i tɕ i	- a - i tɕ i - -	354
560	Kochi	a t ui	- a t ui - - - -	354
561	Oki	a tɕ iː	- a tɕ iː - - - -	354
562	Sado	a ts ui	- a ts ui - - - -	354
563	Shuri	ʔ a ɕ i s a ɴ	ʔ a ɕ i s a ɴ -	354
564	Tokyo	a ts ui	- a ts ui - - - -	354
565	Kyoto	g o ts ui	g o ts ui	355
566	Miyako	u d a	- u d a	355
567	Hachijo	u s u kʲ a	u s u kʲ a	356
568	Kagoshima	ui s i	ui s - - i	356
569	Kochi	u s ui	u s - - ui	356
570	Kyoto	u s ui	u s - - ui	356
571	Oki	o s iː	o s - - iː	356
572	Sado	u s ui	u s - - ui	356
