ID	DOCULECT	TOKENS	ALIGNMENT	COGID
57	Kagoshima	n a k a	n a k - a	22
58	Kochi	n a i	n a - - i	22
59	Kyoto	n a i	n a - - i	22
60	Oki	n eː	n eː - - -	22
61	Sado	n a i	n a - - i	22
62	Shuri	n eː ɴ	n eː ɴ - -	22
63	Tokyo	n a i	n a - - i	22
64	Amami	ʔ a r a ɴ	ʔ a r a ɴ	23
65	Miyako	a r a ŋ	- a r a ŋ	23
66	Hachijo	m i ɴ n a	m i ɴ n a	24
67	Kochi	m i ɴ n a	m i ɴ n a	24
68	Kyoto	m i ɴ n a	m i ɴ n a	24
69	Miyako	mː n a	mː - - n a	24
70	Oki	ɴː n a	- - ɴː n a	24
71	Sado	m i ɴ n a	m i ɴ n a	24
72	Shuri	ɴ n a	- - ɴ n a	24
73	Tokyo	m i ɴ n a	m i ɴ n a	24
74	Kochi	j o k e	j o k e	32
75	Kyoto	j oː k e	j oː k e	32
76	Amami	ɕ o g o ɕ a ɴ	ɕ o g o ɕ a ɴ	34
77	Miyako	u k aː ʃ a	- u k aː ʃ a -	34
78	Kyoto	oː k iː	oː k iː	38
79	Miyako	u k u	u k u	38
80	Sado	oː k iː	oː k iː	38
81	Tokyo	oː k iː	oː k iː	38
82	Kagoshima	h u t e	h u t - e	39
83	Kochi	h u t o i	h u t o i	39
84	Oki	ɸ u t eː	ɸ u t - eː	39
85	Kagoshima	tɕ i ɴ k e	tɕ i ɴ k - e	43
86	Kyoto	tɕ iː s a i	tɕ iː - s a i	43
87	Sado	tɕ iː s a i	tɕ iː - s a i	43
88	Tokyo	tɕ i tɕː a i	tɕ i - tɕː a i	43
89	Oki	k o m eː	k o m - - eː -	45
90	Shuri	g u m a s a ɴ	g u m a s a ɴ	45
91	Amami	o n a g u	- o - n a g u	49
92	Hachijo	o ɴ n a g o	- o ɴ n a g o	49
93	Kagoshima	o n a g o	- o - n a g o	49
94	Kochi	o n a g o	- o - n a g o	49
95	Kyoto	o n a ŋ o	- o - n a ŋ o	49
96	Sado	o ɴ n a	- o ɴ n - - a	49
97	Shuri	w i n a g u	w i - n a g u	49
98	Tokyo	o ɴ n a	- o ɴ n - - a	49
99	Kagoshima	o t o k o	o t o k o	53
100	Kochi	o t o k o	o t o k o	53
101	Kyoto	o t o k o	o t o k o	53
102	Oki	o t o k o	o t o k o	53
103	Sado	o t o k o	o t o k o	53
104	Tokyo	o t o k o	o t o k o	53
105	Miyako	b ɨ k i d u m	b ɨ k i d u m	54
106	Shuri	w i k i g a	w i k i g a -	54
107	Amami	tɕ u	- - tɕ u	56
108	Hachijo	h i t o	h i t o	56
109	Kagoshima	h iː t o	h iː t o	56
110	Kochi	h i t o	h i t o	56
111	Kyoto	h i t o	h i t o	56
112	Miyako	p ɨ t u	p ɨ t u	56
113	Oki	ɸ u t o	ɸ u t o	56
114	Shuri	tsː u	- - tsː u	56
115	Tokyo	h i t o	h i t o	56
116	Hachijo	s a k a n a	s a k a n a	58
117	Kyoto	s a k a n a	s a k a n a	58
118	Tokyo	s a k a n a	s a k a n a	58
119	Amami	ʔʲ u	ʔʲ - - u	59
120	Kagoshima	iː o	- iː - o	59
121	Kochi	u o	- u - o	59
122	Miyako	i z o	- i z o	59
123	Oki	e o	- e - o	59
124	Sado	u o	- u - o	59
125	Shuri	ʔ i j u	ʔ i j u	59
126	Amami	ʔ i ɴ	ʔ i ɴ -	62
127	Kagoshima	i ɴ	- i ɴ -	62
128	Kochi	i n u	- i n u	62
129	Kyoto	i n u	- i n u	62
130	Miyako	i n	- i n -	62
131	Oki	e n o	- e n o	62
132	Sado	i n u	- i n u	62
133	Shuri	ʔ i ɴ	ʔ i ɴ -	62
134	Tokyo	i n u	- i n u	62
135	Hachijo	k u a	k u - a	65
136	Kagoshima	k a w a	k a w a	65
137	Kochi	k a w a	k a w a	65
138	Kyoto	k a w a	k a w a	65
139	Miyako	k aː	k aː - -	65
140	Oki	k a w a	k a w a	65
141	Sado	k a w a	k a w a	65
142	Shuri	k aː	k aː - -	65
143	Tokyo	k a w a	k a w a	65
144	Amami	θ a n ɨ	θ a n ɨ	70
145	Hachijo	t a n e	t a n e	70
146	Kagoshima	t a n e	t a n e	70
147	Kochi	t a n e	t a n e	70
148	Kyoto	t a n e	t a n e	70
149	Miyako	t a n i	t a n i	70
150	Oki	t a n e	t a n e	70
151	Sado	t a n e	t a n e	70
152	Tokyo	t a n e	t a n e	70
153	Hachijo	n i k u	n i k u	72
154	Kagoshima	n i	n i - -	72
155	Kochi	n i k u	n i k u	72
156	Kyoto	n i k u	n i k u	72
157	Oki	n i k u	n i k u	72
158	Sado	n i k u	n i k u	72
159	Tokyo	n i k u	n i k u	72
160	Amami	s i s i	s i s i	73
161	Miyako	s ɨː s ɨ	s ɨː s ɨ	73
162	Shuri	s i s i	s i s i	73
163	Hachijo	k u a b e	k u a b e	75
164	Kagoshima	k a w a	k - a w a	75
165	Kochi	k a w a	k - a w a	75
166	Kyoto	k a w a	k - a w a	75
167	Miyako	k aː	k - aː - -	75
168	Oki	k a w a	k - a w a	75
169	Sado	k a w a	k - a w a	75
170	Shuri	k aː	k - aː - -	75
171	Tokyo	k a w a	k - a w a	75
172	Hachijo	a b u r a n i k u	a b u r a n i k u	78
173	Kagoshima	a b u r a m i	a b u r a m i - -	78
174	Kochi	a b u r a	a b u r a - - - -	78
175	Kyoto	a b u r a	a b u r a - - - -	78
176	Miyako	a vː a	a vː - - a - - - -	78
177	Oki	a b u r a	a b u r a - - - -	78
178	Sado	a b u r a n i k u	a b u r a n i k u	78
179	Tokyo	a b u r a m i	a b u r a m i - -	78
180	Hachijo	t a m a g o	t a m a g o	80
181	Kagoshima	t a m a g o	t a m a g o	80
182	Kochi	t a m a g o	t a m a g o	80
183	Kyoto	t a m a ŋ o	t a m a ŋ o	80
184	Oki	t a m a ŋ o	t a m a ŋ o	80
185	Sado	t a m a g o	t a m a g o	80
186	Tokyo	t a m a ŋ o	t a m a ŋ o	80
187	Amami	x o g a	x o g a	81
188	Shuri	k uː g a	k uː g a	81
189	Hachijo	o b a	o b a	84
190	Kochi	o	o - -	84
191	Kyoto	oː	oː - -	84
192	Oki	o	o - -	84
193	Sado	o	o - -	84
194	Amami	z u b u	z u b u	85
195	Miyako	dz uː	dz uː - -	85
196	Shuri	z uː	z uː - -	85
197	Kagoshima	s iː b o	s iː b o	86
198	Tokyo	s i pː o	s i pː o	86
199	Amami	h i g i	h i g i	88
200	Miyako	pˢ ɨ g i	pˢ ɨ g i	88
201	Hachijo	k iː	k iː -	89
202	Kagoshima	k e i	k e i	89
203	Kochi	k e	k e -	89
204	Kyoto	k eː	k eː -	89
205	Oki	k e	k e -	89
206	Sado	k e	k e -	89
207	Shuri	k iː	k iː -	89
208	Tokyo	k e	k e -	89
209	Hachijo	ts u b u r i	ts u b u r i	90
210	Shuri	ɕ i b u r u	ɕ i b u r u	90
211	Kochi	a t a m a	a t a m a	91
212	Kyoto	a t a m a	a t a m a	91
213	Oki	a t a m a	a t a m a	91
214	Sado	a t a m a	a t a m a	91
215	Tokyo	a t a m a	a t a m a	91
216	Amami	m ɨː	m ɨː	96
217	Kagoshima	m e	m e	96
218	Kochi	m e	m e	96
219	Kyoto	m eː	m eː	96
220	Miyako	m iː	m iː	96
221	Oki	m e	m e	96
222	Sado	m e	m e	96
223	Shuri	m iː	m iː	96
224	Tokyo	m e	m e	96
225	Amami	h w a	h w a	101
226	Kagoshima	h a	h - a	101
227	Kochi	h a	h - a	101
228	Kyoto	h aː	h - aː	101
229	Miyako	p aː	p - aː	101
230	Oki	ɸ a	ɸ - a	101
231	Sado	h a	h - a	101
232	Shuri	h aː	h - aː	101
233	Tokyo	h a	h - a	101
234	Hachijo	a s i	a s i	104
235	Kagoshima	a ɕ	a ɕ -	104
236	Kochi	a s i	a s i	104
237	Kyoto	a s i	a s i	104
238	Oki	a s i	a s i	104
239	Sado	a s i	a s i	104
240	Tokyo	a s i	a s i	104
241	Miyako	p ɨ s a	p - ɨ s a	106
242	Shuri	h w i ɕ a	h w i ɕ a	106
243	Hachijo	h i dʑ a k a b u r a	h i dʑ a k a b u r a	107
244	Kyoto	h i z a	h i z - - - - - - a	107
245	Sado	h i z a	h i z - - - - - - a	107
246	Tokyo	h i z a	h i z - - - - - - a	107
247	Amami	ts ɨ b u s i	ts ɨ b u s i	109
248	Miyako	ts ɨ g u s ɨ	ts ɨ g u s ɨ	109
249	Shuri	tɕ i ɴ s i	tɕ i ɴ - s i	109
250	Hachijo	h a r a	h a r a	111
251	Kagoshima	h a r a	h a r a	111
252	Kochi	h a r a	h a r a	111
253	Kyoto	h a r a	h a r a	111
254	Oki	ɸ a r a	ɸ a r a	111
255	Sado	h a r a	h a r a	111
256	Amami	w a θ a	w a θ a	113
257	Miyako	b a t a	b a t a	113
258	Shuri	w a t a	w a t a	113
259	Amami	k u b i	k u b i	114
260	Hachijo	k u b i	k u b i	114
261	Kagoshima	k ui	k ui - -	114
262	Kochi	k u b i	k u b i	114
263	Kyoto	k u b i	k u b i	114
264	Oki	k u b i	k u b i	114
265	Sado	k u b i	k u b i	114
266	Shuri	k u b i	k u b i	114
267	Tokyo	k u b i	k u b i	114
268	Kochi	k i m o	k i m o	117
269	Shuri	tɕ i m u	tɕ i m u	117
270	Amami	s i ɴ d o	s i ɴ - d o	118
271	Hachijo	s i ɴ z oː	s i ɴ - z oː	118
272	Kagoshima	s i ɴ i z oː	s i ɴ i z oː	118
273	Kyoto	s i ɴ z oː	s i ɴ - z oː	118
274	Oki	s i ɴ z oː	s i ɴ - z oː	118
275	Sado	s i ɴ z oː	s i ɴ - z oː	118
276	Tokyo	s i ɴ z oː	s i ɴ - z oː	118
277	Amami	k i m o	k i m o	119
278	Hachijo	k i m o	k i m o	119
279	Kagoshima	k i m o	k i m o	119
280	Kochi	k i m o	k i m o	119
281	Kyoto	k i m o	k i m o	119
282	Miyako	ts ɨ m u	ts ɨ m u	119
283	Sado	k i m o	k i m o	119
284	Shuri	tɕ i m u	tɕ i m u	119
285	Tokyo	k i m o	k i m o	119
286	Kochi	t a b e r u	t a b e r u	122
287	Kyoto	t a b e r u	t a b e r u	122
288	Tokyo	t a b e r u	t a b e r u	122
289	Kagoshima	k uː	k uː	123
290	Oki	k uː	k uː	123
291	Sado	k uː	k uː	123
292	Amami	x a m u r i	x a m u r i	124
293	Shuri	k a n u ɴ	k a n u ɴ -	124
294	Amami	k ui ts ɨ k ɨ r u r i	k ui ts ɨ k ɨ r u r i	126
295	Hachijo	k ui ts u k u	k ui ts u k - - u - -	126
296	Kochi	k ui t u k u	k ui t u k - - u - -	126
297	Shuri	k uː j u ɴ	k uː - - - - j u ɴ -	126
298	Kagoshima	k a ɴ ts u	k a ɴ - ts - - u	128
299	Kyoto	k a m i ts u k u	k a m i ts u k u	128
300	Oki	k a m u	k a m - - - - u	128
301	Sado	k a m i ts u k u	k a m i ts u k u	128
302	Tokyo	k a m i ts u k u	k a m i ts u k u	128
303	Amami	mʲ uː r i	mʲ uː r i	130
304	Kagoshima	m i	m i - -	130
305	Kochi	m i r u	m i r u	130
306	Kyoto	m i r u	m i r u	130
307	Miyako	m iː ɭ	m iː ɭ -	130
308	Oki	m i r u	m i r u	130
309	Sado	m i r u	m i r u	130
310	Tokyo	m i r u	m i r u	130
311	Amami	s i tɕ u r i	s i tɕ u r i	134
312	Kagoshima	s i j i tɕ o	s i j i tɕ o	134
313	Kochi	s i tː j uː	s i tː - j uː	134
314	Kyoto	s i tː e r u	s i tː e r u	134
315	Miyako	s ɨː	s ɨː - - - -	134
316	Oki	s i tɕː o r u	s i tɕː o r u	134
317	Sado	s i tː o r u	s i tː o r u	134
318	Shuri	s i tsː oː ɴ	s i tsː oː ɴ -	134
319	Tokyo	s i tː e r u	s i tː e r u	134
320	Amami	n ɨ b u r u r i	n ɨ - b u r u r i -	136
321	Kagoshima	n e i m u tɕː o i	n e i m u tɕː o - i -	136
322	Miyako	n i v	n i - - - - - - - v	136
323	Shuri	n i ɴ z u ɴ	n i - ɴ - z u - - ɴ	136
324	Tokyo	n e m u r u	n e - m u r u - - -	136
325	Amami	s i mʲ u r i	s i mʲ u r i	138
326	Kagoshima	s iː ɴ	s iː ɴ - - -	138
327	Kochi	s i n u r u	s i n u r u	138
328	Kyoto	s i n u	s i n u - -	138
329	Miyako	s ɨ n	s ɨ n - - -	138
330	Oki	s i n o r u	s i n o r u	138
331	Sado	s i n u	s i n u - -	138
332	Shuri	s i n u ɴ	s i n u ɴ -	138
333	Tokyo	s i n u	s i n u - -	138
334	Amami	θ u b u r i	θ u b u r i	142
335	Kagoshima	t o i	t o - i - -	142
336	Kochi	t o b u	t o b u - -	142
337	Kyoto	t o b u	t o b u - -	142
338	Oki	t o b u	t o b u - -	142
339	Shuri	t u b u ɴ	t u b u ɴ -	142
340	Tokyo	t o b u	t o b u - -	142
341	Amami	ʔ a kː u r i	ʔ a kː u r i	146
342	Kagoshima	a j u ɴ	- a j u ɴ -	146
343	Kochi	a r u k u	- a r u k u	146
344	Kyoto	a r u k u	- a r u k u	146
345	Miyako	a ɭ ɨ f u	- a ɭ ɨ f u	146
346	Oki	a r u k u	- a r u k u	146
347	Sado	a r u k u	- a r u k u	146
348	Shuri	ʔ a tsː u ɴ	ʔ a tsː u ɴ -	146
349	Tokyo	a r u k u	- a r u k u	146
350	Amami	x u r i	x u r i	149
351	Hachijo	k u r u	k u r u	149
352	Kagoshima	k u	k u - -	149
353	Kochi	k u r u	k u r u	149
354	Kyoto	k u r u	k u r u	149
355	Oki	k u r u	k u r u	149
356	Sado	k u r u	k u r u	149
357	Tokyo	k u r u	k u r u	149
358	Hachijo	n e t e	n e - - t e	150
359	Kagoshima	n e i tɕ o	n e - i tɕ o	150
360	Kochi	n e j uː	n e - - j uː	150
361	Kyoto	n e t e r u	n e t e r u	150
362	Oki	n e tɕ oː r u	n e tɕ oː r u	150
363	Sado	n e t o r u	n e t o r u	150
364	Tokyo	n e t e r u	n e t e r u	150
365	Amami	n ɨ h u θ u r i	n ɨ h u θ u r i	151
366	Shuri	n i ɴ t oː ɴ	n i ɴ - t oː ɴ -	151
367	Kagoshima	s u w a iː tɕ o	s u w a - iː tɕ o	153
368	Kochi	s u w a r u	s u w a - - r u	153
369	Kyoto	s u w a tː e r u	s u w a tː e r u	153
370	Oki	s u w a r u	s u w a - - r u	153
371	Sado	s u w a r u	s u w a - - r u	153
372	Tokyo	s u w a tː e r u	s u w a tː e r u	153
373	Amami	i r u r i	i r u r i	155
374	Hachijo	i t e	i t - - e	155
375	Shuri	i ts oː n	i ts oː n -	155
376	Kyoto	a ŋ e r u	a ŋ e r u	158
377	Tokyo	a ŋ e r u	a ŋ e r u	158
378	Kochi	j a r u	j a r u	159
379	Oki	j a r u	j a r u	159
380	Sado	j a r u	j a r u	159
381	Amami	k u r ɨ r u r i	k u r ɨ r u r i	160
382	Kagoshima	k ui r u	k - - ui r u - -	160
383	Miyako	f iː ɭ	- - f iː ɭ - - -	160
384	Shuri	k w iː j u ɴ	k - w iː j u ɴ -	160
385	Amami	ʔʲ u r i	ʔʲ u r i -	161
386	Hachijo	j u	j - - - u	161
387	Kagoshima	j u i u	j u - i u	161
388	Kochi	j uː	j - - - uː	161
389	Kyoto	j uː	j - - - uː	161
390	Oki	e o	- - - e o	161
391	Sado	j uː	j - - - uː	161
392	Shuri	ʔʲ u ɴ	ʔʲ u ɴ - -	161
393	Tokyo	j uː	j - - - uː	161
394	Kochi	o h i s a m a	o h i s a m a	164
395	Kyoto	o h i s a ɴ	o h i s a ɴ -	164
396	Oki	o ɸ i s a ɴ	o ɸ i s a ɴ -	164
397	Tokyo	o h i s a m a	o h i s a m a	164
398	Amami	θ e d a	θ e d a	167
399	Miyako	t i d a	t i d a	167
400	Shuri	t iː d a	t iː d a	167
401	Hachijo	k u a	k u - - a	171
402	Kagoshima	k a i w a	k a i w a	171
403	Kochi	k a w a	k a - w a	171
404	Kyoto	k a w a	k a - w a	171
405	Miyako	k aː	k - - - aː	171
406	Oki	k a w a	k a - w a	171
407	Sado	k a w a	k a - w a	171
408	Shuri	k aː r a	k aː - r a	171
409	Tokyo	k a w a	k a - w a	171
410	Amami	s ɨ n a	s ɨ n a	175
411	Kagoshima	z ui n a	z ui n a	175
412	Kochi	s u n a	s u n a	175
413	Kyoto	s u n a	s u n a	175
414	Oki	s u n a	s u n a	175
415	Sado	s u n a	s u n a	175
416	Shuri	ʃ i n a	ʃ i n a	175
417	Tokyo	s u n a	s u n a	175
418	Amami	m i tɕ a	m i tɕ a	178
419	Miyako	m t a	m - t a	178
420	Shuri	ɴ ts a	ɴ - ts a	178
421	Hachijo	tɕ i tɕ i	tɕ i tɕ i	179
422	Kochi	t u t i	t u t i	179
423	Kyoto	ts u tɕ i	ts u tɕ i	179
424	Oki	tɕ i tɕ i	tɕ i tɕ i	179
425	Sado	ts u tɕ i	ts u tɕ i	179
426	Tokyo	ts u tɕ i	ts u tɕ i	179
427	Amami	x ɨ b u s i	x ɨ - b u s i	182
428	Kagoshima	k e i m ui	k e i m ui - -	182
429	Kochi	k e m u r i	k e - m u r i	182
430	Kyoto	k e m u r i	k e - m u r i	182
431	Miyako	k i β u s ɨ	k i - β u s ɨ	182
432	Oki	k e m o r i	k e - m o r i	182
433	Sado	k e m u r i	k e - m u r i	182
434	Shuri	k i b u s i	k i - b u s i	182
435	Tokyo	k e m u	k e - m u - -	182
436	Hachijo	h i	h - i	183
437	Kagoshima	h i	h - i	183
438	Kochi	h i	h - i	183
439	Kyoto	h iː	h - iː	183
440	Oki	ɸ i	ɸ - i	183
441	Sado	h i	h - i	183
442	Shuri	h w iː	h w iː	183
443	Tokyo	h i	h - i	183
444	Amami	u a ts ɨ	u - a ts ɨ	184
445	Miyako	u m a ts ɨ	u m a ts ɨ	184
446	Amami	j a m a	j a m a	188
447	Hachijo	j a m a	j a m a	188
448	Kagoshima	j a m a	j a m a	188
449	Kochi	j a m a	j a m a	188
450	Kyoto	j a m a	j a m a	188
451	Miyako	j a m a	j a m a	188
452	Oki	j a m a	j a m a	188
453	Sado	j a m a	j a m a	188
454	Tokyo	j a m a	j a m a	188
455	Amami	ʔ oː s a r i	ʔ oː s a r i	191
456	Shuri	ʔ oː s a ɴ	ʔ oː s a ɴ -	191
457	Hachijo	a o kʲ a	a o kʲ a	192
458	Kagoshima	a o	a o - -	192
459	Kochi	a o i	a o - i	192
460	Kyoto	a o i	a o - i	192
461	Miyako	a u	a u - -	192
462	Oki	a w eː	a - w eː	192
463	Sado	a o i	a o - i	192
464	Tokyo	a o i	a o - i	192
465	Amami	j u r u	j u r u	196
466	Hachijo	j o r u	j o r u	196
467	Kochi	j o r u	j o r u	196
468	Kyoto	j o r u	j o r u	196
469	Miyako	j u ɭ	j u ɭ -	196
470	Oki	j o r u	j o r u	196
471	Sado	j o r u	j o r u	196
472	Shuri	j u r u	j u r u	196
473	Tokyo	j o r u	j o r u	196
474	Amami	ʔ a ts ɨ s a r i	ʔ a ts ɨ s a r i	199
475	Kagoshima	a tɕ i	- a tɕ i - - - -	199
476	Kochi	a t ui	- a t ui - - - -	199
477	Kyoto	a ts ui	- a ts ui - - - -	199
478	Miyako	a ts ɨ	- a ts ɨ - - - -	199
479	Sado	a ts ui	- a ts ui - - - -	199
480	Shuri	ʔ a ɕ i s a ɴ	ʔ a ɕ i s a ɴ -	199
481	Tokyo	a ts ui	- a ts ui - - - -	199
482	Amami	h i g u r u s a r i	h - i g u r u s a r i	201
483	Kochi	h i j a i	h - i - - j - - a - i	201
484	Miyako	p i ʃ i	p - i - - - - ʃ - - i	201
485	Shuri	h w iː s a ɴ	h w iː - - - - s a ɴ -	201
486	Kagoshima	s a m i	s a m i	203
487	Kyoto	s a b ui	s a b ui	203
488	Oki	s a b iː	s a b iː	203
489	Sado	s a m ui	s a m ui	203
490	Tokyo	s a m ui	s a m ui	203
491	Hachijo	i pː i a	i pː i a	204
492	Kagoshima	pː e	- pː - e	204
493	Kochi	i pː a i	i pː a i	204
494	Kyoto	i pː a i	i pː a i	204
495	Oki	e pː eː	e pː - eː	204
496	Sado	i pː a i	i pː a i	204
497	Tokyo	i pː a i	i pː a i	204
498	Miyako	m t i	m t i	206
499	Shuri	m iː	m - iː	206
500	Hachijo	a t a r a s i kʲ a	a t a r a s i kʲ a	207
501	Oki	a t a r a s i	a t a r a s i - -	207
502	Sado	a t a r a s iː	a t a r a s iː - -	207
503	Tokyo	a t a r a s iː	a t a r a s iː - -	207
504	Amami	m iː s a r i	m iː s a r i	210
505	Kagoshima	n i k e	n i k e - -	210
506	Miyako	m ɨː	m ɨː - - - -	210
507	Shuri	m iː s a ɴ	m iː s a ɴ -	210
508	Kochi	eː	eː	211
509	Kyoto	eː	eː	211
510	Oki	eː	eː	211
511	Sado	eː	eː	211
512	Tokyo	iː	iː	211
513	Hachijo	j o kː j a	j o kː j a	215
514	Kagoshima	j o k a	j o k - a	215
515	Amami	x o r a tɕ a ɴ	x o r a tɕ a ɴ -	217
516	Miyako	k aː r a ts ɨ	k aː r a ts - - ɨ	217
517	Shuri	k aː r a ts oː r u	k aː r a ts oː r u	217
518	Hachijo	k u a tː e	k u - - a tː e	218
519	Kagoshima	k a e t a	k a - - e t a	218
520	Kochi	k a w a i t a	k a w a i t a	218
521	Kyoto	k a w a i t a	k a w a i t a	218
522	Tokyo	k a w a i t a	k a w a i t a	218
523	Amami	ʔʲ a x j a	ʔʲ a x j a	222
524	Miyako	vː a d u	vː a d - u	222
525	Shuri	ʔ i tː aː	ʔ i tː - aː	222
526	Kyoto	a ɴ t a r a	a ɴ t a r a - -	224
527	Tokyo	a ɴ t a t a tɕ i	a ɴ t a t a tɕ i	224
528	Amami	ʔ a ɴ tɕ u	ʔ a ɴ - - - tɕ u	230
529	Kagoshima	a iː	- a - - - - - iː	230
530	Kochi	a n o h i t o	- a n o h i t o	230
531	Kyoto	a n o h i t o	- a n o h i t o	230
532	Oki	a r e	- a - - - - r e	230
533	Sado	a n o h i t o	- a n o h i t o	230
534	Shuri	ʔ a n u tsː u	ʔ a n u - - tsː u	230
535	Tokyo	a n o h i t o	- a n o h i t o	230
536	Amami	ʔ a ɴ tɕ u ɴ x j a	ʔ a ɴ - - - tɕ u ɴ - x j a	233
537	Kagoshima	a iː d o ɴ	- a - - - iː d o ɴ - - - -	233
538	Kochi	a n o h i t o t a t i	- a n o h i t o t a t - i	233
539	Kyoto	a n o h i t o j a r a	- a n o h i t o j a r - a	233
540	Oki	a e r a	- a - - - e r a - - - - -	233
541	Sado	a n o h i t o t a tɕ i	- a n o h i t o t a tɕ - i	233
542	Shuri	ʔ a tː aː	ʔ a - - - - tː - - - - - aː	233
543	Tokyo	a n o h i t o t a tɕ i	- a n o h i t o t a tɕ - i	233
544	Amami	x j a s i	x j a s i -	235
545	Kagoshima	i k e ɴ	- - i k e ɴ	235
546	Shuri	ts aː	- - - ts aː -	235
547	Kochi	d oː	d oː - - - - -	238
548	Kyoto	d oː	d oː - - - - -	238
549	Oki	d o ŋ e	d o - - - ŋ e	238
550	Sado	d o g a i n i	d o g a i n i	238
551	Tokyo	d oː	d oː - - - - -	238
552	Hachijo	d o k o	d o k o	240
553	Kagoshima	d o k o	d o k o	240
554	Kochi	d o k o	d o k o	240
555	Kyoto	d o k o	d o k o	240
556	Oki	d o k o	d o k o	240
557	Sado	d o k o	d o k o	240
558	Tokyo	d o k o	d o k o	240
559	Amami	x u m a	x u m a -	244
560	Miyako	k o m a n	k o m a n	244
561	Shuri	k u m a	k u m a -	244
562	Hachijo	k o k o	k o k o	245
563	Kagoshima	k o k o	k o k o	245
564	Kochi	k o k o	k o k o	245
565	Kyoto	k o k o	k o k o	245
566	Oki	k o k o	k o k o	245
567	Sado	k o k o	k o k o	245
568	Tokyo	k o k o	k o k o	245
569	Kagoshima	a s i k o	a s i k o	247
570	Kochi	a k o	a - - k o	247
571	Kyoto	a k o	a - - k o	247
572	Oki	a s u k o	a s u k o	247
573	Sado	a k o	a - - k o	247
574	Tokyo	a s u k o	a s u k o	247
575	Amami	ʔ a m a	ʔ a m a	248
576	Shuri	ʔ a m a	ʔ a m a	248
577	Hachijo	h o k u a	h o k u - a -	250
578	Kagoshima	h o k a ɴ	h o k - - a ɴ	250
579	Kochi	h o k a n o	h o k a n o -	250
580	Kyoto	h o k a n o	h o k a n o -	250
581	Miyako	p u k a n u	p u k a n u -	250
582	Oki	h o k a n o	h o k a n o -	250
583	Sado	h o k a n o ɴ	h o k a n o ɴ	250
584	Tokyo	h o k a n o	h o k a n o -	250
585	Amami	b i tɕ i n a	b i tɕ i n a	251
586	Shuri	b i ɕ i n u	b i ɕ i n u	251
587	Hachijo	tɕ iː t o	tɕ iː t o	255
588	Oki	tɕ iː t o	tɕ iː t o	255
589	Kagoshima	s u nː e	s u - - nː - e	256
590	Kyoto	s u k e n a i	s u k e n a i	256
591	Sado	s u k u n a i	s u k u n a i	256
592	Tokyo	s u k u n a i	s u k u n a i	256
593	Amami	ʔ i k i r a s a r i	ʔ i k i r a s a r i	258
