COGID	dutch	english	french	german
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
877	w eː ɣ ə			v iː ɡ ə n
300		f əʊ l d		f a l t ə n
1571	m eː n ə x t ə			m ɛ ŋ ə
1681	d ɑ l			t aː l
1341	z oː n	s ʌ n		z oː n
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
-306	p ɔ s t	p əʊ s t		
713	s ɑ p	s æ p		z a f t
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
1472	m ɔ d ə r	m ʌ d		
1530	k oː n ɛɪ n			k a n iː n + x ə n
70	b øː k	b iː tʃ		b uː x ə
1365	d ɑu w	d j uː		t au
1885	x r ɑ f	ɡ r ɑː v		ɡ r aː p
635	v ɛ r v ə			f ɛ r b ə n
213	r ɛ x ts	r aɪ t		r ɛ x t
1939	v l uː r	f l ɔː r		
1264	s x ɪ l ə			ʃ ɛː l ə n
1431	d r aː ɣ ə			t r aː ɡ ə n
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
2199	k ɑ l f	k ɑː f		k a l p
2159	k r ɔ p			k r ɔ pf
1447	b oː m			b au m
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
62	m ʉ x	m ɪ dʒ		m ʏ k ə
-2290	s t ɔ f			ʃ t ɔ f
-1158	b ɑ l	b ɔː l		
467	d ʉ n	θ ɪ n		d ʏ n
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
337	k aː p	k eɪ p		
1648	s m eː d ə			ʃ m iː d ə n
936	n aː v ə l	n eɪ v l̩		n aː b ə l
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
566	k l ɪ m ə	k l aɪ m		
393	k ɑu w ə			k au ə n
995	v l ɛ x t ə			f l ɛ x t ə n
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
633	n aː l t	n iː d l̩		n aː d ə l
672	d eː k ə			d ɛ k ə
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
287	t ɑu w			t au
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
162	aː d ə l aː r			aː d l ə r
657	h aː m ə r	h æ m ə r		h a m ə r
-1161	l ɛɪ n	l aɪ n		
34	b oː n	b iː n		b oː n ə
1562	v eː l			f iː l
1321	k ɔ p	k ʌ p	k u p	
1865	x ə + z ɪ x t			g e + z ɪ x t
3	h ɔ f			h oː f
798		s n eɪ l		ʃ n ɛ k ə
-1791	r ɛɪ k	r ɪ tʃ		r ai x
2111	x r aː v ə			ɡ r aː b ə n
1651	z ɑ l f			z a l b ə
27	v l eː s			f l ai ʃ
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
1813	h aː r	h ɛ ə r		h aː r
874	m ɑ n	əʊ l d + m æ n		
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
2062	s t ɔ r m	s t ɔː m		ʃ t ʊ r m
166	v oː ɣ ə l			f oː ɡ ə l
700	t w aː l f	t w ɛ l v		ts v œ l f
727	m ɑ n			m a n
1052	z ɛɪ			z iː
1921	s l aː n			ʃ l aː ɡ ə n
931	k aː r s			k eː r ts ə
-78	p ɛɪ m + b oː m	p aɪ n		
1309	l œy s	l aʊ s		l au s
1038			v a ɡ	v oː ɡ ə
1274	h aː j			h ai
1177	d iː p	d iː p		t iː f
1719	h ɛ k			ɡ ə + h eː ɡ ə
2038	n ɪ x t			n ɪ x t ə
1024	aː d ə r			aː d ə r
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
596	t eː n	t əʊ		ts eː ə
274	d oː f	d ɛ f		t au p
427	w ɑu t			v a l t
1223	p ɛ d ə l	p æ d l̩		p a d ə l
2108	p l uː ɣ ə	p l aʊ		pf l yː ɡ ə n
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
1559	ɑ l ə	ɔː l		a l ə
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
782	w ɛ x			v ɛ k
1961	d r oː m ə	d r iː m		t r ɔy m ə n
1518	s p ɪ ts			ʃ p ɪ ts ə
1755	h ɔ n t		ʃ j ɛ̃	h ʊ n t
1821	r ʉ x			r ʏ k ə n
1553	h uː s t ə			h ʊ s t ə n
850	t ɔ p	t ɔ p		
260	m uː			m yː d ə
2024	p ɑ n	p æ n		pf a n ə
127	v eː			v iː
20	k l ɛɪ n			k l ai n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
838		s t eɪ	ʀ ɛ s t e	
1548	aː d ə m ə			aː t m ə n
106	m ɑ n	m æ n		m a n
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
2065	r eː ɣ ə m + b oː x	r eɪ n + b əʊ		r eː ɡ ə n + b oː ɡ ə n
758	l ʉ x t			l ʊ f t
922	b ɛ t	b ɛ d		b ɛ t
-346		r iː f		r ɪ f
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
1912	s t ɛ r k			ʃ t a r k
768	w eː r	w ɛ ð ə r		v ɛ t ə r
919	s t uː l			ʃ t uː l
1136	v ɔ s	f ɔ k s		f ʊ k s
1692	v ɑ l ə	f ɔː l		f a l ə n
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
2197	s x aː p	ʃ iː p		ʃ aː f
1799	k n oː p			k n ɔ pf
1417	l ɛɪ d ə	l iː d		l ai t ə n
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
472	n iː z ə	s n iː z		n iː z ə n
1194	w ɛɪ t	w aɪ d		
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
2009	oː v ə	ʌ v n̩		oː f ə n
1267	n iː r			n iː r ə
1521	b ɔ k		b u k	b ɔ k
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
721			p ɛ ʀ	eː ə
-98	b eː b iː	b eɪ b ɪ		b eː b iː
1002	k l ɛɪ	k l eɪ		
2006	p ɔ t	p ɔ t		
436	h ɑu t			h ɔ l ts
1265	p ɛ l ə	p iː l	p ə l e	
1726	v ɛ l t	f iː l d		f ɛ l t
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
1442	v l iː x	f l aɪ		f l iː ɡ ə
256	n aː k t	n eɪ k ɪ d		n a k t
314	d oː d ə			t ɶː t ə n
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1606	h øː p	h ɪ p		h ʏ f t ə
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
694	s n ʉ r k ə	s n ɔː r		ʃ n a r x ə n
1237	ɛ ŋ k ə l	æ ŋ k l̩		
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1254	h aː r t			h eː r t
-2026	n eː f	n ɛ v j uː		n ɛ f ə
754	r eː ɣ ə	r eɪ n		r eː ɡ ə n
2208	h ɑ k ə			ts ɛ r + h a k ə n
2001		l iː f		l au p
1066	j ɛɪ	j uː		
1644	x iː t ə			ɡ iː s ə n
-425	r ɔ ts	r ɔ k		
280	b oː x			b oː ɡ ə n
383	eː t ə	iː t		ɛ s ə n
1411	h ɛ b ə	h æ v		h aː b ə n
122	d iː r			t iː r
2219	v ə r + z aː m ə l ə			z a m ə l n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
1638	k oː p ə r	k ɔ p ə r		
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
612	b eː n			b ai n
1872	w ɑ ŋ			v a ŋ ə
402	s x oː n + d ɔ x t ə r	d ɔː t ə r + ɪ n + l ɔː		ʃ v iː ɡ ə r + t ɔ x t ə r
655	b r oː t	b r ɛ d		b r oː t
1179	h uː t	h æ t		h uː t
-1337	v ɔ r k	f ɔː k		
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
1212	r oː k			r au x
916	t r ɔ x	t r ɔ f		t r oː k
2107	h ɑ r k			h a r k ə
1075	b l aː z ə	b l əʊ		b l aː z ə n
2016		f r aɪ	f ʀ i ʀ	
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
1305	v l oː	f l iː		f l oː
2094		ʃ ʌ v l̩		ʃ au f ə l
1478	b oː d ə m			b oː d ə n
323	l eː v ə	ə + l aɪ v		l eː b ə n
246	w ɛ ŋ ɡ + b r ɑu w	aɪ + b r aʊ		au ɡ ə n + b r au ə
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
120	s t ɑ l	s t ɔː l		ʃ t a l
-445		f æ m ə l ɪ		f a m iː l iː ə
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
1630	t ɪ n	t ɪ n		ts ɪ n
2125	w ɪ k ə l ə			v ɪ k ə l n
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
-225	p r ɛɪ s	p r aɪ s		p r ai s
-1785	x r aː n	ɡ r eɪ n		
2183	s t iː r		t ɔ ʀ o	ʃ t iː r
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
855	l aː x	l əʊ		
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
-1153	r ɔ n t	r aʊ n d		r ʊ n t
576	z uː k ə	s iː k		z uː x ə n
184	b ə + t aː l ə			b ə + ts aː l ə n
1408	n eː m ə			n eː m ə n
762	w ɔ l k			v ɔ l k ə
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
2127	d r aː j ə			d r eː ə n
1047	b r ɔ n			b r ʊ n ə n
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
2147	x ɑ n s	ɡ uː s		ɡ a n s
1204	v iː r + k ɑ n t			f iː r + ɛ k
2194	ɔ s	ɔ k s		ɔ k s ə
1401		ɡ r ɑː s p		ɡ r ai f ə n
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
586	k r aː x			k r aː ɡ ə n
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
778	p ɑ t	p ɑː θ		pf aː t
1343	k ɪ n t			k ɪ n t
111	k ɪ n t			k ɪ n t
736	v r ɑu w			f r au
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
271		l eɪ z ɪ		l ɛ s ɪ x
305	p aː l			pf aː l
590	s ɔ k	s ɔ k		
-36	s uː p	s uː p		z ʊ p ə
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
776	v ə r + d eː l ə			t ai l ə n
847	h oː x	h aɪ		h oː x
864		s aɪ d		z ai t ə
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
1191		b uː t	b ɔ t	
2051	h eː m ə l			h ɪ m ə l
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
1065			t y	d uː
1014	s t iː v + d ɔ x t ə r	s t ɛ p + d ɔː t ə r		ʃ t iː f + t ɔ x t ə r
-1021	m uː r ɑ s			m oː r a s t
-588	p l ɑ t			p l a t
303	w ɛ r k	w ɜː k		
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
1789	b eː d ə l aː r			b ɛ t l ə r
677	t ɛ l ə			ts ɛː l ə n
2105		r eɪ k		r ɛ x ə n
-2	t ɛ n t	t ɛ n t		
885	d eː l ə			au s + t ai l ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
319	s t ɛ r v ə			ʃ t ɛ r b ə n
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
2049	m aː n	m uː n		m oː n t
30	l ɛɪ m			l ai m
1861	s x eː d ə l			ʃ ɛː d ə l
1608	b ɔ r s t			b r ʊ s t
601	h ɑ n t	h æ n d		h a n t
474	d ɪ k	θ ɪ k		d ɪ k
648	b oː r ə	b ɔː r		b oː r ə n
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
2192	k uː	k aʊ		
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1188	n ɑu w	n æ r əʊ		
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1948	s l ɔ t			ʃ l ɔ s
-2284	p l aː ts	p l eɪ s		p l a ts
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
638	m aː l ə			m aː l ə n
783		r əʊ d	ʀ u t	
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
1565	m eː r	m ɔː r		m eː r
1439	z ɛ n d ə	s ɛ n d		
1760	r ɑ t	r æ t	ʀ a	
1568	w ɛɪ n ə x			v eː n ɪ x
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
6011	j ʉ l iː		e t a b l	
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
1989	h oː j	h eɪ		h ɔy
1397	h ɑu d ə			b ə + h a l t ə n
2097		h əʊ		h a k ə
816	l oː n			l oː n
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
-12	p ɛɪ p	p aɪ p		pf ai f ə
-1033	b aː j	b eɪ		
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
116	j ɔ ŋ ə			j ʊ ŋ ə
1661	m ɛ l k	m ɪ l k		m ɪ l x
-1041	r iː v iː r	r ɪ v ə r		
1617	s x ʉ p			ʃ ʊ p ə
588	v l ɑ k		p l a	f l a x
630	v ɑ ŋ ə			f a ŋ ə n
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1368	s x aː d yː w	ʃ æ d əʊ		ʃ a t ə n
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
1059	w ɛɪ	w iː		v iː r
1144	k aː l			k aː l
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
-2270	r ɛ s t ə			r ɛ s t
937	b ɔ r s t	b r ɛ s t		b r ʊ s t
690	r ɪ p	r ɪ b		r ɪ p ə
2202	r ɑ m	r æ m		
