COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
3651-2		ts ɿ ³³							
811-2		kʰ ã ⁴⁴							
1633-2		m e ²¹							
1775-2		k e ⁴²							
5801-2		kʰ w ã ⁴⁴							
4769-2		j ɯ ³¹							
3720-2		k i ⁵⁵							
6446-2		m ɯ ³⁵							
1255-2		p e ⁵⁵							
3595-2		j ɯ ⁴⁴							
1600-2		p e ⁵⁵							
242-2		ts ɿ ³³							
3739-2		kʰ w ɔ ⁴⁴							
5984-2		ts ɿ ³¹							
838-2		s i ⁵⁵							
839-2		t ɔ̃ ²¹							
3149-2		j ĩ ²¹							
2829-2		ts w ɔ̃ ⁴²							
4602-2		tɕ ɿ ³¹							
5225-2		j ɔ̃ ²¹							
3933-2		s w ã ⁴²							
5763-2		ts ɿ ⁴²							
2134-2		ɕ i ⁵⁵							
5724-2		t ɯ ²¹							
5704-2		ts ɿ ⁴²							
5705-2		kʰ w ã ⁴⁴							
5037-2		ts ɿ ³¹							
5038-2		t i ⁵⁵							
4332-2		ts ɿ ³³							
5447-2		ts ɿ ³¹							
3702-2		z ɿ ³¹							
1549-2		z ɿ ⁵⁵							
2394-2		kʰ ã ⁴⁴							
1-2		j e ⁵⁵							
2947-2		t ɔ ²¹							
4653-2		kʰ w ã ⁴⁴							
4989-2		kʰ w ã ⁴⁴							
3749-2		j ɔ̃ ²¹							
3452-2		ts e ⁵⁵							
598-2		ŋ ɯ ²¹							
638-2		p ɯ ⁵⁵							
2819-2		p ɔ̃ ⁵⁵							
4477-2		kʰ w ã ⁵⁵							
4487-2		ts ɿ ³³							
4666-2		tɕ ɿ ³¹							
5661-2		t e ²¹							
4923-2		ts ɿ ³¹							
4913-2		k ɯ ²¹							
1143-2		m e ³⁵							
4864-2		ɕ i ⁵⁵							
3184-2		s ɿ ⁵⁵							
4591-2		ts ɿ ⁴²							
1431-2		s ɿ ⁵⁵							
3323-2		k e ⁵⁵							
6709-2		ts ɯ ³¹							
903-2		m ɯ ²¹							
5098-2		k ɯ ²¹							
5994-2		k i ⁵⁵							
6971-2		s w ã ⁴⁴							
763-2		ts ɿ ³¹							
691-2		s w ã ⁴⁴							
1083-2		t ã ⁵⁵							
1421-2		kʰ w ɔ ⁴⁴							
6699-2		t ɔ ²¹							
2628-2		ɕ u ⁵⁵							
1696-2		x ɯ ³³							
6179-2		kʰ w ɔ ⁴⁴							
6180-2		ts ɿ ³³							
6658-2		ɕ e ³³							
1231-2		s w ã ⁴²							
4265-2		kʰ ɯ ⁵⁵							
2787-2		ts ɿ ³³							
3247-2		ts ɿ ³³							
252-2		t ĩ ⁴⁴							
6004-2		k ɯ ⁴²							
4728-2		s w ã ³⁵							
3843-2		kʰ w ã ⁵⁵							
4965-2		ts ɿ ³¹							
5641-2		t w ã ⁵⁵							
3280-2		s i ⁵⁵							
1390-2		kʰ w ã ⁴⁴							
2156-2		kʰ w ã ⁵⁵							
3433-2		ɕ i ⁵⁵							
552-2		s ã ⁴²							
4845-2		ts ɿ ³¹							
4846-2		t ɯ ²¹							
2292-2		m ɯ ³⁵							
6635-2		s j ã ⁴⁴							
3994-2		t ɯ ²¹							
3031-2		ts ɿ ³³							
6078-2		ts ɿ ³³							
1644-2		t ɯ ²¹							
2435-2		j ɯ ⁵⁵							
1676-2		s w ã ³¹							
6281-2		kʰ w ɔ ⁵⁵							
5915-2		ts ɯ ⁵⁵							
1560-2		ɕ ɿ ⁵⁵							
575-2		t ɔ̃ ²¹							
5319-2		ɕ e ⁵⁵							
2797-2		k i ⁵⁵							
6991-2		ts ã ²¹							
3513-2		ts ɿ ³¹							
5205-2		ts ɯ ³¹							
6109-2		ts ɿ ⁵⁵							
2056-2		m ɯ ³⁵							
6099-2		k ɯ ⁵⁵							
6119-2		p ɔ̃ ⁵⁵							
1978-2		kʰ w ã ⁵⁵							
3973-2		ts ɿ ³¹							
2046-2		ɕ u ³³							
5622-2		s ã ⁵⁵							
648-2		ts e ⁵⁵							
6789-2		p e ⁴²							
618-2		x ɯ ³³							
2384-2		s w ã ⁵⁵							
1124-2		k i ⁵⁵							
1125-2		ts ɯ ³¹							
4178-2		k e ⁵⁵							
1686-2		k i ⁵⁵							
1495-2		ts ɿ ³³							
4090-2		ɕ i ⁵⁵							
4802-2		x e ⁵⁵							
1764-2		ts ɿ ³³							
3270-2		m ɯ ²¹							
1884-2		kʰ w ɔ ⁴⁴							
1203-2		k ɯ ⁵⁵							
6645-2		w e ⁵⁵							
608-2		k u ³³							
2889-2		ts ɿ ³¹							
5350-2		ts ɿ ³¹							
6158-2		k e ⁵⁵							
4306-2		s w ã ⁴²							
4891-2		k ɔ̃ ⁴²							
6436-2		k ɔ̃ ⁵⁵							
6213-2		ɕ i ⁵⁵							
2320-2		s i ⁵⁵							
5253-2		f ɤ̃ ⁵⁵							
5108-2		ts ɿ ³¹							
4100-2		ts ɯ ³³							
6018-2		ts ɿ ³³							
1352-2		ŋ ɯ ²¹							
4228-2		p e ⁵⁵							
4247-2		ts ɿ ³¹							
75-2		ts ɿ ³³							
118-2		kʰ w ã ⁴⁴							
2866-2		m ɯ ³⁵							
64-2		kʰ ɔ ⁴⁴							
43-2		k ɔ̃ ⁵⁵							
128-2		ŋ ɯ ²¹							
7023-2		n ɯ ²¹							
7012-2		n ɯ ⁵⁵							
4497-2		tʰ e ⁵⁵							
2928-2		ts ɿ ³¹							
148-2		ts ɯ ³³							
1623-2		kʰ w ã ⁵⁵							
2648-2		tʰ ɔ̃ ³⁵							
2649-2		j ɔ̃ ²¹							
6242-2		j ɯ ²¹							
3943-2		s w ã ⁴²							
1026-2		k e ⁵⁵							
6404-2		k ɯ ⁵⁵							
585-2		ts w ã ⁴⁴							
1731-2		j ɯ ⁴⁴							
5510-2		j ɯ ⁵⁵							
5360-2		kʰ ã ⁴⁴							
879-2		k ɔ̃ ⁵⁵							
880-2		j e ⁵⁵							
271-2		p ĩ ²¹							
3565-2		s i ⁵⁵							
3896-2		m ɯ ⁵⁵							
3897-2		ts ɿ ³³							
1816-2		ts w ɔ̃ ⁴²							
3343-2		tɕ ɿ ³¹							
1864-2		ɕ e ⁵⁵							
2026-2		s w ã ⁴²							
6223-2		f e ⁵⁵							
6224-2		m e ²¹							
337-2		ts w ɔ ⁴²							
4295-2		kʰ w ã ⁴⁴							
384-2		m ɯ ⁵⁵							
385-2		z ɯ̃ ²¹							
869-2		t w ɔ ⁴⁴							
2745-2		ɕ ɿ ⁵⁵							
4690-2		kʰ w ã ⁵⁵							
4423-2		ɕ ĩ ³³							
5380-2		ts w e ⁴⁴							
4436-2		ts ɿ ³³							
2519-2		ts e ³³							
4975-2		s a ²¹							
4548-2		j e ²¹							
4397-2		p e ⁵⁵							
6203-2		ts e ⁵⁵							
2689-2		t ã ²¹							
1913-2		tɕ i ³¹							
1914-2		kʰ w ã ⁵⁵							
1903-2		kʰ w ã ⁵⁵							
6336-2		ts ɯ ³³							
473-2		ɔ̃ ²¹							
6554-2		j ɔ̃ ²¹							
3114-2		ts ĩ ⁴⁴							
4942-2		k e ⁵⁵							
3615-2		t j ã ⁵⁵							
4197-2		k e ⁵⁵							
4198-2		j i ²¹							
1474-2		f ɤ ³³							
6531-2		j ɯ ⁴⁴							
4954-2		tʰ ɔ̃ ³⁵							
4517-2		ts ɯ ³¹							
1173-2		j ɔ̃ ²¹							
6365-2		kʰ w ã ⁵⁵							
6730-2		tɕ i ³¹							
6380-2		ts ɿ ⁵⁵							
924-2		m ɔ̃ ²¹							
752-2		p e ³¹							
4316-2		t p ã ⁴²							
5181-2		n e ²¹							
5785-2		p ɔ̃ ³¹							
4770-2		p ɔ̃ ²¹							
2755-2		t ã ⁵⁵							
1298-2		x e ³³							
784-2		ts ɔ̃ ⁵⁵							
3596-2		t ɔ̃ ²¹							
1799-2		tɕ i ³¹							
5007-2		p ĩ ⁵⁵							
5465-2		xʰ ɯ ³¹							
170-2		t w ɔ ⁴⁴							
3150-2		t ɔ̃ ⁵⁵							
3780-2		kʰ w ã ⁵⁵							
403-2		p ɔ̃ ⁵⁵							
5329-2		k e ⁵⁵							
1103-2		t w ɯ ⁴⁴							
1113-2		z ɯ̃ ²¹							
232-2		ts ɿ ⁵⁵							
5925-2		ts ɿ ³³							
5926-2		ts ɿ ³³							
5723-2		p ɔ̃ ⁵⁵							
3064-2		ts e ⁵⁵							
3065-2		k e ⁵⁵							
3793-2		k e ⁴²							
1215-2		ts ɿ ⁵⁵							
4409-2		f ɤ̃ ³³							
720-2		s w ã ⁵⁵							
721-2		kʰ w ã ³¹							
2266-2		kʰ ã ⁴⁴							
5743-2		k ɔ̃ ⁵⁵							
2124-2		s w ã ⁵⁵							
6947-2		t a ²¹							
5448-2		ts e ⁵⁵							
4016-2		s j ã ⁴²							
5429-2		m ɯ ²¹							
5813-2		ts e ⁵⁵							
2949-2		m ɿ ³³							
3813-2		ts e ⁵⁵							
3009-2		p ɿ ²¹							
4988-2		ɣ ɯ ⁴²							
1153-2		m e ⁵⁵							
530-2		ts ɯ ³³							
1854-2		j ɯ ⁴⁴							
4812-2		ts ɯ ³¹							
3355-2		p ĩ ⁵⁵							
6426-2		t ɯ ⁴²							
5027-2		z ɯ̃ ³¹							
4707-2		m w ã ⁴²							
3139-2		kʰ ã ⁴⁴							
6595-2		p e ⁵⁵							
5243-2		k w ɤ ⁴⁴							
5274-2		ts e ³³							
6578-2		t ɯ ²¹							
1612-2		ts ɿ ⁵⁵							
3183-2		ts e ⁵⁵							
4559-2		ts w ɔ̃ ⁴²							
4718-2		x ɤ̃ ³³							
2036-2		w e ⁵⁵							
3853-2		m ĩ ²¹							
3854-2		kʰ w ã ⁵⁵							
4275-2		kʰ w ã ⁵⁵							
6961-2		j e ⁵⁵							
5651-2		t w ɔ ³³							
5682-2		ts e ³³							
5118-2		ts e ⁵⁵							
1411-2		kʰ w ã ⁵⁵							
4507-2		tɕʰ w ɔ ³³							
4824-2		z ɯ̃ ³¹							
3246-2		n ɔ̃ ²¹							
317-2		kʰ j ã ⁴²							
2215-2		m ɯ̃ ²¹							
2016-2		k e ⁵⁵							
2155-2		ts e ⁵⁵							
3575-2		kʰ w ɔ ⁴⁴							
3434-2		s w ã ⁵⁵							
3168-2		s ã ⁵⁵							
2291-2		p e ⁵⁵							
6148-2		m i ⁵⁵							
5058-2		ts w a ⁵⁵							
6271-2		t j ã ⁵⁵							
2453-2		ts ɿ ³³							
1483-2		s a ⁴⁴							
5370-2		ts e ⁵⁵							
3684-2		tʰ e ⁴⁴							
3685-2		f e ⁴⁴							
3664-2		f ɤ̃ ³³							
440-2		p e ⁵⁵							
5167-2		j ɔ̃ ²¹							
6282-2		s a ⁴⁴							
1380-2		ŋ ɯ ²¹							
3585-2		p i ²¹							
6992-2		s a ⁴⁴							
5623-2		k ɔ̃ ³³							
1519-2		s a ⁴⁴							
3385-2		tsʰ e ⁵⁵							
2718-2		t w ɯ ³³							
6300-2		m e ³⁵							
1496-2		s a ⁴⁴							
5128-2		j ɔ̃ ²¹							
1885-2		t ɯ ³¹							
3873-2		k e ⁵⁵							
996-2		p ĩ ⁵⁵							
997-2		j ɔ̃ ²¹							
1570-2		n ɔ̃ ²¹							
5475-2		s w ã ⁵⁵							
5017-2		ts ɔ̃ ³¹							
2330-2		z u ³³							
6252-2		z u ³³							
6253-2		k e ³¹							
4216-2		j ɯ ⁴²							
1874-2		t j ã ⁵⁵							
4227-2		ɯ ³¹							
4246-2		ɯ ³¹							
6028-2		ɯ ³¹							
95-2		ŋ ɯ ⁴²							
22-2		p e ⁵⁵							
33-2		t ɯ ²¹							
6678-2		j ɔ̃ ⁵⁵							
5263-3			x ɤ̃ ⁵⁵						
452-3			t ɯ ²¹						
4342-3			t ɯ ²¹						
4344-3			ts ɯ ³¹						
5487-3			t ɯ ²¹						
1401-3			p i ⁵⁵						
6496-3			ts ɯ ³¹						
1064-3			j i ⁵⁵						
1065-3			ts ɿ ³³						
6617-3			t ã ²¹						
4367-3			t i ²¹						
4378-3			s ɤ̃ ⁵⁵						
4379-3			j i ⁵⁵						
3984-3			s ɿ ⁵⁵						
5086-3			ts ɤ̃ ⁴⁴						
3333-3			s e ⁴⁴						
2226-3			s w ã ⁵⁵						
2373-3			kʰ ã ⁵⁵						
2363-3			s ɤ̃ ⁵⁵						
672-3			ts ɿ ⁵⁵						
673-3			k ɯ ³¹						
2690-3			p i ²¹						
6337-3			p i ⁵⁵						
6319-3			ts e ³¹						
2617-3			s ɯ ³³						
2066-3			s ɯ ³³						
2094-3			s ɯ ³³						
2096-3			ts ã ⁴⁴						
798-3			p i ⁵⁵						
6668-3			s ɿ ³³						
4028-3			t e ⁴⁴						
6555-3			kʰ w ã ⁵⁵						
2281-3			k i ⁵⁵						
701-3			kʰ w ã ⁵⁵						
628-3			s w ã ⁴⁴						
3096-3			ts ɿ ³³						
3021-3			ts ɿ ²¹						
2708-3			s i ⁵⁵						
3462-3			k i ⁵⁵						
1932-3			s ɿ ⁵⁵						
6469-3			s ɿ ⁵⁵						
4454-3			j i ²¹						
4455-3			k i ⁵⁵						
6926-3			n ɯ ⁴⁴						
