COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1204-2		tʃ e r i														
1373-2		g g														
1787-2		n j̃														
1969-2		iː u g ɔ ɔ														
2283-2		b ɛ u														
2441-2		n aː														
2598-2		iː e														
2773-2		b a r m i														
2863-2		dʒ i j i														
3011-2		b a l a														
3176-2		dʒ ɔ ɔ														
3319-2		b u s a m														
4025-2		dʒ u w ɔ														
4037-2		s a l dʒ a														
4441-2		b aː i														
4843-2		o r u														
5036-2		t j̃ j̃														
5357-2		k ɔ ŋ														
5790-2		ɔ u														
61-2		k ɛ l a ɛ														
136-2		k i l i														
239-2		t u m b i														
309-2		d i j̃ a w														
594-2		u s i ɛ														
701-2		m														
786-2		n i														
909-2		j i														
928-2		m b ɔ														
951-2		j a														
1184-2		dʒ u o ɔ														
715-3			d u													
1089-3			n a a													
1319-3			n ɔː													
1398-3			s u n u													
1557-3			g i dʒ e													
1626-3			w a g a													
1840-3			t e n													
2247-3			g													
4677-3			k u l e j													
5162-3			m i a ɛ													
5406-3			t a n d													
359-3			g a l a													
1577-3			g i dʒ e													
2196-3			n a l a													
2533-3			b a dʒ a													
3866-3			ɛ dʒ u													
4553-3			t a g a													
5254-3			d u l ɔ													
503-3			k i u e													
1881-3			n u m ɛ													
2084-3			j a b i													
2420-3			k u l ɛ													
3218-3			b u dʒ u													
3372-3			n a m a													
3718-3			a dʒ a													
2320-3			k a n e													
2476-3			k a													
3719-3			m ɛ													
4460-3			l u j													
5514-3			n ɛ n d ɛ													
890-3			a m r i dʒ ɛ													
1336-3			t e g e													
1703-3			b a													
2162-3			b i l i													
2635-3			l ɛ													
2735-3			d a n a													
762-3			b a n a g g u													
1788-3			s e ɛ													
2713-3			t aː m d d t ɛ ɛ													
3219-3			b a dʒ u													
4629-3			n u d u													
4904-3			n u d a													
5125-3			ɛ d dʒ ɛ													
5771-3			d u g u													
5938-3			a t u n a													
1898-3			p u l													
2901-3			t u n n ɛ													
2957-3			m a n d e													
3048-3			b i j e													
5081-3			b i n d i													
6006-3			p e g e													
716-3			j ɛ													
1152-3			d i w ɛ													
1789-3			n u m a													
2083-3			k a n													
2108-3			n e													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ o													
2941-3			b i l i													
3405-3			ɛ m ɛ													
3811-3			l e													
5583-3			t a aː a ɛ													
5751-3			t i j ɛ													
2442-3			n u m a													
2496-3			n u													
4921-3			s a m b a													
196-3			k u l ɛ													
3639-3			t e w a													
3905-3			n ɛ													
3977-3			m u n dʒ													
3978-3			m a n dʒ e													
4361-3			t g													
5532-3			i n i													
1237-3			i n dʒ ɛ													
1579-3			o b u l g													
2143-3			b a													
2774-3			k a n i													
3198-3			s ɛ m ɛ													
3534-3			g e n i													
3550-3			i n i													
3684-3			k i n dʒ a													
3943-3			p a l ɛ													
4259-3			g ɛ m i													
4611-3			k ɔː m ɔ													
4983-3			s e n t i													
5656-3			m u n dʒ i													
5830-3			j e													
1026-3			l e													
1170-3			g a n t ɛ													
1187-3			u r u													
1275-3			t aː													
1454-3			s e l e													
1668-3			b i n ɛ													
1841-3			g e													
1970-3			p u l a													
2977-3			k u m a													
3301-3			e b a													
3498-3			n iː													
4442-3			t i j ɛ													
4479-3			k e													
5038-3			k ɔ l ɔ													
5391-3			d ɛ l													
5888-3			j													
6007-3			p u n a													
178-3			k ɛ m b e l													
684-3			ɲ a a i													
1257-3			k u l j n													
1433-3			p e l e													
1501-3			n i g e													
1684-3			s i w e													
1864-3			k ɔ g u l ɛ													
1988-3			p o n d d													
2046-3			g e n d e													
2127-3			n e l e													
2599-3			i g e													
2756-3			b a l a													
2775-3			b a r i m i													
3254-3			d u l a a													
3427-3			i a ɛ													
3465-3			e k a													
4008-3			g e i													
4053-3			dʒ m l ɛ													
4985-3			ɛ													
5569-3			p a n d e													
5606-3			t i l n i g u													
5640-3			n iː n g a													
5906-3			t e i g e													
2-3			k ɛ m n ɔ													
3-3			k a n i													
42-3			k i ɔ ɛ													
241-3			d ɔ g u													
242-3			l ɛ													
361-3			k a r a													
651-3			d i ŋ g e													
701-3			m													
743-3			j a j e													
873-3			s i n a													
1001-3			g e													
1053-3			k ɔː n d e													
1109-3			p i													
1206-3			g a m b													
1207-3			g e													
1434-3			i g e													
715-4				d i												
1089-4				n a												
1319-4				n ɛː												
1398-4				r u g u u												
1557-4				ɣ i r ɛ												
1626-4				w a g a												
1840-4				t ɛ n u												
2247-4				ɣ e												
4677-4				tʃ u l e j												
5162-4				m i r̃ ɛ												
5406-4				t aː n d												
359-4				ɣ a l u												
1577-4				ɣ i r ɛ												
2196-4				n a r̃ a												
2230-4				r i g e												
2533-4				b a r a												
3605-4				tʃ a l d a												
3866-4				u u												
4553-4				t a g u												
4822-4				tʃ u m												
5254-4				d l ɔ												
503-4				k i r̃ ɛ												
1356-4				m a												
1881-4				n i m												
2084-4				j aː p i												
2420-4				tʃ u l o												
3218-4				p u u r̃												
3718-4				a r a												
4135-4				b a r̃ u												
4694-4				ɣ u u u												
807-4				tʃ ɔː m												
2320-4				tʃ a ŋ ɛ												
2842-4				d i ɣ u												
4313-4				n ɛ m												
4460-4				s ɔ j												
5514-4				n ɛ n d												
5810-4				p i l i												
93-4				d ɔː												
260-4				p ɛ r ɛ												
385-4				dʒ ɛ m b												
890-4				a m d r												
1769-4				t ɛ m b ɛ												
2162-4				b ɛ r ɛ												
2635-4				s ɔː												
2735-4				d a n a												
3031-4				d ɛ ɣ ɛ												
5301-4				p ɛ r u												
5605-4				t i m ɛ												
63-4				tʃ a r a												
296-4				dʒ a m												
463-4				d m b u												
762-4				b a n a k tʃ												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m b												
3219-4				p a r̃ u												
4120-4				tʃ e l o												
4184-4				ɲ ɛː												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n ɛ j ɛ												
4904-4				n u ŋ a												
4960-4				dʒ i n aː dʒ i												
4980-4				t ɔ												
5059-4				g r̃ j												
5125-4				ɔ n dʒ												
5549-4				t a w a												
5771-4				d ɣ												
5922-4				b i r ɛ												
1-4				p ɛː												
629-4				d ɛː												
667-4				ɛ w ɛ												
1254-4				d a g d u r u												
1415-4				ɲ ɛː												
1542-4				n												
1683-4				s i j												
1898-4				p r̃												
2551-4				r a												
3251-4				l a r̃ a												
3885-4				d ɛ r u												
5622-4				p ɛ l u j												
6006-4				p o r̃ o												
43-4				s aː												
135-4				t n d												
158-4				m ɔ ɔ u												
221-4				ɛ u u												
650-4				b e ɔ ɛ												
1374-4				tʃ ɔ ŋ												
1452-4				g aː r a												
1789-4				n u m ɔ												
1862-4				i u i												
2108-4				n a j												
2636-4				m												
3113-4				t ɛ g ɛ												
3136-4				j a r a												
3751-4				p ɛ												
4888-4				r a m n a												
5180-4				s ɛ m b i												
5583-4				t a ŋ a												
5981-4				a r̃ a												
25-4				a r u r ɛ												
114-4				d ɔ j												
702-4				ɔ g ɔ ɲ ɔ ŋ												
851-4				tʃ e												
872-4				ɛ n dʒ												
952-4				k u r ɔ												
1941-4				k i r̃ i												
2442-4				n u m a												
3448-4				b uː d u												
3482-4				m i s i d ɛ												
3497-4				n a a												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ w ɔ												
4520-4				p ɛ d u												
4609-4				k ɔ r ɔ												
4740-4				g u n ɔ												
4781-4				r a dʒ o												
5982-4				ɣ u u u												
196-4				tʃ l ɛ												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m												
1070-4				l u g e												
1298-4				ɣ u r u m p												
1989-4				m ɛ l ɛ												
2145-4				dʒ o												
2306-4				a m a												
2456-4				tʃ ɔ l u												
2514-4				d u r̃ u												
3132-4				d ŋ												
3300-4				ɛ w e												
3774-4				t u r u												
3976-4				u												
4039-4				d ɔ r̃ u												
4278-4				tʃ u n dʒ u												
4361-4				t g												
4570-4				g ɔ k												
5318-4				d ɔ r̃ ɔ												
5673-4				d ɛ m b												
5752-4				t ɛː												
521-4				tʃ e dʒ												
685-4				b e n ɔ												
744-4				l a w a												
1646-4				ɔ g u												
1745-4				dʒ a j a												
2066-4				n a ŋ a												
2216-4				j aː												
2265-4				u l ɔ												
2579-4				d ɛ												
2958-4				m ɔː m												
3197-4				tʃ ĩː												
3339-4				tʃ a g a												
3812-4				p i ŋ ɣ												
4219-4				t ɛ m b ɛ												
4337-4				u u m												
5197-4				i r u												
5531-4				i r̃ r̃												
5733-4				n iː												
409-4				g ɔː r u												
1002-4				r̃ ɛ												
1022-4				p i l i												
1238-4				i ɔː u												
1612-4				e u m b ɔ												
2334-4				ɛ ɔ u												
2396-4				n												
2553-4				b a ŋ u												
2671-4				l e												
2798-4				ɛ r̃ a												
2978-4				k u r ɔ												
3407-4				ɛ m												
3551-4				b u j												
3683-4				tʃ i r̃ ɛ												
4220-4				k u												
4383-4				k ɛː												
4440-4				t i												
4651-4				d ɛ ŋ												
4711-4				j a r ɛ												
4821-4				tʃ u												
5272-4				t ɛ g u												
5375-4				m aː n a												
5465-4				m u ŋ o												
5481-4				j ɣ												
5497-4				ɛ w												
5641-4				l e j												
5692-4				a l a												
347-4				tʃ d u												
448-4				n ɛ m												
567-4				ɲ i n ɛ												
613-4				m aː												
787-4				n i w̃ e												
1126-4				n iː												
1208-4				g a m a												
1502-4				d u ŋ												
1669-4				d e m b i r e												
1971-4				p u t ɔ o												
2283-4				b i i												
2354-4				t i r ɛ												
2619-4				tʃ i l a												
2714-4				tʃ ɛ l												
3011-4				b a l a												
3159-4				j ɛ l												
3199-4				tʃ ɔ r ɔ ŋ												
3319-4				b s a m												
3358-4				j e												
3535-4				k aː												
3622-4				d tʃ ɣ												
3640-4				l aː r a												
3813-4				r̃ i												
4441-4				b aː r i												
4498-4				e r u m												
4986-4				j ɔ r ɔ												
5036-4				t o r o												
5109-4				l a g a												
5390-4				d r b												
5425-4				j ɔ g ɔ												
5847-4				o ɲ o												
6008-4				j u r̃ ɔ												
62-4				k i l												
197-4				b ɛː w												
331-4				ɔː a d a												
412-4				j aː t w												
482-4				dʒ ɛ r̃ u												
786-4				n i												
715-5					d a											
1089-5					n a											
1319-5					n											
1398-5					s a ŋ g											
1557-5					g i g e											
1626-5					w a g a											
1840-5					t o a											
2247-5					g e											
4677-5					k a l e j											
5162-5					m i a ɛ											
5406-5					t a n d											
359-5					g a l a											
1577-5					g i g e											
2196-5					n a a a											
2230-5					s a g e											
3605-5					k a n d											
3866-5					k g											
4553-5					t a g a											
4822-5					k a m b											
5254-5					d a l o											
1356-5					m a j											
1881-5					n g m											
2084-5					j a p ɛ											
2420-5					k a l ɛ											
3218-5					p g s g											
3372-5					n a m a											
3718-5					a g a											
4135-5					b a a a											
4694-5					g a k a											
2476-5					k a											
2842-5					d i g a											
3719-5					m											
4081-5					d a m b a											
5514-5					n ɛ n d ɛ											
260-5					j ɛ g e											
385-5					g ɛ m b ɛ											
890-5					a m b d g a											
1703-5					b a											
1769-5					t ɛ m b a											
2735-5					d a n a											
4591-5					t aː g e											
5301-5					p ɛ g a											
63-5					k a r a											
296-5					g a m b a											
463-5					d a m b a											
762-5					b a n a k k u											
1788-5					s o											
3219-5					p e k a											
4120-5					k ɛ l ɛ											
4759-5					n ɛ j											
4960-5					g a n e g a											
5059-5					g a j											
5549-5					t a w a											
5771-5					e a g u											
5905-5					t a a a											
5938-5					a d g n a											
1415-5					ɲ i											
1542-5					n ɔ											
1898-5					p a a											
2551-5					g a											
2957-5					m a n d											
3048-5					b a j											
4402-5					j ɛ											
5081-5					b i n d a											
6006-5					p o o a											
135-5					t u n d											
194-5					b ɛ											
716-5					j ɛ											
2083-5					k a n											
2618-5					k ɛ l ɛ											
2880-5					k u n g u											
3113-5					t e g e											
3136-5					j a g a											
3405-5					ɛ m ɛ											
3572-5					b e r a											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					k a											
2179-5					n d ɛ											
2351-5					p a b											
2496-5					n a											
3448-5					b o d a											
4781-5					s a d e											
4921-5					s a m b e											
196-5					k u l e											
789-5					g a a											
931-5					j ɛ											
1298-5					g a l n ŋ											
2145-5					g ɛ											
3639-5					t o w a											
3977-5					m ɔ n g i											
3978-5					m n n g											
4260-5					o m b a											
5200-5					ɛ l i											
5532-5					i n g											
5866-5					k a s a											
432-5					k a n											
446-5					g e n g e											
521-5					k e g o											
1124-5					e l e											
1237-5					a n g a											
1579-5					b u l g											
1748-5					j e											
2774-5					k a n a											
3198-5					s ɛ m ɛ											
3339-5					k a g a											
3534-5					k u n i											
3550-5					a n a											
3684-5					k i n g											
3944-5					k o o											
4611-5					k o m o											
4738-5					g u n d a											
4983-5					s o n d i											
5447-5					g a ɔ o											
5656-5					m ɔ n g i											
5830-5					j e											
1074-5					n u g o											
1170-5					g a d e											
1187-5					u g u											
1454-5					s e l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k b a											
3252-5					i m b ɛ											
3301-5					a b n											
3463-5					w aː											
3498-5					n ɛ											
4363-5					d a m											
5038-5					k o l o											
5228-5					b ɛ n dʒ											
5229-5					j n d o											
5391-5					o											
5481-5					j ɛ g ɛ											
5793-5					t e m b e											
5888-5					j e											
6007-5					p u n a											
178-5					k b u l											
568-5					n i n d g g e											
569-5					n i n d i											
1257-5					k o l o ŋ											
1433-5					p o l											
1501-5					n i g e											
1684-5					s i w u											
1787-5					n aː											
1864-5					k o g u l ɛ											
1923-5					g a n a											
1988-5					p u n d o											
2046-5					g e n d e											
2067-5					i d d											
2109-5					k o o											
2127-5					n o l o											
2372-5					b e l a											
2599-5					a g e											
2756-5					w a l a											
2775-5					b a r m											
3254-5					d a l a a											
3319-5					b a a m											
3358-5					ɲ aː											
3427-5					ŋ											
3622-5					d e g m											
3658-5					d a m e											
3807-5					p i											
4008-5					k e ŋ											
4053-5					g m b											
4280-5					j a g a g a											
4630-5					n ɔː											
4848-5					o n a n a											
4905-5					n ɔː											
4985-5					sʷ ɛː											
5467-5					d i g o											
5606-5					t i l d ŋ											
5640-5					n n ŋ a											
2-5					k aː m n o											
3-5					k a n											
21-5					d aː b a											
26-5					b e l											
64-5					k a r a											
117-5					ɛː											
224-5					j a g a											
241-5					d o g u											
312-5					b a j											
327-5					n b											
361-5					k a r											
651-5					d i ŋ g e											
873-5					s iː g a											
1001-5					g e											
1053-5					k ɔː n d e											
1207-5					g e											
715-6						d i										
1089-6						n a u										
1319-6						n ɔː										
1398-6						s u ŋ u ɛ										
1557-6						g i g e										
1626-6						g a g a										
1840-6						t i n										
2247-6						g o										
4677-6						k u ɛ o n										
5162-6						m i a ɛ										
5406-6						t aː n d i										
359-6						k a g a										
1577-6						g i g e										
2196-6						n a ɛ a										
2230-6						s i g o										
2533-6						b a g a										
3605-6						k a n d										
4553-6						t a g a										
4822-6						k u m b										
5254-6						d u l ɔ										
503-6						k i u e										
1356-6						m a p										
1881-6						n uː m										
2084-6						j aː p i										
2420-6						k u ɛ ɛ										
3218-6						p uː dʒ u										
3372-6						n a m a										
3718-6						a g a										
4135-6						b u n										
4694-6						g u dʒ u										
807-6						k ɛ m										
2320-6						k a n e										
2842-6						d i g ɛ										
3719-6						m ɛ										
4081-6						d a m b ɛ										
4313-6						n ɛ m										
4460-6						s ɛ p										
5514-6						n ɛ n d ɛ										
5810-6						p i g ɛ										
93-6						d ɔ										
890-6						a m i i g ɛ										
1336-6						t e g e										
1703-6						b o										
4591-6						t a g a										
5605-6						t i m o										
63-6						k a g a										
296-6						dʒ a m b ɛ										
463-6						d u m b i										
762-6						b a n a k k u										
3425-6						j a										
4120-6						k ɛ ɛ ɛ										
4423-6						d o a ɛ										
4759-6						n i e										
4904-6						n u n a										
4960-6						g i n aː dʒ i										
5125-6						o n dʒ ɛ										
5339-6						p aː g a										
5771-6						dʒ u g u										
5922-6						b i g o										
5938-6						a d u n a										
483-6						g o dʒ u										
1542-6						n ɛ										
1683-6						s i j										
2551-6						g ɛ										
2957-6						m a n d ɛ										
3048-6						b e j e										
4402-6						j e										
5081-6						p i n a i										
5622-6						p e l e j										
650-6						b o dʒ ɛ										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n u m o										
1862-6						i dʒ ɛ										
2618-6						k ɛ ɛ ɛ										
2880-6						k u n dʒ u g										
2924-6						p o g										
3136-6						j a g a										
3405-6						ɛ m ɛ										
3811-6						l e										
4535-6						s u g ɛ										
4888-6						s a m n a										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m o										
3482-6						m i s i d e										
4202-6						g o g ɛ										
4781-6						s a dʒ a										
4921-6						s a m b aː										
5982-6						g uː dʒ uː										
408-6						j o m b ɛ										
526-6						dʒ g g										
789-6						g a n										
1298-6						g u g n m b										
1942-6						j e										
2666-6						ɔ ɛ g ɛ										
3015-6						n o n d										
3905-6						n o										
3977-6						o n dʒ dʒ										
3978-6						o n dʒ ɛ										
4152-6						k i u e										
4334-6						s ɛ ɛ										
4648-6						j e										
5200-6						ɛ l										
5318-6						d ɛ g ɛ										
5532-6						i n u										
5673-6						d e m										
5866-6						k a r a										
66-6						k a										
432-6						k a n										
446-6						g e ŋ g o										
1579-6						u m n l ɛ										
1748-6						j e										
1823-6						g ɛ ɛ										
2902-6						j i										
3684-6						k i n ɛ										
3812-6						p i ŋ i										
