COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1152-1	g ɔ m a															
1374-1	k u r d a															
1452-1	k a r u															
1862-1	ɛ s u															
2083-1	k a e															
2108-1	n iː b a															
2636-1	m															
2924-1	g o u															
2941-1	k a n															
3405-1	ŋ i m iː j															
3751-1	dʒ oː															
4066-1	a j ɔ															
4535-1	t i m o															
4888-1	b a n i j j															
5583-1	b a s b a															
5751-1	d i iː iː															
5981-1	u r a j̃															
114-1	d a r a															
851-1	b a w̃ w̃															
1941-1	g a w u															
2179-1	j dʒ o															
2351-1	p a s a															
2496-1	b a r															
3482-1	z ɔ t ɔ m a o o ɔ															
3497-1	m r̃ r uː															
3588-1	d a w u															
4202-1	g a n m d i															
4293-1	z ɔ j ɔ															
4921-1	s u s b iː															
408-1	n ɔː n b iː															
545-1	o															
978-1	t ɛ r															
1052-1	n iː r̃ b u															
1070-1	m ɛ w u															
1942-1	j̃ a															
2456-1	b ɛ r u															
2514-1	d i s o															
2666-1	s i j ɛ															
2817-1	j ŋ b a															
3132-1	b u m b i															
3300-1	a r u															
3976-1	dʒ o s w															
4152-1	k a s o m															
4361-1	t i															
4570-1	t i w a a															
4648-1	j e															
715-2		dʒ a j														
1089-2		n a j u														
1319-2		n a u														
1398-2		s i j u r u														
1557-2		a r e														
1626-2		j a r u														
1840-2		t a r														
2247-2		k a														
4677-2		k a r a r														
5162-2		m i n r̃ e														
5406-2		i n u														
359-2		k a r a j̃														
1577-2		g a r e														
2196-2		n a r u														
2230-2		s a r e														
2533-2		b a r u														
3605-2		k a n l e														
3866-2		a s u														
4553-2		t a m l u u														
4822-2		k a r e														
5254-2		g a r e														
503-2		tʃ a r i j̃														
1356-2		m a r u														
1881-2		n i n j̃ u														
2084-2		m i ɛː dʒ i														
2420-2		p i r i														
3218-2		b i t dʒ e														
3372-2		s a m ɔ														
3718-2		k a r u														
4135-2		b a r u j̃														
4694-2		s a s u														
807-2		k a m e														
2320-2		k a r ɔ														
2476-2		k i g i														
2842-2		dʒ j g ɛ j̃														
4081-2		dʒ u r u ɔ														
4313-2		n oː m ɛ														
4460-2		dʒ a r ɔ														
5514-2		dʒ i n dʒ ɛ														
5810-2		b a r u														
93-2		k a														
260-2		b a m r ɔ														
385-2		s a m u														
890-2		k a m g a r i														
1336-2		t a s i														
1703-2		g j														
1769-2		dʒ a r l i														
2162-2		b a r u														
2635-2		n a														
2735-2		b i n g i j iː														
3031-2		t a g u														
4591-2		k i r e														
5301-2		b a r i														
5605-2		t a r̃ u j̃														
296-2		dʒ ɛ r dʒ u														
463-2		dʒ o r l ɛ														
762-2		b o m i n g i														
1432-2		t a r i														
1474-2		t a l														
1788-2		s eː j i														
2044-2		dʒ a r̃ l u														
2713-2		t a m t ɛ l a r ɔ														
3219-2		d u w a														
3425-2		j j														
4184-2		n ɛ j														
4629-2		n a m u														
4759-2		n o ɔ u														
4904-2		n k i r̃ u														
4960-2		g a n a i														
4980-2		t i g j̃														
5059-2		tʃ a r i														
5125-2		k a r dʒ i														
5339-2		d j g u														
5549-2		t a r u i														
5771-2		dʒ uː g o														
5905-2		t j r														
5938-2		i t ɔ n iː														
1-2		k u														
483-2		k a s ɔ														
629-2		t i m														
667-2		a r a														
1254-2		dʒ u n g o r i														
1415-2		n k u														
1542-2		n g r i														
1683-2		dʒ u j ɔ														
1898-2		b i r i														
2551-2		n i														
2901-2		t a l u														
2957-2		i l ɛ														
3048-2		i n aː														
3251-2		dʒ a r i														
3885-2		dʒ a r ɔ														
4402-2		j j														
5081-2		dʒ i ŋ l l l j														
5622-2		b ɛ r i r i u														
6006-2		k a r i														
43-2		m aː g														
135-2		t i n l i														
158-2		m t i r u														
194-2		k u j														
221-2		a s r														
650-2		b ɔ s ɔ														
1152-2		t i j ɔ														
1374-2		g a r l a														
1452-2		tʃ a r i														
1862-2		oː s oː														
2108-2		n iː r̃ ɛ i														
2636-2		m														
2880-2		k i n s dʒ ɛ														
2924-2		k ɔ r														
2941-2		tʃ a r i														
3405-2		k i n ɔ j̃														
3959-2		t u r u														
4066-2		j r ɔ														
4535-2		dʒ i j̃ ɔ														
4888-2		dʒ a m i r a														
5180-2		k aː r i														
5751-2		t i n a														
5981-2		a r r i														
114-2		d a r i														
702-2		m g ɔː m a a i														
851-2		b a w a														
872-2		ɛ n g														
952-2		g o n dʒ i														
2179-2		dʒ b ɔ														
2351-2		k a j u														
2496-2		n a i														
4609-2		k o r u u l u														
4740-2		g o r i														
4921-2		s o l aː														
5982-2		d r g g a														
978-2		t i r i														
999-2		ɔ ɔ														
1052-2		n iː r l														
1989-2		m uː r i														
2456-2		tʃ ɛ r i														
2666-2		k r j i														
2817-2		a l ɔ														
3132-2		t u m i														
3300-2		u r i														
3977-2		k i j dʒ ɛ														
3978-2		k i j dʒ ɛ														
4260-2		j j g u														
4278-2		k aː w dʒ i														
4334-2		u s ɔ i														
4361-2		t i g a														
4570-2		t i g ɛ														
4648-2		ɔ ɔ														
715-3			t a													
1089-3			s i ŋ													
1319-3			s a l i													
1398-3			s i ŋ u n a i													
1557-3			g a n i													
1626-3			i a g i													
1840-3			k a n i													
2247-3			g ɔ													
4677-3			p i n i n a													
5162-3			s i n dʒ i													
5406-3			ʔ i n i													
359-3			k o n a													
1577-3			g i n i													
2196-3			s a n ɛ													
2533-3			b a r b e													
3866-3			ʔ o g i													
4553-3			t i n g e ɔ													
5254-3			p i n i													
503-3			p ɔ m e ŋ													
1881-3			s i l aː ŋ													
2084-3			j i n ɔ													
2420-3			p i n ɔ													
3218-3			p i b a ŋ a													
3372-3			s i n i													
3718-3			k i n i													
2320-3			p a r a													
2476-3			k a g i													
3719-3			n i													
4460-3			t a w ŋ													
5514-3			s i n dʒ i													
890-3			k i m b ɛ r i													
1336-3			t a g e													
1703-3			t a ɛ													
2162-3			t o ŋ a													
2635-3			b o													
2735-3			ʔ u n b a l ɛ													
762-3			p i n i n g ɛ g g													
1788-3			s a a													
2713-3			t i n a a m b o ŋ o													
3219-3			t o m i													
4629-3			ɲ o m o													
4904-3			ɲ u aː m b o													
5125-3			k a ŋ dʒ e													
5771-3			j u g w̃													
5938-3			ʔ i r i n i													
1898-3			p ɔ n i													
2901-3			t o m b a													
2957-3			s i n dʒ i													
3048-3			b ɔ ŋ e													
5081-3			p i n g ɛ													
6006-3			p u l i													
716-3			j ɔ													
1152-3			b ɔ m o													
1789-3			j i g i													
2083-3			k a m n i													
2108-3			ɲ a b dʒ a													
2618-3			k u l u													
2880-3			ʔ o n b i g													
2941-3			p o ŋ i													
3405-3			ʔ i n i m													
3811-3			w iː													
5583-3			ŋ aː m g aː													
5751-3			k ɔː j ɔ													
2442-3			j i g i													
2496-3			b o l													
4921-3			s ɔ m b l e													
196-3			p u l a													
3639-3			p e l e													
3905-3			j aː													
3977-3			m o n d e													
3978-3			m o n dʒ e													
4361-3			p a b m													
715-4				d ɔ												
1089-4				n ɔ n i												
1319-4				n ɔ n a												
1398-4				m ɔ n a m u												
1557-4				k ɔ r ɔ												
1626-4				l ɔ r ɔ												
1840-4				t ɔ r u												
2247-4				k ɔ												
4677-4				k ɔ r ɔ ɛ n												
5162-4				m ɔ j r ɔ												
5406-4				t ɛ n ɛ												
359-4				k ɛ r ɔ												
1577-4				k ɔ r ɔ												
2196-4				n a r a												
2230-4				m ɔ ɛ ɔ												
2533-4				b ɛ r ɔ												
3605-4				k ɛ m ɛ												
3866-4				k ɔ r ɔ												
4553-4				d ɛ d a												
4822-4				k ɔ m ɛ												
5254-4				d ɔ r ɔ												
503-4				tʃ ɔ r e												
1356-4				m ɔ r												
1881-4				n iː r a a												
2084-4				m ɔ a												
2420-4				k ɔ r ɔ												
3218-4				b ɛ s r̃ ɔ												
3718-4				t a r ɛ												
4135-4				b ɔ r a												
4694-4				k ɔ s u ɔ												
807-4				d ɔ m u												
2320-4				k ɛ n u												
2842-4				tʃ ɛ g ɔ m												
4313-4				n ɔ m												
4460-4				m ɔ r r												
5514-4				s i n ɔ												
5810-4				b ɔ r ɛ												
93-4				k ɔ												
260-4				b ɔ g r ɛ												
385-4				d e m a												
890-4				k ɛ m ɛ r u												
1769-4				d ɔ m ɔ												
2162-4				b ɔ r ɛ												
2635-4				k ɔ												
2735-4				tʃ i r u n a												
3031-4				d ɔ ɣ ɔ												
5301-4				b ɔ r e												
5605-4				t ɔ r̃ ɔ												
63-4				k ɔ r ɔ												
296-4				s aː m a												
463-4				d ɛ m ɛ												
762-4				b u n u ŋ u r̃ u												
1432-4				b ɔ r e												
1474-4				t ɔ m												
2044-4				d ɔ m ɔ												
3219-4				b ɔ ɣ ɔ												
4120-4				k ɔ r ɔ												
4184-4				n e r												
4423-4				d ɔ r ɔ												
4629-4				n e r e												
4759-4				n a ɣ r a												
4904-4				n d e r e												
4960-4				k ɔ n ɛ ɔ												
4980-4				t ɔ ɣ ɔ												
5059-4				k i r a												
5125-4				g ɔ m u												
5549-4				d ɔ r ɔ												
5771-4				d u ɣ a n												
5922-4				b ɔ r ɔ												
1-4				k ɔ												
629-4				t e w̃ ɔ												
667-4				ɔ r ɔ												
1254-4				b ɔ r s ɔ r e												
1415-4				n j a												
1542-4				n r m												
1683-4				d ɛ r u												
1898-4				k a r a												
2551-4				r aː												
3251-4				j ɔ r ɔ												
3885-4				k ɔ r u												
5622-4				b e r u ɛ j												
6006-4				b aː r a												
43-4				s ɔ												
135-4				d ɛ n u												
158-4				m dʒ e n u												
221-4				ɔ r ɔ												
650-4				b ɛ ɔ												
1374-4				d a r u												
1452-4				k i r u												
1789-4				n ɔ r ɔ												
1862-4				ɛ r ɛ												
2108-4				n iː dʒ u												
2636-4				n												
3113-4				d ɔ ɣ ɔ												
3136-4				l ɔ r ɔ												
3751-4				d ɛ r												
4888-4				g a m n o												
5180-4				m ɔ m ɔ												
5583-4				d u m e												
5981-4				ɛ r ɔ m												
25-4				d ɔ r a ŋ a a												
114-4				d aː r ɔ												
702-4				ɔ k ɔ m u n o												
851-4				b a w ɔ												
872-4				j n ɛ												
952-4				k a n u a												
1941-4				k i n u												
2442-4				n u r ɔ												
3448-4				b ɔ ɔ												
3482-4				j i s i r u a												
3497-4				ɔ n ɔ												
3588-4				k ɔ m ɔ												
4101-4				ɔ n ɔ n												
4293-4				dʒ ɔ n ɔ												
4520-4				b ɔ w̃ ɔ												
4609-4				k aː r u r̃ a o												
4740-4				k a n a r̃												
4781-4				s o m ɣ o												
5982-4				k ɛ u r̃ ɔ												
196-4				tʃ a n a												
545-4				ɔ r r												
931-4				k o												
978-4				t e r												
999-4				r aː												
1052-4				n iː r u												
1070-4				n u ɣ u												
1298-4				dʒ a m a m												
1989-4				m i ŋ a												
2145-4				d o												
2306-4				a m a												
2456-4				k e r u												
2514-4				d u r u												
3132-4				d a n												
3300-4				e r u												
3774-4				d ɔ r ɔ												
3976-4				ɛ n n a												
4039-4				d a r u												
4278-4				d ɔ m n ɔ												
4361-4				dʒ i ɣ u												
4570-4				t i ɛ o												
715-5					d a n a											
1089-5					n ɛ n ɛ											
1319-5					n ɛ l e											
1398-5					s i n e l a i											
1557-5					k i nː a											
1626-5					ɛ a i											
1840-5					k a n ɛ											
2247-5					k l i											
4677-5					k a l a i											
5162-5					s i nː g a											
5406-5					i n dʒ i											
359-5					k a n a j											
1577-5					k i nː e											
2196-5					s a m i											
2230-5					g ɛ dʒ a											
3605-5					k a n d a											
3866-5					a dʒ i											
4553-5					d i ŋ g g i											
4822-5					k a n d a											
5254-5					k ɛ l i											
1356-5					k a g j											
1881-5					s i g i											
2084-5					ɛ i e n ɛ											
2420-5					p ɛ l ɔ											
3218-5					p i g u m a											
3372-5					s i n i											
3718-5					k a g a											
4135-5					k a n a											
4694-5					g u dʒ u g a											
2476-5					k a g e											
2842-5					d a g a											
3719-5					j̃ o											
4081-5					k a m b g a											
5514-5					s i n dʒ i											
260-5					b a n e a											
385-5					n oː n g a											
890-5					g eː m b e l e											
1703-5					b eː l											
1769-5					d ɛ m g ɛ											
2735-5					i n g a n ɛ											
4591-5					k e l e											
5301-5					k a g a											
63-5					k a n a											
296-5					k a n d a											
463-5					b u n d e											
762-5					b i n i ŋ g ɛ dʒ i											
1788-5					s a l e											
3219-5					d ɔ g i											
4120-5					k ɛ m ɔ											
4759-5					n eː a e e											
4960-5					g u n e e											
5059-5					g a g a											
5549-5					b m l g ɛ											
5771-5					n o g i											
5905-5					k ɔ r ɛ											
5938-5					i r a m a i i											
1415-5					n e e											
1542-5					ŋ i e ɛ											
1898-5					k a g a											
2551-5					n aː											
2957-5					s o n dʒ a											
3048-5					g u ɛː e											
4402-5					j̃ e											
5081-5					p j̃ n ŋ e u											
6006-5					p i l i											
135-5					g e n d ɛ											
194-5					b a g											
716-5					j ɔː											
2083-5					k a ɛ n i											
2618-5					k ɔː l u											
2880-5					g o n g i g i											
3113-5					k ɔ g ɔ											
3136-5					a ɛ n e											
3405-5					o n i											
3572-5					b a l ɛ											
4535-5					g u e											
5751-5					ɔː j ɔː											
851-5					b u z											
2179-5					n g e											
2351-5					b ãː ɛ e											
2496-5					n i l											
3448-5					d e g ɔ											
4781-5					d ŋ g ɔ											
4921-5					s a n g u e											
196-5					p u l a											
789-5					k a l a											
931-5					d ɔ r e											
1298-5					k a n ɛ ŋ g a											
2145-5					d ɔ a											
3639-5					d u l a											
3977-5					m o n dʒ i											
3978-5					m o n dʒ i											
4260-5					u n g u											
715-6						d ɔ l i										
1089-6						k ɛ ŋ e										
1319-6						n ɔ l										
1398-6						k a n u n i ɔː										
1557-6						k i n ɔː										
1626-6						ɛ i aː										
1840-6						n i n ɛ										
2247-6						g ɔ o										
4677-6						k a l ɔː u i										
5162-6						s i n j ɔː										
5406-6						g u n d e										
359-6						k a n u e										
1577-6						k i n ɔː										
2196-6						n u m u										
2230-6						g ɔ l i										
2533-6						k u m g u										
3605-6						k u n d u										
4553-6						t u n g uː e										
4822-6						k u n b u										
5254-6						d ɔ l ɔː										
503-6						k ɔ m ɛ										
1356-6						k a n n										
1881-6						s ɔ s o e										
2084-6						ɛ i a d ɔː										
2420-6						k ɛ n ɔː										
3218-6						n u dʒ a dʒ u										
3372-6						n ɔ n ɔː										
3718-6						u n e										
4135-6						k a n e										
4694-6						g a dʒ u j aː										
807-6						k u m b u										
2320-6						k ɛ l ɛ										
2842-6						d a g aː l										
3719-6						j iː										
4081-6						d a m b a aː										
4313-6						n u n ɛ										
4460-6						t ɛ j ɛ										
5514-6						n i n d aː										
5810-6						k u ŋ l a										
93-6						d ɔ										
890-6						dʒ e n m ɛ l ɛ										
1336-6						d ɛ g ɛ										
1703-6						b ɛ l										
4591-6						g ɛ j ɛ										
5605-6						d u m ɔː j										
63-6						k a l a										
296-6						k a n d aː										
463-6						d e n b e										
762-6						b i l ɛ n dʒ ɛ dʒ e										
3425-6						j ɛ										
4120-6						k a n ɛ										
4423-6						d a l ɔː										
4759-6						n e i j ɛ										
4904-6						s a o n g ɛ										
4960-6						g a n i ɛ										
5125-6						dʒ ɛ n dʒ ɛ										
5339-6						o g e										
5771-6						eː o g e e										
5922-6						k a r ɔː										
5938-6						ɔ n a n i i ɔː										
483-6						g ɔ dʒ ɛ										
1542-6						n g i										
1683-6						d u j ɛ										
2551-6						ŋ i										
2957-6						s u n d e										
3048-6						g i l e										
4402-6						j ɛ										
5081-6						b j n l u u ɛ										
5622-6						d i m i r u ɛ										
650-6						p ɔ l ɔː										
716-6						j ɛː										
1152-6						g i j ɛ										
1789-6						s a n ɛ										
1862-6						o r ɛ										
2618-6						k i m aː										
2880-6						g o n d e g a										
2924-6						d ɔ l uː										
3136-6						a a n aː										
3405-6						t e m e										
3811-6						j ɛ										
4535-6						g o j ɛ										
4888-6						d u n a j u										
5751-6						p ɔ j ɛː										
2179-6						j g i										
2442-6						s i l ɛ										
3482-6						m ɔ m u l ŋ g g ɔː										
4202-6						k ɛ n a j ɛ										
4781-6						s i n dʒ i										
4921-6						k e n g ɛ e										
5982-6						k ɛ b g ɛ										
408-6						j ɛ n d iː										
526-6						k u n ɛ g										
789-6						d a dʒ a										
1298-6						p a j u n dʒ a										
1942-6						i o										
2666-6						k i r ɛ										
3015-6						j n dʒ										
3905-6						s aː l										
3977-6						m o n d e										
3978-6						m o n d e										
4152-6						k a dʒ o j										
4334-6						o n a n										
4648-6						j j										
715-7							k a ɛ									
1089-7							j a s									
1319-7							j a ɛ									
1398-7							s a m ɔ n dʒ i									
1557-7							k a r a									
1626-7							j a r a									
1840-7							k a r i									
2247-7							k a									
4677-7							k a r a i j									
5162-7							j a n r a									
5406-7							g a n d i									
359-7							k a r a									
1577-7							k a r a									
2196-7							w ɛ r i									
2230-7							s a s a									
2533-7							b a r b i									
3605-7							k a n d a									
3866-7							k a s i									
4553-7							k ɔ d g ɛ i									
4822-7							k a m b a									
5254-7							k a r a									
503-7							k a r i									
1356-7							j a r o									
1881-7							t ɔ r i j									
3372-7							j a a									
3718-7							k a r i									
4135-7							b a r i									
4694-7							g a s n g a									
807-7							k a m b ɔ									
2320-7							k i r i									
2476-7							k a g i									
2842-7							k a j a j									
3719-7							j ɔ									
4081-7							t a m b ɛ a									
4313-7							j a n w i									
4460-7							s a r a									
5514-7							k ɔ n dʒ i									
5810-7							k a n r i									
93-7							g i									
260-7							k a g r a									
385-7							dʒ a m b i									
890-7							g o m b o r i									
1336-7							k i g a									
1703-7							b a a									
1769-7							d ɔː m b a									
2162-7							k a r i									
2635-7							n i									
2735-7							k ɔ n b a dʒ i									
3031-7							t a g i									
4591-7							k ɔ r a									
5301-7							b a r i									
5605-7							t a r i									
296-7							d ɔː n d i									
463-7							d o m b a									
1432-7							b a r i									
1474-7							t a d a									
1788-7							s w r o									
2044-7							d a m b i									
2713-7							t a m k ɛ n b a a a									
3425-7							j a									
4184-7							n ɛ r ɛ									
4423-7							k ɛː r ɔ									
4629-7							s iː m r i									
4759-7							n ɔ n a a									
4904-7							l k o r̃ d i									
4960-7							g ɔː n a r a									
5059-7							k a r i									
5125-7							k ɔ n dʒ ɔ									
5339-7							k a g a									
5549-7							t a r ɛ a									
5771-7							k ɔ g i g									
5905-7							t a r i									
5922-7							k a r̃ a									
1-7							b ɔː									
483-7							g a s a									
667-7							ɔː r i									
1542-7							n ɔ o									
1683-7							k i j i									
1898-7							k a r a i									
2551-7							ɔː i									
2901-7							t a r d a									
2957-7							g ɔ n d i									
3048-7							b i r a									
3251-7							j a r									
3885-7							b ɔ r ɔ									
4402-7							j j									
5081-7							k j n d i a i									
5622-7							b ɛ r i r i i									
6006-7							k aː r i									
43-7							k ɔː ɛ ɛ									
135-7							k u n d a									
158-7							s t ɛ s i									
194-7							k eː r									
221-7							a s i									
650-7							k ɔ s ɔ									
1152-7							t i r ɛ									
1374-7							k ɔ r d i									
1452-7							k a r i									
1862-7							a s a									
2083-7							k ɔ g ŋ									
2108-7							n iː r̃ i i									
2880-7							g ɔ n dʒ i g i									
2924-7							k a									
2941-7							k a r i									
3113-7							t ɔ g ɛː									
3136-7							ɔː a r ɔ									
3405-7							t ɔ m ɔ i									
3572-7							k a ŋ ɔ									
3751-7							d a									
3959-7							k ɔ r i									
4066-7							k a i									
4535-7							g o r a									
5180-7							k ɔː m d i									
5583-7							d a r b a									
5981-7							a r a									
25-7							d ɔ ŋ i ŋ i d i									
114-7							k a r i									
702-7							ɔː k ɔ n ɔ n ɔː									
872-7							ɔ n d iː									
1941-7							t ɛː r̃ i									
2179-7							i d o									
2351-7							b a ŋ a									
2496-7							dʒ aː ŋ									
3588-7							k ɔː r o									
4202-7							k a n o i ɔ									
4609-7							k ɔː r a r u i									
4921-7							t ɔ m b b i									
408-7							n n m d i									
526-7							k ɔ n i g ɔ									
545-7							ɔ r									
978-7							t ɛ r i									
999-7							r a									
1052-7							n ɛ r b i									
1070-7							ɛ ɛ g i									
1942-7							j									
2456-7							k a r i									
2514-7							d ɛ s i									
2666-7							k r r i									
2817-7							a s d i									
3300-7							ɛ r i									
3977-7							ɔ n dʒ i									
3978-7							t ɔ n dʒ i									
4039-7							t i r									
4152-7							k a r̃ o i									
4260-7							m g i									
4278-7							k ɔː m dʒ									
4648-7							j e									
715-8								d i n i								
1089-8								n i g ɔ								
1319-8								n a ɛ ɛ								
1398-8								s i g e l dʒ i								
1557-8								k i n i								
1626-8								e i m i								
1840-8								k a n ɔ								
2247-8								g i i								
4677-8								k i l i o e								
5162-8								s i n r i								
5406-8								g i n dʒ i								
359-8								k oː n o								
1577-8								k i m i								
2196-8								s a n u								
2230-8								n u j u								
2533-8								b a n d ɔ								
3605-8								g u n d a								
3866-8								k o dʒ								
4553-8								t u ŋ g l								
4822-8								g u m b a								
5254-8								p i n								
1881-8								s u oː e m								
2084-8								j i n n i								
2420-8								p i l i								
3218-8								p i g n m u								
3372-8								s i m i								
3718-8								k u r u								
4694-8								g oː dʒ uː g u								
2320-8								k a r u								
2476-8								k a g o								
2842-8								d u g u								
3719-8								n								
4081-8								d u m b u e								
4313-8								n l n i ɛ								
5514-8								n i n dʒ i								
385-8								n oː n g o l								
1336-8								t eː g eː								
1769-8								b e n g ɔ								
2735-8								g ɛ n g a l a								
3031-8								d ɛ g ɔ								
4591-8								k e n e								
5301-8								k oː r o								
63-8								k a n u								
1788-8								s a w ɛː								
2713-8								t u b u n dʒ eː l u								
4120-8								k a m ɔ								
4184-8								nʷ ɛː ɛː i								
4759-8								n ɛ n ɛ e								
5059-8								g oː w o								
5771-8								j o g i								
5938-8								i m e m i i u								
629-8								k a n e								
1415-8								n t e								
1898-8								p oː n o l								
2551-8								ɲ aː								
2957-8								s u n dʒ a								
3048-8								p u ɛː u								
6006-8								p u l u								
135-8								g e n g e								
716-8								j ɔ̀:								
1152-8								k eː eː eː								
2083-8								k a m n ɔ								
2618-8								k ɔː m ɔ								
2636-8								m uː								
2880-8								g ɔː n d i g a								
2941-8								k ɛː n ɛː								
3405-8								u n u m								
3811-8								n ɔ̀:								
4535-8								g u m a								
4888-8								b a ɲ a n o								
5751-8								ɔː j ɔ̀:								
851-8								g l dʒ n								
4202-8								k ɛ r e n ɔ								
4781-8								s u ŋ dʒ u								
4921-8								g e m a g o								
196-8								p u l a								
408-8								n iː m b a								
789-8								d u m ɔː								
1942-8								nʷ e								
2145-8								d ɛ i								
2456-8								k oː nʷ ɛː								
3639-8								e l a								
3977-8								m ɔː n dʒ i								
3978-8								m ɔː n dʒ i								
4278-8								n ĩː s s aː								
715-9									d ɛː							
1089-9									n ɛː s u							
1319-9									n ɛː j j							
1398-9									s ɛ m a r dʒ a							
1557-9									i r̃ e							
1626-9									j ɛː w ɛː							
1840-9									d ɛː l u							
2247-9									g ɛː							
4677-9									k ɛ l ɔ ɛ							
5162-9									m ɛ n r̃ ɛ							
5406-9									b ɛ m o							
359-9									k ɛ m u m							
1577-9									a l ɛ							
2196-9									n i r̃ e							
2230-9									s ɛː w ɛː							
2533-9									p ɛ m g ɛː							
3605-9									b ɛ m g ɛ							
3866-9									o s u							
4553-9									g ɛ g u r̃ a							
4822-9									d ɛ m b ɛ							
5254-9									k u l ɔ							
503-9									ɛ r̃ e							
1356-9									m ɔ̃ː l							
1881-9									n u m u o							
2084-9									j aː a							
2420-9									k a r ɔ							
3218-9									p ɛ p a t ɛ							
3372-9									n a j o							
3718-9									i r̃ ɛ							
4135-9									ɛ m u							
4694-9									k ɛ s u r̃ ɛ							
807-9									d ɛ m ɛ							
2320-9									k ɛ l ɛ							
2476-9									g a							
2842-9									t ɔ g ɔ u							
4081-9									d u m b dʒ ɔ							
4313-9									n ɛ m							
4460-9									m ɛː l u							
5810-9									p ɛ s r̃ e							
93-9									t ɛː							
260-9									p e m l e							
385-9									n oː m b ɛ							
890-9									d a m b a l a							
1336-9									k a a							
1703-9									p ɔ ŋ							
1769-9									d u m b a							
2162-9									s ɛː r̃ u							
2635-9									t ɛː							
2735-9									g a rʷ dʒ a r a							
3031-9									t ɛː g ɛː							
4591-9									t ɔ j ɔ							
5301-9									p ɛː r̃ u							
5605-9									d ɛ m ɛ							
63-9									k a r a							
296-9									s u m ɛː							
463-9									d a m b ɛ							
762-9									b a l a ŋ g a g g							
1432-9									t ɛː j u							
1474-9									d ɛː m ɔ							
1788-9									s u ɔ							
2044-9									d u m b ɛː							
2713-9									d u m b a g g a a a							
3219-9									b a s a							
3425-9									j ɔ							
4120-9									k a r ɛ							
4184-9									n iː r̃							
4423-9									s ɛː r̃ ɛː							
4629-9									n iː r o							
4759-9									n a w̃ a a							
4904-9									l u o m w̃ o							
4960-9									b a l a ɔː							
4980-9									t aː g							
5059-9									d u l u							
5125-9									g a n dʒ a							
5339-9									ɔ g u							
5549-9									dʒ a r dʒ ɔː							
5771-9									a u g a m							
5905-9									t o s u							
5922-9									t ɛː r̃ ɛː							
1-9									k ɔː							
483-9									o s u							
629-9									d a g							
667-9									a r a							
1254-9									n a rʷ g ɔ r̃ e							
1415-9									n n u							
1542-9									n ŋ ɛ r							
1683-9									s ɛ j ɔ							
1898-9									p oː l o e							
2551-9									r ɔː							
