COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
415-4				m u s u b u						
418-4				n oː						
451-4				h o k o r						
456-4				t u n a						
59-4				i o						
72-4				n i k u						
80-4				t a m a g o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				i ui i						
14-5					k o r e					
18-5					d a r e					
35-5					h iː t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a ui					
68-5					n e					
71-5					tɕ iː					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k iː k u					
139-5					k o r o s u					
140-5					o j o ŋ u					
156-5					t a dʑ e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m iː z u					
173-5					iː s i					
180-5					k u m o					
185-5					h eː i					
186-5					m o e r u					
187-5					m iː tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui a					
221-5					n a					
239-5					iː ts u					
252-5					m i dʑ u					
253-5					h o dʑ u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e ŋ					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					ts i tɕ					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					h u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː i a					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m iː ŋ i					
400-5					h i aː a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e eː					
458-5					t o s i					
56-5					h iː t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i dʑ o r u					
138-5					s iː n u u					
146-5					a r u k u					
161-5					j uː					
171-5					k a w a					
182-5					k e b u tː i					
188-5					j a m a					
196-5					h o r u					
262-5					h i r u h a					
300-5					h e s o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r ui iː					
401-5					o s u					
420-5					o dʑ i r u u					
424-5					u t a u					
455-5					i k iː tɕ o r u					
15-5					a r e					
22-5					n a i					
24-5					m iː ɴ n a					
49-5					o ɴ n h o					
78-5					a b u r a n i					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui					
230-5					a n o h i t o					
233-5					a n o h i t o t a tɕ i					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k iː r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t e r u					
204-5					iː aː a i					
14-6						k u n ɨ				
18-6						d a n				
35-6						p b a u ts				
36-6						p ɨ ts a ts				
48-6						n a d				
60-6						t u n				
63-6						s ɨː r a m i				
64-6						k ɨː				
67-6						p a u				
68-6						n i				
71-6						ts ɨː				
76-6						p u n ɨ				
83-6						ts ɨ n u				
87-6						p a n ɨ i				
95-6						m ɨː m				
98-6						p a n a				
99-6						f ɨ ts i				
-102-6						s ɨː β a				
103-6						ts ɨ m ɨ				
110-6						t i				
116-6						m iː n				
120-6						n u m ɨ				
132-6						f ɨː k ɨ				
139-6						k u n u s ɨ				
140-6						u u u g ɨ				
156-6						t a pˢ u n				
168-6						ts ɨ k ɨː				
169-6						p u s ɨː				
170-6						m ɨː u ɨ				
173-6						a k				
180-6						f ɨ m u				
185-6						p i i				
186-6						m u n ɨ				
187-6						m ɨː ts i				
190-6						a k a				
193-6						f u n u				
194-6						s ɨː n u				
195-6						f ɨ n u				
216-6						m a n				
221-6						n a				
239-6						a ts ɨ				
252-6						m ɨː dz ɨ				
253-6						u d dz ɨ				
254-6						a ts a ts ɨ				
266-6						k a u i				
267-6						n a d a n i ɨ				
268-6						mː m				
272-6						a m ɨ u				
276-6						a n a ɨ				
281-6						m iː k				
304-6						ts ɨ β				
305-6						ts ɨː pˢ				
308-6						p a n a				
309-6						f ɨ s a				
310-6						t u				
311-6						n				
342-6						u iː f i				
346-6						f ɨ n				
347-6						f ɨː n ɨ				
348-6						p ɨ ɭ u				
351-6						t u u				
361-6						u m b ɨː				
379-6						f ɨ p a n u				
394-6						p ɨ d a n				
395-6						m ɨː g i				
400-6						p i aː a n ɨ				
412-6						s a k i ɨ				
413-6						a ɨ k a k dz ɨ				
414-6						p u ɨ				
422-6						p ɨ k ɨ ɭ n ɨ				
423-6						k a d i n				
430-6						p a k ɨ				
435-6						p ɨ k ɨ				
446-6						s u ts				
447-6						mː u b				
458-6						t u k				
56-6						p u				
62-6						a n				
65-6						k a i				
70-6						t a n ɨ				
75-6						k a i				
96-6						m i				
101-6						p a				
119-6						f ɨː m u				
134-6						s ɨː pˢ u n ɨ				
138-6						s ɨː n ɨ				
146-6						a r ɨ k				
171-6						k a ts a				
182-6						k ɨ pˢ ɨ n i				
188-6						u a m a				
196-6						u u n ɨ				
401-6						u o a				
420-6						u pˢ u n				
442-6						s i m i a ɨ f				
24-6						m n				
78-6						a β ɨ n a m				
130-6						m ɨː n ɨ				
192-6						a u				
199-6						a a a				
250-6						p u k n u				
264-6						f ɨː r ɨː				
314-6						m u k ɨː				
369-6						f ɨː ɭ ɨ n				
418-6						n u				
451-6						p u k d n				
456-6						ts ɨ n a				
59-6						vː u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ e t o tɕ			
36-7							ɸ o t a tɕ u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s e r a m			
64-7							k i			
67-7							h eː			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							tɕ u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k o tɕ e			
-102-7							s e t a			
103-7							tɕ o m e			
110-7							t e			
116-7							m o n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a tɕ e r			
168-7							tɕ u k i			
169-7							h o s i			
170-7							m i tɕ u			
173-7							i s i			
180-7							k u m o			
185-7							h eː i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a			
193-7							k iː r o			
194-7							s i r o			
195-7							k u r o			
216-7							m a r iː			
221-7							n a			
239-7							i tɕ u			
252-7							m e tɕ u			
253-7							j o tɕ u			
254-7							e ts u tɕ u			
266-7							k a tɕ e			
267-7							n a ŋ a r e r u			
268-7							o m i			
272-7							a m e ŋ			
276-7							a r a u			
281-7							m o s i			
304-7							tɕ u h eː			
305-7							tɕ e tɕ			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							j o k e			
346-7							k o r a			
347-7							k i r u			
348-7							h i r o			
351-7							t oː eː			
361-7							o m o			
379-7							k u s a r eː			
394-7							h i d a r i			
395-7							m i ŋ i			
400-7							h i iː a r u			
412-7							s a k e r u			
413-7							tɕ u k i s a s u			
414-7							h o r u			
422-7							h u k u r e r u			
423-7							k a ŋ eː e r u			
430-7							h a k u			
435-7							h u k u			
446-7							s e t eː			
447-7							o e			
458-7							t o s i			
56-7							ɸ i t o			
62-7							e n u			
65-7							k a w			
70-7							t a n e			
75-7							k a w			
96-7							m e			
101-7							h a			
114-7							k o i			
134-7							s e h o r			
138-7							s i n u			
146-7							a r u k u			
161-7							j uː			
171-7							k a w a			
182-7							k e b u e			
188-7							j a m a			
196-7							j o r u			
262-7							h i r u m			
300-7							h e s o			
313-7							d e			
350-7							s e b a			
352-7							tɕ i k a			
396-7							h u r iː			
401-7							o s u			
420-7							o r o r u			
424-7							o t a u			
442-7							s e m e r u k e r			
455-7							e k i t e r			
15-7							a r e			
22-7							n a			
24-7							m i n a			
78-7							a h u r a n e			
89-7							k e			
130-7							m i r u			
149-7							k u r u			
175-7							s o n a			
183-7							ɸ i			
192-7							a o			
230-7							a n o ɸ t o			
233-7							a n o ɸ i t o t r			
250-7							ɸ o k a n o			
274-7							n o r e t a			
298-7							k e ŋ a w a			
303-7							ɸ a r a w a t			
314-7							m o s e			
354-7							a tɕ iː u			
369-7							k i r e r u			
376-7							w a r iː			
415-7							m u s u iː u			
418-7							n uː			
451-7							ɸ o k o r i			
456-7							tɕ u n a			
59-7							o o			
72-7							n i k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i tɕ oː			
142-7							t o iː u			
150-7							n e t e r			
204-7							i iː a i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a r		
68-8								n e g		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a iː u r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui a		
221-8								n a		
239-8								i ts u		
252-8								m i dʑ u		
253-8								j o dʑ u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e g		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								ts i a i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								j u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i a		
361-8								o m o i a i		
379-8								k u s a r a a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i ui a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a m g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u w		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i dʑ o r u		
138-8								s i n u u		
146-8								a b u k u		
161-8								j uː		
171-8								k a w a		
182-8								k e m u b i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e b a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o tɕ o r r		
424-8								u t a u		
442-8								s i m e ts u e		
455-8								i k i t e r u		
15-8								a r e		
22-8								n a i		
24-8								m i a n a		
49-8								o n a g o		
78-8								a b u r a m i		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts ui		
230-8								a n o h i t o		
233-8								a n o h i t o aː a tɕ		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g a w a		
303-8								h a r a w a t a		
314-8								m o s i		
354-8								a ts ui u a		
376-8								w a r ui		
415-8								m u s u b u		
418-8								n uː g		
451-8								h o k o r i		
59-8								u o r		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i m z z		
150-8								n e t e r u		
204-8								i ui a i		
14-9									k u j i	
18-9									t a j i	
35-9									h i t u ts u ɴ	
36-9									h u t a ts u	
48-9									n a g a ɴ	
60-9									t u j u ɴ	
63-9									ʃ i j a m i ɴ	
64-9									k w	
67-9									h a b	
68-9									n i ɴ	
71-9									ɕ w	
76-9									h u n i	
83-9									ts u n u	
87-9									h a n i	
95-9									m i m u	
98-9									h a n a	
99-9									k u j i	
-102-9									ʃ i t a	
103-9									ts u m i	
110-9									t i	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									k w k u ɴ	
139-9									k u j u ʃ u	
140-9									u h u g u ɴ	
156-9									t a h i j u	
168-9									ts u k u	
169-9									h u ʃ w	
170-9									m i a u	
173-9									i ʃ i	
180-9									k u m u	
185-9									h a w	
186-9									m u i j u	
187-9									m i j	
190-9									a k a s ɴ	
193-9									k i j u ɴ	
194-9									ʃ i j u ɴ	
195-9									k u j u ɴ	
216-9									m a j uː ɴ	
221-9									n a ɴ	
239-9									i ts u	
252-9									m w dʑ u	
253-9									h u dʑ u	
254-9									i ts u ts u	
266-9									k a a i	
267-9									n a g a j i j u ɴ	
268-9									u m u	
272-9									a m i g	
276-9									a j a u ɴ	
281-9									m u ʃ i ɴ	
304-9									ts u b a	
305-9									h i j	
308-9									h a n a	
309-9									k u ʃ a	
310-9									t u	
311-9									n u ɴ	
342-9									h u k i	
346-9									k u j a ɴ	
347-9									k i j u ɴ	
348-9									h i j u ɴ	
351-9									t u w a ɴ	
361-9									u m u j	
379-9									k u ʃ a j a t a	
394-9									h i d a j	
395-9									m w g ɴ	
400-9									h i b a j u ɴ	
412-9									ʃ a k i j u ɴ	
413-9									ts u k a ʃ a s u ɴ	
414-9									h u j u ɴ	
422-9									h u k u j i j u ɴ	
423-9									k a ɴ g a i j u	
430-9									h a k u ɴ	
435-9									h u k u ɴ	
446-9									ʃ i t a	
447-9									w i b	
458-9									t u ʃ i	
56-9									h u t u	
62-9									i n u	
65-9									k a s a ɴ	
75-9									k a s a	
96-9									m i	
101-9									h a ɴ	
114-9									k u b i	
119-9									k i m u	
134-9									ʃ i ɕ u j u ɴ	
138-9									ʃ w n u ɴ	
146-9									a j u k u ɴ	
161-9									h i ɴ	
171-9									k a iː a ɴ	
182-9									k i h u j i	
196-9									h u j u	
262-9									h i j u h a ɴ	
300-9									h i s u	
313-9									d i ɴ	
350-9									ʃ i h a s	
352-9									h i k a s	
396-9									h u j uː	
401-9									u ʃ u ɴ	
420-9									u h i j u ɴ	
424-9									u t a u ɴ	
442-9									ʃ w m i j u k i j u ɴ	
455-9									i k i h i j u ɴ	
15-9									a j i ɴ	
22-9									n a s	
24-9									m i ɴ n a	
49-9									u n n g u	
89-9									k i	
175-9									a u n a	
183-9									h i	
199-9									a ts uː	
230-9									a n u h ɴ t u	
233-9									a n u h u j u aː a j	
264-9									k i j i	
274-9									n u j i t a	
314-9									m u ʃ i ɴ	
354-9									a j uː ɴ	
376-9									w a j uː ɴ	
415-9									m u ʃ u b u ɴ	
451-9									h u k u j u	
456-9									ts u n a	
59-9									w u	
142-9									t u b u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i ts o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o uː o ŋ u
156-10										t a pː e r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k iː r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui a
221-10										n a
239-10										i ts u
252-10										m i dʑ u
253-10										h o dʑ u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e ŋ
276-10										a r a u
281-10										m u s i
304-10										ts u b a
305-10										tɕ i tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										h u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː i a
361-10										o m o i a a
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i pː a r u
412-10										s a k e r u
