COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
1603		r a	r a		ɾ u	r a	ɾ u	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
2404	pʰ a l o		pʰ a w o					pʰ a l o
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
2083			z a m b o		z a m b o			
445	n a ɾ i k o l							n a ɾ i k o l
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
2312		g o tʃ u				g o tʃ u		
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
1547	j a s			j a s				j a s
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
2407					pʰ a kʰ e n		pʰ a kʰ e n	
2555				g a tʃ a	k a tʃ u		k a tʃ u	
1672	l e m a			l e m a				
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1646		tʃ o	tʃ o	tʃ o			tʃ o	
865						z a s	z a s	
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
863	s e		s e	s e				
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
483	w a	w a	w a		w a	w a	w a	w a
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
1807			tʃʰ i n l a			tʃʰ i n l a		
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2063		tʰ a kʰ u				tʰ a kʰ u		
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
1773						h a ŋ a n u		h a ŋ g i n u
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
1585			l a m	l a m			l a m	
2006	s e m tʃ e n							s e m tʃ e n
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
1798					dʒ o ŋ		dʒ o ŋ	
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
202					t o ŋ t e			t o ŋ t e
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1770		tʃ j a ŋ			o tʃ a n			
854	p a i pʰ u			p a i p u				p e p u
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
463	t o			t o				
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
373	k o b i	k o b i				k o b i		
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
2110	a l o				a l o	ʔ a l o		
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
635	a t a			a t a				
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
1133		j u		j u	j u	j u	j u	
1088	j o n			j o n				j o n
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
2646		h a ŋ j a				h a ŋ j a		
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
2		a ʃ i			a ʃ i		a ʃ i	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
590	n a			n a				n a
1118		tʃʰ u i						tʰ u l i
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1654	l i	l i	l i	l i	l i	l i		l i
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
2201		n a ʃ u				n a ʃ u		
388	g u w a			g o w a				
2268				s e m pʰ e k a				s e m pʰ e l a n
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
117					kʰ a r i		kʰ a r i	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
962	s e m				s e m			s e m
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
310	a l e j a k			a l a k				a l j a k
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1575	ɾ i j a m a			ɾ i j a m a				
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
2053		u n tʃ u		ŭ n tʃʰ a m				
2219		ʃ e ʃ u				ʃ e ʃ u		
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
153	l i ʃ i ŋ			l i ʃ i ŋ				
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
2277			ŋ j e w o			ŋ j e w o		
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
2296				tʰ o g tʃʰ a m				t o k p a n
5						dʒ a ŋ		dʒ a ŋ
134	dʒ a p							dʒ a p
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
72	d̪ a n		d̪ a n			d̪ a n		
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
2554		d̪ u ɾ i				d̪ u ɾ i		
872	pʰ u ŋ k a			pʰ u ŋ k a				
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
74				n a n	n a n			
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2350					tʃ o kʰ ə n			tʃʰ o l a n
1627	d̪ u l u l a			d o l u				
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
908	l j a k p u			l e k p u				j a k p u
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
2489		pʰ a k p o	pʰ a k p o					
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2422	j a k p o		j a k p o					
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
856			k j a k p a				k j a k p a	
1629					ŋ o n b u		ŋ o n b u	
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
