COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
66-1	ts u ³						
71-1	ʃ i ⁵						
72-1	ʔ u ³						
76-1	w ɔ ³						
77-1	n j ai k ³						
78-1	n au k ³¹						
82-1	pʰ u ŋ ⁵						
87-1	d ɔ ³						
93-1	l a m ³						
94-1	m j ei k ⁵³						
100-1	s w a n ⁴²						
116-1	l ɔ ⁴²						
119-1	w a t ³						
124-1	pʰ u ³						
136-1	l j ɛ ³						
137-1	g j i ⁵						
144-1	s ɔ t ⁵⁴						
145-1	d u ŋ ³						
146-1	n au ⁵						
150-1	d j ɔ ʔ ⁴²						
154-1	m j i ⁴²						
165-1	n j a n ³						
166-1	pʰ j ɔ ³						
169-1	n j a ŋ ³¹						
170-1	d j ɔ ³¹						
171-1	j a ŋ ³²						
174-1	d j u m ³²						
181-1	n j ɔ ʔ ³¹						
193-1	b u ³						
205-1	n ṵ ḭ ʔ ⁵⁴						
206-1	m j au ʔ ⁵						
212-1	d j ɔ ʔ ⁵⁴						
214-1	l a m ³						
217-1	ʔ u ³						
224-1	n ɔ̰ ⁵						
228-1	b au ³¹						
238-1	j au ⁵						
241-1	ʃ ɔ ⁵						
246-1	g j ei ³						
256-1	ʔ u ³						
257-1	pʰ u ʔ ³						
272-1	m ɔ ⁵						
273-1	ʔ a ³						
274-1	m a ŋ ⁵						
286-1	kʰ j ɔ m ³						
289-1	kʰ u ŋ ³						
294-1	ʔ u ³						
301-1	j ɔ ʔ ⁴²						
306-1	kʰ j ṵ p ³¹						
307-1	j a p ³¹						
321-1	tʰ a ŋ ³¹						
331-1	n j ɔ̰ ³						
332-1	l a m ³						
335-1	g j ɔ ⁴³						
336-1	n a m ³						
340-1	ŋ au ʔ ⁵						
342-1	n j i ⁵						
360-1	dʒ w ɛ p ³¹						
376-1	ʃ a n ³¹						
389-1	n au k ʔ ⁵⁴						
395-1	n a ³¹						
401-1	dʒ ɛ ⁵³						
404-1	z u ŋ ⁴³						
408-1	d ɛ ³						
409-1	l ɔ ³						
413-1	d w u n ³						
421-1	n j ɔ̰ ŋ ³²						
425-1	pʰ ei ³						
430-1	dʒ ɛ ³						
442-1	d ə ³						
447-1	tʰ u ŋ ⁵						
456-1	g ɔ ⁵						
458-1	ʃ u ³						
469-1	kʰ au ⁵						
470-1	d a p ³						
475-1	ɛ ⁵						
477-1	n j ɔ̰ k ʔ ⁵⁴						
478-1	ʃ ɛ t ³¹						
480-1	g au ⁵						
485-1	n j ɔ ⁴²						
495-1	n w ei ³						
499-1	n j ɔ̰ ŋ ³¹						
500-1	n j ɛ m ³						
501-1	tʰ u ³						
506-1	dʒ j ɔ̰ ʔ ³						
507-1	n u ³¹						
509-1	l a ³						
510-1	pʰ u ŋ ⁵						
511-1	l ɔ ʔ ³²						
521-1	h i ³¹						
525-1	n j ṵ ⁵						
538-1	tʃʰ au ⁵						
539-1	j ɛ n ³						
544-1	d j u ʔ ⁵³						
550-1	tʰ ɔ ʔ ⁵⁴						
562-1	n j u ŋ ³						
568-1	g au ³						
2-1	kʰ u ŋ ⁴³						
11-1	s ai ŋ ʔ ³						
12-1	d j ɔ ³						
22-1	g u ŋ ⁴³						
28-1	d ɔ ³¹						
1-2		m a ²³					
4-2		l a					
18-2		m w i ³					
19-2		n i ⁵² ³					
44-2		l a ŋ ⁵²					
50-2		ɣ o ²³					
62-2		j au ²³					
70-2		p a ²³					
75-2		m j a ʔ ⁵²					
97-2		ts a ŋ ³					
112-2		ts a ²³					
122-2		m j a ʔ ⁵²					
127-2		k a ⁵²					
132-2		w au ʔ ⁵²					
133-2		n a ⁵² ²³					
135-2		n au ⁵² ²³					
142-2		ts a i ⁵²					
143-2		n a ʔ ⁵²					
149-2		ʔ au ⁵²					
152-2		n a ⁵²					
157-2		p a ⁵²					
183-2		ʔ u					
184-2		n au ⁵² ⁵²					
185-2		x a ³					
189-2		m j a ʔ ⁵²					
192-2		n a ⁵²					
195-2		n a ²³					
200-2		a ⁵²					
216-2		ts w a ŋ ²³					
218-2		l a ʔ ⁵²					
225-2		ts au ŋ ²³					
235-2		k j i ³					
244-2		ts a ⁵²					
253-2		m i ⁵²					
270-2		m i ⁵² ²³					
278-2		m w a ŋ ²³					
279-2		w a ⁵²					
285-2		p j a ³					
308-2		i ⁵²					
322-2		m i ⁵²					
325-2		k j a ²³					
337-2		l a ŋ ³					
341-2		ts a ²³					
347-2		ts au ʔ ⁵²					
362-2		j i ⁵² ³					
391-2		j a ²³					
394-2		j au ʔ ⁵²					
397-2		i ²³					
443-2		j a ʔ ³					
460-2		ts a̰ ʔ ²³					
463-2		ts w au ŋ ²³					
464-2		ʔ a ŋ ³					
473-2		ts a m ²³					
476-2		kʰ j a ³					
481-2		ts a ³					
494-2		ɣ a ⁵²					
496-2		l a ²³					
516-2		w i ⁵²					
522-2		n a ʔ ⁵²					
523-2		p j au ³					
524-2		n au ⁵²					
540-2		ts a ²³					
3-2		p au ŋ ³					
6-2		k ⁵²					
7-2		a ²³					
20-2		n au ²³					
39-2		m i ³					
51-2		ŋ a ʔ ²³					
72-2		ʔ a					
94-2		m i ³					
100-2		ts w a ³					
116-2		l a ²³					
136-2		l a i ⁵²					
137-2		k j w i ²³					
139-2		m i ⁵²					
150-2		j a ʔ ⁵²					
154-2		i ³					
166-2		j a ⁵²					
169-2		j a ŋ ³					
170-2		p j a ⁵²					
171-2		j o ŋ ³					
174-2		l a ²³					
181-2		m j a ʔ ⁵²					
205-2		n a ʔ ⁵²					
206-2		m au ʔ ²³					
214-2		l a m ⁵²					
217-2		ʔ u					
224-2		j w au ²³					
228-2		p au ⁵²					
246-2		k j a ⁵²					
256-2		ʔ a					
257-2		ts a ³					
273-2		j a ³					
286-2		k a m ²³					
307-2		j ə ²³					
335-2		k j a ⁵²					
342-2		m j w au ²³					
376-2		ts a̰ ²³					
389-2		n au ⁵²					
404-2		ts a ŋ ⁵²					
408-2		t a̰ ⁵²					
413-2		p w a ²³					
421-2		j a ŋ ³					
430-2		ʃ i ³					
458-2		ʃ a ²³					
470-2		j au ²³					
475-2		m a ²³					
477-2		n w ⁵² ²³ ⁵²					
478-2		a ²³					
480-2		k a ²³					
485-2		m j a ⁵²					
495-2		l i ⁵²					
499-2		j a ²³					
500-2		j w i ²³					
506-2		j a̰ ²³					
509-2		l o ⁵²					
525-2		n j w au ²³					
22-2		k o ŋ ³					
28-2		p a ⁵²					
1-3			m j au ³				
4-3			l a ³²				
18-3			m j e ŋ ³²				
19-3			n e ʔ ⁵²				
44-3			l o ʔ ³²				
50-3			g ɛ ŋ ⁵				
62-3			s ə k ⁵³				
70-3			b j ãɪ n ³¹				
75-3			m j o ʔ ³²				
97-3			tʃʰ a ŋ ⁵				
112-3			tsʰ u ³²				
122-3			m j o k ³²				
127-3			kʰ e ⁵¹				
132-3			w ɔ ʔ ³²				
133-3			n j o ŋ ³				
135-3			n au ŋ ⁵				
142-3			d z ɨ ³¹				
143-3			ŋ ɔ̃ ʔ ³²				
149-3			ʔ u ³				
152-3			ŋ ɔ̃ ³				
157-3			b ɔ ³				
183-3			ʔ u ⁵				
184-3			n o ʔ ⁵⁴				
185-3			tsʰ æ m ³²				
189-3			m j ɔ ʔ ³²				
192-3			n ɔ̃ ³¹				
195-3			n ɔ̃ ³²				
200-3			e ⁵				
216-3			s e ŋ ³²				
218-3			l ɔ̰ ʔ ³²				
225-3			s ə ⁵				
235-3			kʰ j e ³²				
244-3			s e ⁵				
253-3			m j e ³¹				
270-3			m j ḛ ŋ ³²				
278-3			m j o ŋ ³²				
279-3			w ɔ ³²				
285-3			g j ɛ m ⁵¹				
308-3			j u ⁵				
322-3			m j e ⁴				
325-3			kʰ au ⁴				
337-3			m j a ŋ ³¹				
341-3			d z ɔ ³²				
347-3			ʃ o k ³²				
362-3			j e ⁵¹				
391-3			j ɛ k ⁵³				
394-3			m ɔ ʔ ³				
397-3			tʃʰ e ⁵				
443-3			m j o p ⁵³				
460-3			s ai ⁵³				
463-3			ḛ ⁵¹				
464-3			ʔ o ŋ ⁵				
473-3			s ɛ m ³¹				
476-3			kʰ j o k ³²				
481-3			tsʰ u ⁴³				
494-3			g j ɔ ⁴				
496-3			g j o ŋ ³¹				
516-3			w e ³²				
522-3			n ɔ̃ ʔ ³²				
523-3			pʰ j u ³²				
524-3			n ə ⁵¹				
540-3			kʰ ɔ ⁵				
3-3			b e ŋ ³²				
6-3			g e ³				
7-3			dʒ ɛ m ⁵³				
20-3			n ai p ³				
39-3			m j ḛ ŋ ⁵¹				
51-3			ŋ e ³²				
64-3			g ɔ ŋ ³¹				
65-3			g o ʔ ⁵³				
66-3			d z u ⁵				
71-3			ʃ i ⁵				
72-3			ʔ a ³				
76-3			w o ³²				
77-3			m j ə k ⁵³				
78-3			m ɛ ʔ ³¹				
82-3			pʰ w o ŋ ⁵³				
87-3			ŋ ɔ ʔ ³				
93-3			l a m ⁵¹				
94-3			m j e ³²				
100-3			o ⁵¹				
116-3			l e ⁵¹				
119-3			w ɛ m ⁵¹				
124-3			pʰ j u ⁵⁴				
136-3			l e ³¹				
137-3			kʰ j u ŋ ³				
139-3			m j e ⁴				
144-3			s o̰i ʔ ⁵¹				
145-3			d o ŋ ³¹				
146-3			m au ⁵				
150-3			g j ɔ̰ ʔ ³²				
154-3			m j u ⁵¹				
165-3			g w o ³				
166-3			pʰ j ɔ ²¹				
169-3			g j a̰ ŋ ⁵³				
170-3			b j u ²¹				
171-3			j a ŋ ⁴³				
174-3			l æ̰ m ³¹				
181-3			m j ɔ̃ ʔ ³²				
193-3			b o ³				
205-3			n õ ʔ ⁵²				
206-3			m ə ³²				
212-3			d tʃʰ ɔ ʔ ⁵³				
214-3			l ɛ m ⁵¹				
217-3			ʔ u ⁵¹				
224-3			n j au ⁵				
228-3			b au ⁵¹				
238-3			j au m ³¹				
241-3			ʃ ɔ ⁵				
246-3			g j ɔ ³				
256-3			ʔ a ³				
257-3			b o ⁵¹				
272-3			m ɔ ⁵				
273-3			ʔ a ³				
274-3			m a ŋ ³				
286-3			kʰ ɛ m ⁵¹				
289-3			kʰ o ŋ ⁵¹				
294-3			ʔ o ⁵				
301-3			j ɔ ʔ ³				
306-3			kʰ j o p ⁵³				
307-3			n æ̰ p ⁴				
321-3			tʰ a ŋ ⁵³				
331-3			m j o ³				
332-3			l æ̰ m ³				
335-3			g j ɔ ⁴				
336-3			n a m ³¹				
340-3			ŋ au ³¹				
342-3			m j u ŋ ⁵				
360-3			tʃʰ z o p ⁵³				
376-3			s e ʔ ⁵³				
389-3			n ə ⁵³ ⁵²				
395-3			n ɔ ³¹				
401-3			ʃ e ⁵				
404-3			o ŋ ⁵				
408-3			d z ɔ ³¹				
409-3			l a ⁵¹				
413-3			d u n ⁵¹				
421-3			n j ə p ³²				
425-3			b j e ⁵				
430-3			tʃʰ e ⁵				
442-3			d u ³				
447-3			tʰ u ŋ ⁵³				
456-3			g ɔ ⁵				
458-3			ʃ e ⁵⁴				
469-3			kʰ au ⁴				
470-3			d ə k ³²				
475-3			ŋ ɔ ³				
477-3			n ə ŋ k ⁵³				
478-3			ʃ e ⁵³				
480-3			g au ³¹				
485-3			m j ɔ ⁴				
495-3			ŋ e ⁵¹				
499-3			m j a̰ ŋ ³¹				
500-3			n j ɛ m ⁵¹				
501-3			tʰ u ⁵³				
506-3			kʰ o ³¹				
507-3			n ɔ ʔ ³²				
509-3			l o ⁴				
510-3			b j ɛ ŋ ⁵				
511-3			l ɔ̰ ʔ ³²				
521-3			ʔ au ³¹				
525-3			n j au ŋ ⁵				
538-3			kʰ o ³¹				
539-3			j e ³²				
544-3			g j o k ⁵³				
550-3			d ɔ ʔ ³²				
562-3			m j o ŋ ³¹				
568-3			g o ŋ ⁵¹				
2-3			g o ŋ ³¹				
11-3			s ə ⁵³				
12-3			j a ŋ ³¹				
22-3			g a ŋ ³¹				
28-3			b e ⁵¹				
1-4				m u ʔ ³²			
4-4				l o ²			
18-4				m ɪ n ³¹			
19-4				n ḭ ʔ ⁵⁴			
44-4				l au k ³²			
50-4				ɣ a ŋ ³¹			
62-4				s a k ⁵			
70-4				b j ɪ n ²			
75-4				m j ø ʔ ⁵⁴			
97-4				a ³²			
112-4				tsʰ o ³²			
122-4				m j æu ʔ ⁴²			
127-4				kʰ i ²			
132-4				tʃʰ u ʔ ⁵⁴			
133-4				n u ŋ ³²			
135-4				n u k ⁵			
142-4				d z ø ³¹			
143-4				kʰ ŋ ɔ ʔ ⁵⁴			
149-4				ʔ au k ³²			
152-4				ŋ a ³⁴			
157-4				b o ²			
183-4				ʔ au ²			
184-4				g n au k ʔ ⁵⁴			
185-4				tsʰ ɛ ⁴¹			
189-4				m j ɔ ʔ ⁵⁴			
192-4				n ɔ ⁵⁴			
195-4				n o ²			
200-4				ɪ ʔ ⁵⁴			
216-4				ɪ ŋ ³¹			
218-4				l a̰ ʔ ³²			
225-4				s a ŋ ³¹			
235-4				kʰ i ʔ ²			
244-4				s i ²			
253-4				m ɔ ²			
270-4				m u ʔ ²			
278-4				m a ŋ ³¹			
279-4				tʃʰ u ³¹			
285-4				ɣ a m ³¹			
308-4				b d i ²			
322-4				m ø ²			
325-4				kʰ u k ⁵⁴			
337-4				m j a ³²			
341-4				d ɔ ³²			
347-4				ʃ j o̰ k ⁵⁴			
362-4				j i ʔ ³			
391-4				j ɛ p ³¹			
394-4				m ɔ ʔ ³²			
397-4				tʃʰ e t ²			
443-4				m j e ʔ ³			
460-4				s e ʔ ⁵⁴			
463-4				tʃʰ ɪ ʔ ²			
464-4				ʔ a ³²			
473-4				s a m ³¹			
476-4				kʰ j æu ʔ ³¹			
481-4				tsʰ o ²			
494-4				g u ⁵			
496-4				j a ŋ ³¹			
516-4				e ²			
522-4				n ɔ ʔ ⁵⁴			
523-4				pʰ j u ³¹			
524-4				n ɔ ²			
540-4				kʰ o ³⁵			
3-4				b i ²			
6-4				g ai ⁵			
7-4				dʒ a m ³²			
20-4				n ɛ ⁵⁴			
39-4				m j ɪ ʔ ²			
51-4				ŋ e ³¹			
64-4				kʰ a ʔ ³²			
65-4				kʰ æu ʔ ⁵⁴			
66-4				d z u ³²			
71-4				ʃ i p			
72-4				ʔ a ²			
76-4				w o ³			
77-4				m j ø ʔ ³			
78-4				ɛ m u ʔ ³²			
82-4				pʰ a ŋ ²			
87-4				m ŋ ɔ ³²			
93-4				l e ³			
94-4				m ḭ t ²			
119-4				o ³¹			
124-4				pʰ j u ³			
136-4				l i ³¹			
137-4				kʰ u k ⁵⁴			
139-4				m i ²			
144-4				s a t ⁵			
145-4				d au ŋ ³			
146-4				m u ʔ ⁵⁴			
150-4				g j ɔ ʔ ⁵⁴			
154-4				m u ³¹			
165-4				kʰ a ³¹			
166-4				b j o ⁵¹			
169-4				g a ⁴			
170-4				b j ɔ ³¹			
174-4				l e ²			
181-4				m j ɔ ʔ ³²			
193-4				b o ³			
205-4				n a̰ t ⁵⁴			
206-4				m u t ⁵			
212-4				kʰ j ɔ ʔ ⁵⁴			
217-4				ʔ au ²			
224-4				n j a k ⁵⁴			
228-4				b o k ³²			
238-4				j u k ⁵⁴			
241-4				ʃ o ³			
246-4				kʰ e ²			
256-4				ʔ a ²			
257-4				b o ³²			
272-4				m a ³²			
273-4				ʔ o ³²			
274-4				m a ³²			
286-4				kʰ e m ³¹			
289-4				kʰ au ŋ ³			
294-4				ʔ au t ²			
301-4				j ɔ ʔ ³²			
306-4				kʰ a ʔ ³			
307-4				ɣ e ʔ ⁵⁴			
321-4				tʰ a ŋ ²			
331-4				m j a ³²			
332-4				l a̰ ³			
335-4				g j ɔ ⁵			
336-4				n j a ³²			
340-4				n u k ⁵			
342-4				m j a ⁵⁴			
360-4				tʃʰ a p ⁵			
389-4				m j a k ⁵⁴			
395-4				n o ³			
401-4				s ɪ p ²			
404-4				d z a ŋ ³¹			
408-4				d au ³²			
409-4				l o ʔ ³			
413-4				d ɪ n ³⁴			
421-4				m j ɔ ʔ ³²			
425-4				b i t ⁵⁴			
430-4				tʃʰ ø t ⁴⁵			
442-4				d au ŋ ²			
447-4				tʰ au ŋ ²			
456-4				g o ³²			
458-4				ʃ ɪ ³²			
469-4				kʰ u ʔ ⁵⁴			
470-4				d u k ³²			
475-4				ŋ a ²			
477-4				n a̰ k ⁵⁴			
478-4				tʃʰ ɪ t ³¹			
480-4				g u ʔ ³²			
485-4				m j ɔ ³²			
495-4				ŋ u ³¹			
499-4				m j a̰ ⁴			
500-4				n j a m ³¹			
501-4				tʰ au k ²			
507-4				n ɔ ʔ ³			
510-4				pʰ a ŋ ³¹			
511-4				l o ʔ ³²			
521-4				h o̰ k ⁵⁴			
525-4				n a ³¹			
538-4				kʰ tʃʰ u k ⁵⁴			
539-4				dʒ ɪ ŋ ⁵⁴			
544-4				kʰ j æu ʔ ⁵⁴			
550-4				d j u ʔ ⁵⁴			
562-4				m j æu ŋ ³			
568-4				g au ³			
2-4				kʰ au ŋ ³			
11-4				s a ŋ ⁵⁴ ⁵³			
12-4				m j a ʔ ⁵⁴			
22-4				g au ŋ ³¹			
28-4				b au ³¹			
1-5					m o ³¹ ³¹		
4-5					ʃ i		
18-5					m i ³¹		
19-5					ɲ ai ʔ ³¹		
44-5					j o ʔ ⁵⁵		
50-5					j i ³¹		
62-5					ʃ e ʔ ³¹		
70-5					p u ³¹		
75-5					m j o ʔ ⁵⁵		
97-5					tʰ ə ⁵⁵		
112-5					ʃ o ³¹		
122-5					m j o ʔ ⁵⁵		
127-5					kʰ i		
132-5					j o ⁵⁵		
133-5					n a ʔ ³¹		
135-5					o ʔ ³¹		
142-5					o i ³¹		
143-5					j o ʔ ³¹		
149-5					ʔ ai ʔ ³¹		
152-5					e ³¹		
157-5					p ə ³¹		
183-5					ʔ ə ³¹		
184-5					tʰ j o ʔ ⁵⁵		
185-5					ʃ o ⁵⁵		
189-5					m j o ʔ ⁵⁵		
192-5					j e ⁵⁵		
195-5					n e ³¹		
200-5					ʃ ə ʔ ³¹		
216-5					ʃ ai ³¹		
218-5					l o ʔ ⁵⁵		
225-5					ʃ e ³¹		
235-5					kʰ i ³¹		
244-5					ʃ e i ³¹		
253-5					m i ³¹		
270-5					m i ʔ ³¹		
278-5					m i ³¹		
279-5					w e ³¹		
285-5					tʰ j ai ʔ ³¹		
308-5					i ³¹		
322-5					m i ³¹		
325-5					k ə ³¹		
337-5					m j ə ⁵⁵		
341-5					a ³¹		
347-5					ʃ o ³¹		
362-5					j e ⁵⁵		
391-5					j e ʔ ⁵⁵		
394-5					m o ³¹		
397-5					sʰ i ³¹		
443-5					m j ai ʔ ⁵⁵		
460-5					ʃ e ʔ ³¹		
463-5					kʰ w e ʔ ⁵⁵		
464-5					ʔ ə		
473-5					ʃ e		
476-5					kʰ j o ʔ ⁵⁵		
481-5					ʃ ai ⁵⁵		
494-5					k a		
496-5					ɲ j a ŋ ³¹		
516-5					i ³¹		
522-5					j o ³¹		
523-5					pʰ j u ʔ ⁵⁵		
524-5					n e ³¹		
540-5					k ə ³¹		
39-5					m j i ³¹		
64-5					k a ⁵⁵		
65-5					tʰ o ʔ ³¹		
66-5					sʰ i ³¹		
71-5					s e ³¹		
72-5					ʔ ə		
76-5					a ³¹		
77-5					m j ai ʔ ⁵⁵		
78-5					o ⁵⁵		
82-5					pʰ j u ³¹		
87-5					j o ʔ ⁵⁵		
93-5					ɹ i ⁵⁵		
100-5					ʃ a ʔ ³¹		
116-5					i		
119-5					j e ³¹		
124-5					p j u ⁵⁵		
136-5					kʰ o i ³¹		
139-5					ɲ i ³¹		
144-5					ʃ w ai ʔ ³¹		
145-5					a		
146-5					m u ³¹ ⁵⁵		
165-5					k a ³¹		
171-5					j ə ⁵⁵		
193-5					p a ³¹		
212-5					j o ʔ ⁵⁵		
214-5					ɹ i ³¹		
238-5					w u ʔ ⁵⁵		
241-5					s e ³¹		
246-5					k o ə		
256-5					tʰ ə ³¹		
257-5					p ə		
272-5					m i ³¹		
274-5					m ɔ ³¹		
289-5					kʰ ə		
294-5					h i ³¹		
301-5					j o ⁵⁵		
306-5					tʰ u ʔ ⁵⁵		
321-5					tʰ i ⁵⁵		
331-5					j a ³¹		
332-5					ɹ i ⁵⁵		
336-5					pʰ e e ʔ ⁵⁵		
340-5					o ⁵⁵		
360-5					tʰ w u ʔ ³¹		
376-5					ʃ ai ³¹		
395-5					n e ⁵⁵		
401-5					sʰ i ³¹		
409-5					ʃ i ⁵⁵		
425-5					j u ³¹		
430-5					ʃ i ³¹		
442-5					tʰ i ³¹		
447-5					tʰ a ³¹		
456-5					k o ³¹		
458-5					ʃ e ³¹		
469-5					o ⁵⁵		
470-5					ʃ e ⁵⁵		
478-5					j e ʔ ³¹		
495-5					³¹		
501-5					tʰ i ŋ ³¹		
506-5					j o ʔ ³¹		
507-5					n o ʔ ³¹		
509-5					h i ³¹		
510-5					p j a i ŋ ³¹		
511-5					j o ʔ ³¹		
521-5					o ʔ ⁵⁵		
538-5					ʃ u ⁵⁵		
539-5					tʰ a ³¹		
544-5					m j o ʔ ⁵⁵		
550-5					j o ʔ ⁵⁵		
562-5					m j a ⁵⁵		
568-5					k o ⁵⁵		
11-5					ʃ e ⁵⁵		
12-5					kʰ j a ʔ ⁵⁵		
1-6						m w iː	
4-6						l eː	
18-6						m j a	
19-6						n e	
44-6						h l a	
50-6						k r j a	
62-6						s a ts	
70-6						p j a	
75-6						m j a t	
97-6						p j a ŋ	
112-6						tsʰ aː	
122-6						m r au t	
127-6						k w aː	
132-6						w a	
133-6						n a	
135-6						n w iː	
142-6						tsʰ w u	
143-6						h n a	
149-6						w u	
152-6						n aˀ	
157-6						p aː	
183-6						l aː	
184-6						h n uˀ	
185-6						tsʰ a m	
189-6						h r a t	
192-6						h n a	
195-6						n aː	
200-6						a	
216-6						s j a t	
218-6						l a k	
225-6						s a	
235-6						k j a	
244-6						s w aː	
253-6						m eː	
270-6						m eː	
278-6						m j a	
279-6						w a	
285-6						k j a	
308-6						h p j a	
322-6						m aː	
325-6						k j iː	
337-6						m j a	
341-6						aː	
347-6						s u	
362-6						r a	
391-6						r a p	
394-6						m a	
397-6						tsʰ eː	
443-6						n j a p	
460-6						s a	
463-6						w a	
464-6						l a ŋ	
473-6						s a m	
476-6						k j au k	
481-6						tsʰ a	
494-6						k j aː	
496-6						kʰ r a ŋ	
516-6						j a	
522-6						n a	
523-6						p r a	
524-6						n aː	
540-6						k aː	
3-6						p u	
6-6						k j eː	
7-6						tsʰ a	
20-6						n a	
39-6						m r a t	
51-6						n a	
64-6						k j a k	
65-6						k w a	
66-6						w eː	
71-6						s eː	
72-6						ʔ aː	
76-6						w a	
77-6						m w i	
78-6						h m w iː	
82-6						p r a	
87-6						h n a	
93-6						l a m	
94-6						m aˀ	
100-6						s u	
116-6						h l eː	
119-6						w a	
124-6						p r a	
137-6						k j w iː	
139-6						m eː	
144-6						s u t	
145-6						t au ŋ	
146-6						m w iː	
150-6						k j a t	
154-6						m w i	
165-6						k j a	
166-6						pʰ j a	
169-6						k j a	
170-6						p j aˀ	
171-6						j a ŋ	
174-6						l eː	
181-6						h j i t	
193-6						p aː	
205-6						n uˀ	
206-6						m w u	
212-6						h tsʰ a	
214-6						l a m	
217-6						l u	
224-6						n j w iː	
228-6						p aˀ	
238-6						r w iː	
241-6						s aː	
246-6						k j aː	
257-6						p a	
272-6						m aː	
273-6						ʔ a	
274-6						m a ŋ	
286-6						k a	
289-6						kʰ au ŋ	
294-6						ʔ u	
301-6						ʔ a k	
306-6						p j a p	
307-6						n a	
321-6						j a ŋ	
331-6						h m j aː	
332-6						h l a m	
335-6						k j aˀ	
336-6						n a	
340-6						n w iː	
342-6						h j w iː	
360-6						p w a	
376-6						s u	
389-6						n a	
395-6						n a	
401-6						s e	
404-6						tsʰ au ŋ	
408-6						tsʰ eː	
409-6						l a k	
413-6						t a	
421-6						n j i	
425-6						p j a	
442-6						t u	
447-6						t au ŋ	
456-6						k a	
469-6						k j iː	
470-6						tsʰ a m	
475-6						n	
477-6						h n a	
480-6						k j aˀ	
485-6						m j aˀ	
495-6						n	
499-6						m j au	
500-6						k r u	
501-6						tsʰ au	
506-6						j u	
507-6						n a k	
509-6						l a ŋ	
510-6						p r w i ŋ	
511-6						l a k	
521-6						h w i	
525-6						n j w iː	
538-6						h tsʰ w iː	
539-6						kʰ a	
544-6						k j a k	
550-6						t w a k	
562-6						m j au	
568-6						k a	
2-6						kʰ au ŋ	
11-6						s a	
1-7							m au ³
4-7							l ə ³
18-7							m j i ŋ ³¹
19-7							n j i ³¹
44-7							l u ʔ ⁵³
50-7							h a̰ ŋ ⁵³
62-7							s ɪ k ⁵⁴
70-7							b i ŋ ³
75-7							m ɔ ʔ ³²
97-7							tʃʰ a ŋ ³²
112-7							tsʰ ɔ ⁴³
122-7							m j u ʔ ³¹
127-7							kʰ w i ³²
132-7							kʰ w ʊ ʔ ³²
133-7							n u ŋ ⁵³
135-7							n au ³
142-7							d z w i ⁴
143-7							ŋ ɔ ʔ ³²
149-7							ʔ ʊ t ³²
152-7							ŋ ɔ t ³
157-7							b ə ³¹
183-7							ʔ ə ³
184-7							n u t ³¹
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							ŋ a̰ ⁵³
195-7							n ɔ ³¹
200-7							w i ⁵³
216-7							m i ŋ ³
218-7							l ɔ ʔ ³²
225-7							ʃ ɪ ŋ ⁵⁴
235-7							kʰ i ⁵³
244-7							s w i ³²
253-7							m i ³¹
270-7							m i ⁵³
278-7							m i ŋ ³¹
279-7							kʰ w i ³
285-7							kʰ a̰ m ⁵³
