ID	DOCULECT	TOKENS	ALIGNMENT	COGID
165	German	b r e n	b - r e n -	514
166	English	h ɪ r	h ɪ r	520
167	German	h iː r	h iː r	520
168	Albanian	u j	- - - u j	527
169	English	w ɑ t ə r	w ɑ t ə r	527
170	German	v a s ə r	v a s ə r	527
171	French	o	o - -	528
172	Latin	a kʷ a	a kʷ a	528
173	English	w ai t	w ai t	532
174	German	v ai s	v ai s	532
175	French	p r ɛ s e	p r ɛ s e	548
176	Latin	p r e m e	p r e m e	548
177	English	p a θ	p a θ	554
178	German	pf aː d	pf aː d	554
179	French	s ɑ̃ t j e	s ɑ̃ - - t j e	555
180	Latin	s eː m i t a	s eː m i t - a	555
181	English	d r ai	d r ai - - -	572
182	German	t r o k ə n	t r o k ə n	572
183	French	s ɛ ʃ	s ɛ ʃ -	573
184	Latin	s i kː o	s i kː o	573
185	English	s t o n	s t o n	578
186	German	ʃ t ai n	ʃ t ai n	578
187	English	l au s	l au s	598
188	German	l au z	l au z	598
189	French	p u	p - - - - - - u	599
190	Latin	p eː d i k u l o	p eː d i k u l o	599
191	French	ɔ s	ɔ - s	605
192	Latin	o s s	o s s	605
193	Albanian	t y m	t y m -	612
194	French	f y m e	f y m e	612
195	Latin	f uː m o	f uː m o	612
196	Albanian	n g u ʃ t	- n g u ʃ t -	630
197	German	e ŋ	e ŋ - - - - -	630
198	Latin	a n g u s t o	a n g u s t o	630
199	English	θ ɪ ŋ k	θ ɪ ŋ k	636
200	German	d e ŋ k	d e ŋ k	636
201	English	s o	s o - -	644
202	French	k u z	k u z -	644
203	Latin	s u e	s u - e	644
204	Albanian	c i e ł	- c i e ł -	650
205	French	s j ɛ l	s j ɛ - l -	650
206	Latin	k ae l o	- k ae - l o	650
207	Albanian	ɟ a r p ə r	ɟ a r p ə r	656
208	French	s ɛ r p ɑ̃	s ɛ r p ɑ̃ -	656
209	English	w ɑ ʃ	w ɑ ʃ	666
210	German	v a ʃ	v a ʃ	666
211	Albanian	l a	l a - -	667
212	French	l a v e	l a v e	667
213	Latin	l a w aː	l a w aː	667
214	English	r ai t	- r - ai - t	671
215	French	d r w a t	d r w a - t	671
216	German	r e x t	- r - e x t	671
217	Albanian	d j a θ t	d j a - θ t - -	673
218	Latin	d e k s t e r	d - e k s t e r	673
219	English	l a f	l a f	676
220	German	l a x	l a x	676
221	French	r i	r i - -	677
222	Latin	r iː d eː	r iː d eː	677
223	English	s ɪ ŋ	s ɪ ŋ	682
224	German	z i ŋ	z i ŋ	682
225	Albanian	k ə n d o	k ə n - d o	683
226	French	ʃ ɑ̃ t e	ʃ ɑ̃ - - t e	683
227	Latin	k a n i t	k a n i t -	683
228	English	θ ɪ k	θ ɪ k	687
229	German	d i k	d i k	687
230	French	n ɥ a ʒ	n - ɥ a ʒ	695
231	Latin	n uː b eː	n uː b eː -	695
232	English	b ai t	b ai t	711
233	German	b ai s	b ai s	711
234	French	m ɔ r	m ɔ r - -	712
235	Latin	m o r d eː	m o r d eː	712
236	English	ð ɛ r	ð ɛ r	717
237	German	d aː	d aː -	717
238	English	f ɛ ð ə r	f ɛ ð ə r	745
239	German	f eː d ə r	f eː d ə r	745
240	Latin	p e nː a	p e nː a -	745
241	French	r ɛ s p i r e	r ɛ s p i r e	752
242	Latin	s p iː r aː	- - s p iː r aː	752
243	English	h ɛ d	h ɛ - - d	760
244	Latin	k a p u t	k a p u t	760
245	Albanian	p ə ʃ t y	- p ə ʃ t y	769
246	Latin	s p u e	s p u - - e	769
247	English	ð a t	ð a t	772
248	German	d a s	d a s	772
249	English	f ai ə r	f ai ə r	779
250	German	f oi ə r	f oi ə r	779
251	English	h ɪ r	h ɪ r	786
252	German	h øː r	h øː r	786
253	English	l ɪ v ə r	l ɪ v ə r	793
254	German	l eː b ə r	l eː b ə r	793
255	English	h o l d	h o l d	808
256	German	h a l t	h a l t	808
257	French	t ə n	t ə n -	809
258	Latin	t e n eː	t e n eː	809
259	English	s l i p	s l i p	827
260	German	ʃ l aː f	ʃ l aː f	827
261	French	d ɔ r	d ɔ r - -	828
262	Latin	d o r m iː	d o r m iː	828
263	English	f l ai	f l ai -	841
264	German	f l iː g	f l iː g	841
265	French	v ɔ l e	v ɔ l e	842
266	Latin	w o l aː	w o l aː	842
267	English	ð ɪ s	ð ɪ s	863
268	German	d iː z	d iː z	863
269	Albanian	d r e j t	d r - e j t -	871
270	French	d r w a t	d r w a - t -	871
271	Latin	r eː k t o	- r - eː k t o	871
272	English	w ə r m	w ə r m -	884
273	French	v ɛ r	v ɛ r - -	884
274	German	v u r m	v u r m -	884
275	Latin	w e r m i	w e r m i	884
276	English	n ɪ r	n ɪ r	889
277	German	n aː	n aː -	889
278	English	g r a s	g r a s	904
279	German	g r aː z	g r aː z	904
280	English	a n d	a n d	915
281	German	u n t	u n t	915
282	Albanian	e	e -	916
283	French	e	e -	916
284	Latin	e t	e t	916
285	English	g ɪ v	g ɪ v	933
286	German	g eː b	g eː b	933
287	French	d ɔ n e	d ɔ n e	934
288	Latin	d a	d a - -	934
289	English	s e	s e -	939
290	German	z aː g	z aː g	939
291	French	d i	d i - -	940
292	Latin	d iː k e	d iː k e	940
293	English	s i d	s i - - d	945
294	German	z aː m ə n	z aː m ə n	945
295	Latin	s eː m i n	s eː m i n	945
296	English	a t	a t	952
297	French	a	a -	952
298	Latin	a d	a d	952
299	English	ʃ a r p	ʃ a r p	961
300	German	ʃ a r f	ʃ a r f	961
301	French	s i	s i	969
302	Latin	s iː	s iː	969
303	English	l ai	l ai -	975
304	German	l iː g	l iː g	975
305	English	h ɑ t	h ɑ t	996
306	German	h ai s	h ai s	996
307	French	ʃ o d	ʃ o - - d -	997
308	Latin	k a l i d o	k a l i d o	997
309	English	ə ð ə r	ə - ð ə r	1002
310	German	a n d ə r	a n d ə r	1002
311	French	o t r	o t r - -	1003
312	Latin	a l i o	a - l i o	1003
313	French	v ɑ̃ t r	v ɑ̃ - t r	1009
314	Latin	w e n t r	w e n t r	1009
315	English	a n ə m ə l	a n ə m ə l	1016
316	French	a n i m a l	a n i m a l	1016
317	Latin	a n i m aː l	a n i m aː l	1016
318	Albanian	l i ð	l i ð -	1025
319	Latin	l i g aː	l i g aː	1025
320	English	j u	j u -	1028
321	German	iː r	- iː r	1028
322	Albanian	j u	j u	1029
323	French	v u	v u	1029
324	Latin	w oː	w oː	1029
325	English	s t a n d	s t a n d	1041
326	German	ʃ t eː	ʃ t eː - -	1041
327	Latin	s t aː	s t aː - -	1041
328	English	m au n t ə n	m au n t ə n	1061
329	French	m ɔ̃ t a ɲ	m ɔ̃ - t a ɲ	1061
330	Latin	m o n t	m o n t - -	1061
331	English	s w ɛ l	s w ɛ l	1071
332	German	ʃ v e l	ʃ v e l	1071
333	English	d r ɪ ŋ k	d r ɪ ŋ k	1078
334	German	t r i ŋ k	t r i ŋ k	1078
335	Albanian	p i	p - - i	1079
336	French	b w a	b - w a	1079
337	Latin	b i b e	b i b e	1079
338	English	r e n	r e - - n	1088
339	German	r eː g ə n	r eː g ə n	1088
340	French	p l ɥ i	p l - ɥ i -	1089
341	Latin	p l u w i a	p l u w i a	1089
342	English	h a n d	h a n d	1094
343	German	h a n d	h a n d	1094
344	French	m ɛ̃	m ɛ̃ - -	1095
345	Latin	m a n u	m a n u	1095
346	English	f r u t	f r - u - t	1100
347	French	f r ɥ i	f r ɥ i - -	1100
348	German	f r u x t	f r - u x t	1100
349	Albanian	p e m	p e m -	1102
350	Latin	p oː m o	p oː m o	1102
351	English	m au θ	m au - θ	1105
352	German	m u n d	m u n d	1105
353	English	b l ə d	b l ə d	1112
354	German	b l uː t	b l uː t	1112
355	French	s ɑ̃	s ɑ̃ - - - -	1113
356	Latin	s a n gʷ i n	s a n gʷ i n	1113
357	French	p u s j ɛ r	p u s j ɛ r	1119
358	Latin	p u l w i s	p u l w i s	1119
359	English	m a n	m a n	1143
360	German	m a n	m a n	1143
361	French	k u	k u - - -	1155
362	German	h a l z	h a l z -	1155
363	Latin	k o l l o	k o l l o	1155
364	English	f l o	f l o -	1174
365	German	f l iː s	f l iː s	1174
366	English	g r i n	g r i n	1191
367	German	g r yː n	g r yː n	1191
368	French	v ɛ r t	v ɛ r - t -	1192
369	Latin	w i r i d i	w i r i d i	1192
370	Albanian	ʃ t y	ʃ t y -	1202
371	German	ʃ t oː s	ʃ t oː s	1202
372	English	p ʊ ʃ	p ʊ ʃ -	1203
373	French	p u s e	p u s e	1203
374	English	v ɑ m ə t	v ɑ m ə t	1209
375	French	v ɔ m i	v ɔ m i -	1209
376	Latin	w o m e	w o m e -	1209
377	French	ɛ l	ɛ l -	1227
378	Latin	aː l a	aː l a	1227
379	English	w ɪ n d	w ɪ n d -	1233
380	French	v ɑ̃	v ɑ̃ - - -	1233
381	German	v i n d	v i n d -	1233
382	Latin	w e n t o	w e n t o	1233
