ID	DOCULECT	TOKENS	ALIGNMENT	COGID
70	NorthernPao	pʰ e ʔ ²¹	pʰ e ʔ ²¹	138
71	NorthernPwo	pʰ ai ʔ ⁴⁵	pʰ ai ʔ ⁴⁵	138
72	ProtoKaren	pʰ e ʔ̚ ⁵¹	pʰ e ʔ̚ ⁵¹	138
73	WesternBwe	pʰ e ³³	pʰ e - ³³	138
74	Kayah	l o ¹¹	l o ¹¹	161
75	Kayaw	l u ¹¹	l u ¹¹	161
76	NorthernPao	l u ⁵⁵	l u ⁵⁵	161
77	NorthernPwo	l ou ³³	l ou ³³	161
78	ProtoKaren	l̥ ou ¹¹	l̥ ou ¹¹	161
79	SouthernPao	l u ³³	l u ³³	161
80	Kayah	kʰ r ɛ ¹¹	kʰ r ɛ - ¹¹	182
81	ProtoKaren	g r a m ⁵⁵	g r a m ⁵⁵	182
82	Kayan	c a ŋ ³³	c a ŋ ³³	183
83	Kayaw	c ɔ ³³	c ɔ - ³³	183
84	NorthernPao	s a m ³³	s a m ³³	184
85	SouthernPao	s a m ⁵³	s a m ⁵³	184
86	Kayah	j i ¹¹	j i - ¹¹	217
87	Kayan	ɟ ɨ ¹¹	ɟ ɨ - ¹¹	217
88	Kayaw	j ɨ ¹¹	j ɨ - ¹¹	217
89	NorthernPao	j u m ⁵³	j u m ⁵³	217
90	ProtoKaren	j ɨ m ¹¹	j ɨ m ¹¹	217
91	SouthernPao	j ə m ⁵⁵	j ə m ⁵⁵	217
92	Kayah	d u ¹¹	d u ¹¹	242
93	Kayan	d au ¹¹	d au ¹¹	242
94	Kayaw	d u ¹¹	d u ¹¹	242
95	NorthernPwo	d u ³³	d u ³³	242
96	ProtoKaren	ˀd o ¹¹	ˀd o ¹¹	242
97	WesternBwe	ɗ o ³³	ɗ o ³³	242
98	Kayah	tʰ u ¹¹	tʰ u ¹¹	253
99	Kayan	tʰ au ¹¹	tʰ au ¹¹	253
100	Kayaw	tʰ u ¹¹	tʰ u ¹¹	253
101	NorthernPwo	tʰ u ³³	tʰ u ³³	253
102	ProtoKaren	tʰ o ¹¹	tʰ o ¹¹	253
103	WesternBwe	tʰ o ³³	tʰ o ³³	253
104	Kayah	ʔ a ¹¹	ʔ a - ¹¹	264
105	Kayan	ʔ i ¹¹	ʔ i - ¹¹	264
106	NorthernPao	ʔ ɛ ŋ ⁵⁵	ʔ ɛ ŋ ⁵⁵	264
107	NorthernPwo	ʔ ãi ³³	ʔ ãi - ³³	264
108	ProtoKaren	ʔ ɛ ɴ ¹¹	ʔ ɛ ɴ ¹¹	264
109	SouthernPao	ʔ ɛ m ³³	ʔ ɛ m ³³	264
110	Kayah	s w i ¹¹	s w i ¹¹	288
111	Kayan	θ w i ¹¹	θ w i ¹¹	288
112	NorthernPao	s w i ⁵⁵	s w i ⁵⁵	288
113	NorthernPwo	s w i ³³	s w i ³³	288
114	ProtoKaren	s w i ¹¹	s w i ¹¹	288
115	SouthernPao	s w i ³³	s w i ³³	288
116	WesternBwe	θ w i ³³	θ w i ³³	288
117	Kayah	m i ¹¹	m i ¹¹	316
118	Kayan	m i ³³	m i ³³	316
119	Kayaw	m i ³³	m i ³³	316
120	NorthernPao	m i ³³	m i ³³	316
121	NorthernPwo	m ei ⁵⁵	m ei ⁵⁵	316
122	ProtoKaren	m i ⁵⁵	m i ⁵⁵	316
123	SouthernPao	m i ⁵³	m i ⁵³	316
124	Kayah	kʰ l ə ³³	kʰ l ə - ³³	336
125	Kayaw	kʰ l i ⁵⁵	kʰ l i - ⁵⁵	336
126	NorthernPao	kʰ l i ɦ ³¹	kʰ l i ɦ ³¹	336
127	NorthernPwo	kʰ l ei ³⁵	kʰ l ei - ³⁵	336
128	ProtoKaren	kʰ l ei ⁵⁵	kʰ l ei - ⁵⁵	336
129	SouthernPao	kʰ l i ɦ ³¹	kʰ l i ɦ ³¹	336
130	WesternBwe	kʰ l i ³³	kʰ l i - ³³	336
131	Kayah	kʰ r ə ¹¹	kʰ r ə ¹¹	348
132	Kayaw	c i ¹¹	c - i ¹¹	348
133	NorthernPao	kʰ r i ⁵⁵	kʰ r i ⁵⁵	348
134	NorthernPwo	k ei ³³	k - ei ³³	348
135	ProtoKaren	kʰ r ei ¹¹	kʰ r ei ¹¹	348
136	SouthernPao	kʰ r i ³³	kʰ r i ³³	348
137	Kayah	pʰ o ³³	pʰ - o ³³	359
138	Kayan	pʰ ɔ ⁵³	pʰ - ɔ ⁵³	359
139	Kayaw	pʰ o ⁵⁵	pʰ - o ⁵⁵	359
140	NorthernPwo	pʰ ɔ ³⁵	pʰ - ɔ ³⁵	359
141	ProtoKaren	pʰ r ɔ ⁵⁵	pʰ r ɔ ⁵⁵	359
142	WesternBwe	pʰ r ɔ ³³	pʰ r ɔ ³³	359
143	Kayah	kʰ r w i ⁵⁵	kʰ r w i - ⁵⁵	371
144	Kayan	cʰ w i ʔ ⁴⁵	cʰ - w i ʔ ⁴⁵	371
145	Kayaw	cʰ u ³³	cʰ - - u - ³³	371
146	NorthernPao	cʰ u t ²¹	cʰ - - u t ²¹	371
147	ProtoKaren	kʰ r w i t ⁵¹	kʰ r w i t ⁵¹	371
148	SouthernPao	cʰ əu t ²¹	cʰ - - əu t ²¹	371
149	WesternBwe	kʰ w i ³³	kʰ - w i - ³³	371
150	Kayah	s ə ¹¹	s - ə ¹¹	383
151	Kayaw	s i ¹¹	s - i ¹¹	383
152	NorthernPao	s i ⁵⁵	s - i ⁵⁵	383
153	NorthernPwo	s ei ³³	s - ei ³³	383
154	ProtoKaren	s r ei ¹¹	s r ei ¹¹	383
155	SouthernPao	s i ³³	s - i ³³	383
156	WesternBwe	θ r e ³³	θ r e ³³	383
157	Kayah	pʰ i ³³	pʰ i - ³³	408
158	Kayan	pʰ ai ⁵³	pʰ ai - ⁵³	408
159	Kayaw	pʰ i ⁵⁵	pʰ i - ⁵⁵	408
160	NorthernPao	pʰ e ɦ ³¹	pʰ e ɦ ³¹	408
161	NorthernPwo	pʰ i ³⁵	pʰ i - ³⁵	408
162	ProtoKaren	pʰ e ⁵⁵	pʰ e - ⁵⁵	408
163	SouthernPao	pʰ e ɦ ³¹	pʰ e ɦ ³¹	408
164	Kayah	n u ¹¹	n u - ¹¹	420
165	Kayan	n u ¹¹	n u - ¹¹	420
166	Kayaw	n u ¹¹	n u - ¹¹	420
167	NorthernPwo	n u ɦ ¹¹	n u ɦ ¹¹	420
168	ProtoKaren	n u ¹¹	n u - ¹¹	420
169	WesternBwe	n u ³³	n u - ³³	420
170	Kayah	pʰ r i ¹¹	pʰ r i ¹¹	469
171	Kayan	p r ai ³³	p r ai ³³	469
172	Kayaw	p r i ³³	p r i ³³	469
173	NorthernPao	pʰ r e ³³	pʰ r e ³³	469
174	ProtoKaren	b r e ⁵⁵	b r e ⁵⁵	469
175	SouthernPao	pʰ r e ⁵³	pʰ r e ⁵³	469
176	WesternBwe	b w ɪ ³³	b w ɪ ³³	469
177	Kayah	ʔ a ¹¹	ʔ a ¹¹	482
178	Kayaw	ʔ a ¹¹	ʔ a ¹¹	482
179	NorthernPwo	ʔ a ¹¹	ʔ a ¹¹	482
180	Kayah	k ɔ ³³	k ɔ ³³	483
181	Kayan	k o ⁵³	k o ⁵³	483
182	Kayaw	k ɨ ⁵⁵	k ɨ ⁵⁵	483
183	NorthernPwo	k ou̯ ⁵⁵	k ou̯ ⁵⁵	483
184	ProtoKaren	k ɨ ⁵⁵	k ɨ ⁵⁵	483
185	WesternBwe	k o ⁵⁵	k o ⁵⁵	483
186	Kayah	pʰ ɨ ³³	pʰ - ɨ - ³³	495
187	Kayaw	pʰ u ⁵⁵	pʰ - u - ⁵⁵	495
188	NorthernPao	pʰ r ɨ ⁵⁵	pʰ r ɨ - ⁵⁵	495
189	NorthernPwo	pʰ ã ³⁵	pʰ - ã - ³⁵	495
190	ProtoKaren	pʰ r u ɴ ⁵⁵	pʰ r u ɴ ⁵⁵	495
191	Kayan	pʰ w a ŋ ⁵³	pʰ w a ŋ ⁵³	496
192	SouthernPao	p w ə m ³³	p w ə m ³³	496
193	Kayaw	pʰ ɨ ¹¹	pʰ ɨ ¹¹	506
194	NorthernPwo	p əɨ̯ ³³	p əɨ̯ ³³	506
195	ProtoKaren	p ɨ ¹¹	p ɨ ¹¹	506
196	WesternBwe	pʰ u ³³	pʰ u ³³	506
197	Kayah	k u ¹¹	k u - ¹¹	527
198	Kayan	k u ⁵³	k u - ⁵³	527
199	Kayaw	k u ¹¹	k u - ¹¹	527
200	NorthernPao	k u ɦ ³¹	k u ɦ ³¹	527
201	ProtoKaren	k u ⁵⁵	k u - ⁵⁵	527
202	SouthernPao	k u ɦ ³¹	k u ɦ ³¹	527
203	Kayan	t a ʔ ¹¹	t a ʔ ¹¹	537
204	NorthernPao	t a ʔ ⁴⁵	t a ʔ ⁴⁵	537
205	ProtoKaren	t a ʔ̚ ⁵¹	t a ʔ̚ ⁵¹	537
206	SouthernPao	t a ʔ ⁴⁵	t a ʔ ⁴⁵	537
207	Kayan	b a ŋ ⁵³	b a ŋ - ⁵³	538
208	NorthernPao	b a ŋ ɦ ³¹	b a ŋ ɦ ³¹	538
209	ProtoKaren	ˀb a ŋ ⁵⁵	ˀb a ŋ - ⁵⁵	538
210	SouthernPao	b a ŋ ɦ ³¹	b a ŋ ɦ ³¹	538
211	Kayah	s u ¹¹	s - - u ¹¹	567
212	Kayan	θ au ¹¹	θ - - au ¹¹	567
213	Kayaw	s u ¹¹	s - - u ¹¹	567
214	NorthernPao	s w a ⁵⁵	s w - a ⁵⁵	567
215	NorthernPwo	s w a ³³	s w - a ³³	567
216	ProtoKaren	s w w a ¹¹	s w w a ¹¹	567
217	SouthernPao	s w a ³³	s w - a ³³	567
218	Kayah	h ɛ ⁵⁵	h ɛ - ⁵⁵	592
219	Kayan	h ɛ ʔ ⁴⁵	h ɛ ʔ ⁴⁵	592
220	Kayaw	h ɛ ³³	h ɛ - ³³	592
221	NorthernPao	h a t ²¹	h a t ²¹	592
222	ProtoKaren	h a t̚ ⁵¹	h a t̚ ⁵¹	592
223	SouthernPao	h a p ²¹	h a p ²¹	592
224	WesternBwe	h ɛ ³³	h ɛ - ³³	592
225	Kayah	j a ¹¹	- j a ¹¹	616
226	Kayan	j ai ³³	- j ai ³³	616
227	NorthernPao	ŋ j ai ³³	ŋ j ai ³³	616
228	NorthernPwo	j ai ⁵⁵	- j ai ⁵⁵	616
229	ProtoKaren	ŋ j ai ⁵⁵	ŋ j ai ⁵⁵	616
230	Kayan	tʰ u ¹¹	tʰ u ¹¹	625
231	Kayaw	tʰ u ¹¹	tʰ u ¹¹	625
232	ProtoKaren	tʰ u ¹¹	tʰ u ¹¹	625
233	WesternBwe	tʰ u ³³	tʰ u ³³	625
234	Kayah	pʰ l ɔ ¹¹	pʰ l ɔ - ¹¹	634
235	Kayan	pʰ l əu ¹¹	pʰ l əu - ¹¹	634
236	Kayaw	pʰ l ə ¹¹	pʰ l ə - ¹¹	634
237	NorthernPao	pʰ l o ŋ ⁵⁵	pʰ l o ŋ ⁵⁵	634
238	NorthernPwo	pʰ l ãu ³³	pʰ l ãu - ³³	634
239	ProtoKaren	pʰ l o ŋ ¹¹	pʰ l o ŋ ¹¹	634
240	SouthernPao	pʰ l o ŋ ³³	pʰ l o ŋ ³³	634
241	Kayah	s ə ¹¹	s ə ¹¹	646
242	Kayan	θ ɨ ¹¹	θ ɨ ¹¹	646
243	Kayaw	s i ¹¹	s i ¹¹	646
244	NorthernPao	s i ⁵⁵	s i ⁵⁵	646
245	NorthernPwo	s ei ³³	s ei ³³	646
246	ProtoKaren	s ei ¹¹	s ei ¹¹	646
247	SouthernPao	s i ³³	s i ³³	646
248	Kayah	p l ɔ ¹¹	p l ɔ - ¹¹	656
249	Kayaw	p l o ¹¹	p l o - ¹¹	656
250	NorthernPao	p l ɔ ŋ ⁵⁵	p l ɔ ŋ ⁵⁵	656
251	NorthernPwo	pʰ l ɔ̃ ³³	pʰ l ɔ̃ - ³³	656
252	ProtoKaren	p l ɔ ŋ ¹¹	p l ɔ ŋ ¹¹	656
253	Kayah	b e ¹¹	b e ¹¹	666
254	Kayan	b a ¹¹	b a ¹¹	666
255	Kayaw	b a ¹¹	b a ¹¹	666
256	NorthernPao	b a ⁵⁵	b a ⁵⁵	666
257	NorthernPwo	b ai ³³	b ai ³³	666
258	ProtoKaren	ˀb a ¹¹	ˀb a ¹¹	666
259	SouthernPao	b a ³³	b a ³³	666
260	Kayah	d o ³³	d o ³³	677
261	Kayan	d əɨ ⁵³	d əɨ ⁵³	677
262	Kayaw	d ə ⁵⁵	d ə ⁵⁵	677
263	NorthernPwo	d əɨ ⁵⁵	d əɨ ⁵⁵	677
264	ProtoKaren	ˀd ə ⁵⁵	ˀd ə ⁵⁵	677
265	Kayah	b o ³³	b o - ³³	686
266	Kayan	b ɔ ⁵³	b ɔ - ⁵³	686
267	Kayaw	b o ⁵⁵	b o - ⁵⁵	686
268	NorthernPwo	b ɔ̃ ⁵⁵	b ɔ̃ - ⁵⁵	686
269	ProtoKaren	ˀb ɔ ɴ ⁵⁵	ˀb ɔ ɴ ⁵⁵	686
270	Kayah	pʰ r e ¹¹	pʰ r e ¹¹	696
271	Kayan	p r a ³³	p r a ³³	696
272	Kayaw	p r a ³³	p r a ³³	696
273	NorthernPao	pʰ r a ³³	pʰ r a ³³	696
274	NorthernPwo	p ɣ a ⁵⁵	p ɣ a ⁵⁵	696
275	ProtoKaren	b r a ⁵⁵	b r a ⁵⁵	696
276	SouthernPao	pʰ r a ⁵³	pʰ r a ⁵³	696
277	Kayan	kʰ au ¹¹	kʰ au ¹¹	709
278	NorthernPwo	kʰ u ³³	kʰ u ³³	709
279	ProtoKaren	kʰ o ¹¹	kʰ o ¹¹	709
280	Kayan	b i ¹¹	b i ¹¹	716
281	Kayaw	b i ¹¹	b i ¹¹	716
282	NorthernPwo	b ei ³³	b ei ³³	716
283	ProtoKaren	ˀb i ¹¹	ˀb i ¹¹	716
284	Kayah	kʰ w i ⁵⁵	kʰ w i - ⁵⁵	725
285	Kayan	kʰ w i ʔ ⁴⁵	kʰ w i ʔ ⁴⁵	725
286	Kayaw	w i ³³	- w i - ³³	725
287	NorthernPao	w u t ²¹	- w u t ²¹	725
288	NorthernPwo	kʰ w i ³⁵	kʰ w i - ³⁵	725
289	ProtoKaren	kʰ w i t ⁵¹	kʰ w i t ⁵¹	725
290	WesternBwe	kʰ w i ³³	kʰ w i - ³³	725
291	Kayah	kʰ ɨ ⁵⁵	kʰ ɨ - ⁵⁵	750
292	Kayan	kʰ u ʔ ⁴⁵	kʰ u ʔ ⁴⁵	750
293	Kayaw	kʰ ɨ ³³	kʰ ɨ - ³³	750
294	NorthernPao	kʰ u k ²¹	kʰ u k ²¹	750
295	NorthernPwo	kʰ au ʔ ⁴⁵	kʰ au ʔ ⁴⁵	750
296	ProtoKaren	kʰ u k̚ ⁵¹	kʰ u k̚ ⁵¹	750
297	WesternBwe	kʰ u ³³	kʰ u - ³³	750
298	Kayah	k i ³³	k i - ³³	776
299	Kayan	k i ⁵³	k i - ⁵³	776
300	Kayaw	k i ⁵⁵	k i - ⁵⁵	776
301	NorthernPao	k i ɦ ³¹	k i ɦ ³¹	776
302	ProtoKaren	k i ⁵⁵	k i - ⁵⁵	776
303	SouthernPao	k i ɦ ³¹	k i ɦ ³¹	776
304	Kayaw	m a ¹¹	m a ¹¹	788
305	NorthernPwo	m a ³³	m a ³³	788
306	ProtoKaren	m̥ a ¹¹	m̥ a ¹¹	788
307	WesternBwe	m ɛ ³³	m ɛ ³³	788
308	ProtoKaren	s ə ⁰	s ə ⁰	789
309	WesternBwe	θ ə ³³	θ ə ³³	789
310	Kayah	k ɛ ³³	k ɛ ³³	800
311	Kayaw	k i ¹¹	k i ¹¹	800
312	ProtoKaren	k ə ⁰	k ə ⁰	800
313	WesternBwe	k ə ⁵⁵	k ə ⁵⁵	800
314	Kayah	n i ³³	n i ³³	801
315	Kayaw	n i ⁵⁵	n i ⁵⁵	801
316	NorthernPwo	n ei ³⁵	n ei ³⁵	801
317	ProtoKaren	n̥ i ⁵⁵	n̥ i ⁵⁵	801
318	WesternBwe	n i ⁵⁵	n i ⁵⁵	801
319	Kayah	kʰ ɛ ³³	kʰ ɛ - ³³	815
320	Kayaw	kʰ ɔ ⁵⁵	kʰ ɔ - ⁵⁵	815
321	NorthernPwo	kʰ ɛ̃ ³⁵	kʰ ɛ̃ - ³⁵	815
322	ProtoKaren	kʰ a ɴ ⁵⁵	kʰ a ɴ ⁵⁵	815
323	Kayah	kʰ l ə ¹¹	kʰ l ə ¹¹	823
324	Kayaw	kʰ l i ¹¹	kʰ l i ¹¹	823
325	NorthernPao	kʰ l i ⁵⁵	kʰ l i ⁵⁵	823
326	NorthernPwo	kʰ l ei ³³	kʰ l ei ³³	823
327	ProtoKaren	kʰ l ei ¹¹	kʰ l ei ¹¹	823
328	SouthernPao	kʰ l i ³³	kʰ l i ³³	823
329	WesternBwe	kʰ l i ³³	kʰ l i ³³	823
330	Kayah	ʔ u ¹¹	ʔ u ¹¹	835
331	Kayaw	ʔ u ¹¹	ʔ u ¹¹	835
332	NorthernPao	ʔ o ⁵⁵	ʔ o ⁵⁵	835
333	NorthernPwo	ʔ u ³³	ʔ u ³³	835
334	ProtoKaren	ʔ o ¹¹	ʔ o ¹¹	835
335	SouthernPao	ʔ o ³³	ʔ o ³³	835
336	WesternBwe	o ³³	- o ³³	835
337	Kayah	n o ¹¹	n o - ¹¹	848
338	Kayaw	n o ¹¹	n o - ¹¹	848
339	NorthernPwo	n ɔ̃ ³³	n ɔ̃ - ³³	848
340	ProtoKaren	n̥ ɔ ɴ ¹¹	n̥ ɔ ɴ ¹¹	848
341	WesternBwe	n ʊ ³³	n ʊ - ³³	848
342	ProtoKaren	k ə ⁰	k ə ⁰	849
343	WesternBwe	k ə ³³	k ə ³³	849
344	Kayah	d ə ³³	d ə - ³³	859
345	Kayaw	d i ⁵⁵	d i - ⁵⁵	859
346	NorthernPwo	d ei ⁵⁵	d ei - ⁵⁵	859
347	ProtoKaren	ˀd ei ⁵⁵	ˀd ei - ⁵⁵	859
348	SouthernPao	d i ɦ ³¹	d i ɦ ³¹	859
349	WesternBwe	ɗ i ⁵⁵	ɗ i - ⁵⁵	859
350	Kayah	d ɛ ¹¹	d ɛ ¹¹	883
351	Kayan	d ɛ ¹¹	d ɛ ¹¹	883
352	Kayaw	d ɛ ¹¹	d ɛ ¹¹	883
353	NorthernPwo	d ɛ ³³	d ɛ ³³	883
354	ProtoKaren	ˀd ɛ ¹¹	ˀd ɛ ¹¹	883
355	WesternBwe	ɗ ɛ ³³	ɗ ɛ ³³	883
356	Kayah	n ə ¹¹	n ə ¹¹	894
357	Kayaw	n i ³³	n i ³³	894
358	NorthernPao	n i ³³	n i ³³	894
359	NorthernPwo	n ei ⁵⁵	n ei ⁵⁵	894
360	ProtoKaren	n ei ⁵⁵	n ei ⁵⁵	894
361	SouthernPao	n i ⁵³	n i ⁵³	894
362	WesternBwe	n i ³³	n i ³³	894
363	Kayan	s ə ³³	s ə - ³³	906
364	Kayaw	s i ⁵⁵	s i - ⁵⁵	906
365	NorthernPao	s i ɦ ³¹	s i ɦ ³¹	906
366	NorthernPwo	s ei ³⁵	s ei - ³⁵	906
367	ProtoKaren	s ei ⁵⁵	s ei - ⁵⁵	906
368	SouthernPao	s i ɦ ³¹	s i ɦ ³¹	906
369	WesternBwe	θ ɨ ⁵⁵	θ ɨ - ⁵⁵	906
370	Kayah	j ɛ ³³	j ɛ - ³³	930
371	Kayan	ɟ au ʔ ²¹	ɟ au ʔ ²¹	930
372	NorthernPao	j ɔ ʔ ⁴⁵	j ɔ ʔ ⁴⁵	930
373	NorthernPwo	j o ʔ ²¹	j o ʔ ²¹	930
374	ProtoKaren	j ɔ ʔ̚ ⁵¹	j ɔ ʔ̚ ⁵¹	930
375	SouthernPao	j ɔ ʔ ⁴⁵	j ɔ ʔ ⁴⁵	930
376	WesternBwe	j ɔ ¹¹	j ɔ - ¹¹	930
377	Kayah	kʰ ə ³³	kʰ ə - ³³	942
378	Kayan	kʰ ɨ ⁵³	kʰ ɨ - ⁵³	942
379	Kayaw	kʰ i ⁵⁵	kʰ i - ⁵⁵	942
380	NorthernPao	kʰ i ɦ ³¹	kʰ i ɦ ³¹	942
381	ProtoKaren	kʰ ei ⁵⁵	kʰ ei - ⁵⁵	942
382	SouthernPao	kʰ i ɦ ³¹	kʰ i ɦ ³¹	942
383	WesternBwe	kʰ i ⁵⁵	kʰ i - ⁵⁵	942
384	ProtoKaren	d ə ⁰	d ə ⁰	943
385	WesternBwe	d o ¹¹	d o ¹¹	943
386	Kayah	kʰ r ɔ ⁵⁵	kʰ r ɔ - ⁵⁵	953
387	Kayan	kʰ j ɔ ʔ ⁴⁵	kʰ j ɔ ʔ ⁴⁵	953
388	Kayaw	kʰ ə ³³	kʰ - ə - ³³	953
389	NorthernPao	kʰ j o ʔ ²¹	kʰ j o ʔ ²¹	953
390	ProtoKaren	kʰ r o ʔ ⁵¹	kʰ r o ʔ ⁵¹	953
391	SouthernPao	kʰ j u ʔ ²¹	kʰ j u ʔ ²¹	953
392	NorthernPwo	t a ³³	t a ³³	954
393	ProtoKaren	t ə ⁰	t ə ⁰	954
394	Kayah	w i ¹¹	- w i ¹¹	969
395	Kayan	ʔ w i ¹¹	ʔ w i ¹¹	969
396	Kayaw	w i ¹¹	- w i ¹¹	969
397	NorthernPao	ʔ w i ⁵⁵	ʔ w i ⁵⁵	969
398	NorthernPwo	ʔ w i ³³	ʔ w i ³³	969
399	ProtoKaren	ʔ w i ¹¹	ʔ w i ¹¹	969
400	SouthernPao	ʔ w i ³³	ʔ w i ³³	969
401	Kayah	kʰ u ¹¹	kʰ u ¹¹	992
402	Kayaw	kʰ u ¹¹	kʰ u ¹¹	992
403	NorthernPao	kʰ u ⁵⁵	kʰ u ⁵⁵	992
404	NorthernPwo	kʰ u ³³	kʰ u ³³	992
405	ProtoKaren	kʰ u ¹¹	kʰ u ¹¹	992
406	SouthernPao	kʰ u ³³	kʰ u ³³	992
407	Kayan	d u ¹¹	d u - ¹¹	1003
408	Kayaw	d u ¹¹	d u - ¹¹	1003
409	NorthernPwo	d ãə ³³	d ãə - ³³	1003
410	ProtoKaren	ˀd ə ŋ ¹¹	ˀd ə ŋ ¹¹	1003
411	WesternBwe	ɗ ɔ ⁵⁵	ɗ ɔ - ⁵⁵	1003
412	Kayah	ʔ o ³³	ʔ o ³³	1080
413	Kayan	ʔ au ⁵³	ʔ au ⁵³	1080
414	Kayaw	ʔ o ⁵⁵	ʔ o ⁵⁵	1080
415	NorthernPwo	ʔ ɔ ⁵⁵	ʔ ɔ ⁵⁵	1080
