COGID	dutch	english	french	german
1758-2		m ɪ s		
1760-2		r ɑː		
1620-2		f aɪ n		
1282-2		w ɑː l		
1136-2		f əʊ s		
1309-2		l aɪ s		
1307-2		n ɪ t		
1305-2		f l aɪ		
711-2		w ɛ k		
1442-2		f l aɪ		
62-2		m ɪ dʒ		
-73-2		m ɪ s aɪ d		
1810-2		h aɪ		
1805-2		f l aɪ s		
1813-2		h ʊ r r		
1811-2		b l iː		
690-2		r ɪ p		
2177-2		h iː v		
246-2		w ɪ n n k r ɔ		
249-2		əʊ əʊ l		
1506-2		d n s n̩ d l ɔ		
2242-2		m n aɪ		
2245-2		t ɔ		
2174-2		s əʊ d r		
603-2		s l n k əʊ		
601-2		h əʊ d		
615-2		f ɪ ŋ r		
901-2		k l iː		
608-2		f aɪ		
596-2		t ɛ		
937-2		b ɪ r s		
936-2		ɡ ɑː ə l		
646-2		l əʊ		
947-2		l eɪ r		
1606-2		h aɪ p		
472-2		d z		
1535-2		s w aɪ d		
1546-2		s p		
1959-2		s l əʊ s		
694-2		s n ɪ r k		
1961-2		d r aɪ m		
323-2		l eɪ		
1885-2		ɡ r ɑː f		
2156-2		b r r əʊ l d aɪ		
1903-2		w aɪ n t		
525-2		s w ɜː l ɪ ŋ		
276-2		l ɑː		
274-2		d ɔ p		
278-2		b l aɪ n		
258-2		b r əʊ r ɪ ŋ k		
256-2		n əʊ k		
383-2		eɪ t		
207-2		r iː p		
376-2		d r ɪ ŋ k		
2014-2		r aɪ t		
2009-2		əʊ v		
2003-2		k eɪ l		
2024-2		p ɑː d		
1321-2		k ɔ p		
1976-2		d ɔː ŋ		
1243-2		m ɑː l ɪ n		
1265-2		p r		
1261-2		s iː		
655-2		b r aɪ t		
650-2		θ ɪ		
1532-2		k n n d		
-36-2		s iː p		
34-2		b aɪ		
-1647-2		f aɪ		
-1615-2		l l		
125-2		f aɪ		
1659-2		h aɪ n ɪ ŋ		
1661-2		m ɛ l		
1676-2		b ɔ v		
480-2		ɡ r ɑː d r ɑː k k		
1466-2		k l ɑː θ ɪ ŋ		
2277-2		w ɔ l		
2271-2		f aɪ l		
2293-2		l iː		
624-2		s p aɪ n		
628-2		s p aɪ n d l		
626-2		w ɪ		
633-2		n ɑː d		
1185-2		s ʌ aɪ d		
1179-2		h aɪ		
2168-2		k ɑː m		
1952-2		d ɔː r r		
899-2		l iː d r		
922-2		b aɪ t		
-934-2		l ɑː m		
916-2		d r aɪ k		
1726-2		f aɪ l		
2108-2		p l aɪ		
1133-2		f r r		
2114-2		s p ɛ d		
1272-2		r aɪ ɡ		
1979-2		ɡ r ɑː s		
1989-2		h iː		
-2260-2		p l ɑː n d		
70-2		b eɪ k		
-89-2		w ɪ n d t		
-12-2		p iː		
713-2		s ɑː f		
747-2		n eɪ l		
308-2		θ aʊ n		
289-2		b aɪ n d		
1930-2		b r ɪ k		
1928-2		s p l aɪ d		
858-2		s d r eɪ ɪ k		
1577-2		əʊ p ɪ ɑː ŋ		
908-2		w əʊ s		
648-2		b ɔː r		
1855-2		əʊ k iː l		
657-2		h æ m r		
2058-2		ɑː		
949-2		s m aɪ		
1642-2		ɡ ɔ l		
1640-2		s ɪ l r		
1633-2		s z ɪ		
1630-2		θ ɪ n		
1469-3			ʃ ɑ̃ t ʀ	
2047-3			ʃ o t	
2054-3			t ɑ̃ t ʀ	
1375-3			t ɑ̃ t	
760-3			v ɑ̃ t ʀ	
756-3			ʀ t ʀ	
726-3			ʀ	
1351-3			t ʀ u ʀ ʀ t t	
1353-3			t ʀ u ʀ ʀ	
412-3			ʀ ʀ a ɡ ʀ t t t	
406-3			a ʀ t	
1005-3			ʀ t ɑ̃ t ʀ ʀ t ʀ	
1012-3			ʀ t ɑ̃ ʀ ʀ	
1016-3			v ʀ ɑ̃ ʀ	
1069-3			i	
509-3			f ʀ t	
693-3				
2179-3			ʀ ɑ̃ ʀ	
1753-3			f ɑ̃ t	
1131-3			v ʀ ʀ	
1198-3			b t t	
2032-3			t ɑ̃ ʀ	
2241-3			ʀ ʀ t	
2244-3			t i	
610-3				
945-3			s ɑ̃ t	
1534-3			t ɑ̃ k	
384-3			ʃ o ɡ	
1650-3			t ʀ	
1663-3			ʃ o t	
2279-3			ɑ̃ t ʀ	
471-3			ʀ y	
1385-3			o t	
792-3			k	
1111-3			ʀ ɑ̃ t	
197-3			ʀ y t	
2020-3			t o	
867-3			ʃ ɑ̃ t t ʀ t	
1970-3			f ʀ	
1230-3			t ɑ̃ ʀ t	
2017-3			ʀ y	
2183-3			ʀ t ʀ	
1521-3			b ʀ t	
1755-3			ʀ ɑ̃ t ʀ	
1760-3			ʀ u t	
1196-3			t	
575-3			ʀ ɛ ʀ	
2014-3			ʀ u ʀ t	
1321-3			t ʀ	
1265-3				
1469-4				z ɛ n t ə
2047-4				z ɛ n ə
2054-4				d ə n t ə r
1375-4				l ɪ x t ə
760-4				v ɪ n t
756-4				ʃ n +
726-4				m n d r
1351-4				ɡ r ai n t ə aː t m r
1353-4				ɡ r ai n + n + ə
412-4				ʃ ɔ r n ə ə t m l
406-4				ʃ ə d n + ə ə ə ə l
1005-4				ʃ t iː r ə t m r
1012-4				ʃ t ɔ r n ə + ə
1016-4				v ɪ t au ə n +
1069-4				ɪ x
509-4				f ɔ l ə n
693-4				m ai ə + ə
2179-4				ts ɛ s t
1753-4				f ɪ s t
1131-4				v ɔ l f
1198-4				b ə r t ə
2032-4				h a n n
2241-4				n au s
2244-4				l ɔ pf
610-4				k n x
945-4				h ɛ r t
1534-4				l ɪ k ə
384-4				z uː x ə n
1650-4				n oː t
1663-4				z ɛ l
2279-4				l ɪ n n n
471-4				z ə ə n
1385-4				z ɛ t ə n
792-4				r ɛ k
1111-4				m aː s t
197-4				ts uː ə n
2020-4				l ɛ ŋ
867-4				h ɛ n t r n t
1970-4				f ɔ l
1230-4				d ə r t ə ə n
2017-4				n iː ə
968-4				v ɛ l ə l t
1674-4				l a n t
1671-4				h ɔ l ə n
829-4				k l ɪ f
1025-4				v a t ə r
1027-4				z iː
1832-4				r au ə
-1816-4				œ s ə ə n n
-335-4				l aː ɡ ə ə ə n
1043-4				ʃ t r ai m
423-4				ʃ t ai n
2049-4				m eː n
2062-4				ʃ t ɔ r
2065-4				r ai ə + m + b l
1368-4				ʃ l t t f ə
1365-4				t au
754-4				r ai x ə n
768-4				v eː r r
1211-4				f ai r
106-4				m iː n
-98-4				b eː b ə ə
719-4				f aː t ə r
1341-4				z a n
-2027-4				t ɛ x t n
-2026-4				n eː b
409-4				ʃ ɔ n n ə n oː ts ə n
402-4				ʃ ɔ r n + n ɪ x t ə ə
1014-4				ʃ t uː r n t oː x t ə
1059-4				v ai
120-4				ʃ t a l
2183-4				ʃ t ɔ r
2194-4				ɔ s ə
2199-4				k a l f
2197-4				ʃ au p
1523-4				ʃ au ə ə
1521-4				b ɪ x
512-4				m eː r iː ə
2141-4				h ɛ n
2147-4				ɡ a n
814-4				k r ai
810-4				t au f
1755-4				h a n t
1758-4				m ɛː ə
1620-4				f ɪ n
1282-4				v a l b ɪ
1136-4				f ɔ s ə
1309-4				l ai s
1307-4				n ɪ t
1305-4				f l iː
711-4				v ɛ f f
1442-4				f l iː ɡ
62-4				m ʏ k ə
-73-4				m ɛː + k ɔ t
1810-4				h ai t
1805-4				f l ai s
1813-4				h aː r
1811-4				b l ai t
690-4				r ɪ pf
2177-4				h oː f t
246-4				v ɛ k ə + b r n
249-4				l f l ə t t
1506-4				n ɔ s + b l ʏ ə ə
2242-4				m ɪ n t
2245-4				ts ɔ ŋ ə
1196-4				d ɛ x ə
2174-4				ʃ ɛː l t r
575-4				t ts ə ə
603-4				f l ʏ + b l n
601-4				h ɛ n t
615-4				f ɪ ŋ ə r
901-4				k l a ə
608-4				f oː t
596-4				ts ai n
937-4				b r r s t
936-4				n aː f ə l
646-4				l ai ŋ ə
947-4				l iː f ə r
1606-4				h ɔ pf
472-4				n n n ə
1535-4				ʃ v ɛ t ə n
1546-4				ʃ f ai ɡ ə n
1959-4				ʃ l iː p ə n
694-4				ʃ n eː r ə ə
1961-4				t r ɪ m ə n
323-4				r ai f ə n
1885-4				ɡ r ɛ f
2156-4				f a l t ə n t + n t
1903-4				v ɪ n t
525-4				ʃ v ɛ l ɪ ŋ
276-4				l a n ə ə
274-4				t oː f
278-4				b l ɪ n t
258-4				t r ɔ ŋ k ə n
256-4				n ɛ x ə t
383-4				ɛ s ə n
207-4				r ɔ pf
376-4				t r ɪ ŋ k ə n
2014-4				r a s t
2009-4				au f ə n
2003-4				k ɛ t ə l
2024-4				pf n n
1976-4				ts ɔ ŋ ə ə
1243-4				m aː l ə n
1261-4				z ɛ b ə n
655-4				b r ai t
650-4				t iː ɡ ə
1532-4				k n d t ə n
-36-4				ʃ uː
34-4				b oː n
-1647-4				f ʏ ɡ
-1615-4				l l n
125-4				f ɛ x
1659-4				h ai n ɪ
1661-4				m ə l k ə
1676-4				b oː d ə r
480-4				t r ɪ ŋ k ə
1466-4				k l ai s ə
2277-4				v ɔ l
2271-4				f ɪ l t
2293-4				l ai r r
624-4				ʃ f ɪ n ə n
628-4				ʃ f ɪ n d ə l
626-4				v ai f ə n
633-4				n n t ə
1185-4				ʃ ɛː a n + r ə ə
1179-4				h oː x
2168-4				k a m
1952-4				t ɔy r
899-4				l ɛ t ə
922-4				b ɛ t
-934-4				l a m ə
916-4				t r ɔ f
1726-4				f ɔ l t
2108-4				p l iː ɡ ə n
1133-4				f oː r ə
2114-4				ʃ l aː t ə n
1272-4				r ɔ x ə n
1979-4				ɡ r aː s
1989-4				h ai
-2260-4				p l a n t ə n
70-4				b au x ə
-89-4				v ɪ n ə r t
-12-4				pf ai f
713-4				ʃ a p
747-4				n ɛ t ə l
308-4				t oː n
289-4				b ɪ n d ə n
1930-4				b r ɛ x ə n
1928-4				ʃ f l ai t ə n
858-4				ʃ t + ɛ x ə ə
1577-4				h s + h a ŋ ə
908-4				v a s ə n
648-4				b oː r ə n
1855-4				h ɔ l ɔ ə l ə
657-4				h aː m ə r
2058-4				n aː k ə n
949-4				ʃ l ɪ t + t m ə n
1642-4				ɡ a l t
1640-4				z ə l f ə r
1633-4				eː r ə n
1630-4				ts ɪ n
