COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
283			s e n a k a	s e n a k a	s e n a k a		s e n a	s e n a k a		s e n a k a
338				k a n a i	k a k a			k aː s a ɴ		k a n a i
280	n a g a m u ɴ								n a g a m u ɴ	
341		k oː r i	k oː i	k oː r i	k oː r i		k oː r i	k oː r i		k oː r i
196	j u r u	j o r u		j o r u	j o r u	j u ɭ	j o r u	j o r u	j u r u	j o r u
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
113	w a θ a					b a t a			w a t a	
128			k a ɴ ts u		k a m i ts u k u		k a m u	k a m i ts u k u		k a m i ts u k u
111		h a r a	h a r a	h a r a	h a r a		ɸ a r a	h a r a		
404	n a g ɨ r u r i		n a g u				n a ŋ e r u	n a g e r u	n a g i j u ɴ	n a ŋ e r u
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
449					dʑ u k u s i t a					dʑ u k u s i t a
288			a ɕ	a s i	a s i		a s i			a s i
457					n a w a			n a w a		
10	ʔʲ a					vː a			ʔʲ aː	
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
126	k ui ts ɨ k ɨ r u r i	k ui ts u k u		k ui t u k u					k uː j u ɴ	
233	ʔ a ɴ tɕ u ɴ x j a		a iː d o ɴ	a n o h i t o t a t i	a n o h i t o j a r a		a e r a	a n o h i t o t a tɕ i	ʔ a tː aː	a n o h i t o t a tɕ i
450			u r e i t a	u r e t a			o r e t a			
43			tɕ i ɴ k e		tɕ iː s a i			tɕ iː s a i		tɕ i tɕː a i
15	ʔ a r ɨ		a iː	a r e	a r e		a r e	a r e	ʔ a r i	a r e
153			s u w a iː tɕ o	s u w a r u	s u w a tː e r u		s u w a r u	s u w a r u		s u w a tː e r u
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
150		n e t e	n e i tɕ o	n e j uː	n e t e r u		n e tɕ oː r u	n e t o r u		n e t e r u
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
182	x ɨ b u s i		k e i m ui	k e m u r i	k e m u r i	k i β u s ɨ	k e m o r i	k e m u r i	k i b u s i	k e m u
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
38					oː k iː	u k u		oː k iː		oː k iː
429	x a z a m u r i		k a i z u ɴ						k a dʒ a ɕ u ɴ	
85	z u b u					dz uː			z uː	
138	s i mʲ u r i		s iː ɴ	s i n u r u	s i n u	s ɨ n	s i n o r u	s i n u	s i n u ɴ	s i n u
290			t e		t eː				t iː	
