COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
5447-1	tsʰ i ⁵⁵								
3702-1	s ɯ ⁴⁴								
1549-1	s e ²¹								
2394-1	k ɤ ²¹								
1-1	l e ⁴²								
2947-1	t ɤ ²¹								
4653-1	k ɤ ²¹								
4989-1	k ɤ ²¹								
3749-1	l ɔ ⁴⁴								
3452-1	tsʰ i ⁵⁵								
598-1	n ɔ ⁵⁵								
638-1	pʰ ɔ ⁵⁵								
2819-1	p ɔ ³¹								
4477-1	kʰ w a ⁴⁴								
4487-1	ts ɯ ³³								
4666-1	tɕ i ³³								
5661-1	t ɔ ⁴²								
4923-1	ts i ³³								
4913-1	k ɯ ⁵⁵								
1143-1	m ɛ ²¹								
4864-1	ɕ i ³⁵								
3184-1	s ɯ ⁴⁴								
4591-1	ts ɔ ⁴²								
1431-1	s ɛ ⁴⁴								
3323-1	kʲ e ⁵⁵								
6709-1	ts ɯ ³³								
903-1	m ɛ ²¹								
5098-1	k ɔ ³⁵								
5994-1	k ɔ ³⁵								
6971-1	s w a ⁴⁴								
763-1	ts i ³³								
691-1	s w a ⁴⁴								
1083-1	t ɔ ²¹								
1421-1	k ɤ ²¹								
6699-1	t ɯ ²¹								
2628-1	s ɔ ³⁵								
1696-1	x ɔ ⁵⁵								
6179-1	k ɤ ²¹								
6180-1	ts ɯ ³³								
6658-1	s e ³³								
1231-1	s ɤ ³³								
4265-1	kʰ ɔ ⁵⁵								
2787-1	ts ɔ ³³								
3247-1	ts ɯ ³³								
252-1	t ɔ ⁵⁵								
6004-1	k ɔ ³⁵								
4728-1	s ɤ ³³								
3843-1	ŋ w a ⁴⁴								
4965-1	ts i ⁵⁵								
5641-1	t ɤ ²¹								
3280-1	s ɔ ³⁵								
1390-1	k ɔ ²¹								
2156-1	ŋ w a ⁴⁴								
3433-1	ɕ i ⁴⁴								
552-1	s ɤ ²¹								
4845-1	ts i ⁴⁴								
4846-1	t ɔ ³¹								
2292-1	m ɔ ²¹								
6635-1	ʈʂ ɲ ɔ ⁴⁴								
3994-1	t i ²¹								
3031-1	ts ɯ ³³								
6078-1	ts ɯ ³³								
1644-1	t ɯ ²¹								
2435-1	ɲ i ⁴⁴								
1676-1	ŋ w a ⁴⁴								
6281-1	k ɤ ²¹								
5915-1	ts i ⁵⁵								
1560-1	ɕ ɯ ³³								
575-1	t ɔ ³¹								
5319-1	s e ²¹								
2797-1	k ɔ ³⁵								
6991-1	ʈʂ ɤ ⁵⁵								
3513-1	ts ɔ ⁴²								
5205-1	tsʰ ɯ ⁵⁵								
6109-1	tsʰ i ⁵⁵								
2056-1	m ɔ ²¹								
6099-1	k ɯ ⁵⁵								
6119-1	p ɔ ³¹								
1978-1	ŋ w ɔ ³³								
3973-1	tɕ i ⁵⁵								
2046-1	ɕ ɔ ³³								
5622-1	s ɤ ⁵⁵								
648-1	tsʰ i ⁵⁵								
6789-1	p e ⁴²								
618-1	ɣ ɯ ³³								
2384-1	m ɤ ²¹								
1124-1	k ɔ ³⁵								
1125-1	tɕ i ³³								
4178-1	k ɔ ³³								
1686-1	k ɔ ³⁵								
1495-1	ts ɯ ³³								
4090-1	ɕ i ⁵⁵								
4802-1	x ɛ ⁵⁵								
1764-1	tsʰ ɯ ³³								
3270-1	m ɛ ²¹								
1884-1	k ɤ ²¹								
1203-1	k ɯ ³⁵								
6645-1	w e ⁴²								
608-1	k ɔ ³³								
2889-1	tɕʰ i ⁴⁴								
5350-1	tsʰ i ³¹								
6158-1	kʰ ɔ ⁵⁵								
4306-1	s ɤ ³³								
4891-1	k ɔ ⁵⁵								
6436-1	k ɔ ⁵⁵								
6213-1	s e ³⁵								
2320-1	ɕ i ⁴⁴								
5253-1	f e ⁴⁴								
5108-1	kʲʰ i ⁴⁴								
4100-1	tɕ i ³³								
6018-1	ts ɯ ³³								
1352-1	ŋ ɔ ²¹								
4228-1	p ɛ ²¹								
4247-1	tɕʰ i ⁴⁴								
5263-2		xʰ ẽ ⁵⁵							
452-2		t ɔ ²¹							
4342-2		t ɔ ²¹							
4344-2		ts ɿ ³¹							
5487-2		t ɔ ²¹							
1401-2		pʰ ou ³¹							
6496-2		ts ɿ ³¹							
1064-2		l a ²¹							
1065-2		ts ɿ ³³							
6617-2		t ɔ ²¹							
4367-2		t a ⁴²							
4378-2		ɕ ẽ ⁵⁵							
4379-2		l i ⁵⁵							
3984-2		s ẽ ³³							
5086-2		ts w ɔ ³³							
3333-2		s ẽ ⁴⁴							
2226-2		ts w ɔ ³³							
2373-2		k w ɔ ³³							
2363-2		s ɔu ⁵⁵							
672-2		ts ɿ ⁵⁵							
673-2		k ou ³¹							
2690-2		p ou ²¹							
6337-2		p a ²¹							
6319-2		ts e ⁴²							
2617-2		s ɿ ³³							
2066-2		s ɿ ³³							
2094-2		s ɿ ³³							
2096-2		k w ɔ ⁴⁴							
798-2		p a ⁴²							
6668-2		ɕ ɿ ³³							
4028-2		t e ⁴⁴							
6555-2		k w a ⁴⁴							
2281-2		k ou ³⁵							
701-2		k w a ⁴⁴							
628-2		s w a ⁴⁴							
3096-2		ts ɿ ³³							
3021-2		ts ɿ ³³							
2708-2		s i ⁵⁵							
3462-2		k a ⁵⁵							
1932-2		s ɿ ³³							
6469-2		s ɿ ⁴⁴							
4454-2		j i ⁴⁴							
4455-2		k e ⁵⁵							
6926-2		n ɛ ³³							
6927-2		j i ⁴⁴							
3916-2		m ɛ ⁴⁴							
6822-2		t j a ⁴⁴							
5417-2		ts ɿ ³³							
1959-2		xʰ ẽ ⁵⁵							
1960-2		t w ɔ ²¹							
2899-2		xʰ ɔ ⁵⁵							
3651-2		ts ɿ ³³							
811-2		k w ɔ ²¹							
1633-2		m ɛ ²¹							
1775-2		k ou ⁵⁵							
5801-2		k w ɔ ²¹							
4769-2		l ɔ ³¹							
3720-2		k ou ⁵⁵							
6446-2		m ɛ ³³							
1255-2		pʰ e ⁵⁵							
3595-2		j i ⁴⁴							
1600-2		p e ²¹							
242-2		ts ɿ ³³							
3739-2		k w ɔ ²¹							
5984-2		ts ɿ ³³							
838-2		s ẽ ⁵⁵							
839-2		t ou ²¹							
3149-2		j i ⁴⁴							
2829-2		ts w ɔ ²¹							
4602-2		tɕ i ⁵⁵							
5225-2		l ɔ ³¹							
3933-2		s w ɔ ⁴²							
5763-2		ts ɿ ⁴²							
2134-2		s i ⁵⁵							
5724-2		t i ⁵⁵							
5704-2		ts ɿ ⁴²							
5705-2		kʰ w ɔ ³³							
5037-2		tɕ i ³¹							
5038-2		t e ⁴²							
4332-2		ts ɿ ³³							
5447-2		tsʰ i ⁵⁵							
3702-2		s ɿ ⁴⁴							
1549-2		s ẽ ²¹							
2394-2		k w ɔ ²¹							
1-2		l ɛ ⁴²							
2947-2		t ɔ ²¹							
4653-2		k w ɔ ²¹							
4989-2		k w ɔ ²¹							
3749-2		l ɔ ⁴⁴							
3452-2		tsʰ i ⁵⁵							
598-2		n a ²¹							
638-2		p i ⁵⁵							
2819-2		p ou ²¹							
4477-2		kʰ w ɔ ⁴⁴							
4487-2		ts i ³³							
4666-2		tɕ i ³³							
5661-2		t a ⁴²							
4923-2		ts ɿ ⁵⁵							
4913-2		k i ⁵⁵							
1143-2		m ɛ ²¹							
4864-2		s i ⁵⁵							
3184-2		s ɿ ³³							
4591-2		ts ou ⁴²							
1431-2		s ɛ ⁴⁴							
3323-2		k e ⁵⁵							
6709-2		ts i ³³							
903-2		m ɛ ²¹							
5098-2		k i ⁵⁵							
5994-2		k ou ⁵⁵							
6971-2		s w a ⁴⁴							
763-2		ts i ³³							
691-2		sʰ w a ⁴⁴							
1083-2		t w ɔ ²¹							
1421-2		k w ɔ ²¹							
6699-2		t ɔ ²¹							
2628-2		s ɔu ⁵⁵							
1696-2		xʰ ɔ ⁵⁵							
6179-2		k w ɔ ²¹							
6180-2		ts ɿ ³³							
6658-2		s ẽ ³³							
1231-2		s w ɔ ³³							
4265-2		k ou ⁵⁵							
2787-2		ts ɿ ³³							
3247-2		ts ɿ ³³							
252-2		t e ⁴²							
6004-2		k ou ⁵⁵							
4728-2		s w ɔ ³³							
3843-2		w ã ⁴⁴							
4965-2		tsʰ ɿ ⁵⁵							
5641-2		t w ɔ ²¹							
3280-2		s ɔ ⁵⁵							
1390-2		k w ɔ ³³							
2156-2		w ã ⁴⁴							
3433-2		s i ⁵⁵							
552-2		s ɔ ³³							
4845-2		tɕʰ i ⁴⁴							
4846-2		t i ³¹							
2292-2		m ɛ ²¹							
6635-2		ts j ɔ ⁴⁴							
3994-2		t i ³¹							
3031-2		ts ɿ ³³							
6078-2		ts ɿ ³³							
1644-2		t ɔ ²¹							
2435-2		j i ⁴⁴							
1676-2		k w ɔ ⁴⁴							
6281-2		k w ɔ ²¹							
5915-2		tsʰ ɿ ⁵⁵							
1560-2		ɕ ɿ ³³							
575-2		t ɔ ⁴²							
5319-2		s ẽ ⁵⁵							
2797-2		k ou ⁵⁵							
6991-2		ts ɔ ⁴⁴							
3513-2		ts ɿ ⁴²							
5205-2		ts i ⁵⁵							
6109-2		tsʰ i ⁵⁵							
2056-2		m ɛ ⁴⁴							
6099-2		k ɿ ⁵⁵							
6119-2		p ou ²¹							
1978-2		k w ɔ ³³							
3973-2		tɕ i ⁵⁵							
2046-2		s ou ³³							
5622-2		s ɔ ⁵⁵							
648-2		tsʰ i ⁵⁵							
6789-2		p ɛ ⁴²							
618-2		ɣ i ³³							
2384-2		m w ɔ ²¹							
1124-2		k e ⁵⁵							
1125-2		tɕ i ³³							
4178-2		k u ³³							
1686-2		k ou ⁵⁵							
1495-2		ts ɿ ³³							
4090-2		s i ⁵⁵							
4802-2		xʰ ɛ ⁵⁵							
1764-2		ts ɿ ³³							
3270-2		m ɛ ³³							
1884-2		k w ɔ ²¹							
1203-2		k i ⁵⁵							
6645-2		w ẽ ⁴²							
608-2		kʰ u ³³							
2889-2		tɕʰ i ⁴⁴							
5350-2		tsʰ i ³¹							
6158-2		kʰ ou ⁵⁵							
4306-2		s w ɔ ³³							
4891-2		k ou ³⁵							
6436-2		k ou ⁵⁵							
6213-2		s ẽ ⁵⁵							
2320-2		ɕ i ⁴⁴							
5253-2		f ẽ ⁴⁴							
5108-2		tɕʰ i ⁴⁴							
4100-2		ts ɿ ³³							
6018-2		ts i ³³							
1352-2		ŋ ɔ ²¹							
4228-2		p ɛ ²¹							
4247-2		tɕʰ i ⁴⁴							
5263-3			x ẽ ⁵⁵						
452-3			t ɯ ²¹						
4342-3			t ɯ ²¹						
4344-3			ts ɿ ³¹						
5487-3			t ɯ ²¹						
1401-3			pʰ o ⁵⁵						
6496-3			tɕ ɿ ³¹						
1064-3			l a ⁵⁵						
1065-3			ts ɿ ³³						
6617-3			t ou ²¹						
4367-3			t e ²¹						
4378-3			ɕ ɯ ⁵⁵						
4379-3			l i ⁵⁵						
3984-3			s ɛ ³³						
5086-3			ts ɤ ³³						
3333-3			s e ⁴⁴						
2226-3			ts ɤ ³³						
2373-3			kʰ ɤ ³³						
2363-3			s ou ⁵⁵						
672-3			ts ɿ ⁵⁵						
673-3			k ɯ ⁵⁵						
2690-3			p o ²¹						
6337-3			p a ²¹						
6319-3			ts e ⁴²						
2617-3			s ɿ ³³						
2066-3			s ɿ ³³						
2094-3			s ɿ ³³						
2096-3			k ɤ ⁴⁴						
798-3			p a ²¹						
6668-3			s ɿ ⁵⁵						
4028-3			t e ⁴⁴						
6555-3			k w a ⁴⁴						
2281-3			k o ⁵⁵						
701-3			k w a ⁴⁴						
628-3			s w a ⁴⁴						
3096-3			ts ɿ ³³						
3021-3			ts ɿ ⁴²						
2708-3			s i ⁵⁵						
3462-3			k a ⁵⁵						
1932-3			s ɿ ³³						
6469-3			s ɿ ²¹						
4454-3			j ĩ ⁴⁴						
4455-3			k e ⁵⁵						
6926-3			j o ⁴⁴						
6927-3			j ĩ ⁴⁴						
3916-3			m o ⁴⁴						
6822-3			t j ɤ ⁴⁴						
5417-3			ts ɿ ³³						
1959-3			x o ⁵⁵						
1960-3			t ɤ ²¹						
2899-3			x o ⁵⁵						
3651-3			ts ɿ ³³						
811-3			k ɤ ²¹						
1633-3			m e ²¹						
1775-3			k o ⁵⁵						
5801-3			k ɤ ²¹						
4769-3			l o ³¹						
3720-3			k a ⁵⁵						
6446-3			m ɛ ⁵⁵						
1255-3			p e ⁵⁵						
3595-3			j i ⁴⁴						
1600-3			p e ²¹						
242-3			ts ɿ ³³						
3739-3			k ɤ ²¹						
5984-3			ts ou ³³						
838-3			s ou ⁵⁵						
839-3			t ou ²¹						
3149-3			j i ⁴⁴						
2829-3			ts ɤ ²¹						
4602-3			tɕ i ⁵⁵						
5225-3			l o ²¹						
3933-3			s ɤ ³³						
5763-3			ts ou ⁴²						
2134-3			s i ⁵⁵						
5724-3			t e ⁵⁵						
5704-3			ts ɿ ⁴²						
5705-3			kʰ w ɤ ³³						
5037-3			tɕ i ³¹						
5038-3			t a ⁵⁵						
4332-3			ts ɿ ³³						
5447-3			tsʰ i ⁵⁵						
3702-3			s ɿ ⁴⁴						
1549-3			s e ²¹						
2394-3			k ɤ ³³						
1-3			l e ⁴²						
2947-3			t ɤ ²¹						
4653-3			k ɤ ²¹						
4989-3			k ɤ ²¹						
3749-3			l o ⁴⁴						
3452-3			tsʰ i ⁵⁵						
598-3			n o ²¹						
638-3			p ɯ ⁵⁵						
2819-3			p o ²¹						
4477-3			kʰ w a ⁴⁴						
4487-3			ts ɿ ³³						
4666-3			tɕ i ⁵⁵						
5661-3			t e ⁴²						
4923-3			ts ɛ ⁵⁵						
4913-3			k ɯ ⁵⁵						
1143-3			m ɛ ⁵⁵						
4864-3			s e ⁵⁵						
3184-3			s ɿ ³³						
4591-3			ts o ⁴⁴						
1431-3			s ɛ ⁴⁴						
3323-3			k e ⁵⁵						
6709-3			ts i ³³						
903-3			m ɛ ²¹						
5098-3			k ɯ ⁵⁵						
5994-3			k a ⁵⁵						
6971-3			s w a ⁴⁴						
763-3			ts ɿ ⁵⁵						
691-3			s w a ⁴⁴						
1083-3			t ou ²¹						
1421-3			k ɤ ²¹						
6699-3			t ɤ ²¹						
2628-3			s ou ⁵⁵						
1696-3			x o ⁵⁵						
6179-3			k ɤ ²¹						
6180-3			ts ɿ ³³						
6658-3			s e ³³						
1231-3			s ɤ ³³						
4265-3			kʰ ɯ ⁵⁵						
2787-3			ts ɿ ⁴²						
3247-3			ts ɿ ³³						
252-3			t e ⁴²						
6004-3			k e ⁵⁵						
4728-3			s ɤ ⁵⁵						
3843-3			w ã ⁴⁴						
4965-3			ts ɿ ³¹						
5641-3			t ɤ ²¹						
3280-3			s ou ⁵⁵						
1390-3			kʰ ɤ ³³						
2156-3			w ã ⁴⁴						
3433-3			s i ⁵⁵						
552-3			s ɤ ⁵⁵						
4845-3			tɕ i ⁴⁴						
4846-3			t o ²¹						
2292-3			m ɛ ²¹						
6635-3			ts j ou ⁴⁴						
3994-3			t i ²¹						
3031-3			ts ɿ ³³						
6078-3			ts ɿ ³³						
1644-3			t ɤ ²¹						
2435-3			j i ⁴⁴						
1676-3			k w a ⁴⁴						
6281-3			k ɤ ²¹						
5915-3			tsʰ ɿ ⁵⁵						
1560-3			ɕ ɿ ³³						
575-3			t o ⁵⁵						
5319-3			s e ⁵⁵						
2797-3			k a ⁵⁵						
6991-3			ts ɤ ²¹						
3513-3			ts ɿ ⁴²						
5205-3			ts i ⁵⁵						
6109-3			tsʰ i ⁵⁵						
2056-3			m o ⁴⁴						
6099-3			k ɿ ⁵⁵						
6119-3			p o ²¹						
1978-3			k w ɤ ³³						
3973-3			tɕ i ⁵⁵						
2046-3			s i ⁵⁵						
5622-3			s ɤ ⁵⁵						
648-3			tsʰ ɛ ⁵⁵						
6789-3			p e ²¹						
618-3			ɣ ɯ ³³						
2384-3			m ɤ ⁵⁵						
1124-3			k e ⁵⁵						
1125-3			tɕ i ³³						
4178-3			k ɯ ³³						
1686-3			k a ⁵⁵						
1495-3			ts ɿ ³³						
4090-3			s i ⁵⁵						
4802-3			x ɛ ⁵⁵						
1764-3			ts ɿ ³³						
3270-3			m e ⁵⁵						
1884-3			k ɤ ²¹						
1203-3			k ɯ ⁵⁵						
6645-3			w e ⁴²						
608-3			k ɯ ³³						
2889-3			tɕʰ i ⁵⁵						
5350-3			tsʰ i ³¹						
6158-3			kʰ e ⁵⁵						
4306-3			s ɤ ³³						
4891-3			k ou ⁵⁵						
6436-3			k o ⁵⁵						
6213-3			s i ⁵⁵						
2320-3			ɕ i ⁴⁴						
5253-3			f i ⁴⁴						
5108-3			tɕʰ i ⁴⁴						
4100-3			ts ɿ ³³						
6018-3			ts ɿ ³³						
1352-3			n o ²¹						
4228-3			p ɛ ²¹						
4247-3			tɕʰ i ⁵⁵						
5263-4				x ẽ ⁵⁵					
452-4				t j ɯ ²¹					
4342-4				t j ɯ ²¹					
4344-4				ts i ³³					
5487-4				t j ɯ ²¹					
1401-4				p ɔ ⁵⁵					
6496-4				tɕ ɯ̃ ³¹					
1064-4				l a ⁵⁵					
1065-4				ts ɿ ³³					
6617-4				t j u ²¹					
4367-4				t a ⁴²					
4378-4				ɕ i ⁴⁴					
4379-4				l i ⁵⁵					
3984-4				s ẽ ⁴⁴					
5086-4				ts u ³³					
3333-4				s ẽ ⁴⁴					
2226-4				s u ⁴⁴					
2373-4				k u ²¹					
2363-4				s ɔ ⁵⁵					
672-4				ts ɿ ⁵⁵					
673-4				k ɯ ⁵⁵					
2690-4				p ɔ ²¹					
6337-4				p a ⁴⁴					
6319-4				ts ẽ ⁴²					
2617-4				s ɿ ⁴⁴					
2066-4				s ɿ ⁴⁴					
2094-4				s ɿ ⁴⁴					
2096-4				k j u ²¹					
798-4				p a ²¹					
6668-4				ɕ ɿ ⁴⁴					
4028-4				t e ⁵⁵					
6555-4				k w a ⁴⁴					
2281-4				k ɔ ⁵⁵					
701-4				k w a ⁴⁴					
628-4				s w a ⁴⁴					
3096-4				ts ɿ ³³					
3021-4				ts ao ⁴⁴					
2708-4				s i ⁵⁵					
3462-4				k a ⁵⁵					
1932-4				s ɿ ⁴⁴					
6469-4				s ɿ ⁴⁴					
4454-4				j i ⁴⁴					
4455-4				k ẽ ⁵⁵					
6926-4				j e ⁴⁴					
6927-4				j i ⁴⁴					
3916-4				m ɔ ⁵⁵					
6822-4				t j a ⁴⁴					
5417-4				ts ɿ ⁴⁴					
1959-4				x ɔ ⁵⁵					
1960-4				t u ⁵⁵					
2899-4				x ɔ ⁵⁵					
3651-4				ts ɿ ³³					
811-4				k j u ²¹					
1633-4				m e ⁵⁵					
1775-4				k ɔ̃ ⁵⁵					
5801-4				k j u ²¹					
4769-4				l ɔ ³¹					
3720-4				k a ⁵⁵					
6446-4				m e ⁵⁵					
1255-4				p ẽ ⁵⁵					
3595-4				j ĩ ⁴⁴					
1600-4				p ẽ ⁴⁴					
242-4				ts ɿ ³³					
3739-4				k j u ²¹					
5984-4				ts ao ³³					
838-4				s ao ⁵⁵					
839-4				t ɔ ⁵⁵					
3149-4				j i ⁴⁴					
2829-4				ts u ²¹					
4602-4				tɕ i ⁵⁵					
5225-4				l ɔ ²¹					
3933-4				s u ³³					
5763-4				ts ao ³¹					
2134-4				s i ⁵⁵					
5724-4				t e ⁵⁵					
5704-4				ts ɔ̃ ⁴⁴					
5705-4				kʰ w ã ⁴⁴					
5037-4				tɕ i ³¹					
5038-4				t a ⁵⁵					
4332-4				ts ɿ ³³					
5447-4				ts ẽ ⁵⁵					
3702-4				s ɿ ⁴⁴					
1549-4				s ɿ ²¹					
2394-4				k u ³³					
1-4				l e ⁴²					
2947-4				t j u ²¹					
4653-4				k j u ²¹					
4989-4				k j u ²¹					
3749-4				l ɔ ⁴⁴					
3452-4				tsʰ ẽ ⁵⁵					
598-4				n a ⁵⁵					
638-4				p i ⁵⁵					
2819-4				p ɔ ⁴⁴					
4477-4				kʰ w a ⁴⁴					
4487-4				ts ɿ ³³					
4666-4				tɕ i ⁵⁵					
5661-4				t a ⁴²					
4923-4				ts e ⁴⁴					
4913-4				k i ⁵⁵					
1143-4				m e ⁵⁵					
4864-4				s a ⁵⁵					
3184-4				s ɿ ⁴⁴					
4591-4				ts ɔ ⁴⁴					
1431-4				s ɛ̃ ⁴⁴					
3323-4				k ẽ ⁵⁵					
6709-4				ts i ³³					
903-4				m e ⁵⁵					
5098-4				k ɯ ⁵⁵					
5994-4				k a ⁵⁵					
6971-4				s w a ⁴⁴					
763-4				ts ɿ ⁵⁵					
691-4				s w a ⁴⁴					
1083-4				t j u ²¹					
1421-4				k j u ²¹					
6699-4				t j ɯ ²¹					
2628-4				s a ⁵⁵					
1696-4				x ɔ ⁵⁵					
6179-4				k j u ²¹					
6180-4				ts ɿ ⁵⁵					
6658-4				s ẽ ⁴⁴					
1231-4				s u ³³					
4265-4				k ɯ ⁵⁵					
2787-4				ts ao ³³					
3247-4				ts i ³³					
252-4				t a ⁵⁵					
6004-4				k a ⁵⁵					
4728-4				s u ⁵⁵					
3843-4				w ã ⁴⁴					
4965-4				ts a ³³					
5641-4				t j u ²¹					
3280-4				s ao ⁵⁵					
1390-4				k u ²¹					
2156-4				w ã ⁴⁴					
3433-4				s i ⁴⁴					
552-4				s j u ⁵⁵					
4845-4				ts i ⁵⁵					
4846-4				t i ⁵⁵					
2292-4				m e ⁵⁵					
6635-4				ts j u ⁵⁵					
3994-4				t i ⁵⁵					
3031-4				ts ɿ ³³					
6078-4				ts i ³³					
1644-4				t j u ²¹					
2435-4				j i ⁴⁴					
1676-4				k w a ⁴⁴					
6281-4				k j u ²¹					
5915-4				ts ɿ ⁵⁵					
1560-4				ɕ i ⁴⁴					
575-4				t ɔ ⁵⁵					
5319-4				s ẽ ⁵⁵					
2797-4				k a ⁵⁵					
6991-4				ts j u ²¹					
3513-4				ts ao ³³					
5205-4				ts ɯ ⁵⁵					
6109-4				tsʰ i ⁵⁵					
2056-4				m a ⁵⁵					
6099-4				k ɯ ⁵⁵					
6119-4				p ɔ̃ ⁵⁵					
1978-4				k w u ⁴⁴					
3973-4				tɕ i ⁵⁵					
2046-4				ɕ i ⁴⁴					
5622-4				s j u ⁵⁵					
648-4				tsʰ e ⁵⁵					
6789-4				p e ⁴²					
618-4				ɣ ɯ ³³					
2384-4				m u ⁴⁴					
1124-4				k a ⁵⁵					
1125-4				tɕ i ³³					
4178-4				k ɯ ³³					
1686-4				k a ⁵⁵					
1495-4				ts ɿ ³³					
4090-4				s i ⁵⁵					
4802-4				x ɛ ⁵⁵					
1764-4				ts ɿ ³³					
3270-4				m e ⁵⁵					
1884-4				k j u ²¹					
1203-4				k ɯ ⁵⁵					
6645-4				w e ⁴²					
608-4				kʰ ɯ ³³					
2889-4				tɕʰ i ⁵⁵					
5350-4				tsʰ i ³³					
6158-4				k a ⁵⁵					
4306-4				ts u ³³					
4891-4				k ɔ̃ ⁵⁵					
6436-4				k ɔ̃ ⁵⁵					
6213-4				s i ⁵⁵					
2320-4				ɕ i ⁴⁴					
5253-4				f ɛ ⁴⁴					
5108-4				tɕʰ i ⁵⁵					
4100-4				ts i ³³					
6018-4				ts ɿ ³³					
1352-4				n ɯ ⁵⁵					
4228-4				p e ⁴⁴					
4247-4				tɕʰ i ⁵⁵					
5263-5					x ẽ ⁵⁵				
452-5					t ɤ ³¹				
4342-5					t ɤ ³¹				
4344-5					tɕ i ³³				
5487-5					t ɤ ³¹				
1401-5					p o ⁵⁵				
6496-5					tɕ i ³¹				
1064-5					l ɔ ⁵⁵				
1065-5					tɕ i ³³				
6617-5					t ao ³¹				
4367-5					t ɛ ³¹				
4378-5					ɕ i ⁵⁵				
4379-5					l i ⁵⁵				
3984-5					s i ³³				
5086-5					tɕ ɤ ³³				
3333-5					ɕ ɛ ⁴⁴				
2226-5					tɕ ɔ ³¹				
2373-5					qʰ ɔ ³¹				
2363-5					ɕ i ⁵⁵				
672-5					tɕ i ³³				
673-5					q ɯ ⁵⁵				
2690-5					p ɯ ³¹				
6337-5					p ɯ ⁵⁵				
6319-5					tɕ i ⁴⁴				
2617-5					s i ³³				
2066-5					s i ³³				
2094-5					s i ³³				
2096-5					q ɔ ⁵⁵				
798-5					p ɯ ⁵⁵				
6668-5					tɕ i ³³				
4028-5					t ɛ ³¹				
6555-5					q w a ⁵⁵				
2281-5					q ɯ ⁵⁵				
701-5					q w a ⁵⁵				
628-5					s w a ⁵⁵				
3096-5					tɕ i ³³				
3021-5					tɕ i ³³				
2708-5					ɕ i ⁵⁵				
3462-5					q ɯ ⁵⁵				
1932-5					tɕ i ³³				
6469-5					ɕ i ³³				
4454-5					ɲ i ³³				
4455-5					q ɛ ⁴⁴				
6926-5					ɲ i ³³				
6927-5					ɲ i ³³				
3916-5					m o ⁵⁵				
6822-5					ʈ ɲ i ³³				
5417-5					tɕ i ³³				
1959-5					x ɔ ³³				
1960-5					tɕ ɤ ³¹				
2899-5					x ao ⁴²				
3651-5					tɕ i ³³				
