COGID	dutch	english	french	german
1669	b ɛ r x			b ɛ r k
1020		s w ɔ m p		z ʊ m pf
1264	s x ɪ l ə			ʃ ɛː l ə n
1343	k ɪ n t			k ɪ n t
1065			t y	d uː
311	l ɛɪ k			l ai x + n aː m
184	b ə + t aː l ə			b ə + ts aː l ə n
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
919	s t uː l			ʃ t uː l
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
2107	h ɑ r k			h a r k ə
1872	w ɑ ŋ			v a ŋ ə
837	b l ɛɪ v ə			b l ai b ə n
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
801		f r ɔ ɡ		f r ɔ ʃ
642	b ɑu w ə			b au ə n
293	d ɑ k			d a x
1254	h aː r t			h eː r t
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
427	w ɑu t			v a l t
684	t ɛɪ t			ts ai t
721			p ɛ ʀ	eː ə
566	k l ɪ m ə	k l aɪ m		
590	s ɔ k	s ɔ k		
1397	h ɑu d ə			b ə + h a l t ə n
630	v ɑ ŋ ə			f a ŋ ə n
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
116	j ɔ ŋ ə			j ʊ ŋ ə
287	t ɑu w			t au
303	w ɛ r k	w ɜː k		
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
133	x aː n	ɡ əʊ		
243	d yː r			t ɔy ə r
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
1193	b r eː t			b r ai t
1972	d eː l			t ai l
2097		h əʊ		h a k ə
1651	z ɑ l f			z a l b ə
1548	aː d ə m ə			aː t m ə n
638	m aː l ə			m aː l ə n
2228	h ɑ l s			h a l s
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
2202	r ɑ m	r æ m		
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
305	p aː l			pf aː l
