COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
228-1	b a ³¹						
238-1	j j i ³						
241-1	b i ⁵						
246-1	d j ɔ ³						
256-1	ʔ u ³						
257-1	b u ³¹						
272-1	m ɔ ³						
273-1	j a ⁵						
274-1	m a ŋ ⁵						
286-1	kʰ j a m ³						
289-1	kʰ a ŋ ³						
294-1	j a ³						
301-1	j u ³						
306-1	tʃʰ j ɛ ³						
307-1	ŋ a p ³¹						
321-1	tʰ a ŋ ³						
331-1	n j ɔ̰ ³¹						
332-1	l a m ³						
335-1	k j ɔ ⁵						
336-1	n j a m ³						
340-1	ŋ æ̰ ³						
342-1	m j j i ⁵						
360-1	dʒ j ɛ p ³						
376-1	s j a ʔ ³						
389-1	n j a̰ ŋ ³						
395-1	n a ³						
401-1	s ei ³						
404-1	d j a ŋ ³						
408-1	d j ɔ ⁵						
409-1	l ɔ ³						
413-1	d j ɛ n ³						
421-1	n j ṵ k ⁵						
425-1	b j ei ³						
430-1	tʃʰ ei ³						
442-1	d a ³						
447-1	tʰ a ŋ ³						
456-1	g ɔ ⁵						
458-1	h u ⁵						
469-1	kʰ j a ³						
470-1	d a ³						
475-1	m ɛ ⁵						
477-1	n j a̰ ⁵						
478-1	d j a ³¹						
480-1	k j ḛ ⁵						
485-1	n j ɔ ⁵						
495-1	ŋ ⁵						
499-1	n j a̰ ŋ ⁵						
500-1	n j j a m ³						
501-1	tʰ a ³						
506-1	tʃʰ j a p ³						
507-1	n a ³¹						
509-1	l a ŋ ³						
510-1	b j j a ŋ ³						
511-1	l u k ³						
521-1	j a ³						
525-1	n j j i ⁵						
538-1	d tʃʰ j i ³						
539-1	tʃʰ j ɛ n ³						
544-1	k j u ⁵						
550-1	tʃʰ j ɛ ³						
562-1	n j u ŋ ⁵						
568-1	k a ³						
2-1	kʰ a ŋ ³						
11-1	s a ŋ ³						
12-1	d j ɔ ³						
22-1	k a ŋ ³						
28-1	d j ɔ ⁵						
29-1	tʰ a ʔ ⁵⁴						
30-1	l a ŋ ³						
35-1	d l a ŋ ⁵						
38-1	d j a ŋ ⁵						
42-1	pʰ j ei ⁵						
46-1	tʃʰ ɛ ³						
52-1	d j a ⁴²						
55-1	d j a m ³						
69-1	h a ⁵⁴						
79-1	k j a m ³						
83-1	tʃʰ j i ³						
86-1	j a ŋ ⁵						
89-1	s a ŋ ³						
90-1	j a ʔ ³¹						
91-1	ʃ a n ³						
92-1	kʰ a ³¹						
106-1	kʰ u k ⁵⁴						
120-1	tʃʰ a a ʔ ³						
125-1	g j j u ŋ ³¹						
148-1	j a ŋ ³						
173-1	b a ³						
179-1	j a t ⁵						
186-1	ŋ a ³¹						
187-1	l a ŋ ³						
197-1	n a̰ t ⁵						
209-1	kʰ j a ŋ ³						
210-1	d j a m ³						
211-1	d a ⁵						
213-1	n a̰ ʔ ⁵³						
215-1	d w a ³						
220-1	tʰ a ŋ ³						
237-1	s i ⁵						
239-1	n a m ³						
242-1	tsʰ a ³						
248-1	kʰ j ḛ ³						
255-1	d j ɔ ³¹						
271-1	tʃʰ j i ⁵						
275-1	n u ŋ ⁵						
277-1	tʃʰ j a ŋ ³						
295-1	kʰ ṵ k ⁵⁴						
302-1	dʒ a ³						
309-1	l u k ³						
312-1	j a ⁵						
313-1	m j a ʔ ³						
314-1	j a m ³						
315-1	tʃʰ a ŋ ³						
330-1	l ai ⁵						
333-1	d j a m ³						
338-1	n j ɔ ⁵						
346-1	s a t ³						
348-1	j a ³						
353-1	d j a ³						
356-1	h a m ³						
357-1	s ɔ ⁵⁴						
358-1	s a ³						
361-1	j j a ³¹						
378-1	n j a̰ ⁵						
379-1	kʰ j a n ³						
388-1	k j ṵ k ³⁵						
390-1	j ɔ ⁵						
398-1	j ɔ ³						
399-1	k j ɛ ŋ ³						
400-1	n a n ³¹						
403-1	d j j ⁵						
405-1	j a ³						
406-1	tʰ u k ⁵⁴						
407-1	s ɔ ⁵						
410-1	d w a ŋ ³						
414-1	l a ŋ ⁵						
418-1	g j ɔ ⁵						
423-1	j ɛ ⁵						
431-1	k j j a ŋ ³						
435-1	kʰ j a ⁵						
438-1	tʃʰ j ɛ ⁵						
448-1	d j a ŋ ³						
449-1	d j a ³						
453-1	m ɔ ⁵						
465-1	tʰ a ³¹						
471-1	j ṵ k ³⁵						
472-1	h a ³						
474-1	m j i ⁵						
482-1	j ɔ̰ ³						
502-1	b ɛ ⁵						
503-1	b u ⁵						
505-1	l a m ³						
512-1	j ɛ ⁵						
515-1	d a ŋ ³						
529-1	b a ⁵						
530-1	s a ³						
535-1	b a ŋ ³¹						
536-1	d a ³						
542-1	b j ɛ ⁵						
561-1	n j a ŋ ³						
563-1	dʒ a ³						
569-1	kʰ a ³						
5-1	m ɔ ⁵						
16-1	j a p ⁴²						
27-1	d j a n ³						
40-1	j j a ʔ ⁵						
41-1	b a ʔ ³¹						
1-2		m a ²³					
4-2		l a ⁵²					
18-2		p j a ²³					
19-2		p a ²³					
44-2		l a ²³					
50-2		a ŋ ²³					
62-2		a ²³					
70-2		p a ²³					
75-2		m j a ²³					
97-2		t a ŋ ²³					
112-2		j a ²³					
122-2		m j a ʔ ⁵²					
127-2		k i ⁵²					
132-2		a ²³					
133-2		n a ²³					
135-2		n a ²³					
142-2		t a i ⁵²					
143-2		o ŋ a ²³					
149-2		k a ²³					
152-2		ŋ a ²³					
157-2		p a ²³					
183-2		j i ⁵²					
184-2		n a ²³					
185-2		l a m ²³					
189-2		m j a ʔ ⁵²					
192-2		n a ²³					
195-2		n a ²³					
200-2		k i ²³					
216-2		a ²³					
218-2		l a ⁵²					
225-2		j a ŋ ²³					
235-2		k a ²³					
244-2		a ⁵²					
253-2		m j ʔ ²³					
270-2		m i ²³					
278-2		m j a ²³					
279-2		a ⁵²					
285-2		p j a ²³					
308-2		p i ²³					
322-2		m i ⁵²					
325-2		k a ²³					
337-2		m j a ²³					
341-2		t a ⁵²					
347-2		p a a ⁵²					
362-2		p i ²³					
391-2		j a ²³					
394-2		m a ²³					
397-2		t a ²³					
443-2		p j a ²³					
460-2		a ²³					
463-2		i ²³					
464-2		l a ŋ ²³					
473-2		l a m ⁵²					
476-2		k j a ²³					
481-2		j i ²³					
494-2		k a ⁵²					
496-2		p a ŋ ²³					
516-2		j i ⁵²					
522-2		n a ²³					
523-2		p i ⁵²					
524-2		n a ⁵²					
540-2		k a ²³					
3-2		p a ²³					
6-2		k a ²³					
7-2		t a ²³					
20-2		n a ²³					
39-2		m a ⁵²					
51-2		ŋ ²³					
72-2		a ²³					
94-2		m a ²³					
100-2		a ²³					
116-2		l a ²³					
136-2		l i ²³					
137-2		k j a ²³					
139-2		m a ⁵²					
150-2		k a ²³					
154-2		m a ²³					
166-2		p a ⁵²					
169-2		k j a ²³					
170-2		p j a ⁵²					
171-2		j a ²³					
174-2		l a m ²³					
181-2		m j a ʔ ²³					
205-2		n a ²³					
206-2		m a ²³					
214-2		l a m ²³					
217-2		k a ⁵²					
224-2		p a a ²³					
228-2		p a ²³					
246-2		k i a ²³					
256-2		ʔ a ²³					
257-2		p a ²³					
273-2		k a ²³					
286-2		k a m ²³					
307-2		a ²³					
335-2		k i a ⁵²					
342-2		m j a ²³					
376-2		a ²³					
389-2		n a ²³					
404-2		t a ŋ ²³					
408-2		t a ⁵²					
413-2		p a ²³					
421-2		p j a ⁵²					
430-2		t i ²³					
458-2		a ²³					
470-2		t a ³					
475-2		ŋ a ⁵²					
477-2		p a ²³					
478-2		a ²³					
480-2		k a ⁵²					
485-2		m j a ⁵²					
495-2		i ²³					
499-2		m j a ²³					
500-2		p a ²³					
506-2		t a ²³					
509-2		l a ŋ ²³					
525-2		p j a ⁵²					
22-2		k a ²³					
28-2		p a ²³					
29-2		t a ²³					
30-2		k a ²³					
35-2		l a ²³					
38-2		t a ²³					
46-2		a ²³					
52-2		t a ²³					
55-2		p a m ²³					
69-2		k a ²³					
125-2		k a ²³					
163-2		a ²³					
173-2		p a ²³					
179-2		k a ²³					
210-2		a m ²³					
211-2		t a ²³					
213-2		a ²³					
215-2		a ²³					
237-2		a ²³					
252-2		k a ⁵²					
255-2		p a ²³					
275-2		a ²³					
281-2		k a ⁵²					
300-2		k i ŋ ⁵²					
333-2		a a m ²³					
390-2		j a ²³					
400-2		n a ²³					
403-2		p a ²³					
407-2		a ⁵²					
414-2		l a ²³					
418-2		k i a ²³					
448-2		t a ²³					
472-2		ʔ a ²³					
474-2		p a ⁵²					
505-2		l a m ²³					
517-2		t o k ⁵²					
5-2		m a ²³					
21-2		k a ⁵²					
23-2		a ²³					
24-2		k a ⁵²					
34-2		k a ⁵²					
1-3			m e ³²				
4-3			l a ⁵				
18-3			m j e ³²				
19-3			j e ³²				
44-3			l o ³²				
50-3			j e ŋ ³²				
62-3			s ə ⁵³				
70-3			b a ŋ ³²				
75-3			m j ɔ ³²				
97-3			a ŋ ⁵				
112-3			tsʰ ɔ ⁵				
122-3			m j o k ⁵³				
127-3			g e ⁵¹				
132-3			o ʔ ⁵³				
133-3			j e ³²				
135-3			n e ³²				
142-3			d z ɨ ³				
143-3			ŋ ɔ ŋ ³²				
149-3			j o ⁵³				
152-3			ŋ a ³				
157-3			b ɔ ⁵				
183-3			ʔ ə ⁵				
184-3			o ³				
185-3			tsʰ a m ³				
189-3			m j ɔ ⁵³				
192-3			ɔ ³				
195-3			n ɔ ³				
200-3			e ⁵				
216-3			j e ŋ ³²				
218-3			l ɔ ʔ ³²				
225-3			s a ŋ ⁵				
235-3			g j e ⁵				
244-3			s e ³				
253-3			m j ³				
270-3			m j e ³²				
278-3			m j e ŋ ³²				
279-3			³				
285-3			j e m ³				
308-3			d j ɔ ³				
322-3			m j e ³				
325-3			g e ³				
337-3			m j a ŋ ³				
341-3			d z ɔ ³				
347-3			o ³²				
362-3			j e ⁵				
391-3			j o ŋ ³				
394-3			m ɔ ʔ ³²				
397-3			d e ⁵				
443-3			m j ɔ p ³²				
460-3			s o ʔ ³²				
463-3			e ⁵				
464-3			j a ŋ ³				
473-3			s a m ³				
476-3			g j o k ⁵³				
481-3			d a ³				
494-3			g e ³				
496-3			j e ŋ ³²				
516-3			j ə ³				
522-3			n ɔ ʔ ³²				
523-3			b j e ⁵³				
524-3			n ə ³				
540-3			g ɔ ⁵				
3-3			b e ⁵³				
6-3			g ³				
7-3			d o m ⁵³				
20-3			n o ³				
39-3			m j e ³²				
51-3			ŋ e ⁵³				
64-3			g ɔ ŋ ⁵³				
65-3			g o k ⁵³				
66-3			d z ⁵				
71-3			g ə ⁵				
72-3			b a ³				
76-3			j ɔ ⁵				
77-3			m j e ʔ ⁵³				
78-3			m e ⁵³				
82-3			b o ŋ ⁵³				
87-3			ŋ ɔ ³				
93-3			l a m ³²				
94-3			m j e ³²				
100-3			a ⁵				
116-3			l ³				
119-3			j ɔ m ³				
124-3			b j o ⁵³				
136-3			l i ³²				
137-3			g j e ³²				
139-3			m j e ³¹				
144-3			s e ʔ ⁵³				
145-3			d o ŋ ⁵¹				
146-3			m j e ⁵³				
150-3			j ɔ ʔ ⁵³				
154-3			m j ³				
165-3			g e ⁵				
166-3			b j ɔ ³				
169-3			g j e ŋ ³²				
170-3			b j ɔ ³				
171-3			j a ŋ ⁵				
174-3			l a m ³²				
181-3			m j o ⁵³				
193-3			b ə ⁵				
205-3			n j ⁵³				
206-3			m e ³²				
212-3			j ɔ ʔ ⁵³				
214-3			l a m ³²				
217-3			b ə ³				
224-3			n j e ³²				
228-3			b o ²				
238-3			j e ⁵				
241-3			g ɔ ⁵				
246-3			g j e ³				
256-3			j a ³				
257-3			b ɔ ³²				
272-3			m ɔ ⁵				
273-3			j a ³				
274-3			m a ŋ ³				
286-3			g e m ³²				
289-3			g o ŋ ⁵³				
294-3			j o ⁵³				
301-3			j ɔ ʔ ⁵³				
306-3			g j ɔ ⁵³				
307-3			ŋ æ̰ p ³²				
321-3			d a ŋ ³				
331-3			m j ɔ ³				
332-3			l a m ³²				
335-3			g j ɔ ³				
336-3			j e m ³²				
340-3			ŋ e ³				
342-3			m j e ³²				
360-3			d ɔ ³²				
376-3			e ⁵³				
389-3			n j e ³				
395-3			n ɔ ³				
401-3			s e ⁵				
404-3			d z o ŋ ³²				
408-3			d ³				
409-3			l ɔ ³²				
413-3			d ə ³				
421-3			m j o p ⁵³				
425-3			b j e ⁵				
430-3			d e ⁵				
442-3			d o ⁵³				
447-3			tʰ o ŋ ⁴				
456-3			g ɔ ⁵				
458-3			g ɔ ⁵				
469-3			g e ³				
470-3			d o ⁵³				
475-3			ŋ ə ³				
477-3			j e ³				
478-3			d j e ³²				
480-3			g e ³				
485-3			m j ɔ ³				
495-3			ŋ ŋ ³				
499-3			m j e ŋ ⁵³				
500-3			m j o m ³²				
501-3			d o ⁵³				
506-3			e ⁵				
507-3			n ɔ ʔ ³²				
509-3			l a ⁵				
510-3			b j e ŋ ⁵				
511-3			l ɔ ʔ ³²				
521-3			e ⁴				
525-3			n j e ³²				
538-3			j e ⁵				
539-3			d j e ⁵				
544-3			g j o k ⁵³				
550-3			d ɔ ʔ ³²				
562-3			m j o ŋ ⁵³				
568-3			g o ⁵³				
2-3			g o ŋ ⁵³				
11-3			s j ⁵³				
12-3			j a ŋ ³				
22-3			g a ŋ ³				
28-3			b e ³				
29-3			d a ʔ ⁵³				
30-3			j a ŋ ³				
35-3			l a ŋ ³²				
38-3			d ɔ ⁵³				
42-3			b e ³²				
46-3			g ɔ ³				
52-3			d j e ʔ ⁵³				
55-3			b e m ³				
69-3			h o ʔ ³				
79-3			g j e m ³				
83-3			tʃʰ e ⁵				
86-3			j e ⁵				
89-3			s a ŋ ³				
90-3			j ɔ ⁵³				
92-3			g o ⁵³				
106-3			g o ʔ ³				
120-3			ʔ ⁵³				
125-3			g j e ʔ ⁵³				
148-3			d a ŋ ³				
163-3			s a ŋ ³²				
173-3			b e ³				
179-3			ʔ o ʔ ³				
186-3			ŋ o ³				
187-3			l a ŋ ³²				
197-3			n ʔ ⁵³				
209-3			g o ŋ ⁵				
210-3			a m ³				
211-3			d a ³				
213-3			⁵³				
215-3			ɔ ʔ ⁴				
220-3			tʰ o ŋ ²				
237-3			b ə ³				
239-3			n a m ³				
242-3			tsʰ o ³				
248-3			g j e ⁵				
252-3			g j u ³¹				
255-3			b j e ³				
271-3			tʃʰ e ⁵				
275-3			n o ³				
277-3			d a ŋ ³				
281-3			g j u ³¹				
283-3			l a ³²				
295-3			g o ⁵³				
300-3			g a m ³¹				
302-3			tsʰ e ⁵³				
309-3			l ɔ ʔ ³²				
312-3			j e ⁵³				
313-3			m ɔ ⁵³				
314-3			tsʰ o m ³				
315-3			d a ŋ ³				
330-3			l e ³				
333-3			d j a m ³				
338-3			m j o ⁵³				
346-3			s o ʔ ⁵³				
348-3			j ə ʔ ⁵³				
352-3			g j o ŋ ⁴				
353-3			d z e ³				
356-3			h æ m ³				
357-3			s ɔ ⁵³				
358-3			s ɔ ʔ ³				
361-3			j ɔ ʔ ⁵³				
378-3			m j e ³²				
379-3			g j e ³²				
388-3			g j o k ⁵³				
390-3			j ɔ ³				
398-3			j ɔ ³				
399-3			g j e ³²				
400-3			n a ŋ ³				
403-3			b j ɔ ³				
406-3			d o k ⁵³				
407-3			s ə ³				
410-3			a ŋ ²				
414-3			l a ŋ ³²				
418-3			g j ɔ ³				
423-3			j o ⁵³				
431-3			g o ŋ ⁴				
435-3			g j e m ⁵³				
438-3			d e ³				
448-3			d e ŋ ³				
449-3			d j o ʔ ⁵³				
453-3			m ³				
465-3			d o ⁵³				
471-3			j o k ³				
472-3			h a ⁵				
474-3			m j e ³				
482-3			j ɔ ³				
502-3			b ə ³				
503-3			tsʰ ə ³				
505-3			l a m ³²				
512-3			j ɔ ³				
515-3			d ãɪ ⁵				
517-3			d j ŋ ³¹				
529-3			ʔ ə ³				
530-3			s o ʔ ⁵³				
535-3			b a ŋ ³				
536-3			d o ⁵³				
542-3			b e ʔ ⁵³				
561-3			n o ⁵³				
563-3			d e ⁵				
569-3			g o ⁵³				
5-3			m au ⁵				
8-3			j o ŋ ³¹				
16-3			j o ʔ ³				
21-3			g j ɛ ³¹				
23-3			j o ⁵³				
24-3			g a ³¹				
27-3			d z a ³				
34-3			g a ³¹				
36-3			b a ŋ ³¹				
37-3			l a ³²				
40-3			j e m ³				
41-3			b ɔ ³				
47-3			m j ɛ ³¹				
1-4				m a ʔ ²			
4-4				l a ²			
18-4				m j a ⁵			
19-4				j a t ⁵			
44-4				l au ʔ ³²			
50-4				a ŋ ⁵			
62-4				s a ²			
70-4				b a ²			
75-4				m j a ³			
97-4				a ⁵⁴			
112-4				tsʰ au ²			
122-4				m j au ʔ ³²			
127-4				g i ²			
132-4				a ⁵			
133-4				n a ²			
135-4				n a ⁵			
142-4				d i ²			
143-4				a ²			
149-4				ʔ au ²			
152-4				a ²			
157-4				b au ²			
183-4				ʔ ə ²			
184-4				au ʔ ⁵			
185-4				tsʰ a ²			
189-4				m j a ³			
192-4				a ²			
195-4				n a ²			
200-4				a ⁵			
216-4				a ŋ ⁵			
218-4				l a ²			
225-4				s a ²			
235-4				kʰ j a t ⁵			
244-4				s i ²			
253-4				m a ²			
270-4				m a ⁵			
278-4				m j a ⁵			
279-4				i ²			
285-4				j a ⁵			
308-4				i ⁵			
322-4				m i ²			
325-4				g a ⁵			
337-4				m j a ²			
341-4				d i ²			
347-4				s j a ʔ ³²			
362-4				j i t ²			
391-4				j a ʔ ⁵			
394-4				m a ³²			
397-4				d i t ⁵			
443-4				m j a ʔ ⁵			
460-4				s a ²			
463-4				i ²			
464-4				ʔ a ³²			
473-4				s a m ²			
476-4				kʰ j au ʔ ³²			
481-4				tsʰ a ²			
494-4				g a ⁵			
496-4				j a ⁵			
516-4				a ²			
522-4				n a ³²			
523-4				b j a ⁵			
524-4				n a ²			
540-4				g au ²			
3-4				b a ⁵			
6-4				g i ⁵			
7-4				d a ⁵			
20-4				n a ³²			
39-4				m j a ʔ ⁵⁴			
51-4				a ⁵			
64-4				g a ŋ ⁵			
65-4				g au ʔ ³²			
66-4				d au ²			
71-4				s i ³			
72-4				a ²			
76-4				au ³			
77-4				m j a ⁵			
78-4				m a ʔ ⁵			
82-4				a ⁵			
87-4				a ³			
93-4				l a ⁵			
94-4				m j a ŋ ⁵			
119-4				a ⁵			
124-4				b j a ³			
136-4				l i ²			
137-4				kʰ j a ⁵			
139-4				m a ²			
144-4				s a ⁵⁴			
145-4				d au ³²			
146-4				m a ʔ ⁵⁴			
150-4				g j a ³			
154-4				m j i ³			
165-4				kʰ j a ⁵			
166-4				b j a ³			
169-4				g j a ³			
170-4				b j a ³			
174-4				l a ³			
181-4				m j a ³			
193-4				b ə ³			
205-4				n t ⁵			
206-4				m i ⁵			
212-4				a ʔ ⁵⁴			
217-4				ʔ au ²			
224-4				n j a ⁵			
228-4				b a ⁵			
238-4				j a ⁵			
241-4				s e ³			
246-4				kʰ u ²			
256-4				ʔ a ²			
257-4				b au ²			
272-4				m au ³			
273-4				ʔ e ³²			
274-4				m a ²			
286-4				g a ⁵			
289-4				g a ³			
294-4				ʔ a t ⁵			
301-4				j a ³			
306-4				kʰ a ʔ ⁵⁴			
307-4				a ³²			
321-4				tʰ a ²			
331-4				m j a ⁵			
332-4				l a ³			
335-4				g j a ³			
336-4				a ⁵			
340-4				a ⁵⁴			
342-4				m j a ⁵			
360-4				d a ʔ ⁵			
389-4				m a ⁵			
395-4				n a ³²			
401-4				s a t ²			
404-4				d a ŋ ³			
408-4				d au ³			
409-4				l a ³			
413-4				d a ⁵			
421-4				m j a ³²			
425-4				b j a t ⁵			
430-4				d i t ⁵			
442-4				d au ²			
447-4				tʰ au ²			
456-4				g au ³			
458-4				s au ²			
469-4				kʰ a ʔ ⁵			
470-4				d a ²			
475-4				m ²			
477-4				j a ⁵			
478-4				a ⁵			
480-4				g a ⁵			
485-4				m j a ³			
495-4				²			
499-4				m j a ³			
500-4				j a ⁵			
501-4				tʰ au ²			
507-4				n a ³²			
510-4				b j a ŋ ⁵			
511-4				l a ³			
521-4				a ⁵			
525-4				n j a ⁵			
538-4				kʰ a ŋ ⁵			
539-4				a ⁵			
544-4				g j a ʔ ⁵			
550-4				d a ʔ ⁵⁴			
562-4				m j a ³²			
568-4				g a ²			
2-4				g a ³			
11-4				s a ʔ ⁵⁴			
12-4				j a ³²			
22-4				g au ³			
28-4				b ⁵			
29-4				tʰ au ³			
30-4				l a ⁵			
42-4				b a t ⁵			
46-4				b au ²			
52-4				d a ⁵			
55-4				b a ³			
69-4				b au ⁵			
79-4				g j a ⁵			
83-4				d a ⁵			
86-4				j a ³			
89-4				s a ³			
90-4				a ⁵			
91-4				ʔ a ³²			
92-4				g a ⁵			
106-4				g au ³²			
125-4				g a ŋ ³			
148-4				a ³²			
163-4				s a ⁵⁴			
173-4				b a ⁵			
179-4				ʔ a t ⁵			
186-4				a ³²			
187-4				l a ³²			
197-4				t ⁵			
211-4				d a ⁵			
220-4				d a ⁵			
237-4				s ə ³			
239-4				n a ³²			
242-4				tsʰ a ⁵⁴			
248-4				kʰ i t ⁵			
252-4				g a ²			
255-4				b j au ²			
271-4				d a ⁵			
275-4				n a ³²			
277-4				d a ⁵			
281-4				g j a ²			
283-4				l a ⁵⁴			
295-4				g au ³			
300-4				g a ³²			
302-4				a ⁵⁴			
309-4				l a ³			
312-4				a ʔ ⁵⁴			
314-4				tsʰ a ³			
315-4				d a ²			
330-4				l i ³			
333-4				a ³			
338-4				m j a ³			
346-4				s a ⁵			
348-4				j a ⁵			
352-4				kʰ j a ŋ ⁵⁴			
353-4				d a ⁵			
356-4				ʔ a ⁵			
357-4				s a ³			
358-4				s a t ⁵			
361-4				j a ³			
378-4				m j a ʔ ⁵			
379-4				kʰ j a ⁵			
388-4				g j a ³²			
390-4				j au ²			
399-4				g j a ⁵			
400-4				n a ³²			
403-4				b j ³			
405-4				j a ⁵⁴			
406-4				d au ³²			
407-4				s au ³			
410-4				a ²			
418-4				g j ɔ ²			
423-4				j a ʔ ⁵			
431-4				g a ŋ ³			
435-4				kʰ a ³			
438-4				d a ⁵			
448-4				d a ³²			
449-4				d a ⁵			
453-4				m au ³			
465-4				tʰ a ⁵			
471-4				j au ³²			
502-4				b au ²			
503-4				tsʰ a ³			
505-4				l a ³²			
512-4				j a ³			
515-4				d a ³			
517-4				d a ʔ ³²			
529-4				ʔ a ³			
530-4				s a ³²			
535-4				b a ³			
536-4				d a ⁵			
542-4				b a ʔ ⁵			
561-4				a ³²			
563-4				d a t ⁵			
569-4				g a ³			
8-4				a ⁵⁴			
21-4				g j a ³²			
23-4				j a ⁵⁴			
24-4				ʔ a ²			
27-4				a ³²			
34-4				g a ⁵			
36-4				b a ⁵⁴			
37-4				l a ⁵			
40-4				a ³			
41-4				b a ʔ ³			
47-4				m i ⁵¹			
1-5					m j e ʔ ³¹		
4-5					tʰ i ³¹		
18-5					m j e ʔ ³¹		
19-5					m j ai ʔ ³¹		
44-5					j o ³¹		
50-5					m a ʔ ³¹		
62-5					j o ³¹		
70-5					p e ʔ ³¹		
75-5					m j o ʔ ³¹		
97-5					j ə ³¹		
112-5					tʰ i ³¹		
122-5					m j o ʔ ³¹		
127-5					k o		
132-5					j e ʔ ³¹		
133-5					m j ə ʔ ³¹		
135-5					m j u ʔ ³¹		
142-5					tʰ ³¹		
143-5					j o ʔ ³¹		
149-5					j o ³¹		
152-5					j o ³¹		
157-5					tʰ i ³¹		
183-5					tʰ i ³¹		
184-5					j j ³¹		
185-5					tʰ o ³¹		
189-5					m j o ʔ ³¹		
192-5					j e ³¹		
195-5					n i ³¹		
200-5					k ə ʔ ³¹		
216-5					ʃ j ai ʔ ³¹		
218-5					j o ³¹		
225-5					tʰ o ³¹		
235-5					k j u ³¹		
244-5					ʃ ³¹		
253-5					m ʔ ³¹		
270-5					m j ai ʔ ³¹		
278-5					m j e ʔ ³¹		
279-5					o u ³¹		
285-5					j e ³¹		
308-5					³¹		
322-5					m u ³¹		
325-5					k e ³¹		
337-5					m j e ʔ ³¹		
341-5					tʰ o ³¹		
347-5					ʃ j o ʔ ³¹		
362-5					j i ʔ ³¹		
391-5					j o ³¹		
394-5					m o ʔ ³¹		
397-5					tʰ i ³¹		
443-5					m j ai ʔ ³¹		
460-5					j o ³¹		
463-5					j e ʔ ³¹		
464-5					tʰ ə		
473-5					s o ³¹		
476-5					k j o ³¹		
481-5					tʰ o ³¹		
494-5					k ³¹		
496-5					m j ai ʔ ³¹		
516-5					tʰ i		
522-5					j o ³¹		
523-5					pʰ j u ʔ ³¹		
524-5					n i ³¹		
540-5					k i ³¹		
39-5					m j e ʔ ³¹		
64-5					k a ʔ ³¹		
65-5					k j ai ³¹		
66-5					tʰ j ³¹		
71-5					s i ³¹		
