COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				k u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i e a r u						
412-4				s a k e r u						
413-4				s u k i s a s u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u e						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i eː u r u						
138-4				s i n u						
146-4				a r u k u						
161-4				k u						
171-4				k a w a						
182-4				k e m u r i						
188-4				j a m a						
196-4				j o r u						
262-4				h i r u m a						
300-4				h e o o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r u						
424-4				u t a u						
442-4				s i m e r u k e r u						
455-4				i k i t u r u						
15-4				a r e						
22-4				n a i						
24-4				m i ɴ n a						
49-4				o n n a o						
78-4				a b u r a						
89-4				k e						
130-4				m i r u						
149-4				k u r u						
175-4				s u n a						
183-4				h i						
192-4				a o i						
199-4				a a ui						
230-4				a n o h i t o						
233-4				a n o h i t o a						
250-4				h o k a n o						
264-4				k i r i						
274-4				n u r e t a						
298-4				k e g a w a						
303-4				h a r a w a t a						
354-4				a s ui						
369-4				k i r e r u						
415-4				m u s u b u						
418-4				n oː						
451-4				h o k o r i						
456-4				oː u n a						
59-4				u o						
72-4				n i k u						
80-4				t a m a g o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				i e a i						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o r u					
36-5					h u t a w u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u u i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o k o ŋ u					
156-5					t a t e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k b r o					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r u					
221-5					n a					
239-5					i a u					
252-5					m i w u					
253-5					j o w u					
254-5					i w u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					u i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					k u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t o a					
361-5					o m o i a					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i z a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i eː o r u					
138-5					s i n u					
146-5					a r u k u					
161-5					a u					
171-5					k a w a					
182-5					k e m u a i					
188-5					j a m a					
196-5					j o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e m a i					
352-5					tɕ i k a i					
396-5					h u r u					
401-5					o s u					
420-5					o z i r u					
424-5					u t a u					
455-5					i k i t o u					
15-5					a r e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o ɴ n a o					
78-5					a b u r a					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts u					
230-5					a n o h i t o					
233-5					a n o h i t o a					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k i r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t e r u					
204-5					i e a i					
14-6						k u i				
18-6						d i				
35-6						p t u u				
36-6						p ɨ t u				
48-6						n dz i				
60-6						t u				
63-6						n s r v				
64-6						k s				
67-6						p				
68-6						n i				
71-6						dz				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p n i				
95-6						m s m				
98-6						p n a				
99-6						a ɨ dz				
-102-6						n s t				
103-6						ts ɨ m i				
110-6						t i				
116-6						v ɨ n i				
120-6						n u m ɨ				
132-6						a s a				
139-6						k u u n				
140-6						u k u dz				
156-6						t s i r ɨ				
168-6						ts k				
169-6						p u n s				
170-6						m t				
173-6						n				
180-6						a m u				
185-6						p i t				
186-6						m u i				
187-6						m s dz				
190-6						a				
193-6						a u				
194-6						n s u				
195-6						a u				
216-6						m g				
221-6						n				
239-6						a				
252-6						m s				
253-6						ʃ u s				
254-6						d s				
266-6						k t i				
267-6						n dz i				
268-6						ɨ m				
272-6						v i				
276-6										
281-6						m ɨ n				
304-6						ts ɨ r				
305-6						dz s				
308-6						p n				
309-6						a n				
310-6						t u				
311-6						n				
342-6						k ɨ k				
346-6						a ɨ i				
347-6						a s ɨ				
348-6						p s u				
351-6						t d				
361-6						u v u				
379-6						a n r				
394-6						p s d				
395-6						m s dz				
400-6						p s i				
412-6						n a i				
413-6						d k n n				
414-6						p u				
422-6						p a ɨ i				
423-6						k i dz i				
430-6						p a				
435-6						p a				
446-6						n a				
447-6						ɨ i				
458-6						t u n				
56-6						p u				
62-6						ɨ				
65-6						a r				
70-6						t n i				
75-6						a r				
96-6						m i				
101-6						p				
119-6						a s m u				
134-6						n s s oː ɨ				
138-6						n n ɨ				
146-6						ɨ a ɨ				
171-6						a ɭ				
182-6						k i v ɨ s				
188-6						ʃ v				
196-6						ʃ u				
401-6						u n ɨ				
420-6						u t t				
442-6						n s m i ts ɨ i				
24-6						v i n				
78-6						r				
130-6						v r				
192-6						u				
199-6						a d				
250-6						p u a n u				
264-6						a s s				
314-6						m u n s				
369-6						a i				
418-6						n u				
451-6						p u a u				
456-6						d ɨ n				
59-6						ɨ u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ i t o u			
36-7							ɸ u t a u			
48-7							n a ŋ a i			
60-7							t o r i			
63-7							s i r a m e			
64-7							k i			
67-7							ɸ a			
68-7							n e			
71-7							tɕ i			
76-7							ɸ o n e			
83-7							ts u n o			
87-7							ɸ a n e			
95-7							m i m i			
98-7							ɸ a n a			
99-7							k u tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a r e r			
168-7							ts u k i			
169-7							ɸ o s i			
170-7							m i t u			
173-7							i s i			
180-7							k u m o			
185-7							ɸ a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a i			
193-7							k r o			
194-7							s i r o i			
195-7							k u r o i			
216-7							m a r ŋ			
221-7							n a ɴ			
239-7							i w u			
252-7							m i u			
253-7							j o w u			
254-7							i ts u u u			
266-7							k a m e			
267-7							n a ŋ a r e r u			
268-7							u m i			
272-7							a m e a			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ i			
308-7							ɸ a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							j u k i			
346-7							k u r a i			
347-7							k i r u			
348-7							ɸ i r o i			
351-7							t oː			
361-7							o m o a			
379-7							k u s a r a			
394-7							ɸ i d a r i			
395-7							m i ŋ i			
400-7							ɸ i a r u			
412-7							s a k e r u			
413-7							ts u k i s a s u			
414-7							ɸ o r u			
422-7							ɸ u k u r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							ɸ a k u			
435-7							ɸ u k u			
446-7							s i t a			
447-7							u e			
458-7							t o s i			
56-7							ɸ i t o			
62-7							i n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							ɸ a			
114-7							k u b i			
134-7							s i eː e r			
138-7							s i n u			
146-7							a r u k u			
161-7							a uː			
171-7							k a w a			
182-7							k e m u r i			
188-7							j a m a			
196-7							j o r u			
262-7							ɸ i r u m a			
300-7							ɸ e s o			
313-7							d e			
350-7							s e m a i			
352-7							tɕ i k a i			
396-7							ɸ u r u			
401-7							o s u			
420-7							o r e r			
424-7							u t a u			
442-7							s i m e s u k e r			
455-7							i k i t e			
15-7							a r e			
22-7							n a i			
24-7							m i ɴ n a			
78-7							a b u r a			
89-7							k e			
130-7							m i r u			
149-7							k u r u			
175-7							s u n a			
183-7							ɸ i			
192-7							a o i			
230-7							a n o ɸ i t o			
233-7							a n o ɸ i t o t a			
250-7							ɸ o k a n o			
274-7							n u r e t a			
298-7							k e ŋ a w a			
303-7							ɸ a r a w a t a			
314-7							m o s i			
354-7							a t iː			
369-7							k i r e r u			
376-7							w a r iː			
415-7							m u s u b u			
418-7							n uː			
451-7							ɸ o k o r i			
456-7							ts u n a			
59-7							u o			
72-7							n i k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i ɴ m oː			
142-7							t o b u			
150-7							n e t e r u			
204-7							i e a i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o r u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o k o g u		
156-8								t a r e r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m e z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k r o		
194-8								s i r o		
195-8								k u r o		
216-8								m a r u		
221-8								n a		
239-8								i ts u		
252-8								m i w u		
253-8								j o w u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								k u k i		
346-8								k u r a		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i		
361-8								o m o i a		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i e a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a e g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u e		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i r u r u		
138-8								s i n u		
146-8								a r u k u		
161-8								j u		
171-8								k a w a		
182-8								k e m u r i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o ts e r u		
424-8								u t a u		
442-8								s i m e r u k u		
455-8								i k i t e u		
15-8								a r e		
22-8								n a i		
24-8								m i n n a		
49-8								o n a g o		
78-8								a b u r a		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts u		
230-8								a n o h i t o		
233-8								a n o h i t o a		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g a w a		
303-8								h a r a w a t a		
314-8								m o s i		
354-8								a a ui		
376-8								w a r ui		
415-8								m u s u b u		
418-8								n uː		
451-8								h o k o r i		
59-8								u o		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i e z oː		
150-8								n e t e r u		
204-8								i e a i		
14-9									k u r i ɴ	
18-9									d r i ɴ	
35-9									h ɴ t u ts u ɴ	
36-9									h u ts u ɴ	
48-9									n g a ɴ ɴ	
60-9									t u r ɴ ɴ	
63-9									u ɴ r ɴ ɴ ɴ	
64-9									k ɴ ɴ	
67-9									h	
68-9									n i ɴ	
71-9									dʑ ɴ ɴ	
76-9									h u n i ɴ	
83-9									ts u n u ɴ	
87-9									h n i ɴ	
95-9									m ɴ m ɴ ɴ	
98-9									h n a ɴ	
99-9									a u u ɴ ɴ	
-102-9									u ɴ ts a ɴ	
103-9									ts u m i ɴ	
110-9									t i ɴ	
116-9									m u n i ɴ	
120-9									n u m u ɴ	
132-9									a ɴ a u ɴ	
139-9									k u j u u u ɴ	
140-9									u k u g u ɴ	
156-9									t u u r u ɴ	
168-9									ts u a ɴ	
169-9									h u n ɴ ɴ	
170-9									m ɴ ɕ u ɴ	
173-9									ɴ n ɴ ɴ	
180-9									a u m u ɴ	
185-9									h a ɴ ɴ	
186-9									m u i r u ɴ	
187-9									m ɴ ɕ ɴ ɴ	
190-9									a ɴ ɴ	
193-9									a r u ɴ ɴ	
194-9									u ɴ r u ɴ ɴ	
195-9									a u r u ɴ ɴ	
216-9									m r g ɴ	
221-9									n ɴ	
239-9									ɴ ts u ɴ	
252-9									m ɴ ts u ɴ	
253-9									n u ts u ɴ	
254-9									ɴ ts u ts u ɴ	
266-9									k ɕ i ɴ	
267-9									n g r i r u ɴ	
268-9									u m ɴ ɴ	
272-9									m i ɴ	
276-9									r u ɴ	
281-9									m u u ɴ ɴ	
304-9									ts u iː	
305-9									ɕ ɴ ɴ	
308-9									h n ɴ	
309-9									a u u ɴ	
310-9									t u ɴ	
311-9									n ɴ ɴ	
342-9									a u a ɴ ɴ	
346-9									a u r a ɴ ɴ	
347-9									a ɴ r u ɴ	
348-9									h i r u ɴ ɴ	
351-9									t ɕ ɴ ɴ	
361-9									u ɴ u ɴ ɴ	
379-9									a u u r ɴ	
394-9									h i d r ɴ ɴ	
395-9									m ɴ g ɴ ɴ	
400-9									h ɴ b r u ɴ	
412-9									u a i r u ɴ	
413-9									ɕ u k u ʃ n u ɴ	
414-9									h u r u ɴ	
422-9									h u a u r i r u ɴ	
423-9									k i g i r u ɴ	
430-9									h a u ɴ	
435-9									h u a u ɴ	
446-9									u ɴ ɴ	
447-9									u i ɴ	
458-9									t u u ɴ ɴ	
56-9									h ɴ u ɴ	
62-9									ɴ n ɴ	
65-9									a ts ɴ	
75-9									a ts ɴ	
96-9									m i ɴ	
101-9									h ɴ	
114-9									a u a ɴ ɴ	
119-9									a i m u ɴ	
134-9									u ɴ s u r u ɴ	
138-9									u ɴ n ɴ	
146-9									j u a u ɴ	
161-9									a u ɴ	
171-9									a ts ɴ	
182-9									k i m u j ɴ ɴ	
196-9									n u r u ɴ	
262-9									h ɴ r u ɴ ɴ	
300-9									h i u u	
313-9									d i ɴ	
350-9									u i m a ɴ ɴ	
352-9									dʑ ɴ a a ɴ ɴ	
396-9									h u r g ɴ	
401-9									u u u ɴ	
420-9									u u oː j i ɴ	
424-9									u a u ɴ	
442-9									u ɴ m i ts u a i r ɴ	
455-9									ɴ a ɴ u r u ɴ	
15-9									j i ɴ	
22-9									n ɴ ɴ	
24-9									ɴ ɴ i k ɴ	
49-9									u n n iː u ɴ	
89-9									a i ɴ	
175-9									u u n ɴ	
183-9									h ɴ ɴ	
199-9									s ts s ɴ	
230-9									n u h ɴ u ɴ	
233-9									n u h ɴ u ɴ	
264-9									a ɴ r ɴ ɴ	
274-9									n u r i ɴ	
314-9									m u u ɴ ɴ	
354-9									ts g ɴ	
376-9									ts r iː ɴ	
415-9									m u u u r u ɴ	
451-9									h u a u r ɴ ɴ	
456-9									ɕ u n ɴ	
59-9									i u ɴ	
142-9									t u r u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o r u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o k o ŋ u
156-10										t a r e r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k b r o
194-10										s i r o i
195-10										k u r o i
216-10										m a r u
221-10										n a
239-10										i w u
252-10										m i ts u
253-10										a o w u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a
305-10										tɕ i i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										a u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t o i a
361-10										o m o a
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i e a r u
412-10										s a k e r u
413-10										ts u k i s a s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a ɴ ŋ a e r u
430-10										h a k u
