COGID	1	10	2	3	4	5	6	7	8	9
2775-5					β u m m a					
3397-5					β o l					
3826-5					s o k a					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					ʃ u g u l u					
116-5					j i k a					
587-5					o ŋ g o o					
848-5					k á l a					
1159-5					n a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i ʃ o					
1767-5					ŋ o k o					
2286-5					l a					
2317-5					β u β a					
2419-5					ʃ e k a					
2750-5					e s i					
3018-5					s i l					
3275-5					k a n					
3441-5					ʃ a ŋ g g					
3885-5					ʃ u m o					
4192-5					β i i m a					
4260-5					ʃ w a					
4350-5					l e e l o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					n m a					
94-5					β o k o					
2717-5					g a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					l á l w					
508-5					f o f u					
528-5					β i l i					
575-5					t a					
1303-6						g ɔ l				
1755-6						n ɛ				
448-6						ɓ tʃ n i				
1475-6						k g a				
3397-6						ɓ ɔ l l				
2286-6						l l				
278-6						ɓ l				
2717-6						k l k g l				
2689-7							n a m a			
893-7							a n			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a o a			
2828-7							z i n a			
3572-7							s o n i			
1095-7							o i m a			
1755-7							n e			
1789-7							k á l a a g g a			
3519-7							t u m a			
3686-7							i b m a a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m b e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							z v z a			
4040-7							ɣ e n i			
84-7							u r u			
116-7							f i k			
181-7							ɣ o ŋ g o			
419-7							o o ɣ a			
587-7							o o g ɣ			
660-7							o e o a			
848-7							k á l a			
1122-7							v i n a			
1159-7							u a			
1374-7							n a a n e			
1396-7							z o v u			
1430-7							i s z			
1906-7							i ŋ ɣ i a a			
2177-7							ŋ g a			
2419-7							s e k a			
3018-7							z i o a			
3275-7							k a á d a			
3441-7							s e ŋ g ɣ			
3464-7							v o d a			
3639-7							t e t e b e ŋ			
3885-7							f u m o			
4192-7							v i i m o			
745-7							t á k o			
3971-7							k a m a			
55-7							u a m a			
2717-7							ŋ a ŋ g a			
4139-7							m i n a			
93-7							k o d o			
459-7							l u m a			
575-7							t a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								t a r a		
2828-8								d î n a		
3572-8								ʃ ô n î		
1755-8								n e		
1789-8								k á r a g g g		
3207-8								w u r a		
3519-8								t u a a		
3686-8								i a m a		
4249-8								k u m î		
4451-8								v î t î		
814-8								ŋ ô m m ɛ		
1228-8								p w a		
2026-8								t w ɛ		
2775-8								v u u u a		
3826-8								t ô k a		
4040-8								g ɛ n i		
181-8								g ô ŋ g o ô		
660-8								r ɛ r a		
848-8								k á r a		
1083-8								r î r a		
1159-8								ɲ a		
1350-8								r v a		
1396-8								t ô v u		
1666-8								t á á m ô		
2177-8								ŋ g a		
2317-8								v u v a		
4260-8								ʃ w a		
745-8								t á k ô		
3971-8								k á m a		
94-8								β ô k ô		
2717-8								ŋ g ŋ g g a		
4139-8								m î n a		
43-8								ʃ î a u		
575-8								t a		
871-8								t á m a		
2689-9									n a m a	
893-9									a n a	
1285-9									n w a	
1303-9									g o m a	
2197-9									z a l a	
2828-9									i i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k á l a a g a a	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									ŋ w e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									z o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i k a	
181-9									k o ŋ g o o	
1083-9									l i l a	
1374-9									n a m n	
1430-9									i s o	
1666-9									ŋ w n n o	
1767-9									k o k o	
1906-9									i ŋ g i l	
2177-9									ŋ g a s i	
2419-9									s e k a	
2750-9									e s i	
3018-9									z i l a	
3441-9									s e ŋ g g	
3885-9									p ʊ m o	
3981-9									i m a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									s á k o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a m a	
2689-10										n̩ a m a
893-10										a n̩ a
1285-10										n w a
2197-10										s a l a
2828-10										s i n a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										b ʊ l a
3519-10										r ʊ m a
448-10										b ʊ n i
630-10										b ɛ ɛ l ɛ
1216-10										k a b a
1418-10										s i m a
2775-10										b ʊ m m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										s ʊ k ʊ̀ l ʊ
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										s i l a
3275-10										χ á a a a
3464-10										b ɔ n̩ a
3639-10										r ɛ r ɛ m a
3885-10										f ʊ m ɔ
3981-10										i m a
94-10										b ɔ qʰ ɔ
4139-10										m i n a
43-10										s i m ʊ
374-10										a w w w a
459-10										l ʊ a a
508-10										f ɔ f ʊ
871-10										r á m a
