COGID	1	10	2	3	4	5	6	7	8	9
2775-7							β ʊ m b a			
3826-7							dʒ o k a			
4003-7							iː v a			
4040-7							g e n i			
84-7							s u g u l u			
116-7							j i k a			
181-7							g ɔ ŋ g ɔ			
419-7							l o g a			
587-7							o o ŋ g o			
660-7							l e l a			
848-7							k á l a			
1122-7							v i n a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								g o m a		
2197-8								z a l a		
2828-8								i n a		
3572-8								s o n i		
1755-8								n a		
1789-8								k á l a ŋ g a		
3207-8								b u l a		
3519-8								t u m a		
3686-8								i m b a		
4249-8								k u m i		
4451-8								b i s i		
814-8								ŋ o o m b e		
1228-8								b w a		
2026-8								t w e		
2775-8								b ʊ m b a		
3826-8								z o k a		
4040-8								g e n i		
181-8								g o ŋ g o		
660-8								l e l a		
848-8								k á l a		
1083-8								l i l a		
2689-9									ɲ a m a	
893-9									a n a	
1285-9									n w a	
1303-9									ŋ o m a	
2197-9									dʒ a l a	
2828-9									i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a ŋ g a	
3207-9									f u l a	
4249-9									k u m i	
4451-9									β i s i	
630-9									β e e l e	
814-9									ŋ o m b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									t w e	
2775-9									β u m b a	
3397-9									β ɔ l	
3826-9									s o k a	
4003-9									i β a	
4040-9									e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									f i k a	
181-9									ɔ ɔ ŋ g ɔ	
1083-9									l i l a	
2689-10										ɲ a m a
893-10										a n a
1285-10										n w a
2197-10										z a l a
2828-10										i n a
1095-10										l i m a
1755-10										n e
3207-10										b u l a
3519-10										t u m a
448-10										n u n i
630-10										β e e l e
1216-10										g a v a
1418-10										z i m a
2775-10										β u m b a
3397-10										β o l a
4373-10										l i m i
4384-10										i n o
84-10										s u g u l u
1083-10										l i l a
1122-10										v i n a
