COGID	1	10	2	3	4	5	6	7	8	9
3185		v i i k a			β i i k		v i k a		b i k a	
3889					f u m o		tʃ u m o		s u m o	r u m ɔ
794		v e l e k a					v e k a	v i k a		b ɛ l ɛ χ a
84	g ʊ l ʊ̀				u l u					ʊ l ʊ̀
240	ɔ g a	o o g a							o g a	
251	ɔ g ɔ h a	o o g o p a					o ɣ o h a			
388	n u m a	p a ɲ u m a					u m a			
401	d a		d a						d a	
599	t a á m b i	dʒ a a m b i					t á m b i			
649	l ɛ ɛ t a		l e e r a		l e e t					
755	g ʊ l a		k u l a						g ʊ l a	
823	m a l a		m a l a			m a l				
836	s ʊ ʊ m b i						tʃ u m b i		s u m b i	
969	i z a	iː s a					z a			
994	d ɛ ɛ k a	t e l e k a						t e r e k a		
1006	n u u ŋ g ʊ							ɲ u ŋ g u	ʊ ŋ g ʊ	
1032	k ɔ l ɔ l a		x o l o l a							χ ɔ tɬʰ ɔ l a
1043	β a l a		β a l a					v á r a		
1110	t ɛ m a				t e m		t e m a			
1263	d a h a				t á p		t á h a			
1329	i k a l a				i k a l		i k a a			
1362	g i i		k i				g i			
1606	ɔ ɔ t ɔ	o o t o					o t o			
1617	i k ɔ				ʃ i k o			d î k o		
1629	k w i i	k w i					k w i			
1744	i β a						i v a a		i b a	
1895	dʒ a	dʒ a	tʃ a							
1917	f u m a				f u m		f u m a			
1969	m a á m a				m a m a			a m a		
1989	ʃ a						ʃ a ɣ a		s a g a	
2037	g a t a						ŋ g á t a		k a r a	
2128	g ɛ ɛ m b ɛ						ɣ e m b e		e m b e	
2186	g a n a						ɣ a n a		g a n a	
2345	β ʊ l á g a	w u l a g a								b ʊ l á j a
2483	g ʊ l ʊ̀				u l u				g ʊ l ʊ̀	
2592	l ɔ l a	l o l a							l o l a	
2615	d a a		d a		d a					
2700	g a a ŋ g a				a ŋ g a		ɣ a ŋ g a			
2784	g ʊ l ʊ̀		k u l u	k u l i						
2797	l ɔ m ɔ						o m o			l o m ʊ̀
2884	p j a a	m p j a			p j a					
2904	k ɛ ɛ n d a a		k e e n d a				k e n d a			
2972	z ɛ ɛ				s e		z e			
3030	l i p a				l i p				l i p a	
3148	i t a	iː t a					i t a			
3160	l u t a			l u r a					l u r a	
3261	d ɛ t ɛ	t e t e			t e t e					
3364	ɔ tʃ a						ʃ o t a	ʝ o t a		
3385	z i		s i						z i	
3430	n u		u ɲ u				u ɲ u			
3583	n ɔ ɔ l a	n oː l a					n o a			
3664	β ɛ g a		β e k a		β e a					
3706	t a a n d a t ʊ				t a n d a		t á n d á t u			
3756	s i i n z a		s ìì n dʒ a				s i n z a			
4216	z u u l a		f u u l a		f u u l					
4406	t i i				t i		t i			
4530	l ʊ k a				l u k			r u k a		
4552	i i n z i				i n ʃ i				n z i	
4621	n a á n i	a n i					a n i			
24			tʰ u x a		t u k					r ʊ χ a
542			β i l a		β i l a u k					b i l a
564			a a x a				h a k a		a g a	
928			x o l o				k o l o	k ô r o		
1241			p u u n d a		p u n d a		p u n d a			
1607			l i l o		l i l o					l i l ɔ
1929		b u s i	b u s i		b u ʃ i					
2852			x o f u				k u v u	k ô v u		
3198			l o m a n a				o m a n a			ɔ m á n a
3502			ŋ e n e				e ɲ e		n e n e	
3598			β e k a		β e				b e g a	
3698			i i x a l a		i k a l				i k a l a	
3735			k u l u		u l u				g ʊ l ʊ̀	
3940		v á l a	p á l a		β á l a					
315				w o m a			o m a			ɔ m a
675				t o ŋ g a			dʒ e ŋ g a	t u ŋ g a		
860		v i i ŋ g a		b e ŋ g a				β i ŋ g a		
2057		t i m a		t e m a	t i m a					
3176				ts i n dʒ a		t i n d ɛ		t î n d e k a		
552		w u p a			f u p a			f u p a		
959		b e p o			p e p o		p e h o			
1033		k o s o m o l a			k o o l				k o s o l a	
1318					k u ŋ g u			k u ŋ g u	k u ŋ g u	
1411					f i		v i		b i	
1495		w u t a			f u t a		f u t a			
1578					l w			r w a		l w a
2232		l u m e			l u m e		u m e			
4092		o o ŋ g a			o n k		o ŋ k a			
4127					s u β a		z u v a	ʝ u β a		
4139					m i n			m i n a	m e n a	
4329					k u p a			k u p a		qʰ ʊ f a
4508		s i			ʃ i		z i			
3724						k o p		k ô β a	k o b a	
166		s o o k a					z o k a		s a g a	
4712		e e n u					e ɲ u		i ɲ ʊ	
105		g w a a p a						k w á p a		χ w á f a
3843								ɣ o n a	g o n a	ɔ n a
4149		t u k a n a						t u k a	s u g a	
32	ɔ s ɛ						o s e			
104	a a p a				a p a					
134	s ɔ ɔ ŋ g a								s o ŋ g o	
143	β u u						v u			
153	l ɔ ɔ m b a							r ɔ m b a		
263	l ɛ m a a l a		l e m a l a							
272	i g ʊ t a						i ɣ u t a			
303	p j a a				p j					
314	k a l a	l a g a l a								
346	k ʊ l a				k u l					
483	p i			p i i						
720	dʒ i i k a						dʒ i k a			
828	ʃ i l a						s i a			
882	k u β a								k u b a	
915	s a a g ʊ l a						s a ɣ u r a			
1019	l a a m b ɔ		l a a m b o							
1073	k i l a									tsʰ i l a
1192	s i i m b a								ʊ m b a	
1453	g ɔ h ɛ						ɣ o h e			
1486	k ʊ l ɛ									χ ʊ l ɛ
1529	ɔ ɔ j a a		o o j a							
1641	s ɔ ɔ m b a	s o o m b a								
1722	l ɔ ɔ n d a		l o o n d a							
1814	m a n i i l a						m a ɲ i r a			
1849	d ɔ t a		tʰ o r a							
1939	s ɔ g a								s o g a	
1957	g ʊ ʊ k ʊ		k u u k a							
1980	k u u m b á t i l a								k u m b a r i l a	
2045	i g w a								u ŋ g w a	
2069	f i g a	v i g a								
2143	ʊ ʊ k i								u k i	
2243	b i t i									pʰ i r i
2263	ɔ ŋ g ɛ dʒ a						o ŋ g e dʒ a			
2274	g a t i i						ɣ a t i			
2404	ɲ a a ɲ z a a	ɲ a á s a								
2471	m ɔ s ɔ						m o s o			
2496	l a á m b a								l á m b a	
2561	t i m a						t i m a			
2641	b ʊ ʊ p ʊ	p u u p u								
2807	s a a m a						s a m a			
2954	l u g ʊ l a	w u g u l a								
3330	l j ɔ				l j oː					
3550	s u m a						tʃ u m a			
3596	m ɔ ɔ g a	m oː g a								
3744	p i i				p i					
3837	k ɔ l ɔ m a	k o l o m a								
3903	t a á n d ʊ				t a n d a					
3970	n i n a								i nː a	
4091	ɔ ŋʰ a									a ɲ a
4112	g u β a						ɣ u v a			
4124	ʊ ʊ β a	u u v a								
4170	p j a á g ʊ l a	p j a a dʒ i l a								
4203	k i l a								k i l a	
4282	t a á ŋ g ɔ		r a a ŋ g o							
4294	n ɔ ɔ t a							n ô t a		
4373	d i m i	d i m i								
4473	s u β a a l a								s ʊ b a l a	
4519	z w i i							ʝ w i		
4593	k i i								k i	
351		n d a a n d a	tʰ a a n d a							
414			s i			s i				
722			s ìì x a		ʃ ìì k					
780		v i l a a ŋ g a	l a a ŋ g a							
873			s a j a		s a j a					
884			f u β a		f u β a					
1123			x i n a						m i n a	
1317			f u u m b i				v u m b i			
1496			f u r a							f u r a
2157			i k a						e g a	
2167			n dʒ u							n̩ tɬ ʊ̀
2244		t u n u	u ɲ u							
2508		g o n a	k o n a							
2574			s i k e				z i ɣ e			
2894		l o	l o							
3045			o o β u l a							o b ʊ l a
3123			β j a a l a		β j á l					
3298			f w a a n a				f w á n a n a			
3321			β a f u		β a f u					
3622			g a β o						g a b o	
3779			tʰ i i tʰ i					d î d i		
3817			s i							s i
3849			b i l o						b i l o	
3948			a a l a							a l a
4083			k u k u m a				g u g u m a			
4317			tʰ a r u	ts á r o						
4655			p a p a l i l o						p o p i l i l o	
615				b u ɲ a				v u ɲ a		
631				b ɛ ɛ		ɓ e e				
1171				b o n dʒ a			b u n t a			
1195				t i m a				t i m a		
1351				dʒ á a						dʒ a
1724				l ɔ n d ɔ	l o n d o l					
1884				b o r a					b ʊ r a	
1930				m b o s i			m b u dʒ i			
1972				k ɔ g ɔ			k o k o			
2234				l o m i		l o m				
2564				b a		ɓ a a				
2842				k ɔ r i					k o r o	
2975				n dʒ e e						n̩ tɬ ɛ
3077				ŋ g u l u				ŋ g u r u		
3138				t ɔ g ɔ		tʃ o k				
3432				k w a				ŋ g w a		
3553				t o ŋ g a				t ô ŋ g a		
3888				k ɔ ŋ g ɔ				ɣ o ŋ g a		
3982				t ɛ		t e e				
4115				k o g o		k o g o				
4307				l ɔ ɔ		l ɔ ɔ				
131					f w i		v w i			
182		ɲ u m a			n u m a					
212					k o n d e	k ɔ n d ɔ				
294					e f u		d e v u			
624					s u l	s u l				
810					ɲ a u				ɲ á g ʊ̀	
837		p a a n d o			p a n d o					
951					k u m b i		dʒ u m b i			
1255					i β i				i b i	
1388					k o ŋ k o n i			k ô k o n a		
1570					k á l i p				k á l i	
1677		l u u v a			l u β a					
4					l u ŋ g u		r u ŋ g u			
2144		u tʃ i			u tʃ i					
2156		s e e ŋ g o			s e ŋ g o					
2335		p j o			f j o					
2510					l a a l	l a l				
3068					t u					tʰ ʊ̀
3254					k u l a				k ʊ l a	
3410		w u t u k a			β u t u k					
3431		dʒ e t e			tʃ e l e					
3554					s o n				s o n a	
3586					s o ŋ g o l				s o ŋ g o l a	
3641					ʃ i ʃ i m				s i s i m ʊ k a	
3819					u ʃ i		o ʃ i			
4160		t u k u t a			t u k u t					
4204		tʃ i l a			tʃ i l a					
4285					t u ŋ g u			t u ŋ g i		
4544					t a		t a			
6						a m b ɛ		a m b i		
2767						ɲ ɔ ŋ				n a ŋ̍
76		iː t i k a					i t i k a			
85		s u g u l u					s u g u r u			
442		j o o ŋ g o					o ŋ g o			
473		v a v a					v á v a			
539		t o k o t a					d o ɣ o d a			
1025							i m b a	tʃ i m b a		
1154							s i		s i	
1277							o t a	r ô t a		
1397		d e e m b o					t e m b o			
1667		n s a a n o					s á n o			
1734		s i t u					ʃ i t u			
2287		t u u m b o					t u m b o			
2300							v á v a			b á b a
2619							n d a			n̩ t a
2840		k o s i					g o ʃ i			
2876							s i ŋ g o	t î ŋ g o		
2887							ʃ a			ʃ a
2917		p u l a					p u a			
2947							m w e	m w e		
2968		e e t u					e t u			
3235		w u n a					v u n a			
3334							u m e		d ʊ m e	
3493							d u r a		k á r a	
3601							e ɲ dʒ a	ʃ e n d a		
3635							i n d i	p î n d i		
3749		k o v i					k o f i			
3807							n u k a	n u k a		
3857		s á v i					s á v i			
4077							z i ɣ i		z i g i	
4096							a m w a	ʝ a m w a		
4305		i v a					i v a			
4531		t a p i k a					t á h i k a			
4585		s i m a					s i m a			
4617							v i	v i		
214								b a n á n a		p a n á n a
438								n ɛ n ɛ	n e n e	
1244								d o ŋ g i		t o ŋ k i
2754								k w e d i		qʰ w e d i
3143		p oː n d a						p o n d a		
3166								k ô k a		χ ɔ χ a
673		v a k a							o b a k a	
2260									b e l e	p i l i
2441		s a a m b a							s a m b a	
4182		n d o o l o							n d o l o	
