COGID	1	10	2	3	4	5	6	7	8	9
3837-1	Ø ɔ l ɔ m a									
3865-1	s Ø s Ø									
4406-1	t i.i									
4530-1	l ʊ k Ø									
4552-1	Ø Ø Ø i.i									
4621-1	a Ø i									
2689-2		ɲ a m a								
893-2		a a n a								
1303-2		ŋ k o m a								
2197-2		s l a l a								
2828-2		s e.e n a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		k á l a a ŋ dʒ a								
3207-2		b u l a								
3519-2		t u m a								
3686-2		a i a m b a								
4249-2		k u m i								
4451-2		v i s i								
448-2		a oː n l l i								
630-2		v e e l e								
814-2		ŋ o o m b e								
1216-2		dʒ a w a								
1228-2		b w a á								
1418-2		s i m l a a a								
1475-2		g w a								
2026-2		t Ø e.e n								
3826-2		s o g a								
4003-2		n i n v a								
4373-2		l i m i								
4384-2		i n o								
84-2		l l g u l u								
116-2		p i g a								
419-2		l o g a								
587-2		o n ŋ g o								
660-2		l e.e l a								
848-2		g á l a								
1122-2		v Ø n a								
1159-2		a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i ŋ g i l a								
2419-2		s e g a								
2750-2		e a s i								
3441-2		s e.e n ŋ g a								
3464-2		w o n a								
3639-2		d e.e Ø n n e.e m a								
3981-2		e.e l m o.o n a								
4192-2		w i n m b a								
4350-2		l e e l oː o								
278-2		b a								
3971-2		k á m a								
55-2		ɲ a m a								
43-2		s i m u								
93-2		k o n o								
459-2		l u m a								
1137-2		Ø i g u								
1585-2		a l a								
1872-2		p a								
2166-2		l u u m b a								
2872-2		g o s i								
2997-2		k a a Ø s a								
3075-2		dʒ u l u v Ø								
3675-2		l Ø e.e a l e.e								
4137-2		m Ø l a								
4238-2		a a s o s i								
4316-2		t a.a t u								
4574-2		v Ø á a l a								
3067-2		n d u								
3531-2		a a n Ø k a								
1033-2		k o Ø o l a								
3185-2		v i n k a								
794-2		v e.e l l g a								
143-2		w u n								
240-2		dʒ a								
388-2		n u m a								
599-2		d a a m b i								
969-2		n s a								
994-2		t Ø l Ø g a								
1606-2		o oː d o								
1629-2		g Ø i n								
1895-2		Ø a								
2592-2		l l a								
2884-2		p j a a								
3148-2		i d a								
3261-2		t e.e t e.e								
3583-2		n o oː l a								
3837-2		g o Ø o m a								
4621-2		n a a n i								
1929-2		Ø u s Ø								
3940-2		Ø Ø l a								
860-2		Ø Ø Ø Ø a								
2057-2		t i m a.a								
552-2		Ø u p a								
959-2		p e.e p o.o								
1495-2		v u t a								
2689-3			Ø a m a							
893-3			a n Ø Ø a							
1285-3			ŋ Ø a							
1303-3			Ø k o m a							
2197-3			s Ø a l a							
2828-3			s i n a							
3572-3			Ø o n i							
1095-3			l i m a							
1755-3			i n e							
1789-3			k a l a ŋ k a							
3207-3			b u l a							
3519-3			r u m a							
3686-3			Ø Ø m b a							
4249-3			k u m i							
4451-3			f i Ø i							
448-3			n Ø n Ø Ø i							
630-3			β e e l e							
1216-3			k a a Ø a							
1228-3			b Ø a a							
1418-3			Ø i m Ø a							
1475-3			k Ø a							
3397-3			β o l a							
4003-3			Ø i f a							
4040-3			k e n i							
4373-3			d m i							
4384-3			i o							
181-3			k o Ø ŋ k o							
419-3			l o k a							
587-3			o Ø ŋ k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			tʰ j a a							
1374-3			n Ø a n e							
1396-3			s o f u							
1666-3			Ø n o							
1767-3			Ø o Ø o							
1906-3			i k i l a							
2177-3			ŋ k a Ø a							
2286-3			l a							
2317-3			f u Ø a							
2750-3			e e s i							
3275-3			Ø a a n a							
3464-3			Ø o n a							
3639-3			tʰ Ø Ø m Ø l a							
3981-3			a m a n a							
4192-3			f i m b a							
4260-3			s Ø a							
4350-3			l e e l o o							
278-3			β a							
745-3			Ø a.a Ø o							
3971-3			Ø a.a m a							
93-3			k o n o							
200-3			β i Ø							
374-3			Ø a a l Ø a a							
508-3			Ø o f u							
528-3			β i l i							
1137-3			s Ø Ø u							
1585-3			a Ø l a							
1712-3			f u l o							
2088-3			f i Ø a							
2334-3			f i k Ø							
2393-3			m a n a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l Ø Ø Ø l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			β Ø a a l a							
4688-3			Ø Ø ŋ Ø e							
2798-3			n Ø a							
3067-3			n tʰ u							
3531-3			a a Ø Ø Ø a							
3767-3			l o							
4632-3			Ø a.a s i							
401-3			tʰ a							
649-3			l e e r							
755-3			k u l a							
1032-3			k o l o l a							
1043-3			Ø l							
1273-3			l o o r							
1362-3			k i Ø							
1895-3			Ø a							
2615-3			tʰ a							
2784-3			k Ø l Ø							
2904-3			Ø e Ø n tʰ Ø a							
3385-3			Ø i							
3430-3			Ø Ø Ø							
3664-3			β e k a							
3756-3			Ø i Ø n s a							
24-3			Ø u Ø Ø							
542-3			β Ø Ø a Ø Ø							
564-3			Ø a g a							
928-3			Ø Ø Ø Ø							
1181-3			f Ø Ø							
1241-3			Ø u n Ø a							
1607-3			Ø Ø Ø Ø							
1929-3			Ø u s							
2852-3			Ø u f u							
3198-3			Ø m a Ø a							
3502-3			Ø e Ø e							
3598-3			β i k Ø							
3698-3			i Ø a l Ø							
3735-3			k u l u							
3940-3			a.a l a							
2689-4				n a Ø a						
893-4				a Ø n Ø Ø a						
1285-4				n Ø a Ø						
3572-4				Ø ɔ n i						
1755-4				i Ø a						
1789-4				k a Ø Ø a k a						
3686-4				Ø Ø Ø Ø Ø a						
4451-4				b i Ø Ø						
1216-4				Ø a Ø Ø Ø a						
4003-4				i Ø Ø a						
419-4				Ø ɔ Ø a						
1122-4				Ø Ø Ø a						
1430-4				i Ø Ø ɔ						
1666-4				t Ø Ø Ø ɔ						
1767-4				k ɔ k ɔ						
55-4				Ø a Ø a						
94-4				Ø ɔ Ø ɔ						
2717-4				g a g a						
1339-4				t Ø i Ø						
4632-4				k Ø Ø i						
2784-4				Ø o Ø o						
3160-4				Ø Ø r a						
675-4				t Ø Ø a						
860-4				Ø i Ø k a						
1151-4				Ø i						
1631-4				Ø Ø n i						
2057-4				Ø Ø Ø Ø						
2689-5					n a m a					
893-5					a n a					
1285-5					n Ø a					
1303-5					ŋ g o m a					
2197-5					s l a l a					
2828-5					s i n a					
3572-5					s o n i					
1095-5					l i m a					
3207-5					β u l a					
3519-5					t u m a					
3686-5					s m Ø a					
4249-5					k u m i					
448-5					n u n Ø Ø i					
630-5					β e e l e					
814-5					n o m β e					
1228-5					β Ø a a					
1418-5					s i m Ø s j a					
2026-5					t Ø l					
2775-5					β u l m β a					
3397-5					β o l a					
3826-5					l o k a					
4040-5					g e n i					
4373-5					d i m i					
4384-5					i n o					
84-5					s u g u l u					
116-5					Ø i k a					
587-5					o l ŋ g o					
848-5					k a l a					
1159-5					n a					
1350-5					l j a a					
1396-5					s o f u					
1430-5					i s o					
1767-5					k Ø k Ø					
2286-5					l a					
2317-5					Ø u p a					
2419-5					s e k a					
2750-5					a Ø s i					
3018-5					Ø i l a					
3275-5					k á n a					
3441-5					s á a ŋ g a					
3885-5					s m o					
4192-5					β i i m Ø a					
4260-5					s Ø a a					
4350-5					l e e l Ø o					
278-5					β a					
745-5					t á k o					
3971-5					k á m a					
55-5					n a m a					
94-5					β o k o					
2717-5					l Ø a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					Ø a a l Ø a a					
508-5					β Ø f u					
528-5					β i l i					
575-5					t a					
1137-5					s i k u					
1339-5					t Ø Ø Ø					
1872-5					p a a					
2537-5					l o m o					
2738-5					β Ø Ø l Ø					
2872-5					k o s i					
2893-5					t Ø k u					
3675-5					l Ø e l e					
4028-5					Ø Ø e					
4238-5					i s o Ø i					
4429-5					a s a					
4485-5					s u					
2798-5					n Ø a					
3531-5					a n i k a					
3767-5					l o					
4632-5					k á Ø i					
1033-5					k o ʃ o Ø o l a					
3185-5					β i i k a					
649-5					l Ø Ø t a					
1110-5					t e m a					
1263-5					d Ø Ø a					
1273-5					l Ø Ø t a					
1329-5					i k a l a					
1617-5					Ø Ø k o					
1917-5					Ø Ø m a					
1969-5					Ø a Ø m a					
2483-5					g u l Ø					
2615-5					d a Ø					
2700-5					Ø a ŋ g a					
2884-5					m p j a Ø					
2972-5					s e Ø					
3030-5					l i p a					
3261-5					Ø e t e					
3419-5					t e Ø					
3664-5					β Ø Ø a					
3706-5					t Ø n d Ø t u					
3865-5					s á s Ø					
4406-5					t i					
4530-5					l u k a					
4552-5					Ø Ø n Ø i					
24-5					Ø u Ø a					
542-5					β Ø l a					
1181-5					Ø Ø a					
1241-5					Ø u Ø Ø Ø a					
1607-5					l Ø l Ø					
1929-5					Ø u s i					
3598-5					β Ø g a					
3698-5					i Ø k a l a					
3735-5					g u l Ø					
3940-5					Ø Ø l a					
1631-5					k u Ø u					
2057-5					t i m a					
552-5					Ø u p a					
959-5					Ø e p o					
1318-5					k Ø ŋ g Ø					
1411-5					β i					
1495-5					Ø u t a					
1578-5					Ø Ø a					
1303-6						Ø Ø ɔ Ø				
1755-6						Ø n Ø				
448-6						Ø u n Ø Ø i				
1475-6						Ø Ø				
3397-6						Ø o l Ø				
2286-6						l				
278-6						Ø Ø				
2717-6						Ø k a Ø k a				
4137-6						Ø i Ø Ø				
3767-6						l ɔ				
1033-6						k ɔ Ø Ø Ø ɔ l Ø				
2689-7							ŋ a m a			
893-7							a a n a			
1285-7							ŋ w a			
1303-7							ŋ o m a			
2197-7							ʃ d a a			
2828-7							i ɲ a			
3572-7							z o n i			
1095-7							r i m a			
1755-7							i ɲ e			
1789-7							k á á á ŋ k a			
3519-7							t u m a			
3686-7							d i d m b a			
4249-7							k u m i			
4451-7							v i z i			
814-7							ŋ o m b e			
1216-7							g a v Ø a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							i i v a			
4040-7							ɣ e n i			
84-7							ʃ d g u o			
116-7							v i k a			
181-7							ɣ o o ŋ g o			
419-7							r o g á			
587-7							o o ŋ ɣ o			
660-7							r e r a			
848-7							k á a			
1122-7							f u ɲ a			
1159-7							Ø a			
1374-7							n ʃ á á n á			
1396-7							z o f u			
1430-7							i z o			
1906-7							i ŋ g i a			
2177-7							ŋ g a			
2419-7							z e k a			
3018-7							z i a			
3275-7							k a a ɲ a			
3441-7							z á á ŋ g a			
3464-7							v o ɲ a			
3639-7							d t m e a			
3885-7							v i m u			
4192-7							v i m b a			
745-7							t u k o			
3971-7							k á m a			
55-7							Ø a m a			
2717-7							Ø k a ŋ g a			
4139-7							m i Ø a			
93-7							k o ɲ o			
459-7							u m a			
575-7							t a a			
1712-7							f u r o			
2088-7							Ø i s a			
2166-7							ɲ u u m b a			
2334-7							Ø i g Ø			
2393-7							m a ɲ a			
2537-7							o m o			
2665-7							i i ŋ ɣ i			
2997-7							ɣ á á ɲ z a			
4028-7							v w e			
4316-7							t á t u			
4429-7							a z a			
4688-7							i i Ø w e			
3067-7							n t u			
3185-7							v i i d a			
794-7							v Ø Ø Ø ɣ a			
143-7							v u Ø			
388-7							Ø á Ø u m a			
599-7							Ø a á m b i			
836-7							s Ø Ø m b i			
969-7							i ʃ a			
1110-7							t e m a			
1263-7							Ø h a			
1329-7							i k a a			
1362-7							g i Ø			
1606-7							o o t o			
1629-7							k Ø i Ø			
1744-7							i v a			
1917-7							Ø u m a			
1989-7							s a Ø Ø			
2037-7							g a t a			
2128-7							g e Ø m b e			
2186-7							ɣ a Ø a			
2700-7							ɣ a a ŋ g a			
2797-7							Ø m Ø			
2904-7							k e e ɲ Ø Ø a			
2972-7							z e d			
3148-7							i t a			
3364-7							z o Ø a			
3419-7							t e d			
3430-7							Ø ɲ u			
3583-7							ɲ Ø Ø a			
3706-7							t a a ɲ Ø a d Ø			
3756-7							s Ø Ø ɲ Ø a			
3837-7							k o o m a			
4406-7							t i			
4621-7							Ø a Ø ɲ i			
564-7							a Ø k a			
928-7							k o Ø o			
1181-7							v w a			
1241-7							Ø u n Ø a			
2852-7							k o v u			
3198-7							Ø Ø m Ø Ø a			
3502-7							Ø e n e			
675-7							s u ŋ g a			
1151-7							z e			
959-7							b e h o			
1411-7							v i			
1495-7							v u t a			
2689-8								n a m a		
1285-8								n w a p		
1303-8								ŋ k ô m a		
2197-8								ʝ p a r a		
2828-8								ʝ î n a		
3572-8								ʝ ô n î		
1755-8								n a		
1789-8								k á r á á ŋ g a		
3207-8								b u r a		
3519-8								t u m a		
3686-8								p î ŋ m b a		
4249-8								k u m î		
4451-8								v î t î		
814-8								ŋ ô p m b e		
1228-8								b w a a		
2026-8								t w î p		
2775-8								β u p m b a		
3826-8								ʝ ô k a		
4040-8								k e n î		
181-8								Ø ô p ŋ g ô		
660-8								Ø e Ø a		
848-8								k a r a		
1083-8								r î r a		
1159-8								n a		
1350-8								r Ø a a		
1396-8								ʝ ô v u		
1666-8								t a ŋ n ô		
2177-8								ŋ g a a		
2317-8								Ø i β a		
4260-8								ʃ w a a		
745-8								t Ø k o		
3971-8								k á m a		
94-8								β o k o		
2717-8								g a ŋ g a		
4139-8								m î Ø a		
43-8								ʝ i Ø m u		
575-8								t a a		
871-8								Ø a m a		
1339-8								t w i i		
1585-8								a Ø r a		
1872-8								p a a		
2893-8								ʝ i k u a		
4028-8								Ø w e		
4316-8								t á t u		
4440-8								β î r î		
4485-8								ʃ i		
4688-8								p p p w e		
2798-8								n Ø a		
794-8								β Ø ʃ ʃ k a		
994-8								Ø Ø Ø Ø k a		
1006-8								Ø Ø Ø Ø k Ø		
1043-8								Ø a r a		
1617-8								Ø Ø k ô		
1969-8								m a Ø m a		
3364-8								Ø ô Ø a		
4530-8								r u k a		
928-8								k o Ø o		
2852-8								k u β u		
675-8								d e ŋ g a		
860-8								v Ø ŋ ŋ k a		
1631-8								k Ø n Ø		
552-8								w u p a		
1318-8								k u ŋ g u		
1578-8								Ø Ø a		
2689-9									n a m a	
893-9									a a n r r a	
1285-9									n w a d	
1303-9									ŋ a o m a	
2197-9									s r a l a	
2828-9									l i n a	
3572-9									s o n i	
1095-9									d i m a	
1789-9									k a l ŋ g a	
3207-9									b ʊ l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b l	
814-9									ŋ o m b	
1228-9									b w a o	
1418-9									s i m e k k a	
1475-9									g w	
2026-9									r w i r	
2775-9									b u d m b a	
3397-9									b o l a	
3826-9									r o k a	
4003-9									i b a	
4040-9									g e n i	
4373-9									d i m i	
4384-9									i n o	
116-9									Ø i k a	
181-9									g o ŋ g o	
1083-9									l i l a	
1374-9									s a i	
1430-9									i n s o	
1666-9									r á n	
1767-9									g o k o	
1906-9									i ŋ g i l a	
2177-9									ŋ g a Ø o	
2419-9									s e k a	
2750-9									k s i	
3018-9									s i l a	
3441-9									s ŋ g a	
3885-9									Ø ʊ m u	
3981-9									i e m a	
4260-9									s w a	
4350-9									l l o	
278-9									b a	
745-9									Ø o k o	
55-9									a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i i	
528-9									b i l i	
871-9									r á m a	
2088-9									b s a	
2166-9									ʊ u m b a	
2334-9									b i g o	
2393-9									a a	
2537-9									l o m o	
2665-9									i d ŋ g i	
2738-9									b Ø Ø l Ø	
2872-9									k o s i	
2997-9									g a s a	
3075-9									g ʊ l ʊ b Ø	
4238-9									i i s o s i	
4429-9									d a s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									o w a a l a	
2798-9									n Ø a	
3067-9									n Ø ʊ	
3767-9									l o	
4632-9									Ø á s i	
1033-9									k o a a a o l a	
3185-9									b i r g a	
240-9									o Ø g a	
401-9									Ø o	
755-9									g u l o	
836-9									s u m b i	
1006-9									u ŋ Ø u	
1744-9									i b Ø a	
1989-9									Ø a Ø Ø	
2037-9									Ø Ø o Ø a	
2128-9									g e d m b e	
2186-9									g a a	
2483-9									Ø u l Ø	
2592-9									l o l a	
3030-9									l i Ø a	
3160-9									Ø u r a	
3385-9									Ø i	
3865-9									s á s Ø	
4552-9									i Ø n Ø i	
564-9									Ø a o Ø a	
3502-9									d Ø n Ø	
3598-9									b Ø Ø a	
3698-9									i e k a l a	
3735-9									Ø ʊ l ʊ	
1151-9									s Ø	
1318-9									k ʊ ŋ Ø ʊ	
1411-9									Ø i	
2689-10										a Ø a
893-10										n̩ Ø Ø a
1285-10										n w a
2197-10										tɬ a l a
2828-10										d i n̩ a
1095-10										l i Ø
1755-10										i n̩ e
3207-10										f u l a
3519-10										r ʊ Ø a
448-10										Ø ʊ̀ n̩ i
630-10										b e e l e
1216-10										Ø b Ø
1418-10										Ø i Ø Ø Ø Ø
2775-10										b ʊ Ø Ø a
3397-10										b o l o
4373-10										Ø i Ø i
4384-10										i n̩ o
84-10										Ø ʊ Ø ʊ l ʊ̀
1083-10										l i l a
1122-10										b u n̩
2286-10										l
2317-10										b ʊ b a
3018-10										d i l a
3275-10										χ á n̩
3464-10										b o n̩ a
3639-10										Ø Ø r Ø Ø Ø Ø a
3885-10										Ø i Ø ɔ
3981-10										i Ø Ø Ø Ø a
94-10										Ø Ø qʰ Ø
4139-10										Ø i n a
43-10										d Ø Ø Ø u
374-10										a a l Ø a a
459-10										l u Ø a
508-10										b o Ø u
871-10										r a Ø a
1712-10										f u l o
2893-10										Ø Ø χ ʊ
3075-10										Ø u l u Ø e
3531-10										a n̩ i qʰ
794-10										b i Ø Ø qʰ a
1032-10										χ o l o l a
2797-10										l ɔ Ø ɔ
24-10										d ʊ qʰ
542-10										b i l a Ø qʰ
1607-10										l i l o
3198-10										l o Ø a n̩ a
1578-10										Ø w Ø
