COGID	1	10	2	3	4	5	6	7	8	9
508-1	Ø ʊ̀ Ø u									
528-1	Ø i l i									
575-1	r a									
871-1	r a m a									
893-2		n								
2689-2		Ø Ø								
1303-2		ɛ Ø Ø Ø								
1475-2		Ø w								
2828-2		l ɛ n								
3464-2		b Ø n								
3572-2		Ø Ø n ɛ								
448-2		Ø Ø n Ø Ø ɛ								
630-2		b ɛ ɛ l ɛ								
1095-2		l Ø Ø								
1789-2		χ l Ø k								
2197-2		Ø l l								
3207-2		b Ø l								
3519-2		Ø ʊ Ø								
3686-2		f ɛ f Ø Ø								
4249-2		χ ʊ Ø Ø								
4451-2		b ɛ Ø ɛ								
814-2		Ø Ø Ø Ø Ø ɛ								
1216-2		χ Ø								
1228-2		Ø w Ø								
1418-2		Ø Ø Ø Ø f f								
2026-2		Ø w ɛ ɛ								
3826-2		Ø Ø χ								
4003-2		f ɛ Ø b								
4137-2		Ø ɛ l								
4384-2		Ø n Ø								
116-2		Ø ɛ χ Ø								
419-2		l Ø χ								
459-2		l ʊ Ø								
587-2		Ø Ø k Ø								
660-2		l ɛ l								
848-2		χ Ø l								
1122-2		Ø ɛ n								
1159-2		Ø Ø								
1350-2		l Ø Ø								
1374-2		n n ɛ								
1906-2		Ø Ø k ɛ l								
2419-2		Ø ɛ χ Ø								
2750-2		ɛ ɛ Ø Ø								
3441-2		Ø á ɛ Ø k								
3639-2		Ø ɛ Ø Ø Ø ɛ Ø								
3981-2		ɛ Ø Ø Ø Ø								
4192-2		b ɛ Ø Ø Ø								
4350-2		l ɛ ɛ l Ø Ø								
278-2		Ø á								
1180-2		Ø w								
3971-2		Ø Ø								
55-2		Ø Ø								
43-2		Ø ɛ Ø ʊ								
93-2		Ø Ø n Ø								
893-3			n á							
2689-3			Ø á m á							
1285-3			n Ø á							
1303-3			Ø Ø m á							
1475-3			Ø Ø á							
2828-3			f i n a							
3464-3			m n a							
3572-3			s n i							
448-3			n Ø Ø Ø Ø i							
630-3			b Ø Ø l Ø							
1095-3			Ø i m							
1755-3			Ø n Ø							
1767-3			Ø Ø χ Ø							
1789-3			Ø á l Ø Ø á							
2197-3			s f l a							
3207-3			Ø Ø l a							
3519-3			Ø u m a							
3686-3			f i m Ø á							
4040-3			Ø Ø n i							
4249-3			χ Ø m i							
4451-3			b i s i							
1216-3			Ø b							
1228-3			Ø Ø á							
1396-3			f f Ø							
1418-3			tɬ i m f							
3397-3			Ø l Ø							
4003-3			a i b							
4137-3			m i l							
4384-3			i n							
181-3			Ø Ø Ø							
200-3			Ø i ʊ							
419-3			l Ø							
587-3			ʊ Ø Ø							
660-3			Ø Ø Ø á							
1083-3			l i Ø á							
1350-3			l Ø a							
1374-3			n ʊ a n Ø							
1666-3			r n							
1906-3			Ø Ø i							
2177-3			Ø Ø a Ø Ø							
2286-3			l a							
2317-3			b Ø b a							
2738-3			Ø Ø Ø Ø							
2750-3			Ø Ø tɬ i							
3275-3			χ n							
3639-3			r a r a m ʊ ʊ							
3865-3			s ʊ χ Ø							
3981-3			m f f							
4192-3			b i m Ø							
4260-3			s Ø á							
4350-3			l Ø Ø l							
278-3			a							
745-3			r á χ							
1180-3			f Ø							
3971-3			Ø á m a							
4374-3			l Ø m i							
93-3			Ø n							
374-3			ʊ l Ø							
508-3			Ø f u							
528-3			Ø i l i							
893-4				a Ø n̩ Ø Ø a						
2689-4				n̩ a m a						
1285-4				n̩ a Ø						
3572-4				Ø ʊ n̩						
1755-4				Ø n̩ Ø						
1789-4				Ø a Ø a a Ø Ø a						
3686-4				Ø Ø Ø m Ø Ø						
4451-4				Ø ɛ Ø ɛ						
1216-4				Ø a Ø Ø Ø a						
4003-4				Ø Ø a						
419-4				Ø Ø Ø a						
1122-4				Ø Ø n̩ a						
1666-4				Ø a Ø n̩ Ø						
4374-4				Ø m						
55-4				n̩ a m a						
94-4				Ø ʊ χ ʊ						
2717-4				Ø a Ø Ø a						
893-5					a a n a a a					
2689-5					ŋ̍ a m a					
1285-5					ŋ̍ w a a					
1303-5					a Ø ɔ m a					
2828-5					a ɛ ŋ̍ a					
3464-5					b ɔ ŋ̍ a					
3572-5					Ø ɔ n					
448-5					Ø ŋ̍ Ø Ø ɛ					
630-5					b Ø a l Ø					
1095-5					Ø ɛ m a					
1767-5					qʰ ʊ̀ qʰ ʊ̀					
2197-5					s Ø a l a					
3207-5					Ø ʊ l a					
3519-5					r ʊ̀ m a					
3686-5					a ɛ a m Ø a					
4040-5					Ø ŋ̍					
4249-5					qʰ ʊ̀ m ɛ					
814-5					ŋ̍ ɔ a m Ø Ø					
1228-5					Ø w a Ø					
1396-5					Ø ɔ Ø ʊ					
1418-5					s ɛ m a a a a					
2026-5					r w Ø a					
2775-5					f ʊ̀ a m Ø a					
3397-5					b ɔ l a					
3826-5					Ø ɔ qʰ a					
4384-5					ɛ ŋ̍ ɔ					
116-5					a ɛ qʰ a					
200-5					b ɛ b a					
587-5					ɔ a Ø Ø ɔ					
848-5					qʰ Ø l a					
1159-5					ŋ̍ a					
1350-5					Ø Ø a a					
2286-5					l a					
2317-5					f u f a					
2419-5					Ø Ø qʰ a					
2738-5					b Ø a Ø Ø					
2750-5					Ø s ɛ					
3018-5					s ɛ Ø a					
3275-5					qʰ a a ŋ̍ a					
3441-5					Ø Ø Ø a					
3865-5					Ø b Ø Ø ɛ					
4192-5					b a a m Ø a					
4260-5					Ø w a Ø					
4350-5					l Ø Ø l Ø ɔ					
278-5					Ø a					
745-5					r qʰ ɔ					
1180-5					a w a					
3971-5					qʰ a m a					
4374-5					l ɛ m ɛ					
55-5					Ø a m a					
94-5					Ø Ø qʰ Ø					
2717-5					a Ø a Ø Ø a					
374-5					a a a l w a a					
508-5					f ɔ Ø u					
528-5					b ɛ l ɛ					
575-5					a a a					
1303-6						Ø Ø a Ø Ø				
1475-6						Ø Ø Ø				
448-6						Ø Ø Ø Ø Ø Ø				
1755-6						Ø Ø Ø				
3397-6						Ø a Ø Ø				
4137-6						Ø Ø Ø Ø				
2286-6						Ø Ø				
278-6						Ø Ø				
2717-6						Ø Ø Ø Ø Ø Ø				
893-7							a ɛ n ɛ ɛ a			
2689-7							a m a			
1285-7							n Ø a ɛ			
1303-7							Ø ʊ̀ m a			
1475-7							Ø Ø a			
2828-7							ɛ Ø n a			
3464-7							b ʊ̀ n a			
3572-7							Ø ʊ̀ n Ø			
630-7							b Ø ɛ Ø			
1095-7							Ø m a			
1755-7							n ɛ			
1767-7							χ ʊ̀ χ ʊ̀			
1789-7							χ a l a ɛ Ø Ø a			
3519-7							Ø Ø m a			
3686-7							ɛ Ø m Ø a			
4040-7							Ø Ø n Ø			
4249-7							χ Ø m Ø			
4451-7							b Ø Ø Ø			
814-7							Ø ʊ̀ m Ø Ø			
1216-7							Ø a b a			
1396-7							Ø ʊ̀ b u			
2026-7							Ø Ø Ø ɛ			
2775-7							b Ø ɛ m Ø a			
3826-7							Ø ʊ̀ χ a			
4003-7							Ø ɛ b a			
4137-7							m Ø a			
116-7							Ø Ø χ a			
181-7							Ø ʊ̀ Ø Ø Ø ʊ̀			
200-7							b Ø			
419-7							l ʊ̀ Ø á			
459-7							u m a			
587-7							ʊ̀ Ø Ø ʊ̀			
660-7							Ø ɛ Ø a			
848-7							χ á Ø a			
1122-7							f Ø n a			
1159-7							a			
1374-7							n ʃ á n			
1906-7							Ø Ø Ø Ø Ø a			
2177-7							Ø Ø Ø Ø a			
2419-7							Ø Ø χ a			
2738-7							b Ø ɛ Ø Ø			
3018-7							Ø Ø a			
3275-7							Ø a n a			
3441-7							Ø á Ø Ø a			
3639-7							Ø Ø Ø Ø m Ø Ø a			
4192-7							b Ø m Ø a			
745-7							Ø a χ ʊ̀			
1180-7							r Ø a			
3971-7							χ a m a			
55-7							a m a			
2717-7							ɛ Ø a Ø Ø a			
93-7							χ ʊ̀ n ʊ̀			
575-7							Ø a			
893-8								a Ø n a		
2689-8								ŋ̍ a Ø a		
1285-8								ŋ̍ w a		
1303-8								ŋ k o Ø a		
1475-8								k w a		
2828-8								Ø i n a		
3464-8								b o n a		
3572-8								Ø o n		
1755-8								n e		
1767-8								χ o χ o		
1789-8								χ á l Ø a ŋ k a		
2197-8								Ø Ø a l a		
3207-8								p ʊ l a		
3519-8								Ø ʊ Ø a		
3686-8								l i Ø Ø p a		
4040-8								k e n		
4249-8								χ ʊ Ø i		
4451-8								b Ø		
814-8								ŋ o l Ø p e		
1228-8								p w a Ø		
1396-8								Ø o b ʊ		
2026-8								Ø w e Ø		
2775-8								Ø ʊ Ø p a		
3826-8								Ø o χ a		
181-8								k o l ŋ k o		
459-8								l ʊ Ø a		
660-8								l e l a		
848-8								χ Ø l a		
1083-8								l l a		
1159-8								n a		
1350-8								l Ø a Ø		
1666-8								Ø á Ø n o		
2177-8								ŋ k a		
2317-8								b ʊ b a		
4260-8								Ø w a Ø		
745-8								Ø á χ o		
3971-8								χ á Ø a		
94-8								p o qʰ o		
2717-8								a ŋ k a		
43-8								Ø i Ø ʊ		
575-8								Ø a Ø		
871-8								Ø á Ø a		
893-9									a Ø n Ø Ø a	
2689-9									n a m a	
1285-9									n Ø a Ø	
1303-9									Ø k ɔ m a	
1475-9									Ø Ø a	
2828-9									Ø Ø n a	
3464-9									p ɔ n a	
3572-9									Ø ɔ n Ø	
448-9									n Ø n Ø Ø Ø	
630-9									p ɛ ɛ l ɛ	
1095-9									l Ø m a	
1767-9									Ø Ø Ø Ø	
1789-9									Ø a l Ø Ø Ø k a	
2197-9									Ø Ø a l a	
3207-9									p u l a	
4040-9									ɛ n Ø	
4249-9									Ø Ø m Ø	
4451-9									p Ø Ø Ø	
814-9									Ø ɔ Ø m p ɛ	
1228-9									p Ø a Ø	
1396-9									Ø ɔ p ʊ	
1418-9									Ø Ø m Ø Ø Ø a	
2026-9									Ø Ø ɛ Ø	
2775-9									p Ø Ø m p a	
3397-9									p ɔ l a	
3826-9									Ø ɔ Ø a	
4003-9									Ø Ø p a	
4384-9									Ø n ɔ	
116-9									Ø Ø Ø a	
181-9									Ø Ø Ø k Ø	
200-9									p Ø Ø Ø	
1083-9									l Ø l a	
1374-9									n Ø a n i	
1666-9									Ø Ø Ø n Ø	
1906-9									Ø Ø Ø Ø l a	
2177-9									Ø k Ø Ø i	
2419-9									Ø ɛ Ø a	
2738-9									p ɛ ɛ l ɛ	
2750-9									i i Ø Ø	
3018-9									Ø Ø l a	
3441-9									Ø i Ø Ø k a	
3865-9									Ø Ø Ø Ø Ø	
3981-9									i Ø m a	
4260-9									Ø Ø a Ø	
4350-9									l ɛ ɛ l Ø ɔ	
278-9									p Ø	
745-9									Ø a Ø ɔ	
1180-9									p Ø a	
4374-9									l Ø m Ø	
55-9									Ø a m a	
94-9									p ɔ Ø ɔ	
528-9									p Ø l Ø	
871-9									Ø Ø m a	
893-10										a n a
2689-10										ŋ̍ a m a
1285-10										ŋ̍ w a
1475-10										k w a
2828-10										l ɛ n a
3464-10										b ɔ n a
448-10										ʊ̀ n̩ i
630-10										b ɛ ɛ l ɛ
1095-10										l i m a
1755-10										n̩ ɛ
1767-10										qʰ χ
2197-10										tɬ a l a
3207-10										w u l a
3519-10										r ʊ m a
4040-10										ɛ n i
1216-10										k a b a
1418-10										s i m i s a
2775-10										b ʊ m p a
3397-10										b ɔ l a
4137-10										m i l
4384-10										i n̩ ɔ
459-10										l ʊ m a
1083-10										l i l a
1122-10										b n a
2286-10										l a
2317-10										b ʊ b a
3018-10										s l a
3275-10										qʰ a n a
3639-10										Ø ɛ r ɛ m a
3865-10										tɬ s i
3981-10										i m a
4374-10										l ɛ m ɛ
94-10										b qʰ
43-10										t i m ʊ
374-10										a a l w a a
508-10										b f ʊ
871-10										r a m a
