COGID	1	10	2	3	4	5	6	7	8	9
2286-3			l a							
2317-3			β u β a							
2738-3			β e e l e							
2750-3			e e s i							
3275-3			k a a n a							
3639-3			tʰ e r e m a							
3865-3			dʒ a s i							
3981-3			i i m a							
4192-3			β ìì m b a							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ a x o							
1180-3			f w a							
3971-3			x a m a							
4374-3			l i m i							
93-3			x o n o							
374-3			l w a							
508-3			β o f u							
528-3			β i l i							
1137-3			s u k u							
1273-3			l o o r a							
1585-3			a a l a							
1712-3			f u l o							
2088-3			β ìì x a							
2334-3			b i k o							
2393-3			m a ɲ a							
2665-3			i i ŋ g i							
3675-3			l w á a l e							
4440-3			β i l i							
4574-3			f w a a l a							
4688-3			w e							
2798-3			n w a							
3067-3			n tʰ u							
3531-3			a a n i x a							
3767-3			l o							
4632-3			x a s i							
893-4				a n a						
2689-4				ɲ a m a						
1285-4				ɲ w á a						
3572-4				s ɔ n i						
1755-4				n a						
1789-4				k á l i ŋ g a						
3686-4				j e m b a						
4451-4				b i s i						
1216-4				k a b a						
4003-4				j i b a						
419-4				l ɔ g ɔ						
1122-4				b i n a						
1666-4				t á n o						
4374-4				l e m u						
55-4				ɲ a m a						
94-4				b ɔ g ɔ						
2717-4				ŋ g a ŋ g a						
1339-4				t w e e						
3419-4				t ɛ ɛ						
4632-4				a s i						
1631-4				k o ɲ i						
893-5					a n a					
2689-5					n a m a					
1285-5					n w					
1303-5					ŋ o m a					
2828-5					ʃ i n a					
3464-5					m o n					
3572-5					s o n i					
448-5					u n i					
630-5					β e e l e					
1095-5					l i m					
1767-5					k o k o					
2197-5					s a l a					
3207-5					f u l a					
3519-5					t u m					
3686-5					i m b					
4040-5					e n i					
4249-5					k u m i					
814-5					ŋ o m b e					
1228-5					b w a					
1396-5					s o f u					
1418-5					ʃ i m					
2026-5					t w e					
2775-5					β u m b					
3397-5					β o l					
3826-5					s o k a					
4384-5					i n o					
116-5					f i k					
200-5					β i					
587-5					o ŋ g o					
848-5					k á l aː					
1159-5					ɲ					
1350-5					l j					
2286-5					l a					
2317-5					f u β a					
2419-5					s e k					
2738-5					β e e l e					
2750-5					e ʃ i					
3018-5					ʃ i l a					
3275-5					k a a n					
3441-5					s e ŋ g a					
3865-5					s á s e					
4192-5					f i m b					
4260-5					s w a					
4350-5					l e e l o					
278-5					β					
745-5					t á k o					
1180-5					f w					
3971-5					k á m					
4374-5					l i m i					
55-5					n a m a					
94-5					β o k o					
2717-5					ŋ a ŋ g a					
374-5					a l w a					
508-5					p o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1273-5					l o o t					
1339-5					t w i					
1430-5					i n s o					
1872-5					p					
2537-5					l o m o					
2872-5					k o ʃ i					
2893-5					ʃ i k u a					
3419-5					t e					
3675-5					l w e l e					
4028-5					β w e					
4238-5					s o ʃ i					
4429-5					p á s a					
4485-5					s u					
2798-5					n w a					
3531-5					a n i k					
3767-5					l o					
4632-5					k á ʃ i					
1631-5					k u n i					
3185-5					β i i k					
3889-5					f u m o					
84-5					u l u					
1303-6						g ɔ m				
1475-6						k w ɔ				
448-6						n u n i				
1755-6						n a				
3397-6						ɓ ɔ l				
4137-6						m i l				
2286-6						l a				
278-6						ɓ a				
2717-6						g a ŋ g a				
3767-6						l ɔ				
893-7							a n a			
2689-7							ɲ a m a			
1285-7							n w a			
1303-7							ŋ g o m a			
1475-7							g w a			
2828-7							z i n a			
3464-7							v o n a			
3572-7							s o n i			
630-7							v e e			
1095-7							i m a			
1755-7							n e			
1767-7							k u k u			
1789-7							k á l a ŋ g a			
3519-7							t u m a			
3686-7							i m b a			
4040-7							ɣ e n i			
4249-7							k u m i			
4451-7							v i s i			
814-7							ŋ o m b e			
1216-7							ɣ a v a			
1396-7							z o v u			
2026-7							t w i			
2775-7							v u m b a			
3826-7							o k a			
4003-7							i v a			
4137-7							m i dʒ a			
116-7							f i k a			
181-7							ɣ o ŋ g o			
200-7							v i v i			
419-7							o ɣ a			
459-7							u m a			
587-7							o ŋ g o			
660-7							r e r a			
848-7							k á a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							n a n e			
1906-7							i ŋ g i a			
2177-7							ŋ g a h i			
2419-7							s e k a			
2738-7							v e e			
3018-7							z i a			
3275-7							k á n a			
3441-7							s a ŋ g a			
3639-7							t e t e m a			
4192-7							v i m b a			
745-7							t á k o			
1180-7							f w a			
3971-7							k á m a			
55-7							a m a			
2717-7							ɣ a ŋ g a			
93-7							k o n o			
575-7							t a			
1430-7							i s o			
1712-7							f u o			
2088-7							v i s a			
2166-7							u m b a			
2334-7							f i ɣ o			
2393-7							m a ɲ a			
2537-7							o m o			
2665-7							i ŋ g i			
2997-7							ɣ a n z a			
3419-7							t e			
4028-7							b w e			
4316-7							t á t u			
4429-7							a z a			
4688-7							w e			
3067-7							n t u			
3185-7							v i k a			
3889-7							tʃ u m o			
794-7							v e k a			
251-7							o ɣ o h a			
893-8								o n a		
2689-8								a m a		
1285-8								n w a		
1303-8								g o m a		
1475-8								w a		
2828-8								d î n a		
3464-8								m ô n a		
3572-8								tʃ ô n i		
1755-8								i n e		
1767-8								k u k u		
1789-8								k a ŋ g a		
2197-8								dʒ á r a		
3207-8								v u r a		
3519-8								t u m a		
3686-8								ʝ î m b a		
4040-8								ɣ e n i		
4249-8								k u m i		
4451-8								β i ʃ u		
814-8								g o m b e		
1228-8								b w a		
1396-8								dʒ o v u		
2026-8								t w e		
2775-8								β u m b a		
3826-8								ʝ ô k a		
181-8								ɣ ɔ ŋ g ɔ		
459-8								ʃ u m a		
660-8								r ɛ r a		
848-8								k a r a		
1083-8								l i r a		
1159-8								ɲ a		
1350-8								l j a		
1666-8								t á n o		
2177-8								ŋ g á p i		
2317-8								f u p a		
4260-8								ʃ w a		
745-8								t a k o		
3971-8								k a m a		
94-8								β ɔ k ɔ		
2717-8								g a ŋ g a		
43-8								d î m u		
575-8								t a		
871-8								t a m a		
1339-8								t w i		
1585-8								a r a		
1872-8								p a		
2893-8								t î k u		
4028-8								w e		
4316-8								t á t u		
4440-8								β i r i		
4485-8								ʃ u		
4688-8								a n w e		
2798-8								n w a		
1631-8								k u n i		
794-8								v i k a		
893-9									a n a	
2689-9									ɲ a m a	
1285-9									n w a	
1303-9									g o m a	
1475-9									g w a	
2828-9									i n a	
3464-9									m o n a	
3572-9									s o n i	
448-9									z o n i	
630-9									b e l e	
1095-9									l i m a	
1767-9									k o k o	
1789-9									k á l a ŋ g a	
2197-9									z a l a	
3207-9									b u l a	
4040-9									g e n i	
4249-9									k ʊ m i	
4451-9									b i s i	
814-9									g o m b e	
1228-9									b w a	
1396-9									z o g u	
1418-9									z i m y a	
2026-9									t w e	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									z o k a	
4003-9									i b a	
4384-9									i ɲ o	
116-9									i k a	
181-9									g o ŋ g o	
200-9									b i	
1083-9									l i l a	
1374-9									n á a n a	
1666-9									t á n o	
1906-9									i ŋ g i l a	
2177-9									ŋ g a	
2419-9									s e k a	
2738-9									b e l e	
2750-9									e z i	
3018-9									z i l a	
3441-9									s á ŋ g a	
3865-9									s á s e	
3981-9									i m a n a	
4260-9									s w a	
4350-9									l e l o	
278-9									b a	
745-9									t á k o	
1180-9									k w a	
4374-9									l á m i	
55-9									ɲ a m a	
94-9									b o k o	
528-9									b i l i	
871-9									t á m a	
1430-9									i s o	
2088-9									b i s a	
2166-9									u m b a	
2334-9									p i k ʊ̀	
2393-9									m e ɲ a	
2537-9									l o m o	
2665-9									i ŋ g i	
2872-9									k o s i	
2997-9									k á s a	
3075-9									g ʊ l ʊ b e	
4238-9									i s o z i	
4429-9									a s a	
4440-9									b i l i	
4485-9									s ʊ̀	
4574-9									b w á l a	
2798-9									n w a	
3067-9									n t ʊ̀	
3767-9									l o	
4632-9									k á z i	
3185-9									b i k a	
3889-9									s u m o	
240-9									o g a	
893-10										a n a
2689-10										n a m a
1285-10										n w a
1475-10										w a
2828-10										i n a
3464-10										b ɔ n a
448-10										n ɔ ɲ á n i
630-10										b ɛ l ɛ
1095-10										l i m a
1755-10										n ɛ
1767-10										k ʊ k ʊ
2197-10										t ɬ a l a
3207-10										p u l a
3519-10										r ʊ m a
4040-10										e ŋ
1216-10										a b a
1418-10										t i m a
2775-10										b ʊ p a
3397-10										b ɔ l a
4137-10										m i ts a
4384-10										i n ɔ
459-10										l ʊ m a
1083-10										l i l a
1122-10										b i n a
2286-10										l a
2317-10										f u f a
3018-10										ts i l a
3275-10										χ á n a
3639-10										t ɛ t ɛ s ɛ l a
3865-10										t ɬʰ á s i
3981-10										ɛ m a
4374-10										l i m i
94-10										b ɔ χ ɔ
43-10										d i m ʊ
374-10										dʒ a l w a
508-10										f o f u
871-10										r á m a
1273-10										l ɔ r a
1712-10										f u l ɔ
2893-10										s i χ ʊ
3075-10										k ʊ l ʊ b ɛ
3531-10										a n ɛ χ a
1631-10										χ ʊ ŋ̍
3889-10										r u m ɔ
794-10										b ɛ l ɛ χ a
84-10										ʊ l ʊ̀
