COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
1088	j o n			j o n				j o n
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
2063		tʰ a kʰ u				tʰ a kʰ u		
1040	pʰ u i b u			pʰ o i b u				
5						dʒ a ŋ		dʒ a ŋ
72	d̪ a n		d̪ a n			d̪ a n		
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
2055					u kʰ e n		u kʰ e n	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
908	l j a k p u			l e k p u				j a k p u
2422	j a k p o		j a k p o					
1672	l e m a			l e m a				
962	s e m				s e m			s e m
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
388	g u w a			g o w a				
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1169	o t p a			o t p a				
2624	d̪ u n ts i				d u n tʃ i			
1577			ɾ i				ɾ i	
1805	h a s o k l a							kʰ a s o
728	tʰ a ŋ p u							tʰ a ŋ p u
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
1486	p a s a g o ŋ			p a s a g o m				
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
266	j i			j i				
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
590	n a			n a				n a
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
1761					s a ʔ	s a h̥		
635	a t a			a t a				
2201		n a ʃ u				n a ʃ u		
2277			ŋ j e w o			ŋ j e w o		
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
562	s a ŋ k a			s a ŋ k a				
2006	s e m tʃ e n							s e m tʃ e n
153	l i ʃ i ŋ			l i ʃ i ŋ				
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
2312		g o tʃ u				g o tʃ u		
2203					a kʰ ə n		n a kʰ ə n	
