COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
66-2		k a p a k a w								
112-2		t r g a p g s i								
116-2		t o p a k g s i								
125-2		k s t i m a p								
135-2		k i m i p								
139-2		m o o s o								
142-2		a a a m m								
148-2		t a a a r u								
162-2		i p i								
166-2		i m i								
179-2		t a								
45-2		h h o w u m p								
84-2		p i w a								
131-2		t u k s t i m e								
146-2		i r m a m								
154-2		w e e								
192-2		t i t								
197-2		t u p i m								
235-2		s o w i								
237-2		j i m a p i								
246-2		i w i								
250-2		m u p o k u h								
267-2		t o w a								
39-2		p a m a r i m								
42-2		k i t r s m g								
44-2		w a p p m h								
75-2		i p i p a m								
94-2		i n e r e s o								
122-2		p i k i e p i								
52-3			tʃ tʃ t							
56-3			u m tʃ s							
96-3			v tʃ a tʃ							
99-3			v tʃ i j e ɲ							
114-3			tʃ e k i a i							
115-3			o t n i							
133-3			tʃ i p v v a tʃ							
144-3			v t v v v a i							
150-3			k v v s							
234-3			k e m							
236-3			p i k n k							
241-3			v v i ɲ							
249-3			i tʃ tʃ s							
1-3			v v tʃ v j							
2-3			i w ɲ s							
65-3			i v i							
93-3			tʃ e p v a i tʃ i							
95-3			k i tʃ i							
106-3			tʃ i ɲ i tʃ i							
119-3			j p tʃ i tʃ e							
128-3			s e k i tʃ							
147-3			tʃ i ɲ i tʃ i							
231-3			p v k v t e							
232-3			p i i u s							
239-3			ɲ v m v k v m j							
266-3			i tʃ i m e							
3-3			v e i i k e							
4-3			w v t i m							
55-3			i h v ɲ s							
109-3			n p i h i							
121-3			k v p i j m v i							
149-3			tʃ e k							
160-3			k i r i k							
207-3			m i m							
112-3			tʃ v v v v i s r							
125-3			k v tʃ i ɲ v tʃ e							
134-3			o i p v tʃ i							
135-3			t i k i s a							
139-3			ɲ u ɲ e tʃ i s							
57-3			tʃ o k a v a m j							
71-3			o i i							
131-3			tʃ o k t tʃ tʃ m j							
146-3			i k i ɲ v a							
227-3			v a p i tʃ tʃ j							
132-3			n m tʃ i							
240-3			tʃ i m a k j							
52-4				t t e						
56-4				u m e						
96-4				a t a n						
99-4				a m i j a n						
114-4				t o k i r i						
115-4				u m i i						
133-4				t i p a w a						
144-4				a w a w a tʃ i						
150-4				k a w						
234-4				k o m						
236-4				p i k ʒ̟ n						
241-4				a w i n						
249-4				i tʃ e						
1-4				w a ʒ̟ a						
2-4				w ʒ̟ m						
65-4				i w						
74-4				p a n a						
93-4				t a p a m i r i						
95-4				w i t i						
106-4				t i n i r i						
119-4				i j i i i						
128-4				p o k o r i						
147-4				t i m i r i						
231-4				p a n a w o						
232-4				p i i i						
239-4				n a m a k a n						
266-4				i p i m						
3-4				w w i i k o						
4-4				w a m i						
51-4				u w e						
97-4				m a ʒ̟ u m						
109-4				u p i tʃ i k						
121-4				k a p i j a k a						
149-4				t o k						
160-4				k i i i k						
163-4				u p e n						
167-4				p a						
207-4				m i k						
259-4				t o w a						
66-4				k a w a k a w						
116-4				t o p a k a tʃ i						
134-4				n i p a t						
135-4				t i m i ʒ̟ a k						
139-4				m o n o m i						
142-4				o p a a m a o						
145-4				k a t a t i r i						
148-4				t a w a w i n i						
162-4				i n i n						
166-4				i m i						
179-4				t a						
201-4				p e						
21-4				t a w a						
24-4				w a k a a n						
45-4				i w i j j m a						
50-4				i n a						
57-4				t o k a w a n						
71-4				o m i						
84-4				p i w a n						
91-4				m o k o n						
131-4				t o k a ʒ̟ i m						
146-4				i k i m a a						
151-4				k i w						
154-4				w e						
192-4				t o t						
205-4				i p a n						
227-4				w a p i t o						
235-4				r o w i						
237-4				n i m a j i o						
246-4				i w i						
250-4				m o p o t o k						
251-4				w a n a						
271-4				r i w						
284-4				w i t i						
285-4				i m a w i n						
44-4				w a j a m						
75-4				u p i j a						
79-4				t a n i						
94-4				i k e m e r i						
104-4				k i p ʒ̟ w i						
132-4				ʒ̟ m a						
153-4				r a k						
157-4				t a t i m						
174-4				p i m u						
177-4				t o						
240-4				t i m a k						
270-4				k a w a t i ʔ						
52-5					e t e					
56-5					i m e					
96-5					a t a p i					
99-5					a t i m e n					
114-5					t o k i s					
115-5					e t s i					
133-5					t i p a r a s					
144-5					a t a w s i i ʔ					
150-5					k a w					
234-5					k o m					
236-5					p i k e n					
241-5					a w i n					
249-5					i e e					
1-5					w a t a					
2-5					w f m ʔ					
65-5					i w					
74-5					p a n a					
93-5					t o p a r i s i					
95-5					w i k i					
106-5					t i n i ʔ i					
119-5					i j t i i					
128-5					f o k o					
147-5					t i m i s i					
239-5					n a m a k a n					
266-5					i t i m					
3-5					f i r i k o					
4-5					w a t i					
51-5					u w e ʔ					
55-5					y f a m					
97-5					m a f o m					
109-5					y p w j i					
149-5					t o k					
160-5					k i r i k					
163-5					i p e n					
167-5					p a					
207-5					m i					
259-5					t o w a					
66-5					k a r a k a w					
112-5					t a r a j i s i					
116-5					t o p a k s					
134-5					n i p a t					
135-5					t i m i j e k					
139-5					m e k e s i ʔ					
142-5					p a t a m a					
145-5					k a t a t i s					
148-5					t a w a w					
162-5					i n i n					
166-5					i m i					
179-5					t a ʔ					
201-5					p e					
21-5					t a n					
45-5					f a m a i ʔ j					
50-5					i n a ʔ					
71-5					o m i					
84-5					p i w a n					
91-5					m o k o n					
146-5					k i m a s					
151-5					k i w					
154-5					w e					
192-5					t y t					
197-5					t o r i m					
205-5					i p a n					
235-5					s o w i					
237-5					n i m a j i ʔ					
250-5					m o p i k o k					
251-5					w a n a					
267-5					t o w ʔ					
271-5					s i w					
284-5					w i s i					
285-5					i r a w i n					
39-5					j a m i r i m a					
42-5					k i t a r a s ʔ					
44-5					w a n j a m					
75-5					i p y j ʔ					
79-5					t a n i					
94-5					i k e r e s i					
104-5					k i p u n					
122-5					p i k i n a s i					
153-5					s a k					
157-5					t a f a m					
174-5					p y r y					
177-5					t o					
270-5					k a w a t i ʔ					
52-6						i t u i				
56-6						i m u i				
96-6						a t a tʃ i				
99-6						w i i h u k				
114-6						t i k i a				
115-6						t i r tʃ i				
133-6						t i a w a a n i				
144-6						w t w w n a tʃ				
150-6						k w w s				
234-6						k i m s				
236-6						a i k i k s				
241-6						a w i k				
249-6						i tʃ u s				
1-6						w w t w				
2-6						a u m s				
65-6						i w i				
74-6						a w k w s				
93-6						t i a a a i n i				
95-6						w i k i				
106-6						t i k i t i				
119-6						n a t i tʃ s				
128-6						h i k i t i				
147-6						t i m i n i				
231-6						a a k a w i				
232-6						s i i i s i				
239-6						k w m w k a k				
266-6						i t i m i				
3-6						w i i i k i				
4-6						w a t i				
55-6						i h w m s				
97-6						m a h i m i				
109-6						i a u h i e				
160-6						k i w i k i				
207-6						m i				
112-6						t w w u a i s i				
116-6						t i a w k w a tʃ s				
125-6						k w t i m a n e				
134-6						k i a w t i				
135-6						k i m i p				
139-6						m i k i n i s				
201-6						a u s				
21-6						t e k i a				
24-6						t e k i s e k				
57-6						t i k w w a k				
131-6						t i k t t i m i				
227-6						w e a i t t i				
267-6						t i w w				
132-6						t m tʃ p				
240-6						t i m a k				
52-7							e z ë			
56-7							i m e n			
96-7							a r a r n			
99-7							a r i k u n			
114-7							z u k i r i			
115-7							v z i i i			
133-7							z i p a r a i p			
144-7							a z a w r ʃ i			
150-7							k a w n			
234-7							k u m d			
236-7							p i k e k n			
241-7							a w i t d			
249-7							i t e n			
1-7							w a z a n			
2-7							w u m d			
65-7							i w i			
74-7							p a k a d			
93-7							z u p a r i r i d			
95-7							w i k i			
106-7							z i k e t i d			
119-7							i a i z i i			
128-7							h u k u r i			
147-7							z i m i r i n			
231-7							p a k a w u			
232-7							p i i u p			
266-7							i z i m			
3-7							w u r i k u			
4-7							w a r i d			
51-7							u w ë n			
55-7							i h a m d			
97-7							b a h u m d			
109-7							i p i ʃ i n			
121-7							k a p i v a k a			
149-7							z u k d			
160-7							k i r i k d			
163-7							u p ë k			
167-7							p a			
207-7							m i n			
259-7							z u w o			
66-7							k a r a k a w n			
125-7							k a z i m a r i			
135-7							t i m i h ʃ			
142-7							p p a r b d r i			
145-7							k a r a z i r i			
148-7							z a w a w i i d			
162-7							i v i k d			
166-7							i m i			
179-7							z a			
201-7							p e d			
21-7							t a w n			
24-7							z a k u d a n			
50-7							i k a d			
57-7							z u n a w a n			
71-7							u b i n			
84-7							p i w a k d			
131-7							t u k e i e b i n			
146-7							n i b m r a i d			
151-7							k i w d			
197-7							z i b n m			
205-7							i p a k d			
227-7							b a p i i z e			
237-7							k i m a j i			
246-7							i w i n			
250-7							h u r e z u p			
251-7							w a k a			
267-7							z u w p d			
271-7							r i w d			
284-7							w i z i d			
285-7							i r a w i k d			
122-7							r i k i k i r i d			
132-7							e k r ʃ d			
240-7							z i b a n			
52-8								e t y		
56-8								e j e		
96-8								a a a		
99-8								a y a v e		
114-8								t o v a		
115-8								e t a a		
133-8								t e b a a a		
144-8								s i s i a a e		
150-8								v a i		
234-8								v o j		
236-8								b e v e v		
241-8								a i e b		
249-8								e b y		
1-8								i a t a		
2-8								i o j b		
65-8								a i a		
74-8								b a v a		
93-8								t b a v e b a		
95-8								i a v a		
119-8								a a a e e e		
231-8								b a v a i o		
232-8								b a a e		
239-8								j a j a v a		
3-8								i a a a v e		
4-8								i a t a b		
51-8								t i e		
55-8								a y a j b		
109-8								e b a m e		
121-8								v a b a m a v a e		
149-8								t o v		
163-8								e b y		
167-8								b a		
259-8								t o i a		
66-8								v a i a v a i		
112-8								t a s a a a b e		
116-8								t o b a v a		
125-8								v a t e j a y		
145-8								v a s a t a		
45-8								u i a s a b		
91-8								j o v o v		
235-8								b u i a		
246-8								e i e		
250-8								b e s e t e b		
271-8								v e i e		
284-8								i a t a		
39-8								m a j a j a b s		
42-8								v a t a s b s b		
177-8								t o b		
52-9									i t ʃ ʔ	
56-9									e r ɲ	
96-9									a t a i	
99-9									a r i r o n	
114-9									t a k i ʃ	
115-9									u r i	
133-9									t i p a r a i	
144-9									a t a w a i i	
150-9									k a w	
234-9									k a w	
236-9									p i k e n	
241-9									a w i n	
249-9									i ʃ o	
1-9									w a t a	
2-9									w e m ʃ	
65-9									i w ʔ	
74-9									p a n a	
93-9									t a p a r i ʃ i	
95-9									w i ʔ i	
106-9									t i n m h i	
119-9									i p t i i i	
128-9									p u k ʔ ʃ	
147-9									t i k i ʃ i	
231-9									p a n a w a	
232-9									p i p i ɲ	
239-9									n a k a k a n	
266-9									i p i r ʔ	
3-9									w i r i k u ʔ	
4-9									w a t i ɲ	
51-9									h w m ʔ	
55-9									i h a k	
97-9									m a p a r i	
109-9									i p w j i	
121-9									k a p i j a i i i	
149-9									t u k	
160-9									k i i i k	
163-9									a p ɲ n	
167-9									p a ʔ	
207-9									k i	
259-9									t u w a ʔ	
66-9									k a r a k a w	
112-9									t a a i j r r	
116-9									t a p a k a ʃ i	
125-9									k a m i j a ʔ	
134-9									n i p a t i	
135-9									t i k i ʃ	
142-9									p a t a r	
145-9									k a t a t i ʃ	
148-9									t a w a a i	
162-9									i j i n	
166-9									i r i ʔ	
179-9									t a ʔ	
201-9									p w ɲ	
21-9									t a n	
24-9									w a k a ʃ a n	
45-9									e h i j m w a	
50-9									i n a ʔ	
57-9									t o k a w a n	
71-9									o r i	
91-9									r a k a n	
151-9									k i w ʔ	
154-9									w r ɲ	
192-9									t e t	
197-9									t i r k	
205-9									i p a n	
227-9									r a p w m t ʔ	
235-9									ʃ u w i	
237-9									h i k a j i ʔ	
246-9									i w i ʔ	
251-9									w a n a ʔ	
267-9									t u w a	
284-9									w i t i ʔ	
285-9									i r a w i n	
39-9									j a j i k i ɲ a	
42-9									t i t a a j a	
44-9									w a j a m	
75-9									i p i j i	
79-9									t a j i	
94-9									i k r r m ʃ i	
104-9									k i p w r	
122-9									ʃ i k i h i ʃ i	
153-9									i a k	
157-9									t a k a k	
174-9									p a r h	
177-9									t u ɲ	
270-9									k a w a t i ɲ	
52-10										t t e
56-10										i m e
96-10										a r a ʔ
99-10										a tʃ i k o
114-10										t ø k i
115-10										ø r i
133-10										t i p a r a
144-10										a t a w a tʃ i
150-10										k a w ʔ
234-10										k ø m
236-10										p i k o n ʔ
241-10										a w i n ʔ
249-10										i tʃ e
1-10										w a t a
2-10										w ø m ʔ
65-10										i w i
74-10										p a n a
93-10										t o p a r i tʃ i
95-10										w i k i
106-10										t i n i tʃ i
119-10										i e t t i tʃ
128-10										h ø k i
147-10										t i m i ʔ i
231-10										p a n a w ø
232-10										p i i i
239-10										n a m a k a n
266-10										i t i m
3-10										w o i a k o
4-10										w a t i ʔ
51-10										i w e
55-10										i h a m ʔ
97-10										m a h o m
121-10										k a p i j a k i
149-10										t o k
160-10										k i r i k ʔ
163-10										i p e n
167-10										p a
207-10										m i ʔ
259-10										t o w a
112-10										t r a i j w a ʔ
116-10										t o p a k a tʃ i
125-10										k a t i m i ø
134-10										n i p a t ʔ
139-10										m ø ɲ ø tʃ i
142-10										p p a r m m a
145-10										k a r a t i
148-10										t r w w r i
162-10										i j i n
166-10										i m i
179-10										t a
201-10										p e ʔ
24-10										k o r ø k a n
45-10										i h r a n k j
50-10										i n a
71-10										o m i ʔ
84-10										p i w a n
91-10										m ø k ø n
146-10										i k i m a tʃ
151-10										k i w ʔ
154-10										w ø ʔ
192-10										t ø t
197-10										t i tʃ i tʃ
205-10										i p a n ʔ
235-10										tʃ o w i
237-10										n a m a j i
250-10										m o r ø t i k
251-10										w a n a
267-10										t o w a
271-10										tʃ a w
284-10										w i t i ʔ
285-10										i r a w i n
39-10										j a m i r i m a
42-10										k i t r r m a
44-10										w a ɲ j a ʔ
79-10										t a n i
94-10										i k ø r ʔ tʃ
104-10										k i h i r ʔ
122-10										p i k i n i tʃ i
132-10										o m i
153-10										i a k
157-10										t a r i m ʔ
174-10										h i r a ʔ
177-10										t ø
270-10										k a w a t i
