COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
-260	θ ɨ ɴ		t e i ɴ		t e ɴ	t i n	t e ɴ	t e ɴ dʑ i k u	t i ɴ	
196	j u r u	j o r u		j o r u	j o r u	j u ɭ	j o r u	j o r u	j u r u	j o r u
450			u r e i t a	u r e t a			o r e t a			
3			o iː				o r a	o r e		
270			m i z u i u ɴ		m i z uː m i					m i z uː m i
422	h u k u r ɨ r u r i	h u k u r e r u	h u k u r u	h u k u r e r u	h u k u r e r u	f u k u r i ɭ	ɸ u k u r e r u	h u k u r e r u	h u kː w i j u ɴ	h u k u r e r u
32				j o k e	j oː k e					
286								m u k oː z u n e	h w i ɕ a	
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
159				j a r u			j a r u	j a r u		
383	n a b i r o s a r i					n a b ɭ ɨː				
261		s o r a		s o r a						s o r a
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
53			o t o k o	o t o k o	o t o k o		o t o k o	o t o k o		o t o k o
442	s e m e ts ɨ k ɨ r u r i	s i m e ts u k e r u	s i m e ts u k u	s i m e r u		ʃ i m i ɭ	s i m e r u	s i m e ts u k e r u	s i m i j u ɴ	s i m e ts u k e r u
175	s ɨ n a		z ui n a	s u n a	s u n a		s u n a	s u n a	ʃ i n a	s u n a
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
244	x u m a					k o m a n			k u m a	
359		m i dʑ i k a kʲ a	m i ɕ k e	m i z o i	m i dʑ i k a i		m e tɕ i k eː	m i dʑ i k a i		m i dʑ i k a i
2				a s i	w a t e					w a t a s i
338				k a n a i	k a k a			k aː s a ɴ		k a n a i
5					a ɴ t a					a n a t a
274	n eː θ a		n u r e i t a	n u r e t a	n u r e t a		n o r e t a	n u r e t a	ɴ d i t oː r u	n u r e t a
78		a b u r a n i k u	a b u r a m i	a b u r a	a b u r a	a vː a	a b u r a	a b u r a n i k u		a b u r a m i
84		o b a		o	oː		o	o		
75		k u a b e	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
297	ʔ w ɨː s ɨ b a		s u b a			s u b a			ʃ i b a	
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
24		m i ɴ n a		m i ɴ n a	m i ɴ n a	mː n a	ɴː n a	m i ɴ n a	ɴ n a	m i ɴ n a
245		k o k o	k o k o	k o k o	k o k o		k o k o	k o k o		k o k o
161	ʔʲ u r i	j u	j u i u	j uː	j uː		e o	j uː	ʔʲ u ɴ	j uː
256			s u nː e		s u k e n a i			s u k u n a i		s u k u n a i
183		h i	h i	h i	h iː		ɸ i	h i	h w iː	h i
11	w a x j a	w a r e ɴ i s a				b a n t iː			w a tː aː	
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
342	j u k i	j u k i	j ui	j u k i	j u k i	j u ts ɨ	e k i	j u k i	j u tɕ i	j u k i
412	s e h e r u r i	s a k e r u	s a k u	ɕ a k e r u	s a k e r u	s a k i ɭ	s a k e r u	s a k e r u	s a k i j u ɴ	s a k e r u
398		k o s u r u	k o s u	k o s u r u	k o s u r u		k o s u r u	k o s u r u		k o s u r u
155	i r u r i	i t e							i ts oː n	
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
255		tɕ iː t o					tɕ iː t o			
345	w a r a b ɨ					j a r a b i			w a r a b i	
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
235	x j a s i		i k e ɴ						ts aː	
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
264	k i r i	k i r i	k i j i	k i r i	k i r i	ts ɨː			tɕ i r i	k i r i
376	w a r u s a r i	w a r u kʲ a	w a r i		w a r ui		w a r iː	w a r ui	w a sː a ɴ	w a r ui
262	h i r u h i ɴ m a	h i r u m a	h i j i	h i r u m a	h i r u m a		ɸ i r u	h i r u m a	h w i r u	h i r u m a
210	m iː s a r i		n i k e			m ɨː			m iː s a ɴ	
211				eː	eː		eː	eː		iː
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
21	n uː					n a u			n uː	
117				k i m o					tɕ i m u	
352	tɕ i kʲ a s a r i	tɕ i k a kʲ a	tɕ i k e	t i k a i	tɕ i k a i		tɕ i k eː	tɕ i k a i	tɕ i ts a s a ɴ	tɕ i k a i
56	tɕ u	h i t o	h iː t o	h i t o	h i t o	p ɨ t u	ɸ u t o		tsː u	h i t o
386						m a tː oː β u			m a tː oː b a	
192		a o kʲ a	a o	a o i	a o i	a u	a w eː	a o i		a o i
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
206						m t i			m iː	
146	ʔ a kː u r i		a j u ɴ	a r u k u	a r u k u	a ɭ ɨ f u	a r u k u	a r u k u	ʔ a tsː u ɴ	a r u k u
138	s i mʲ u r i		s iː ɴ	s i n u r u	s i n u	s ɨ n	s i n o r u	s i n u	s i n u ɴ	s i n u
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
347	k i r u r i	k i r u	k i t	k i r u	k i r u	ts ɨː ts ɨː	k i r u	k i r u	tɕ i j u ɴ	k i r u
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
435	h u k u r i	h u k u	h u	h u k u	h u k u	fː u	ɸ u k u	h u k u	h u ts u ɴ	h u k u
420	ʔ u θ ɨ r u r i	o t e r u	o ts u		o tɕ i r u	u t i ɭ	o tɕ i r u	o tɕ i r u	ʔ u t i j u ɴ	o kː o tɕ i r u
446	ɕ aː tɕ i	s i t a	s i t e	s i t a	s i t a e	s ɨ t aː r a	s i t a	s i t a	s i ts a ɴ k a i	s i t a e
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
340	m a ɕ u					m aː s o			m aː ɕ u	
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
344		k o d o m o	k o i d o ɴ	k o d o m o	k o d o m o		k o d o m o	k o d o m o		k o d o m o
179		tɕ i tɕ i		t u t i	ts u tɕ i		tɕ i tɕ i	ts u tɕ i		ts u tɕ i
224					a ɴ t a r a					a ɴ t a t a tɕ i
455	ʔ i k i tɕ u r i	i k i t e	i k iː tɕː o	i k i tʲ uː	i k i t e r u		e k e tɕ o r u	i k i t o r u	ʔ i tɕ i ts oː ɴ	i k i t e r u
123			k uː				k uː	k uː		
265							m o j a	m o j a		
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
289		u d e		u d e		u d i	o d e	u d e		u d e
396	h u r u s a r i	h u r u s i kʲ a	ɸ u r i	h u r ui	h u r ui		ɸ u r iː	h u r u s iː	h u r u s a ɴ	h u r ui
215		j o kː j a	j o k a							
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
288			a ɕ	a s i	a s i		a s i			a s i
449					dʑ u k u s i t a					dʑ u k u s i t a
303	w a θ a	h a r u t a	z u z u w a t a	h a r a w a t a	h a r a w a t a		h a r a w a t a	h a r a w a t a		h a r a w a t a
314		m o s i	m o ɕ i k a		m o s i	m u s ɨ	m o s i	m o s i	m u s i	m o s i
424	o θ a u r i	u t o u	ui t o	u t a u	u t a u		o t a o	u t a u	ʔ u t a j u ɴ	u t a u
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
361	ʔ u b u s a r i	o m o kʲ a	o i m i	o m o t a i	o m o t a i	i v u	o m eː	o m o i	ʔ ɴ b u s a ɴ	o m o i
306	n a r i					n a ɭ			n a i	
418	n o u r i		n uː	n uː	n uː	n u z ɨ	n oː	n oː		n uː
12				a s i r aː	w a t e r a					w a t a s i t a tɕ i
280	n a g a m u ɴ								n a g a m u ɴ	
432			s u i u		s uː		s uː	s uː		s uː
114	k u b i	k u b i	k ui	k u b i	k u b i		k u b i	k u b i	k u b i	k u b i
404	n a g ɨ r u r i		n a g u				n a ŋ e r u	n a g e r u	n a g i j u ɴ	n a ŋ e r u
-107			h iː z a				ɸ u z a			
10	ʔʲ a					vː a			ʔʲ aː	
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
447	ʔ w ɨː tɕ i	w e	u eː	u e	u eː	w aː r a	e w e	u e	ʔ w iː ɴ k a i	u eː
43			tɕ i ɴ k e		tɕ iː s a i			tɕ iː s a i		tɕ i tɕː a i
101	h w a		h a	h a	h aː	p aː	ɸ a	h a	h aː	h a
431		n o m u		n o m u						
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
62	ʔ i ɴ		i ɴ	i n u	i n u	i n	e n o	i n u	ʔ i ɴ	i n u
423	x a ɴ g e r u r i	k a ɴ g i a r u	k a ɴ g u	k a ɴ g a e r u	k a ɴ ŋ a e r u	k a ŋ g a i ɭ	k a ɴ ŋ a e r u	k a ɴ g a e r u	k a ɴ g eː j u ɴ	k a ɴ ŋ a e r u
86			s iː b o							s i pː o
207		a t a r a s i kʲ a					a t a r a s i	a t a r a s iː		a t a r a s iː
58		s a k a n a			s a k a n a					s a k a n a
248	ʔ a m a								ʔ a m a	
182	x ɨ b u s i		k e i m ui	k e m u r i	k e m u r i	k i β u s ɨ	k e m o r i	k e m u r i	k i b u s i	k e m u
330				ɕ u dʑ i ɴ	ɕ u dʑ i ɴ					ɕ u dʑ i ɴ
307		m i	m iː	m i	m iː		m i	m i		m i
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
394	h i dʑ a r i	h i d a r i	h i d a i	h i d a r i	h i d a r i	p ɨ d a ɭ	ɸ u d a r i	h i d a r i	h w i z a i	h i d a r i
382			ts u r u ɴ		ts u r u ts u r u		ts u r u ts u r u	ts u r a ts u r a		
130	mʲ uː r i		m i	m i r u	m i r u	m iː ɭ	m i r u	m i r u		m i r u
443		s a g e r u		s a g e r u						
122				t a b e r u	t a b e r u					t a b e r u
20			n a iː	n a n i	n a n i		n a n i	n a n i		n a n i
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
348	h i r u s a r i	h i r o kʲ a	h i r e	h i r o i	h i r o i	pˢ ɨ s u	ɸ u r eː	h i r o i	h w i r u s a ɴ	h i r o i
191	ʔ oː s a r i								ʔ oː s a ɴ	
351	θ uː s a r i	t oː kʲ a	t o j e	t oː i	t o i	t uː	t o w eː	t oː k ui	t uː s a ɴ	t oː i
70	θ a n ɨ	t a n e	t a n e	t a n e	t a n e	t a n i	t a n e	t a n e		t a n e
414	h u r u r i	h o r u	h o	h o r u	h o r u	p u ɭ	h o r u	h o r u	h u j u ɴ	h o r u
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
339		ɕ o	s i o	s i j o	s i o		s i o	s i o		s i o
39			h u t e	h u t o i			ɸ u t eː			
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
113	w a θ a					b a t a			w a t a	
158					a ŋ e r u					a ŋ e r u
178	m i tɕ a					m t a			ɴ ts a	
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
153			s u w a iː tɕ o	s u w a r u	s u w a tː e r u		s u w a r u	s u w a r u		s u w a tː e r u
290			t e		t eː				t iː	
184	u a ts ɨ					u m a ts ɨ				
188	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a		j a m a
413	ts ɨ k i s a s u r i	ts u tɕː a s u	ts u iː s a	t u k i s a s u	ts u k i s a s u	ts ɨ f u	s a s u	ts u k i s a s u	ɕ i tɕ i k u dʑ i j u ɴ	ts u k i s a s u
437					k o w a ŋ a r u					k o w a ŋ a r u
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
458	θ u s i	t o s i	t o ɕ	t o s i	t o s i	t u s ɨ	t o s i	t o s i	t u s i	t o s i
151	n ɨ h u θ u r i								n i ɴ t oː ɴ	
387				eː	eː		eː			iː
126	k ui ts ɨ k ɨ r u r i	k ui ts u k u		k ui t u k u					k uː j u ɴ	
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
296		k u tɕ i b i r u		k u t i b i r o	k u tɕ i b i r u		k u tɕ i b e r o	k u tɕ i b e r a		k u tɕ i b i r u
427							k a ŋ u	k a g u		k a ŋ u
251	b i tɕ i n a								b i ɕ i n u	
346	k u r a s a r i	k u r a kʲ a	k ui r e	k u r a i	k u r a i	fː a	k u r eː	k u r a i	k u r a s a ɴ	k u r a i
318		k a k a	o k aː h a ɴ	o k aː s a ɴ	o k aː tɕ a ɴ		k a k a			o k aː s a ɴ
