COGID	1	10	2	3	4	5	6	7	8	9
1585-1	a l l a									
1712-1	β ʊ l ɔ									
1872-1	h a									
2088-1	β i s a									
2166-1	u m m m b									
2334-1	b i g ɔ									
2393-1	m ɛ u a									
2537-1	l ɔ m ɔ									
2665-1	i ŋ g i i									
2738-1	β ɛ ɛ l ɛ									
2872-1	k ɔ s i									
2893-1	s i k ʊ									
2997-1	g a z z a									
3075-1	g ʊ l ʊ β ɛ									
3675-1	l w ɛ ɛ l ɛ									
4028-1	β w ɛ									
4137-1	m i l a									
4238-1	z s ɔ z i									
4316-1	t a t ʊ									
4429-1	a s s a									
4440-1	β i l i									
4485-1	s ʊ									
4574-1	β p a l l a									
4688-1	w ɛ a									
143-1	β ʊ									
240-1	ɔ ɔ g a									
388-1	h m ɲ ʊ m									
401-1	d a									
2689-2		ɲ a m a								
893-2		a n a								
1303-2		ŋ o m a								
2197-2		s a l a								
2828-2		iː i n a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		k a l a ŋ ŋ a								
3207-2		v u l a								
3519-2		t u m a								
3686-2		v m m b a								
4249-2		k u m i								
4451-2		v i s i								
448-2		n o n iː								
630-2		v e e l e								
814-2		ŋ oː m m e								
1216-2		g b v a								
1228-2		b w a								
1418-2		s i m								
1475-2		g w a								
2026-2		t w e								
3826-2		s o k a								
4003-2		v v v a								
4373-2		l i m i								
4384-2		i ɲ o								
84-2		u l u								
116-2		v i k a								
419-2		l o g o								
587-2		o e g o								
660-2		l e l a								
848-2		k a l a								
1122-2		v iː n a								
1159-2		ɲ a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i ŋ g i l a								
2419-2		s e k a								
2750-2		e e iː i								
3441-2		s e e ŋ a								
3464-2		v o n a								
3639-2		t e t e w b a								
3981-2		i m a a								
4192-2		v iː m m b								
4350-2		l e e l o								
278-2		v a								
3971-2		k a m a								
55-2		ɲ a m a								
43-2		s i m u								
93-2		k o n o								
459-2		l u m a								
1137-2		s iː k u								
1585-2		a l l a								
1872-2		p a								
2166-2		u m m a b								
2872-2		k o s i								
2997-2		g a s s a								
3075-2		g u l u v e								
3675-2		l w e l l e								
4137-2		m i l a								
4238-2		iː v s i iː								
4316-2		t a t u								
4574-2		v w á a l a								
3067-2		n t u								
3531-2		a n e k k								
1033-2		k o dʒ o l								
3185-2		v i k k								
794-2		v e k b k								
143-2		v u u								
240-2		o g a								
388-2		n u m a								
2689-3			m a m a							
893-3			a n a							
1285-3			n w a							
1303-3			k o m a							
2197-3			s a l a							
2828-3			i i n							
3572-3			s o n i							
1095-3			l i m a							
1755-3			n e							
1789-3			x a l a ŋ k k							
3207-3			f u l a							
3519-3			r u m a							
3686-3			f m b b							
4249-3			x u m i							
4451-3			β i s i							
448-3			u o n i							
630-3			β e e l e							
1216-3			k a β a							
1228-3			b w a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β o l a							
4003-3			i β a							
4040-3			k e n i							
4373-3			l i m i							
4384-3			i u o							
181-3			k o β k o							
419-3			l o k a							
587-3			o ŋ k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n a a n							
1396-3			s o f u							
1666-3			r a n o							
1767-3			k o x o							
1906-3			i ŋ k i l a							
2177-3			ŋ k a p i							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i							
3275-3			x a a n							
3464-3			β o u a							
3639-3			r e r e m e l							
3981-3			i m a							
4192-3			f i e m b							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			r á x o							
3971-3			x a m a							
93-3			x o u o							
200-3			β i							
374-3			d a l w a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			f i k o							
2393-3			m i ɲ a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l w e e l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			β w a l a							
4688-3			p i p e							
2798-3			n w a							
3067-3			n r u							
3531-3			a n i x x							
3767-3			l o							
4632-3			x á s i							
401-3			d a							
2689-4				ɲ a m á						
893-4				á n á						
1285-4				n p á						
3572-4				s ɔ n i						
1755-4				n e						
1789-4				k á l á g g a						
3686-4				i m m a						
4451-4				b i s i						
1216-4				g a b a						
4003-4				i b dʒ						
419-4				l ɔ g						
1122-4				b i n á						
1430-4				i s r						
1666-4				r á n ɔ ɔ						
1767-4				k ɔ k ɔ						
55-4				ɲ a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t p i						
4632-4				k á s i						
2689-5					f a m a					
893-5					a n a					
1285-5					n w					
1303-5					g o m a					
2197-5					ʃ a l a					
2828-5					ʃ i n					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m a					
3686-5					ʃ e m b					
4249-5					k u m i					
448-5					n u n i					
630-5					β e e l e					
814-5					g o m m e e					
1228-5					b w					
1418-5					ʃ i m p					
2026-5					t w e					
2775-5					β u m m					
3397-5					β o l					
3826-5					ʃ o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					ʃ u u u					
116-5					f i k					
587-5					o ŋ g o o					
848-5					k á l					
1159-5					f a					
1350-5					l j					
1396-5					ʃ o β u					
1430-5					i s o					
1767-5					g o k o					
2286-5					l					
2317-5					β u β					
2419-5					s e k a					
2750-5					e tʃ ʃ i					
3018-5					ʃ i l					
3275-5					k a n d					
3441-5					s á ŋ g					
3885-5					s u m o					
4192-5					β i e m b					
4260-5					s w					
4350-5					l e e l o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					n a m					
94-5					β o k o					
2717-5					g β g					
4139-5					m i n					
200-5					β i					
374-5					β p l w					
508-5					β o f u					
528-5					β i l i					
575-5					t					
1137-5					ʃ i k u					
1339-5					t w i i					
1872-5					p					
2537-5					l o m o					
2738-5					β e e l e					
2872-5					k o s i					
2893-5					s i k u					
3675-5					l w e i l e					
4028-5					w e e					
4238-5					i s β ʃ i					
4429-5					β s s					
4485-5					s u					
2798-5					n w					
3531-5					a a e k k a					
3767-5					l o					
4632-5					k β ʃ i					
1033-5					k o s o l					
3185-5					β i k					
1303-6						k ɔ m a				
1755-6						n ɛ				
448-6						ɲ o n i				
1475-6						k m a				
3397-6						ɓ ɔ o				
2286-6						o a				
278-6						ɓ a				
2717-6						k g ɓ k g				
4137-6						m i o a				
3767-6						o ɔ				
1033-6						k ɔ s ɔ ɓ				
2689-7							ɲ á m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							ʃ á r a			
2828-7							i i n			
3572-7							s o n i			
1095-7							r i m a			
1755-7							n e			
1789-7							k á r a ŋ g ɣ			
3519-7							t u m a			
3686-7							v e b b			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m b e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u b b			
3826-7							ʃ o k a			
4003-7							i v v			
4040-7							ɣ e d i			
84-7							u r ɣ			
116-7							f i k			
181-7							ɣ o v g ɣ o			
419-7							r o ɣ a			
587-7							o ŋ g ɣ o			
660-7							r e r a			
848-7							k r a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							n á á n e			
1396-7							dʒ o v u			
1430-7							i s ʃ			
1906-7							i g ɣ i r			
2177-7							ŋ ɣ a			
2419-7							s e k a			
3018-7							z i r a			
3275-7							k á n n			
3441-7							s ŋ g ɣ			
3464-7							v o n a			
3639-7							t e t e b e a			
3885-7							tʃ u m o			
4192-7							v i e b i			
745-7							t á k o			
3971-7							k á m a			
55-7							ɲ a m a			
2717-7							g a ŋ g a			
4139-7							m i n a			
93-7							k o d o			
459-7							r u m a			
575-7							t a			
1712-7							f u r o			
2088-7							v i s a			
2166-7							ɲ u m m i			
2334-7							h i g o			
2393-7							m ɲ a			
2537-7							r o m o			
2665-7							i ŋ ɣ i			
2997-7							ɣ á s ʃ a			
4028-7							v e			
4316-7							t á t u			
4429-7							v á s a			
4688-7							h e h w			
3067-7							n t u			
3185-7							v i i k			
794-7							v e o e k			
143-7							v u u			
388-7							h u m m			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								ʃ a r a		
2828-8								d î n		
3572-8								ʃ ô n î		
1755-8								n ɛ		
1789-8								k a r a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								d m m p		
4249-8								k u m î		
4451-8								v î ʃ î		
814-8								ŋ ô m m ɛ ɛ		
1228-8								b w a		
2026-8								t w ɛ		
2775-8								v u m m a		
3826-8								ʃ ô k a		
4040-8								g ɛ n î		
181-8								g ô k g ô ô		
660-8								r e r a		
848-8								k á r a		
1083-8								r î r a		
1159-8								ɲ a		
1350-8								r w a		
1396-8								ʃ ô v u		
1666-8								t a n n ô		
2177-8								ŋ g a		
2317-8								v u v a		
4260-8								ʃ w a		
745-8								t á k ô		
3971-8								k á m a		
94-8								v ô k ô		
2717-8								g g ŋ g g		
4139-8								m î n a		
43-8								d i m u		
575-8								t a		
871-8								t á m a		
1339-8								t w i i		
1585-8								a a r a		
1872-8								p a		
2893-8								d i k u		
4028-8								v w e		
4316-8								t a t u		
4440-8								v î r î		
4485-8								ʃ u		
4688-8								w e		
2798-8								n w a		
794-8								v e r e k a		
2689-9									ŋ a m a	
893-9									a n a	
1285-9									n b a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									g a l a g g	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									k o m b e e	
1228-9									b b a	
1418-9									s i m a	
1475-9									g p a	
2026-9									o b e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i k a	
181-9									g o b g g o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s s	
1666-9									r a n o o	
1767-9									g o k o	
1906-9									i g i l	
2177-9									g a	
2419-9									s e k a	
2750-9									e s z i	
3018-9									z i l a	
3441-9									s e ŋ g g	
3885-9									s u m o	
3981-9									i b a	
4260-9									s b a	
4350-9									l e e l o	
278-9									b a	
745-9									r á g o	
55-9									n a m a	
94-9									b o g o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2088-9									b i s a	
2166-9									ʊ ʊ m b a	
2334-9									b i g o	
2393-9									m a ɲ a	
2537-9									l o m o	
2665-9									i g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a a s a	
3075-9									g u l u b e	
4238-9									i s s s i	
4429-9									b á s	
4440-9									b i l i	
4485-9									s u	
4574-9									b p a a l a	
2798-9									n b a	
3067-9									n r u	
3767-9									l o	
4632-9									k b s i	
1033-9									k o s o m	
3185-9									b i i k	
240-9									o o g	
401-9									a a	
2689-10										ɲ a m a
893-10										a n̩ a
1285-10										n̩ w a
2197-10										s á l a
2828-10										s s n̩ a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										ŋ̍ u l a
3519-10										r ʊ m a
448-10										n ʊ̀ n̩ i
630-10										b ɛ e l ɛ
1216-10										χ a b a
1418-10										s i m
2775-10										b ʊ m w a
3397-10										tɬ ɔ l a
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										s ʊ χ ʊ̀ l
1083-10										l i l a
1122-10										tɬ i n̩ a
2286-10										l a
2317-10										tɬ ʊ b a
3018-10										s i l a
3275-10										χ a n n̩ a
3464-10										b ɔ n̩ a
3639-10										r ɛ r ɛ m a
3885-10										ɲ ʊ m ɔ
3981-10										i m a
94-10										b ɔ χ ɔ
4139-10										m i n̩ a
43-10										d i m u
374-10										a w w w
459-10										l u m
508-10										tɬ ɔ ŋ̍ u
871-10										r a m a
1712-10										ŋ̍ u l ɔ
2893-10										d i χ ʊ
3075-10										χ u l u tɬ ɛ
3531-10										a n̩ n̩ i χ
794-10										tɬ e χ a
