COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
864		g o ŋ			g o ŋ			
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
2624	d̪ u n ts i				d u n tʃ i			
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
1778	z a	z a	z a	z a	z a	z a	z a	s a
1118		tʃʰ u i						tʰ u l i
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
854	p a i pʰ u			p a i p u				p e p u
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2055					u kʰ e n		u kʰ e n	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2489		pʰ a k p o	pʰ a k p o					
1602	tʃ a			tʃ a				tʃ a
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2173		b i n tʃ u		b i n tʃʰ a m				
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
2219		ʃ e ʃ u				ʃ e ʃ u		
1603		r a	r a		ɾ u	r a	ɾ u	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
2006	s e m tʃ e n							s e m tʃ e n
2784			z i	z i		z i		z i
2554		d̪ u ɾ i				d̪ u ɾ i		
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1761					s a ʔ	s a h̥		
5						dʒ a ŋ		dʒ a ŋ
582	p u r tʃ i			p u r tʃ i				
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
1049	b u		b u	b u	b u	b u	b u	b u
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
1577			ɾ i				ɾ i	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
2555				g a tʃ a	k a tʃ u		k a tʃ u	
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
388	g u w a			g o w a				
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1264				z o ɾ				z o ɾ
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2063		tʰ a kʰ u				tʰ a kʰ u		
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
1698	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u m	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
1760	s a h̥	s a h̥	s a	s a				
562	s a ŋ k a			s a ŋ k a				
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2350					tʃ o kʰ ə n			tʃʰ o l a n
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
580	b l a s a							b l a s a
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
872	pʰ u ŋ k a			pʰ u ŋ k a				
2277			ŋ j e w o			ŋ j e w o		
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
1169	o t p a			o t p a				
117					kʰ a r i		kʰ a r i	
1627	d̪ u l u l a			d o l u				
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
1486	p a s a g o ŋ			p a s a g o m				
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
865						z a s	z a s	
2323						kʰ o d̪ i l o		kʰ o l o
373	k o b i	k o b i				k o b i		
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
1014			g e s t̪ u j a			g e s t̪ u r		
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1672	l e m a			l e m a				
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
1575	ɾ i j a m a			ɾ i j a m a				
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
483	w a	w a	w a		w a	w a	w a	w a
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
1809					tʃ i kʰ e n		tʃ i kʰ e n	
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
856			k j a k p a				k j a k p a	
1161	a m	a m	a m		a m	a m	a m	a m
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
2149					n u p kʰ ə n		n u p kʰ ə n	
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
517	t i ŋ p u			t i ŋ p u				
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1773						h a ŋ a n u		h a ŋ g i n u
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
590	n a			n a				n a
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
463	t o			t o				
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
2203					a kʰ ə n		n a kʰ ə n	
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
1798					dʒ o ŋ		dʒ o ŋ	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
1088	j o n			j o n				j o n
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2445		t̪ a m tʃ u				t̪ a m tʃ u		
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
1646		tʃ o	tʃ o	tʃ o			tʃ o	
266	j i			j i				
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
728	tʰ a ŋ p u							tʰ a ŋ p u
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
962	s e m				s e m			s e m
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2296				tʰ o g tʃʰ a m				t o k p a n
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
2158					p i r kʰ ə n		p i r kʰ ə n	
1133		j u		j u	j u	j u	j u	
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
2422	j a k p o		j a k p o					
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
2358			ʔ i w o			ʔ i w o		
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2404	pʰ a l o		pʰ a w o					pʰ a l o
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2053		u n tʃ u		ŭ n tʃʰ a m				
2646		h a ŋ j a				h a ŋ j a		
134	dʒ a p							dʒ a p
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
1950	z u	z u	z u	z u	z u	z u	z u	z u
2638		p e t̪ a r				b e t̪ a r		
