COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2364-1	tɕ i ³³									
2395-1	tɕ j ə˞ ³⁵									
2406-1	tɕʰ j ə˞ ³⁵									
2417-1	k u ²¹									
2428-1	k u ŋ ³⁵									
2450-1	k j o ²¹									
2484-1	ʂ i ³³									
2495-1	k u ²¹									
2565-1	tɕ i ⁵⁵									
2611-1	j ou ⁴⁴									
2632-1	s w a ³⁵									
2644-1	s w a ³⁵									
2674-1	m o ŋ ³³									
2698-1	ʂ o ³³									
2709-1	n i ²¹									
2720-1	tɕ i ²¹									
2772-1	k u ⁴⁴									
2791-1	tɕ j ə˞ ³⁵									
2837-1	tɕ i ³⁵									
2859-1	ʂ j e n ³⁵									
2889-1	tɕ j i ³³									
2900-1	k u ³³									
2928-1	ts o ŋ ⁵⁵									
2941-1	k ɯ ⁵⁵									
2998-1	k i ³³									
3031-1	tʰ u ³³									
3052-1	t i ⁴⁴									
3064-1	t u ²¹									
3084-1	tʰ ə˞ ⁴⁴									
3117-1	ts i ²¹									
3128-1	k ə˞ ²¹									
3150-1	t e ⁴⁴									
3161-1	ʂ ɯ ³³									
3172-1	tɕ i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ²¹									
3308-1	k e ŋ ⁵⁵									
3340-1	k ou ⁴⁴									
3362-1	tɕ i ³⁵									
3409-1	m i ³³									
3454-1	k o ŋ ³⁵									
3493-1	ʂ ou ⁴⁴									
3536-1	ʂ u ³¹									
3548-1	f o ³³									
3645-1	ʂ u ³³									
3678-1	ʈʂʰ i ⁴⁴									
3757-1	k u ²¹									
3779-1	k u ²¹									
3813-1	j e ³⁵									
3835-1	ʂ j e n ⁵⁵									
3855-1	p e ³¹									
3885-1	s w e ⁴⁴									
3907-1	pʰ e ⁵⁵									
3942-1	ts i ³³									
3953-1	tɕ j ə˞ ³⁵									
4023-1	ʂ j ə˞ ³⁵									
4034-1	tɕ i ³⁵									
4143-1	tɕ u ²¹									
4185-1	m u ŋ ³⁵									
4227-1	tɕ i ³⁵									
4238-1	k u ²¹									
4249-1	k u ŋ ³⁵									
4271-1	ts i ²¹									
4304-1	tɕ i ²¹									
4315-1	t o ³³									
4336-1	tɕ i ²¹									
4400-1	s o ŋ ³⁵									
4411-1	j e ³⁵									
4441-1	k u ²¹									
4557-1	k u ⁴⁴									
4591-1	j o ³³									
4602-1	ɣ ɯ ⁴²									
4687-1	j e ³⁵									
4720-1	k e ³⁵									
4731-1	k e ⁴⁴									
4763-1	ʂ i ³¹									
4918-1	tɕ i ²¹									
4976-1	t ɯ ⁴⁴									
4998-1	ʂ i ³³									
5037-1	t i ⁴²									
5048-1	tɕ i ³⁵									
5100-1	m a ²¹									
5111-1	p e ²¹									
5122-1	k w a ³³									
5163-1	tɕ i ⁵⁵									
5192-1	tɕ o ²¹									
5225-1	n ou ŋ ⁴²									
5236-1	tʰ i ³³									
247-1	p i ³¹									
289-1	ʂ i ⁴⁴									
338-1	k w e ³³									
378-1	k i ²¹									
621-1	k w a ⁴⁴									
632-1	n o ³³									
645-1	p a ²¹									
742-1	k ə˞ ⁴⁴									
752-1	ŋ a ²¹									
763-1	k o ²¹									
809-1	pʰ u ⁴²									
853-1	k o ŋ ⁵⁵									
916-1	tɕ j o ²¹									
960-1	m i ⁵⁵									
1001-1	k ɯ ⁵⁵									
1074-1	x u ³⁵									
1130-1	pʰ e ⁴⁴									
1184-1	ʂ o ³⁵									
1230-1	k w o ³⁵									
1263-1	m i ⁴⁴									
1423-1	k o ŋ ³³									
1433-1	m ɯ ²¹									
1462-1	w e ³⁵									
1629-1	f ʯ ³³									
1682-1	ʂ j o ³⁵									
1706-1	tɕ j a ⁴²									
1925-1	tɕ i ³³									
1991-1	ts o ³³									
2040-1	p u ³³									
2107-1	x u ⁴²									
2118-1	p u ³³									
2141-1	ʂ j o ²¹									
2540-1	tɕ o ²¹									
2576-1	m e ³⁵									
2664-1	m ɯ ³⁵									
2753-1	tɕ j o ŋ ³⁵									
2848-1	tɕ i ²¹									
2870-1	ɣ ɯ ³³									
2871-1	s w a ⁴⁴									
2952-1	s w a ³⁵									
3020-1	p u ³³									
3214-1	p e ³⁵									
3285-1	tʰ a ³³									
3373-1	tʰ ə˞ ⁴⁴									
3397-1	j a ²¹									
3443-1	k ɯ ²¹									
3566-1	k ə˞ ⁴⁴									
3590-1	s u ⁴⁴									
3601-1	k ə˞ ²¹									
3634-1	ts o ³³									
3689-1	k e ³³									
3964-1	j ɯ ³⁵									
4056-1	t a ⁴²									
4102-1	ʈʂʰ u ²¹									
4326-1	k ɯ ³³									
4412-1	m ə˞ ³⁵									
4511-1	tɕ j ə˞ ⁴⁴									
4581-1	k ɯ ⁵⁵									
4676-1	ʈʂʰ u ⁵⁵									
4688-1	m ə˞ ³⁵									
4708-1	ou ⁴⁴									
4814-1	ts i ⁴⁴									
4844-1	ɣ ou ⁴⁴									
4854-1	k o ŋ ³³									
4929-1	j ɯ ²¹									
4940-1	t w e n ³⁵									
5027-1	tɕ ou ⁴⁴									
5071-1	m ɯ ⁴⁴									
5083-1	k w a ³³									
5248-1	tʰ i ³³									
82-1	ʈʂʰ ou ⁴⁴									
132-1	j u ⁴²									
141-1	ŋ u ³¹									
227-1	tɕʰ i ⁴⁴									
359-1	tɕ w e ³⁵									
379-1	p e ²¹									
422-1	tɕ i ³³									
979-1	t e ⁴⁴									
1046-1	ɣ ou ⁴²									
1274-1	ɯ ³³									
1315-1	tɕ w ə˞ ³⁵									
1337-1	k o ŋ ²¹									
1390-1	j i ⁴⁴									
1651-1	tɕ j i ²¹									
1693-1	tɕ j a ⁴⁴									
1742-1	x ɯ ³³									
1851-1	s w ã ³⁵									
1958-1	t i ⁴⁴									
1980-1	tɕ j e ³⁵									
2174-1	ʈʂʰ o ²¹									
2218-1	p j o ⁴²									
2355-1	p j i ⁴²									
2439-1	ʂ u ³³									
2474-1	m e ³⁵									
2517-1	tɕ j e ³⁵									
2551-1	ts i ³³									
2816-1	k e ⁴⁴									
3225-1	ts ou ⁴⁴									
3251-1	j a ⁴⁴									
3384-1	m e ⁴⁴									
3612-1	k ɯ ³⁵									
3656-1	tɕ u ⁴⁴									
3667-1	k ɯ ²¹									
3712-1	tɕ j ə˞ ³⁵									
3790-1	f o ³³									
3801-1	p e ²¹									
3975-1	s w o ³⁵									
4045-1	p u ²¹									
4081-1	k w a ⁴²									
4196-1	tɕ i ⁴⁴									
4357-1	ɣ i ²¹									
4452-1	w ə˞ ³⁵									
4462-1	p e ³⁵									
4548-1	ʂ o ²¹									
4657-1	p e ²¹									
4774-1	t i ⁴²									
4815-1	n e ⁴⁴									
4909-1	k o ŋ ³⁵									
5009-1	tɕʰ j ə˞ ³⁵									
5082-1	m ɯ ³⁵									
1-1	m e ³⁵									
119-1	tɕʰ i ⁵⁵									
423-1	k u ⁴⁴									
501-1	f ɯ ⁴⁴									
523-1	v õ ³³									
610-1	j e n ²¹									
971-1	m e ⁵⁵									
1026-1	pʰ a ²¹									
1119-1	tsʰ w a ³³									
1218-1	f ʯ ⁵⁵									
1359-1	tɕ i ²¹									
1360-1	j ou ²¹									
1484-1	f ʯ ³³									
1564-1	x w i ³³									
1717-1	a ²¹									
1751-1	s w ã ³⁵									
1829-1	tɕ j e n ³⁵									
32-2		m a ⁴⁴								
53-2		ts ɛ ⁴²								
93-2		q ɯ ²¹								
216-2		s a ⁵⁵								
236-2		ts o ⁵⁵								
267-2		tɕ ɛ ⁵⁵								
316-2		p ɯ ²²								
327-2		x ɯ ²²								
348-2		tɕ o ⁴⁴								
400-2		ɕ u ²¹								
452-2		q a ⁵⁵								
463-2		a ⁴²								
512-2		tsʰ o ⁴²								
534-2		ts u ⁴²								
556-2		q o ²²								
568-2		x ɯ ⁴⁴								
588-2		s a ⁵⁵								
599-2		p ɯ ⁵⁵								
656-2		q o ²¹								
678-2		q u ²¹								
689-2		m ɛ ⁴²								
700-2		m ɛ ⁴²								
775-2		tɕ ɛ ⁴²								
786-2		q ɛ ⁵⁵								
820-2		tsʰ o ⁴⁴								
839-2		tɕ i ²¹								
863-2		q o ²²								
896-2		q a ⁵⁵								
929-2		ɕ i ⁴²								
1015-2		ɕ u ⁵⁵								
1035-2		tsʰ o ²²								
1107-2		ɕ a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		l o ²¹								
1294-2		q a ⁵⁵								
1326-2		tɕ i ²²								
1348-2		tɕʰ i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s i ²²								
1473-2		t ɛ ⁵⁵								
1507-2		tɕʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		s ɛ ⁵⁵								
1618-2		p u ²¹								
1640-2		tsʰ u ⁴²								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ u ⁵⁵								
1762-2		s a ⁴²								
1773-2		t ɛ ⁴²								
1794-2		tsʰ o ⁵⁵								
1805-2		s i ⁴²								
1816-2		s o ²²								
1862-2		ts i ⁵⁵								
1885-2		q a ⁴²								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		s ɛ ⁵⁵								
2018-2		ts o ⁵⁵								
2029-2		q a ⁵⁵								
2051-2		ts o ²¹								
2074-2		q o ⁴⁴								
2085-2		m ɛ ²²								
2130-2		p a ⁴⁴								
2245-2		tɕ u ⁴²								
2269-2		m ɛ ²²								
2280-2		s u ⁴²								
2291-2		s ɛ ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		ts i ²²								
2395-2		tɕʰ o ⁵⁵								
2406-2		tɕʰ a ⁵⁵								
2417-2		q u ⁴²								
2428-2		q a ⁵⁵								
2450-2		⁴² u ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		q u ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j u ⁴²								
2632-2		ŋ w a ⁵⁵								
2644-2		ŋ w a ⁵⁵								
2674-2		m u ²²								
2698-2		ɕ i ²²								
2709-2		ŋ ɛ ²¹								
2720-2		tɕ o ²¹								
2772-2		q a ⁴⁴								
2791-2		tɕ a ⁵⁵								
2837-2		ts ɛ ⁵⁵								
2859-2		s ɛ ⁵⁵								
2889-2		tɕ j i ⁴⁴								
2900-2		q ɯ ⁴²								
2928-2		tsʰ o ⁵⁵								
2941-2		q ɯ ⁵⁵								
2998-2		ts i ²²								
3031-2		tʰ o ²²								
3052-2		ɕ o ⁴²								
3064-2		t o ⁴²								
3084-2		tʰ o ⁴²								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		t ɛ ⁴²								
3161-2		ɕ i ⁵⁵								
3172-2		ts ɛ ²²								
3263-2		a ⁴²								
3274-2		q a ⁴²								
3308-2		q ɛ ⁵⁵								
3340-2		tsʰ u ⁴²								
3362-2		ts ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q u ⁵⁵								
3493-2		s u ⁴⁴								
3536-2		ɕ o ⁵⁵								
3548-2		f u ⁴²								
3645-2		ɕ u ⁵⁵								
3678-2		tsʰ i ⁵⁵								
3757-2		l o ²¹								
3779-2		q u ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p ɛ ²¹								
3885-2		s ɛ ⁴⁴								
3907-2		p a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕ o ⁵⁵								
4023-2		ɕ a ⁵⁵								
4034-2		tɕ o ⁵⁵								
4143-2		tɕ o ⁴²								
4185-2		m u ⁵⁵								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		tɕ o ²¹								
4249-2		q a ⁵⁵								
4271-2		ts ɛ ⁴²								
4304-2		tɕ o ⁴²								
4315-2		t o ²²								
4336-2		ɲ i ⁴²								
4400-2		s o ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		kʰ u ⁴²								
4591-2		ɲ j u ⁵⁵								
4602-2		ɣ ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		tʰ ɛ ⁴²								
4763-2		ɕ i ⁴²								
4918-2		tsʰ o ⁴²								
4976-2		t i ⁵⁵								
4998-2		ɕ i ²²								
5037-2		t o ⁵⁵ ⁴²								
5048-2		tɕ i ⁵⁵								
5100-2		m u ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁴²								
5163-2		tɕ i ⁵⁵								
5192-2		tɕ o ²¹								
5225-2		o ⁴⁴								
5236-2		tʰ i ²²								
64-2		p a ⁴²								
104-2		x w a ⁵⁵								
247-2		pʰ i ²¹								
289-2		s i ²²								
338-2		q w a ⁴²								
378-2		ɕ i ⁴²								
412-2		t ɛ ⁵⁵								
621-2		q w a ⁴⁴								
632-2		ɕ ɛ ²²								
645-2		p u ⁴²								
742-2		q a ⁴²								
752-2		ŋ ɛ ²¹								
799-2		ts u ⁴²								
809-2		p u ⁴²								
853-2		kʰ u ⁵⁵								
1001-2		q ɯ ⁵⁵								
1074-2		ŋ o ⁵⁵								
1086-2		kʰ u ⁴²								
1097-2		kʰ u ⁴²								
1184-2		s ɛ ⁵⁵								
1230-2		qʰ w a ⁵⁵								
1263-2		m i ⁴²								
1423-2		ts u ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ ɛ ⁵⁵								
1545-2		ts i ²²								
1706-2		tɕ j a ⁴²								
1925-2		tɕʰ i ²²								
1991-2		ts o ²²								
2040-2		p o ²²								
2107-2		x o ⁴⁴								
2118-2		p ɯ ²²								
2141-2		ɕ o ⁵⁵								
2540-2		tɕ o ²¹								
2576-2		m ɛ ²² ²²								
2742-2		s ɛ ²²								
2753-2		ɕ j u ⁵⁵								
2870-2		ɣ ɯ ⁴²								
2871-2		s a ⁵⁵								
2952-2		ŋ w a ⁵⁵								
3020-2		p ɯ ²²								
3214-2		p ɛ ²²								
3285-2		tʰ o ⁵⁵								
3330-2		ɲ i ²¹								
3373-2		tʰ a ⁴²								
3397-2		j a ⁴²								
3433-2		p u ⁴²								
3443-2		q ɯ ²¹								
3566-2		q a ⁵⁵								
3590-2		s o ⁴⁴								
3601-2		q a ⁴²								
3634-2		ts o ⁵⁵								
3689-2		q ɛ ²²								
3964-2		x o ⁵⁵								
4056-2		t u ⁴²								
4102-2		tɕʰ o ⁴² ⁴²								
4412-2		ŋ ɛ ²¹								
4511-2		tɕ j a ⁴⁴								
4581-2		q ɛ ⁵⁵								
4688-2		ŋ ɛ ²¹								
4708-2		u ⁴²								
4814-2		ts ɛ ⁴²								
4844-2		tsʰ o ⁵⁵								
4929-2		i ⁴²								
5027-2		tɕ u ⁴⁴								
5071-2		m i ⁴²								
5083-2		q w a ⁴⁴								
5248-2		tʰ i ²²								
4378-2		x ɯ ²²								
11-2		tɕ o ²¹								
65-2		ŋ a ⁴²								
82-2		ɲ o ⁴⁴								
132-2		x o ⁴²								
141-2		ŋ o ⁴²								
359-2		ŋ w ɛ ⁵⁵								
422-2		tɕ i ⁵⁵								
907-2		ɲ ɛ ²¹								
979-2		s ɛ ⁵⁵								
1046-2		ts o ⁴²								
1056-2		q ɛ ²²								
1274-2		i ²²								
1315-2		tɕʰ a ⁵⁵								
1337-2		q o ²¹								
1390-2		j i ⁴²								
1651-2		tɕ i ⁴²								
1693-2		tɕ j o ⁵⁵								
1851-2		s w a ⁵⁵								
2163-2		p ɯ ²¹								
2439-2		s o ²²								
2551-2		ts i ⁴²								
2816-2		tsʰ ɛ ⁴²								
2918-2		p a ⁴²								
3205-2		s ɛ ²²								
3234-2		tɕ i ⁵⁵								
3235-2		q w a ⁵⁵								
3384-2		m ɛ ⁵⁵								
3612-2		q ɛ ⁵⁵								
3656-2		ɲ o ⁴⁴								
3667-2		q a ²¹								
3975-2		s w a ⁵⁵								
4045-2		p u ⁴²								
4081-2		q w a ⁴²								
4357-2		tsʰ ɛ ⁴²								
4452-2		ŋ w a ⁵⁵								
2379-2		l o ⁵⁵								
4537-2		m ɯ ²²								
4548-2		ɕ o ⁴⁴								
4625-2		ŋ õ ²¹								
4774-2		t o ⁴²								
4900-2		q ɯ ⁴²								
5082-2		m ɯ ⁵⁵								
119-2		tɕ i ⁵⁵								
423-2		ts o ⁵⁵								
501-2		w o ⁴²								
579-2		p ɯ ⁵⁵								
940-2		ɲ u ²¹								
1066-2		ts o ⁵⁵								
1305-2		q w a ⁵⁵								
1359-2		ts i ²¹								
1360-2		j u ⁴²								
1484-2		s ɛ ⁴²								
1587-2		ŋ i ²¹								
1598-2		ŋ ɯ ²¹ ²²								
1609-2		s ɛ ⁵⁵								
1717-2		u ⁴²								
1751-2		s w a ⁵⁵								
1897-2		tɕ i ²¹								
1898-2		ɲ ɛ ⁵⁵								
32-3			m a ⁵⁵							
53-3			ts i ²¹							
93-3			q ɯ ²¹							
216-3			ɕ w a ⁵⁵							
236-3			ts o ²²							
267-3			tɕ i ²⁴							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			ts o ⁵⁵							
400-3			s o ²¹							
452-3			q æ ⁵⁵							
463-3			q a ⁵⁵							
512-3			d o ⁴³							
534-3			ts o ⁵⁵							
556-3			qʰ u ²²							
568-3			x ɯ ⁵⁵							
588-3			ɕ w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			q u ²¹							
678-3			q o ²¹							
689-3			m a ⁴³							
700-3			m ɛ ⁴³							
775-3			p ɛ ²⁴							
786-3			q ɛ ²⁴							
820-3			tɕ u u ²¹							
839-3			t j o ²¹							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			t j ɯ ⁴³							
1015-3			ɕ j o ²⁴							
1035-3			ts o ²²							
1107-3			ɕ j a ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			q o ²¹							
1294-3			q a ²⁴							
1326-3			tɕ i u ²²							
1348-3			dʑ i ⁴³							
1401-3			s i ⁴³							
1451-3			s i ²²							
1473-3			t ɛ ²²							
1507-3			tsʰ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ j i ²²							
1575-3			ɕ j i ²⁴							
1618-3			p o ²¹							
1640-3			q o ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ j o ²⁴							
1762-3			s w a ²¹							
1773-3			t ɯ ⁵⁵							
1794-3			kʰ o ²⁴							
1805-3			s i ²¹							
1816-3			s o ²²							
1862-3			ts i ⁵⁵							
1885-3			q a ⁵⁵							
1914-3			ɕ j i ²²							
1936-3			p ɯ ²²							
1969-3			ɕ j i ²⁴							
2018-3			ts o ²¹							
2029-3			q a ²⁴							
2051-3			tsʰ u ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p a ⁵⁵							
2245-3			t j o ²¹							
2269-3			m ɛ ²²							
2280-3			s o ⁴³							
2291-3			ɕ i ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts i ²²							
2395-3			d j æ ²⁴							
2406-3			tɕʰ j a ²⁴							
2417-3			q o ⁴³							
2428-3			q a ²⁴							
2450-3			t j o ²¹							
2484-3			ɕ j i ⁵⁵							
2495-3			q o ²¹							
2565-3			t i ²⁴							
2611-3			j o ⁵⁵							
2632-3			qʰ w a ⁵⁵ ⁵⁵							
2644-3			qʰ w a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ j o ²²							
2709-3			n ɛ ²¹							
2720-3			ts j u ²¹							
2772-3			q a ⁵⁵							
2791-3			ts j æ ²⁴							
2837-3			ts ɿ ²⁴							
2859-3			ɕ j ɛ ²⁴							
2889-3			tɕ i ²²							
2900-3			q u ²²							
2928-3			tsʰ o ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			tsʰ i ²²							
3031-3			tʰ i u ²²							
3052-3			d j ɯ ⁴³							
3064-3			d o ²¹							
3084-3			tʰ j a ⁵⁵							
3117-3			ts i ²¹							
3128-3			q æ ²¹							
3150-3			d ɛ ²¹							
3161-3			t j i ²²							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			kʰ ɛ ²⁴							
3340-3			ts o ⁵⁵							
3362-3			ts ɿ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			s o ⁵⁵							
3536-3			ɕ j a ²⁴							
3548-3			f o ²²							
3645-3			ɕ j u ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			q o ⁴³							
3813-3			x ɛ ²⁴							
3835-3			ɕ j i ²⁴							
3855-3			p o ²¹							
3885-3			s w ɛ ⁵⁵							
3907-3			pʰ a ²⁴							
3942-3			ts i ²²							
3953-3			tʰ j æ ²⁴							
4023-3			ɕ j a ²⁴							
4034-3			t j o ²⁴							
4143-3			t j o ²¹							
4185-3			m o ²⁴							
4227-3			tsʰ ɿ ²⁴							
4238-3			t j o ²¹							
4249-3			q a ²⁴							
4271-3			ts i ²¹							
4304-3			ɕ j o ²¹							
4315-3			t o ²²							
4336-3			d ɛ ⁴³							
4400-3			s a ²⁴							
4411-3			x ɛ ²⁴							
4441-3			l o ²¹							
4557-3			qʰ o ²⁴							
4591-3			ɲ j o ²²							
4602-3			ɣ ɯ ²¹							
4687-3			x ɛ ²⁴							
4720-3			q æ ²⁴							
4731-3			d j ɛ ²¹							
4763-3			t j ɯ ²²							
4918-3			tsʰ i ⁴³							
4976-3			t ɛ ²¹							
4998-3			ɕ j i ²²							
5037-3			t j ɛ ²¹ ²¹							
5048-3			t u ²⁴							
5100-3			m o ²¹							
5111-3			p a ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			ts j u ²¹							
5225-3			o ²¹ ²¹							
5236-3			tʰ i ²²							
64-3			pʰ a ²¹							
104-3			x w a ⁵⁵							
247-3			p o ²¹							
289-3			s j i ⁵⁵							
338-3			q w æ ²¹							
378-3			t j i ²¹							
412-3			d a ²⁴							
621-3			q w a ⁵⁵							
632-3			j o ²²							
645-3			p a ²¹							
742-3			q æ ⁵⁵							
752-3			ɲ i ²¹							
763-3			t j o ²⁴							
799-3			ts u ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			t j o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			j o ²⁴							
1086-3			qʰ o ⁵⁵							
1097-3			q o ⁵⁵							
1130-3			pʰ a ⁵⁵							
1184-3			s ɿ ²⁴							
1230-3			qʰ w a ²²							
1263-3			m a ⁴³							
1423-3			kʰ o ²⁴							
1433-3			m o ²¹							
1462-3			ŋ w i ²²							
1545-3			tsʰ ɿ ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ j o ²⁴							
1706-3			tɕ j a ²¹							
1925-3			ts i ²²							
1991-3			ts o ²²							
2040-3			b o ²¹							
2107-3			s o ⁴³							
2118-3			b ɯ ²²							
2141-3			ɕ j o ²⁴							
2540-3			ts j o u ²¹							
2576-3			m o ²²							
2664-3			m o ²⁴							
2742-3			s ɿ ²²							
2753-3			ɕ j a ²⁴							
2848-3			dʑ i ²¹							
2870-3			ɣ ɯ ²¹							
2871-3			ɕ w a ⁵⁵							
2952-3			qʰ w a ⁵⁵							
3020-3			p o ²²							
3214-3			p æ ²²							
3285-3			tʰ o ⁵⁵							
3330-3			ɲ u ²¹							
3373-3			tʰ j o ⁵⁵							
3397-3			j a ²¹							
3433-3			q o ²¹							
3443-3			k ɯ ²¹							
3566-3			q a ⁵⁵							
3590-3			s a ⁵⁵							
3601-3			q æ ²¹							
3634-3			tsʰ o ²²							
3689-3			q æ ²¹							
3964-3			x w ²⁴							
4056-3			d a ²¹							
4102-3			tʰ i u ⁴³							
4326-3			q ɯ ²¹							
4412-3			m a ²¹							
4511-3			ts j æ ⁵⁵							
4581-3			q ɯ ²⁴							
4676-3			tʰ u u ²⁴							
4688-3			m a ²¹							
4708-3			o ⁵⁵							
4814-3			ts i ²¹							
4844-3			tsʰ o ⁵⁵							
4854-3			kʰ o ²¹							
4929-3			j i ²¹							
4940-3			t w ɛ ²⁴							
5027-3			t j o ⁵⁵							
5071-3			m ɛ ⁵⁵							
5083-3			q w a ⁵⁵							
4378-3			x ɯ ²²							
11-3			ɕ j o ²¹							
65-3			m j a ²¹							
82-3			t j o ⁵⁵							
132-3			j a ⁴³							
141-3			o ⁴³							
227-3			tsʰ i ⁵⁵							
359-3			tɕ w i ²¹							
379-3			p i ²¹							
422-3			tɕ i ⁵⁵							
907-3			ɲ o ²¹							
979-3			s ɛ ⁵⁵							
1046-3			ts o ⁴³							
1056-3			q æ ²¹							
1274-3			ɛ ²²							
1390-3			j i ⁵⁵							
1651-3			t j i ²¹							
1693-3			tɕ j o ⁴³							
1742-3			ɣ ɛ ²²							
1958-3			d j i ²¹							
1980-3			tɕ w ɛ ²⁴							
2163-3			p o ²¹							
2174-3			t o ²¹							
2218-3			d j j o ²¹							
2355-3			p a ²¹							
2439-3			s o ⁵⁵							
2474-3			m a ²¹							
2517-3			tɕ w ɛ ²⁴							
2918-3			j a ⁵⁵							
3205-3			s ɿ ²²							
3225-3			ts o ⁵⁵							
3234-3			tɕ i ²⁴							
3235-3			qʰ w i ²⁴							
3251-3			j a ⁵⁵							
3384-3			m ɛ ²⁴							
3612-3			q ɯ ²⁴							
3656-3			t j o ⁵⁵							
3667-3			q ɯ ²¹							
3712-3			m j æ ²¹							
