COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
328	s ə dː ə b ə	s ə dː ə b ə								s ə d ə b a		s ə dː ə b ə m	s ə dː ə b ə	s ə dː ə b ə m	s ə d ə b ə			s ə d ə b ə	s ə d ə b ə
513										ʔ uː n					ʔ uː n			ʔ u n	
74			g w ə p ə		g w ə bː e		g w ə pː ai̯	g w ə p ə	g w ə p ai̯				g w ə bː e	g w ə bː e					
456		s ə m b ə d								s ə b t i					a n s ə n b ə t	s ə n b ə t + n ɨ ʔ ɨ ʃ		ʔ a n s ə n b ə t	ʔ a n ə s ə n b ə t
111	l ɨ dʒ	l ɨ dʒ																w e dʒ	
221			dʒ ə p ə r ə				dʒ ə pː ə r ə	dʒ ə p ə r ə	dʒ ə pː ə r ə		dʒ ə p ə r ə		ʒ ə bː ə r ə						
259						kʼ w ə r n ə n ə ʕ a t				ʔ a n kʼ u r aː r a ħ									
229												tʃʼ ə rː ə s ə				w ə dː ə ʔ ə	w ə dː ə ʔ ə		ʔ a tʃʼ i r aː kʼ
554				w a							w ə d a								
336		g a r				t ə g b a r													
152	ʔ a zː o	ʔ a z o			ʔ a zː o		ʔ a zː o					ʔ a zː o	ʔ a zː o	ʔ a zː o				ʔ a zː o	ʔ a zː o
309										ʔ a t ə w aː kʼ					ʔ ɨ n tʃ a kʼ o			ʔ ɨ n tʃʼ a kʼ o	ʔ ɨ n tʼ aː kʼ
540	l e b a	l e β a	n e b a				n ə b a	n e b a				l e b a	l e b a	l e b a					l e b a
255			kʼ w ə n tʃʼ ə		kʼ w ə tʃʼ ə		kʼ w ə n tʃʼ ə	kʼ w ə n tʃʼ ə	kʼ w ə n tʃ ə		kʼ o n tʃ ə	kʼ o l ə tʃ ə	kʼ w ə tʃ ə	kʼ o l ə tʃ ə					
108	d ɨ mː ə t	d ɨ m ə t				d ɨ mː ə t										d ɨ mː u	d ɨ mː u		
243	ʔ a g ə ɲː ə									ʔ a g ə ɲ ə		ʔ a g ə ɲː o		ʔ a g ə ɲː ə m					g aː ɲ i
287	ʔ ɨ sː u	k ɨ s u															n ɨ sː u		
627															ʔ a w dʒ e			ʔ a w dʒ e	ʔ a w dʒ i
49																m ə kʼ tʼ ə n			m ɨ s k ə t
264										ʔ aː z j ə g ə d u					z ə g ə d o				
110	d ə r ə t		d a t a	d a tː ə	d a dː a		d a tː a		d a tː ə		d a t a	d ə r ə t		d a dː a					
132										w a z ə n a					w ə z ə n ə				
258						kʼ w ɨ n s ɨ l										ħ a ʃ i l			
582																l a h ai̯			j a h ai̯
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
423				d ɨ j ə							d ɨ j ə								
364															b ɨ l			b ɨ l	
26						ʕ ə bː i										ʕ a b a j i			
469									z ɨ ɲ ʔ ə	s ə ɲ i									
550			dʒ ə n dʒ ɨ r	g u ʃ ɨ r	dʒ ə n dʒ ɨ r		dʒ ə n dʒ ɨ r	dʒ ə n dʒ ɨ r	d ɨ n dʒ ɨ r		dʒ ə n dʒ ɨ r		dʒ ə n dʒ ɨ n	dʒ ə n dʒ ɨ n					
660						m ɨ s l ə										m ɨ s	m ɨ s		
388						k ɨ s a d										s ɨ g a d	k ɨ s a d		
98															ʔ ɨ z ə kʼ				ʔ ɨ z ə kʼ
506						m ə n b ə r				w ə m b ə r		w ə n b ə r					m ə n b ə r		
217		ʔ a w								ʔ aː w									
20				g ə m b ə n ə	g ə m b ə nː a						g ə m b ə n a								g ə m b ə l o
326	m ə t o	m ə t o				m ɨ ʔ ɨ t	m ə t o					m ə t o	m ə t o			m ɨ ʔ ɨ t	m i ʔ t i		
459			ʔ a sː o		ʔ a sː o		ʔ a sː o	ʔ a sː o	ʔ a s ə w ə				ʔ a sː o	ʔ a sː ə w ə	ʔ a r u s o			ʔ a s ə b o	ʔ a s o b u
303						g ə b ə t a										g ə b ə t a			
224						ħ ə r m ə z										h a r m ə z	ħ a r m a z		
452	ʔ ɨ s w a	k ɨ sː a													ʔ i ʃ a		n ɨ sː a	ʔ ɨ ʃ ə	
471										ʔ uː g a					ʔ u n g a			ʔ u n dʒ ə	ʔ uː n dʒ ə
485	tʃʼ ɨ s	tʃ i s																	
563										b ə ħ ə r	t ə h ɨ m		b ə h i						
416	kʼ ei̯	kʼ ə j ɨ h								kʼ eː h						kʼ ai̯ ħ ɨ t	q ə j ɨ ħ		kʼ aːi̯
647	t a tʃː		t ə t n ə j ə		t ə tː ɨ n j a					t a ħ ai̯		t ə t a t əi̯	t ə t ə tː e	t ə tː i j ə		t ə ħ a t	k ə t a tʃ	t u t	
10	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r				tʼ ɨ k w ɨ r	tʼ ɨ kʼ u r	l ɨ kʼ u r			tʼ ɨ kʼ u r	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r					
548			x ɨ x	x a d ə			x ɨ x		x ə		x a d a								
607			ʔ ə k w a	ʔ a kː a	ʔ ə kː w a		ʔ ə kː w a	ʔ ə k w a	ʔ ə k w a		ʔ o k w a	ʔ a x u ɲ	ʔ a k w a	ʔ ə kː w a					
346				ʔ e t ə h ə							ʔ ə t ə k a								
376	s ə ɲː o					s ə n ui̯										s ə n o	s ə n ui̯		
493	ʔ ɨ h u d					ʔ ɨ ħ u d				ʔ a l ħ a d									
116		g ə n g a d				ʔ ɨ n g ɨ d ʔ a													
428								dʒ ɨ mː ə			g i m ʔ ə	g i mː ə			g i mː a				g i mː a
539	w ə f r a m	w ɨ f r a m																	
510							w e g		w ə j ə g							w ə t ə r			
29										ħ a r ə kʼ						r ɨ s ɨ kʼ			ʔ a r ə kʼ
337		kʼ ɨ l tʼ ɨ m								kʼ u l tʼ u m									
345			ʒ ə p				ʒ ə pː	ʒ ə p ə	ʒ ə p		ʒ ə p								
656				g ə d ə n i							g ə d a n i j ə								
503				ʔ a j e d					ʔ ɨ w a j ə		ʔ ɨ w ə j ə								
184									d a s ə	d aː m ə s a		d a s ə m			d a s ə m			d a s aː	
220			tʃ ə w a tʃ		tʃ ə w a tʃ		tʃ ə w a tʃ	tʃ ə w a tʃ	tʃ o w a tʃ		tʃ ə w a dʒ			tʃ ə w a tʃ					
338			n ə m ɨ r		b ə m ɨ r		m ə m ɨ r	n ə m ɨ r	m ə m a r			m ɨ n k o m	b ə m ɨ n	b ə mː ɨ n				m ɨ n a k o	
644	s e t ɨ j o																s ə b ʔ ai̯ t i		s e t
509										ʔ i r		j i m ɨ r		ʔ a r e t	ʔ a j ɨ r			ʔ ai̯ r	ʔ a r i t
76			m w ə s a	m o s a	m w ə sː a		m w ə s a	m w ə s a	m w ə s a		m w ə s a		m w a s a					ʔ ɨ m b o sː ə	
222					f ə dʒː ə m	f ə sː ə m ə								f ə dʒː ə m					
612				ʔ a r ɨ w	ʔ a r b	ħ ə r b			ʔ a r ɨ b	ħ aː r b i			ʔ a r ɨ b		ʔ a r b	h ɨ r a b ə t		ʔ a r b	
245	kʼ ə b ə r o		kʼ ə w ə r ə		kʼ ə w ə r ə		kʼ ə w ə r ə	kʼ ə w ə r ə	kʼ w ə b ə r ə					kʼ ə w ə r ə					
87													f u r n o		f u r n o				
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
594	g i zː e					g i z e					g ɨ z ɨ j ə	g ɨ z j e	g ɨ z j e	g e				g ɨ n	g i
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
453	b ə g					b ə gː ɨ ʕ										b ə gː u ʕ	b ə g ɨ ʕ		
600	w ɨ h a	ʔ a h o w a																	
410	kʼ a r ɨ j a		kʼ a r e	kʼ a r e ʔ	kʼ a l e		kʼ a r ɨ j a	kʼ a r i				kʼ a r ɨ j a	kʼ a r i j a	kʼ a r e					
466						b ɨ ʕ u l				b a ʔ a w									
348						ʕ a jː ə r ə										ʕ a j ə r a			
186										kʼ oː tʃʼ a					kʼ oː tʃ e			kʼ oː tʃ e	kʼ uː tʃ i
71		ʔ ə h				ʔ ɨ ħ ɨ w				ʔ ɨ ħ									ʔ ɨː n
305												k w a		x w a	ʔ u h a			ʔ u h ə	
327	dʒ ɨ b	dʒ ɨ b				z ɨ ʔ b											z ɨ b ʔ i		
610			m ɨ r kʼ a r	m ɨ r a f ə r			m ɨ r kʼ a r	m ɨ r kʼ a r	m ə m ɨ r		m ɨ r ʔ a r		m ɨ r kʼ a r						
499			l a l e		l a l e			l a l e			l a l e								
352									s i j a		s i j a								
344			kʼ ə s ə m	kʼ ə s ə m	kʼ ə s ə m		kʼ ə s ə m	kʼ ə s ɨ m	kʼ ə s ə m		kʼ ə s ə m		kʼ ə s ə m	kʼ ə s ə m					
291	d o r o	d o r o				d o r h o										d ə r h o	d ə r h o		
492	s ə h ai̯					tsʼ ə ħ ai̯											s ə ħ ai̯		
658						ʔ əi̯ n u				ʔ aːi̯						ʔ a j a	ʔ a jː ə n	ʔ ai̯ n e	
606			ʔ ə g a		ʔ ə g a			ʔ ə g a	ʔ ə g a										
608			g a z				g a z	g a z			g a z			g a z					
157	ʔ a lː ə m ə					ħ ɨ l u m										ħ a lː ə m	ħ a l ə m ə		
62	f ə lː a									f ə l a ħ a		f ə lː a m			f ə l a			f ə l a	f ə l ə
310										w ɨi̯							w u ʕ ui̯		
133												b ai̯							b aː j u
18			n ɨ kʼ i j ə	n u ʔ	ʔ ɨ m i j ə		n ɨ kʼ j ə	n ɨ kʼ j ə	n ɨ k i j ə		n u ʔ i j ə		n ɨ kʼ	l ɨ ʔ ɨ j ə					
319															d u m			d u m i	
468									m ə g a z									m ə g a z	m ə g a z
488	d ɨ n g ai̯	d ɨ n g ai̯																	
603		w ə kʼ t								w a kʼ t i					w ə kʼ t	w ə kʼ ɨ d			
154	ʔ a f ə rː ə s ə	f ə rː ə s ə				ʔ a f r ə s ə							b ə rː ə s ə	ʔ a f ə rː ə s ə m		ʔ a f r ə s a			f ə r ə s ə
77				ʔ ə ʃː ə ʔ ə m							ʔ ə s ə m								
211	m ɨ ʃː ɨ t	m u ʃ e d				m ɨ s e t				m ə ʃ eː t		m ɨ ʃ ə r			g ə bː a t	m ɨ s e	m ɨ ʃ ə t		m ɨ ʃ i t
70		n ə fː ə r a				n ə f ə r ə										ħ a f ə n a			
27						s a lː i m										s ə l i m	s ə lː i m		
555					s ə r ə ɲː ə	s ə r a kʼ i										s e r kʼ ai̯	s ə r a q i		
288	r a s					r ɨ ʔ ɨ s				ʔ u r uː s						r ə ʔ a s	r ɨ ʔ s i		ʔ a h ə r
126						w a l d				w iː dʒ						w ə l a d			
447	tʃʼ ə w	tʃ ə w				s e w										s e w e	tʃʼ ə w		
561								h a t a							h a tː ai̯				
654			t ə h u t	t ɨ h u d ə											t uː h a				
383		b a r m a s i l a																	m aː ʃ u lː e
335		k ə m e															k ə m əi̯		
156	ʔ a h ɨ jː a	ʔ a h ɨ j a																	
329	s ɨ r a																s ɨ r a ħ		
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
422				d a ʔ ə		g a ʕ t					d a ʔ a					g a ʕ t			
68	g o mː ə nː	g o m ə n																	
300			x ɨ n		x ɨ nː		x j ɨ n	x ɨ n	x i n		ʔ a n ə		h i n						
118			tʃ ə n ə		tʃ ə n ə		tʃ ə n ə	tʃ ə n ə	tʃ ə ɲ ə				tʃ ə ɲː ə						
73			tʃ ə k ə r ə m	tʃ a k a rː a	tʃ ə kː w ə r ə		tʃ ə kː ə r ə m	tʃ ə k ə r ə m	tʃ ə k ə r ə		tʃ ə k w ə r ə		tʃ ə kː w ə r ə	tʃ ə kː w ə r ə m					
486	n ə tʼː ə kʼ ə	n ə tʼː ə kʼ ə		n ə tʼ ə kʼ ə	n ə tʼ ə kʼ ə	n ə tʼ ə kʼ ə	n ə tʼ ə kʼ ə m		n ə tʼ ə kʼ ə		n ə tʼː ə kʼ ə m			n ə tʼː ə kʼ ə m					n ə tʼ ə kʼ ə
549			t ə h a n kʼ e	t ə h a ʔ e g ə d	t ə h a n kʼ j e		t ə x a n kʼ e	t ə h ʔ a n g j e				t ə k w a		t ə h ɨ m a n g e					
121			t ɨ k ə	t ɨ k ə	t ɨ k ə		t ɨ k ə	t ɨ k ə	t ɨ k ə		t ɨ k ə		t ɨ x ə	t ɨ k ə					
261						tʼ a l i											tʼʲ ə l		
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
615						m ai̯				m i					m əi̯	m ai̯	m ai̯	m əi̯	m əi̯
175						ħ ə r g ə s				ħ aː s							ħ a r g ə s		
333	m ɨ sː ɨ r	m ɨ sː ɨ r				m ɨ sː ɨ r				m i sː i r		m ɨ ʃ ɨ r ə			m ɨ ʃ ɨ r	m ə s ɨ r		m ɨ s r	m ɨ ʃ ɨ r
24						ʕ a r a t										ʕ a r a t	ʕ a r a t		
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
301			k u t ə r a		k u tː ə r a		k u tː a r a	k u t a r a	k u t a r a		k u t a r a		k u tː ə n a	k u tː ə n a					
389						t ə s ʕ ə tː u										s ɨ ʕ	t ɨ ʃ ə ʕ a t ə		
246	ʔ a r b					ʕ a r b											ʕ a r b i		
216	tʃʼ ə rː ə s ə	tʃʼ e rː ə s a													tʃʼ eː r ə s ə			tʃʼ eː r ə s ə	
538	ʔ ɨ nː ə sː u																n ɨ sː a t ə n		ʔ ɨ n o mː u
354										w a r aː b a					w ə r a b ə			w ə r a b ə	ʔ u r aː b a
35										tʼ əi̯					tʼ e m			t ɨ m	
269												w ə g f ɨ r	w ə g f ɨ r						
648		kʼ a m ə d i								kʼ a m ə d i									
69	tʼ ɨ dʒː a	tʼ ɨ dʒː a								tʼ ɨ dʒ a		tʼ ə g		d ə g					
166			b a n ə r ə m	b a nː ə r ə	b a nː ə s ə m			b a n ə r ə m			b a n ə r ə								
122			kʼ a w a	kʼ ə w a			kʼ a w a	kʼ a w a			kʼ a w a		kʼ a w a	kʼ a w a					
119			ʔ a n g a tʃ a	ʔ a n g a tʃː ə	ʔ a n g a tʃː a		ʔ a n g a tʃː a	ʔ a n g a tʃ a	ʔ a n g a tʃ a		ʔ a n g a tʃ a	ʔ a n g a tʃ a	ʔ a n g a tʃ a	ʔ a n g a tʃ a					
613						g e s ə m				g i ʃ					g eː s			g eː s	g eː s
286	s ə g u r	tʃ ɨ g a r				s ə g w r				tʃʼ ɨ g ə r						tʃʼ ə gː ə r ə t	s ə g u r i		t ɨ g ə r
109	g u n tʃʼ	g u n tʃ e								tʃʼ aː tʃʼ u	g u n tʃʼ ə	g u n tʃʼ ə		g u n tʃʼ ə	g u n tʃʼ o		n u n tʃʼ i		
124				d ə ʔ ə n ə							d ə ʔ ə r ə ʔ								
289	l ɨ bː	l ɨ b i				l ɨ bː				kʼ ə l b i		l ɨ bː		l ɨ bː		l ɨ bː	l ɨ bː i		
42															b ə r eː d ə			b ə r e d ə	
667												d ə x ə					n ɨ s ɨ x a		
257					ʔ a dː a r ə							ʔ a dː a r ə	ʔ a dː a r ə	ʔ a dː a r ə					
477															d u r e sː ə			d u r e sː ə	
295		d ɨ m a													d u m			d u m i	
340			g w ə n tʃ ə	g o n tʃ ə	g w ə tʃ ə		g w ə n tʃ ə	g o n tʃ ə	g w ə n tʃ ə		g o n tʃ ə	g ə tʃ ə	g w ə tʃ ə	g ə tʃ ə					
15			ʔ ɨ nː ɨ m	h ɨ n ʔ e d i	ʔ ɨ nː ɨ m		ʔ ɨ nː ɨ m	ʔ ɨ nː ɨ m	ʔ ɨ nː ɨ ʔ		ʔ ɨ nː ə		ʔ ɨ nː ɨ m	ʔ ɨ nː ɨ m					
365															w ə r b a			w ə r a b e	
483																r ə ʔ a	r ə ʔ a j ə		
487	z ə f ə n	z ə f ə n																	
304						z i ʔ a h u				z i j u									
462				m e j a					m ə j a		m e ʔ a	m o tʃʼ ə							
341			kʼ ə n d m ə m	kʼ ə n ə m ə	kʼ ə nː ə m ə m		kʼ ɨ n e m a	kʼ ə n d m ə m	kʼ ə n ə m ə		kʼ ə n ə m ə								
167			g ɨ j ə	g ɨ j ə	g ɨ jː ə		g ɨ j ə	g ɨ j ə	g ɨ j ə		g ɨ j ə		g ɨ j ə	g ɨ j ə					
502				d a s								d ə r s	d ə r s	d ə rː ɨ s			d ə r f i		
631																g ə j a ʃ ai̯	g ə j a ʃ ai̯		
