COGID	dutch	english	french	german
213	r ɛ x ts	r aɪ t		r ɛ x t
1789	b eː d ə l aː r			b ɛ t l ə r
2141	h ɛ n	h ɛ n		h uː n
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
-1021	m uː r ɑ s			m oː r a s t
576	z uː k ə	s iː k		z uː x ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
319	s t ɛ r v ə			ʃ t ɛ r b ə n
-346		r iː f		r ɪ f
1666	v l ɑ k t ə			f l ɛ x ə
2107	h ɑ r k			h a r k ə
431	k l ɪ ŋ k			k l ɪ ŋ k ə
2197	s x aː p	ʃ iː p		ʃ aː f
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
1300	x ɛ r s t			ɡ ɛ r s t ə
785	w iː l	w iː l		
2024	p ɑ n	p æ n		pf a n ə
1689		l ɪ f t	l ə v e	
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1075	b l aː z ə	b l əʊ		b l aː z ə n
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
271		l eɪ z ɪ		l ɛ s ɪ x
1240	h iː l	h iː l		
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
2194	ɔ s	ɔ k s		ɔ k s ə
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
2228	h ɑ l s			h a l s
337	k aː p	k eɪ p		
874	m ɑ n	əʊ l d + m æ n		
1961	d r oː m ə	d r iː m		t r ɔy m ə n
947	l eː v ə r	l ɪ v ə r		l eː b ə r
677	t ɛ l ə			ts ɛː l ə n
2293	l eː r	l ɛ ð ə r		l eː d ə r
1472	m ɔ d ə r	m ʌ d		
566	k l ɪ m ə	k l aɪ m		
1181	m ʉ ts			m ʏ ts ə
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
1821	r ʉ x			r ʏ k ə n
1020		s w ɔ m p		z ʊ m pf
1692	v ɑ l ə	f ɔː l		f a l ə n
936	n aː v ə l	n eɪ v l̩		n aː b ə l
-934	l ɑ m p	l æ m p		l a m p ə
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
205	ɑ r m + b ɑ n t			a r m + b a n t
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
1265	p ɛ l ə	p iː l	p ə l e	
727	m ɑ n			m a n
347	t w eː d ə			ts v ai t ə
-78	p ɛɪ m + b oː m	p aɪ n		
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
320		d aɪ		t oː t
436	h ɑu t			h ɔ l ts
1760	r ɑ t	r æ t	ʀ a	
-1041	r iː v iː r	r ɪ v ə r		
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
34	b oː n	b iː n		b oː n ə
2091	b ə + w aː r ə			b ə + v aː r ə n
850	t ɔ p	t ɔ p		
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
-1615	oː l iː	ɔ ɪ l		ɶː l
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
260	m uː			m yː d ə
1194	w ɛɪ t	w aɪ d		
2208	h ɑ k ə			ts ɛ r + h a k ə n
1509	s n ɔ t	s n ɔ t		
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
70	b øː k	b iː tʃ		b uː x ə
778	p ɑ t	p ɑː θ		pf aː t
-1682	v ɑ l ɛɪ	v æ l ɪ		
1530	k oː n ɛɪ n			k a n iː n + x ə n
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
-1259	d iː n eː	d ɪ n ə r		
-1337	v ɔ r k	f ɔː k		
1052	z ɛɪ			z iː
1720	b uː r			b au ə r
1648	s m eː d ə			ʃ m iː d ə n
838		s t eɪ	ʀ ɛ s t e	
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
672	d eː k ə			d ɛ k ə
716		b ɑː k		b ɔ r k ə
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
303	w ɛ r k	w ɜː k		
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1254	h aː r t			h eː r t
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
240	v ə r + k oː p ə			f ɛ r + k au f ə n
1813	h aː r	h ɛ ə r		h aː r
514	h ɛ ŋ s t			h ɛ ŋ s t
2006	p ɔ t	p ɔ t		
1136	v ɔ s	f ɔ k s		f ʊ k s
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
-225	p r ɛɪ s	p r aɪ s		p r ai s
169	r ɛɪ ɣ ə r			r ai ə r
638	m aː l ə			m aː l ə n
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
62	m ʉ x	m ɪ dʒ		m ʏ k ə
1341	z oː n	s ʌ n		z oː n
700	t w aː l f	t w ɛ l v		ts v œ l f
1295	h aː v ə r			h aː f ə r
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
776	v ə r + d eː l ə			t ai l ə n
2051	h eː m ə l			h ɪ m ə l
472	n iː z ə	s n iː z		n iː z ə n
655	b r oː t	b r ɛ d		b r oː t
885	d eː l ə			au s + t ai l ə n
847	h oː x	h aɪ		h oː x
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
1620	v ɪ n	f ɪ n		f ɪ n ə
164	x iː r			ɡ ai ə r
133	x aː n	ɡ əʊ		
2062	s t ɔ r m	s t ɔː m		ʃ t ʊ r m
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
1548	aː d ə m ə			aː t m ə n
-1785	x r aː n	ɡ r eɪ n		
1553	h uː s t ə			h ʊ s t ə n
690	r ɪ p	r ɪ b		r ɪ p ə
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
1638	k oː p ə r	k ɔ p ə r		
1661	m ɛ l k	m ɪ l k		m ɪ l x
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
2277	w ɔ l	w ʊ l		v ɔ l ə
1264	s x ɪ l ə			ʃ ɛː l ə n
2125	w ɪ k ə l ə			v ɪ k ə l n
608	v uː t	f ʊ t		f uː s
586	k r aː x			k r aː ɡ ə n
1212	r oː k			r au x
1523	z øː x	s əʊ		z au
-1158	b ɑ l	b ɔː l		
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
100	v r ɑu w			f r au
1267	n iː r			n iː r ə
1065			t y	d uː
1811	b l uː t	b l ʌ d		b l uː t
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
1059	w ɛɪ	w iː		v iː r
186	s x ʉ l t			ʃ ʊ l t
1282	w ɑ l v ɪ s	w eɪ l		v aː l
1091	uː v ə r			uː f ə r
1442	v l iː x	f l aɪ		f l iː ɡ ə
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
2049	m aː n	m uː n		m oː n t
1644	x iː t ə			ɡ iː s ə n
1365	d ɑu w	d j uː		t au
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
1989	h oː j	h eɪ		h ɔy
293	d ɑ k			d a x
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1211	v yː r	f aɪ ə r		f ɔy ə r
1939	v l uː r	f l ɔː r		
1848	r ʉ n t			r ɪ n t + f iː
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
184	b ə + t aː l ə			b ə + ts aː l ə n
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
711	w ɛ s p	w ɔ s p		v ɛ s p ə
127	v eː			v iː
901	k l ɑu w	k l ɔː		k l au ə
1237	ɛ ŋ k ə l	æ ŋ k l̩		
-12	p ɛɪ p	p aɪ p		pf ai f ə
116	j ɔ ŋ ə			j ʊ ŋ ə
916	t r ɔ x	t r ɔ f		t r oː k
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
207	r ɛɪ p	r aɪ p		r ai f
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
648	b oː r ə	b ɔː r		b oː r ə n
2147	x ɑ n s	ɡ uː s		ɡ a n s
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1959	s l aː p ə	s l iː p		ʃ l aː f ə n
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
280	b oː x			b oː ɡ ə n
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
590	s ɔ k	s ɔ k		
2016		f r aɪ	f ʀ i ʀ	
659	b oː d ə m	b ɔ t ə m		b oː d ə n
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
1892	x ɪ f			ɡ ɪ f t
-2	t ɛ n t	t ɛ n t		
1439	z ɛ n d ə	s ɛ n d		
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1333		n ɪ ə r		n aː ə
2183	s t iː r		t ɔ ʀ o	ʃ t iː r
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
111	k ɪ n t			k ɪ n t
1872	w ɑ ŋ			v a ŋ ə
1024	aː d ə r			aː d ə r
1307	n eː t	n ɪ t		n ɪ s ə
-98	b eː b iː	b eɪ b ɪ		b eː b iː
1562	v eː l			f iː l
-445		f æ m ə l ɪ		f a m iː l iː ə
120	s t ɑ l	s t ɔː l		ʃ t a l
1828	s x œy m			ʃ au m
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
626	w eː v ə	w iː v		v eː b ə n
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
1447	b oː m			b au m
274	d oː f	d ɛ f		t au p
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
246	w ɛ ŋ ɡ + b r ɑu w	aɪ + b r aʊ		au ɡ ə n + b r au ə
106	m ɑ n	m æ n		m a n
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
1669	b ɛ r x			b ɛ r k
166	v oː ɣ ə l			f oː ɡ ə l
855	l aː x	l əʊ		
-1791	r ɛɪ k	r ɪ tʃ		r ai x
783		r əʊ d	ʀ u t	
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
2192	k uː	k aʊ		
-350	p aː r	p ɛ ə r		p aː r
528	j øː k			j ʊ k ə n
1066	j ɛɪ	j uː		
27	v l eː s			f l ai ʃ
1606	h øː p	h ɪ p		h ʏ f t ə
-36	s uː p	s uː p		z ʊ p ə
940	m aː x			m aː ɡ ə n
125	v ɛ t	f æ t		f ɛ t
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
1952	d øː r	d ɔː r		t oː r
919	s t uː l			ʃ t uː l
