COGID	1	10	2	3	4	5	6	7	8	9
2689-3			p e l e							
893-3			i a m a x a							
1285-3			f w i u							
1303-3			s k o l a							
2197-3			p a l a							
2828-3			β e l a							
3572-3			p e l e							
1095-3			l i l e							
1755-3			i ɲ u							
1789-3			k e a a a ŋ g a							
3207-3			p u l a							
3519-3			tʰ u l a							
3686-3			a ìì l b a							
4249-3			b o s i							
4451-3			β a f i							
448-3			x o a l i							
630-3			β e e l a							
1216-3			f u k a n a							
1228-3			b u a							
1418-3			β i l i a d a							
1475-3			k i a							
3397-3			β u l a							
4003-3			a a a x a							
4040-3			k e n a							
4373-3			l i l o							
4384-3			i l a							
181-3			k a o n g a							
419-3			l u k a							
587-3			u o ɲ g a							
660-3			β a l a							
1083-3			β a l a							
1350-3			l a a							
1374-3			s tʰ u a n e							
1396-3			β o f u							
1666-3			r a j l u							
1767-3			k u k a							
1906-3			a m k u l a							
2177-3			β k i n u							
2286-3			l a							
2317-3			β e x a							
2750-3			i s i							
3275-3			k e a n a							
3464-3			l a ɲ a							
3639-3			k e tʰ o n u l a							
3981-3			o o l i n a							
4192-3			p ìì a n b a							
4260-3			β l a							
4350-3			l e e l a a							
278-3			p a							
745-3			x e k a							
3971-3			x o l o							
93-3			k i ɲ u							
200-3			β e							
374-3			r i a l a a							
508-3			x o f a							
528-3			β u l a							
1137-3			p e k a							
1585-3			a a l a							
1712-3			x i l a							
2088-3			s i n a							
2334-3			s i k a							
2393-3			m e n e							
2665-3			a u ɲ g a							
2738-3			β e e l a							
3675-3			l e e a l a							
4137-3			m a a a							
4440-3			β a l a							
4574-3			m u u a l a							
4688-3			a l l a							
2798-3			β l u							
3067-3			n k a							
3531-3			l a s u x a							
3767-3			l u							
4632-3			k u l u							
401-3			s i							
2689-4				l e m a						
893-4				l u n e a						
1285-4				l u a i						
3572-4				s o ɲ a						
1755-4				i l a						
1789-4				k u l i u ŋ g a						
3686-4				á e ŋ g a						
4451-4				b u s a						
1216-4				k u n dʒ i						
4003-4				p u á dʒ a						
419-4				l u g i						
1122-4				b o n e						
1430-4				l n s a						
1666-4				á u u l a						
1767-4				k u r a						
55-4				t a m a						
94-4				b o g i						
2717-4				b l o ŋ g a						
1339-4				t o i i						
4632-4				ts ɔ r a						
2689-5					f u m					
893-5					i e n u d a					
1285-5					l w					
1303-5					l t u m					
2197-5					s k u l					
2828-5					l u m					
3572-5					s u n					
1095-5					l i m					
3207-5					β u l					
3519-5					t u m					
3686-5					u u m d a					
4249-5					u m					
448-5					l u k d l					
630-5					β e e l					
814-5					f a n g a					
1228-5					p u a					
1418-5					s i l l					
2026-5					t e i					
2775-5					s u m g a					
3397-5					β i l					
3826-5					l u k					
4040-5					s e l					
4373-5					l i l e					
4384-5					i l					
84-5					u k a m					
116-5					f u p					
587-5					o n g a					
848-5					t u m					
1159-5					m i					
1350-5					l e a					
1396-5					s u m a					
1430-5					i t m					
1767-5					k u					
2286-5					l a					
2317-5					β u k					
2419-5					s e p					
2750-5					e e ʃ i					
3018-5					s u l					
3275-5					t a e m					
3441-5					s a n g					
3885-5					t u m					
4192-5					f a n d a					
4260-5					s e					
4350-5					l e e l					
278-5					β u					
745-5					β u f					
3971-5					β u ʃ a					
55-5					l i m a					
94-5					k u n					
2717-5					k k u n g u					
4139-5					s u n					
200-5					β e					
374-5					β a l o					
508-5					β i k					
528-5					β e l					
575-5					t e					
1137-5					β e a					
1339-5					p u i					
1872-5					p a					
2537-5					l u m					
2738-5					β e e l					
2872-5					k á l e					
2893-5					k u k a p					
3675-5					β e e e l a					
4028-5					t e					
4238-5					l s á d e					
4429-5					t á p					
4485-5					s u					
2798-5					m l					
3531-5					i u l u k a					
3767-5					l u					
4632-5					β u l					
1033-5					k o n n o l					
3185-5					f i u t i					
1303-6						l k o p				
1755-6						a m e				
448-6						ɲ ɔ ɲ ɔ ŋ ɔ				
1475-6						k l i				
3397-6						s u l				
2286-6						l a				
278-6						s i				
2717-6						l l ɔ n d ɔ				
4137-6						s i i i				
3767-6						l a				
1033-6						k ɔ k d d l				
2689-7							f a n a			
893-7							o á ŋ i k a			
1285-7							f w i a			
1303-7							s g á m a			
2197-7							n á á a			
2828-7							f a n a			
3572-7							ʃ a n i			
1095-7							o m o			
1755-7							o ɲ u			
1789-7							h o r o m g a			
3519-7							e m o			
3686-7							u m b i			
4249-7							k u m e			
4451-7							k z a			
814-7							n á m b e			
1216-7							t o r i v a			
1475-7							g i i			
2026-7							k w i			
2775-7							tʃ u m b i			
3826-7							ʃ o t a			
4003-7							u a k a			
4040-7							ɣ a n a			
84-7							ʃ i ɣ á a			
116-7							f a ɣ a			
181-7							k e m g a			
419-7							o k a			
587-7							o ŋ k a			
660-7							o o l a			
848-7							h á m a			
1122-7							s z i			
1159-7							z a			
1374-7							n s a a n i			
1396-7							z u v u			
1430-7							i ʃ s a			
1906-7							i n g á a			
2177-7							ʃ g á dʒ i			
2419-7							ʃ a ɣ a			
3018-7							ʃ a n a			
3275-7							ɣ a a			
3441-7							tʃ a ŋ g a			
3464-7							v o m a			
3639-7							t o w o n i o a			
3885-7							f u m o			
4192-7							f á n b i			
745-7							k o k a			
3971-7							k o l o			
55-7							u m e			
2717-7							b r e ŋ g a			
4139-7							z u v u			
93-7							h ɲ o			
459-7							o m a			
575-7							t e			
1712-7							o m o			
2088-7							s a n a			
2166-7							n u m b i			
2334-7							ʃ a ɣ a			
2393-7							a n a			
2537-7							f e m a			
2665-7							i m b i			
2997-7							t á m n i			
4028-7							v e e			
4316-7							ʃ o t a			
4429-7							t a n a			
4688-7							o i m a a			
3067-7							t u			
3185-7							z o u k a			
794-7							v u i k u			
143-7							w i			
388-7							t á r o m a			
2689-8								m o n a		
1285-8								r w a a		
1303-8								r k ô r a		
2197-8								ʝ w o n a		
2828-8								r o n a		
3572-8								k u n a		
1755-8								r r a		
1789-8								k u r e a ŋ g a		
3207-8								t u n a		
3519-8								k u r a		
3686-8								k u ŋ g a		
4249-8								k u r a		
4451-8								k ô r a		
814-8								r u m b a		
1228-8								ʝ u a a		
2026-8								t u a a		
2775-8								r u m b a		
3826-8								m u k a		
4040-8								ʝ u r a		
181-8								ʝ ô ŋ g a		
660-8								k ô r a		
848-8								ʝ u a a		
1083-8								v a a a		
1159-8								r a		
1350-8								r u a a		
1396-8								ʝ ô r a		
1666-8								t u r a		
2177-8								n ʝ ô d a		
2317-8								k u k a		
4260-8								v á a a		
745-8								k ô v u		
3971-8								k ô m ô		
94-8								k u n a		
2717-8								t t u ŋ g a		
4139-8								m u n a		
43-8								t e k a		
575-8								ʝ u a		
871-8								w u n a		
1339-8								t u î a		
1585-8								e á a a		
1872-8								t e a		
2893-8								k u k a i		
4028-8								ʝ u a		
4316-8								ʝ e t a		
4440-8								v á r a		
4485-8								r u		
4688-8								ɔ m a a		
2798-8								n u u		
794-8								t a n á k a		
2689-9									l a n a	
893-9									i l n a b a	
1285-9									l e i a	
1303-9									s k o l a	
2197-9									s g ʊ l a	
2828-9									s o n a	
3572-9									s a n e	
1095-9									l a l a	
1789-9									s u l a a ŋ g a	
3207-9									l ʊ l a	
4249-9									g ʊ l a	
4451-9									s a n a	
630-9									s i ʊ l a	
814-9									s u l m b a	
1228-9									k ʊ l a	
1418-9									s i b i k o a	
1475-9									k l a	
2026-9									k a l a	
2775-9									s u m b a	
3397-9									g ʊ l a	
3826-9									s o g a	
4003-9									s a i g a	
4040-9									g e n a	
4373-9									b ʊ l ʊ̀	
4384-9									i l ʊ̀	
116-9									l i g a	
181-9									a m g a	
1083-9									ʊ l a	
1374-9									s s l a n e	
1430-9									i b s i	
1666-9									m ʊ i l a	
1767-9									g ʊ g a	
1906-9									i s k a l a	
2177-9									g a r a	
2419-9									s a g a	
2750-9									l ʊ z i	
3018-9									s a l a	
3441-9									s a l m b a	
3885-9									s a l a	
3981-9									l i b b b a	
4260-9									s i l a	
4350-9									l i ʊ l a a	
278-9									b a	
745-9									g e g a	
55-9									s i ɲ i	
94-9									m o n o	
4139-9									m o n a	
200-9									z i i	
528-9									g ʊ l ʊ̀	
871-9									k o n a	
2088-9									g a n a	
2166-9									s i l m b a	
2334-9									s a g a	
2393-9									a n a	
2537-9									s a n a	
2665-9									a i m b a	
2738-9									s i ʊ l ʊ̀	
2872-9									k á l e	
2997-9									s a l m b a	
3075-9									k l l a b a	
4238-9									l i s á z e	
4429-9									s a s a	
4440-9									g ʊ l ʊ	
4485-9									s e	
4574-9									s l l a l a	
2798-9									b e u	
3067-9									s g a	
3767-9									l l	
4632-9									g e l l	
1033-9									s o b o l a	
3185-9									s i g a	
240-9									l a g a	
401-9									g i	
2689-10										l ɔ n a
893-10										ɔ ɔ l tɬ a
1285-10										l l a ɛ
2197-10										b χ ɔ l a
2828-10										l ʊ n a
1095-10										l i l a
1755-10										a m a
3207-10										b i l a
3519-10										ʊ f a
448-10										f i d d l a
630-10										b i i l a
1216-10										b ɔ b b a
1418-10										b i b l a a
2775-10										ʊ i l d a
3397-10										b i l a
4373-10										l i l a
4384-10										i l a
84-10										b a b i l a
1083-10										ɔ l a
1122-10										b a l a
2286-10										l a
2317-10										b i d a
3018-10										b i l a
3275-10										χ ɔ a l a
3464-10										ɔ m a
3639-10										f ɔ ɔ m a
3885-10										l i m a
3981-10										ɔ l d d a
94-10										l d a
4139-10										ʊ n ʊ
43-10										χ i l a
374-10										pʰ i i l a a a
459-10										l e l a
508-10										f i d a
871-10										ɔ l a
1712-10										χ ɔ l a
2893-10										l a d a
3075-10										χ i l a l a
3531-10										i l i l a
794-10										b á χ d a
