COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1031	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u k a	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u kʰ e n	b i n a ŋ kʰ u lː a
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
2312		g o tʃ u				g o tʃ u		
1486	p a s a g o ŋ			p a s a g o m				
1161	a m	a m	a m		a m	a m	a m	a m
2350					tʃ o kʰ ə n			tʃʰ o l a n
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
1538	s u l u	s o l u	s u l u	s o l u	s o l u	s u l u	s u l u	s u l u
1575	ɾ i j a m a			ɾ i j a m a				
1433	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u
998	pʰ a i	pʰ e i	pʰ e	pʰ a j i	pʰ e i	pʰ a i	pʰ e i	pʰ e i
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1098	j a ŋ pʰ u	j a ŋ b u	j a ŋ p u z a	j a ŋ pʰ u	j a ŋ b u	j a ŋ b u	j a ŋ b u	j a ŋ b u
580	b l a s a							b l a s a
2646		h a ŋ j a				h a ŋ j a		
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
872	pʰ u ŋ k a			pʰ u ŋ k a				
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1950	z u	z u	z u	z u	z u	z u	z u	z u
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
1271	n o w a ŋ	n o w a ŋ	n o a ŋ	n o a ŋ	n o w a ŋ	n o w a ŋ	n o w a ŋ	n o a ŋ
1654	l i	l i	l i	l i	l i	l i		l i
1352	g u	g u	g u	g u	g u	g u	g u	
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
202					t o ŋ t e			t o ŋ t e
1133		j u		j u	j u	j u	j u	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
1807			tʃʰ i n l a			tʃʰ i n l a		
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2407					pʰ a kʰ e n		pʰ a kʰ e n	
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
1334	s i ŋ m a	s i ŋ b a	s i ŋ b a	s i ŋ m a	s i ŋ b a	s i ŋ b a	s i ŋ b a	s i ŋ b a
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1189	m a n	m a n	m a n	m a n	m a n	m a n	m a n	m a n
238	kʰ a l u			kʰ a l u				kʰ a l u
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
2277			ŋ j e w o			ŋ j e w o		
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1805	h a s o k l a							kʰ a s o
2222					ʃ e kʰ e n		ʃ e kʰ e n	
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
1253	a m a	a m a	a m a	a m a	a m a	a m a	a m a	a m a
2149					n u p kʰ ə n		n u p kʰ ə n	
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
153	l i ʃ i ŋ			l i ʃ i ŋ				
856			k j a k p a				k j a k p a	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
2034						g o k u	g o kʰ e n	
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
1406	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
1424	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g ă z a ŋ p a tʃ a r m a	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
1169	o t p a			o t p a				
2006	s e m tʃ e n							s e m tʃ e n
890	r a w a	r a w a	r a b a	r a b a	r a w a	r a w a	r a w a	r a w a
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
1088	j o n			j o n				j o n
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1511	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a	m ŭ dʒ a m b a	m u d i ɾ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a
1477	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
582	p u r tʃ i			p u r tʃ i				
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
1316	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a m	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
388	g u w a			g o w a				
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
2055					u kʰ e n		u kʰ e n	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
953	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ɕ a ɾ a m	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ
1198	n u m a	n u	n u	n u	n u	n u	n u	n u m a
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
637			a u	a u	a u	a w u	a u	a u
2219		ʃ e ʃ u				ʃ e ʃ u		
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
1451	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m
1022	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r
2608					j a m l o k		j a m l o k	
1118		tʃʰ u i						tʰ u l i
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
2323						kʰ o d̪ i l o		kʰ o l o
310	a l e j a k			a l a k				a l j a k
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
863	s e		s e	s e				
944	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g ă z a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
134	dʒ a p							dʒ a p
66			z a m i ŋ			z a m i n		z a m i n z i m b u
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2268				s e m pʰ e k a				s e m pʰ e l a n
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2554		d̪ u ɾ i				d̪ u ɾ i		
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
1529	tʃ a l u	tʃʰ a l u	tʃʰ a l u	tʃʰ a l o	tʃ a l u	tʃʰ a l u	tʃ a l u	tʃʰ a l u
2063		tʰ a kʰ u				tʰ a kʰ u		
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1040	pʰ u i b u			pʰ o i b u				
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
728	tʰ a ŋ p u							tʰ a ŋ p u
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
1069	tʃʰ o ŋ	tʃ o ŋ z a	tʃ o w a ŋ z a	tʃʰ o ŋ d a z a	tʃ o w a ŋ	tʃ o w a ŋ z a	tʃ o w a ŋ	tʃ o w a ŋ
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
74				n a n	n a n			
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
2		a ʃ i			a ʃ i		a ʃ i	
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1361	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ	j e n a ŋ
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
1264				z o ɾ				z o ɾ
1629					ŋ o n b u		ŋ o n b u	
445	n a ɾ i k o l							n a ɾ i k o l
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
1442	l a m	l a m	l a m	l a m	l a m	l a m	l a m	l a m
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
2296				tʰ o g tʃʰ a m				t o k p a n
454			kʰ u r l a	k u r b a n		kʰ u r l a		
854	p a i pʰ u			p a i p u				p e p u
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
989	tʃʰ a b u l a			tʃʰ a b u				
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2158					p i r kʰ ə n		p i r kʰ ə n	
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1773						h a ŋ a n u		h a ŋ g i n u
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
373	k o b i	k o b i				k o b i		
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
2083			z a m b o		z a m b o			
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
1141	ɾ i ŋ m u	ɾ i ŋ b u	r i n b u	r i n b u	ɾ i ŋ b u	ɾ i ŋ b u	ɾ i ŋ b u	r i n b u
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
908	l j a k p u			l e k p u				j a k p u
899	s e r	s e r	s e r	s e r	s e r	s e r	s e r	s e r
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
