ID	DOCULECT	TOKENS	ALIGNMENT	COGID
61	Hankou	tsʰ ɿ ²¹³	tsʰ - ɿ - ²¹³	318
62	Jinan	ʈʂʰ ʅ ²¹³	ʈʂʰ - ʅ - ²¹³	318
63	Meixian	tsʰ ə t ¹	tsʰ - ə t ¹	318
64	Nanchang	tɕʰ j a k ⁵	tɕʰ j a k ⁵	318
65	Shanghai	tɕʰ j ɤ ʔ ⁵	tɕʰ j ɤ ʔ ⁵	318
66	Shuangfeng	tɕʰ i ²³	tɕʰ - i - ²³	318
67	Suzhou	tɕʰ j ə ʔ ⁴	tɕʰ j ə ʔ ⁴	318
68	Taiyuan	tsʰ ə ʔ ²	tsʰ - ə ʔ ²	318
69	Wenzhou	tsʰ ɿ ³²³	tsʰ - ɿ - ³²³	318
70	XiAn	ʈʂʰ ʅ ²¹	ʈʂʰ - ʅ - ²¹	318
71	Xiamen	kʰ i k ³²	kʰ - i k ³²	318
72	Yangzhou	tɕʰ j ə ʔ ⁴	tɕʰ j ə ʔ ⁴	318
73	Beijing	l i ⁵¹	l i ⁵¹	324
74	Changsha	n i ⁵⁵	n i ⁵⁵	324
75	Chaozhou	l i ³⁵	l i ³⁵	324
76	Chengdu	n i ¹³	n i ¹³	324
77	Fuzhou	l i ²⁴²	l i ²⁴²	324
78	Guangzhou	l ei ²²	l ei ²²	324
79	Hankou	n i ³⁵	n i ³⁵	324
80	Jinan	l i ²¹	l i ²¹	324
81	Meixian	l i ⁵²	l i ⁵²	324
82	Nanchang	l i ²¹	l i ²¹	324
83	Shanghai	l i ¹³	l i ¹³	324
84	Shuangfeng	n i ³³	n i ³³	324
85	Suzhou	l i ³¹	l i ³¹	324
86	Taiyuan	l i ⁴⁵	l i ⁴⁵	324
87	Wenzhou	l ei ²²	l ei ²²	324
88	XiAn	l i ⁵⁵	l i ⁵⁵	324
89	Xiamen	l i ³³	l i ³³	324
90	Yangzhou	l i ⁵⁵	l i ⁵⁵	324
91	Beijing	pʰ i ⁵⁵	pʰ - i ⁵⁵	408
92	Changsha	pʰ ei ³³	pʰ - ei ³³	408
93	Chaozhou	pʰ i ³³	pʰ - i ³³	408
94	Chengdu	pʰ ei ⁴⁴	pʰ - ei ⁴⁴	408
95	Fuzhou	pʰ w ei ⁴⁴	pʰ w ei ⁴⁴	408
96	Guangzhou	pʰ w i ²¹	pʰ w i ²¹	408
97	Hankou	pʰ ei ⁵⁵	pʰ - ei ⁵⁵	408
98	Jinan	pʰ ei ²¹³	pʰ - ei ²¹³	408
99	Meixian	pʰ ɔi ⁴⁴	pʰ - ɔi ⁴⁴	408
100	Nanchang	pʰ i ⁴²	pʰ - i ⁴²	408
101	Shanghai	p ɛ ¹³	p - ɛ ¹³	408
102	Shuangfeng	pʰ j e ⁵⁵	pʰ j e ⁵⁵	408
103	Suzhou	pʰ ɛ ⁴⁴	pʰ - ɛ ⁴⁴	408
104	Taiyuan	pʰ ei ¹¹	pʰ - ei ¹¹	408
105	Wenzhou	pʰ ai ⁴⁴	pʰ - ai ⁴⁴	408
106	XiAn	pʰ ei ²¹	pʰ - ei ²¹	408
107	Xiamen	pʰ i ⁵⁵	pʰ - i ⁵⁵	408
108	Yangzhou	pʰ i ²¹	pʰ - i ²¹	408
109	Beijing	tɕ j a ŋ ⁵⁵	tɕ j a ŋ ⁵⁵	500
110	Changsha	tɕ j a n ³³	tɕ j a n ³³	500
111	Chaozhou	k ieː ³³	k - ieː - ³³	500
112	Chengdu	tɕ j a ŋ ⁴⁴	tɕ j a ŋ ⁴⁴	500
113	Fuzhou	k ɥ ɔ ŋ ⁴⁴	k ɥ ɔ ŋ ⁴⁴	500
114	Guangzhou	k œ ŋ ⁵⁵	k - œ ŋ ⁵⁵	500
115	Hankou	tɕ j a ŋ ⁵⁵	tɕ j a ŋ ⁵⁵	500
116	Jinan	tɕ j a ŋ ²¹³	tɕ j a ŋ ²¹³	500
117	Meixian	k j ɔ ŋ ⁴⁴	k j ɔ ŋ ⁴⁴	500
118	Nanchang	tɕ j ɔ ŋ ⁴²	tɕ j ɔ ŋ ⁴²	500
119	Shuangfeng	tɕ j a ŋ ⁵⁵	tɕ j a ŋ ⁵⁵	500
120	Taiyuan	tɕ iɒː ¹¹	tɕ - iɒː - ¹¹	500
121	Wenzhou	tɕ i ⁴⁴	tɕ - i - ⁴⁴	500
122	XiAn	tɕ j a ŋ ²¹	tɕ j a ŋ ²¹	500
123	Xiamen	k j ɔ ŋ ⁵⁵	k j ɔ ŋ ⁵⁵	500
124	Yangzhou	tɕ j ɑ ŋ ²¹	tɕ j ɑ ŋ ²¹	500
125	Beijing	k u ⁵⁵	k u ⁵⁵	532
126	Changsha	k u ³³	k u ³³	532
127	Chaozhou	k ou ³³	k ou ³³	532
128	Chengdu	k u ⁴⁴	k u ⁴⁴	532
129	Fuzhou	k u ⁴⁴	k u ⁴⁴	532
130	Guangzhou	k u ⁵⁵	k u ⁵⁵	532
131	Hankou	k u ⁵⁵	k u ⁵⁵	532
132	Jinan	k u ²¹³	k u ²¹³	532
133	Meixian	k u ⁴⁴	k u ⁴⁴	532
134	Nanchang	k u ⁴²	k u ⁴²	532
135	Shuangfeng	k əu ⁵⁵	k əu ⁵⁵	532
136	Suzhou	k əu ⁴⁴	k əu ⁴⁴	532
137	Taiyuan	k u ¹¹	k u ¹¹	532
138	Wenzhou	k u ⁴⁴	k u ⁴⁴	532
139	XiAn	k u ²¹	k u ²¹	532
140	Xiamen	k ɔ ⁵⁵	k ɔ ⁵⁵	532
141	Yangzhou	k u ²¹	k u ²¹	532
142	Beijing	f u ⁵⁵	f u ⁵⁵	535
143	Changsha	f u ³³	f u ³³	535
144	Chaozhou	p u ¹¹	p u ¹¹	535
145	Chengdu	f u ⁴⁴	f u ⁴⁴	535
146	Fuzhou	x u ⁴⁴	x u ⁴⁴	535
147	Guangzhou	f u ⁵⁵	f u ⁵⁵	535
148	Hankou	f u ⁵⁵	f u ⁵⁵	535
149	Jinan	f u ⁴²	f u ⁴²	535
150	Meixian	f u ⁴⁴	f u ⁴⁴	535
151	Nanchang	ɸ u ⁴²	ɸ u ⁴²	535
152	Shanghai	p u ¹³	p u ¹³	535
153	Shuangfeng	x əu ⁵⁵	x əu ⁵⁵	535
154	Suzhou	f u ⁴⁴	f u ⁴⁴	535
155	Taiyuan	f u ¹¹	f u ¹¹	535
156	Wenzhou	b u ²²	b u ²²	535
157	XiAn	f u ²¹	f u ²¹	535
158	Xiamen	h u ⁵⁵	h u ⁵⁵	535
159	Yangzhou	f u ³⁴	f u ³⁴	535
160	Beijing	w ei ²¹⁴	- w ei ²¹⁴	596
161	Changsha	w ei ⁴¹	- w ei ⁴¹	596
162	Chaozhou	b w e ⁵³	b w e ⁵³	596
163	Chengdu	w ei ⁵³	- w ei ⁵³	596
164	Fuzhou	m w ei ³¹	m w ei ³¹	596
165	Guangzhou	m ei ²³	m - ei ²³	596
166	Hankou	w ei ⁴²	- w ei ⁴²	596
167	Jinan	w ei ⁵⁵	- w ei ⁵⁵	596
168	Meixian	m i ⁴⁴	m - i ⁴⁴	596
169	Nanchang	w i ²¹³	- w i ²¹³	596
170	Shanghai	v i ¹³	- v i ¹³	596
171	Shuangfeng	w i ²¹	- w i ²¹	596
172	Suzhou	v i ³¹	- v i ³¹	596
173	Taiyuan	v ei ⁵³	- v ei ⁵³	596
174	Wenzhou	m ei ³⁴	m - ei ³⁴	596
175	XiAn	v ei ⁵³	- v ei ⁵³	596
176	Xiamen	b i ⁵¹	b - i ⁵¹	596
177	Yangzhou	w əi ⁴²	- w əi ⁴²	596
178	Beijing	s w ei ⁵⁵	s w ei ⁵⁵	597
179	Changsha	ɲ j au ²¹	ɲ j au ²¹	597
180	Chaozhou	z j e ¹¹	z j e ¹¹	597
181	Chengdu	ɲ j au ¹³	ɲ j au ¹³	597
182	Fuzhou	l j eu ²⁴²	l j eu ²⁴²	597
183	Guangzhou	n j u ²²	n j u ²²	597
184	Hankou	n j au ³⁵	n j au ³⁵	597
185	Jinan	ɲ j ɔ ²¹	ɲ j ɔ ²¹	597
186	Meixian	ɲ j au ⁵²	ɲ j au ⁵²	597
187	Nanchang	ɲ j ɛu ²¹	ɲ j ɛu ²¹	597
188	Shanghai	ɲ j ɔ ⁵⁵	ɲ j ɔ ⁵⁵	597
189	Shuangfeng	ɲ j ə ³³	ɲ j ə ³³	597
190	Suzhou	s ɥ ⁴⁴	s ɥ - ⁴⁴	597
191	Taiyuan	n j au ⁴⁵	n j au ⁴⁵	597
192	Wenzhou	s ɿ ⁴⁴	s - ɿ ⁴⁴	597
193	XiAn	ɲ j au ⁵⁵	ɲ j au ⁵⁵	597
194	Xiamen	dz j au ³³	dz j au ³³	597
195	Yangzhou	s w əi ²¹	s w əi ²¹	597
196	Beijing	pʰ i ⁵¹	pʰ - i ⁵¹	599
197	Changsha	pʰ i ⁵⁵	pʰ - i ⁵⁵	599
198	Chaozhou	pʰ w i ²¹³	pʰ w i ²¹³	599
199	Chengdu	pʰ i ¹³	pʰ - i ¹³	599
200	Fuzhou	pʰ ei ²¹³	pʰ - ei ²¹³	599
201	Guangzhou	pʰ ei ³³	pʰ - ei ³³	599
202	Hankou	pʰ ei ³⁵	pʰ - ei ³⁵	599
203	Jinan	pʰ i ²¹	pʰ - i ²¹	599
204	Meixian	pʰ i ⁵²	pʰ - i ⁵²	599
205	Nanchang	pʰ i ²¹³	pʰ - i ²¹³	599
206	Shanghai	pʰ i ⁵⁵	pʰ - i ⁵⁵	599
207	Shuangfeng	pʰ i ³⁵	pʰ - i ³⁵	599
208	Suzhou	pʰ i ⁴¹²	pʰ - i ⁴¹²	599
209	Taiyuan	pʰ i ⁴⁵	pʰ - i ⁴⁵	599
210	Wenzhou	pʰ ei ⁴²	pʰ - ei ⁴²	599
211	XiAn	pʰ i ⁵⁵	pʰ - i ⁵⁵	599
212	Xiamen	pʰ i ¹¹	pʰ - i ¹¹	599
213	Yangzhou	pʰ i ⁵⁵	pʰ - i ⁵⁵	599
214	Beijing	ʈʂ ou ²¹⁴	ʈʂ - ou ²¹⁴	644
215	Changsha	ʈʂ ɤu ⁴¹	ʈʂ - ɤu ⁴¹	644
216	Chaozhou	s j u ⁵³	s j u ⁵³	644
217	Chengdu	ts əu ⁵³	ts - əu ⁵³	644
218	Fuzhou	ts j eu ³¹	ts j eu ³¹	644
219	Guangzhou	tʃ au ³⁵	tʃ - au ³⁵	644
220	Hankou	ts ou ⁴²	ts - ou ⁴²	644
221	Jinan	ʈʂ ou ⁵⁵	ʈʂ - ou ⁵⁵	644
222	Meixian	ts j u ³¹	ts j u ³¹	644
223	Nanchang	ts əu ²¹³	ts - əu ²¹³	644
224	Shanghai	ts ɤɯ ⁵⁵	ts - ɤɯ ⁵⁵	644
225	Shuangfeng	tɕ j ʊ ²¹	tɕ j ʊ ²¹	644
226	Suzhou	ts øy ⁵²	ts - øy ⁵²	644
227	Taiyuan	ts ou ⁵³	ts - ou ⁵³	644
228	Wenzhou	tɕ j u ⁴⁵	tɕ j u ⁴⁵	644
229	XiAn	ʈʂ ou ⁵³	ʈʂ - ou ⁵³	644
230	Xiamen	ts j u ⁵¹	ts j u ⁵¹	644
231	Yangzhou	ts ɤɯ ⁴²	ts - ɤɯ ⁴²	644
232	ZhongyuanYinyun	tʃ j ou ³⁵	tʃ j ou ³⁵	644
233	Beijing	ɕ i ³⁵	ɕ - i - ³⁵	648
234	Changsha	s i ²⁴	s - i - ²⁴	648
235	Chaozhou	tsʰ j e ʔ ⁴	tsʰ j e ʔ ⁴	648
236	Chengdu	ɕ i ³¹	ɕ - i - ³¹	648
237	Fuzhou	s i ʔ ⁴	s - i ʔ ⁴	648
238	Guangzhou	tʃ ɪ k ²	tʃ - ɪ k ²	648
239	Hankou	ɕ i ²¹³	ɕ - i - ²¹³	648
240	Jinan	ɕ i ⁴²	ɕ - i - ⁴²	648
241	Meixian	s i t ⁵	s - i t ⁵	648
242	Nanchang	ɕ i t ⁵	ɕ - i t ⁵	648
243	Shanghai	z ɪ ʔ ¹³	z - ɪ ʔ ¹³	648
244	Shuangfeng	ɕ i ²³	ɕ - i - ²³	648
245	Suzhou	z j ɤ ʔ ²³	z j ɤ ʔ ²³	648
246	Taiyuan	ɕ j ə ʔ ⁵⁴	ɕ j ə ʔ ⁵⁴	648
247	Wenzhou	z ei ²¹²	z - ei - ²¹²	648
248	XiAn	ɕ i ²⁴	ɕ - i - ²⁴	648
249	Xiamen	s ɪ k ⁵	s - ɪ k ⁵	648
250	Yangzhou	ɕ j ə ʔ ⁴	ɕ j ə ʔ ⁴	648
251	ZhongyuanYinyun	s i ²¹⁴	s - i - ²¹⁴	648
252	Beijing	m au ⁵¹	m au ⁵¹	652
253	Changsha	m au ⁵⁵	m au ⁵⁵	652
254	Chaozhou	b o ¹¹	b o ¹¹	652
255	Chengdu	m au ¹³	m au ¹³	652
256	Fuzhou	m ɔ ²⁴²	m ɔ ²⁴²	652
257	Guangzhou	m ou ²²	m ou ²²	652
258	Hankou	m au ³⁵	m au ³⁵	652
259	Jinan	m ɔ ²¹	m ɔ ²¹	652
260	Meixian	m au ⁵²	m au ⁵²	652
261	Nanchang	m au ²¹	m au ²¹	652
262	Shanghai	m ɔ ¹³	m ɔ ¹³	652
263	Shuangfeng	m ə ³⁵	m ə ³⁵	652
264	Suzhou	m æ ³¹	m æ ³¹	652
265	Taiyuan	m au ⁴⁵	m au ⁴⁵	652
266	Wenzhou	m ɜ ²²	m ɜ ²²	652
267	XiAn	m au ⁵⁵	m au ⁵⁵	652
268	Xiamen	b o ³³	b o ³³	652
269	Yangzhou	m ɔ ⁵⁵	m ɔ ⁵⁵	652
270	ZhongyuanYinyun	m au ⁵¹	m au ⁵¹	652
271	Beijing	k a n ⁵⁵	k a n ⁵⁵	657
272	Changsha	k a n ³³	k a n ³³	657
273	Chaozhou	k a ŋ ³³	k a ŋ ³³	657
274	Chengdu	k a n ⁴⁴	k a n ⁴⁴	657
275	Fuzhou	k a ŋ ⁴⁴	k a ŋ ⁴⁴	657
276	Guangzhou	k ɔ n ⁵⁵	k ɔ n ⁵⁵	657
277	Hankou	k a n ⁵⁵	k a n ⁵⁵	657
278	Jinan	k aː ²¹³	k aː - ²¹³	657
279	Meixian	k ɔ n ⁴⁴	k ɔ n ⁴⁴	657
280	Nanchang	k ɔ n ²¹³	k ɔ n ²¹³	657
281	Shanghai	k ø ⁵³	k ø - ⁵³	657
282	Shuangfeng	k uɛː ⁵⁵	k uɛː - ⁵⁵	657
283	Suzhou	k ø ⁴⁴	k ø - ⁴⁴	657
284	Taiyuan	k æː ¹¹	k æː - ¹¹	657
285	Wenzhou	k y ⁴⁴	k y - ⁴⁴	657
286	XiAn	k aː ²¹	k aː - ²¹	657
287	Xiamen	k a n ⁵⁵	k a n ⁵⁵	657
288	Yangzhou	k ɛː ²¹	k ɛː - ²¹	657
289	ZhongyuanYinyun	k a n ⁵⁵	k a n ⁵⁵	657
290	Beijing	pʰ i ŋ ³⁵	pʰ - i ŋ ³⁵	658
291	Changsha	p i n ¹³	p - i n ¹³	658
292	Chaozhou	pʰ e ŋ ⁵⁵	pʰ - e ŋ ⁵⁵	658
293	Chengdu	pʰ i n ³¹	pʰ - i n ³¹	658
294	Fuzhou	p i ŋ ⁵²	p - i ŋ ⁵²	658
295	Guangzhou	pʰ ɪ ŋ ²¹	pʰ - ɪ ŋ ²¹	658
296	Hankou	pʰ i n ²¹³	pʰ - i n ²¹³	658
297	Jinan	pʰ i ŋ ⁴²	pʰ - i ŋ ⁴²	658
298	Meixian	pʰ i n ¹¹	pʰ - i n ¹¹	658
299	Nanchang	pʰ i n ²⁴	pʰ - i n ²⁴	658
300	Shanghai	p i ŋ ¹³	p - i ŋ ¹³	658
301	Shuangfeng	b i n ²³	b - i n ²³	658
302	Suzhou	b i n ²⁴	b - i n ²⁴	658
303	Taiyuan	pʰ i ŋ ¹¹	pʰ - i ŋ ¹¹	658
304	Wenzhou	b e ŋ ³¹	b - e ŋ ³¹	658
305	XiAn	pʰ i ŋ ²⁴	pʰ - i ŋ ²⁴	658
306	Xiamen	p ɪ ŋ ²⁴	p - ɪ ŋ ²⁴	658
307	Yangzhou	pʰ iː ³⁴	pʰ - iː - ³⁴	658
308	ZhongyuanYinyun	pʰ j ə ŋ ⁵⁵	pʰ j ə ŋ ⁵⁵	658
309	Beijing	n j a n ³⁵	n j a n ³⁵	659
310	Changsha	ɲ ieː ¹³	ɲ - ieː - ¹³	659
311	Chaozhou	n i ⁵⁵	n - i - ⁵⁵	659
312	Chengdu	ɲ j a n ³¹	ɲ j a n ³¹	659
313	Fuzhou	n j e ŋ ⁵²	n j e ŋ ⁵²	659
314	Guangzhou	n i n ²¹	n - i n ²¹	659
315	Hankou	n j a n ²¹³	n j a n ²¹³	659
316	Jinan	ɲ iaː ⁴²	ɲ - iaː - ⁴²	659
317	Meixian	ɲ j a n ¹¹	ɲ j a n ¹¹	659
318	Nanchang	ɲ j ɛ n ⁴⁵	ɲ j ɛ n ⁴⁵	659
319	Shanghai	ɲ ɪ ¹³	ɲ - ɪ - ¹³	659
320	Shuangfeng	ɲ ɪː ²³	ɲ - ɪː - ²³	659
321	Suzhou	ɲ ɪ ²⁴	ɲ - ɪ - ²⁴	659
322	Taiyuan	n j ɛ ¹¹	n j ɛ - ¹¹	659
323	Wenzhou	ɲ i ³¹	ɲ - i - ³¹	659
324	XiAn	ɲ iaː ²⁴	ɲ - iaː - ²⁴	659
325	Xiamen	l j a n ⁵⁵	l j a n ⁵⁵	659
326	Yangzhou	n ɪː ³⁴	n - ɪː - ³⁴	659
327	ZhongyuanYinyun	n j e n ⁵⁵	n j e n ⁵⁵	659
328	Beijing	ʈʂʰ u a ŋ ³⁵	ʈʂʰ u a ŋ ³⁵	665
329	Changsha	tɕʰ ɥ a n ¹³	tɕʰ ɥ a n ¹³	665
330	Chaozhou	tsʰ ɯ ŋ ⁵⁵	tsʰ - ɯ ŋ ⁵⁵	665
331	Chengdu	tsʰ w a ŋ ³¹	tsʰ w a ŋ ³¹	665
332	Fuzhou	tsʰ ou ŋ ⁵²	tsʰ - ou ŋ ⁵²	665
333	Guangzhou	tʃʰ ɔ ŋ ²¹	tʃʰ - ɔ ŋ ²¹	665
334	Hankou	tsʰ w a ŋ ²¹³	tsʰ w a ŋ ²¹³	665
335	Jinan	ʈʂʰ u a ŋ ⁴²	ʈʂʰ u a ŋ ⁴²	665
336	Meixian	tsʰ ɔ ŋ ¹¹	tsʰ - ɔ ŋ ¹¹	665
337	Nanchang	tsʰ ɔ ŋ ²⁴	tsʰ - ɔ ŋ ²⁴	665
338	Shanghai	z ɒː ¹³	- z ɒː - ¹³	665
339	Shuangfeng	dz a ŋ ²³	- dz a ŋ ²³	665
340	Suzhou	z ɒ ŋ ²⁴	- z ɒ ŋ ²⁴	665
341	Taiyuan	tsʰ uɒː ¹¹	tsʰ - uɒː - ¹¹	665
342	Wenzhou	ɦ ɥ ɔ ³¹	ɦ ɥ ɔ - ³¹	665
343	XiAn	pfʰ a ŋ ²⁴	- pfʰ a ŋ ²⁴	665
344	Xiamen	tsʰ ɔ ŋ ²⁴	tsʰ - ɔ ŋ ²⁴	665
345	Yangzhou	tsʰ w ɑ ŋ ³⁴	tsʰ w ɑ ŋ ³⁴	665
346	ZhongyuanYinyun	tʃʰ w a ŋ ⁵⁵	tʃʰ w a ŋ ⁵⁵	665
347	Beijing	k u ŋ ⁵⁵	k - u ŋ ⁵⁵	692
348	Changsha	k o ŋ ³³	k - o ŋ ³³	692
349	Chaozhou	k e ŋ ³³	k - e ŋ ³³	692
350	Chengdu	k o ŋ ⁴⁴	k - o ŋ ⁴⁴	692
351	Fuzhou	k y ŋ ⁴⁴	k - y ŋ ⁴⁴	692
352	Guangzhou	k u ŋ ⁵⁵	k - u ŋ ⁵⁵	692
353	Hankou	k o ŋ ⁵⁵	k - o ŋ ⁵⁵	692
354	Jinan	k u ŋ ²¹³	k - u ŋ ²¹³	692
355	Meixian	k j u ŋ ⁴⁴	k j u ŋ ⁴⁴	692
356	Nanchang	k u ŋ ⁴²	k - u ŋ ⁴²	692
357	Shanghai	k o ŋ ⁵³	k - o ŋ ⁵³	692
358	Shuangfeng	k a ŋ ⁵⁵	k - a ŋ ⁵⁵	692
359	Suzhou	k o ŋ ⁴⁴	k - o ŋ ⁴⁴	692
360	Taiyuan	k u ŋ ¹¹	k - u ŋ ¹¹	692
361	Wenzhou	k o ŋ ⁴⁴	k - o ŋ ⁴⁴	692
362	XiAn	k o ŋ ²¹	k - o ŋ ²¹	692
363	Xiamen	k j ɔ ŋ ⁵⁵	k j ɔ ŋ ⁵⁵	692
364	Yangzhou	k ɔu ŋ ²¹	k - ɔu ŋ ²¹	692
365	ZhongyuanYinyun	k u ŋ ⁵⁵	k - u ŋ ⁵⁵	692
366	Beijing	t i ⁵¹	t i ⁵¹	696
367	Changsha	t i ²¹	t i ²¹	696
368	Chaozhou	t i ³⁵	t i ³⁵	696
369	Chengdu	t i ¹³	t i ¹³	696
370	Fuzhou	t a ²⁴²	t a ²⁴²	696
371	Guangzhou	t ai ²²	t ai ²²	696
372	Hankou	t i ³⁵	t i ³⁵	696
373	Jinan	t i ²¹	t i ²¹	696
374	Meixian	tʰ i ⁵²	tʰ i ⁵²	696
375	Nanchang	tʰ i ²¹	tʰ i ²¹	696
376	Shanghai	t i ¹³	t i ¹³	696
377	Shuangfeng	d i ³³	d i ³³	696
378	Suzhou	d i ³¹	d i ³¹	696
379	Taiyuan	t i ⁴⁵	t i ⁴⁵	696
380	Wenzhou	d ei ³⁴	d ei ³⁴	696
381	XiAn	t i ⁵⁵	t i ⁵⁵	696
382	Xiamen	t e ³³	t e ³³	696
383	Yangzhou	t i ⁵⁵	t i ⁵⁵	696
384	ZhongyuanYinyun	t i ⁵¹	t i ⁵¹	696
385	Beijing	i ŋ ²¹⁴	- i ŋ ²¹⁴	707
386	Changsha	i n ⁴¹	- i n ⁴¹	707
387	Chaozhou	iaː ⁵³	- iaː - ⁵³	707
388	Chengdu	i n ⁵³	- i n ⁵³	707
389	Fuzhou	i ŋ ³¹	- i ŋ ³¹	707
390	Guangzhou	j ɪ ŋ ³⁵	j ɪ ŋ ³⁵	707
391	Hankou	i ⁴²	- i - ⁴²	707
392	Jinan	i ŋ ⁵⁵	- i ŋ ⁵⁵	707
393	Meixian	j a ŋ ³¹	j a ŋ ³¹	707
394	Nanchang	i n ²¹³	- i n ²¹³	707
395	Shanghai	j i ŋ ⁵⁵	j i ŋ ⁵⁵	707
396	Shuangfeng	i n ²¹	- i n ²¹	707
397	Suzhou	i n ⁵²	- i n ⁵²	707
398	Taiyuan	i ŋ ⁵³	- i ŋ ⁵³	707
399	Wenzhou	j a ŋ ⁴⁵	j a ŋ ⁴⁵	707
400	XiAn	i ŋ ⁵³	- i ŋ ⁵³	707
401	Xiamen	ɪ ŋ ⁵¹	- ɪ ŋ ⁵¹	707
402	Yangzhou	iː ⁴²	- iː - ⁴²	707
403	ZhongyuanYinyun	j ə ŋ ³⁵	j ə ŋ ³⁵	707
404	Beijing	x ə n ²¹⁴	x ə n ²¹⁴	714
405	Changsha	x ə n ⁴¹	x ə n ⁴¹	714
406	Chaozhou	h ɯ ŋ ⁵³	h ɯ ŋ ⁵³	714
407	Chengdu	x ə n ⁵³	x ə n ⁵³	714
408	Fuzhou	x ei ŋ ³¹	x ei ŋ ³¹	714
409	Guangzhou	h a n ³⁵	h a n ³⁵	714
410	Hankou	x ə n ⁴²	x ə n ⁴²	714
411	Jinan	x eː ⁵⁵	x eː - ⁵⁵	714
412	Meixian	h ɛ n ⁴⁴	h ɛ n ⁴⁴	714
413	Nanchang	h ɛ n ²¹³	h ɛ n ²¹³	714
