COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
125-1	g j ɛ n ⁵						
148-1	d j a ŋ ³¹						
173-1	d ɛ ⁵						
179-1	d ɛ ⁵						
186-1	ŋ ɛ ʔ ³¹						
187-1	l a ŋ ³¹						
197-1	n ɔ t ⁴²						
209-1	kʰ j u ŋ ³						
210-1	j a m ³						
211-1	d au m ⁵						
213-1	n ɛ ⁴²						
215-1	tsʰ w ɔ ʔ ⁵⁴						
220-1	tʰ ɛ ŋ ³						
237-1	ʃ ɛ ³						
239-1	n a m ³¹						
242-1	tsʰ ɛ m ³¹						
248-1	kʰ j ɛ ⁵						
255-1	b j ɛ ³¹						
271-1	tʃʰ w au ³						
275-1	n ɔ ŋ ⁵						
277-1	tʃʰ a ŋ ⁵						
295-1	kʰ u k ⁵⁴						
302-1	d i ɛ m ³¹						
309-1	l ɔ ʔ ⁴²						
312-1	ʔ au ⁵						
313-1	d m w ɔ ʔ ⁴²						
314-1	tsʰ ɛ m ³						
315-1	tʃʰ a ŋ ⁵						
330-1	l ɛ ³						
333-1	ʃ a m ³¹						
338-1	m j ɔ ʔ ⁴²						
346-1	ʃ i t ⁴²						
348-1	j ɛ ʔ ⁴²						
1-2		m i ³					
4-2		l õ ⁵²					
18-2		m i ²³					
19-2		n i ²³					
44-2		l a ŋ ³					
50-2		w i ²³					
62-2		i ²³					
70-2		p i ³					
75-2		m a ŋ ³					
97-2		j i ³					
112-2		a ⁵²					
122-2		m j a ŋ ³					
127-2		k i ⁵²					
132-2		i ³					
133-2		n i ³					
135-2		n i ³					
142-2		t w i ³					
143-2		a ŋ					
149-2		i ⁵²					
152-2		i ²³					
157-2		p i ⁵²					
183-2		i ⁵²					
184-2		n a ŋ a ³					
185-2		i ²³					
189-2		m j a ŋ ³					
192-2		n i ³					
195-2		n i ⁵²					
200-2		k i ³					
216-2		i ²³					
218-2		l a ŋ ²³					
225-2		i ²³					
235-2		k õ ²³					
244-2		a ⁵²					
253-2		m j w i ³					
270-2		m i ²³					
278-2		m i ²³					
279-2		i ⁵²					
285-2		i ²³					
308-2		p i i ³					
322-2		m i ⁵²					
325-2		k i ³					
337-2		m õ ³					
341-2		t a ⁵²					
347-2		a ŋ ³					
362-2		õ ²³					
391-2		a ŋ ²³					
394-2		m a ŋ ²³					
397-2		i ²³					
443-2		n a ŋ					
460-2		i ²³					
463-2		i ²³					
464-2		a ŋ ³					
473-2		i ²³					
476-2		k a ŋ ³					
481-2		i ²³					
494-2		k õ ⁵²					
496-2		õ ²³					
516-2		i ⁵²					
522-2		n a ŋ ²³					
523-2		p õ ²³					
524-2		n i ⁵²					
540-2		k a ⁵²					
3-2		p i ²³					
6-2		k õ ⁵²					
7-2		i ²³					
20-2		n i ²³					
39-2		m õ ²³					
51-2		a a ²³					
72-2		a ⁵²					
94-2		m õ ²³					
100-2		a ŋ					
116-2		l a ⁵²					
136-2		l i ⁵²					
137-2		k j w i ³					
139-2		m õ ⁵²					
150-2		k a ŋ ³					
154-2		m w i ³					
166-2		p a ⁵²					
169-2		k õ ³					
170-2		p j a ⁵²					
171-2		j i ³					
174-2		l õ ²³					
181-2		m j a ŋ ³					
205-2		n a ŋ a ³					
206-2		m i ²³					
214-2		l õ ²³					
217-2		i ⁵²					
224-2		n w i ³					
228-2		p i ³					
246-2		k i ⁵²					
256-2		a ²³					
257-2		p a ŋ ⁵²					
273-2		a ⁵²					
286-2		k i ²³					
307-2		i ²³					
335-2		k a ⁵²					
342-2		m j w i ³					
376-2		i ²³					
389-2		n j i a ³					
404-2		t a ŋ ³					
408-2		t a ⁵²					
413-2		t i ²³					
421-2		m a ŋ ³					
430-2		i ²³					
458-2		a ⁵²					
470-2		t i ⁵²					
475-2		m ⁵²					
477-2		n w i a ³					
478-2		i ²³					
480-2		k i ³					
485-2		m j a ⁵²					
495-2		i ⁵²					
499-2		m i ³					
500-2		n w i ²³					
506-2		õ					
509-2		l õ ²³					
525-2		n j w i ³					
22-2		k a ŋ ⁵²					
28-2		p a ⁵²					
29-2		i ²³					
30-2		i ⁵²					
35-2		l i ³					
38-2		a ŋ ³					
46-2		a ⁵²					
52-2		t a ŋ ³					
55-2		p i ²³					
69-2		a ŋ ²³					
125-2		k w i ²³					
163-2		i ²³					
173-2		p i ²³					
179-2		i ²³					
210-2		i ²³					
211-2		t i ²³					
213-2		n i k ²³					
215-2		a ŋ ³					
237-2		i ⁵²					
252-2		k j i ⁵²					
255-2		p õ ⁵²					
275-2		n a ŋ ⁵²					
281-2		k a ⁵²					
300-2		k i ³					
333-2		i ²³					
1-3			m au ³				
4-3			l e ⁵				
18-3			m l e ⁵³				
19-3			n j e ³¹				
44-3			l o k ³²				
50-3			j ʃ e ŋ ⁴				
62-3			s e ⁴				
70-3			b w ãɪ ⁵³				
75-3			m j ø ³²				
97-3			tʃʰ a ŋ ⁴				
112-3			tsʰ ɔ ⁵				
122-3			m j o k ³				
127-3			kʰ u ²¹				
132-3			j o ³				
133-3			n j o k ⁴				
135-3			n au ⁴				
142-3			d z u ³¹				
143-3			ŋ ɔ ³				
149-3			ʔ o ³				
152-3			n ³				
157-3			b o ⁵				
183-3			ʔ o ³				
184-3			n o ³				
185-3			tsʰ a m ³²				
189-3			m j ɔ ʔ ³²				
192-3			n ɔ ⁴				
195-3			n ɔ ³²				
200-3			dʒ ə ⁴				
216-3			j l e ŋ ⁴				
218-3			l ɔ ʔ ³				
225-3			s e ⁴				
235-3			kʰ j e ⁵²				
244-3			s u ⁵				
253-3			m j u ³				
270-3			m j u ²				
278-3			m l a̰ ŋ ³¹				
279-3			u ²¹				
285-3			l e ³¹				
308-3			b j u ⁵				
322-3			m j u ⁴				
325-3			kʰ au ⁴				
337-3			m l a ŋ ⁵³				
341-3			d u ⁴				
347-3			j ɔ k ³²				
362-3			j u k ³				
391-3			j ø b ³				
394-3			m ɔ ʔ ⁴				
397-3			tʃʰ e ⁴				
443-3			m j ɔ b ⁵³				
460-3			s a ʔ ³¹				
463-3			j u ḭ ³¹				
464-3			ʔ o ŋ ⁴				
473-3			s ø m ³²				
476-3			kʰ j o k ³²				
481-3			tsʰ u ³				
494-3			g u ⁵³				
496-3			j ʃ a̰ ŋ ⁴				
516-3			j e ³²				
522-3			n ɔ ʔ ⁴				
523-3			b j u ⁵³				
524-3			n e ³²				
540-3			kʰ ɔ ⁵				
3-3			b kʰ u ³¹				
6-3			g u ³				
7-3			d e ³¹				
20-3			n a p ³²				
39-3			m w i ⁵²				
51-3			ŋ kʰ u ³				
64-3			g ɔ ³¹				
65-3			g o k ⁵³				
66-3			d u ³¹				
71-3			j u ⁵				
72-3			j a ³				
76-3			j o ³²				
77-3			n j u ³				
78-3			m au ³				
82-3			b w u ŋ ⁴				
87-3			ŋ ɔ ʔ ³				
93-3			l e m ⁴				
94-3			m j e ʔ ³¹				
100-3			s ɔ ³²				
116-3			l k ³				
119-3			j ɔ m ³²				
124-3			b j o ³¹				
136-3			l u ²¹				
137-3			kʰ j e ³				
139-3			m u ⁴				
144-3			s w a ʔ ⁵³				
145-3			d o ŋ ⁴				
146-3			m au ⁵²				
150-3			g j ɔ ʔ ³²				
154-3			m j u ²¹				
165-3			g ãɪ ⁴				
166-3			b j u ³				
169-3			g l a̰ ŋ ⁵³				
170-3			b j u ²¹				
171-3			l a ŋ ⁵³				
174-3			j j a m ³¹				
181-3			m j ɔ ʔ ³²				
193-3			b ə ³				
205-3			n a ʔ ⁵³				
206-3			m ø k ³				
212-3			tʃʰ ɔ ʔ ⁵³				
214-3			l a m ³²				
217-3			ʔ o ³				
224-3			n j e ⁴				
228-3			b au ⁴				
238-3			j e ³				
241-3			j ɔ ⁵				
246-3			g j u ³				
256-3			j a ³				
257-3			b a ⁴				
272-3			m o ⁵				
273-3			j a ³				
274-3			m a ŋ ⁴				
286-3			kʰ a m ⁴				
289-3			kʰ ɔ ŋ ³¹				
294-3			ʔ o ⁴				
301-3			j ɔ ʔ ³²				
306-3			tʃʰ j ɔ b ²¹				
307-3			ŋ ø p ⁵³				
321-3			tʰ a ŋ ⁴				
331-3			m j u ²¹				
332-3			m l e m ³⁴				
335-3			g j u ²¹				
336-3			n j a m ³²				
340-3			ŋ au ³				
342-3			m j e ³				
360-3			d ɔ b ²				
376-3			s e ³				
389-3			n ø k ³				
395-3			n ɔ ⁴				
401-3			j e ⁵²				
404-3			d z ɔ ŋ ³				
408-3			d z u ³¹				
409-3			l ɔ ³⁴				
413-3			d j ãɪ ³²				
421-3			m ø b ²¹				
425-3			b j e ⁵²				
430-3			tʃʰ e ⁵				
442-3			d o k ³¹				
447-3			tʰ o ŋ ⁴				
456-3			g ɔ ⁵				
458-3			j ɔ ⁵				
469-3			kʰ au ⁴				
470-3			d e ³¹				
475-3			ŋ ³²				
477-3			n j e ⁵¹				
478-3			ʃ e ʔ ³¹				
480-3			g au ³				
485-3			m j u ²¹				
495-3			ŋ u ⁴				
499-3			m j a̰ ŋ ⁵³				
500-3			n j dʒ e ³				
501-3			tʰ u ⁴³				
506-3			d kʰ e ³¹				
507-3			n ɔ ʔ ⁴				
509-3			l e ⁴				
510-3			b j a̰ ŋ ⁴				
511-3			l ɔ ʔ ³²				
521-3			h au ḭ ³¹				
525-3			n j e ³				
538-3			tʃʰ au ³				
539-3			d e ⁴				
544-3			g o k ⁵³				
550-3			tʰ w o ³²				
562-3			m o ŋ ⁴				
568-3			g u ḭ ²				
2-3			g ɔ ŋ ⁴				
11-3			s j ʔ ³²				
12-3			j a ŋ ³²				
22-3			g o ŋ ³¹				
28-3			b u ³				
29-3			tʰ o ʔ ⁵³				
30-3			j a ŋ ⁵³				
35-3			l a ŋ ²				
38-3			d kʰ ɔ ³				
42-3			b ə ⁴				
46-3			j ɔ ³¹				
52-3			d j e ʔ ³				
55-3			b w ø m ³¹				
69-3			h o ʔ ⁵				
79-3			g j e ³				
83-3			tʃʰ au ³¹				
86-3			j ø ³²				
89-3			s a ŋ ⁴				
90-3			b ɔ ⁵³				
92-3			kʰ ə ⁵¹				
106-3			g o k ³²				
120-3			w k ⁴³				
125-3			g j o ³				
148-3			d a ŋ ³¹				
163-3			j i ⁴				
173-3			b ə ³¹				
179-3			ʔ o ʔ ⁵				
186-3			ŋ a ³				
187-3			l a ŋ ³⁴				
197-3			n o ø ⁵³				
209-3			kʰ ɔ ŋ ³²				
210-3			m kʰ ɔ m ⁵³				
211-3			d au ³¹				
213-3			n e u k ⁵³				
215-3			kʰ ɔ ʔ ²				
220-3			tʰ o ŋ ⁴				
237-3			j e ³				
239-3			n a m ³²				
242-3			tsʰ u ³¹				
248-3			kʰ j e ⁴				
252-3			g u ³¹				
255-3			b j u ³¹				
271-3			tʃʰ au ⁴				
275-3			n o ⁴				
277-3			tʃʰ a ŋ ⁴				
281-3			g u ²¹				
283-3			l ɛ ³¹				
295-3			kʰ u ²				
300-3			g a ⁴				
302-3			tsʰ au ⁴				
309-3			l ɔ ʔ ³²				
312-3			j au ⁴				
313-3			m dʒ ɔ ²				
314-3			tsʰ ø m ³²				
315-3			d o ŋ ⁵				
330-3			j u ³				
333-3			j j a m ³²				
338-3			m j ɔ ʔ ³				
346-3			j ø b ³				
348-3			j e ⁵³				
352-3			g j a ŋ ⁴				
1-4				m o̰ ⁵			
4-4				l a ²			
18-4				n j ɪ n ⁵			
19-4				n j a t ⁵			
44-4				l au ʔ ⁵			
50-4				m ɪ n ⁵			
62-4				s a t ²			
70-4				b ɪ n ⁵			
75-4				m j ɪ n ⁵			
97-4				a ⁵			
112-4				tsʰ au ²			
122-4				n j au ʔ ⁵			
127-4				kʰ a ²			
132-4				au ʔ ⁵			
133-4				n au ⁵			
135-4				n o̰ ⁵			
142-4				d a ⁵			
143-4				a ʔ ⁵			
149-4				m a ²			
152-4				n a ʔ ²			
157-4				m au ²			
183-4				m a ²			
184-4				n au t ⁵			
185-4				tsʰ e ³			
189-4				n j a ʔ ⁵			
192-4				n au ⁵			
195-4				n a ²			
200-4				a ⁵			
216-4				s ɪ n ⁵			
218-4				l a ʔ ³			
225-4				s a ²			
235-4				kʰ j a t ⁵			
244-4				s a ³			
253-4				m a ⁵			
270-4				n a t ⁵			
278-4				n j a ⁵			
279-4				a ²			
285-4				j ɪ n ⁵			
308-4				b a ⁵			
322-4				n a ²			
325-4				kʰ o̰ ⁵			
337-4				n j a ⁵			
341-4				d o ³			
347-4				m j au t ⁵			
362-4				j a t ⁵			
391-4				j a t ²			
394-4				m o ʔ ³			
397-4				m a t ³			
443-4				n j a ʔ ⁵			
460-4				s a ³²			
463-4				a t ⁵			
464-4				ʔ a ³			
473-4				s e ³			
476-4				kʰ j au ʔ ⁵			
481-4				tsʰ a ³			
494-4				kʰ a ³			
496-4				m j a ⁵			
516-4				m a ²			
522-4				n a ʔ ³			
523-4				m j au ⁵			
524-4				n a ²			
540-4				kʰ o ²			
3-4				b a t ⁵			
6-4				kʰ a ³			
7-4				d e ³²			
20-4				n a ³²			
39-4				m j a t ⁵			
51-4				m ⁵			
64-4				kʰ au ŋ ⁵			
65-4				kʰ au t ⁵			
66-4				d au ²			
71-4				m a ²			
72-4				ʔ a ²			
76-4				m o ³			
77-4				n j au t ⁵			
78-4				o̰ ⁵			
82-4				m a ⁵			
87-4				o ⁵			
93-4				l e ⁵⁴			
94-4				m j a t ⁵			
119-4				m e ³			
124-4				b j au ⁵			
136-4				l a ²			
137-4				kʰ j o̰ t ⁵			
139-4				m a ²			
144-4				s a ⁵			
145-4				d au ⁴²			
146-4				m o̰ ⁵			
150-4				kʰ j o ʔ ⁵			
154-4				n j au ⁵			
165-4				g j ɪ n ⁵			
166-4				m j o ³			
169-4				kʰ j a ⁵			
170-4				b j o ³			
174-4				l e ⁵			
181-4				n j a ʔ ⁵			
193-4				b a ²			
205-4				n a t ⁵			
206-4				m a t ⁵			
212-4				o ʔ ⁵			
217-4				m au ²			
224-4				n j a t ⁵			
228-4				b o̰ ⁵⁴			
238-4				j o̰ t ⁵			
241-4				m au ³			
246-4				kʰ j au ³			
256-4				ʔ a ³²			
257-4				m au ⁴²			
272-4				m a ³			
273-4				ʔ a ³²			
274-4				m a ³			
286-4				kʰ e ⁵			
289-4				kʰ au ³			
294-4				m a ³			
301-4				j a ʔ ³			
306-4				kʰ a ʔ ⁵			
307-4				m a t ³			
321-4				tʰ a ²			
331-4				n j a ⁵			
332-4				l e ⁵			
335-4				g j o ³			
336-4				n e ⁵			
340-4				m o̰ ⁵			
342-4				n j o̰ t ⁵			
360-4				m a ʔ ⁵			
389-4				n a t ⁵			
395-4				n au ³			
401-4				m a t ³²			
404-4				d au ⁵			
408-4				d o ³			
409-4				l o ³			
413-4				d ɪ n ⁵			
421-4				n j au ʔ ⁵			
425-4				b j a t ⁵			
430-4				m a t ³			
442-4				d au ³			
447-4				tʰ au ³			
456-4				g o ³			
458-4				m au ²			
469-4				kʰ o̰ ⁵			
470-4				d a ʔ ²			
475-4				m ²			
477-4				n j a t t ⁵			
478-4				a t ⁵			
480-4				g o̰ ⁵			
485-4				n j a ³			
495-4				m a ³²			
499-4				n j a ⁵			
500-4				n j ɪ n ⁵			
501-4				tʰ au ³²			
507-4				n a t ³			
510-4				b j a ⁵			
511-4				l a ʔ ³			
521-4				m o̰ ⁵			
525-4				n j o̰ t ⁵			
538-4				o̰ t ⁵			
539-4				kʰ ɪ n ⁵			
544-4				kʰ j a ʔ ⁵			
550-4				tʰ o ʔ ⁵			
562-4				n j au ⁵			
568-4				g a ²			
2-4				kʰ au ³			
11-4				m a ʔ ⁵			
12-4				j o ⁵			
22-4				g au ³			
28-4				b a ³			
29-4				tʰ au t ³			
30-4				m a ³²			
42-4				m a t ⁵			
46-4				m au ²			
52-4				d o t ⁵			
55-4				b e ⁵			
69-4				m au t ⁴²			
79-4				g j ɪ n ⁵			
83-4				m o̰ t ⁵			
86-4				j a t ³			
89-4				s a ³²			
90-4				o ⁵			
91-4				m n ³			
92-4				kʰ a t ³			
106-4				g a ʔ ²			
125-4				kʰ a ʔ ⁵			
148-4				d a ⁵			
163-4				m a ³			
173-4				m a t ³²			
179-4				m a ʔ ³			
186-4				m a ³²			
187-4				l a ³²			
197-4				n a t ⁵			
211-4				d o̰ ⁵⁴			
220-4				tʰ au ³²			
237-4				m a ²			
239-4				n e ³²			
242-4				tsʰ au ʔ ³²			
248-4				kʰ a t ⁵			
252-4				g a ³²			
255-4				b j au ³²			
271-4				m o̰ t ⁵			
275-4				n a ŋ ³			
277-4				d e ⁵			
281-4				k j o ³			
283-4				l a ⁵			
295-4				kʰ au ʔ ⁵⁴			
300-4				kʰ a ³²			
302-4				m au a m ⁵			
309-4				l a ʔ ³			
312-4				ʔ o̰ ʔ ⁵			
314-4				tsʰ e ³			
315-4				m a ³²			
330-4				l a ³²			
333-4				m e ⁵			
338-4				n j o ʔ ⁵			
346-4				m a t ³²			
348-4				j a ʔ ²			
352-4				kʰ j au ⁵			
1-5					m j e ³¹		
4-5					j i ³¹		
18-5					j e ʔ ³¹		
19-5					j e ʔ ³¹		
44-5					j a ʔ		
50-5					u ³¹ ³¹		
62-5					sʰ e ʔ		
70-5					sʰ e ³¹		
75-5					m j a ³¹		
97-5					j e ³¹		
112-5					s a ³¹		
122-5					m j a ʔ		
127-5					k u		
132-5					j e		
133-5					j e ʔ		
135-5					j e ³¹		
142-5					sʰ u		
143-5					n a ³¹		
149-5					h e		
152-5					n e ³¹		
157-5					p i ³¹		
183-5					h i ³¹		
184-5					a ³¹		
185-5					sʰ e ³¹		
189-5					m j a ʔ		
192-5					n e ³¹		
195-5					n i ³¹		
200-5					k e		
216-5					j e ʔ		
218-5					j a		
225-5					sʰ e		
235-5					k j e ʔ ³¹		
244-5					sʰ u		
253-5					m j u ³¹		
270-5					m j e ʔ ³¹		
278-5					m j e ʔ ³¹		
279-5					j u ³¹		
285-5					j e ʔ ³¹		
308-5					p u		
322-5					m u ³¹		
325-5					k j e ³¹		
337-5					m j e ʔ ³¹		
341-5					sʰ u ³¹		
347-5					sʰ a ³¹		
362-5					j e ʔ ³¹		
391-5					j a ʔ ³¹		
394-5					m a		
397-5					sʰ e ³¹		
443-5					m j a ʔ ⁵⁵		
460-5					sʰ e ʔ		
463-5					j e ³¹		
464-5					j a		
473-5					sʰ e		
476-5					k j a ʔ		
481-5					sʰ e ³¹		
494-5					k u ³¹		
496-5					j e ʔ ³¹		
516-5					j i ³¹		
522-5					n a ³¹		
523-5					j e ʔ ³¹		
524-5					n i ³¹		
540-5					k a ³¹		
39-5					m j e ⁵⁵		
64-5					k j a ³¹		
65-5					k sʰ a ʔ ³¹		
66-5					sʰ u ³¹		
71-5					s i ³¹		
72-5					s i ³¹		
76-5					j a ³¹		
77-5					m j e ʔ ³¹		
78-5					m u ³¹ ³¹		
82-5					sʰ e ³¹		
87-5					n a ³¹		
93-5					j e ³¹		
100-5					j a ³¹		
116-5					sʰ u ³¹		
119-5					j e ³¹		
124-5					j e ʔ ³¹		
136-5					j e u ³¹		
139-5					m u ⁵⁵		
144-5					j a ³¹		
145-5					sʰ a		
146-5					m j e ³¹		
165-5					k j e ³¹		
171-5					j e ʔ ³¹		
193-5					p i		
212-5					j a ³¹		
214-5					j e ³¹		
238-5					j e ³¹		
241-5					s i		
246-5					k a		
256-5					h e ³¹		
257-5					p a ³¹		
272-5					m a ³¹		
274-5					m e ³¹		
289-5					k a		
294-5					h e		
301-5					j a ʔ		
306-5					j e ⁵⁵		
321-5					sʰ e		
331-5					m u ³¹		
332-5					j e		
336-5					sʰ e ³¹		
340-5					j e		
360-5					sʰ e ⁵⁵		
376-5					sʰ e ³¹		
395-5					n a ³¹		
401-5					sʰ e		
409-5					j a ³¹		
425-5					j e ʔ ³¹		
430-5					sʰ e ³¹		
442-5					sʰ e		
447-5					sʰ a		
456-5					k a ³¹		
458-5					s a ³¹		
469-5					k j e ³¹		
470-5					sʰ i ³¹		
478-5					j e ʔ ³¹		
495-5					n a ³¹		
501-5					sʰ e ³¹		
506-5					j e		
507-5					n a ³¹		
509-5					j e ³¹		
510-5					u ³¹ ³¹		
511-5					j a ³¹		
521-5					j e ³¹		
538-5					u ³¹ ³¹		
539-5					j e ʔ		
544-5					k j a ʔ ³¹		
550-5					sʰ a		
562-5					m j a ʔ		
568-5					k e		
11-5					j i ³¹		
12-5					j a ʔ ³¹		
46-5					s a ³¹		
83-5					sʰ e ³¹		
91-5					h e		
106-5					k a ʔ		
120-5					j e ʔ ³¹		
209-5					k j a ³¹		
215-5					sʰ a ʔ ³¹		
242-5					sʰ i ³¹		
281-5					k e u		
283-5					j e u ⁵⁵		
302-5					j i ³¹		
312-5					j i ³¹		
313-5					m u ³¹ ³¹		
315-5					sʰ e		
348-5					j i ʔ ³¹		
352-5					k j a ⁵⁵		
1-6						m a	
4-6						l aː	
18-6						m j eˀ	
19-6						n j a	
44-6						h l au k	
50-6						h w a ŋ	
62-6						s a ts	
70-6						p a	
75-6						m j a k	
97-6						h r a ŋ	
112-6						tsʰ aː	
122-6						m j au k	
127-6						k w aː	
132-6						h r a k	
133-6						n a	
135-6						n a	
142-6						t s j a	
143-6						h r a k	
149-6						h au	
152-6						n a	
157-6						p aː	
183-6						h au	
184-6						h r au k	
185-6						tsʰ a	
189-6						m j a k	
192-6						h r a	
195-6						n aː	
200-6						h k a	
216-6						s a	
218-6						l au k	
225-6						s a ŋ	
235-6						k j a	
244-6						s w aː	
253-6						m r w a	
270-6						m a	
278-6						m j a ŋ	
279-6						h j a	
285-6						h j a	
308-6						h p j aː	
322-6						m w aː	
325-6						k a	
