COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
196-3			k u l ɛ													
3639-3			t e w a													
3905-3			n e													
3977-3			i n n dʒ e													
3978-3			i n n dʒ e													
4361-3			d e g													
5532-3			i n i													
1237-3			i n dʒ ɛ													
1579-3			m b u l e													
2143-3			b aː													
2774-3			k a n													
3198-3			s ɛ m ɛ													
3534-3			d e n i													
3550-3			i n i													
3684-3			k i n dʒ a													
3943-3			p a n e													
4259-3			g ɔ m ɛ													
4611-3			k ɔː m ɔ													
4983-3			s e n dʒ i													
5656-3			m n n dʒ													
5830-3			j e													
1026-3			l e													
1170-3			g a n dʒ e													
1187-3			u r u													
1275-3			t p													
1454-3			s eː l e													
1668-3			b i n i													
1841-3			g e													
1970-3			p u l a													
2977-3			k e b b													
3301-3			e b a													
3498-3			n iː													
715-4				d u												
1089-4				n aː												
1319-4				n i												
1398-4				s u n u r u												
1557-4				g i r e												
1626-4				w a g a												
1840-4				t i n												
2247-4				g oː												
4677-4				k u r e j												
5162-4				m i r̃ ɛ												
5406-4				t aː n d u												
359-4				g a r a												
1577-4				g i r e												
2196-4				n a r a												
2230-4				s u g u												
2533-4				b a r a												
3605-4				k a n d												
3866-4				o dʒ u												
4553-4				t a g u												
4822-4				k u m ɛ												
5254-4				d u r ɔ												
503-4				k i r̃ a												
1356-4				m a												
1881-4				n u m												
2084-4				j aː p i												
2420-4				k u r ɛ												
3218-4				p u dʒ u												
3718-4				a r a												
4135-4				b a n u												
4694-4				g u dʒ u												
807-4				k o m ɛ												
2320-4				k a ŋ ɛ												
2842-4				d i g u												
4313-4				n ɛ m												
4460-4				s ɔ j												
5514-4				n ɛ n d ɛ												
5810-4				p i r i												
93-4				d ɔː												
260-4				p ɛ r ɛ												
385-4				dʒ ɛ m ɛ ɛ												
890-4				a m i r r												
1769-4				t ɛ m b i												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d aː n a												
3031-4				d ɛ g ɛ												
5301-4				p ɛ r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				dʒ a m ɛ												
463-4				d u m b u												
762-4				b a n a k s u												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m ɛ												
3219-4				p aː dʒ u												
4120-4				k o r o												
4184-4				ɲ ɛ												
4423-4				d ɔ r ɔ												
4629-4				n u ŋ ɔ												
4759-4				n i ɛ												
4904-4				n u ŋ a												
4960-4				g i n aː dʒ u												
4980-4				t ɔː												
5059-4				g u o												
5125-4				ɔ n dʒ												
5549-4				t a w a												
5771-4				dʒ u g u												
5922-4				b i r a												
1-4				p ɛː												
629-4				d o												
667-4				ɛ w ɛ												
1254-4				dʒ a m d u r u												
1415-4				ɲ dʒ												
1542-4				n												
1683-4				s i												
1898-4				p u r̃ u												
2551-4				r a												
3251-4				s a r̃ a												
3885-4				t ɛ r a												
5622-4				p ɛ l a j												
6006-4				p a r̃ a												
43-4				s aː												
135-4				t u n d u												
158-4				m ɔ s u												
221-4				ɛ s u												
650-4				b e dʒ i												
1374-4				k ɔ ŋ g												
1452-4				g aː r a												
1789-4				n u m a												
1862-4				i s u												
2108-4				n a j												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				p ɛ												
4888-4				s a m n n												
5180-4				s ɛ m b i												
5583-4				t a ŋ g i												
5981-4				a r̃ a												
25-4				a r u s ɛ g												
114-4				d ɔ a												
702-4				ɔ g ɔ ɲ ɔ ŋ												
851-4				k u												
872-4				ɛ n dʒ ɛ												
952-4				k u r ɔ												
1941-4				k i r i												
2442-4				n u m a												
3448-4				b uː d u												
3482-4				m i s i d ɛ												
3497-4				n a												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ w ɔ												
4520-4				p e dʒ u												
4609-4				k ɔ r ɔ												
4740-4				g u n ɔ												
4781-4				s a dʒ												
5982-4				k u dʒ u												
196-4				k u r ɛ												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m ɛ u												
1070-4				l u g o												
1298-4				g u r u m aː a												
1989-4				m ɛ n ɛ												
2145-4				dʒ oː												
2306-4				a m a												
2456-4				k ɔ l u												
2514-4				d u s u												
3132-4				d u ŋ g												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s dʒ												
4039-4				d ɔ n												
4278-4				k u n dʒ u												
4361-4				t e g e												
4570-4				d ɔ w												
5318-4				d ɔ r ɔ												
5673-4				d u m ɛ												
5752-4				t ɛː												
521-4				k oː dʒ u												
685-4				s o n ɔ												
744-4				l a w a												
1646-4				ɔ g u												
1745-4				dʒ a j a												
2066-4				n a ŋ a												
2216-4				j aː												
2265-4				u r ɔ												
2579-4				d oː												
2958-4				m ɔː m												
3197-4				k ɔː												
3339-4				k a r a												
3812-4				p i n g u												
4219-4				t e m b e												
4337-4				s ɔ m												
5197-4				e r u												
5531-4				i r̃ u												
5733-4				n iː												
409-4				g o r u												
1002-4				r ɛ												
1022-4				p i n i												
1238-4				i s u												
1612-4				n u m b ɔ												
2334-4				ɛ s u												
2396-4				n												
2553-4				b a ŋ u												
2671-4				n o												
2798-4				ɛ r̃ ɔ												
2978-4				k u r a												
3407-4				ɛ m												
715-5					d u											
1089-5					n a											
1319-5					n ɛ											
1398-5					s u ŋ u											
1557-5					g i r e											
1626-5					w a g u											
1840-5					t e n											
2247-5					g e											
4677-5					k u l e j											
5162-5					m i n ɛ											
5406-5					t aː n d i											
359-5					k a a											
1577-5					g i r e											
2196-5					n a n e											
2230-5					s i g e											
3605-5					k a n d a											
3866-5					o d u											
4553-5					t a g e											
4822-5					k u m ɛ											
5254-5					d u l o											
1356-5					m a											
1881-5					n e m i											
2084-5					j aː b i											
2420-5					k u l ɛ											
3218-5					b u ɛ u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b a n i											
4694-5					g u d u											
2476-5					k o											
2842-5					d i g u											
3719-5					m											
4081-5					d a m b i											
5514-5					n ɛ n d ɛ											
260-5					b ɛ r ɛ											
385-5					d ɛ m b											
890-5					a m b i r i											
1703-5					b											
1769-5					t ɛ m b i											
2735-5					d a n a											
4591-5					t e r e											
5301-5					b ɛ l u											
63-5					k a r a											
296-5					ɛː a m b											
463-5					d u m b											
762-5					b a n a ŋ b e											
1788-5					s i											
3219-5					b oː d u											
4120-5					k o l o											
4759-5					n i j											
4960-5					ɛ i n aː ɛː e											
5059-5					g u e											
5549-5					t a w o											
5771-5					ɛː u g u											
5905-5					t i n i											
5938-5					a d u n a											
1415-5					ɲ ɛː											
1542-5					n o											
1898-5					b u n o											
2551-5					r i											
2957-5					m a n d e											
3048-5					b i j											
4402-5					j o											
5081-5					b i n d i											
6006-5					p o n u											
135-5					t u n d u											
194-5					b ɛ											
716-5					j ɛ											
2083-5					k a n											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u											
3113-5					t ɛ ɔ ɛ											
3136-5					j a r a											
3405-5					ɛ m ɛ											
3572-5					b ɛ r e											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					k o											
2179-5					n d i											
2351-5					b a b											
2496-5					n u											
3448-5					b b d u											
4781-5					s a d o											
4921-5					s a m b e											
196-5					k u l ɛ											
789-5					g a											
931-5					b ɛ											
1298-5					g u u m m a											
2145-5					ɛː e											
3639-5					t o w a											
3977-5					m n n dʒ i											
3978-5					m n n dʒ											
4260-5					o m b i											
5200-5					ɛ l i											
5532-5					i n ɛ											
5866-5					k a r a											
432-5					k a n											
446-5					g e n g e											
521-5					k o d o											
1124-5					e l e											
1237-5					i n n ɛ											
1579-5					m b u l e											
1748-5					j o											
2774-5					k a n a											
3198-5					s ɛ m ɛ											
3339-5					k a ɔ a											
3534-5					d o n i											
3550-5					i n u											
3684-5					k i n dʒ a											
3944-5					k o											
4611-5					k ɔː m ɔ											
4738-5					g u n d a											
4983-5					s o n d i											
5447-5					g i d i											
5656-5					m n n dʒ i											
5830-5					j ɔː											
1074-5					n i g o											
1170-5					g a n ɛ											
1187-5					u r u u											
1454-5					s e l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k o m a a											
3252-5					i m b											
3301-5					i b a											
3463-5					w aː											
3498-5					n i											
715-6						d u										
1089-6						n aː										
1319-6						n e										
1398-6						s u g u										
1557-6						g i r i										
1626-6						m a g a										
1840-6						t i n										
2247-6						g o										
4677-6						kʷ u l o j										
5162-6						m i n ɛ										
5406-6						t aː n d i										
359-6						g a a										
1577-6						g i r o										
2196-6						n a r a										
2230-6						s i g o										
2533-6						b a a										
3605-6						kʷ a n d										
4553-6						t a g										
4822-6						kʷ u m b										
5254-6						d u l ɔ										
503-6						kʷ i n a										
1356-6						m a j										
1881-6						n i m										
2084-6						j aː b i										
2420-6						kʷ u l ɛ										
3218-6						p a dʒ u										
3372-6						n a m a										
3718-6						a a										
4135-6						b a n										
4694-6						g u dʒ u										
807-6						kʷ o m										
2320-6						kʷ a ŋ a										
2842-6						d i g ɛ										
3719-6						m										
4081-6						d a m b i										
4313-6						n ɛ m										
4460-6						s ɔ j										
5514-6						n ɛ n d ɛ										
5810-6						p i ɛ										
93-6						d ɔ										
890-6						a m i										
1336-6						t o g o										
1703-6						b aː										
4591-6						t o i										
5605-6						t i m a										
63-6						kʷ a r a										
296-6						dʒ a m b										
463-6						d u m b i										
762-6						b a n a ŋ dʒ										
3425-6						j a										
4120-6						kʷ o l o										
4423-6						d ɛ r ɔ										
4759-6						n i j										
4904-6						n u ŋ a										
4960-6						ɛ i n aː dʒ i										
5125-6						ɔ n dʒ ɛ										
5339-6						p a g a										
5771-6						j u g u										
5922-6						b i a										
5938-6						a d u n a										
483-6						g o dʒ u										
1542-6						n ɔ										
1683-6						s i j										
2551-6						r a										
2957-6						m a n d i										
3048-6						b i j										
4402-6						j e										
5081-6						p i n d										
5622-6						p o ɛ j										
650-6						b ɛ dʒ ɛ										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n u m a										
1862-6						i dʒ i										
2618-6						kʷ ɛ l ɛ										
2880-6						k u n dʒ u										
2924-6						p o										
3136-6						j a r a										
3405-6						ɛ m ɛ										
3811-6						l ɛ										
4535-6						s u g ɔ										
4888-6						s a m n a										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m ɛ										
3482-6						m i s i d o										
4202-6						g o l o										
4781-6						s a dʒ a										
4921-6						s a m b aː										
5982-6						g u dʒ u										
408-6						j m b u										
526-6						d a g										
789-6						g a a										
1298-6						g u i m b										
1942-6						j o										
2666-6						s i e										
3015-6						n a n d										
3905-6						n ɛ										
3977-6						ɛ n dʒ dʒ										
3978-6						ɛ n dʒ d										
4152-6						kʷ i a										
4334-6						s o										
4648-6						j o										
5200-6						e l										
5318-6						d ɔ ɔ										
5532-6						i n i										
5673-6						d o m ɔ										
5866-6						k a dʒ a										
66-6						kʷ a										
432-6						kʷ a n										
446-6						g ŋ g o										
1579-6						m b ɛ l										
1748-6						j o										
1823-6						g o										
2902-6						j ɛ										
3684-6						k i n d										
3812-6						b i ŋ g										
3943-6						p a ɛ										
4259-6						g ɔ m ɛ										
4611-6						k ɔː m ɔ										
4738-6						g u n d a										
4983-6						t o n d i										
5447-6						g i dʒ o										
5656-6						ɛ n n dʒ										
5830-6						j o										
5868-6						kʷ a										
348-6						kʷ e r e										
998-6						kʷ ɔ										
1023-6						j o										
1074-6						n u g o										
1172-6						g ɛ l ɛ										
1205-6						j o										
1668-6						b i n										
1841-6						g o										
2063-6						iː ɛ										
2671-6						n d a										
2977-6						k o b ɛ										
3256-6						e m										
3287-6						a n a										
3301-6						i b a										
3498-6						n i										
715-7							d i									
1089-7							n aː									
1319-7							n ɔ									
1398-7							s i g i									
1557-7							g i r i									
1626-7							w a g i									
1840-7							t i n									
2247-7							g o									
4677-7							k i r o j									
5162-7							m i n ɛ									
5406-7							t aː n d i									
359-7							g a r i									
1577-7							g i r i									
2196-7							n a r a									
2230-7							s i g i									
2533-7							b a r a									
3605-7							k a n d									
3866-7							ɔ d i									
4553-7							t a g i									
4822-7							k i m b									
5254-7							d i r ɔ									
503-7							k i n i									
1356-7							m a									
1881-7							n u m i									
3372-7							n a m a									
3718-7							a r a									
4135-7							b a n i									
4694-7							g i d i									
807-7							k ɔ m									
2320-7							k a n a									
2476-7							k u									
2842-7							d i g i									
3719-7							m									
4081-7							d a m b i									
4313-7							n ɛ m									
4460-7							s ɔ j									
5514-7							n i n d ɛ									
5810-7							p i r i									
93-7							d ɔ									
260-7							b i r ɛ									
385-7							dʒ ɛ m b ɛ									
890-7							a m b i i i									
1336-7							t i g i									
1703-7							b aː									
1769-7							t ɛ m b i									
2162-7							b ɛ r ɛ									
2635-7							s ɔ									
2735-7							d a n a									
3031-7							d ɛ g ɛ									
4591-7							t aː r i									
5301-7							p ɛ r i									
5605-7							t i m a									
296-7							dʒ a m b									
463-7							d i m b u									
1432-7							t a r i									
1474-7							t ɔ									
1788-7							s i									
2044-7							d i m b									
2713-7							t ɛː m d ɛ r ɛ									
3425-7							j i									
4184-7							ɲ aː									
4423-7							d ɔ r ɔ									
4629-7							n i ŋ ɔ									
4759-7							n i i									
4904-7							n i ŋ a									
4960-7							ɛ i n aː dʒ i									
5059-7							g i j̃ ɔ									
5125-7							ɔ n d i									
5339-7							p a g a									
5549-7							t a w a									
5771-7							dʒ i g i									
5905-7							t i n i									
5922-7							b i r a									
1-7							p ɛː									
483-7							g i d i									
667-7							ɛ w ɛ									
1542-7							n ɔ									
1683-7							s i									
1898-7							p i r u									
2551-7							r i									
2901-7							t i n ɛ i									
2957-7							m a n d i									
3048-7							b i j									
3251-7							s a r a									
3885-7							d ɔ r ɔ									
4402-7							j i									
5081-7							b i n d i									
5622-7							p ɛː r i j									
6006-7							p i r i									
43-7							s aː									
135-7							t i n d i									
158-7							m ɔ n i									
194-7							b ɛː									
221-7							ɛ dʒ i									
650-7							b i dʒ i									
1152-7							t i w ɛ									
1374-7							k ɔ ŋ ɔ									
1452-7							g aː r a									
1862-7							i dʒ i									
2083-7							k a n i									
2108-7							n i j									
2880-7							k i n d i									
2924-7							p o r									
2941-7							b i r i									
3113-7							t e g e									
3136-7							j a r a									
3405-7							ɛ m ɛ									
3572-7							b ɛ r i									
3751-7							p ɛ j									
3959-7							t ɔ r i									
4066-7							g ɔ r̃ ɔ									
4535-7							s i g ɔ									
5180-7							s ɛ m b i									
5583-7							t a ŋ g i									
5981-7							a r̃ a									
25-7							a s i k ɛ									
114-7							d ɔ j̃ ɔ									
702-7							ɔ g ɔ n ɔ									
872-7							ɛ n ɛ ɛ									
1941-7							k i r i									
2179-7							n d ɛ									
2351-7							p a b a									
2496-7							n u									
3588-7							k ɔ r ɔ									
4202-7							g o r ɔ									
4609-7							k ɔ r ɔ									
4921-7							s a m b aː									
408-7							j ɛ m b i									
526-7							d g r									
545-7							i r i									
978-7							t a m									
999-7							j ɛ									
1052-7							n aː m i									
1070-7							l i g o									
1942-7							j e									
2456-7							k ɔ l i									
2514-7							d i d i									
2666-7							s i k i									
2817-7							a ŋ g aː									
3300-7							ɛ w a									
3977-7							m dʒ n d i									
3978-7							m n n d i									
4039-7							d ɔ n									
4152-7							k i r̃ i									
4260-7							ɔ m b i									
4278-7							k i n i i									
4648-7							j o									
5752-7							t ɛː									
5866-7							k a r a									
5887-7							j a m									
446-7							g o ŋ g o									
1108-7							j ɔ									
1646-7							ɔ g i									
1748-7							j i									
1823-7							g o									
2143-7							b a									
2392-7							l ɔ s i									
2579-7							d oː									
2902-7							j i									
3197-7							k aː									
3339-7							k a r a									
3944-7							k ɔ r ɔ									
4240-7							w o r i									
4337-7							s ɔ m									
4738-7							g i n d a									
4983-7							s u n d									
5197-7							ɛ r i									
5447-7							g i d i									
5656-7							m ɔ n d ɛ									
5733-7							n i									
5828-7							j a a									
5868-7							k a									
245-7							t ɔ r ɔ									
562-7							s u m ɔ									
1170-7							g a n ɛ									
1205-7							j e									
1524-7							k o									
2063-7							i r ɛ									
2334-7							ɛ dʒ i									
2671-7							n o									
3088-7							ɲ ɛ r̃ i									
3252-7							ɛ m b ɛ									
3463-7							w									
715-8								d i								
1089-8								n aː								
1319-8								n ɛ								
1398-8								s u g u								
1557-8								g i r e								
1626-8								w a g								
1840-8								t e n								
2247-8								g eː								
4677-8								k u l e j								
5162-8								m i n ɛ								
5406-8								t aː n d								
359-8								g a l								
1577-8								g i r e								
2196-8								n a l								
2230-8								s i g o								
2533-8								b a r								
3605-8								k a n d								
3866-8								o d i								
4553-8								t a g								
4822-8								k u m ɛ								
5254-8								d i l ɔ								
1881-8								n i m								
2084-8								j aː b i								
2420-8								k u l ɛ								
3218-8								p u d u								
3372-8								n a m a								
3718-8								a r a								
4694-8								g u d u								
2320-8								k a ŋ o								
2476-8								k o								
2842-8								d i g i								
3719-8								m								
4081-8								d a m b								
4313-8								n ɛ m								
5514-8								n ɛ n d ɛ								
385-8								d ɛ m b								
1336-8								t e g o								
1769-8								n ɔ m b								
2735-8								d o n a								
3031-8								d ɔ g o								
4591-8								n aː r u								
5301-8								p ɛ l u								
63-8								k a r a								
1788-8								s								
2713-8								t ɔː m d d ɔ ɔ								
4120-8								k o l o								
4184-8								ɲ o								
4759-8								n o j								
5059-8								g i n								
5771-8								j u g u								
5938-8								a d u n a								
629-8								d o								
1415-8								ɲ ɛ								
1898-8								p u r o								
2551-8								r								
