COGID	dutch	english	french	german
243	d yː r			t ɔy ə r
1559	ɑ l ə	ɔː l		a l ə
776	v ə r + d eː l ə			t ai l ə n
213	r ɛ x ts	r aɪ t		r ɛ x t
1828	s x œy m			ʃ au m
1651	z ɑ l f			z a l b ə
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
2202	r ɑ m	r æ m		
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1912	s t ɛ r k			ʃ t a r k
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
314	d oː d ə			t ɶː t ə n
588	v l ɑ k		p l a	f l a x
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
1179	h uː t	h æ t		h uː t
2091	b ə + w aː r ə			b ə + v aː r ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
626	w eː v ə	w iː v		v eː b ə n
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1836	k ɑ l m	k ɑː m		
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
677	t ɛ l ə			ts ɛː l ə n
778	p ɑ t	p ɑː θ		pf aː t
885	d eː l ə			au s + t ai l ə n
1972	d eː l			t ai l
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
1872	w ɑ ŋ			v a ŋ ə
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
-78	p ɛɪ m + b oː m	p aɪ n		
166	v oː ɣ ə l			f oː ɡ ə l
431	k l ɪ ŋ k			k l ɪ ŋ k ə
922	b ɛ t	b ɛ d		b ɛ t
-346		r iː f		r ɪ f
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
1091	uː v ə r			uː f ə r
2105		r eɪ k		r ɛ x ə n
1900	z iː k	s ɪ k		
1300	x ɛ r s t			ɡ ɛ r s t ə
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
1895		h iː l		h ai l ə n
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
1240	h iː l	h iː l		
1264	s x ɪ l ə			ʃ ɛː l ə n
1719	h ɛ k			ɡ ə + h eː ɡ ə
2208	h ɑ k ə			ts ɛ r + h a k ə n
7	w oː n ə			v oː n ə n
1553	h uː s t ə			h ʊ s t ə n
1692	v ɑ l ə	f ɔː l		f a l ə n
-1259	d iː n eː	d ɪ n ə r		
337	k aː p	k eɪ p		
2051	h eː m ə l			h ɪ m ə l
-225	p r ɛɪ s	p r aɪ s		p r ai s
700	t w aː l f	t w ɛ l v		ts v œ l f
186	s x ʉ l t			ʃ ʊ l t
762	w ɔ l k			v ɔ l k ə
2293	l eː r	l ɛ ð ə r		l eː d ə r
1666	v l ɑ k t ə			f l ɛ x ə
122	d iː r			t iː r
1617	s x ʉ p			ʃ ʊ p ə
1939	v l uː r	f l ɔː r		
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1401		ɡ r ɑː s p		ɡ r ai f ə n
293	d ɑ k			d a x
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
-306	p ɔ s t	p əʊ s t		
-2270	r ɛ s t ə			r ɛ s t
-1785	x r aː n	ɡ r eɪ n		
2271	v ɪ l t	f ɛ l t		f ɪ l ts
2001		l iː f		l au p
586	k r aː x			k r aː ɡ ə n
1188	n ɑu w	n æ r əʊ		
785	w iː l	w iː l		
1389			ʃ o z	z a x ə
6011	j ʉ l iː		e t a b l	
1075	b l aː z ə	b l əʊ		b l aː z ə n
1948	s l ɔ t			ʃ l ɔ s
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
783		r əʊ d	ʀ u t	
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
474	d ɪ k	θ ɪ k		d ɪ k
1317	r ɔ t	r ɔ t n̩		
-2035		k ʌ z n̩		k uː z iː n ə
2253	k ɛ r v ə	k ɑː v		
1411	h ɛ b ə	h æ v		h aː b ə n
1295	h aː v ə r			h aː f ə r
427	w ɑu t			v a l t
1343	k ɪ n t			k ɪ n t
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
2038	n ɪ x t			n ɪ x t ə
1431	d r aː ɣ ə			t r aː ɡ ə n
1568	w ɛɪ n ə x			v eː n ɪ x
635	v ɛ r v ə			f ɛ r b ə n
657	h aː m ə r	h æ m ə r		h a m ə r
630	v ɑ ŋ ə			f a ŋ ə n
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
164	x iː r			ɡ ai ə r
2097		h əʊ		h a k ə
919	s t uː l			ʃ t uː l
672	d eː k ə			d ɛ k ə
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
2127	d r aː j ə			d r eː ə n
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
1548	aː d ə m ə			aː t m ə n
590	s ɔ k	s ɔ k		
320		d aɪ		t oː t
1851		f l əʊ		f l iː s ə n
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
-2290	s t ɔ f			ʃ t ɔ f
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
2219	v ə r + z aː m ə l ə			z a m ə l n
303	w ɛ r k	w ɜː k		
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
1906	z w ɑ k			ʃ v a x
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
108	m ɛɪ s j ə			m ɛː t x ə n
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
850	t ɔ p	t ɔ p		
1556	x eː w ə			ɡ a f ə n
1191		b uː t	b ɔ t	
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
1144	k aː l			k aː l
-1791	r ɛɪ k	r ɪ tʃ		r ai x
1669	b ɛ r x			b ɛ r k
648	b oː r ə	b ɔː r		b oː r ə n
51		b r ɪ k	b ʀ i k	
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
1439	z ɛ n d ə	s ɛ n d		
-1033	b aː j	b eɪ		
-1153	r ɔ n t	r aʊ n d		r ʊ n t
801		f r ɔ ɡ		f r ɔ ʃ
684	t ɛɪ t			ts ai t
1644	x iː t ə			ɡ iː s ə n
899	l ɑ d ə r	l æ d ə r		l ai t ə r
240	v ə r + k oː p ə			f ɛ r + k au f ə n
436	h ɑu t			h ɔ l ts
1417	l ɛɪ d ə	l iː d		l ai t ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1193	b r eː t			b r ai t
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
-588	p l ɑ t			p l a t
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
352	eː r s t ə			eː r s t ə
837	b l ɛɪ v ə			b l ai b ə n
125	v ɛ t	f æ t		f ɛ t
517	p aː r t			pf eː r t
1274	h aː j			h ai
-445		f æ m ə l ɪ		f a m iː l iː ə
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
931	k aː r s			k eː r ts ə
1565	m eː r	m ɔː r		m eː r
1397	h ɑu d ə			b ə + h a l t ə n
-1158	b ɑ l	b ɔː l		
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
-1615	oː l iː	ɔ ɪ l		ɶː l
727	m ɑ n			m a n
-2284	p l aː ts	p l eɪ s		p l a ts
116	j ɔ ŋ ə			j ʊ ŋ ə
1661	m ɛ l k	m ɪ l k		m ɪ l x
2111	x r aː v ə			ɡ r aː b ə n
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1865	x ə + z ɪ x t			g e + z ɪ x t
111	k ɪ n t			k ɪ n t
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
1848	r ʉ n t			r ɪ n t + f iː
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
855	l aː x	l əʊ		
2016		f r aɪ	f ʀ i ʀ	
393	k ɑu w ə			k au ə n
1861	s x eː d ə l			ʃ ɛː d ə l
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
1177	d iː p	d iː p		t iː f
1286	v ɛ r	f ɑː r		f ɛ r n
528	j øː k			j ʊ k ə n
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
280	b oː x			b oː ɡ ə n
-2	t ɛ n t	t ɛ n t		
1989	h oː j	h eɪ		h ɔy
20	k l ɛɪ n			k l ai n
1696	w ɛ r p ə			v ɛ r f ə n
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
1237	ɛ ŋ k ə l	æ ŋ k l̩		
296	b œy ɣ ə			b ɔy ɡ ə n
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1681	d ɑ l			t aː l
2192	k uː	k aʊ		
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
162	aː d ə l aː r			aː d l ə r
1952	d øː r	d ɔː r		t oː r
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
1789	b eː d ə l aː r			b ɛ t l ə r
1630	t ɪ n	t ɪ n		ts ɪ n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
1066	j ɛɪ	j uː		
-934	l ɑ m p	l æ m p		l a m p ə
916	t r ɔ x	t r ɔ f		t r oː k
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
1024	aː d ə r			aː d ə r
2006	p ɔ t	p ɔ t		
2144	k œy k ə	tʃ ɪ k ɪ n		
1562	v eː l			f iː l
633	n aː l t	n iː d l̩		n aː d ə l
2000	b l ɑ t			b l a t
2055	b l ɪ k s ə m			b l ɪ ts
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
1726	v ɛ l t	f iː l d		f ɛ l t
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
1638	k oː p ə r	k ɔ p ə r		
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
311	l ɛɪ k			l ai x + n aː m
-350	p aː r	p ɛ ə r		p aː r
3	h ɔ f			h oː f
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
2107	h ɑ r k			h a r k ə
1530	k oː n ɛɪ n			k a n iː n + x ə n
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
816	l oː n			l oː n
