COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
107-2		g a m ə l a																	
112-2		d a b ə n a																	
331-2		h ɨ g w s																	
377-2		b ə kʼ l d																	
381-2		ʔ a d																	
417-2		r k																	
451-2		s ə b a kː																	
454-2		k a f e r																	
484-2		s ɨ f ɨ s t																	
535-2		ʔ a f ɨ r																	
543-2		sː o sː t																	
593-2		k a m s																	
640-2		m a n																	
1-2		d ə b ə r ə																	
65-2		f b																	
163-2		s ə f ə																	
212-2		ʔ i h																	
244-2		k a r b ə																	
248-2		m ɨ f a																	
293-2		f ə r ə sː																	
373-2		kʼ ɨ m m l																	
408-2		b ə ʔ ə ɲː																	
414-2		d ə b a k																	
642-2		n ɨ f m s																	
60-2		h ə f ə s ə																	
115-2		l a m																	
209-2		s ɨ m ɨ n																	
242-2		k a m ɨ s t																	
415-2		k ɨ n a b																	
450-2		k ə r																	
490-2		f ə b a																	
645-2		f a l																	
160-2		d ə f ə kʼ																	
208-2		ʔ a kʼ f u h a																	
378-2		ʔ a sː tʃː ə t																	
379-2		z ə f ə ɲː																	
409-2		tʃː ə t ə r																	
598-2		f ɨ d kː																	
646-2		ʔ a ʃ ə																	
210-2		d ə f o ə																	
215-2		k a ʃ f b ə kː																	
285-2		m ɨ tʼ a d																	
380-2		k a f w ɲː																	
412-2		s a k o n																	
496-2		s ə k b ə t b kː																	
64-2		d a b o																	
251-2		f ɨ k																	
294-2		m ɨ kʼ e																	
597-2		k ɨ h g ə ə ə																	
7-2		ʔ a l tʃː a																	
158-2		f ə m i s																	
296-2		f ɨ f w kː																	
375-2		s ə b																	
541-2		kʼ ə f ɨ h																	
113-2		b sː a																	
252-2		r ə f ə b ə																	
330-2		k ə l d																	
449-2		k a j ə ɲː																	
491-2		d ɨ h g ə t																	
545-2		f e e o ɲː																	
596-2		n ə tʃː ə																	
4-2		tʃː e kː sː a																	
106-2		m ə sː a																	
254-2		dʒ a m dʒ kː																	
290-2		k a g ə k ə																	
602-2		m ɨ kʼ																	
2-2		k ɨ tʼ u																	
3-2		f a k ɨ																	
213-2		k a r dʒ f																	
486-2		n ə f ə f ə																	
10-2		f ɨ f r ɲː																	
152-2		ʔ a d o																	
211-2		m ɨ f ɨ t																	
328-2		s ə d ə b ə																	
333-2		m ɨ f ɨ r																	
334-2		ʔ a n b ə f a																	
540-2		l g b a ɲː																	
109-2		g n f																	
250-2		t ə kː ə																	
289-2		l ɨ d ɲː																	
326-2		m ɨ f o																	
154-2		ʔ ə f ə ə ə e																	
247-2		k ɨ h kʼ ɨ r a r i t																	
286-2		s ə g ə r																	
418-2		b ə r b ə r i																	
416-2		kʼ o e																	
455-2		kʼ ɨ m a ɲː																	
456-2		ʔ ə h d ə d d b t																	
495-2		f ɨ kː ɲː																	
61-3			x ə m																
63-3			ʔ a t ɨ m																
107-3			g a m ə r a																
112-3			x a b ə r a																
331-3			n ɨ g s s tʃ																
377-3			b ə m r																
381-3			ʔ a b																
417-3			r																
451-3			s ə b a t																
454-3			ʔ a g ɨ r																
484-3			s ɨ b ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s ɨ s t																
593-3			ʔ a m s																
640-3			m a a																
1-3			x ə b ə r ə tʃ																
65-3			t g																
163-3			s ə t ə																
212-3			ʔ e x																
244-3			ʔ a r b ə																
248-3			m r a																
293-3			h ə r ə e																
373-3			h ɨ m a g																
408-3			b ə r a																
414-3			t ɨ b a tʃ l a																
601-3			ʔ ə r ə g																
642-3			n ɨ h a s tʃ																
60-3			n ə h ə s ə tʃ																
115-3			ʔ ə r a																
209-3			s ɨ t a t																
242-3			ʔ a m ɨ s t																
415-3			ɨ l a b																
450-3			ə r																
490-3			t ə b a ə																
638-3			s ɨ n e																
645-3			h a r																
75-3			ʔ a m b ɨ r																
160-3			t ə r ə m																
208-3			ʔ a n ɨ ɨ																
214-3			ʔ a b																
218-3			ʔ ɨ n x ɨ tʃ																
378-3			ʔ a n g ə t																
379-3			i ə t ə																
409-3			g ə t ə e ə																
497-3			t ə n																
598-3			h g g tʃ																
646-3			ʔ a x ə																
164-3			b ə h ə m																
210-3			t ə x e ə tʃ ə																
215-3			ʔ a h e b ə																
256-3			t t a																
285-3			m ɨ t a x																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x a a																
412-3			s a h ə n																
496-3			s ə r s ə n b ə																
64-3			x a b ɨ																
67-3			s ɨ r																
169-3			n ə x ə e ə m																
251-3			t e h ə																
461-3			b																
547-3			g ɨ e a t																
597-3			m e m ə g ə																
655-3			m ɨ h t																
7-3			ʔ a r g a																
158-3			h ə m g s tʃ																
168-3			ʔ ɨ m a r																
296-3			ʔ ə h a t																
372-3			h ə n h ə r																
374-3			b ə s ɨ t ə																
375-3			s ə b tʃ																
385-3			s ɨ t ə t																
411-3			t ə r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r h a m a																
17-3			ʔ ə h ɨ r																
123-3			h e m ə																
252-3			n ə h ə b ə																
421-3			b ɨ h ə																
448-3			t ə b a n s ə n b ə																
449-3			ʔ a e ə																
545-3			x ɨ n ə																
596-3			n ə g ə																
653-3			b ə t ɨ t																
4-3			g ɨ g tʃ ə																
254-3			t ɨ m u t																
290-3			m a g ə ə tʃ																
339-3			b ə ʔ ɨ r																
460-3			x u x g																
489-3			b ə ə h u t a																
552-3			ʔ ɨ																
652-3			ʔ ə t ə x a																
119-3			ʔ a n g a h a																
298-3			x t																
340-3			g ɨ ə ə ə																
458-3			x ə n g ə t ə																
459-3			ʔ a s ə																
607-3			ʔ ə h s a																
609-3			ʔ ɨ x a																
647-3			g ə t a																
10-3			t ɨ h b tʃ																
15-3			ʔ ɨ h ɨ m																
18-3			n ɨ m ə ə																
73-3			s ə h ə ə ə ə																
76-3			m s ə s a																
110-3			x a b a																
121-3			t ɨ h ə																
167-3			g ɨ g ə																
255-3			h s ə n ə ə																
297-3			g n ə ə																
299-3			g n ə ə																
338-3			n ə m ɨ r																
342-3			m e n a																
344-3			h ə s ə m																
410-3			h a r e																
540-3			n g b a																
550-3			g ə n h ɨ r																
153-3			g ə s ə m ɨ																
219-3			g ə a a t																
250-3			g ə t ə																
301-3			h t a r a																
74-3			g s ə a e																
120-3			x a n g a																
122-3			h a g a																
220-3			s ə s a s																
245-3			ə g ə s ə																
300-3			x ɨ n																
341-3			h ə n ə m ə m																
549-3			t ə h a m n g																
610-3			m ɨ r a a r																
118-3			s ə x ə																
221-3			h ə g ə r ə																
420-3			ʔ a l ə a																
455-3			ʔ e m a																
495-3			t e t																
498-3			t ə t ə h ə t																
61-4				d ə m															
63-4				ʔ a f ɨ m															
107-4				g a m e r a															
112-4				d a b a r a															
331-4				nː a g j r															
377-4				b a f ʔ n															
381-4				ʔ a t															
417-4				r f															
451-4				r a b a t															
454-4				ʔ a f ɨ r															
484-4				r ɨ f ɨ r t															
535-4				ʔ a f ɨ r															
543-4				r a ʔ t g															
593-4				ʔ a m r															
640-4				m a a															
1-4				g ə b ə r a															
65-4				f g															
163-4				r a f a															
408-4				b a r a g															
414-4				g ɨ b a f a															
601-4				ʔ a r e g															
642-4				g a f a r															
60-4				nː a f a r a															
115-4				ʔ a r a															
450-4				f ə r															
490-4				f a b j ə															
638-4				r ɨ nː g															
645-4				f a n															
75-4				ʔ a m b ɨ n															
160-4				f ɨ r ə ʔ															
378-4				ʔ a nː g ə d															
379-4				i a f a g															
409-4				g a t a r ə															
497-4				t ə nː															
598-4				f j g ʔ g															
646-4				ʔ a x ə															
164-4				b a f a															
332-4				ʔ a g a r															
380-4				ʔ a x j a															
412-4				r a h a nː															
64-4				d a b a															
67-4				j ɨ r															
169-4				nː a nː ə f ə m g															
461-4				f a															
547-4				j a f a t															
597-4				ʔ e m ə nː ə g															
655-4				m ɨ f t															
158-4				f ɨ m g b g															
168-4				ʔ ɨ m a r															
372-4				f a nː f a r															
374-4				b a r e h e															
375-4				r ə b															
385-4				j ɨ f ə t															
411-4				t a r a r g															
500-4				ʔ ɨ m ɨ r															
541-4				f a f ɨ h															
6-4				m a r f a m a															
17-4				ʔ a x ɨ r															
330-4				f a n g															
421-4				b ɨ f a															
449-4				ʔ a e ə															
545-4				x ɨ nː a g															
596-4				nː a g a															
653-4				b a t a t															
4-4				g ɨ f mː ə															
8-4				f a b a f e g															
106-4				m a ʔ a															
339-4				b a ʔ a n															
489-4				b a e f b m a a															
652-4				ʔ e t a d															
119-4				ʔ a nː g a h a															
340-4				g j ə nː ə															
458-4				d a nː g a f a															
486-4				nː ə f ə f ə															
607-4				ʔ a f j a															
609-4				ʔ ɨ x a															
15-4				ʔ ɨ f a m g															
18-4				nː ɨ f g j ə															
73-4				h a f a ə a ə															
76-4				m j ə b a g															
110-4				d a t a															
121-4				t ɨ f a g															
167-4				g ɨ j a g															
334-4				ʔ a m b a f a															
342-4				m e nː a g															
344-4				f a r a m g															
410-4				f a r g g															
550-4				f ə nː f ɨ r g															
612-4				ʔ a r b d															
120-4				d a nː g a g															
122-4				f a j a															
341-4				f ə nː ə m ə															
549-4				t ə h a nː nː g g															
610-4				m ɨ r ʔ a r															
61-5					l ə m														
63-5					ʔ a dʒː ɨ m														
107-5					g a m ə s a														
112-5					l a b ə nː a														
331-5					nː ɨ g s s														
377-5					b ə f i s														
381-5					ʔ a dʒː														
417-5					r z														
451-5					s ə b a dʒː														
454-5					ʔ a dʒː ɨ r														
484-5					s ɨ dː ɨ s mː														
535-5					ʔ a dʒː ɨ r														
543-5					s ə s mː														
593-5					ʔ a m s														
640-5					m a a														
1-5					z ə b ə r ə m														
65-5					dʒː														
163-5					s ə dʒː ə														
212-5					ʔ e nː														
244-5					ʔ a r s ə														
248-5					m s a														
293-5					dʒː ə r ə s														
373-5					f ɨ m a s														
408-5					b a r a														
414-5					z ɨ b a l a														
601-5					ʔ ə r b b														
642-5					nː ɨ f a s														
60-5					nː ə dʒː ə s ə														
115-5					ʔ ə f a														
209-5					s ɨ dʒː g														
242-5					ʔ a dʒː ɨ s mː														
415-5					z ɨ s a b														
450-5					z ə r														
490-5					dʒː ə b ə ə														
638-5					s ɨ nː e														
645-5					f a s														
75-5					ʔ a m b ɨ														
160-5					dʒː ə r ə ʔ														
208-5					ʔ ɨ nː f l ɨ s														
214-5					ʔ a b														
218-5					ʔ ɨ nː z ɨ														
378-5					ʔ a nː g ə dʒː														
379-5					ʔ ə dʒː ə														
409-5					g ə mː ə r ə														
497-5					mː ə nː														
598-5					dʒː ɨ s dʒː														
164-5					b ə dʒː ə														
210-5					z ə dʒː ə ə														
215-5					ʔ a dʒː e s ə														
256-5					dʒː dʒː a														
285-5					m ɨ dʒː a z														
332-5					ʔ ə g ɨ r														
380-5					ʔ a dʒː a a														
496-5					s ə r s ə nː b ə														
64-5					b a b ə														
67-5					s ɨ r														
169-5					nː ə r ə z ə m ə														
251-5					dʒː ə dʒː														
294-5					m ə ə														
461-5					dʒː ə														
547-5					s ɨ z a mː														
597-5					ʔ ə m ə ə ə ə														
655-5					m ɨ dʒː mː														
7-5					ʔ a nː g a														
168-5					ʔ ɨ m a r														
296-5					ʔ ə dʒː a a														
372-5					dʒː ə nː dʒː ə r														
374-5					b ə ʔ ə dʒː ə														
375-5					s ə b														
385-5					s ɨ dʒː ə mː														
411-5					mː ə r a s														
500-5					ʔ ɨ m ɨ r														
6-5					m ə s dʒː a m a														
17-5					ʔ ə dʒː ɨ nː														
113-5					b dʒː a														
123-5					dʒː ə m ə														
252-5					nː ə dʒː ə b ə														
421-5					b ɨ dʒː ə														
448-5					dʒː ə b a nː sː ə nː b ə														
449-5					ʔ a z ə														
545-5					dʒː ɨ nː ə														
596-5					nː ə g ə														
653-5					b ə dʒː ɨ mː														
4-5					g ɨ dʒː dʒː ə														
8-5					f ə b ə dʒː ə														
290-5					ʔ a g ə z ə														
339-5					b ə ʔ ə nː														
460-5					dʒː ɨ ɨ a														
489-5					b ə ə dʒː dː m a														
552-5					z ɨ														
602-5					m ɨ g														
652-5					ʔ ə t ə b a														
3-5					dʒː ɨ nː ə														
119-5					ʔ a nː g a dʒː a														
298-5					dʒː mː														
340-5					g ɨ nː ə ə														
458-5					z ə nː g ə dʒː ə														
459-5					ʔ a dʒː ə														
486-5					nː ə dʒː ə ɲː ə m														
607-5					ʔ ə dʒː s a														
609-5					ʔ ɨ nː a														
647-5					dʒː ə dʒː a ə														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ ʔ ə ə														
73-5					ə ə dʒː ə ə ə ə														
76-5					m sː ə sː a														
110-5					z a r a														
121-5					mː ɨ dʒː ə														
152-5					ʔ a s ə														
167-5					g ɨ nː ə														
255-5					dʒː l ə nː ə ə														
297-5					g nː ə ə														
299-5					g nː ə ə														
334-5					ʔ a m b ə dʒː a														
338-5					nː ə m ɨ s														
342-5					m e nː a														
344-5					dʒː ə sː ə m														
410-5					dʒː a r e a														
550-5					dʒː ə nː dʒː ɨ s														
612-5					ʔ a r b														
219-5					g ə dː a b														
250-5					sː ə mː ə														
301-5					dʒː mː a s a														
74-5					g s ə dː ə														
120-5					l a nː g a														
220-5					sː ə s a sː														
245-5					dʒː ə s ə s ə														
300-5					ʔ ɨ nː														
341-5					dʒː ə nː ə m ə m														
549-5					mː ə dʒː a a nː g														
643-5					g ə m														
118-5					sː ə nː ə														
420-5					ʔ a dʒː a a														
455-5					ʔ e m a														
495-5					dʒː e mː														
61-6						d ə m													
63-6						ʔ a f ɨ m													
107-6						g ɨ m ə l t													
112-6						d a b ə n a													
331-6						n ɨ g s s													
377-6						b ə f ə lː ə													
381-6						ʔ a f													
417-6						r ʔ													
451-6						s ə b ʕ ɨ													
454-6						ʔ a sː ɨ r													
484-6						s ɨ sː ɨ s t													
535-6						ʔ a s ɨ r													
543-6						s ə s t													
593-6						ħ a m s													
640-6						m a n													
1-6						d ə b ə r ə													
163-6						s ə sː ə													
212-6						ʔ ə n													
244-6						ʔ a r b ə t													
248-6						m lː u													
293-6						f ə r ə s													
373-6						f ɨ m a l													
408-6						b ə r ɨ													
601-6						ʔ ə r b b													
642-6						n ɨ f a s													
60-6						n ə f ə s ə													
115-6						ʕ ə mː t													
242-6						ʔ a mː ɨ s t													
415-6						ʔ ɨ n a b													
450-6						ʔ ə r													
490-6						f ə b ʕ ə													
638-6						s ɨ f n													
645-6						f a ħ													
75-6						ʔ a m b ə r													
208-6						ʔ ɨ n bː ħ ə													
214-6						ʔ a b													
218-6						ʔ ɨ ʔ n ə													
409-6						ʕ a t ə r ə													
497-6						t ə n													
598-6						k u l g													
646-6						ʔ a sː ə ə													
215-6						ʔ a sː sː b ə g													
256-6						t sː a													
294-6						m s ə o													
655-6						m ɨ f f													
158-6						kʼ ə m ə s													
372-6						f ə n f ə r													
375-6						s ə b													
411-6						t ə r a s													
500-6						r ɨ m ɨ s													
541-6						r ə k ɨ n													
113-6						b n t													
252-6						r ə f ə s ə													
330-6						kʼ ə l d													
448-6						f ə d a m s ə b ə g													
106-6						m ə s a													
290-6						ʔ a g ə ʔ ə													
460-6						f ə t a													
552-6						ʔ ɨ													
602-6						m ɨ n													
2-6						k s lː u n													
298-6						sː g t													
486-6						n ə sː ə kʼ ə													
211-6						m ɨ k ə t													
333-6						ɨ sː ɨ r													
334-6						ʔ a n b ə f a													
612-6						ʔ ɨ r b b													
289-6						l ɨ b													
326-6						m ə t h													
594-6						g ə ə r													
154-6						ʔ a f ə s ə ɨ													
286-6						tsʼ ə g ə r													
418-6						b ə r b ə r ə													
615-6						m ai̯													
288-6						r ɨ ʔ tsʼ s													
5-6						g ə b tsʼ													
61-7							x a m												
63-7							w ɨ tʼ ɨ m												
107-7							g ɨ m e tʼ ɨ												
112-7							x ɨ s a s ɨ												
331-7							n ɨ g w s												
377-7							s ɨ tʼ s a												
381-7							w ɨ tʼ												
417-7							s												
451-7							s a s ɨ tʼ												
454-7							w ɨ tʼ ɨ s												
484-7							s ɨ tʼ ɨ s tʼ												
535-7							w ɨ s ɨ s												
543-7							s ɨ s tʼ												
593-7							g ɨ m s												
640-7							m ɨ ɨ												
1-7							x a tʼ a s a m												
65-7							tʼ n tʼ												
163-7							s a tʼ a												
212-7							w ɨ x												
244-7							w ɨ s s a ɨ												
248-7							m s ɨ												
293-7							tʼ a s a s												
373-7							ɨ m ɨ tʼ												
408-7							s ɨ w ɨ												
414-7							x ɨ s ɨ ɨ												
601-7							w a s a x												
642-7							g ɨ tʼ tʼ s												
60-7							n a tʼ a s a												
115-7							s a tʼ ɨ												
209-7							s ɨ tʼ e tʼ												
242-7							w ɨ tʼ ɨ s tʼ												
415-7							ɨ s ɨ s												
450-7							tʼ a s												
490-7							tʼ a tʼ w												
638-7							s ɨ m s												
645-7							tʼ ɨ s												
75-7							w ɨ m s ɨ												
160-7							tʼ a s a												
208-7							w ɨ x w ɨ												
214-7							w ɨ s												
218-7							w ɨ m x ɨ												
378-7							w ɨ s g a tʼ												
379-7							ʔ a tʼ a												
409-7							w ɨ g a s a												
497-7							tʼ a s												
598-7							tʼ w s												
646-7							w ɨ tʼ a												
164-7							s a tʼ a m												
210-7							tʼ a x w a												
215-7							w ɨ tʼ tʼ s a												
256-7							tʼ tʼ ɨ												
285-7							m ɨ tʼ ɨ x												
332-7							w a g ɨ s												
380-7							w a tʼ w ɨ												
412-7							s ɨ x ɨ n												
496-7							s e s s a s s a												
64-7							x ɨ tʼ ɨ												
67-7							w ɨ s												
169-7							s a tʼ a x a m												
251-7							tʼ ɨ tʼ												
294-7							m w a ɨ												
461-7							tʼ a												
547-7							w ɨ ɨ tʼ												
597-7							m ɨ m a x a												
655-7							m ɨ tʼ tʼ												
7-7							w ɨ s g ɨ												
158-7							tʼ a m ɨ s												
168-7							w ɨ m ɨ s												
296-7							s a tʼ w tʼ												
372-7							tʼ a x tʼ a s												
374-7							s a s ɨ tʼ ɨ												
385-7							w ɨ tʼ a tʼ												
411-7							tʼ e s ɨ s												
500-7							s ɨ m ɨ s												
6-7							m a s tʼ ɨ m ɨ												
17-7							w a x ɨ s												
123-7							tʼ ɨ m a												
252-7							s a tʼ a s a												
421-7							s ɨ tʼ a												
448-7							tʼ a tʼ ɨ n s a n s a												
449-7							w ɨ x a												
491-7							x ɨ s g e tʼ												
545-7							x ɨ g ɨ												
596-7							n a x a												
653-7							s a tʼ ɨ tʼ												
8-7							tʼ a s a tʼ ɨ												
254-7							tʼ ɨ w ɨ												
290-7							w ɨ g a tʼ a												
460-7							x ɨ ɨ ɨ												
489-7							s ɨ a tʼ tʼ m ɨ												
552-7							ɨ												
652-7							w a tʼ x												
3-7							tʼ ɨ s a												
119-7							w ɨ n s ɨ s ɨ												
298-7							x tʼ												
340-7							s w a s a												
458-7							x a n s a tʼ a												
459-7							w ɨ s a												
486-7							s a tʼ a a												
607-7							w a tʼ w ɨ												
609-7							w ɨ x ɨ												
10-7							tʼ ɨ s												
15-7							w ɨ tʼ ɨ m												
18-7							n ɨ tʼ g a												
73-7							s a tʼ ɨ a a a												
76-7							m w a s ɨ												
110-7							x ɨ s ɨ												
121-7							tʼ ɨ tʼ a												
152-7							w ɨ s ɨ												
167-7							x ɨ g a												
255-7							tʼ w a x a e												
297-7							g s a s												
299-7							g s a s												
338-7							m a m ɨ tʼ												
342-7							m ɨ x ɨ												
344-7							tʼ a s a m												
410-7							ɨ s ɨ												
540-7							s s s ɨ												
550-7							tʼ a s tʼ ɨ s												
153-7							s a s a s ɨ												
219-7							g a tʼ ɨ x												
250-7							w a tʼ a												
301-7							tʼ tʼ a s ɨ												
326-7							a s ɨ												
74-7							s w a tʼ a												
120-7							x ɨ n x a												
122-7							ɨ w ɨ												
220-7							s a w ɨ s												
245-7							a s a s a												
300-7							x ɨ x												
341-7							a n a m a m												
549-7							tʼ a tʼ ɨ m x												
610-7							m ɨ s w ɨ s												
643-7							g ɨ												
118-7							s a x a												
221-7							tʼ a x a s a												
420-7							s ɨ w ɨ tʼ												
455-7							s ɨ m ɨ												
495-7							tʼ tʼ tʼ												
61-8								l ə m											
63-8								h a mː ɨ m											
107-8								dʒ a m ə r a											
112-8								l a b ə r a											
331-8								n ɨ dʒ w s											
377-8								b ə mː s ə											
381-8								ʔ a tʼ											
417-8								r mː											
451-8								s ə b a tʼ											
454-8								h a mː ɨ r											
484-8								s ɨ tʼ ɨ s tʼ											
535-8								h a s ɨ r											
543-8								s ɨ s tʼ											
593-8								h a m s											
640-8								m ə ɨ											
1-8								b ə mː ə r ə m											
65-8								mː g											
163-8								s ə mː ə											
212-8								ʔ e n											
244-8								ʔ a r b ə											
248-8								m r a											
293-8								mː ə r ə dʒ											
373-8								h ɨ m a g											
408-8								b ə r a											
414-8								l ɨ b a h l a											
601-8								h ə r ə b											
642-8								n ɨ mː a s											
60-8								n ə mː ə s ə											
115-8								ʔ ə mː a											
209-8								s ɨ mː ɨ											
242-8								h a mː ɨ s tʼ											
415-8								mː ɨ l a b											
450-8								mː ə h											
490-8								mː ə b w ə											
638-8								s ɨ n ə											
645-8								mː a r											
75-8								h a m b ɨ											
160-8								tʼ ə r ə h											
208-8								ʔ ɨ n w ə											
214-8								ʔ a b											
218-8								ʔ ɨ n ɨ ɨ											
378-8								ʔ a n dʒ ə tʼ											
379-8								t ə tʼ ə											
409-8								dʒ ə g ə s ə											
497-8								tʼ ə n											
598-8								mː ɨ e h											
646-8								h a tʼ ə											
164-8								b ə mː ə											
210-8								mː ə tʼ w ə r ə											
215-8								ʔ a tʼ e b ə											
256-8								tʼ mː a											
285-8								m ɨ tʼ a l											
332-8								ʔ ə dʒ ɨ r											
380-8								ʔ ə mː w a											
412-8								s a mː ə n											
496-8								s ə r s ə n b ə											
64-8								l a b ɨ											
67-8								w ɨ r											
169-8								dʒ ə tʼ ə mː ə m											
251-8								mː ɨ mː											
294-8								mː w ə											
461-8								tʼ ə											
547-8								w ɨ mː a											
597-8								h e m ə ɨ ə											
655-8								m ɨ mː tʼ											
7-8								ʔ a l dʒ a											
158-8								mː ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								dʒ ə h a											
374-8								b ə s ɨ tʼ ə											
385-8								w ɨ tʼ ə tʼ											
500-8								h ɨ m ɨ r											
6-8								m ə r mː a m a											
17-8								ʔ ə h ɨ r											
123-8								mː ɨ m ə											
252-8								n ə mː ə b ə											
421-8								b ɨ mː ə											
448-8								mː ə tʼ a s s ə n b ə											
449-8								h a dʒ ə											
545-8								mː ɨ n ə											
596-8								n ə dʒ ə											
653-8								b ə t ɨ											
4-8								dʒ ɨ mː g ə											
8-8								mː ə b ə t ə											
254-8								tʼ ɨ mː ə a											
290-8								h a dʒ ə mː ə											
339-8								b ə h ɨ r											
460-8								mː ɨ ɨ g											
489-8								b ə ə mː e mː a a											
552-8								mː ɨ											
652-8								ʔ ə tʼ ə											
3-8								mː ɨ n ə											
119-8								ʔ a n g a mː a											
298-8								g tʼ											
340-8								g w ə n ə ə											
458-8								l ə n g ə m ə											
459-8								ʔ a s ə											
607-8								ʔ ə mː w a											
609-8								ʔ ɨ dʒ a											
10-8								mː ɨ mː s											
15-8								ʔ ɨ mː ɨ m											
18-8								n ɨ h j ə											
73-8								s ə mː ə ə ə ə											
76-8								m w ə s a											
121-8								g ɨ mː ə											
167-8								g ɨ g ə											
255-8								mː w ə n ə ə											
297-8								g n ə ə											
299-8								g n ə ə											
338-8								m ə m ɨ mː											
342-8								m e n a											
344-8								mː ə s ə m											
410-8								mː a r e											
540-8								n e b a											
550-8								mː ə n mː ɨ r											
219-8								g ə a a tʼ											
250-8								g ə s ə											
301-8								mː m ə r a											
74-8								g w ə a ə											
120-8								l a n g a											
122-8								mː a w a											
220-8								s ə w a s											
245-8								mː ə s ə r ə											
300-8								h ɨ n											
341-8								mː ə n ə m ə m											
549-8								g ə mː a n mː g											
610-8								m ɨ r a a r											
643-8								dʒ ə											
118-8								s ə n ə											
221-8								mː ə ə r ə											
420-8								ʔ ə w a tʼ											
455-8								ʔ e m a											
495-8								mː e mː											
498-8								m ə mː ə h ə m											
61-9									g ə m										
