COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
989	tʃʰ a b u l a			tʃʰ a b u				
2173		b i n tʃ u		b i n tʃʰ a m				
728	tʰ a ŋ p u							tʰ a ŋ p u
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
2158					p i r kʰ ə n		p i r kʰ ə n	
2404	pʰ a l o		pʰ a w o					pʰ a l o
1040	pʰ u i b u			pʰ o i b u				
1486	p a s a g o ŋ			p a s a g o m				
1809					tʃ i kʰ e n		tʃ i kʰ e n	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
1760	s a h̥	s a h̥	s a	s a				
517	t i ŋ p u			t i ŋ p u				
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
74				n a n	n a n			
582	p u r tʃ i			p u r tʃ i				
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
637			a u	a u	a u	a w u	a u	a u
2422	j a k p o		j a k p o					
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1117	tʃʰ u n	tʃ u n	tʃʰ u n	tʃʰ u n	tʃ u n	tʃ u n	tʃʰ u n	tʃ u n
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
953	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ɕ a ɾ a m	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1253	a m a	a m a	a m a	a m a	a m a	a m a	a m a	a m a
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
2296				tʰ o g tʃʰ a m				t o k p a n
1069	tʃʰ o ŋ	tʃ o ŋ z a	tʃ o w a ŋ z a	tʃʰ o ŋ d a z a	tʃ o w a ŋ	tʃ o w a ŋ z a	tʃ o w a ŋ	tʃ o w a ŋ
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
117					kʰ a r i		kʰ a r i	
202					t o ŋ t e			t o ŋ t e
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
863	s e		s e	s e				
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
483	w a	w a	w a		w a	w a	w a	w a
580	b l a s a							b l a s a
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1161	a m	a m	a m		a m	a m	a m	a m
5						dʒ a ŋ		dʒ a ŋ
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
890	r a w a	r a w a	r a b a	r a b a	r a w a	r a w a	r a w a	r a w a
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
2323						kʰ o d̪ i l o		kʰ o l o
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
1217	l a ɲ i	l a j i	l a n i tʰ u r	l a n i tʰ u r	l a ɲ i	l a ŋ i	l a ɲ i	l a n i
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
134	dʒ a p							dʒ a p
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
1805	h a s o k l a							kʰ a s o
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
1049	b u		b u	b u	b u	b u	b u	b u
872	pʰ u ŋ k a			pʰ u ŋ k a				
2624	d̪ u n ts i				d u n tʃ i			
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
1397	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1770		tʃ j a ŋ			o tʃ a n			
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
1133		j u		j u	j u	j u	j u	
2083			z a m b o		z a m b o			
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
2407					pʰ a kʰ e n		pʰ a kʰ e n	
2312		g o tʃ u				g o tʃ u		
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
238	kʰ a l u			kʰ a l u				kʰ a l u
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
1987	ts a m	s a m	s u m	s a n	s a m	s a m	s a m	ts a m
1502	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u
2416						z i k a n		z i g p a n
1778	z a	z a	z a	z a	z a	z a	z a	s a
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2489		pʰ a k p o	pʰ a k p o					
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
1761					s a ʔ	s a h̥		
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1529	tʃ a l u	tʃʰ a l u	tʃʰ a l u	tʃʰ a l o	tʃ a l u	tʃʰ a l u	tʃ a l u	tʃʰ a l u
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
908	l j a k p u			l e k p u				j a k p u
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
1511	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a	m ŭ dʒ a m b a	m u d i ɾ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
210	g o i	g o i	g o i	g o i	g o i			g o i
1088	j o n			j o n				j o n
1433	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u
856			k j a k p a				k j a k p a	
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1807			tʃʰ i n l a			tʃʰ i n l a		
1629					ŋ o n b u		ŋ o n b u	
926	tʃ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃ a m
998	pʰ a i	pʰ e i	pʰ e	pʰ a j i	pʰ e i	pʰ a i	pʰ e i	pʰ e i
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
2350					tʃ o kʰ ə n			tʃʰ o l a n
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
1014			g e s t̪ u j a			g e s t̪ u r		
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
2006	s e m tʃ e n							s e m tʃ e n
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
2277			ŋ j e w o			ŋ j e w o		
2203					a kʰ ə n		n a kʰ ə n	
1698	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u m	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
1379	s i	s i	s i	s i	s i	s i		s i
72	d̪ a n		d̪ a n			d̪ a n		
1289	m i ŋ	m i ŋ	m i n	m i n	m i ŋ	m i ŋ	m i ŋ	m i ŋ
388	g u w a			g o w a				
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
980	w a ɾ u ŋ	ʋ a ɾ o ŋ	w a r o ŋ	w a r o ŋ	w a r o ŋ	w a ɾ u ŋ	w a ɾ u ŋ	w a ɾ u ŋ
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
864		g o ŋ			g o ŋ			
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
66			z a m i ŋ			z a m i n		z a m i n z i m b u
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
2053		u n tʃ u		ŭ n tʃʰ a m				
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
2034						g o k u	g o kʰ e n	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
463	t o			t o				
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
67				n a n	n a n			
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
1798					dʒ o ŋ		dʒ o ŋ	
266	j i			j i				
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
1264				z o ɾ				z o ɾ
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
445	n a ɾ i k o l							n a ɾ i k o l
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2268				s e m pʰ e k a				s e m pʰ e l a n
1950	z u	z u	z u	z u	z u	z u	z u	z u
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2358			ʔ i w o			ʔ i w o		
2110	a l o				a l o	ʔ a l o		
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
153	l i ʃ i ŋ			l i ʃ i ŋ				
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1031	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u k a	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u kʰ e n	b i n a ŋ kʰ u lː a
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
1325	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
1141	ɾ i ŋ m u	ɾ i ŋ b u	r i n b u	r i n b u	ɾ i ŋ b u	ɾ i ŋ b u	ɾ i ŋ b u	r i n b u
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
2445		t̪ a m tʃ u				t̪ a m tʃ u		
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
1098	j a ŋ pʰ u	j a ŋ b u	j a ŋ p u z a	j a ŋ pʰ u	j a ŋ b u	j a ŋ b u	j a ŋ b u	j a ŋ b u
310	a l e j a k			a l a k				a l j a k
1575	ɾ i j a m a			ɾ i j a m a				
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
1198	n u m a	n u	n u	n u	n u	n u	n u	n u m a
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
899	s e r	s e r	s e r	s e r	s e r	s e r	s e r	s e r
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
1189	m a n	m a n	m a n	m a n	m a n	m a n	m a n	m a n
1118		tʃʰ u i						tʰ u l i
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
590	n a			n a				n a
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
1451	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m
635	a t a			a t a				
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2784			z i	z i		z i		z i
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
2608					j a m l o k		j a m l o k	
