COGID	dutch	english	french	german
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
271		l eɪ z ɪ		l ɛ s ɪ x
6011	j ʉ l iː		e t a b l	
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
-1041	r iː v iː r	r ɪ v ə r		
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
116	j ɔ ŋ ə			j ʊ ŋ ə
2051	h eː m ə l			h ɪ m ə l
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
164	x iː r			ɡ ai ə r
1644	x iː t ə			ɡ iː s ə n
877	w eː ɣ ə			v iː ɡ ə n
1638	k oː p ə r	k ɔ p ə r		
2216	v l øː ɣ ə l			f l yː ɡ ə l
1179	h uː t	h æ t		h uː t
127	v eː			v iː
1939	v l uː r	f l ɔː r		
-588	p l ɑ t			p l a t
280	b oː x			b oː ɡ ə n
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1630	t ɪ n	t ɪ n		ts ɪ n
684	t ɛɪ t			ts ai t
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
931	k aː r s			k eː r ts ə
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1661	m ɛ l k	m ɪ l k		m ɪ l x
-12	p ɛɪ p	p aɪ p		pf ai f ə
1333		n ɪ ə r		n aː ə
-1337	v ɔ r k	f ɔː k		
1828	s x œy m			ʃ au m
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1478	b oː d ə m			b oː d ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
-1033	b aː j	b eɪ		
1692	v ɑ l ə	f ɔː l		f a l ə n
1317	r ɔ t	r ɔ t n̩		
213	r ɛ x ts	r aɪ t		r ɛ x t
303	w ɛ r k	w ɜː k		
1274	h aː j			h ai
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
305	p aː l			pf aː l
648	b oː r ə	b ɔː r		b oː r ə n
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
716		b ɑː k		b ɔ r k ə
626	w eː v ə	w iː v		v eː b ə n
1553	h uː s t ə			h ʊ s t ə n
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
1447	b oː m			b au m
184	b ə + t aː l ə			b ə + ts aː l ə n
1212	r oː k			r au x
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1696	w ɛ r p ə			v ɛ r f ə n
1204	v iː r + k ɑ n t			f iː r + ɛ k
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
1530	k oː n ɛɪ n			k a n iː n + x ə n
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
393	k ɑu w ə			k au ə n
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
2192	k uː	k aʊ		
1397	h ɑu d ə			b ə + h a l t ə n
1343	k ɪ n t			k ɪ n t
700	t w aː l f	t w ɛ l v		ts v œ l f
-350	p aː r	p ɛ ə r		p aː r
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
1836	k ɑ l m	k ɑː m		
347	t w eː d ə			ts v ai t ə
337	k aː p	k eɪ p		
1666	v l ɑ k t ə			f l ɛ x ə
1439	z ɛ n d ə	s ɛ n d		
657	h aː m ə r	h æ m ə r		h a m ə r
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
995	v l ɛ x t ə			f l ɛ x t ə n
431	k l ɪ ŋ k			k l ɪ ŋ k ə
642	b ɑu w ə			b au ə n
576	z uː k ə	s iː k		z uː x ə n
736	v r ɑu w			f r au
727	m ɑ n			m a n
1038			v a ɡ	v oː ɡ ə
838		s t eɪ	ʀ ɛ s t e	
1024	aː d ə r			aː d ə r
919	s t uː l			ʃ t uː l
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
816	l oː n			l oː n
268	d ɛɪ	θ aɪ		
1194	w ɛɪ t	w aɪ d		
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
801		f r ɔ ɡ		f r ɔ ʃ
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
590	s ɔ k	s ɔ k		
1542	b r aː k ə			ɛ r + b r ɛ x ə n
1872	w ɑ ŋ			v a ŋ ə
133	x aː n	ɡ əʊ		
584	h aː k	h ʊ k		h aː k ə n
885	d eː l ə			au s + t ai l ə n
1720	b uː r			b au ə r
776	v ə r + d eː l ə			t ai l ə n
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
2208	h ɑ k ə			ts ɛ r + h a k ə n
1799	k n oː p			k n ɔ pf
1144	k aː l			k aː l
1411	h ɛ b ə	h æ v		h aː b ə n
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
320		d aɪ		t oː t
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
169	r ɛɪ ɣ ə r			r ai ə r
588	v l ɑ k		p l a	f l a x
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
159	h aː v ɪ k			h aː b ɪ x t
1952	d øː r	d ɔː r		t oː r
2055	b l ɪ k s ə m			b l ɪ ts
427	w ɑu t			v a l t
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
1295	h aː v ə r			h aː f ə r
2006	p ɔ t	p ɔ t		
1895		h iː l		h ai l ə n
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
-1161	l ɛɪ n	l aɪ n		
166	v oː ɣ ə l			f oː ɡ ə l
300		f əʊ l d		f a l t ə n
685		t aɪ m	t ɑ̃	
-2284	p l aː ts	p l eɪ s		p l a ts
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
108	m ɛɪ s j ə			m ɛː t x ə n
311	l ɛɪ k			l ai x + n aː m
-1791	r ɛɪ k	r ɪ tʃ		r ai x
517	p aː r t			pf eː r t
2038	n ɪ x t			n ɪ x t ə
2228	h ɑ l s			h a l s
287	t ɑu w			t au
314	d oː d ə			t ɶː t ə n
1892	x ɪ f			ɡ ɪ f t
-1785	x r aː n	ɡ r eɪ n		
1193	b r eː t			b r ai t
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
-306	p ɔ s t	p əʊ s t		
240	v ə r + k oː p ə			f ɛ r + k au f ə n
1188	n ɑu w	n æ r əʊ		
837	b l ɛɪ v ə			b l ai b ə n
1719	h ɛ k			ɡ ə + h eː ɡ ə
2125	w ɪ k ə l ə			v ɪ k ə l n
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1851		f l əʊ		f l iː s ə n
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1681	d ɑ l			t aː l
1223	p ɛ d ə l	p æ d l̩		p a d ə l
1789	b eː d ə l aː r			b ɛ t l ə r
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
1267	n iː r			n iː r ə
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
20	k l ɛɪ n			k l ai n
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
162	aː d ə l aː r			aː d l ə r
1254	h aː r t			h eː r t
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
52	b ɑ k + s t eː n			b a k + ʃ t ai n
2000	b l ɑ t			b l a t
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
467	d ʉ n	θ ɪ n		d ʏ n
186	s x ʉ l t			ʃ ʊ l t
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
2159	k r ɔ p			k r ɔ pf
1821	r ʉ x			r ʏ k ə n
-1158	b ɑ l	b ɔː l		
1091	uː v ə r			uː f ə r
672	d eː k ə			d ɛ k ə
1972	d eː l			t ai l
1509	s n ɔ t	s n ɔ t		
847	h oː x	h aɪ		h oː x
436	h ɑu t			h ɔ l ts
-2035		k ʌ z n̩		k uː z iː n ə
1548	aː d ə m ə			aː t m ə n
922	b ɛ t	b ɛ d		b ɛ t
1648	s m eː d ə			ʃ m iː d ə n
122	d iː r			t iː r
1726	v ɛ l t	f iː l d		f ɛ l t
1556	x eː w ə			ɡ a f ə n
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
2001		l iː f		l au p
-1259	d iː n eː	d ɪ n ə r		
296	b œy ɣ ə			b ɔy ɡ ə n
758	l ʉ x t			l ʊ f t
100	v r ɑu w			f r au
1472	m ɔ d ə r	m ʌ d		
1417	l ɛɪ d ə	l iː d		l ai t ə n
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
1431	d r aː ɣ ə			t r aː ɡ ə n
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
2253	k ɛ r v ə	k ɑː v		
1571	m eː n ə x t ə			m ɛ ŋ ə
352	eː r s t ə			eː r s t ə
-1153	r ɔ n t	r aʊ n d		r ʊ n t
633	n aː l t	n iː d l̩		n aː d ə l
916	t r ɔ x	t r ɔ f		t r oː k
293	d ɑ k			d a x
