COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
2909			ˀn a ¹	n a ¹			n a ¹	n a ¹	n a ¹							ˀn a ¹
6107					k ə n ¹						k ə n ¹	k ə n ¹				
4124	f e ¹	f e ¹	f e ¹	f e ¹		f e ¹		f e ¹	f e ¹	f e ¹	f e ¹	f e ¹	f e ¹		v e ¹	f e ¹
6811					p e n ¹	p j ə ŋ ¹					p j ə ŋ ¹					
1678	k aː m ¹		k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹
69					ȶ u ¹		ȶ u ¹				ȶ u ¹	ȶ u ¹			ȶ u ¹	
6734				p o ¹		p o ¹	pʰ au ¹	p o ¹	p o ¹	p o ¹		p o ¹		p o ¹		p o ¹
7868		t a t ¹	t a t ¹			t a t ¹				t a t ¹	t a t ¹				t a t ¹	
3824		q aːu ¹											q aːu ¹			
3988											ˀd o n ¹		t o ŋ ¹			
5824	f u ¹	f u ¹	f u ¹		f u ¹			f u ¹	f u ¹	f u ¹		f u ¹	f u ¹	f u ¹	f u ¹	f u ¹
5189					k a m ¹	k a m ¹										k a m ¹
6020		ŋ e ¹											ŋ e ¹			
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
4007	q a m ¹						q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹			q a m ¹		q a m ¹
6934	ɕ ə n ¹	h ə n ¹	h j ə n ¹	ɕ a n ¹				h ə n ¹	h j ə n ¹	ɕ ə n ¹			h ə n ¹	ɕ ə n ¹	ɕ a n ¹	ɕ ə n ¹
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
11133			q a ¹	q o ¹		k o ¹	k o ¹	q a ¹	q a ¹			ɣ o ¹	q ə ¹			
2000					ts j e n ¹	ts j e n ¹	t e ŋ ¹		ts e n ¹							
10685	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹					ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹				ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
8382				h j u ¹			h j u ¹									
10738								pʰ u ¹	pʰ u ¹							
10952	m̥ aː n ¹		m̥ aː n ¹							m̥ aː n ¹				m̥ aː n ¹	m̥ aː n ¹	m̥ aː n ¹
1787						m j au ¹					m j au ¹					
6814													tsʰ ɿ ¹		tsʰ ɿ ¹	
3298								ŋ au ¹	ŋ a ¹							
4360						z a ¹										z a ¹
10655				au ¹			au ¹									
5283	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
259								l ə t ¹			l ə t ¹					
8209	l j e m ¹								l j aː m ¹		l j aː m ¹	l j aː m ¹		l j aː m ¹		
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
227				ɕ i ¹			ɕ i ¹									
3769								ⁿb aː n ¹	ⁿb aː n ¹							
7122				n j a ¹			n j a ¹									
967		q aː ŋ ¹			q aː ŋ ¹	q aː ŋ ¹					q aː ŋ ¹	q aː ŋ ¹				
2910					q ə ¹	k u ¹										
4305		qʰ aːu ¹			qʰ aːu ¹	qʰ aːu ¹					qʰ aːu ¹	qʰ aːu ¹				
10257					ɕ j u ¹	ɕ j u ¹					h j u ¹	ɕ j u ¹				
8140	n̥ j a p ¹		n̥ j a p ¹		ˀn j a p ¹	n̥ j a p ¹	h j a p ¹		pʰ j a p ¹	n̥ j a p ¹	n̥ j a p ¹	n̥ j a p ¹		n̥ j a p ¹		n̥ j a p ¹
1934		m e ¹											m e ¹			
5877		l au ¹											l au ¹			
8617								ⁿd ai ¹	ⁿd ai ¹							
173								p aː ŋ ¹	p aː ŋ ¹							
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
10884	ts e ŋ ¹		ts e ŋ ¹		ts e ŋ ¹	ts e ŋ ¹		ts e ŋ ¹	ts e ŋ ¹	ts e ŋ ¹	ts e ŋ ¹	ts e ŋ ¹		ts i ŋ ¹	ts i ŋ ¹	ts e ŋ ¹
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
2412	ˀd i ¹		ⁿd i ¹	ⁿd i ¹			ⁿd i ¹	ⁿd i ¹	ⁿd i ¹	ˀd i ¹				ˀd i ¹	ˀd i ¹	ˀd i ¹
4497	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹		ʔ e ¹		ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹			ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
7031				ȵ o n ¹	ˀŋ o n ¹	ˀŋ o n ¹	ȵ w ə n ¹									
3915						v j au ¹					v j au ¹					
7619	t j u ¹	t j u ¹								t j u ¹				t j u ¹		t j u ¹
6733		kʰ j u ¹	ɕ j u ¹		ȶʰ j u ¹								kʰ j u ¹		ȶʰ j u ¹	
8261		ȶ i n ¹											ȶ i n ¹			
8399			s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹		s a ¹	s a ¹	s a ¹
4863		m u p ¹											m u p ¹			
5928		tʰ j aːu ¹											tʰ j aːu ¹			
9339		kʰ au ¹					kʰ au ¹									
1956					ˀȵ aː m ¹	ˀȵ aː m ¹				ˀȵ aː m ¹	ˀȵ aː m ¹	ˀȵ aː m ¹			ˀȵ aː m ¹	ˀȵ aː m ¹
9426	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹
3859					t a ¹	t a ¹					t a ¹	t a ¹				
9782	v ə t ¹	v ə t ¹	v ə t ¹	v ə t ¹		v ə t ¹	v ə t ¹	v ə t ¹		v ə t ¹		v ə t ¹	v ə t ¹	v ə t ¹	v ə t ¹	v ə t ¹
6243		l i n ¹											l i n ¹			
10688				ts ə m ¹							ts j ə m ¹					
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
4707	ˀd j a k ¹	l j a k ¹	ⁿd j a k ¹		ˀd j a k ¹	ˀd j a k ¹		ⁿd j a k ¹	ⁿd j a k ¹	ˀd j a k ¹	ˀd j a k ¹	ˀd j a k ¹	l j a k ¹	ˀd j a k ¹	ˀd j a k ¹	
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
10170					l aːu ¹	l aːu ¹					l aːu ¹	l aːu ¹				
3351	t a ¹	t ə ¹	t e ¹	t e ¹		t e ¹		t e ¹	t e ¹		t e ¹		t ə ¹	t a ¹	t a ¹	t a ¹
1997			t j e p ¹					t j e p ¹		t j e p ¹	t j e p ¹		t j e ¹			
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
7834				t a n ¹			t a n ¹									
435		ȶʰ o t ¹											ȶʰ o t ¹	ȶʰ o t ¹	ȶʰ o t ¹	
10765	ˀb j e k ¹	m j aː k ¹	ⁿb j aː k ¹			ˀb j aː k ¹		ⁿb j aː k ¹	ⁿb j aː k ¹	ˀb j aː k ¹	ˀb j aː k ¹	ˀb j aː k ¹	m j aː k ¹	ˀm j e k ¹	ˀb j a k ¹	ˀb j aː k ¹
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
7936	ⁿd a m ¹	t a m ¹	ⁿd a m ¹	ⁿd u m ¹	ⁿd a m ¹	ⁿd a m ¹		ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹		ⁿd a m ¹		ⁿd a m ¹	ⁿd a m ¹
3498	k u ¹			k u ¹			k u ¹									
4998	h aːi ¹		h aːi ¹		h aːi ¹	h aːi ¹		h aːi ¹	h aːi ¹	h aːi ¹	h aːi ¹	h aːi ¹		h aːi ¹	h aːi ¹	h aːi ¹
8330		ŋ aː ŋ ¹		n i ŋ ¹	ˀŋ aː ŋ ¹	ˀŋ aː ŋ ¹	ŋ aː ŋ ¹				ˀŋ aː ŋ ¹		ŋ aː ŋ ¹			
3792		h aːu ¹											h aːu ¹			
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
2051	p au ¹	p au ¹	p au ¹	p au ¹				p au ¹	p au ¹	p au ¹			p au ¹	p au ¹	p au ¹	p au ¹
3604			q u m ¹	q u m ¹		q u m ¹	h u m ¹		q u m ¹						h u m ¹	
2016	m̥ a ¹		m̥ a ¹		m̥ a ¹	m̥ a ¹				m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m̥ a ¹	m̥ a ¹
3297							h au ¹		h au ¹							
4359			m ai ¹				m ai ¹	m ai ¹		m ai ¹	m ai ¹					
9368							ɕ j a ¹				s j e ¹					
3917													ȶʰ a ¹		ȶʰ a ¹	
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
3499		k aːu ¹											k aːu ¹			
6451	p i ¹	p ai ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹
2750		q u ¹														k u ŋ ¹
7621					t u m ¹	t u m ¹		ⁿd u m ¹	ⁿd u m ¹	ⁿd u m ¹	t u m ¹	t ə m ¹			ⁿd u m ¹	
4011					ts o ŋ ¹	ts o ŋ ¹					ts o ŋ ¹	ȶ o ŋ ¹				
4535	kʰ u ¹		kʰ u ¹	kʰ u ¹				kʰ u ¹	kʰ u ¹							kʰ u ¹
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
5520	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹		ⁿd j o ŋ ¹		ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹		ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
4056	h ə n ¹	h ə n ¹	h ə n ¹		x ə n ¹	x ə n ¹			h ə n ¹	h ə n ¹	x ə n ¹	h ə n ¹	h ə n ¹	x ə n ¹	h ə n ¹	h ə n ¹
5335					m o ¹	m o ¹					m o ¹	m o ¹				
6809		k ə n ¹			k ə n ¹		k ə n ¹						k ə n ¹		k ə n ¹	
1932	n a m ¹	n a m ¹		n a m ¹			n a m ¹						n a m ¹			
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
6071				kʰ i n ¹			kʰ i n ¹				kʰ i n ¹					
7971	ʔ w e n ¹		ʔ w e n ¹			ʔ w e n ¹				ʔ w e n ¹		ʔ w eː n ¹		ʔ w i n ¹	ʔ w e n ¹	ʔ w e n ¹
6417	ʔ w o ŋ ¹		ʔ w aː ŋ ¹							ʔ w aː ŋ ¹					ʔ w a ŋ ¹	ʔ w aː ŋ ¹
5486		pʰ u ¹		pʰ u ¹				pʰ u ¹	pʰ u ¹				pʰ u ¹			
10717				ⁿd w ə ¹			ⁿd w ə ¹									
2446	p i ¹		p i ¹	f i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹
226			h j a ŋ ¹											ɕ a ŋ ¹		ɕ a ŋ ¹
4397				pʰ j a ¹			pʰ j a ¹	pʰ a ¹	pʰ a ¹							
4041								ts u m ¹	ts u m ¹							
10330	f j ə t ¹													f ə t ¹	f i t ¹	
9528	h u p ¹		h u p ¹			qʰ u p ¹		h u p ¹	h u p ¹	h u p ¹	qʰ u p ¹			h u p ¹	h u p ¹	h u p ¹
2995							n au ¹	n aːu ¹	n aːu ¹							
4536		kʰ aːu ¹											x aːu ¹			
9887	pʰ j a ¹	pʰ j a ¹	pʰ j a ¹			pʰ j a ¹	pʰ j a ¹	pʰ j a ¹	pʰ j a ¹	pʰ j a ¹			pʰ j a ¹	pʰ j a ¹	pʰ j a ¹	
1996	p o n ¹	p o n ¹								pʰ o n ¹			pʰ o n ¹	p o n ¹	pʰ w a n ¹	pʰ o n ¹
9805	l u p ¹		l u p ¹						l u p ¹							
6123		m j u ¹		m j u ¹			m j u ¹						m j u ¹		m j u ¹	
5982				t u n ¹			t w ə n ¹									
1852		ɕ a ¹			ɕ a ¹	ɕ a ¹				ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ e ¹		ɕ a ¹
5001		p aːu ¹											p j a ¹			
8314					ˀd a p ¹		ⁿd a p ¹									
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
9427		s o ŋ ¹											s o ŋ ¹			
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
6140			p ə n ¹	p ə n ¹			p ə n ¹	p ə n ¹	p ə n ¹							
9855	l i n ¹		l i n ¹	l i n ¹	ˀd i n ¹	ˀd i n ¹		l i n ¹	l i n ¹	l i n ¹	ˀd i n ¹	ˀd i n ¹	l i n ¹		l i n ¹	l j ə n ¹
402				h̃ o ¹				h o ¹	h õ ¹							
1521							pʰ j aː n ¹	pʰ j aː n ¹	h j aː n ¹							
23				d aːu ¹							t aːu ¹					
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
9529		ȵ a p ¹		j a p ¹	kʰ a p ¹		ⁿd a p ¹					qʰ a p ¹	ȵ a p ¹			
4499					z aːi ¹							z aːi ¹				
10276				l o ¹			l o ¹					l ə ¹				
8782	ɕ au ¹				ɕ au ¹	ɕ au ¹				ɕ au ¹	ɕ au ¹	ɕ au ¹		ɕ au ¹	ɕ au ¹	ɕ au ¹
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
4237					q a ¹	q a ¹					q a ¹	q a ¹				
3318		f u ¹											f u ¹			
1416	l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
2413		k aːi ¹										q aːi ¹				
7903				s a ¹			s a ¹									
9444					l a ¹							l a ¹				
10766		h a ¹		ʔ ai ¹									h a ¹			
2358				qʰ ui ¹			qʰ ui ¹									
2320					t aː ŋ ¹	t aː ŋ ¹										
493				f a n ¹												f a n ¹
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
8467	s aːu ¹	s eu ¹	s aːu ¹	s aːu ¹			s aːu ¹	s aːu ¹	s aːu ¹	s aːu ¹			s ɛu ¹	s aːu ¹	s aːu ¹	s aːu ¹
1801					h u p ¹	h u p ¹					h u p ¹	h ə p ¹				
4501							p o ŋ ¹						p o ŋ ¹			
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
11071						k ai ¹	k ai ¹									
8634									f j e n ¹				p j aː n ¹		f j a n ¹	
5401	n̥ j a ¹	n̥ j ã ¹	n̥ j a ¹	pʰ j a ¹			pʰ j aː k ¹	pʰ j a ¹	pʰ j a ¹	n̥ j a ¹			ȵ ã ¹	n̥ j a ¹	n̥ j a ¹	n̥ j a ¹
9952		ɕ o ¹											ɕ o ¹			
3627		ȶ aː k ¹											ȶ aː k ¹			
7420		p j a ¹					p j a ¹						p j a ¹			
1571	l o ¹				l o ¹						l o ¹	l o ¹				
3954					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹		s i ¹	s i ¹				
9366				h a ¹								h au ¹				
7065				j a ¹												j a ¹
4358			p aːi ¹				p ai ¹	p aːi ¹	p aːi ¹	p aːi ¹	p aːi ¹		p aːi ¹			
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
6122	j j u ¹		j j u ¹		j j u ¹	j j u ¹		j j u ¹	j j u ¹	j j u ¹	j j u ¹	j j u ¹		j j u ¹		j j u ¹
3628					ts ai ¹	ts ai ¹		ts ai ¹		ts ai ¹	ts ai ¹	ts ai ¹				
1975								l j aː n ¹	l j aː n ¹							
7888	p ai ¹	p ai ¹	p ai ¹	p ai ¹		p aːi ¹			p ai ¹	p ai ¹	p aːi ¹			p əi ¹	p ai ¹	p ai ¹
5285					ˀd aːu ¹	ˀd aːu ¹					ˀd aːu ¹	ˀd aːu ¹				
2089			s aː n ¹			s aː n ¹	s a n ¹	s aː n ¹	s aː n ¹		s aː n ¹					
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
1383			h j ai ¹	h j ai ¹				h j ai ¹	h j ai ¹							
4236		ȶ au ¹		t a ¹												
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
4235	p a ¹		p a ¹	p a ¹	ʁ a ¹		p a ¹	p a ¹	p a ¹	p a ¹			p a ¹	p a ¹	p a ¹	p a ¹
434	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹				pʰ a ¹
8550					ɣ aː ŋ ¹	ɣ aː ŋ ¹						ɣ aː ŋ ¹				
5981	l u ¹	l u ¹	l u ¹			l o ¹			l u ¹	l u ¹	l u ¹		l u ¹	l u ¹	l u ¹	l u ¹
4357	ts aː p ¹			ts a ¹	ˀd a ¹											
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
10168	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹					kʰ u ŋ ¹	kʰ u ŋ ¹			kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
1628					l o k ¹							l o k ¹				
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
9953					ˀd j o ¹						ˀd j o ¹	ˀd j o ¹				
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
10484			l aː k ¹						l aː k ¹		l aː k ¹					
9738	s i t ¹		ɕ i t ¹	s ə t ¹	s j i t ¹	s i t ¹	ɕ i k ¹	ɕ i t ¹	s i t ¹		s i t ¹	s i t ¹	s i t ¹			s i t ¹
