COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
88-3			k a ʔ													
872-3			n ɨː ŋ													
1891-3			ɗ aː													
68-3			s iː m													
631-3			b ɨː r													
594-3			k aː													
1759-3			h a ɲ													
805-3			k iː ɲ													
756-3			h ɗ ʔ													
1201-3			m o ʔ													
2042-3			ʔ aː													
1968-3			ɗ a ʔ													
2000-3			b aː ŋ													
17-3			a d													
4-3			ɯ m													
788-3			ɗ aːi̯													
1219-3			h iː m													
141-3			ʔ aː ŋ													
541-3			b r j ə ŋ													
1687-3			h ui̯ r													
123-3			aː m													
1652-3			dʑ iː ɲ													
576-3			ŋ a													
1738-3			ɗ a ʔ													
442-3			h ɔː m													
368-3			ɗ j ə ŋ													
1778-3			b a d													
957-3			n a b													
1704-3			ʔ iː t													
304-3			j a m													
1796-3			dʑ a ŋ													
720-3			d aːi̯ h													
287-3			ʔ ai̯ b b													
321-3			k o h													
206-3			ɗ o ʔ													
1950-3			ʔ f													
665-3			o n													
703-3			n o ʔ													
1290-3			m aːi̯													
1391-3			ʔ a d													
269-3			k a d													
855-3			dʑ a n													
2078-3			s e													
2213-3			m aːi̯													
1858-3			s ə													
1151-3			k j a r													
737-3			b r d													
1859-4				ŋ ai̯												
175-4				k a												
241-4				ʔ u k												
2163-4				s n												
2181-4				n a m												
2060-4				ʔ o m												
410-4				t aːi̯												
1841-4				m												
2017-4				h ɔː												
1004-4				m aː												
614-4				p o h												
686-4				p l iː												
88-4				k ai̯ k												
872-4				n u ŋ												
1891-4				t aː												
68-4				s iː m												
631-4				p ai̯												
594-4				k aː												
1759-4				h a n												
805-4				k iː n												
756-4				h tɕʰ k												
1201-4				m ɔː ʔ												
2042-4				ʔ aː												
1968-4				t a ʔ												
2000-4				aː ŋ												
17-4				ɔː a d												
4-4				eu̯ m												
788-4				t ai̯												
1219-4				ʔ iː m												
141-4				ʔ aː ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h u ai̯												
123-4				aː m												
1652-4				dʑ iː n												
576-4				ŋ o												
1738-4				t a k												
442-4				h ɔː m												
368-4				t j a ŋ												
1778-4				b ɔ d												
957-4				n a b												
1704-4				ʔ iː ʔ												
304-4				j a m												
1796-4				dʑ o ŋ												
720-4				d aːi̯ h												
287-4				k a b												
321-4				k o h												
206-4				t o k												
1950-4				ʔ f												
665-4				o n												
703-4				n o k												
1290-4				m aːi̯												
1391-4				k o d												
269-4				k au̯ d												
855-4				dʑ a n												
2078-4				s iː												
2213-4				m ai̯												
1858-4				s a												
1151-4				k j a n												
737-4				b ai̯ d												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ u ʔ											
2163-5					kʰ uː n											
2181-5					n a m											
2060-5					ʔ ɨː m											
410-5					ɗ aːi̯											
1841-5					m											
2017-5					h ei̯											
1004-5					m aː											
614-5					tʰ o h											
686-5					b l ei̯											
88-5					k a ʔ											
872-5					n ɨː ŋ											
1891-5					ɗ aː											
68-5					s i m											
631-5					b ə n											
594-5					k aː											
1759-5					h a ɲ											
805-5					k ei̯ ŋ											
756-5					h u k											
1201-5					m oː ʔ											
2042-5					ʔ aː											
1968-5					ɗ e ʔ											
2000-5					ɓ aː ŋ											
17-5					u e ʔ											
4-5					h əː m											
788-5					ɗ ei̯											
1219-5					h i m											
141-5					ʔ aː ŋ											
541-5					b r j a ŋ											
1687-5					h u r											
123-5					h aː m											
1652-5					dʑ ei̯ ŋ											
576-5					ŋ ei̯ r̥											
1738-5					ɗ e k											
442-5					h oː m											
368-5					ɗ j a ŋ											
1778-5					b e ʔ											
957-5					n e b											
1704-5					ʔ i ʔ											
304-5					j e m											
1796-5					dʑ a ŋ											
720-5					dʱ aːi̯ h											
287-5					k a b b											
321-5					k əː h											
206-5					ɗ o ʔ											
1950-5					ʔ f ei̯											
665-5					h oː a											
703-5					n o ʔ											
1290-5					m aːi̯											
1391-5					k e dʱ											
269-5					k e dʱ											
855-5					dʑ a n											
2078-5					s i											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b ə ɗ											
1859-6						ŋ iː										
175-6						k ə										
241-6						ʔ o ʔ										
2163-6						k o n										
2181-6						n e m										
2060-6						ʔ o m										
410-6						ɗ aːi̯										
1841-6						m n										
2017-6						h ei̯										
1004-6						m aː										
614-6						b o h										
686-6						b l i										
88-6						k a ʔ										
872-6						n o ŋ										
1891-6						ɗ aː										
68-6						s i m										
631-6						b ɨː o										
594-6						k aː										
1759-6						h e ɲ										
805-6						k w ŋ										
756-6						h ɨː k										
1201-6						m oː ʔ										
2042-6						ʔ aː										
1968-6						ɗ e ʔ										
2000-6						r aː ŋ										
17-6						o e d										
4-6						a əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ aː ŋ										
541-6						b r j ə ŋ										
1687-6						h o n										
123-6						a aː m										
1652-6						dʑ i ŋ										
576-6						ŋ iː r										
1738-6						ɗ e k										
442-6						h oː m										
368-6						ɗ j ə ŋ										
1778-6						p e d										
957-6						n e p										
1704-6						ʔ i ʔ										
304-6						j e m										
1796-6						dʑ a ŋ										
720-6						d ɔ h										
287-6						k a p p										
321-6						k əː h										
206-6						ɗ o ʔ										
1950-6						ʔ f										
665-6						a oː n										
703-6						n o ʔ										
1290-6						m aːi̯										
1391-6						k e d										
269-6						k e d										
855-6						dʑ e n										
2078-6						s i										
2213-6						m iː										
1858-6						s a										
1151-6						k j a n										
737-6						p r d										
1859-7							ŋ ai̯									
175-7							k a									
241-7							ʔ u ʔ									
2163-7							s n									
2181-7							n a m									
2060-7							ʔ o m									
410-7							t aːi̯									
1841-7							m									
2017-7							h i									
1004-7							m aː									
614-7							p o h									
686-7							p l i									
88-7							k ai̯ k									
872-7							n ɨː ŋ									
1891-7							t aː									
68-7							s iː m									
631-7							p a									
594-7							k aː									
1759-7							h a n									
805-7							k ə n									
756-7							h ɨː k									
1201-7							m ɔː ʔ									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							aː ŋ									
17-7							ɔː a d									
4-7							eu̯ m									
788-7							t ai̯									
1219-7							iː m									
141-7							ʔ aː ŋ									
541-7							p tɕ j a ŋ									
1687-7							h u n									
123-7							aː m									
1652-7							dʑ iː n									
576-7							ŋ ɔː									
1738-7							t a k									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							b a d									
957-7							n a b									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							dʑ a ŋ									
720-7							d aːi̯ h									
287-7							k a b									
321-7							k o h									
206-7							t o k									
1950-7							ʔ ɔː									
665-7							o n									
703-7							n o k									
1290-7							m aːi̯									
1391-7							k ai̯ d									
269-7							k au̯ d									
855-7							dʑ a n									
2078-7							s i									
2213-7							m ai̯									
1858-7							s a									
1151-7							k j a n									
737-7							b a d									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ ɔ ʔ								
2163-8								kʰ ɔ r								
2181-8								n a m								
2060-8								ʔ ɔ m								
410-8								ɗ aːi̯								
1841-8								m								
2017-8								h ei̯								
1004-8								m aː								
614-8								ɓ o h								
686-8								ɓ l eː								
88-8								k a k								
872-8								n i ŋ								
1891-8								d aː								
68-8								s iː m								
631-8								b ɨː r								
594-8								g aː								
1759-8								h a ŋ								
805-8								g i ŋ								
756-8								h i k								
1201-8								m ɔː ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								r aː ŋ								
17-8								a t								
4-8								iː əɯ̯ m								
788-8								d ai̯								
1219-8								h iː m								
141-8								ʔ aː ŋ								
541-8								b r j a ŋ								
1687-8								h ɔ r								
123-8								iː aː m								
1652-8								tɕ iː ŋ								
576-8								ŋ a r								
1738-8								d a k								
442-8								h ɔː m								
368-8								d j a ŋ								
1778-8								p a t								
957-8								n a p								
1704-8								ʔ iː ʔ								
304-8								j a m								
1796-8								tɕ au̯ ŋ								
720-8								t aːi̯ h								
287-8								k a p p								
321-8								g o ʔ								
206-8								ɗ o k								
1950-8								ʔ f								
665-8								iː ɔː n								
703-8								n o k								
1290-8								m aːi̯								
1391-8								k au̯ t								
269-8								g a t								
855-8								tɕ a n								
2078-8								s ei̯								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a n								
737-8								p r t								
1859-9									ŋ i							
175-9									k a							
241-9									ʔ ui̯ ʔ							
2163-9									kʰ u n							
2181-9									n a m							
2060-9									ʔ o m							
410-9									ɗ aːi̯							
1841-9									m ɛːu̯							
2017-9									h iː							
1004-9									l ɛː							
614-9									tʰ o h							
686-9									b l iː							
88-9									k a k							
872-9									n ɨː ŋ							
1891-9									ɗ ɛː							
68-9									s iː m							
631-9									b ɨː a							
594-9									k ɛː							
1759-9									h a n							
805-9									k iː n							
756-9									h ɨː k							
1201-9									m oː ʔ							
2042-9									ʔ ɛː							
1968-9									ɗ a ʔ							
2000-9									l ɛː ŋ							
17-9									a ɗ							
4-9									a əɯ̯ m							
788-9									ɗ i							
1219-9									h iː m							
141-9									ʔ ɛː ŋ							
541-9									b r ɛː a ŋ							
1687-9									h ui̯ n							
123-9									a ɛː m							
1652-9									tɕ iː n							
576-9									ŋ a							
1738-9									ɗ a k							
442-9									h ɔː m							
368-9									ɗ ɛː a ŋ							
1778-9									b a ɗ							
957-9									n a b							
1704-9									ʔ iː ʔ							
304-9									tɕ a m							
1796-9									tɕ a ŋ							
720-9									d aːi̯ h							
287-9									k a b							
321-9									k o h							
206-9									ɗ o k							
1950-9									ʔ f							
665-9									a oː n							
703-9									n o k							
1290-9									m aːi̯							
1391-9									k a ʔ							
269-9									k a d							
855-9									tɕ a n							
2078-9									s iː							
2213-9									m i							
1858-9									s a							
1151-9									k ɛː a n							
737-9									b l ɗ							
1859-10										ŋ iː						
175-10										g a						
241-10										ʔ u ʔ						
2163-10										kʰ u r						
2181-10										a i m						
2060-10										ʔ ɔː m						
410-10										ɗ aːi̯						
1841-10										m n						
2017-10										h e						
1004-10										aː						
614-10										b ɔː h						
686-10										b l e						
88-10										k a ʔ						
872-10										a ɨː ŋ						
1891-10										ɗ aː						
68-10										s e m						
631-10										b r a						
594-10										k aː						
1759-10										h i ŋ						
805-10										k i ŋ						
756-10										h ɨː ʔ						
1201-10										m u ʔ						
2042-10										ʔ aː						
1968-10										ɗ ɛ ʔ						
2000-10										r aː ŋ						
17-10										u ɛ ʔ						
4-10										h əɯ̯ m						
788-10										ɗ iː						
1219-10										h e m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h u r						
123-10										h aː m						
1652-10										dʑ i ŋ						
576-10										ŋ a r						
1738-10										ɗ ɛ g						
442-10										h ɔː m						
368-10										ɗ j a ŋ						
1778-10										ɓ ɛ ʔ						
957-10										a ɛ ɓ						
1704-10										ʔ e ʔ						
304-10										j ɛ m						
1796-10										dʑ a ŋ						
720-10										d aːi̯ h						
287-10										g a ɓ b						
321-10										k ə h						
206-10										ɗ ɔː ʔ						
1950-10										ʔ f						
665-10										h ɔː a						
703-10										a ɔː ʔ						
1290-10										m aːi̯						
1391-10										ʔ ɛ ʔ						
269-10										k ɛ ʔ						
855-10										dʑ a a						
2078-10										s e n						
2213-10										m iː						
1858-10										s a						
1151-10										k j a a						
737-10										ɓ r d						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ u ʔ					
2163-11											u n					
2181-11											n a m					
2060-11											ʔ o m					
410-11											t aːi̯					
1841-11											m					
2017-11											h ɔi̯					
1004-11											m aː					
614-11											b o h					
686-11											b l ɔi̯					
88-11											k ai̯ k					
872-11											n ɨː ŋ					
1891-11											t aː					
68-11											s i m					
631-11											b a					
594-11											k aː					
1759-11											h a n					
805-11											k a n					
756-11											h ɨː k					
1201-11											m u ʔ ʔ					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											aː ŋ					
17-11											a d					
4-11											ai̯ eu̯ m					
788-11											t ai̯					
1219-11											i m					
141-11											ʔ aː ŋ					
541-11											b tɕ j a ŋ					
1687-11											h u n					
123-11											ai̯ aː m					
1652-11											dʑ i n					
576-11											ŋ ai̯					
1738-11											t a k					
442-11											h au̯ m					
368-11											t j a ŋ					
1778-11											b a d					
957-11											n a b					
1704-11											ʔ i ʔ					
304-11											j a m					
1796-11											dʑ a ŋ					
720-11											d aːi̯ h					
287-11											k a b					
321-11											k o					
206-11											t aː k					
1950-11											ʔ f					
665-11											ai̯ o n					
703-11											n o k					
1290-11											m aːi̯					
1391-11											k ai̯ d					
269-11											k a d					
855-11											dʑ a n					
2078-11											s i					
2213-11											m ai̯					
1858-11											s a					
1151-11											k j a n					
737-11											b ai̯ d					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ u ʔ				
2163-12												kʰ s n				
2181-12												n a m				
2060-12												ʔ o m				
410-12												d ai̯				
1841-12												m				
2017-12												h e				
1004-12												m j				
614-12												b ou̯ h				
686-12												b l e				
88-12												g au̯ ʔ				
872-12												n i ŋ				
1891-12												d j				
68-12												s i m				
631-12												b ɲ n				
594-12												g j				
1759-12												h a ɲ				
805-12												g i ɲ				
756-12												h i ʔ				
1201-12												m o ʔ				
2042-12												ʔ j				
1968-12												d a ʔ				
2000-12												a j ŋ				
17-12												ă t				
4-12												ɛ ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ j ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ɛ j m				
1652-12												c i ɲ				
576-12												ŋ au̯				
1738-12												d a ʔ				
442-12												h o m				
368-12												d j a ŋ				
1778-12												p ă t				
957-12												n o p				
1704-12												ʔ i ʔ				
304-12												j o m				
1796-12												c o ŋ				
720-12												t ai̯ h				
287-12												ʔ a p				
321-12												g o h				
206-12												d ou̯ ʔ				
1950-12												ʔ ɔ				
665-12												ɛ o n				
703-12												n ou̯ ʔ				
1290-12												m ai̯				
1391-12												g au̯ t				
269-12												g o t				
855-12												c o n				
2078-12												s e				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p r d				
1859-13													ŋ ɛ			
175-13													ʔ a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ o m			
410-13													d ai̯			
1841-13													m au̯			
2017-13													h e			
1004-13													m j			
614-13													b ou̯ h			
686-13													b l e			
88-13													g au̯ ʔ			
872-13													n ɨ ŋ			
1891-13													d j			
68-13													s i m			
631-13													b ɨ n			
594-13													g j			
1759-13													h a n			
805-13													g ɨ n			
756-13													h ɨ ʔ			
1201-13													m o ʔ			
2042-13													ʔ ɛ			
1968-13													d a ʔ			
2000-13													p j ŋ			
17-13													ă ʔ			
4-13													ɔ ə m			
788-13													d ɛ			
1219-13													h i m			
141-13													ʔ j ŋ			
541-13													b r j a ŋ			
1687-13													h u n			
123-13													ɔ j m			
1652-13													c ɨ n			
576-13													ŋ ɔ r			
1738-13													d a ʔ			
442-13													h o m			
368-13													d j a ŋ			
1778-13													p ă ʔ			
957-13													n o p			
1704-13													ʔ i ʔ			
304-13													j o m			
1796-13													c ɔ ŋ			
720-13													t ai̯ h			
287-13													ʔ j p			
321-13													g o h			
206-13													d ou̯ ʔ			
1950-13													ʔ ɔ			
665-13													ɔ o n			
703-13													n ou̯ ʔ			
1290-13													m ai̯			
1391-13													ʔ au̯ t			
269-13													g o t			
855-13													c a n			
2078-13													s e			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p ɛ d			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ u t		
2163-14														kʰ u r		
2181-14														n a m		
2060-14														ʔ o m		
410-14														ɗ aːi̯		
1841-14														m au̯		
2017-14														h eː		
1004-14														aː		
614-14														b o h		
686-14														b l eː		
88-14														k ɔ k		
872-14														n u ŋ		
1891-14														ɗ aː		
68-14														s iː m		
631-14														b ɨː u		
594-14														g aː		
1759-14														h a n		
805-14														g i ŋ		
756-14														h u k		
1201-14														m o ʔ		
2042-14														ʔ aː		
1968-14														ɗ a ʔ		
2000-14														aː ŋ		
17-14														u ɔ t		
4-14														u əɯ̯ m		
788-14														ɗ ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h u r		
123-14														u aː m		
1652-14														tɕ i ŋ		
576-14														ŋ ɔ		
1738-14														ɗ a k		
442-14														h ɔː m		
368-14														ɗ j a ŋ		
1778-14														p ɔ t		
957-14														n ɔ p		
1704-14														ʔ iː t		
304-14														j ɔ m		
1796-14														tɕ ɔ ŋ		
720-14														t aːi̯ h		
287-14														k a p p		
321-14														g o h		
206-14														ɗ o k		
1950-14														ʔ f		
665-14														u o n		
703-14														n o k		
1290-14														m aːi̯		
1391-14														k ɔ t		
269-14														g a t		
855-14														tɕ ɔ n		
2078-14														s eː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j ɔ n		
737-14														p l t		
1859-15															ŋ ɛː	
175-15															j̊ a	
241-15															ʔ u ʔ	
2163-15															kʰ u n	
2181-15															n a m	
2060-15															ʔ a m	
410-15															d aːi̯	
1841-15															m au̯	
2017-15															h eː	
1004-15															m aːi̯	
614-15															b a h	
686-15															b l ei̯	
88-15															j̊ a j̊	
872-15															n i ŋ	
1891-15															d aːi̯	
68-15															s ɨi̯ m	
631-15															b ɨː au̯	
594-15															g aːi̯	
1759-15															h a ɲ	
805-15															g i ɲ	
756-15															h ɨː j̊	
1201-15															m u ʔ	
2042-15															ʔ aːi̯ au̯	
1968-15															d a ʔ	
2000-15															au̯ aːi̯ ŋ	
17-15															a d	
4-15															əɯ̯ m	
788-15															d ɛː	
1219-15															h ɨi̯ m	
141-15															ʔ aːi̯ ŋ	
541-15															b r j a ŋ	
1687-15															h u n	
123-15															aːi̯ m	
1652-15															c i ɲ	
576-15															ŋ ɔː	
1738-15															d a j̊	
442-15															h oː m	
368-15															d j a ŋ	
1778-15															p a d	
957-15															n a p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c a ŋ	
720-15															t aːi̯ h	
287-15															j̊ a p	
321-15															g o h	
206-15															d ou̯ j̊	
1950-15															ʔ ɔː	
665-15															oː n n	
703-15															n a j̊	
1290-15															m aːi̯	
1391-15															j̊ a t	
269-15															g a t	
855-15															c a n	
2078-15															s ei̯	
2213-15															m ɛː	
1858-15															s a	
1151-15															g j a n	
737-15															p r t	
1859-16																ŋ ɛː
175-16																ʔ a
241-16																ʔ u ʔ
2163-16																u n
2181-16																n a m
2060-16																ʔ au̯ m
410-16																d aːi̯
1841-16																m ɔ
2017-16																h ei̯
1004-16																m aː
614-16																b au̯ h
686-16																b l ei̯
88-16																g ɔ ʔ
872-16																n ɨː ŋ
1891-16																d aː
68-16																s ui̯ m
631-16																b ɨː n
594-16																g aː
1759-16																h ɛ n
805-16																g ɨ n
756-16																h ɨː ʔ
1201-16																m oː ʔ
2042-16																ʔ aː
1968-16																d ɛ ʔ
2000-16																aː ŋ
17-16																ɛ t
4-16																ɔ əɯ̯ m
788-16																d ɛː
1219-16																h ui̯ m
141-16																ʔ aː ŋ
541-16																b r j ə ŋ
1687-16																h u n
123-16																ɔ aː m
1652-16																tɕ ɨ n
576-16																ŋ ɔ
1738-16																d ɛ ʔ
442-16																h oː m
368-16																d j ə ŋ
1778-16																p ɛ t
957-16																n ɛ p
1704-16																ʔ iː ʔ
304-16																j ɛ m
1796-16																tɕ ɔ ŋ
720-16																t aːi̯ h
287-16																ʔ a p p
321-16																g au̯ h
206-16																d ou̯ ʔ
1950-16																ʔ f
665-16																ɔ au̯ n
703-16																n au̯ ʔ
1290-16																m aːi̯
1391-16																ʔ ɔ t
269-16																g ɛ t
855-16																tɕ a n
2078-16																s ei̯
2213-16																m ɛː
1858-16																s a
1151-16																g j ə n
737-16																p r t
