COGID	dutch	english	french	german
867-3			v ɑ̃ t ʀ u t	
1970-3			p l	
1230-3			t u t z	
2017-3			a b ʀ	
2183-3			t t b	
1521-3			p a	
1755-3			p ɑ̃ a	
1760-3			ʀ u t	
1196-3			ʃ o	
575-3			a z p ɛ l	
2014-3			ʀ u ʃ t	
1321-3			u t	
1265-3			ʀ u a b	
1469-4				z a n t
2047-4				z ʊ n
2054-4				t ʊ n t ə r
1375-4				l ɪ x t
760-4				v ɪ n t
756-4				ʃ n aː ə
726-4				m ʊ d ə r
1351-4				ɡ r n s t ə r d ə r
1353-4				ɡ r au t + m ʊ d ə r
412-4				f a oː n r b ai n ə r
406-4				ʃ x oː n r m ɪ t ə r
1005-4				ʃ t iː p ɛ r d ə r
1012-4				ʃ t iː p + m ʊ d ə r
1016-4				v ɛ t au ə n
1069-4				ɪ x
509-4				f ɛ l ə n
693-4				m ɛː l + iː
2179-4				n ɛ s t
1753-4				f ɪ s t
1131-4				v ɔ l f
1198-4				b eː r t
2032-4				h oː r n
2241-4				n d s
2244-4				l ɪ p
610-4				k n iː n
945-4				h a r t
1534-4				l ɪ x ə n
384-4				z ɛ ɡ ə n
1650-4				h oː t
1663-4				z a l ts
2279-4				l ɪ n ə n
471-4				z aː ə n
1385-4				z aː t
792-4				v ɔ k
1111-4				m ɛ s t
197-4				z ɛ ŋ ə
2020-4				l a ŋ
867-4				h oː n d ə ai t
1970-4				f ɔ l ə
1230-4				t ɛ r t ə n
2017-4				n iː v
968-4				v eː r t l
1674-4				l a n t
1671-4				h ai l ə l
829-4				k l ɪ f
1025-4				v aː t ə r
1027-4				z iː
1832-4				r au f
-1816-4				s t ə n
-335-4				l aː ɡ uː n ə n
1043-4				ʃ t r au m
423-4				ʃ t ai n
2049-4				m aː n
2062-4				ʃ t a r
2065-4				r ɛ ɡ ə n + b oː ɡ
1368-4				ʃ ɛ t t ə
1365-4				t au v
754-4				r ɛ ɡ ə n
768-4				v eː r ə r
1211-4				f ɛ r r
106-4				m a n
-98-4				b ɛ b iː
719-4				f aː d ə r
1341-4				z oː n
-2027-4				ts a n t ə n
-2026-4				n eː f ə ŋ
409-4				ʃ uː n n + z oː n iː
402-4				ʃ uː oː n r d ʏ n t ə r
1014-4				ʃ t iː f + t ɶː x t r
1059-4				v iː
120-4				ʃ t a l
2183-4				ʃ t iː r
2194-4				ɔ ts t
2199-4				k ɛ l f
2197-4				ʃ au eː
1523-4				z oː x
1521-4				b ʊ x
512-4				m ɛ r iː
2141-4				h ɛ n
2147-4				ɡ a n
814-4				k r eː ə n
810-4				t au f ə
1755-4				h ʊ n t
1758-4				m au s
1620-4				f ɪ n
1282-4				v a l b ɪ
1136-4				f ɔ r t
1309-4				l au s
1307-4				n ɛ t
1305-4				f l oː
711-4				v ɛ s p
1442-4				f l iː x
62-4				m ɪ k
-73-4				m ɪ ts x uː t
1810-4				h ai t
1805-4				f l eː s t
1813-4				h aː r r
1811-4				b l uː t
690-4				r ɪ p
2177-4				h oː f t
246-4				v ɛ ŋ + + b r au
249-4				oː ɡ l ɪ x t
1506-4				n d s t f l yː ɡ ə l
2242-4				m ʊ n t
2245-4				ts ɔ ŋ
1196-4				n ɛ x
2174-4				ʃ a l t ə r
575-4				k k s ə l
603-4				ɛ l ə + b oː ɡ
601-4				h a n t
615-4				f ɪ ŋ ə r r
901-4				k l au
608-4				f uː t
596-4				ts ai n
937-4				b r r s t
936-4				n aː b ə l
646-4				l ʊ ŋ
947-4				l eː b ə r
1606-4				h uː p
472-4				ʃ iː z ə
1535-4				ʃ v ɛ s ə n
1546-4				ʃ p aː ɡ ə n
1959-4				ʃ l ai p ə n
694-4				ʃ n ŋ r k ə n
1961-4				t r au m ə n
323-4				l ai b ə n
1885-4				ɡ r aː f
2156-4				f ɛ l t ə n
1903-4				v ɔ n t
525-4				ʃ v ɛ l ɪ ŋ
276-4				l a m
274-4				t oː f
278-4				b l ɪ n t
258-4				t r ʊ ŋ k ə n
256-4				n aː x t t
383-4				ai s ə n
207-4				r ai f
376-4				t r ɪ ŋ k ə n
2014-4				r ɛ s ts
2009-4				au f ə n
2003-4				k ɛ ts ə l
2024-4				p a n
1976-4				ts a ŋ
1243-4				m aː l ə ts ai
1261-4				z eː b ə n
655-4				b r ai t
650-4				t eː ə ə
1532-4				k n d t ə n
-36-4				ʃ uː f
34-4				b oː n
-1647-4				f ai x
