COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1891-3			ɗ aː													
68-3			s iː m													
631-3			b o r													
594-3			k aː													
1759-3			h a ɲ													
805-3			k iː ŋ													
756-3			h oi̯ k													
1201-3			m oi̯ t													
2042-3			ʔ aː													
1968-3			ɗ a ʔ													
2000-3			d aː ŋ													
17-3			v a t													
4-3			pʰ ɯ m													
788-3			ɗ aːi̯													
1219-3			h iː m													
141-3			ʔ aː ŋ													
541-3			b r j a ŋ													
1687-3			h uː r													
123-3			aː m													
1652-3			dʑ iː ŋ													
576-3			ŋ a													
1738-3			ɗ a k													
442-3			h ɔː m													
368-3			ɗ j a ŋ													
1778-3			ɓ a t													
1859-4				ŋ ai̯												
175-4				k a												
241-4				ʔ uː ʔ												
2163-4				uː												
2181-4				n j m												
2060-4				ʔ o m												
410-4				t aːi̯												
1841-4				m ɲ												
2017-4				h ə												
1004-4				eu̯ aː												
614-4				p o h												
686-4				p l iː												
88-4				g ai̯ k												
872-4				n ɨ ŋ												
1891-4				t aː												
68-4				s iː m												
631-4				p o												
594-4				k aː												
1759-4				h a n												
805-4				k ə n												
756-4				h ɨ k												
1201-4				m oːi̯ ʔ												
2042-4				ʔ aː												
1968-4				t a ʔ												
2000-4				d aː ŋ												
17-4				v a ʔ												
4-4				pʰ əː m												
788-4				t ai̯												
1219-4				ʔ iː m												
141-4				ʔ aː ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h uː												
123-4				aː m												
1652-4				dʑ i n												
576-4				ŋ ɔː												
1738-4				t a k												
442-4				h o m												
368-4				t j a ŋ												
1778-4				p a ʔ												
1859-5					ŋ iː											
175-5					g a											
241-5					ʔ uː ʔ											
2163-5					kʰ uː											
2181-5					n a m											
2060-5					ʔ o m											
410-5					ɗ aːi̯											
1841-5					m j											
2017-5					h ei̯											
1004-5					əː aː											
614-5					b au̯ h											
686-5					b l ei̯											
88-5					ʔ a ʔ											
872-5					n uː ŋ											
1891-5					ɗ aː											
68-5					s i m											
631-5					b əː											
594-5					k aː											
1759-5					h a ɲ											
805-5					k ə ŋ											
756-5					h uː ʔ											
1201-5					m w t											
2042-5					ʔ aː											
1968-5					ɗ a ʔ											
2000-5					l̥ aː ŋ											
17-5					f a n											
4-5					pʰ əː m											
788-5					ɗ ei̯											
1219-5					ŋ i m											
141-5					ʔ aː ŋ											
541-5					b r j a ŋ											
1687-5					h uː											
123-5					aː m											
1652-5					dʑ i ŋ											
576-5					ŋ ei̯											
1738-5					ɗ a g											
442-5					h oː m											
368-5					ɗ j a ŋ											
1778-5					b a n											
1859-6						ŋ iː										
175-6						g a										
241-6						ʔ uː t										
2163-6						k uː										
2181-6						n a m										
2060-6						ʔ o m										
410-6						ɗ ei̯										
1841-6						m j										
2017-6						h ei̯										
1004-6						b aː										
614-6						b o h										
686-6						b l i										
88-6						ʔ a ʔ										
872-6						n uː ŋ										
1891-6						ɗ aː										
68-6						s i m										
631-6						b əː r										
594-6						k aː										
1759-6						h a ɲ										
805-6						k i ŋ										
756-6						h uː ʔ										
1201-6						m w t										
2042-6						ʔ aː										
1968-6						ɗ a ʔ										
2000-6						l̥ aː ŋ										
17-6						o a n										
4-6						pʰ əː m										
788-6						ɗ iː										
1219-6						ŋ i m										
141-6						ʔ aː ŋ										
541-6						b r j a ŋ										
1687-6						h uː										
123-6						aː m										
1652-6						dʑ i ŋ										
576-6						ŋ r										
1738-6						ɗ a ʔ										
442-6						h oː m										
368-6						ɗ j a ŋ										
1778-6						b a n										
1859-7							ŋ ai̯									
175-7							k a									
241-7							ʔ uː ʔ									
2163-7							o uː									
2181-7							n j m									
2060-7							ʔ ə m									
410-7							t aːi̯									
1841-7							m ɲ									
2017-7							h i									
1004-7							eu̯ aː									
614-7							p o h									
686-7							p l i									
88-7							g ai̯ k									
872-7							n ɨ ŋ									
1891-7							t aː									
68-7							s i m									
631-7							p j									
594-7							k aː									
1759-7							h a n									
805-7							k i n									
756-7							h ɨ k									
1201-7							m oːi̯ ʔ									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							d aː ŋ									
17-7							v a ʔ									
4-7							pʰ əː m									
788-7							t ai̯									
1219-7							k i m									
141-7							ʔ aː ŋ									
541-7							p l j a ŋ									
1687-7							h uː									
123-7							n aː m									
1652-7							dʑ i n									
576-7							ŋ ɔː									
1738-7							t ɔː k									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							b a ʔ									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ uː ʔ								
2163-8								kʰ uː								
2181-8								n a m								
2060-8								ʔ o m								
410-8								ɗ aːi̯								
1841-8								m j								
2017-8								h eː								
1004-8								ɔː aː								
614-8								b o h								
686-8								b l eː								
88-8								k a k								
872-8								n uː ŋ								
1891-8								ɗ aː								
68-8								s a m								
631-8								ɓ ə								
594-8								g aː								
1759-8								h a n								
805-8								g i ŋ								
756-8								h uː k								
1201-8								m w ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								ɔː aː ŋ								
17-8								v a ʔ								
4-8								pʰ əɯ̯ m								
788-8								ɗ ai̯								
1219-8								h a m								
141-8								ʔ aː ŋ								
541-8								b r j ɔ ŋ								
1687-8								h uː								
123-8								aː m								
1652-8								tɕ i ŋ								
576-8								ŋ a								
1738-8								ɗ ɔ k								
442-8								h ɔː m								
368-8								t j ɔ ŋ								
1778-8								p a ʔ								
1859-9									ŋ əi̯							
175-9									k ə							
241-9									ʔ ɗ t							
2163-9									kʰ ɗ r							
2181-9									n j m							
2060-9									ʔ o m							
410-9									ɗ aːi̯							
1841-9									m ɛː							
2017-9									h i							
1004-9									o ɛː							
614-9									b o h							
686-9									b l i							
88-9									k a ʔ							
872-9									n ə ŋ							
1891-9									ɗ ɛː							
68-9									s iː m							
631-9									b o r							
594-9									g ɛː							
1759-9									h a n							
805-9									g i n							
756-9									h oi̯ k							
1201-9									m oi̯ t							
2042-9									ʔ ɛː							
1968-9									ɗ a ʔ							
2000-9									d ɛː ŋ							
17-9									v j t							
4-9									pʰ əɯ̯ m							
788-9									ɗ əi̯							
1219-9									n iː m							
141-9									ʔ ɛː ŋ							
541-9									b r dʑ ŋ ŋ							
1687-9									h ɗ r							
123-9									ɛː m							
1652-9									tɕ i n							
576-9									ŋ a							
1738-9									ɗ a k							
442-9									h ɔː m							
368-9									ɗ dʑ ŋ ŋ							
1778-9									p j t							
1859-10										ŋ iː						
175-10										g a						
241-10										ʔ u ʔ						
2163-10										kʰ u r						
2181-10										n ə m						
2060-10										ʔ o m						
410-10										ɗ ɛː						
1841-10										m j						
2017-10										h e						
1004-10										b aː						
614-10										b ɔ h						
686-10										b l e						
88-10										k a ʔ						
872-10										n ə ŋ						
1891-10										ɗ aː						
68-10										s i m						
631-10										b ə r						
594-10										k aː						
1759-10										h ɔ ŋ						
805-10										k i ŋ						
756-10										h u g						
1201-10										m w t						
2042-10										ʔ aː						
1968-10										ɗ a ʔ						
2000-10										r̥ aː ŋ						
17-10										o a n						
4-10										pʰ əɯ̯ m						
788-10										ɗ iː						
1219-10										h i m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h u r						
123-10										aː m						
1652-10										dʑ i ŋ						
576-10										ŋ w r						
1738-10										ɗ ɔ g						
442-10										h ɔː m						
368-10										d j a ŋ						
1778-10										b a n						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ uː ʔ					
2163-11											əː uː					
2181-11											n a m					
2060-11											ʔ o m					
410-11											t aːi̯					
1841-11											m ɲ					
2017-11											h ə					
1004-11											eu̯ aː					
614-11											b o h					
686-11											b l ɔi̯					
88-11											k ai̯ k					
872-11											n ɨ ŋ					
1891-11											t aː					
68-11											tɕʰ i m					
631-11											b j					
594-11											k aː					
1759-11											h a n					
805-11											k ə n					
756-11											h ɨ k					
1201-11											m oi̯ ʔ					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											d aː ŋ					
17-11											v a ʔ					
4-11											pʰ əː m					
788-11											t ai̯					
1219-11											h i m					
141-11											ʔ aː ŋ					
541-11											b a j a ŋ					
1687-11											h uː					
123-11											aː m					
1652-11											dʑ i n					
576-11											ŋ ɔː					
1738-11											t a k					
442-11											h o m					
368-11											d j a ŋ					
1778-11											b a ʔ					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ u ʔ				
2163-12												kʰ u n				
2181-12												n ə̆ m				
2060-12												ʔ w m				
410-12												d ai̯				
1841-12												m v				
2017-12												h e				
1004-12												w a				
614-12												b o h				
686-12												b l e				
88-12												k au̯ ʔ				
872-12												n ɨ ŋ				
1891-12												d a				
68-12												s i m				
631-12												b ə̆ n				
594-12												g a				
1759-12												h a ɲ				
805-12												g e ɲ				
756-12												h ɨ k				
1201-12												m oi̯ t				
2042-12												ʔ a				
1968-12												d a ʔ				
2000-12												t a ŋ				
17-12												v a t				
4-12												pʰ ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ a ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ɲ a m				
1652-12												c i ɲ				
576-12												ŋ ɔ				
1738-12												d ă k				
442-12												h o m				
368-12												d j a ŋ				
1778-12												p ă t				
1859-13													k ɛ			
175-13													k a			
241-13													ʔ u ʔ			
2163-13													u n			
2181-13													n ă m			
2060-13													ʔ w m			
410-13													d ai̯			
1841-13													m n			
2017-13													h e			
1004-13													n ə̆			
614-13													b ou̯ h			
686-13													b l e			
88-13													k au̯ ʔ			
872-13													n ɨ k			
1891-13													d ə̆			
68-13													s i m			
631-13													b ə̆ n			
594-13													g ə̆			
1759-13													h ă n			
805-13													g e n			
756-13													h ɨ k			
1201-13													m oi̯ t			
2042-13													ʔ a			
1968-13													d a ʔ			
2000-13													t ə̆ k			
17-13													v ă t			
4-13													pʰ ə m			
788-13													d ɛ			
1219-13													h i m			
141-13													ʔ ə̆ k			
541-13													b r j a			
1687-13													h u n			
123-13													n ə̆ m			
1652-13													c i n			
576-13													k ɔ			
1738-13													d ă k			
442-13													h o m			
368-13													d j a			
1778-13													p ă t			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ uː t		
2163-14														kʰ uː n		
2181-14														n a m		
2060-14														ʔ w m		
410-14														ɗ aːi̯		
1841-14														m n		
2017-14														h eː		
1004-14														dʱ aː		
614-14														b o h		
686-14														b l eː		
88-14														k a ʔ		
872-14														n uː ŋ		
1891-14														ɗ aː		
68-14														s iː m		
631-14														b ə r		
594-14														g aː		
1759-14														h a ŋ		
805-14														g iː ŋ		
756-14														h uː k		
1201-14														m w t		
2042-14														ʔ aː		
1968-14														ɗ a ʔ		
2000-14														dʱ aː ŋ		
17-14														v a t		
4-14														pʰ ə m		
788-14														ɗ ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h uː n		
123-14														n aː m		
1652-14														tɕ iː ŋ		
576-14														ŋ ɔ		
1738-14														ɗ a k		
442-14														h ɔː m		
368-14														ɗ j a ŋ		
1778-14														p a t		
1859-15															ŋ ɛː	
175-15															k a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ ui̯ n	
2181-15															n a m	
2060-15															ʔ o m	
410-15															d aːi̯	
1841-15															m v	
2017-15															h ei̯	
1004-15															əɯ̯ a	
614-15															b ou̯ h	
686-15															b l ei̯	
88-15															k ou̯ ʔ	
872-15															n a ŋ	
1891-15															d a	
68-15															s ɨi̯ m	
631-15															b ə n	
594-15															g a	
1759-15															h a ɲ	
805-15															g ei̯ ɲ	
756-15															h oːi̯ k	
1201-15															m oːi̯ t	
2042-15															ʔ a	
1968-15															d a ʔ	
2000-15															c a ŋ	
17-15															v a t	
4-15															pʰ əa m	
788-15															d ɛː	
1219-15															h ɨi̯ m	
141-15															ʔ a ŋ	
541-15															b ə j a ŋ	
1687-15															h ui̯ n	
123-15															ɲ a m	
1652-15															tɕ iː ɲ	
576-15															ŋ au̯	
1738-15															d a k	
442-15															h oː m	
368-15															d j a ŋ	
1778-15															p a t	
1859-16																ŋ ɛː
175-16																k a
241-16																ʔ uː ʔ
2163-16																uː n
2181-16																n ə m
2060-16																ʔ w m
410-16																d aːi̯
1841-16																m ɲ
2017-16																h ei̯
1004-16																əɯ̯ aː
614-16																b ou̯ h
686-16																b l ei̯
88-16																k ɔ ʔ
872-16																n uː ŋ
1891-16																d aː
68-16																s iː m
631-16																b ə n
594-16																g aː
1759-16																h a ɲ
805-16																g ɨ n
756-16																h uː k
1201-16																m oːi̯ t
2042-16																ʔ aː
1968-16																d a ʔ
2000-16																l aː ŋ
17-16																v a t
4-16																pʰ əɯ̯ m
788-16																d ɛː
1219-16																h iː m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h uː n
123-16																n aː m
1652-16																tɕ ei̯ n
576-16																ŋ ɔ
1738-16																d a k
442-16																h oː m
368-16																d j a ŋ
1778-16																p a t
