COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
4814-1	tɕ i ⁴²									
4844-1	tɕ u ⁴⁴									
4854-1	k o ŋ ³³									
4929-1	j ɯ ²¹									
4940-1	k w e n ³⁵									
5027-1	tʰ o ⁴⁴									
5071-1	m ɯ ⁴⁴									
5083-1	k w a ⁴⁴									
5248-1	k ẽ ³³									
82-1	ʈʂʰ o ⁴⁴									
132-1	x a ŋ ⁴²									
141-1	m u ³¹									
227-1	tɕ i ⁴⁴									
359-1	m w e n ²¹									
379-1	p e ²¹									
422-1	ts j õ ¹³									
979-1	ɕʰ e ⁴⁴									
1046-1	tɕ ə ⁴²									
1274-1	ʯ ³³									
1315-1	ʈʂʰ w ẽ ³³									
1337-1	k o ŋ ə									
1390-1	j ɯ ⁴⁴									
1651-1	k ɕʰ i ²¹									
1693-1	ʈʂʰ a ⁴²									
1742-1	ʂ ə̃˞ ³³									
1851-1	s w ẽ ⁵⁵									
1958-1	k ɯ ⁴²									
1980-1	t w e n ³⁵									
2174-1	tɕ o ²¹									
2218-1	j o ⁴²									
2355-1	p ə̃˞ ⁴²									
2439-1	x u ³¹									
2474-1	m o ²¹									
2517-1	t w e n ³⁵									
2551-1	tɕ i ³³									
2816-1	tɕ a ⁴⁴									
3225-1	tɕ ə ⁴⁴									
3251-1	j a ⁴⁴									
3384-1	m ə˞ ⁵⁵									
3612-1	pʰ ɯ ⁴⁴									
3656-1	tʰ ou ⁴⁴									
3667-1	k ɯ ²¹									
3712-1	tɕ j ə˞ ²¹									
3790-1	f o ⁴⁴									
3801-1	p e ²¹									
3975-1	s w ẽ ⁵⁵									
4045-1	p u ⁴²									
4081-1	k w a ⁴²									
4196-1	ʈʂʰ i ⁴⁴									
4357-1	tɕ i ²¹									
4452-1	w ẽ ⁴²									
4462-1	k ə̃˞ ŋ ³¹									
4548-1	ʂ o ²¹									
4657-1	p a ⁴⁴									
4774-1	t w i ⁴²									
4815-1	m e ⁴⁴									
4909-1	k o ŋ ⁵⁵									
5009-1	tɕ j ə˞ ⁵⁵									
5082-1	m ɯ ³³									
1-1	m o ²¹									
119-1	tsʰ i ⁵⁵									
423-1	t i ³¹									
501-1	f o ⁴⁴									
523-1	f o ⁴²									
610-1	j e ŋ ²¹									
971-1	m e ⁵⁵									
1026-1	pʰ a ²¹									
1119-1	tɕ w ẽ ³³									
1218-1	f ʯ ⁵⁵									
1359-1	tɕ i ⁴²									
1360-1	j ə ²¹									
1484-1	f ʯ ⁴²									
1564-1	x w i ³³									
1717-1	o ³¹									
1751-1	s w a ³⁵									
1829-1	ʈʂ j e n ³⁵									
32-2		m a ⁵⁵								
53-2		tsʰ ɛ ²¹								
93-2		q ɯ ²¹								
216-2		s w a ⁵⁵								
236-2		tsʰ u ²²								
267-2		tsʰ ɛ ⁴²								
316-2		p ɯ ²²								
327-2		f ɛ ⁵⁵								
348-2		tsʰ u ⁵⁵								
400-2		z u ²¹								
452-2		q a ⁵⁵								
463-2		q a ⁵⁵								
512-2		q o ⁴²								
534-2		tsʰ o ⁵⁵								
556-2		qʰ u ²²								
568-2		z ɯ ⁵⁵								
588-2		s w a ⁵⁵								
599-2		q ɯ ⁵⁵								
656-2		qʰ u ²¹								
678-2		q u ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		qʰ ɛ ⁴²								
786-2		q ɛ ⁵⁵								
820-2		tsʰ i ⁴²								
839-2		qʰ ɛ ²¹								
863-2		qʰ o ²²								
896-2		kʰ o ⁵⁵								
929-2		qʰ ɛ ⁴²								
1015-2		ɕ u ⁵⁵								
1035-2		tsʰ u ²²								
1107-2		ɕ a ⁵⁵								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		l u ²¹								
1294-2		kʰ o ⁵⁵								
1326-2		tsʰ ɥ i ²²								
1348-2		ts i ⁴²								
1401-2		z ɛ ⁴²								
1451-2		ɕ ɛ ²²								
1473-2		tʰ ɥ i ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		z ɛ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		q u ⁵⁵								
1671-2		ɕ i ²²								
1731-2		z kʰ o ⁵⁵								
1762-2		s w a ⁴²								
1773-2		t ɛ ⁵⁵								
1794-2		kʰ o ⁵⁵								
1805-2		f i ⁴²								
1816-2		ɕ u ²²								
1862-2		tsʰ i ⁵⁵								
1885-2		q a ⁵⁵								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		z ɛ ⁵⁵								
2018-2		tsʰ u ⁴²								
2029-2		kʰ o ⁵⁵								
2051-2		tsʰ u ²¹								
2074-2		kʰ o ⁵⁵								
2085-2		m o ²²								
2130-2		p ɯ ⁵⁵								
2245-2		qʰ o ⁴²								
2269-2		m ɛ ²²								
2280-2		z u ⁴²								
2291-2		z ɛ ⁴²								
2316-2		tsʰ i ⁵⁵								
2364-2		tsʰ ɛ ²²								
2395-2		qʰ ɛ ⁵⁵								
2406-2		tsʰ ɛ m ⁵⁵								
2417-2		q u ⁴²								
2428-2		kʰ o ⁵⁵								
2450-2		o ²¹								
2484-2		ɕ i ⁵⁵								
2495-2		q o ²¹								
2565-2		qʰ i ⁵⁵								
2611-2		w o ⁵⁵								
2632-2		w o ⁵⁵								
2644-2		ɛ ⁵⁵								
2674-2		m o ²²								
2698-2		ɕ u ²²								
2709-2		m ɛ ²¹								
2720-2		tsʰ ɛ ⁴²								
2772-2		q a ⁴²								
2791-2		tsʰ ɛ ⁵⁵								
2837-2		tsʰ ɛ ⁵⁵								
2859-2		z ɛ ⁵⁵								
2889-2		tsʰ i ²²								
2900-2		q u ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		q ɯ ⁵⁵								
2998-2		tsʰ ɛ ²²								
3031-2		qʰ u ²²								
3052-2		qʰ ɛ ⁴²								
3064-2		t o ²¹								
3084-2		qʰ a ⁵⁵								
3117-2		tsʰ ɛ ⁴²								
3128-2		q a ⁵⁵								
3150-2		t ɛ ⁴²								
3161-2		tʰ ɛ ²²								
3172-2		tsʰ ɛ ²²								
3263-2		ŋ a ⁵⁵								
3274-2		q a ⁴²								
3308-2		kʰ ɛ ⁵⁵								
3340-2		t o ⁵⁵								
3362-2		tsʰ ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		kʰ u ⁵⁵								
3493-2		z o ⁵⁵								
3536-2		ɕ o ⁵⁵								
3548-2		ɕ u ⁴²								
3645-2		ɕ u ⁵⁵								
3678-2		tsʰ i ⁵⁵								
3757-2		l o ²¹								
3779-2		q u ⁴²								
3813-2		z o ⁵⁵								
3835-2		z ɛ ⁵⁵								
3855-2		kʰ o ²¹								
3885-2		z w ɛ ⁵⁵								
3907-2		q a ⁵⁵								
3942-2		tsʰ i ²²								
3953-2		qʰ ɛ ⁵⁵								
4023-2		s ɛ m ⁵⁵								
4034-2		tʰ ɛ ⁵⁵								
4143-2		qʰ ɛ ⁴²								
4185-2		m o ⁵⁵								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		tʰ o ²¹								
4249-2		kʰ o ⁵⁵								
4271-2		tsʰ ɛ ⁴²								
4304-2		tsʰ o ⁴²								
4315-2		kʰ ɛ ²²								
4336-2		tʰ ɛ ⁴²								
4400-2		z o ⁵⁵								
4411-2		z ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		q u ⁴²								
4591-2		ɲ i o ²²								
4602-2		f ɯ ⁴²								
4687-2		z ɛ ⁵⁵								
4720-2		kʰ o ⁵⁵								
4731-2		tʰ ɛ ⁴²								
4763-2		qʰ ɛ ⁴²								
4918-2		tsʰ u ⁴²								
4976-2		qʰ ɛ ⁵⁵								
4998-2		ɕ ɥ i ²²								
5037-2		qʰ ɛ ⁴²								
5048-2		tʰ ɛ ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁵⁵								
5163-2		tsʰ i ⁵⁵								
5192-2		tʰ ɛ ²¹								
5225-2		m o ⁴²								
5236-2		qʰ ɛ ²²								
64-2		kʰ ɯ ⁴²								
104-2		z w a ⁵⁵								
247-2		qʰ ɛ ²¹								
289-2		ɕ ɛ ⁵⁵								
338-2		qʰ w ɛ ⁴²								
378-2		tʰ i ⁴²								
412-2		kʰ a ⁵⁵								
621-2		qʰ w a ⁵⁵								
632-2		n o ²²								
645-2		p a ⁴²								
742-2		q a ⁵⁵								
752-2		ŋ ɯ ⁴⁴								
799-2		tsʰ u ⁴²								
809-2		t o ⁴²								
853-2		kʰ o ⁵⁵								
1001-2		q ɛ ⁵⁵								
1074-2		ɕ u ⁴⁴								
1086-2		q u ⁵⁵								
1097-2		q u ⁵⁵								
1184-2		s o ⁵⁵								
1230-2		kʰ w o ⁵⁵								
1263-2		m ɯ ⁴²								
1423-2		t o ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		w o ⁵⁵								
1545-2		tsʰ u ²²								
1706-2		tsʰ a ⁴²								
1925-2		tsʰ i ²²								
1991-2		tɕʰ o ²²								
2040-2		kʰ o ²²								
2107-2		ɕ o ⁴²								
2118-2		q ɯ ²²								
2141-2		z i o ⁵⁵								
2540-2		tɕʰ i ²¹								
2576-2		m o ²²								
2742-2		s ɛ ²²								
2753-2		z j o ⁵⁵								
2870-2		z ɯ ²¹								
2871-2		z j a ²²								
2952-2		w o ⁴⁴								
3020-2		p ɯ ²²								
3214-2		kʰ o ⁵⁵								
3285-2		tʰ a ⁵⁵								
3330-2		ɲ u ²¹								
3373-2		tɕʰ a ⁵⁵								
3397-2		w o ⁵⁵								
3433-2		q u ²¹								
3443-2		t ɯ ²²								
3566-2		q a ⁵⁵								
3590-2		ɕ o ⁵⁵								
3601-2		q a ⁴²								
3634-2		tsʰ u ²²								
3689-2		q o ²²								
3964-2		ɣ o ⁵⁵								
4056-2		t a ⁴²								
4102-2		tɕʰ ɛ ⁴²								
4412-2		ɲ o ²¹								
4511-2		tsʰ a ⁴⁴								
4581-2		q ɛ ⁵⁵								
4688-2		ɲ o ²¹								
4708-2		u ⁴²								
4814-2		tsʰ u ⁴²								
4844-2		tsʰ o ⁵⁵								
4929-2		ɕ ɯ ⁴⁴								
5027-2		qʰ u ⁵⁵								
5071-2		m ɯ ⁵⁵								
5083-2		qʰ w a ⁵⁵								
5248-2		tʰ y ɛ ²²								
4378-2		z ɯ ²²								
11-2		tsʰ o ⁴²								
65-2		ɲ a ⁴²								
82-2		qʰ o ⁵⁵								
132-2		ɣ o ⁴²								
141-2		m u ⁴²								
359-2		w o ⁵⁵								
422-2		tsʰ i ⁵⁵								
907-2		m u ²¹								
979-2		z ɛ ⁵⁵								
1046-2		ts u ⁴²								
1056-2		qʰ a ²²								
1274-2		ɛ ⁴²								
1315-2		tsʰ w o ⁵⁵								
1337-2		q o ²¹								
1390-2		w i ⁵⁵								
1651-2		tʰ i ⁴²								
1693-2		tsʰ a ⁴²								
1851-2		s w o ⁵⁵								
2163-2		p ɯ ²¹								
2439-2		z o ²²								
2551-2		tsʰ i ⁴⁴								
2816-2		tsʰ ɛ ⁵⁵								
2918-2		a ⁴²								
3205-2		z ɛ ²²								
3234-2		ts i ²²								
3235-2		qʰ w i ⁵⁵								
3384-2		n ɛ ⁵⁵								
3612-2		pʰ ɯ ⁴⁴								
3656-2		tʰ o ⁵⁵								
3667-2		q ɛ ²¹								
3975-2		s w o ⁵⁵								
4045-2		p ɛ ⁴²								
4081-2		q w a ⁴²								
4357-2		tsʰ ɛ ⁴²								
4452-2		w o ⁴²								
2379-2		l o ⁵⁵								
4537-2		m ɯ ²²								
4548-2		ɕ i ⁴²								
4625-2		m u ⁴²								
4774-2		qʰ w ɛ ⁴²								
4900-2		qʰ ɯ ⁴²								
5082-2		ɲ ɯ ⁵⁵								
119-2		tsʰ o ⁵⁵								
423-2		q o ⁴⁴								
501-2		kʰ i ²²								
579-2		p ɯ ⁵⁵								
940-2		ɲ u ⁴²								
1066-2		tsʰ u ⁵⁵								
1305-2		qʰ w a ⁵⁵								
1359-2		tɕ i ²¹								
1360-2		j u ⁴²								
1484-2		ɣ ɛ ⁴²								
1587-2		m u ⁵⁵								
1598-2		n u ²²								
1609-2		s ɛ ⁵⁵								
1717-2		u ⁴²								
1751-2		s w o ⁵⁵								
1897-2		tʰ ɛ ²¹								
1898-2		ɲ a ⁵⁵								
32-3			m æ ⁵⁵							
53-3			dʑ i ²¹							
93-3			k ɯ ²¹							
216-3			x w a ⁵⁵							
236-3			tsʰ o ²²							
267-3			tsʰ i ⁴³							
316-3			p ɯ ²²							
327-3			z ɯ ²²							
348-3			tsʰ o ⁵⁵							
400-3			z o ²¹							
452-3			tʰ æ ⁵⁵							
463-3			tʰ o ⁵⁵							
512-3			tʰ o ⁴³							
534-3			tsʰ o ⁵⁵							
556-3			kʰ u ²²							
568-3			z ɯ ⁵⁵							
588-3			x w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			kʰ u ²¹							
678-3			tʰ o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			qʰ j i ⁴³							
786-3			tʰ ɛ ²⁴							
820-3			tsʰ o ⁴³							
839-3			kʰ i ²¹							
863-3			kʰ o ²²							
896-3			kʰ o ²⁴							
929-3			tʰ i ⁴³							
1015-3			x o ²⁴							
1035-3			tsʰ o ²²							
1107-3			x æ ⁵⁵							
1173-3			x i ²²							
1195-3			x i ²²							
1241-3			m ɛ ²¹							
1252-3			ʁ o ²¹							
1294-3			kʰ o ²⁴							
1326-3			tsʰ j i ²²							
1348-3			dʑ i ⁴³							
1401-3			x i ⁴³							
1451-3			x i ²²							
1473-3			tɕ w i ²²							
1507-3			tsʰ i ²⁴							
1532-3			k ɯ ²⁴							
1543-3			x i ²²							
1575-3			s i ²⁴							
1618-3			p ɯ ²¹							
1640-3			tʰ o ⁵⁵							
1671-3			x i ⁵⁵							
1731-3			ɕ v o ²⁴							
1762-3			z w a ⁴³							
1773-3			k ɯ ⁵⁵							
1794-3			kʰ o ²⁴							
1805-3			z i ⁴³							
1816-3			x o ²²							
1862-3			tsʰ i ²⁴							
1885-3			tʰ æ ⁵⁵							
1914-3			x i ²²							
1936-3			p ɯ ²²							
1969-3			s i ²⁴							
2018-3			tsʰ o ²¹							
2029-3			kʰ o ²⁴							
2051-3			tsʰ o ²¹							
2074-3			kʰ o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			tʰ j o ²¹							
2269-3			m ɛ ²²							
2280-3			z o ⁴³							
2291-3			s i ⁴³							
2316-3			tsʰ i ⁵⁵							
2364-3			dʑ i ²²							
2395-3			tʰ æ ²⁴							
2406-3			tsʰ j æ ²⁴							
2417-3			tʰ o ⁴³							
2428-3			kʰ o ²⁴							
2450-3			o ²¹							
2484-3			x i ⁵⁵							
2495-3			tʰ o ²¹							
2565-3			qʰ i ²⁴							
2611-3			ʁ o ⁵⁵							
2632-3			q w o ⁵⁵							
2644-3			ɲ j ɿ ⁵⁵							
2674-3			m o ²²							
2698-3			x o ²²							
2709-3			m ɛ ²¹							
2720-3			o ²¹							
2772-3			tʰ æ ⁵⁵							
2791-3			tsʰ i ²⁴							
2837-3			tsʰ ɿ ²⁴							
2859-3			s i ²⁴							
2889-3			tsʰ i ²²							
2900-3			tʰ u ²²							
2928-3			tsʰ o ²⁴							
2941-3			k ɯ ²⁴							
2998-3			tsʰ i ²²							
3031-3			kʰ o ²²							
3052-3			kʰ ɯ ⁴³							
3064-3			tʰ o ²¹							
3084-3			kʰ æ ⁵⁵							
3117-3			dʑ i ²¹							
3128-3			q æ ²¹							
3150-3			tʰ ɛ ²¹							
3161-3			tsʰ i ²²							
3172-3			tsʰ ɿ ²²							
3263-3			ʁ a ⁵⁵							
3274-3			tʰ æ ⁴³							
3308-3			kʰ ɛ ²⁴							
3340-3			tʰ o ⁵⁵							
3362-3			tsʰ ɿ ²⁴							
3409-3			m i ²²							
3454-3			kʰ o ²⁴							
3493-3			z o ⁵⁵							
3536-3			x j o ²⁴							
3548-3			v o ⁴³							
3645-3			x o ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			ʁ o ²¹							
3779-3			tʰ o ⁴³							
3813-3			x i ²⁴							
3835-3			s i ²⁴							
3855-3			kʰ o ²¹							
3885-3			ɕ w ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			tsʰ i ²²							
3953-3			tʰ v æ ²⁴							
4023-3			s j æ ²⁴							
4034-3			tʰ ɿ ²⁴							
4143-3			tʰ o ɛ ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			kʰ dʑ o ²¹							
4249-3			kʰ o ²⁴							
4271-3			dʑ i ²¹							
4304-3			f o ²¹							
4315-3			qʰ o ²²							
4336-3			qʰ ɛ ⁴³							
4400-3			x o ²⁴							
4411-3			x i ²⁴							
4441-3			ʁ o ²¹							
4557-3			tʰ o ²⁴							
4591-3			ŋ j o ²²							
4602-3			ɕ ɯ ⁴³							
4687-3			x i ²⁴							
4720-3			kʰ o ²⁴							
4731-3			kʰ ɿ ²¹							
4763-3			tʰ i ⁴³							
4918-3			tsʰ ɯ ⁴³							
4976-3			kʰ ɯ ²²							
4998-3			x j i ²²							
5037-3			qʰ ɿ ²¹							
5048-3			tʰ i ²⁴							
5100-3			m o ²¹							
5111-3			p æ ²¹							
5122-3			kʰ w a ⁵⁵							
5163-3			tsʰ i ²⁴							
5192-3			o ²¹							
5225-3			m o ⁴³							
5236-3			kʰ i ²²							
64-3			kʰ o ⁴³							
104-3			x w a ⁵⁵							
247-3			kʰ ɛ ²¹							
289-3			ɕ i ⁵⁵							
338-3			kʰ w ɛ ⁴³							
378-3			dʑ i ²¹							
412-3			kʰ o ²⁴							
621-3			kʰ w a ⁵⁵							
632-3			m o ²²							
645-3			p a ²¹							
742-3			qʰ æ ⁵⁵							
752-3			m ɯ ²¹							
763-3			tɕ o ²⁴							
799-3			tsʰ o ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			tɕ o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			ɕ o ²⁴							
1086-3			ʔ o ⁵⁵							
1097-3			ʔ o ⁵⁵							
1130-3			pʰ æ ⁵⁵							
1184-3			s i ²⁴							
1230-3			qʰ j a ²²							
1263-3			n ɯ ⁴³							
1423-3			kʰ o ²⁴							
1433-3			m o ²¹							
1462-3			m j i ²²							
1545-3			tsʰ i ²²							
1629-3			f i ²⁴							
1682-3			ɕ o ²⁴							
1706-3			tsʰ j a ²¹							
1925-3			tsʰ i ²²							
1991-3			tsʰ o ²²							
2040-3			kʰ o ²²							
2107-3			z o ⁴³							
2118-3			tʰ ɯ ²²							
2141-3			ɕ kʰ o ²⁴							
2540-3			o ²¹							
2576-3			m w ²²							
2664-3			m ɯ ⁵⁵							
2742-3			s ɿ ²²							
2753-3			tɕ ɥ ɛ ²⁴							
2848-3			dʑ i ²¹							
2870-3			z i ²¹							
2871-3			ɕ ɥ o ⁵⁵							
2952-3			m j a ⁵⁵							
3020-3			tʰ o ²²							
3214-3			kʰ o ²²							
3285-3			kʰ o ⁵⁵							
3330-3			m o ²¹							
3373-3			tʰ æ ⁵⁵							
3397-3			w o ⁵⁵							
3433-3			ʔ o ²¹							
3443-3			p ɯ ²¹							
3566-3			pʰ æ ⁵⁵							
3590-3			z o ⁵⁵							
3601-3			q o ²¹							
3634-3			tɕʰ o ²²							
3689-3			kʰ ɿ ³³							
3964-3			x o ²⁴							
4056-3			qʰ a ²¹							
4102-3			tʰ o ⁴³							
4326-3			q ɯ ²²							
4412-3			ɲ o ²¹							
4511-3			tsʰ j æ ⁵⁵							
4581-3			k ɯ ²⁴							
4676-3			tʰ u ²⁴							
4688-3			ɲ o ²¹							
4708-3			o ⁴³							
4814-3			dʑ i ²¹							
4844-3			tsʰ o ⁵⁵							
4854-3			kʰ o ²²							
4929-3			ʁ ɯ ²¹							
4940-3			tɕ j i ²⁴							
