COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
1969-1	sʰ j e n ³⁵									
2018-1	ʈʂ o ŋ ²¹									
2029-1	k a ŋ ³⁵									
2051-1	ʈʂ o ²¹									
2074-1	k o ⁴⁴									
2085-1	m ə˞ ³³									
2130-1	p ə˞ ⁴⁴									
2245-1	ʈʂ a ⁴²									
2269-1	m e ³³									
2280-1	s u ³¹									
2291-1	s e n ⁴²									
2316-1	tɕ i ⁴⁴									
2364-1	ʈʂ i ³³									
2395-1	ʈʂ ə̃˞ ⁵⁵									
2406-1	tɕʰ j ə̃˞ ⁵⁵									
2417-1	k o ⁴²									
2428-1	k a ³⁵									
2450-1	ʈʂʰ o ²¹									
2484-1	x i ⁴⁴									
2495-1	k ou ²¹									
2565-1	tɕ i ³⁵									
2611-1	j ou ⁴⁴									
2632-1	w a ŋ ⁴⁴									
2644-1	w a ⁵⁵									
2674-1	m o ³³									
2698-1	ʂ o ³³									
2709-1	m i ²¹									
2720-1	ʈʂ o ⁴²									
2772-1	k ə˞ ⁴⁴									
2791-1	tɕ j ə˞ ⁵⁵									
2837-1	ʈʂ ə˞ ³⁵									
2859-1	sʰ j e n ³⁵									
2889-1	tɕ j ɯ ³³									
2900-1	k u ³³									
2928-1	ts o ⁵⁵									
2941-1	k ɯ ⁵⁵									
2998-1	ʈʂ i ³³									
3031-1	tʰ u ³³									
3052-1	t ɯ ⁴²									
3064-1	t a ²¹									
3084-1	tʰ a ⁴⁴									
3117-1	ʈʂ i ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	ʈʂ ɯ ³³									
3172-1	ʈʂ i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	k e ⁵⁵									
3340-1	ʈʂ ou ³³									
3362-1	ʈʂ ə˞ ³⁵									
3409-1	m e ³³									
3454-1	k o ŋ ³⁵									
3493-1	s ou ⁴⁴									
3536-1	ʂ ou ⁵⁵									
3548-1	f o ⁴²									
3645-1	ʂ u ³⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	m ou ²¹									
3779-1	k o ⁴²									
3813-1	x e n ⁵⁵									
3835-1	s j e n ⁵⁵									
3855-1	p ə˞ ²¹									
3885-1	s w i ⁴⁴									
3907-1	k ə˞ ⁵⁵									
3942-1	ts i ³³									
3953-1	ʈʂ ə̃˞ ⁵⁵									
4023-1	ʂ j ə̃˞ ⁵⁵									
4034-1	ʈʂ u ³⁵									
4143-1	ʈʂ ou ⁴²									
4185-1	m o ⁴⁴									
4227-1	tɕ ə˞ ⁵⁵									
4238-1	ʈʂ ou ²¹									
4249-1	k a ŋ ³⁵									
4271-1	ʈʂ i ⁴²									
4304-1	ʈʂ o ⁴²									
4315-1	t o ŋ ³³									
4336-1	ʈʂ ɯ ⁴²									
4400-1	x a ŋ ⁵⁵									
4411-1	x e n ⁵⁵									
4441-1	m ou ²¹									
4557-1	k ou ⁵⁵									
4591-1	j o ŋ ³³									
4602-1	ɣ ɯ ³¹									
4687-1	x e n ⁵⁵									
4720-1	k ə̃˞ ⁵⁵									
4731-1	ʈʂʰ e ⁴²									
4763-1	ʈʂ ɯ ³¹									
4918-1	ts ɯ ³¹									
4976-1	t ɯ ⁴⁴									
4998-1	x j i ³³									
5037-1	t u ⁴²									
5048-1	ʈʂ i ⁵⁵									
5100-1	m õ ²¹									
5111-1	p ə˞ ⁴²									
5122-1	tʰ w a ⁴⁴									
5163-1	tɕ i ³⁵									
5192-1	ʈʂ o ŋ ²¹									
5225-1	m ou ³¹									
5236-1	tʰ i ³³									
247-1	p i ²¹									
289-1	ʂ ə˞ ⁴⁴									
338-1	k w ə˞ ⁴⁴									
378-1	ʈʂ ɯ ³¹									
621-1	k w a ⁴⁴									
632-1	m o ³³									
645-1	p a ⁴²									
742-1	k ə˞ ⁴⁴									
752-1	m ɯ ²¹									
763-1	ʈʂ o ŋ ⁵⁵									
809-1	k ou ³¹									
853-1	k o ⁵⁵									
916-1	ʈʂ o ŋ ³⁵									
960-1	m e ³⁵									
1001-1	k ɯ ³⁵									
1074-1	s ou ³⁵									
1130-1	p ə˞ ⁴⁴									
1184-1	x ə˞ n ⁵⁵									
1230-1	k w a ŋ ³³									
1263-1	m ə̃ ⁴²									
1423-1	kʰ o ⁵⁵									
1433-1	m o ²¹									
1462-1	w e ³³									
1629-1	f ẽ ³⁵									
1682-1	ʂ j õ ŋ ³⁵									
1706-1	tɕ j a ⁴²									
1925-1	ts i ³³									
1991-1	ts o ³³									
2040-1	p o ³³									
2107-1	s ou ³¹									
2118-1	p u ³³									
32-2		m a ⁴⁴								
53-2		tɕ ɛ ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		tsʰ u ²²								
267-2		tsʰ ɛ ⁴²								
316-2		p ɯ ²²								
327-2		x ɛ ²²								
348-2		tɕ u ⁵⁵								
400-2		s o ²¹								
452-2		q a ⁴⁴								
463-2		q a ⁴⁴								
512-2		q o ⁴²								
534-2		ts o ⁵⁵								
556-2		tʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		q ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k u ²¹								
689-2		m a ⁴²								
700-2		m i ⁴²								
775-2		t ɛ ⁴²								
786-2		q i ⁵⁵								
820-2		tɕ i u ⁴²								
839-2		t i ²¹								
863-2		tʰ o ²²								
896-2		q a ⁵⁵								
929-2		t i ⁴²								
1015-2		ɕ u ⁵⁵								
1035-2		tɕ u ²²								
1107-2		ɕ a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m i ²¹								
1252-2		l i ²¹								
1294-2		q a ⁵⁵								
1326-2		tɕʰ i ²²								
1348-2		ts i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s ɛ ²²								
1473-2		t w i ²²								
1507-2		ts i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		s ɛ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ j o ⁵⁵								
1762-2		s w a ⁴²								
1773-2		q ɯ ⁴⁴								
1794-2		k o ⁵⁵								
1805-2		s i ⁴²								
1816-2		s u ²²								
1862-2		tɕʰ i ⁵⁵								
1885-2		q a ⁴⁴								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		s ɛ ⁵⁵								
2018-2		tsʰ o ⁴²								
2029-2		q a ⁵⁵								
2051-2		tɕ u ²¹								
2074-2		q o ⁴⁴								
2085-2		m a ²²								
2130-2		p a ⁴⁴								
2245-2		tɕ o ⁴²								
2269-2		m i ²²								
2280-2		s o ⁴²								
2291-2		s ɛ ⁴²								
2316-2		tɕʰ i ⁴⁴								
2364-2		ts ɛ ²²								
2395-2		tɕʰ a ⁵⁵								
2406-2		tɕʰ a a ⁵⁵								
2417-2		k u ⁴²								
2428-2		q a ⁵⁵								
2450-2		u ²¹								
2484-2		ɕ i ⁵⁵								
2495-2		k o ²¹								
2565-2		t i ⁵⁵								
2611-2		j o ⁴⁴								
2632-2		ŋ w a ⁵⁵								
2644-2		ŋ a ⁵⁵								
2674-2		m o ²²								
2698-2		ɕ u ²²								
2709-2		m i ²¹								
2720-2		tɕ i u ²¹								
2772-2		q a ⁴⁴								
2791-2		tɕʰ a ⁵⁵								
2837-2		tɕʰ ɛ ⁵⁵								
2859-2		s ɛ ⁵⁵								
2889-2		tɕ i ²²								
2900-2		k u ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		q ɯ ⁵⁵								
2998-2		tɕʰ i ²²								
3031-2		tʰ u ²²								
3052-2		t i ⁴²								
3064-2		q o ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		q ɛ ⁴²								
3161-2		i ²²								
3172-2		tɕʰ ɛ ²²								
3263-2		j o ⁴⁴								
3274-2		q a ⁴²								
3308-2		p ɛ ⁵⁵								
3340-2		tɕ o ⁴⁴								
3362-2		tɕʰ ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q o ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		ɕ o ⁵⁵								
3548-2		f u ⁴²								
3645-2		ɕ u ⁵⁵								
3678-2		tsʰ i ⁴⁴								
3757-2		l o ²¹								
3779-2		k u ⁴²								
3813-2		x ã ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p a ²¹								
3885-2		s w i ⁴⁴								
3907-2		q a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕ a ⁵⁵								
4023-2		ɕ a a ⁵⁵								
4034-2		tɕ i ⁵⁵								
4143-2		tɕ o ²¹								
4185-2		m o ⁵⁵								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		o ²¹								
4249-2		q a ⁵⁵								
4271-2		ts ɛ ⁴²								
4304-2		tɕ i ⁴²								
4315-2		t u ²²								
4336-2		tɕʰ i ⁴²								
4400-2		s a ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		k o ⁵⁵								
4591-2		ŋ j o ²²								
4602-2		x ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		ɛ ⁴²								
4763-2		t i ⁴²								
4918-2		tsʰ i ⁴²								
4976-2		t i ⁴⁴								
4998-2		ɕ w i ²²								
5037-2		t ɛ ⁴²								
5048-2		tɕ i ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		tʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		tɕ i u ²¹								
5225-2		m o ⁴²								
5236-2		tʰ i ²²								
64-2		k a ⁴²								
104-2		x w a ⁵⁵								
247-2		t i ²¹								
289-2		s ɛ ⁴⁴								
338-2		q w i ⁴²								
378-2		i ⁴²								
412-2		k a ⁵⁵								
621-2		q w a ⁴⁴								
632-2		m o ²²								
645-2		p a ⁴²								
742-2		k a ⁴⁴								
752-2		ŋ ɛ ²¹								
799-2		ts u ⁴²								
809-2		k o ⁴²								
853-2		tʰ o ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		q o ⁵⁵								
1097-2		k ɯ ⁵⁵								
1184-2		s ɛ ⁵⁵								
1230-2		s w a ²²								
1263-2		m ɯ ⁴²								
1423-2		q o ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ w ɛ ²²								
1545-2		tsʰ ɛ ²²								
1706-2		tɕ j a ⁴²								
1925-2		ts i ²²								
1991-2		tsʰ ã ²²								
2040-2		tʰ o ²²								
2107-2		x o ⁴²								
2118-2		q ɯ ²²								
32-3			m æ ⁵⁵							
53-3			tsʰ i ²¹							
93-3			k ɯ ²¹							
216-3			ɕ w a ⁵⁵							
236-3			tsʰ u ²²							
267-3			ʔ j ɛ ⁴³							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			tɕ u ⁵⁵							
400-3			ɣ o ²¹							
452-3			q æ ⁵⁵							
463-3			q a ⁵⁵							
512-3			t o ⁴³							
534-3			ts u ⁵⁵							
556-3			qʰ u ²²							
568-3			ɣ ɯ ⁵⁵							
588-3			ɕ w a ⁵⁵							
599-3			q ɯ ²⁴							
656-3			k u ²¹							
678-3			k o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			ʔ j i ⁴³							
786-3			q ɛ ²⁴							
820-3			tɕ o ⁴³							
839-3			t j ɯ ²¹							
863-3			qʰ u ²²							
896-3			q æ ²⁴							
929-3			tʲ j ɯ ⁴³							
1015-3			ɕ u ²⁴							
1035-3			tɕ u ²²							
1107-3			ɕ æ ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			l o ²¹							
1294-3			q a ²⁴							
1326-3			tɕ ɯ ²²							
1348-3			tɕ i ⁴³							
1401-3			χ i ⁴³							
1451-3			ɕ i ²²							
1473-3			t ɥ ɛ ²²							
1507-3			tɕ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ j ɯ ²²							
1575-3			ɕ ɥ ɛ ²⁴							
1618-3			p ɯ ²¹							
1640-3			k u ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ j o ²⁴							
1762-3			ɕ w a ⁴³							
1773-3			t ɯ ⁵⁵							
1794-3			k o ²⁴							
1805-3			ɣ ɯ ⁴³							
1816-3			χ ɯ ²²							
1862-3			tɕ i ²⁴							
1885-3			q æ ⁵⁵							
1914-3			ɕ j ɯ ²²							
1936-3			p ɯ ²²							
1969-3			ɕ j ɛ ²⁴							
2018-3			ts o ²¹							
2029-3			q a ²⁴							
2051-3			tɕ u ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			tʲ i u ²¹							
2269-3			m ɛ ²²							
2280-3			s o ⁴³							
2291-3			ɕ i ⁴³							
2316-3			tɕ i ⁵⁵							
2364-3			ts i ²²							
2395-3			tʰ j æ ²⁴							
2406-3			tɕ j æ ²⁴							
2417-3			k u ⁴³							
2428-3			q a ²⁴							
2450-3			t j o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			k o ²¹							
2565-3			t j ɯ ²⁴							
2611-3			j u ⁵⁵							
2632-3			w a ⁵⁵							
2644-3			ɲ w a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ u ²²							
2709-3			m ɛ ²¹							
2720-3			tɕ j i ²¹							
2772-3			q æ ⁵⁵							
2791-3			tɕ æ ²⁴							
2837-3			tsʰ æ ²⁴							
2859-3			ɕ ɥ ɛ ²⁴							
2889-3			tɕ ɯ ²²							
2900-3			k u ²²							
2928-3			tsʰ u ²⁴							
2941-3			q ɯ ²⁴							
2998-3			tɕ i ²²							
3031-3			tʰ i u ²²							
3052-3			t j ɯ ⁴³							
3064-3			t o ²¹							
3084-3			tʰ i æ ⁵⁵							
3117-3			ts i ²¹							
3128-3			q æ ²¹							
3150-3			t ɛ ²¹							
3161-3			t j ɯ ²²							
3172-3			tsʰ i ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			k ɛ ²⁴							
3340-3			tʰ u ⁵⁵							
3362-3			tsʰ æ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			s u ⁵⁵							
3536-3			ɕ j u ²⁴							
3548-3			f u ⁴³							
3645-3			ɕ u ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			k u ⁴³							
3813-3			χ i ²⁴							
3835-3			ɕ j ɛ ²⁴							
3855-3			p æ ²¹							
3885-3			ɕ ɥ ɛ ⁵⁵							
3907-3			q æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ j æ ²⁴							
4023-3			ɕ j æ ²⁴							
4034-3			tʰ j ɯ ²⁴							
4143-3			tʲ j o ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ æ ²⁴							
4238-3			t j u ²¹							
4249-3			q a ²⁴							
4271-3			ts i ²¹							
4304-3			tɕ j u ²¹							
4315-3			t i o ²²							
4336-3			tʰ i ɛ ⁴³							
4400-3			χ a ²⁴							
4411-3			χ ɛ ²⁴							
4441-3			l o ²¹							
4557-3			k o ²⁴							
4591-3			ŋ j o ²²							
4602-3			ɣ ɯ ⁴³							
4687-3			χ ɛ ²⁴							
4720-3			q æ ²⁴							
4731-3			t i ²¹							
4763-3			tʲ j ɯ ⁴³							
4918-3			tsʰ ɯ ⁴³							
4976-3			t ɯ ⁵⁵							
4998-3			ɕ w i ²²							
5037-3			t j ɯ ²¹							
5048-3			tʰ ɯ ²⁴							
5100-3			m o ²¹							
5111-3			p æ ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			tɕ j i ²¹							
5225-3			m o ⁴³							
5236-3			tʰ i ²²							
64-3			k æ ⁴³							
104-3			ɕ w a ⁵⁵							
247-3			p u ²¹							
289-3			ɕ i ⁵⁵							
338-3			q w ɛ ⁴³							
378-3			d j ɯ ⁴³							
412-3			t æ ²⁴							
621-3			q w a ⁵⁵							
632-3			m o ²²							
645-3			p a ²¹							
742-3			k æ ⁵⁵							
752-3			n ɯ ²¹							
763-3			tʰ j o ²⁴							
799-3			ts u ²¹							
809-3			p o ⁴³							
853-3			q o ²⁴							
916-3			tʰ j o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			ɣ o ²⁴							
1086-3			b u ⁵⁵							
1097-3			k o ⁵⁵							
1130-3			p æ ⁵⁵							
1184-3			ɕ i ²⁴							
1230-3			tʰ w a ²²							
1263-3			m ɯ ⁴³							
1423-3			q o ²⁴							
1433-3			m ɯ ²¹							
1462-3			ŋ w i ²²							
1545-3			tsʰ i ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ j o ²⁴							
1706-3			tɕ j a ²¹							
1925-3			tsʰ ɯ ²²							
1991-3			dʑ o ²²							
2040-3			p o ²²							
2107-3			s o ⁴³							
2118-3			p ɯ ²²							
32-4				m æ ²⁴						
53-4				ɖʐ i ¹²						
93-4				g ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts o ŋ ²²						
267-4				ts e n ⁴²						
316-4				g u ²²						
327-4				s e ²²						
348-4				ts u ²⁴						
400-4				s ao ¹²						
452-4				q æ ⁵⁵						
463-4				g a ⁵⁵						
512-4				g a ⁴²						
534-4				ts u ²⁴						
556-4				k u ²²						
568-4				s e ²⁴						
588-4				s w a ²⁴						
599-4				g i ⁵⁵						
656-4				k u ¹²						
678-4				g u ¹²						
689-4				m æ ⁴²						
700-4				m e ⁴²						
775-4				k ɥ e n ⁴²						
786-4				q e ⁵⁵						
820-4				ts o ⁴²						
839-4				k i ¹²						
863-4				k u ²²						
896-4				q æ n ⁵⁵						
929-4				ts i ⁴²						
1015-4				s u ⁵⁵						
1035-4				ts u ²²						
1107-4				s æ ²⁴						
1173-4				s i ²²						
1195-4				s i ²²						
1241-4				m e ¹²						
1252-4				l o ŋ ¹²						
1294-4				q a ŋ ⁵⁵						
1326-4				ts i ²²						
1348-4				ɖʐ i ⁴²						
1401-4				h e n ⁴²						
1451-4				s i ²²						
1473-4				t ɥ e n ²²						
1507-4				ts i ⁵⁵						
1532-4				q ɯ ⁵⁵						
1543-4				s i ²²						
1575-4				s e n ⁵⁵						
1618-4				b i ¹²						
1640-4				g u ²⁴						
1671-4				s i ²⁴						
1731-4				s o ŋ ⁵⁵						
1762-4				s w a ŋ ⁴²						
1773-4				g e ²⁴						
1794-4				p o ŋ ⁵⁵						
1805-4				s i ⁴²						
1816-4				h o ²²						
1862-4				ts i ⁵⁵						
1885-4				g æ ⁵⁵						
1914-4				s i ²²						
1936-4				g u ²²						
1969-4				s e n ⁵⁵						
2018-4				ts o ŋ ¹²						
2029-4				q a ŋ ⁵⁵						
2051-4				ts o ŋ ¹²						
2074-4				q o ²⁴						
2085-4				m æ ²²						
2130-4				g æ ²⁴						
2245-4				ts u ²¹						
2269-4				m e ²²						
2280-4				s u ⁴²						
2291-4				s j e n ⁴²						
2316-4				tɕ i ²⁴						
2364-4				ɖʐ i ²²						
2395-4				ts a n ⁵⁵						
2406-4				ts j a ⁵⁵						
2417-4				g u ⁴²						
2428-4				q a ŋ ⁵⁵						
2450-4				o ¹²						
2484-4				ʂ i ²⁴						
2495-4				g ao ¹²						
2565-4				k i ⁵⁵						
2611-4				j u ²⁴						
2632-4				w a ŋ ²⁴						
2644-4				w a ŋ ²⁴						
2674-4				m o ²²						
2698-4				s u ²²						
2709-4				n ɛ ²¹						
2720-4				dz ao ²¹						
2772-4				q a ⁵⁵						
2791-4				ts j a ⁵⁵						
2837-4				ts i ⁵⁵						
2859-4				s e n ⁵⁵						
2889-4				tɕ i ²²						
2900-4				g u ²²						
2928-4				ts o ŋ ⁵⁵						
2941-4				g æ ⁵⁵						
2998-4				ts i ²²						
3031-4				tʰ u ²²						
3052-4				k i ⁴²						
3064-4				g a ¹²						
3084-4				tʰ æ ²⁴						
3117-4				ɖʐ i ²¹						
3128-4				ɣ æ ²¹						
3150-4				g e ²¹						
3161-4				ɖʐ i ²²						
3172-4				ts i ²²						
3263-4				j a ²⁴						
3274-4				q æ ⁴²						
3308-4				p o n ⁵⁵						
3340-4				ts u ²⁴						
3362-4				ts i ⁵⁵						
3409-4				m i ²²						
3454-4				q o ⁵⁵						
3493-4				s u ²⁴						
3536-4				s u ⁵⁵						
3548-4				s u ⁴²						
3645-4				s u ⁵⁵						
3678-4				ts i ²⁴						
3757-4				l u ¹²						
3779-4				g u ⁴²						
3813-4				h e n ⁵⁵						
3835-4				s e n ⁵⁵						
3855-4				p a ¹²						
3885-4				s w y ²⁴						
3907-4				g æ ⁵⁵						
3942-4				ts i ²²						
3953-4				ts a n ⁵⁵						
4023-4				s a n ⁵⁵						
4034-4				ts e ⁵⁵						
4143-4				ts i ²¹						
4185-4				m a ŋ ²⁴						
4227-4				ts i ⁵⁵						
4238-4				ɖʐ u ¹²						
4249-4				q a ŋ ⁵⁵						
4271-4				ɖʐ i ²¹						
4304-4				a ²¹						
4315-4				p o ŋ ²²						
4336-4				ts i ⁴²						
4400-4				h a ŋ ⁵⁵						
4411-4				h e n ⁵⁵						
4441-4				l u ¹²						
4557-4				g u ⁵⁵						
4591-4				w o ŋ ²²						
4602-4				s e ⁴²						
4687-4				h e n ⁵⁵						
4720-4				q a n ⁵⁵						
4731-4				ɛ ²¹						
4763-4				ts i ⁴²						
4918-4				ts i ⁴²						
4976-4				k i ²⁴						
4998-4				ʂ w i ²²						
5037-4				k o ⁴²						
5048-4				ts i ²⁴						
5100-4				m u ¹²						
5111-4				b æ ²¹						
5122-4				k w a ²⁴						
5163-4				ts i ⁵⁵						
5192-4				dz ao ¹²						
5225-4				n a ⁴²						
5236-4				tʰ i ²²						
64-4				p a n ⁴²						
104-4				ʂ w a ²⁴						
247-4				k i ¹²						
338-4				q w ɛ ⁴²						
378-4				ɖʐ i ⁴²						
412-4				p a ⁵⁵						
621-4				q w a ²⁴						
632-4				m o ²²						
645-4				b a ²¹						
742-4				d æ ²⁴						
752-4				m ɛ ¹²						
763-4				ʈʂʰ o ŋ ⁵⁵						
799-4				dʑ u ²¹						
809-4				g ao ⁴²						
853-4				p o ŋ ⁵⁵						
916-4				ts o ŋ ⁵⁵						
960-4				m i ⁵⁵						
1074-4				s i ⁵⁵						
1086-4				g u ⁵⁵						
1097-4				g ao ²⁴						
1130-4				k æ ⁵⁵						
1184-4				s i ⁵⁵						
1230-4				t w a ŋ ²²						
1423-4				p o ŋ ⁵⁵						
1433-4				m o ¹²						
1462-4				w e n ²²						
1545-4				tɕʰ i ²²						
1629-4				pf i ⁵⁵						
1682-4				s o ŋ ⁵⁵						
1706-4				ts a ²¹						
1925-4				ts i ²²						
1991-4				tsʰ a ŋ ²²						
2040-4				p o ŋ ²²						
2107-4				s u ⁴²						
2118-4				p u ²²						
32-5					m a ⁵⁵					
53-5					ts ə˞ ²¹					
93-5					k ɯ ²¹					
216-5					ʂ w a ⁵⁵					
236-5					ts õ ²²					
267-5					tɕ ə˞ ⁴²					
316-5					p ɯ ²²					
327-5					x ɯ ²²					
348-5					tɕ u ⁵⁵					
400-5					s o ²¹					
452-5					q a ⁵⁵					
463-5					p a ⁵⁵					
512-5					p a ⁴²					
534-5					ts u ⁵⁵					
556-5					tʰ u ²²					
568-5					x ɯ ⁵⁵					
588-5					ʂ w a ⁵⁵					
599-5					p ɯ ⁵⁵					
656-5					tʰ u ²¹					
678-5					k o ²¹					
689-5					m a ⁴²					
700-5					m o ⁴²					
775-5					p e ⁴²					
786-5					q e ⁵⁵					
820-5					tɕ i u ⁴²					
839-5					tʰ ɯ ²¹					
863-5					tʰ o ²²					
896-5					q ã ⁵⁵					
929-5					ʈʰ ɯ ⁴²					
1015-5					ɕ u ⁵⁵					
1035-5					tɕ u ²²					
1107-5					ɕ a ⁵⁵					
1173-5					ʂ i ²²					
1195-5					ʂ i ²²					
1241-5					m o ²¹					
1252-5					l u ²¹					
1294-5					q a ⁵⁵					
1326-5					tɕ u ²²					
1348-5					tɕ i ⁴²					
1401-5					s o ⁴²					
1451-5					ʂ ə˞ ²²					
1473-5					t i ²²					
1507-5					tɕ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ɕ ɯ ²²					
1575-5					ʂ ʯ ⁵⁵					
1618-5					p ɯ ²¹					
1640-5					k u ⁵⁵					
1671-5					ʂ i ⁵⁵					
1731-5					ɕ õ ŋ ⁵⁵					
1762-5					ʂ w e ŋ ⁴²					
1773-5					p ɯ ⁵⁵					
1794-5					k õ ⁵⁵					
1805-5					ɣ ɯ ⁴²					
1816-5					s o ²²					
1862-5					tɕ ə˞ ⁵⁵					
1885-5					p a ⁵⁵					
1914-5					ɕ ɯ ²²					
1936-5					p ɯ ²²					
1969-5					ʂ ə˞ ⁵⁵					
2018-5					ts õ ŋ ²¹					
2029-5					q a ⁵⁵					
2051-5					tɕ õ ²¹					
2074-5					q õ ⁵⁵					
2085-5					m a ²²					
2130-5					p a ⁵⁵					
2245-5					ʈ o ²¹					
2269-5					m o ²²					
2280-5					s o ⁴²					
2291-5					ʂ e ⁴²					
2316-5					tɕ i ⁵⁵					
2364-5					ts ə˞ ²²					
2395-5					ʈʰ a ⁵⁵					
2406-5					tɕ j a ⁵⁵					
2417-5					k o ⁴²					
2428-5					q a ⁵⁵					
2450-5					ɖ õ ²¹					
2484-5					ɕ i ⁵⁵					
2495-5					k o ²¹					
2565-5					ʈ i ⁵⁵					
2611-5					j u ⁵⁵					
2632-5					ɖ w a ⁵⁵					
