ID	DOCULECT	TOKENS	ALIGNMENT	COGID
115	KharmangBalti	s̪ o ŋ	s̪ o ŋ -	136
116	RonduBalti	s̪ o ŋ	s̪ o ŋ -	136
117	ShigarBalti	s̪ õ s̪	s̪ õ - s̪	136
118	SkarduBalti	s̪ o ŋ s̪	s̪ o ŋ s̪	136
119	SkarduPurki	s̪ o ŋ	s̪ o ŋ -	136
120	ChorbatBalti	pʰ u ɾ s̪	pʰ u ɾ s̪	144
121	KhapaluBalti	pʰ u ɾ s̪	pʰ u ɾ s̪	144
122	KharmangBalti	pʰ u ɾ s̪	pʰ u ɾ s̪	144
123	RonduBalti	pʰ u ɾ s̪	pʰ u ɾ s̪	144
124	ShigarBalti	pʰ u ɾ s̪	pʰ u ɾ s̪	144
125	SkarduBalti	pʰ u ɾ s̪	pʰ u ɾ s̪	144
126	SkarduPurki	pʰ u ɾ s̪	pʰ u ɾ s̪	144
127	ChorbatBalti	tɕ ɜ t̪ s̪	tɕ ɜ t̪ s̪	152
128	KhapaluBalti	tɕ ɜ t̪ s̪	tɕ ɜ t̪ s̪	152
129	KharmangBalti	tɕ ɜ t̪ s̪	tɕ ɜ t̪ s̪	152
130	ShigarBalti	tɕ ɜ t̪ s̪	tɕ ɜ t̪ s̪	152
131	RonduBalti	kʰ ɜ k t̪ ɜ t̪ s̪	kʰ ɜ k t̪ ɜ t̪ s̪	153
132	ShigarBalti	kʰ ɑ k t̪ ɜ t̪ s̪	kʰ ɑ k t̪ ɜ t̪ s̪	153
133	SkarduBalti	kʰ ɜ k t̪ ɜ t̪ s̪	kʰ ɜ k t̪ ɜ t̪ s̪	153
134	KhapaluBalti	s̪ ʊ t̪ ʊ p s̪	s̪ ʊ t̪ ʊ - p s̪	154
135	SkarduBalti	s̪ o t̪ ɜ p s̪	s̪ o t̪ ɜ - p s̪	154
136	SkarduPurki	t̪ʰ ɜ m p s̪	- - t̪ʰ ɜ m p s̪	154
137	ChorbatBalti	ŋ ɑ	ŋ ɑ	163
138	KhapaluBalti	ŋ ɑ	ŋ ɑ	163
139	KharmangBalti	ŋ ɑ	ŋ ɑ	163
140	RonduBalti	ŋ ɑ	ŋ ɑ	163
141	ShigarBalti	ŋ ɑ	ŋ ɑ	163
142	SkarduBalti	ŋ ɜ	ŋ ɜ	163
143	SkarduPurki	ŋ ɑ	ŋ ɑ	163
144	KhapaluBalti	t̪ʲ o k	t̪ʲ o k	172
145	RonduBalti	t̪ o k	t̪ o k	172
146	SkarduBalti	t̪ o k	t̪ o k	172
147	KharmangBalti	gʲ ɜ̃ l ɜ	gʲ ɜ̃ l ɜ	173
148	SkarduPurki	gʲ ɜ̃ l ɜ	gʲ ɜ̃ l ɜ	173
149	RonduBalti	j ɑ ɾ	j ɑ ɾ	174
150	ShigarBalti	j ɑ ɾ	j ɑ ɾ	174
151	SkarduBalti	j ɜ ɾ	j ɜ ɾ	174
152	ChorbatBalti	pʰ ɪ r̪ o	pʰ - ɪ - r̪ o -	181
153	KhapaluBalti	pʰ i r̪ o	pʰ - i - r̪ o -	181
154	KharmangBalti	pʰ r̪ i d o	pʰ r̪ i d - o -	181
155	RonduBalti	f i t̪ r̪ o	f - i t̪ r̪ o -	181
156	ShigarBalti	pʰ i r̪ o	pʰ - i - r̪ o -	181
157	SkarduBalti	pʰ i t̪ r̪ o	pʰ - i t̪ r̪ o -	181
158	SkarduPurki	pʰ i tʰ o q	pʰ - i tʰ - o q	181
159	ChorbatBalti	g ɑ ŋ m ɑ	g ɑ ŋ m ɑ	189
160	KhapaluBalti	g ɑ ŋ m ɑ	g ɑ ŋ m ɑ	189
161	KharmangBalti	g ɑ̃ m ɑ	g ɑ̃ - m ɑ	189
162	RonduBalti	g ɑ̃ ŋ m ɜ	g ɑ̃ ŋ m ɜ	189
163	ShigarBalti	g ɑ ŋ m ɜ	g ɑ ŋ m ɜ	189
164	SkarduBalti	g ɑ ŋ m ɜ	g ɑ ŋ m ɜ	189
165	SkarduPurki	g ɑ ŋ m ɑ	g ɑ ŋ m ɑ	189
166	ChorbatBalti	k ɪ m b o q	k ɪ m b o q	197
167	KhapaluBalti	k i ŋ b o q	k i ŋ b o q	197
168	RonduBalti	ʈʂ ɪ m o q	ʈʂ ɪ m o q	199
169	ShigarBalti	ʈʂ ɪ m o q	ʈʂ ɪ m o q	199
170	SkarduBalti	ʈʂ ɪ m o q	ʈʂ ɪ m o q	199
171	ChorbatBalti	t̪ʰ ɜ l tθ ɪ ɾ	t̪ʰ ɜ l tθ ɪ ɾ	213
172	KhapaluBalti	t̪ʰ ɜ l tθ i ɾ	t̪ʰ ɜ l tθ i ɾ	213
173	RonduBalti	t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	213
174	ShigarBalti	t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	213
175	SkarduBalti	t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	213
176	KharmangBalti	t̪ʰ ɜ l b ɜ	t̪ʰ ɜ l b ɜ	214
177	SkarduPurki	t̪ʰ ɜ l b ɜ	t̪ʰ ɜ l b ɜ	214
178	ChorbatBalti	tɕ ɜ ŋ m ɛ n̪	tɕ ɜ ŋ m ɛ n̪	229
179	KhapaluBalti	tɕ ɜ ŋ m ɛ n̪	tɕ ɜ ŋ m ɛ n̪	229
180	KharmangBalti	tɕ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	229
181	RonduBalti	tɕʲ ɑ ŋ m ɛ n̪	tɕʲ ɑ ŋ m ɛ n̪	229
182	ShigarBalti	tɕ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	229
183	SkarduBalti	tɕ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	229
184	ChorbatBalti	t̪ʰ u ɾ	t̪ʰ u ɾ -	245
185	KhapaluBalti	t̪ʰ o r̪ u	t̪ʰ o r̪ u	245
186	KharmangBalti	t̪ʰ u r̪ u	t̪ʰ u r̪ u	245
187	RonduBalti	t̪ʰ u r̪ u	t̪ʰ u r̪ u	245
188	ShigarBalti	t̪ʰ u r̪ u	t̪ʰ u r̪ u	245
189	SkarduBalti	t̪ʰ u ɾ	t̪ʰ u ɾ -	245
190	SkarduPurki	t̪ʰ u ɾ̥	t̪ʰ u ɾ̥ -	245
191	ChorbatBalti	tɕ o ɣ o	tɕ o ɣ o	253
192	KhapaluBalti	tɕ o ɣ o	tɕ o ɣ o	253
193	KharmangBalti	tɕ o ɣ o	tɕ o ɣ o	253
194	RonduBalti	tɕ o ɣ o	tɕ o ɣ o	253
195	ShigarBalti	tɕ o ɣ o	tɕ o ɣ o	253
196	SkarduBalti	tɕ o ɣ o	tɕ o ɣ o	253
197	SkarduPurki	tɕ o ɣ o	tɕ o ɣ o	253
198	ChorbatBalti	n̪ ɑ q p o	n̪ ɑ q p o	261
199	KhapaluBalti	n̪ ɑ q p o	n̪ ɑ q p o	261
200	KharmangBalti	n̪ ɜ q p o	n̪ ɜ q p o	261
201	RonduBalti	n̪ ɑ q p o	n̪ ɑ q p o	261
202	ShigarBalti	n̪ ɑ q p o	n̪ ɑ q p o	261
203	SkarduBalti	n̪ ɜ q p o	n̪ ɜ q p o	261
204	SkarduPurki	n̪ ɑ q p o	n̪ ɑ q p o	261
205	KhapaluBalti	ʊ ɾ g o	ʊ ɾ g o	279
206	KharmangBalti	ʊ ɾ g o	ʊ ɾ g o	279
207	RonduBalti	ɾ g o	- ɾ g o	279
208	ShigarBalti	ʊ ɾ g o	ʊ ɾ g o	279
209	SkarduBalti	ɾ g o	- ɾ g o	279
210	SkarduPurki	ʊ ɾ g o	ʊ ɾ g o	279
211	ChorbatBalti	b u	b - u	294
212	KhapaluBalti	b u	b - u	294
213	KharmangBalti	b u	b - u	294
214	RonduBalti	p l̥ u	p l̥ u	294
215	ShigarBalti	p l̥ u	p l̥ u	294
216	SkarduBalti	p l̥ u	p l̥ u	294
217	SkarduPurki	pʰ r̪ u	pʰ r̪ u	294
218	ChorbatBalti	tɕʰ ɜ q s̪	tɕʰ ɜ q s̪ -	310
219	KhapaluBalti	tɕʰ ɜ q p o	tɕʰ ɜ q p o	310
220	KharmangBalti	tɕʰ ɜ q	tɕʰ ɜ q - -	310
221	RonduBalti	tɕʰ ɜ q p o	tɕʰ ɜ q p o	310
222	ShigarBalti	tɕʰ ɜ q p o	tɕʰ ɜ q p o	310
223	SkarduBalti	tɕʰ ɜ q p o	tɕʰ ɜ q p o	310
224	SkarduPurki	tɕʰ ɜ q p o	tɕʰ ɜ q p o	310
225	ChorbatBalti	tɕʰ ɜ x s̪	tɕʰ ɜ x s̪	311
226	ShigarBalti	tɕʰ ɜ x s̪	tɕʰ ɜ x s̪	311
227	ChorbatBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	328
228	KharmangBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	328
229	RonduBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	328
230	ShigarBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	328
231	SkarduBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	328
232	ChorbatBalti	b ɜ n̪ d	b ɜ n̪ d	329
233	KhapaluBalti	b ɜ n̪ d	b ɜ n̪ d	329
234	KharmangBalti	b ɜ n̪ d	b ɜ n̪ d	329
235	SkarduPurki	b ɜ n̪ d	b ɜ n̪ d	329
236	ChorbatBalti	g o b i	g o b i	330
237	KhapaluBalti	g o b i	g o b i	330
238	KharmangBalti	g o b i	g o b i	330
239	SkarduPurki	g o b i	g o b i	330
240	ChorbatBalti	g o b i	- - - g o b i	342
241	KhapaluBalti	g o b i	- - - g o b i	342
242	KharmangBalti	ɸ u l g o b i	ɸ u l g o b i	342
243	SkarduPurki	pʰ u l g o b i	pʰ u l g o b i	342
244	RonduBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	343
245	ShigarBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	343
246	SkarduBalti	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	343
247	ChorbatBalti	pʰ r̪ u	pʰ r̪ u	358
248	KhapaluBalti	pʰ r̪ u	pʰ r̪ u	358
249	KharmangBalti	pʰ r̪ u	pʰ r̪ u	358
250	ShigarBalti	p l̥ u	p l̥ u	358
251	SkarduBalti	p l̥ u	p l̥ u	358
252	SkarduPurki	pʰ r̪ u	pʰ r̪ u	358
253	ChorbatBalti	r̪ ɜ s̪	r̪ ɜ s̪	374
254	KhapaluBalti	ɾ ɜ s̪	ɾ ɜ s̪	374
255	KharmangBalti	ɾ ɜ s̪	ɾ ɜ s̪	374
256	SkarduBalti	ɾ ɜ s̪	ɾ ɜ s̪	374
257	SkarduPurki	ɾ ɜ s̪	ɾ ɜ s̪	374
258	KharmangBalti	k ɜ p ɽ ɑ	k ɜ p ɽ ɑ	375
259	RonduBalti	k ɜ p ɽ ɜ	k ɜ p ɽ ɜ	375
260	ChorbatBalti	g r̪ ɜ x m o	g r̪ ɜ x m o	391
261	KhapaluBalti	ɖʐ ɜ x m o	- ɖʐ ɜ x m o	391
262	KharmangBalti	g r̪ ɜ x m o	g r̪ ɜ x m o	391
263	RonduBalti	ʐ ɜ x m o	- ʐ ɜ x m o	391
264	ShigarBalti	ɖʐ ɜ x m o	- ɖʐ ɜ x m o	391
265	SkarduBalti	ɖʐ ɜ x m o	- ɖʐ ɜ x m o	391
266	SkarduPurki	g r̪ ɜ x m o	g r̪ ɜ x m o	391
267	ChorbatBalti	b ɑ	b ɑ	399
268	ShigarBalti	b ɜ	b ɜ	399
269	SkarduBalti	b ɜ	b ɜ	399
270	KharmangBalti	b ɜ l ɜ ŋ	b ɜ l ɜ ŋ	400
271	SkarduBalti	b ɜ l ɜ ŋ	b ɜ l ɜ ŋ	400
272	ChorbatBalti	ʑ ɜ q	ʑ ɜ q	413
273	KhapaluBalti	dʑ ɜ q	dʑ ɜ q	413
274	KharmangBalti	ʑ ɜ q	ʑ ɜ q	413
275	RonduBalti	ʑ ɜ q	ʑ ɜ q	413
276	ShigarBalti	ʑ ɜ q	ʑ ɜ q	413
277	SkarduBalti	ʑ ɜ q	ʑ ɜ q	413
278	SkarduPurki	ʑ ɜ q	ʑ ɜ q	413
279	ChorbatBalti	l o x s̪ o	l o x s̪ o	422
280	KhapaluBalti	l o x s̪ o	l o x s̪ o	422
281	KharmangBalti	l o x s̪ o	l o x s̪ o	422
282	RonduBalti	l o x s̪ o	l o x s̪ o	422
283	ShigarBalti	l o x s̪ o	l o x s̪ o	422
284	SkarduBalti	l o x s̪ o	l o x s̪ o	422
285	SkarduPurki	l o x s̪ o	l o x s̪ o	422
286	ChorbatBalti	s̪ k ɜ m b o	s̪ k ɜ m b o	447
287	KhapaluBalti	s̪ k ɜ m b o	s̪ k ɜ m b o	447
288	KharmangBalti	s̪ k ɜ m b o	s̪ k ɜ m b o	447
289	RonduBalti	s̪ k ɜ m b o	s̪ k ɜ m b o	447
290	ShigarBalti	s̪ k ɜ m b o	s̪ k ɜ m b o	447
291	SkarduBalti	s̪ k ɜ m b o	s̪ k ɜ m b o	447
292	SkarduPurki	s̪ k ɜ m b o	s̪ k ɜ m b o	447
293	ChorbatBalti	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	455
294	KhapaluBalti	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	455
295	KharmangBalti	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	455
296	RonduBalti	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	455
297	ShigarBalti	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	455
298	SkarduPurki	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	455
299	ShigarBalti	t̪ʰ ɜ l p ʊ ʈ	t̪ʰ ɜ l p ʊ ʈ	456
300	SkarduBalti	t̪ʰ ɜ l p ʊ ʈ	t̪ʰ ɜ l p ʊ ʈ	456
301	ChorbatBalti	b i ɜ p ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	473
302	KhapaluBalti	b i ɜ m ʑ ʊ n̪	b i ɜ m ʑ ʊ n̪	473
303	KharmangBalti	b i ɜ p ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	473
304	RonduBalti	b i ɜ p dʑ ʊ n̪	b i ɜ p dʑ ʊ n̪	473
305	ShigarBalti	b i ɜ p ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	473
306	SkarduBalti	b i ɜ p ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	473
307	KhapaluBalti	b ɛ ŋ g ɜ n̪	b ɛ ŋ g ɜ n̪	481
308	KharmangBalti	b ɛ ŋ g ɜ n̪	b ɛ ŋ g ɜ n̪	481
309	ShigarBalti	b ɛ ŋ g ɜ n̪	b ɛ ŋ g ɜ n̪	481
310	RonduBalti	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	482
311	SkarduBalti	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	482
312	ChorbatBalti	ɾ gʲ ɛ t̪	ɾ gʲ ɛ t̪	488
313	KhapaluBalti	b gʲ ɜ t̪	b gʲ ɜ t̪	488
314	KharmangBalti	β gʲ ɜ t̪	β gʲ ɜ t̪	488
315	RonduBalti	gʲ ɜ t̪	- gʲ ɜ t̪	488
316	ShigarBalti	β gʲ ɛ t̪	β gʲ ɛ t̪	488
317	SkarduBalti	gʲ ɛ t̪	- gʲ ɛ t̪	488
318	SkarduPurki	ɾ gʲ ɛ t̪	ɾ gʲ ɛ t̪	488
319	ChorbatBalti	kʰ r̪ i õ ŋ	kʰ r̪ i - õ ŋ	496
320	KhapaluBalti	t̪ʰ r̪ i m o ŋ	t̪ʰ r̪ i m o ŋ	496
321	RonduBalti	ʈʂ ɪ m o k	ʈʂ - ɪ m o k	496
322	ShigarBalti	t̪ʰ r̪ ɪ m o ŋ	t̪ʰ r̪ ɪ m o ŋ	496
323	SkarduBalti	t̪ʰ r̪ ɪ m o ŋ	t̪ʰ r̪ ɪ m o ŋ	496
324	ChorbatBalti	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	506
325	KhapaluBalti	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	506
326	KharmangBalti	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	506
327	RonduBalti	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	506
328	ShigarBalti	tɕ u s̪ tɕ i k	tɕ u s̪ tɕ i k	506
329	SkarduBalti	tɕ u s̪ tɕ i k	tɕ u s̪ tɕ i k	506
330	SkarduPurki	tɕ u s̪ tɕ i k	tɕ u s̪ tɕ i k	506
331	ChorbatBalti	t̪ʰ ɜ q r̪ i ŋ	t̪ʰ ɜ q r̪ i ŋ -	531
332	KhapaluBalti	t̪ʰ ɜ x r̪ i ŋ	t̪ʰ ɜ x r̪ i ŋ -	531
333	KharmangBalti	t̪ʰ ɜ q r̪ i ŋ	t̪ʰ ɜ q r̪ i ŋ -	531
334	RonduBalti	t̪ʰ ɜ q r̪ i ŋ	t̪ʰ ɜ q r̪ i ŋ -	531
335	ShigarBalti	t̪ʰ ɑ ɣ r̪ i ŋ	t̪ʰ ɑ ɣ r̪ i ŋ -	531
336	SkarduBalti	t̪ʰ ɜ q r̪ i ŋ	t̪ʰ ɜ q r̪ i ŋ -	531
337	SkarduPurki	t̪ʰ ɑ q r̪ i ŋ s̪	t̪ʰ ɑ q r̪ i ŋ s̪	531
338	ChorbatBalti	ɾ ɑ	ɾ ɑ	564
339	SkarduPurki	ɾ ɑ	ɾ ɑ	564
340	KharmangBalti	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	566
341	RonduBalti	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	566
342	ShigarBalti	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	566
343	SkarduBalti	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	566
344	ChorbatBalti	dz̪ o g u	dz̪ o g u	572
345	KharmangBalti	z̪ o g u	z̪ o g u	572
346	SkarduPurki	z̪ ɪ g u	z̪ ɪ g u	572
347	KhapaluBalti	s̪ ɛ n̪ m ɜ	s̪ ɛ n̪ m ɜ	573
348	KharmangBalti	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	573
349	RonduBalti	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	573
350	ShigarBalti	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	573
351	SkarduBalti	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	573
352	KhapaluBalti	z̪ ɛ r̪ m õ ŋ	z̪ ɛ r̪ m õ ŋ	584
353	RonduBalti	z̪ ɛ r̪ m o ŋ	z̪ ɛ r̪ m o ŋ	584
354	ShigarBalti	z̪ ɛ r̪ m õ ŋ	z̪ ɛ r̪ m õ ŋ	584
