COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
242-2		x a j ɨ s t																	
415-2		dʒ ɨ n a b																	
450-2		dʒ ə r																	
490-2		tʼ ə b t																	
645-2		kʼ a l																	
160-2		tʼ ə r ə kʼ																	
208-2		x ɨ n kʼ u kʼ ə																	
378-2		x a n tʃː ə t																	
379-2		ʃ ə tʼ ə e																	
409-2		tʃː ə t ə r ə																	
598-2		k w l w e																	
646-2		x ɨ tʼ ə e																	
210-2		tʼ ə ʔ w n i ə																	
215-2		x ɨ tʼ tʼ b b t t																	
285-2		j ɨ tʼ a d																	
380-2		x ə w u ɨ																	
412-2		s ə ʔ ɨ n																	
496-2		w o n b ə tʼ b ə kː																	
64-2		d a b o																	
251-2		f ɨ j l																	
294-2		j u kʼ kʼ e																	
597-2		x ə j ə e ə e i																	
7-2		x ɨ l tʃː ɨ																	
158-2		kʼ ə m i s																	
296-2		x ə ʔ u t e																	
375-2		s ə b																	
541-2		kʼ ə tʃʼ ɨ n																	
113-2		b u n ə																	
252-2		r ə k ə b ə																	
330-2		kʼ ə l d																	
449-2		x ɨ tʼ ə m																	
491-2		d ɨ n g ə t																	
545-2		ʔ ɨ ʃ o m																	
596-2		n ə tʃː ə																	
4-2		tʃː ɨ z tʃʼ ə																	
106-2		m ə tʼ a																	
254-2		dʒ i m x t																	
290-2		x a tʃː ə dʒ ə																	
602-2		m ɨ n																	
2-2		k u l ɨ																	
3-2		ʔ ɨ z ə																	
213-2		ʔ a r a ʃ i																	
486-2		n ə tʃʼ ə kʼ ə																	
10-2		tʼ ɨ kʼ u r																	
152-2		x a d o																	
211-2		m ɨ ʃ ə t																	
328-2		s ə ʔ ə b ə																	
333-2		m ɨ tʼ ɨ r																	
334-2		x ə n b ə ʃ ə																	
540-2		l ə b a																	
109-2		g u n tʃʼ ə																	
61-3			d ə m																
63-3			ʔ a p ɨ m																
107-3			g a m e kʼ a																
112-3			d a m ə r a																
331-3			n ɨ g w s																
377-3			b ɨ kʼ u ə ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə b a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ p ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s o s t																
593-3			ʔ a m u s																
640-3			m w sː n																
1-3			d ə p ə r ə m																
65-3			tʃ u w																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r b ə t																
248-3			m u p a																
293-3			l ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			d ɨ b a kʼ u tʃʼ a																
601-3			ʔ ə r o w																
642-3			n ɨ l a s																
60-3			n ə p ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ sː a m																
450-3			z ə r																
490-3			tʃ ə p w m																
638-3			s ɨ n e ʔ																
645-3			kʼ a p																
75-3			ʔ a m b ɨ r																
160-3			p ə r ə kʼ																
208-3			ʔ a n kʼ w ə r m																
214-3			ʔ a b ə																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə p ə																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			h w e t																
646-3			ʔ a x ə																
164-3			b ə k ə m																
210-3			ʒ ə x w sː r ə																
215-3			ʔ a p e b ə t																
256-3			t u m a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə h w kʼ																
412-3			s a h ə n																
496-3			w ɨ r s ə n b ə t																
64-3			d a p o																
67-3			w ɨ r																
169-3			n ɨ z ə z ə m																
251-3			l e kʼ ʔ																
461-3			tʃ p																
547-3			w ɨ z a t																
597-3			ʔ e m ə p ə n d																
655-3			m ɨ p t																
7-3			ʔ a p g a																
158-3			kʼ ə m kʼ s																
168-3			ʔ ɨ m a r																
296-3			ʔ ə h u t																
372-3			k ə n l ə r																
374-3			b ə p ə p o																
375-3			s ə b																
385-3			w ɨ tʃ ə t																
411-3			t ɨ r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r k a m a																
17-3			ʔ ə h ɨ r																
123-3			b e m ə m																
252-3			n ə k ə b ə m																
421-3			b ɨ p ə																
448-3			kʼ ɨ tʃ a n s ə n b ə t																
449-3			ʔ a ʒ ə m																
545-3			h ɨ n e																
596-3			n ə g ə																
653-3			b ə t ɨ t																
4-3			g ɨ n dʒ ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			h e t t																
489-3			b ə r tʃʼ u m a																
552-3			z ɨ																
652-3			ʔ e t ə t e																
119-3			ʔ a n g a tʃ a																
298-3			h u t																
340-3			g w tʃ tʃ tʃ																
458-3			d ə n g ə p ə																
459-3			ʔ a s o ə																
607-3			ʔ ə k w a																
609-3			ʔ ɨ x a																
647-3			t ə t ə t e																
10-3			tʃ ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ɨ e																
73-3			tʃ ə k w ə r m																
76-3			m w ə s a																
110-3			d a t a																
121-3			t ɨ k ə																
167-3			g ɨ p ə																
255-3			kʼ w ə tʃ tʃ																
297-3			g u n ə r																
299-3			g u n ə r																
338-3			m ə m a r																
342-3			m e n a																
344-3			kʼ ə s ə m																
410-3			kʼ a r e ʔ a																
540-3			kʼ e b a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d ə m															
63-4				ʔ a h ɨ m															
107-4				g a m ə ə a															
112-4				d a b ə w a															
331-4				n ɨ g w r															
377-4				b ɨ kʼ a ɨ ə															
381-4				ʔ a t															
417-4				s ɨ o															
451-4				r a b a t															
454-4				ʔ a j ɨ s															
484-4				r ɨ o ɨ r t															
535-4				ʔ a ʃː ɨ s															
543-4				r e o t r															
593-4				ʔ a m ɨ r															
640-4				m w a n															
1-4				d ə b ə n ə															
65-4				h ɨ mː															
163-4				r ə o a															
408-4				b e s a ə															
414-4				d ɨ mː a kʼ u nː a															
601-4				ʔ a s e mː															
642-4				n ɨ s a r															
60-4				n a s ə r ə															
115-4				ʔ a r a m															
450-4				o ə s															
490-4				h ə mː w															
638-4				r ɨ s d d															
645-4				kʼ a nː															
75-4				ʔ a m b a ə															
160-4				d ɨ s ə kʼ															
378-4				ʔ a n g ə t															
379-4				ʃː a h ə o															
409-4				g e t ə ə ə															
497-4				t ə n															
598-4				x w e mː e															
646-4				ʔ a x ə															
164-4				b ə h ə															
332-4				ʔ ɨ g ɨ w															
380-4				ʔ a h w a															
412-4				ʃː a h a n															
64-4				d a b e															
67-4				w ɨ s															
169-4				ʔ ɨ s ə o ə mː a															
461-4				h mː															
547-4				w ɨ o a t															
597-4				ʔ ɨ m g nː d e d															
655-4				m ɨ u t															
158-4				kʼ ə m i o															
168-4				ʔ ɨ m a s															
372-4				h ə n s ə s															
374-4				b ɨ o e nː ɨ e															
375-4				r ə b															
385-4				w ɨ h ə t															
411-4				t ɨ s a r r															
500-4				ʔ ɨ m ɨ w															
541-4				kʼ a o ɨ w															
6-4				m ə w h a m a															
17-4				ʔ ɨ x ɨ ə															
330-4				kʼ ə nː d															
421-4				b ɨ o ə															
449-4				ʔ a ʃː ə															
545-4				x ɨ n ɨ															
596-4				n ə g ə															
653-4				b ə t ɨ t															
4-4				g ɨ nː u ə															
8-4				kʼ ə b ə t e d															
106-4				m ə b a															
339-4				b ə kʼ ɨ n															
489-4				b w ə j ɨ m m a															
652-4				ʔ ɨ t ə d h ə															
119-4				ʔ a n g a h a															
340-4				g w ɨ ɨ ɨ															
458-4				d ə n g ə ʃː ə															
486-4				n ə x ə kʼ ə m															
607-4				ʔ ə h w a															
609-4				ʔ ɨ x a															
15-4				ʔ ɨ nː ɨ m															
18-4				n ɨ a ə j ə															
73-4				ɨ ə h w ə ə m															
76-4				m w ə ʃː a															
110-4				d a mː a															
121-4				t ɨ h ə															
167-4				g ɨ j ə															
334-4				ʔ a n b ə mː a															
342-4				m e n a															
344-4				kʼ ə ʃː ə m															
410-4				kʼ a s ɨ a															
550-4				h ə n h ɨ w															
612-4				ʔ a s b mː															
61-5					d ə m														
63-5					ʔ a tʃ ɨ m														
107-5					g ə m e k a														
112-5					d a b ə r a														
331-5					nː ɨ g w s														
377-5					b ɨ kʼ u ə ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s e s t														
593-5					ʔ a m u s														
640-5					m a nː n														
1-5					d ə bː ə r ə m														
65-5					tʃ u w														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u k a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a k														
408-5					b o r a														
414-5					d ɨ b a kʼ u l a														
601-5					ʔ ə r o b														
642-5					nː ɨ f a s														
60-5					nː ə f ə s ə m														
115-5					ʔ ə r a m														
209-5					s ɨ m u t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʃ ə bː w m														
638-5					s ɨ r e ɲː														
645-5					kʼ a nː														
75-5					ʔ a m b ɨ s														
160-5					k ə r ə kʼ														
208-5					ʔ ɨ nː kʼ w ɨ ə a														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a nː g ə t														
379-5					u ə tʃ ə														
409-5					g ə t ə r ə														
497-5					t ə nː														
598-5					h w e tː														
164-5					b ə k ə m														
210-5					d ə h w ə r ə														
215-5					ʔ a k e b ə t														
256-5					t u m a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə h w ə														
496-5					w u r s ə n b ə t														
64-5					d a bː o														
67-5					w ɨ r														
169-5					nː ə z ə z ə m ə														
251-5					f e kʼ														
294-5					m w kʼ kʼ														
461-5					tʃ k														
547-5					w ɨ z a t														
597-5					ʔ e m ə d ə n														
655-5					m ɨ bː t														
7-5					ʔ a nː g a														
168-5					ʔ ɨ m a r														
296-5					ʔ ə h u t														
372-5					k ə nː f ə r														
374-5					b ə k e nː e														
375-5					s ə b														
385-5					w ɨ tʃ ə t														
411-5					t ɨ r a s														
500-5					ʔ ɨ m ɨ r														
6-5					m ə k k a m a														
17-5					ʔ ə h ɨ r														
113-5					b t nː ə														
123-5					bː e m ə														
252-5					r ə k ə b ə m														
421-5					b ɨ bː ə														
448-5					k ə d a n s ə n b ə t														
449-5					ʔ a u ə														
545-5					h ɨ nː ɨ														
596-5					nː ə g ə														
653-5					b ə tː ɨ t														
4-5					g ɨ r ʃ ə														
8-5					kʼ ə b ə tː e														
290-5					ʔ a g ə z ə m														
339-5					b ə k ɨ nː														
460-5					h ə ɨ t														
489-5					b w r tʃʼ u m a														
552-5					z ɨ														
602-5					m ɨ dʒː														
652-5					ʔ e tː ə t a														
3-5					h ɨ r ə														
119-5					ʔ a n g a tʃ a														
298-5					h u t														
340-5					g w tʃ tʃ tʃ														
458-5					d ə n g ə n ə														
459-5					ʔ a sː o ə														
486-5					nː ə tʃ ə kʼ ə m														
607-5					ʔ ə k w a														
609-5					ʔ ɨ h a														
647-5					t ə t t tː e														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ k ə ə														
73-5					tʃ ə k w r ə m														
76-5					m w ə s a														
110-5					d a tː a														
121-5					t ɨ k ə														
152-5					ʔ a d e														
167-5					g ɨ e ə														
255-5					kʼ w ə tʃ tʃ ə														
297-5					g u nː ə r														
299-5					g u nː ə r														
334-5					ʔ a m b ə sː a														
338-5					m ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r e ʔ a														
550-5					tʃ ə nː tʃ ɨ r														
612-5					ʔ a r b mː														
61-6						d ə m													
63-6						ʔ a f ɨ m													
107-6						g ɨ m e l ɨ													
112-6						d a b ə n a													
331-6						j ɨ g w s													
377-6						b e kʼ ħ ħ ə													
381-6						ħ a ħ													
417-6						r o z													
451-6						s ə b ɨ ʔ													
454-6						ħ a s ɨ r													
484-6						s ɨ z ɨ s ʔ													
535-6						ʔ a sː ɨ r													
543-6						s ɨ f ʔ s													
593-6						k a m mː s													
640-6						m a j													
1-6						d ə bː s ħ ə m													
163-6						s ə s ə													
212-6						ʔ ai̯ j													
244-6						ʔ a r b ʔ ʕ													
248-6						m o l ɨ b													
293-6						f ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b ɨ r a ə													
601-6						ʔ ɨ r ɨ b													
642-6						j ɨ f f s													
60-6						j ə f ə s ə m													
115-6						ħ ɨ m b m													
242-6						ʔ a m ɨ s ʔ													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						f ɨ bː a ə m													
638-6						s ɨ rː e ai̯													
645-6						kʼ a l													
75-6						ʔ a m b e r													
208-6						ʔ ɨ j kʼ o l ɨ l													
214-6						ʔ a bː ɨ													
218-6						ʔ ɨ z f ɨ													
409-6						g ɨ ʔ ə r													
497-6						ʔ ə j													
598-6						k u l f													
646-6						ʔ ɨ ai̯ s ə													
215-6						ʔ ɨ ħ f b b ʔ													
256-6						ʔ o bː a													
294-6						m w kʼ kʼ													
655-6						m ɨ f ʔ													
158-6						kʼ ə m i s													
372-6						k ə j f ə r													
375-6						s ə b													
411-6						ʔ ɨ r a s s													
500-6						ʔ ɨ m ɨ r													
541-6						kʼ ə fː ɨ n													
113-6						b u j ɨ													
252-6						rː ə k s b ɨ m													
330-6						kʼ ə l d													
448-6						kʼ ɨ ħ a n s ə j b r ʔ													
106-6						m ə f a													
290-6						ħ a g ə z ə m													
460-6						ai̯ z b a													
552-6						f ɨ													
602-6						m ɨ n													
2-6						k ɨ l ɨ m													
298-6						ħ o ʔ ə													
486-6						j ə f ə kʼ ə m													
211-6						m ɨ z e t													
333-6						m ɨ z ɨ r													
334-6						ʔ a m b ə j a													
612-6						ħ ɨ r b b													
61-7							d ə m												
63-7							ʔ a tʃ ɨ m												
107-7							g a m e k a												
112-7							d a m ə r a												
331-7							n ɨ g w s												
377-7							m ɨ kʼ u ə ə												
381-7							ʔ a tː												
417-7							r u z												
451-7							s ə i a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ d ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a a n												
1-7							d ə pː ə r ə m												
65-7							tʃ u t												
163-7							s ə tʃʼ ə												
212-7							ʔ ʒ n												
244-7							ʔ a r a t t												
248-7							m u k a												
293-7							tʃ ə r ə z												
373-7							kʼ ɨ m a k												
408-7							m o r a												
414-7							d ɨ m a kʼ u tʃ a												
601-7							ʔ ə r o t												
642-7							n ɨ tʃ a s												
60-7							n ə tʃ ə s ə												
115-7							ʔ a r a m												
209-7							s ɨ m u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							z ə r												
490-7							tʃ o pː w ə												
638-7							s ɨ n o ʔ												
645-7							kʼ a k												
75-7							ʔ a m tʃ ɨ r												
160-7							k ɨ r ə kʼ												
208-7							ʔ a n kʼ w a r a												
214-7							ʔ a pː ə												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g ə t												
379-7							ʒ ə tʃ ə												
409-7							g o t ə r ə												
497-7							t ə n												
598-7							x w o tː												
646-7							ʔ a x a												
164-7							m ə k ə												
210-7							ʒ ə x w o r ə												
215-7							ʔ a tʃ o u ə t												
256-7							t u m a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w a												
412-7							s a x a n												
496-7							w u r s ə n t ə t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							n ɨ z ə z ə m ə												
251-7							tʃ e kʼ ə k												
294-7							m w kʼ kʼ												
461-7							tʃ k												
547-7							w ɨ z a t												
597-7							ʔ e m g n a n												
655-7							m ɨ u t												
7-7							ʔ a k g a												
158-7							kʼ ə m ə s												
168-7							ʔ ɨ m a r												
296-7							ʔ a x u t												
372-7							k ə n tʃ ə r												
374-7							i ə k o tʃ o												
385-7							w ɨ tʃ ə t												
411-7							t ɨ r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə k k a m a												
17-7							ʔ ɨ x ɨ r												
123-7							u e m ə												
252-7							n ə k ə i ə												
421-7							m ɨ tʃʼ a												
448-7							k ɨ tʃ a n s ə n u ə t												
449-7							ʔ a ʒ ə												
491-7							d ɨ n g ə t												
545-7							x ɨ n o												
596-7							n ə g ə												
653-7							i ə tː ɨ t												
8-7							kʼ ə m ə tː o												
254-7							dʒ ɨ m a t												
290-7							ʔ a g ə z ə												
460-7							x o t t												
489-7							i w r tʃʼ tʃʼ m m a												
552-7							z ɨ												
652-7							ʔ a tː e x x												
3-7							ʒ ɨ n ə												
119-7							ʔ a n g a tʃ a												
298-7							x u t ə												
340-7							g w tʃ tʃ tʃ												
458-7							d ə n g ə s ə												
459-7							ʔ a o o w												
486-7							n ə tʃ ə kʼ ə												
607-7							ʔ a k w a												
609-7							ʔ ɨ x a												
10-7							k ɨ kʼ u r												
15-7							ʔ ɨ n ɨ m												
18-7							n ɨ kʼ kʼ g ə												
73-7							tʃ ə k w r r ə												
76-7							m w ə s a												
110-7							d a tʃ a												
121-7							t ɨ k ə												
152-7							ʔ a d o												
167-7							g ɨ g ə												
255-7							kʼ w ə tʃ tʃ ə												
297-7							g u n ə r												
299-7							g u n ə r												
338-7							m ə m ɨ r												
342-7							m o n a												
344-7							kʼ ə s ə m												
410-7							kʼ a r o ʔ												
540-7							k e tː a												
550-7							dʒ ə n dʒ ɨ r												
61-8								d ə m											
63-8								h a tʃ ɨ m											
107-8								dʒ a m e ʔ a											
112-8								d a m ə r a											
331-8								n ɨ dʒ w s											
377-8								b ɨ kʼ u ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ d ɨ s t											
535-8								h a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m w n											
1-8								d ə p ə r ə m											
65-8								tʃ u w											
163-8								s ə tʃʼ ə											
212-8								h e n											
244-8								ʔ a r b ə t											
248-8								m u tʃ ʔ											
293-8								l ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o r a t											
414-8								d ɨ b a kʼ u l a											
601-8								h ə r o b											
642-8								n ɨ l a s											
60-8								n ə tʃ ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ mː u t											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ r a m											
450-8								z ə r											
490-8								tʃ ə p w m											
638-8								s ɨ n e j											
645-8								kʼ a ʔ											
75-8								ʔ a m b ɨ r											
160-8								kʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w ə r h											
214-8								ʔ a b ə											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʒ ə tʃ ə t											
409-8								g e t ə r ə											
497-8								t ə n											
598-8								h w e t											
646-8								h a h ə											
164-8								b ə k ə m											
210-8								ʒ ə h w ə r ə											
215-8								ʔ a tʃ e b ə t											
256-8								t u mː a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə h w a											
412-8								s a h ɨ n											
496-8								w u r s ə n b ə t											
64-8								d a p o											
67-8								w ɨ r											
169-8								n ɨ z ə z ə m ə											
251-8								l e kʼ ʔ											
294-8								m w kʼ kʼ											
461-8								tʃ p											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə n d											
655-8								m ɨ ʃ t											
7-8								ʔ a kʼ g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								ʔ ə h u t											
374-8								b ə kʼ ə tʃ tʃ											
385-8								w ɨ tʃ ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								ʔ ə h ɨ r											
123-8								ʃ e m ə m											
252-8								n ə k ə b ə m											
421-8								b ɨ p ə											
448-8								kʼ ə tʃ a n s ə n b ə t											
449-8								ʔ a ʒ ə m											
545-8								h ɨ n o w											
596-8								n ə g ə											
653-8								b ə t ɨ t											
4-8								g ɨ n tʃʼ ə											
8-8								kʼ ə b ə t e											
254-8								dʒ ɨ m a a t											
290-8								ʔ a dʒ ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								h ɨ ɨ a											
489-8								b w r tʃʼ tʃʼ m m a											
552-8								z ɨ											
652-8								ʔ e t d e h e											
3-8								h ɨ n ə											
119-8								ʔ a n g a tʃ a											
298-8								h u t											
340-8								g w tʃ tʃ tʃ											
458-8								d ə n g ə n ə											
459-8								ʔ a s o ə											
607-8								ʔ ə k w a											
609-8								ʔ ɨ h a											
10-8								tʃ ɨ kʼ u r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ kʼ ɨ g ə											
73-8								tʃ ə k w r r m											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ kʼ ə											
255-8								kʼ w ə tʃ tʃ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e ə a											
540-8								ʔ e b a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a tʃ ə m										
107-9									g a m ə x a										
112-9									d a b ə r a										
331-9									n ə g w s										
377-9									b ə kʼ ɨ p ə										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a j z r										
484-9									s ə d ə s t										
535-9									ʔ a ʒ ə m										
543-9									s a s t										
593-9									ʔ a m u s										
640-9									m a n										
1-9									d ə p ə d ə										
65-9									tʃ u b										
163-9									s ə tʃ ə										
212-9									ʔ p n										
244-9									ʔ a r b ə t										
248-9									m u x a										
293-9									tʃ ə r ə z										
373-9									kʼ ə m a d										
408-9									b a r a ə										
414-9									d ə b a kʼ u tʃ a										
601-9									ʔ ə m a b										
642-9									ʔ ə tʃ a s										
60-9									n ə tʃ ə s ə										
209-9									s ə m u t										
242-9									ʔ a m ə s t										
415-9									z ə n a b										
490-9									tʃ ə p w										
638-9									s ə n l										
645-9									kʼ a d										
75-9									ʔ a m b ə r										
160-9									d ə m ə ɨ										
208-9									ʔ z n kʼ w ə r j										
214-9									ʔ a b ə										
218-9									ʔ ə z w ə r										
378-9									ʔ a n g ə t										
379-9									ʒ ə tʃ ə j										
409-9									g ə t ə ə ə										
497-9									t ə n										
598-9									x w k t ə										
646-9									ʔ a x ə										
164-9									b ə k ə										
210-9									ʒ ə x ə ə r										
215-9									ʔ a tʃ tʃ b b t										
256-9									t u m a										
285-9									m ə d a d										
332-9									ʔ ə g ə r										
380-9									ʔ a x w j										
412-9									s a k ɨ n										
496-9									w u r s ə n b ə t										
64-9									d a p a										
67-9									w ə r										
169-9									n ə z ə z ə z ə										
251-9									tʃ ə ɨ ə ʔ										
294-9									m w kʼ kʼ										
461-9									tʃ k t										
547-9									w ə z a t										
597-9									ʔ ə m g n d ɲ j										
655-9									m ə u t										
7-9									ʔ a d g a										
168-9									ʔ ə m a r										
296-9									ʔ ɨ x u t										
372-9									k ə n tʃ ə ə										
374-9									b ə tʃ ə tʃ tʃ a										
375-9									s ə b										
385-9									w ə tʃ ə t										
411-9									a ə ə a s										
500-9									ʔ ə m ə r										
541-9									kʼ ə tʃ ɨ n										
6-9									m ə r k a m a										
17-9									ʔ ə x ə r										
113-9									b u d										
123-9									u ə m ə										
252-9									n ə k ə b ə										
421-9									b ə tʃ ə										
448-9									k ə d a n s ə n b ə t										
491-9									d ə n g ə t										
545-9									x ə n a										
596-9									n ə g ə										
653-9									b ə t ə t										
4-9									g ʔ n dʒ ə										
8-9									kʼ ə b ə t a										
254-9									dʒ ɨ m a t										
