COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
499-1	n a ⁵⁵								
706-1	pʰ ʂ a ⁵⁵								
920-1	ə ŋ ³¹								
36-1	p ʐ a ŋ ⁵⁵								
665-2		n o ⁵¹							
495-2		n o ⁵¹							
838-2		j i ŋ ⁵¹							
438-2		m j o ʔ ⁵⁵							
334-2		l o ʔ ²¹							
360-2		l i ²¹							
394-2		m j i ²¹							
221-2		j u p ²¹							
202-2		k u ²¹							
935-2		ui ²¹							
93-2		ts u ²¹							
7-2		p a̱ n ²¹							
664-2		v a ŋ ⁵¹							
246-2		k j o̱ ʔ ⁵⁵							
547-2		s i k ²¹							
555-2		j i m ⁵¹							
464-2		m au ²¹							
119-2		j i ŋ ²¹							
835-2		n a̱ p ⁵⁵							
79-2		t u ²¹							
693-2		n ui ⁵¹							
477-2		n a ²¹							
891-2		t i ŋ ⁵⁵							
528-2		j u ²¹							
797-2		k j u ʔ ²¹							
493-2		n i k ²¹							
217-2		j a p ⁵⁵							
896-2		u t ⁵⁵							
452-2		m j u ʔ ²¹							
580-2		s u ʔ ²¹							
833-2		n a̱ ⁵¹							
390-2		m a ŋ ²¹							
696-2		ŋ ui ⁵¹							
86-2		t u ŋ ²¹							
384-2		m a ⁵⁵							
61-2		a ²¹							
536-2		ʃ o ʔ ⁵⁵							
731-2		ʃ i ²¹							
779-2		o ⁵¹							
589-2		t a ŋ ²¹							
680-2		ŋ o ʔ ⁵⁵							
658-2		v a m ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		a t ⁵⁵							
331-2		l o ⁵¹							
206-2		j o ⁵¹							
930-2		n a p ⁵⁵							
353-2		l i ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		k j ui ²¹							
179-2		j o ʔ ²¹							
194-2		o ʔ ²¹							
727-2		s a ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a m ⁵¹							
53-2		p a m ⁵¹							
59-2		t o ʔ ²¹							
506-2		pʰ i k ⁵¹							
29-2		p i k ²¹							
316-2		p o ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		kʰ o̱ ⁵¹							
490-2		n u̱ ⁵⁵							
436-2		m j i̱ ⁵¹							
927-2		n a̱ n ⁵¹							
383-2		m o ʔ ⁵⁵							
211-2		j a m ²¹							
873-2		s i ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		s a ⁵⁵							
344-2		l a̱ m ⁵¹							
666-2		n o ⁵¹							
595-2		a ŋ ⁵⁵							
660-2		v u p ⁵⁵							
642-2		tʃʰ a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		tʃ a p ⁵⁵							
337-2		j o ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		s u m ²¹							
718-2		ʃ a n ²¹							
811-2		kʰ o ²¹							
458-2		tʰ u ŋ ²¹							
884-2		t o̱ ʔ ²¹							
205-2		k u ʔ ²¹							
499-2		n e̱ ⁵¹							
706-2		ʃ o ²¹							
920-2		u ŋ ²¹							
36-2		p j a ŋ ⁵¹							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			j a ⁵⁵						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			m i ³¹						
221-3			j a ⁵⁵						
202-3			k au ³¹						
935-3			a ³¹						
93-3			tʃ a ³¹						
7-3			p ɛ̃ ³¹						
664-3			v ɔ̃ ³¹						
246-3			k a̱ ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j ɛ̃ ⁵⁵						
464-3			m au ³¹						
119-3			m a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t a ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			a ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			k j ɛ ʔ ³¹						
896-3			t a̱ ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			s au ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ i ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m ɛ̃ ³⁵						
61-3			t ɛ̃ ³¹						
536-3			ʃ a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ a ⁵⁵						
680-3			ŋ a̱ ʔ ³¹						
456-3			m j ɔ̃ ³¹						
183-3			k j a ³¹						
785-3			kʰ a ³¹						
331-3			l a ³⁵						
206-3			j a ⁵⁵						
930-3			n ɛ̱ ʔ ³¹						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			pʰ a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p ɛ̃ m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ³¹						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			n a ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			s a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			tʃ ɛ ʔ ³¹						
337-3			v a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			s ɛ̃ ⁵⁵						
718-3			ʃ ɛ̃ ³⁵						
811-3			k a ³¹						
458-3			tʰ au ŋ ³⁵						
884-3			t au ³⁵						
205-3			k au ʔ ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			ɔ̃ ŋ ³¹						
36-3			p j a ⁵⁵						
665-4				ŋ ɔː ³¹					
495-4				n ou ⁵⁵					
838-4				j əː k ³¹					
438-4				m j ɔː ʔ ³¹					
334-4				l ɔː k ³¹					
360-4				l e̱i ⁵⁵					
394-4				m j i ³³					
221-4				j aː p ⁵⁵					
202-4				k ou ³³					
935-4				n u ⁵⁵					
93-4				tʃ ə ⁵⁵					
7-4				p a n ³¹					
664-4				pʰ uː ŋ ³¹					
246-4				k uː ʔ ⁵⁵					
547-4				ʃ əː k ⁵⁵					
555-4				j aː m ³³					
464-4				m ou ⁵⁵					
119-4				m j əː ŋ ⁵⁵					
835-4				n a̱ː p ⁵⁵					
79-4				t uː ³³					
693-4				ŋ ou ³³					
477-4				n j a ³¹ ³¹					
891-4				t əː ŋ ⁵⁵					
528-4				j uː ³³					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				w uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				j uː k ⁵⁵					
833-4				n aː p ⁵⁵					
390-4				m a ŋ ³³					
696-4				ŋ uː ³³					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t a ³¹					
536-4				ʃ uː k ⁵⁵					
731-4				ʃ ui ⁵⁵					
779-4				p ɔː ³¹					
589-4				t a ŋ ³¹					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				n uː m ³¹					
456-4				m j a ŋ ⁵³					
183-4				k j uː ³³					
785-4				kʰ ɔː ⁵⁵					
714-4				j uː ³³					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ a̱ː p ⁵⁵					
353-4				l e̱i ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ uː ³³					
179-4				pʰ j ɔː ³¹					
194-4				j ɔː k ³¹					
727-4				ʃ uː ŋ ³³					
260-4				kʰ j a p ³¹					
144-4				k i m ³³					
53-4				p uː m ³¹					
59-4				t ɔː ³¹					
506-4				pʰ aː k ⁵⁵					
29-4				p ə k ³¹					
316-4				t ɔː ⁵⁵					
389-4				m j aː ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ o ⁵⁵					
490-4				n j e̱ːi ⁵³					
436-4				m j ɔː ³¹					
927-4				ŋ a n ³¹					
383-4				m a k ³¹					
211-4				j a m ³¹					
873-4				ʃ ə ŋ ³¹					
371-4				l ə ŋ ⁵⁵					
877-4				s a̱ ⁵⁵					
344-4				l ə̱ m ³¹					
666-4				ŋ ɔː ³¹					
595-4				tʃ a ŋ ³³					
660-4				w uː m ³¹					
642-4				pʰ a ŋ ⁵⁵					
257-4				kʰ j a m ³³					
167-4				k j ɔː ⁵⁵					
880-4				t a̱ː p ⁵⁵					
337-4				j uː ³¹					
484-4				n a ŋ ³¹					
574-4				s uː m ⁵⁵					
718-4				ʃ uː n ⁵⁵					
811-4				kʰ ou ³¹					
458-4				t u ŋ ⁵⁵					
884-4				t ei ⁵⁵					
499-4				n ɛː ³¹					
706-4				ʃ ɔː ³¹					
920-4				tʃ u ŋ ⁵⁵					
36-4				p j a ŋ ³³					
665-5					ŋ ɔ ³¹				
495-5					n ɔ ⁵⁵				
838-5					pʰ j ɔ k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a k ³¹				
394-5					m u k ³¹				
221-5					j a k ⁵⁵				
202-5					k u k ³⁵				
935-5					ɔ̱ ³⁵				
93-5					ts ɔ ⁵⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a ³¹				
464-5					m u k ⁵⁵				
119-5					m j a ŋ ³¹				
835-5					n ɛ̱ ʔ ³¹				
79-5					t ɔ ³⁵				
693-5					ŋ u k ³¹				
477-5					n ɛ ʔ ⁵⁵				
891-5					t a ŋ ⁵⁵				
528-5					k j ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					tsʰ a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ ʔ ³¹				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ u ³¹				
86-5					t a ŋ ³¹				
384-5					m ɔ̃ ⁵⁵				
61-5					t a ³¹				
536-5					ʃ ɔ ʔ ³¹				
731-5					ʃ a k ³⁵				
779-5					v ɔ̱ ³¹				
589-5					l ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ³¹				
658-5					v ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					u̱ ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					n ɛ̱ ʔ ³¹				
353-5					l a̱ ³¹				
161-5					k ɔ̃ ³¹				
814-5					k a ³⁵				
194-5					ɔ ʔ ³¹				
727-5					l ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ³¹				
144-5					k a ³¹				
53-5					p a m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					tʰ ɔ ʔ ³¹				
389-5					m j ɔ̃ ³⁵				
118-5					m ɔ ⁵⁵				
312-5					kʰ ɔ ³⁵				
490-5					n i k ⁵⁵				
436-5					m j u k ³¹				
927-5					n ə ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ³⁵				
344-5					l ɛ̃ ³¹				
595-5					tʰ ɔ̃ ³⁵				
660-5					v ɛ ʔ ³¹				
642-5					tʃʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɛ̱ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ a ŋ ³⁵				
458-5					tʰ a ŋ ⁵⁵				
884-5					t a k ⁵⁵				
205-5					k ɔ ʔ ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						n a			
495-6						n ui̯			
838-6						k n a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						m i			
221-6						j u p			
202-6						k u ⁵			
935-6						u ⁵			
93-6						c a j ⁵			
7-6						p a n			
664-6						w a ŋ			
246-6						kʰ j a k			
547-6						k s u k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						m a ɲ			
835-6						kʰ n a p			
79-6						t a ⁵			
693-6						n ui̯			
477-6						n a p			
891-6						tʰ a ɲ ʔ			
528-6						k r ʊ			
797-6						k j ɔ k			
493-6						n a k			
217-6						kʰ j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						kʰ s u t			
833-6						n a m			
390-6						m a ɲ ⁵			
696-6						ŋ u			
86-6						c a ɲ			
731-6						s i j			
680-6						n a k			
658-6						w a m			
183-6						k j i ⁵			
714-6						u			
206-6						j a			
353-6						l i j			
814-6						kʰ j u ⁵			
179-6						k r a k			
29-6						p a k			
389-6						m r a ŋ			
118-6						m a ʔ			
490-6						n i j ʔ			
436-6						m j a			
383-6						m a k			
873-6						r a ɲ			
371-6						l a ɲ ⁵			
666-6						n a ⁵			
337-6						k w a			
484-6						n a ŋ			
574-6						k s u m ⁵			
811-6						kʰ a ⁵			
205-6						k u k			
665-7							ŋ a ¹		
495-7							n u ¹		
838-7							p j a k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							ˀl i ²		
394-7							m j i ²		
221-7							ˀj u t ⁴		
202-7							g u ²		
935-7							ʔ ai ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g r a k ⁴		
547-7							ʔ ʃ i k ⁴		
555-7							ˀj i m ¹		
464-7							m u ²		
119-7							b ˀn i ŋ ¹		
835-7							ˀk ˀn a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							n a p ⁴		
891-7							ˀt i ŋ ³		
528-7							ʔ r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							ˀk j a p ⁴		
896-7							ˀts a t ⁴		
452-7							m j u k ⁴		
580-7							ʔ j a k ⁴		
833-7							ˀn a t ¹		
390-7							m a ŋ ²		
696-7							ŋ u ¹		
86-7							d u ŋ ²		
384-7							m a n ³		
61-7							d a m ²		
536-7							s a k ⁴		
731-7							ʃ i ²		
779-7							ʔ a ¹		
589-7							d a ŋ ¹		
680-7							ˀn a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g r ai ²		
785-7							k a ²		
714-7							ˀt u t ¹		
331-7							l a ²		
206-7							j a ¹		
930-7							ˀn a p ⁴		
353-7							ˀl i ¹		
161-7							g a ŋ ¹		
814-7							ˀk u ²		
179-7							g r a k ⁴		
194-7							a k ⁴		
727-7							ʃ a ŋ ¹		
260-7							k j a p ⁴		
144-7							g a m ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							t a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ³		
312-7							k o ²		
490-7							n i ³		
436-7							m j a ²		
927-7							ˀn a n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀr i ŋ ¹		
371-7							ˀl i ŋ ²		
877-7							s ɛ ³		
344-7							ˀl a m ¹		
666-7							ŋ a ²		
595-7							t a ŋ ³		
660-7							w a p ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀtʃ a p ⁴		
337-7							ʔ w a ¹		
484-7							n a ŋ ¹		
574-7							ˀs u m ²		
718-7							ʃ i ŋ ²		
811-7							k ai ²		
458-7							t u ŋ ²		
884-7							d i ³		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							ʃ a ¹		
920-7							ʔ u ŋ ²		
36-7							p j a ŋ ¹		
665-8								n ɛ ²²	
495-8								n ɑ ⁵⁵	
838-8								n ɛ ²²	
438-8								m tɕ ɛ ⁴	
334-8								tɕ ɛ ʔ ⁴	
360-8								ɬ e ⁵⁵	
394-8								m o ⁵⁵	
221-8								j ɛ ʔ ⁴	
202-8								k o ²²	
935-8								o ⁵⁵	
93-8								n ĩ ⁵⁵	
7-8								p ɑ̃ ⁵⁵	
664-8								w ĩ ²²	
246-8								tɕ tɕ ɛ ⁴	
547-8								t θ ɛ ⁴	
555-8								j ɑ̃ ²²	
464-8								m o ⁵⁵	
119-8								i ²²	
835-8								h n ɑ ⁴	
79-8								t w u ⁵⁵	
693-8								n o ²²	
477-8								n ĩ ⁴	
891-8								j ĩ ⁵³	
528-8								w ɛ ²²	
797-8								tɕ ɛ ʔ ⁴	
493-8								n ɛ ⁴	
217-8								h j ɛ ʔ ⁴	
896-8								sʰ ɑ ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ɛ ʔ ⁴	
833-8								n ɑ ²²	
390-8								m ĩ ²²	
696-8								n ĩ ²²	
86-8								tɕʰ ĩ ²²	
384-8								m ɑ̃u ⁵⁵	
61-8								p ĩ ²²	
536-8								t θ ɛ ʔ ⁴	
731-8								n ɛ ⁵⁵	
779-8								ɑ ⁵⁵	
589-8								j u ⁵⁵	
680-8								n ɛ ʔ ⁴	
658-8								w ĩ ²²	
456-8								m ĩ ⁵⁵	
183-8								tɕ i ⁵⁵	
785-8								kʰ ɑ ⁵⁵	
714-8								j ɛ ʔ ²²	
331-8								n ɑ ⁵⁵	
206-8								tɕ ɑ ⁵⁵	
930-8								j ɑ ⁴	
353-8								ɬ e ²²	
161-8								d ĩ ²²	
814-8								n e ⁵⁵	
179-8								tɕ ɛ ʔ ⁴	
194-8								j ɛ ʔ ⁴	
727-8								w ĩ ²²	
260-8								h tɕʰ ɑ ⁴	
144-8								t p ĩ ²²	
53-8								p ĩ ʔ ²²	
59-8								j ɛ ʔ ⁴	
506-8								j ɛ ²²	
316-8								ɔ ʔ ⁴	
389-8								m ĩ ²²	
118-8								m ɑ ⁵⁵	
312-8								o ⁵⁵	
490-8								n ũ ⁵³	
436-8								m tɕ o ⁵⁵	
927-8								ɛ ²²	
211-8								j ĩ ʔ ⁵⁵	
371-8								tɕ e ⁵⁵	
877-8								ɑ i ⁵⁵	
344-8								l ĩ ⁵⁵	
666-8								n ɛ ⁵⁵	
595-8								t ĩ ⁵⁵	
660-8								j ɛ ʔ ⁴	
642-8								j ĩ ⁵⁵	
257-8								tɕʰ ɑ̃u ²²	
167-8								tɕ ɑ ⁵⁵	
880-8								j ɑ ⁵⁵	
337-8								w ɛ ²²	
574-8								t θ ĩ ⁵⁵	
718-8								t θ ĩ ⁵⁵	
811-8								t o ⁵⁵	
458-8								j ĩ ⁵⁵	
884-8								tʰ ɑ ²²	
205-8								tɕ ɑ ʔ ⁴	
499-8								n ɑ ⁵⁵	
706-8								t θ i ⁵⁵	
920-8								j ĩ ⁵⁵	
36-8								p j ĩ ⁵⁵	
665-9									ɲ ɔ ³¹
495-9									n ɔ ⁵⁵
838-9									j ɔ ŋ ⁵⁵
438-9									k ʐ o ³⁵
334-9									l o ʔ ⁵⁵
360-9									l ai ³¹
394-9									n i ³¹
221-9									j u p ⁵⁵
202-9									k au ³¹
935-9									u ³¹
93-9									j ɔ ³¹
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									k ʐ a ⁵⁵
547-9									ʂ ɯ ŋ ⁵⁵
555-9									i m ⁵⁵
464-9									j ɔ ⁵⁵
119-9									p ɯ ŋ ³¹
835-9									n̥ a p ⁵⁵
79-9									t ʐ o ³¹
693-9									ɲ ɛ ⁵⁵
477-9									n a ⁵⁵ ⁵⁵
891-9									tʰ ɔ ŋ ³⁵
528-9									ʐ u ³¹
797-9									k ʐ u ʔ ⁵⁵
493-9									n ɯ k ⁵⁵
217-9									j a p ⁵⁵
896-9									s u t ⁵⁵
452-9									j u ʔ ⁵⁵
580-9									ʂ o ʔ ⁵⁵
833-9									n̥ ɔ ŋ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									ɲ au ŋ ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a ŋ ⁵⁵
61-9									k a n ³¹
536-9									ʂ o ʔ ⁵⁵
731-9									s ui ³¹
779-9									ɔ ³¹
589-9									ʈʂ ɔ ŋ ⁵⁵
680-9									ɲ u ʔ ⁵⁵
658-9									o m ⁵⁵
456-9									m a ŋ ³¹
183-9									k ʐ ɔ ³¹
785-9									k ɔ ³¹
714-9									j au ⁵⁵
331-9									l ɔ ³¹
206-9									ɲ ɔ ³¹
930-9									ɲ a p ⁵⁵
353-9									l ai ⁵⁵
161-9									k ʐ ɔ ŋ ⁵⁵
814-9									k au ³¹
179-9									ʐ ʐ ɔ ʔ ⁵⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									tʃʰ o ŋ ³¹
260-9									tʃʰ a p ⁵⁵
144-9									k ʐ a ŋ ³¹
53-9									p u m ⁵⁵
59-9									ʈʂ ɔ ʔ ⁵⁵
506-9									p ɔ t ⁵⁵
29-9									p ɔ t ⁵⁵
316-9									tʰ ɔ ʔ ⁵⁵
389-9									m ɔ ŋ ³¹
118-9									m ɔ ⁵⁵
312-9									k ʐ o ³¹
490-9									n i ³⁵
927-9									n̥ a ŋ ⁵⁵
383-9									j o ʔ ⁵⁵
211-9									j a m ⁵⁵
873-9									s ɔ ŋ ⁵⁵
371-9									l ɤ ³¹
877-9									s ɛ ³¹
344-9									l ɤ m ⁵⁵
666-9									n̥ ɔ ³¹
595-9									tʰ ɔ ŋ ³¹
660-9									ʈʂ a m ⁵⁵
642-9									t o ŋ ³¹
257-9									kʰ ʐ a m ⁵⁵
167-9									k ʐ ɔ ³¹
880-9									tʰ a p ⁵⁵
337-9									k o ⁵⁵
484-9									n ɔ ŋ ⁵⁵
574-9									ʂ u m ³¹
718-9									ʂ a ŋ ³¹
811-9									au ³¹
458-9									tʰ u ŋ ³¹
884-9									tʰ ɔ ⁵⁵
205-9									k u ʔ ⁵⁵
499-9									n̥ ɛ ⁵⁵
706-9									ʂ ɛ ³¹
920-9									ɯ ŋ ³¹
36-9									p a ⁵⁵
