COGID	1	10	2	3	4	5	6	7	8	9
575-7							t a			
1712-7							o o a a			
2088-7							i ɲ e			
2166-7							u u b a			
2334-7							z i ɣ e			
2393-7							i u ɲ e			
2537-7							r u r e			
2665-7							i i ɲ z i			
2997-7							a r a			
4028-7							v w e			
4316-7							s o t u			
4429-7							u r a			
4688-7							i i ɲ a e			
3067-7							i v u			
3185-7							z i i k a			
794-7							á á k a			
143-7							i u			
388-7							t á u m a			
599-7							t a m b i			
836-7							s u m k i			
969-7							i s a			
1110-7							t e m a			
1263-7							t a h a			
1329-7							o t a t u a			
1362-7							ɣ i i			
1606-7							o o t o			
1629-7							t u i			
1744-7							i k a			
1917-7							tʃ u m a			
1989-7							s i ɣ a			
2037-7							ɣ u r a			
2128-7							ɣ u u k e			
2186-7							ɣ u r a			
2700-7							t a ŋ g a			
2797-7							o o m a			
2904-7							h u n d a a			
2972-7							o e			
3148-7							i t a			
3364-7							o t a			
2689-8								u u u u		
1285-8								u u u a		
1303-8								u k u u u		
2197-8								ʝ w u u u		
2828-8								r u u u		
3572-8								u u u u		
1755-8								k w u		
1789-8								k u u u u g u		
3207-8								f u o u		
3519-8								r u u a		
3686-8								r u u b a		
4249-8								k u u u		
4451-8								v u i u		
814-8								u u u b a		
1228-8								k u u		
2026-8								ʝ u u		
2775-8								ʝ u u b a		
3826-8								r u β a		
4040-8								ʝ u i u		
181-8								r ô u b i		
660-8								r u i		
848-8								ʝ u a		
1083-8								ô ô i i		
1159-8								u i		
1350-8								r u a		
1396-8								ʝ ô u		
1666-8								k ô i u		
2177-8								ô k u t a		
2317-8								r u i i		
4260-8								ʝ ô i		
745-8								k u k u		
3971-8								k u u a		
94-8								k u k u		
2717-8								ŋ ô u ŋ g a		
4139-8								u u n a		
43-8								r w a a		
575-8								ʝ u		
871-8								w ô i a		
1339-8								ʝ u u a		
1585-8										
1872-8								p a		
2893-8								r u k i a		
4028-8								ʝ u i		
4316-8								r u t a		
4440-8								n ɛ ɛ		
4485-8								m u		
4688-8								r ô i i		
2798-8								ô ô u		
794-8								n a n á k a		
994-8								t d a		
1006-8								n ô m b a		
1043-8								r i		
1617-8								ʃ u k a		
1969-8								r u a a		
3364-8								r ô t a		
2689-9									i ʊ a a	
893-9									i i g a	
1285-9									á e a a	
1303-9									i g e a a	
2197-9									g a a ʊ̀	
2828-9									z i n a	
3572-9									s e n e	
1095-9									i a	
1789-9									k a a a a g a	
3207-9									n a a ʊ̀	
4249-9									ʊ e e	
4451-9									z e e	
630-9									i a l a	
814-9									á a b e	
1228-9									s e a a	
1418-9									s i a k l a	
1475-9									a a	
2026-9									s á a	
2775-9									s á e b a	
3397-9									b i l a	
3826-9									s á g a	
4003-9									s i l a	
4040-9									e n e	
4373-9									i i i	
4384-9									i a	
116-9									s i g a	
181-9									e a g a	
1083-9									e e n a	
1374-9									a a a a	
1430-9									i n s a	
1666-9									a a a	
1767-9									s ʊ l a	
1906-9									g i l a	
2177-9									e a g a	
2419-9									s á g a	
2750-9									a i l a	
3018-9									s á l a	
3441-9									s á ʊ g a	
3885-9									s á i a	
3981-9									b g a	
4260-9									e e a	
4350-9									i a a l a	
278-9									b a	
745-9									b e n e	
55-9									s ʊ ʊ a	
94-9									s o g a	
4139-9									m e n a	
200-9									b i	
528-9									b i l ʊ̀	
871-9									g o n a	
2088-9									z i z a	
2166-9									á m b a	
2334-9									z i g i	
2393-9									e i a	
2537-9									s á i e	
2665-9									i g i	
2738-9									b e e l a	
2872-9									s i l a	
2997-9									s a i w a	
3075-9									s a b a	
4238-9									s a l a	
4429-9									s á s e	
4440-9									e e e	
4485-9									s e	
4574-9									o w a l a	
2798-9									e e ʊ̀	
3067-9									i b a	
3767-9									l ʊ̀	
4632-9									b i l a	
1033-9									s o l o l a	
3185-9									s i g a	
240-9									o g a	
401-9									g a	
755-9									g i l a	
836-9									s á a b i	
1006-9									u u ŋ g a	
1744-9									á i a	
1989-9									z á g i	
2037-9									k k á g a	
2128-9									k á i b a	
2186-9									á a	
2483-9									k á l a	
2592-9									o w a	
3030-9									i i b a	
3160-9									ʊ ʊ r a	
2689-10										ʊ ʊ ʊ ʊ
893-10										ʊ i ʊ ɛ
1285-10										ʊ ʊ ʊ ɛ
2197-10										ʊ χ ʊ i a
2828-10										l ʊ ʊ ʊ
1095-10										l i l a
1755-10										ɔ a a
3207-10										l ʊ i a
3519-10										r ʊ ʊ a
448-10										a ʊ χ a i
630-10										l i ʊ l a
1216-10										b ʊ b ɛ
1418-10										l i l a l a
2775-10										l ʊ ʊ ʊ n a
3397-10										l i l a
4373-10										l i l i
4384-10										i l a
84-10										b á b ʊ a ɛ
1083-10										a i a a
1122-10										b ʊ a ɛ
2286-10										l a
2317-10										l ʊ l a
3018-10										tsʰ ɔ l a
3275-10										b ʊ ʊ a a
3464-10										ʊ a a
3639-10										pʰ ʊ ʊ á a
3885-10										tsʰ ʊ m ɔ
3981-10										i d a
94-10										ɔ χ ɔ
4139-10										ɔ ʊ n a
43-10										tsʰ a a a
374-10										tsʰ i i i a i i
459-10										l ʊ m a
508-10										l i l ʊ
871-10										χ e a a
1712-10										a ʊ l a
2893-10										l ʊ χ ʊ
3075-10										χ ʊ l a d u
3531-10										a l ʊ a
794-10										b á k a
1032-10										kʰ i l ʊ l a
2797-10										l ʊ m a
